model,horizon,point,n,mae,rmse,interpretation
CL_BRES,1,ATU1,534,0.314611319596929,0.944982694747414,fitting_only_not_issued_forecast
CL_BRES,1,ATU5,534,0.238905554261736,0.604046978111311,fitting_only_not_issued_forecast
CL_BRES,1,MJ3,534,0.0815446482359739,0.112961531964287,fitting_only_not_issued_forecast
CL_BRES,1,MJ1,534,0.0681469207961112,0.0948494967075452,fitting_only_not_issued_forecast
CL_BRES,2,ATU1,534,0.624575669580941,1.84744503501872,fitting_only_not_issued_forecast
CL_BRES,2,ATU5,534,0.495903786240475,1.23088108627673,fitting_only_not_issued_forecast
CL_BRES,2,MJ3,534,0.159427677726151,0.217955939755212,fitting_only_not_issued_forecast
CL_BRES,2,MJ1,534,0.126061607713845,0.172327059371646,fitting_only_not_issued_forecast
CL_BRES,3,ATU1,534,0.936275225757489,2.7020291304676,fitting_only_not_issued_forecast
CL_BRES,3,ATU5,534,0.773615538671362,1.88274084132296,fitting_only_not_issued_forecast
CL_BRES,3,MJ3,534,0.234225594570341,0.31912689641327,fitting_only_not_issued_forecast
CL_BRES,3,MJ1,534,0.184585924001891,0.249866503978233,fitting_only_not_issued_forecast
CL_BRES,4,ATU1,534,1.26069487166396,3.54148942410553,fitting_only_not_issued_forecast
CL_BRES,4,ATU5,534,1.07086020605899,2.56040457613056,fitting_only_not_issued_forecast
CL_BRES,4,MJ3,534,0.309086687090191,0.417417567936342,fitting_only_not_issued_forecast
CL_BRES,4,MJ1,534,0.242976947423747,0.326972332298085,fitting_only_not_issued_forecast
CL_BRES,5,ATU1,534,1.60731515579247,4.39568766939642,fitting_only_not_issued_forecast
CL_BRES,5,ATU5,534,1.38103419237558,3.26308466547929,fitting_only_not_issued_forecast
CL_BRES,5,MJ3,534,0.383975688282749,0.515806179854667,fitting_only_not_issued_forecast
CL_BRES,5,MJ1,534,0.300362642852146,0.40261123994191,fitting_only_not_issued_forecast
CL_BRES,6,ATU1,534,1.97790809862043,5.28030317953685,fitting_only_not_issued_forecast
CL_BRES,6,ATU5,534,1.70192285775602,3.98963727296703,fitting_only_not_issued_forecast
CL_BRES,6,MJ3,534,0.460585724163405,0.617903626207674,fitting_only_not_issued_forecast
CL_BRES,6,MJ1,534,0.357143379933232,0.47677963544171,fitting_only_not_issued_forecast
CL_BRES,7,ATU1,534,2.37631320997034,6.20565011474932,fitting_only_not_issued_forecast
CL_BRES,7,ATU5,534,2.03097372772552,4.73750563854798,fitting_only_not_issued_forecast
CL_BRES,7,MJ3,534,0.542586961585832,0.728423982058087,fitting_only_not_issued_forecast
CL_BRES,7,MJ1,534,0.416064754747079,0.550986439491636,fitting_only_not_issued_forecast
