station,block,fit_start_date,fit_end_date,current_candidate_start_date,current_candidate_end_date,candidate_n_daily_velocities,candidate_v_mm_per_day,candidate_sigma_mm_per_day,candidate_sigma_over_abs_v,candidate_v0_mm_per_day,v0_controlling_branch,candidate_velocity_sum_mm,candidate_displacement_end_minus_start_mm,candidate_negative_velocity_count,candidate_velocity_ols_change_per_100d_mm_per_day,candidate_velocity_spearman_rho,candidate_displacement_linear_r2,candidate_displacement_linear_residual_sd_mm,candidate_displacement_linear_max_abs_residual_mm,candidate_first_30d_mean_velocity_mm_per_day,candidate_last_30d_mean_velocity_mm_per_day,candidate_first_half_mean_velocity_mm_per_day,candidate_second_half_mean_velocity_mm_per_day,candidate_end_velocity_mm_per_day,candidate_max_velocity_mm_per_day,candidate_end_is_segment_max,next_day_velocity_mm_per_day,next_day_velocity_higher_than_segment_end,next_7d_mean_velocity_mm_per_day,next_30d_mean_velocity_mm_per_day,continuous_speed_increase_start_date,continuous_speed_increase_end_date,continuous_speed_increase_velocity_observations,end_date_own_30d_rate_percentile,end_date_cross_station_median_30d_rate_percentile,end_date_station_count_at_or_above_p90,end_date_rain_30d_mm,end_date_rwl_change_30d_m,end_date_gwt_change_30d_m,strict_mvif_fit_status,strict_mvif_failure_reason,current_kmeans_candidate_expert_decision,word_path_stable_baseline_status,expert_reasons,formal_warning_output,vajont_used
MJ9,O1,2016-07-01,2019-02-02,2016-07-02,2017-02-03,217,-0.02307608294930887,0.06322962479499063,2.7400501607611165,0.1033831666406722,V_plus_2sigma,-5.007510000000025,-5.010950000000037,61,0.02563002696392764,0.5944260651570198,0.723915251096471,1.4965322110582093,2.859829741259034,0.003440666666665493,0.021667333333332785,-0.052033888888888984,0.005616055045871427,0.08711999999997033,0.08711999999997033,True,0.12952000000001362,True,0.2352942857142872,0.35102466666666793,2017-02-01,2017-02-19,19,0.366412213740458,0.2889858233369684,0,36.576,-2.8000000000000114,2.0320265729881157,failed,tf_multistart_unstable,reject,no_stable_baseline_identified,strict_mvif_failed;raw_velocity_comparator_not_word_mvif_path;segment_end_is_segment_velocity_maximum;next_day_velocity_is_higher;segment_variability_inconsistent_with_stable_rate;macro_deformation_acceptance_record_unavailable;negative_segment_mean_velocity;displacement_direction_or_measurement_explanation_unavailable,False,False
MJ1,O1,2016-07-01,2019-02-02,2016-07-02,2017-02-02,216,0.08628479452509907,0.09575458772793598,1.1097504288554836,0.2777939699809709,V_plus_2sigma,18.6375156174214,18.441248615250288,30,-0.09093527386546331,-0.5214398837804689,0.7748096388554605,2.189811300299427,5.714428104341209,0.2085131463185121,0.05422274413811768,0.13156160630472763,0.04100798274547052,0.3491822840879877,0.3491822840879877,True,0.380572200333404,True,0.46223118237428806,0.6016987999106657,2017-01-08,2017-02-23,47,0.18865866957470012,0.2628135223555071,0,36.576,-2.719999999999999,2.0017022974751058,failed,tf_multistart_unstable,reject,no_stable_baseline_identified,strict_mvif_failed;raw_velocity_comparator_not_word_mvif_path;segment_end_is_segment_velocity_maximum;next_day_velocity_is_higher;segment_variability_inconsistent_with_stable_rate;macro_deformation_acceptance_record_unavailable,False,False
MJ3,O1,2016-07-01,2019-02-02,2016-07-02,2017-04-26,299,0.1862957532613534,0.15668258350380485,0.8410421641978904,0.4996609202689631,V_plus_2sigma,55.70243022514467,55.50402395412186,12,0.08807729510831579,0.3778312495791341,0.8536056580972888,5.118774641739303,13.018179068301492,0.20864907902679306,0.35581388435639383,0.1209185906275023,0.2512370681443122,0.5651578046742998,0.5651578046742998,True,0.5944997361929154,True,0.6935739373205608,0.9884412792302328,2017-04-06,2017-05-27,52,0.7546346782988005,0.707742639040349,1,186.5,-4.159999999999997,3.6384166243777827,failed,tf_multistart_unstable,reject,no_stable_baseline_identified,strict_mvif_failed;raw_velocity_comparator_not_word_mvif_path;segment_end_is_segment_velocity_maximum;next_day_velocity_is_higher;segment_variability_inconsistent_with_stable_rate;macro_deformation_acceptance_record_unavailable,False,False
ATU4,O2,2016-07-01,2019-02-02,2016-07-02,2017-09-03,429,0.2884139160839161,0.35181951980450077,1.2198423868775332,0.9920529556929176,V_plus_2sigma,123.72957,123.12701,18,0.15391008461219285,0.347932864048345,0.6901658604265777,17.842486903139793,39.36218658285898,0.44456433333333334,0.36632566666666644,0.11733691588785046,0.45869520930232555,1.7130999999999972,1.7130999999999972,True,2.245900000000006,True,3.504712857142859,3.6573853333333335,2017-08-17,2017-09-16,31,0.816793893129771,0.8244274809160306,1,958.0,5.6299999999999955,-1.5794076303101292,failed,tf_multistart_unstable,reject,no_stable_baseline_identified,strict_mvif_failed;raw_velocity_comparator_not_word_mvif_path;segment_end_is_segment_velocity_maximum;next_day_velocity_is_higher;segment_variability_inconsistent_with_stable_rate;macro_deformation_acceptance_record_unavailable;segment_end_overlaps_2017_cross_station_acceleration_context,False,False
ATU5,O2,2016-07-01,2019-02-02,2016-07-02,2017-08-28,423,0.5627194044991071,0.6227544454678252,1.1066873480614323,1.8082282954347575,V_plus_2sigma,238.0303081031223,236.39708955357713,0,0.139450116328902,0.23523182667714354,0.74825320636738,26.387423082847192,61.01053754644798,1.4639438870023498,0.710400456421244,0.38517149588967575,0.7394298229735883,2.5451748692406966,2.5451748692406966,True,2.817406198198597,True,3.7239893271705733,5.37836643745239,2017-08-09,2017-09-17,40,0.7175572519083969,0.7797164667393675,0,432.5,3.430000000000007,-2.7949687233044074,failed,tf_multistart_unstable,reject,no_stable_baseline_identified,strict_mvif_failed;raw_velocity_comparator_not_word_mvif_path;segment_end_is_segment_velocity_maximum;next_day_velocity_is_higher;segment_variability_inconsistent_with_stable_rate;macro_deformation_acceptance_record_unavailable;segment_end_overlaps_2017_cross_station_acceleration_context,False,False
ATU3,O2,2016-07-01,2019-02-02,2016-07-02,2017-09-04,430,0.5655165348837209,0.5965809190942658,1.0549309919239271,1.7586783730722524,V_plus_2sigma,243.17210999999998,241.61396,0,0.2062373493662222,0.302938189368096,0.7552204575717769,28.22826120449314,67.49963830842282,1.1947626666666666,0.9300999999999997,0.3208376744186046,0.8101953953488372,3.8704600000000084,3.8704600000000084,True,4.743369999999999,True,6.763197142857146,6.366622333333333,2017-08-17,2017-09-16,31,0.8287895310796074,0.8380588876772083,3,958.0,6.009999999999991,-1.2599271680841184,failed,tf_multistart_unstable,reject,no_stable_baseline_identified,strict_mvif_failed;raw_velocity_comparator_not_word_mvif_path;segment_end_is_segment_velocity_maximum;next_day_velocity_is_higher;segment_variability_inconsistent_with_stable_rate;macro_deformation_acceptance_record_unavailable;segment_end_overlaps_2017_cross_station_acceleration_context,False,False
ATU2,O3,2016-07-01,2019-02-02,2016-07-02,2017-09-04,430,0.32840925581395347,0.412026274085736,1.2546122461272902,1.1524618039854255,V_plus_2sigma,141.21598,140.48994,26,0.19264298324025295,0.5097552463763583,0.6815206929510542,20.434675208747628,48.53121159693521,0.5202916666666667,0.545384,0.11377720930232559,0.5430413023255815,2.728640000000013,2.728640000000013,True,3.34335999999999,True,4.76190142857143,4.416446666666667,2017-08-17,2017-09-16,31,0.8462377317339149,0.8380588876772083,3,958.0,6.009999999999991,-1.2599271680841184,failed,tf_multistart_unstable,reject,no_stable_baseline_identified,strict_mvif_failed;raw_velocity_comparator_not_word_mvif_path;segment_end_is_segment_velocity_maximum;next_day_velocity_is_higher;segment_variability_inconsistent_with_stable_rate;macro_deformation_acceptance_record_unavailable;segment_end_overlaps_2017_cross_station_acceleration_context,False,False
ATU1,O3,2016-07-01,2019-02-02,2016-07-02,2017-08-29,424,0.4035613124059137,0.5269688065772327,1.3057961464036278,1.4574989255603792,V_plus_2sigma,171.1099964601074,170.19065434293117,47,0.14269401297272521,0.1749293535157941,0.7651981392593021,20.635770064254228,44.43368628534866,0.7907390303622404,0.24073263232672276,0.23057517046002104,0.5765474543518063,2.883672952130496,2.883672952130496,True,3.2566613383017966,True,4.451457127492058,6.273414410636941,2017-08-09,2017-09-16,39,0.6412213740458015,0.7791712104689203,0,528.0,4.549999999999983,-2.6779655650111067,failed,tf_multistart_unstable,reject,no_stable_baseline_identified,strict_mvif_failed;raw_velocity_comparator_not_word_mvif_path;segment_end_is_segment_velocity_maximum;next_day_velocity_is_higher;segment_variability_inconsistent_with_stable_rate;macro_deformation_acceptance_record_unavailable;segment_end_overlaps_2017_cross_station_acceleration_context,False,False
