origin,seed,point,metric,a_at_gru,a_at_tf,tf_at_raw,tf_at_anchor,a_main,network_main,interaction
972,1,MJ3,interval_score90,-267.5029152909965,-325.49338859229931,32.822561310226774,-25.167911991076039,-296.4981519416479,3.8273246595753676,-57.990473301302814
972,1,MJ3,coverage90,0.25597269624573382,0.058020477815699634,0.25255972696245732,0.054607508532423188,0.15699658703071673,0.15358361774744025,-0.19795221843003416
972,1,MJ3,width90,23.962105014727968,35.313074665305066,0.47315346117648005,11.824123111753579,29.637589840016517,6.1486382864650295,11.350969650577099
972,1,MJ1,mae,-16.195823072629743,-16.289295404204143,1.9239940970971148,1.8305217655227146,-16.242559238416945,1.8772579313099147,-0.093472331574403711
972,1,MJ1,rmse,-17.8466112527957,-17.354796340745509,1.7586157373682312,2.2504306494184227,-17.600703796770603,2.004523193393327,0.49181491205018801
972,1,MJ1,crps,-13.106969109722087,-13.460014305383435,1.6508152527310287,1.2977700570696804,-13.283491707552761,1.4742926549003545,-0.35304519566134829
972,1,MJ1,interval_score90,-211.06598004027299,-238.24703417253295,35.039355995316328,7.8583018630563686,-224.65650710640296,21.448828929186348,-27.181054132259987
972,1,MJ1,coverage90,0.26279863481228671,0.279863481228669,-0.017064846416382284,0,0.27133105802047786,-0.0085324232081911422,0.017064846416382284
972,1,MJ1,width90,5.9109629886329316,15.825389969984997,-3.150159454150355,6.7642675272017101,10.868176479308964,1.8070540365256775,9.9144269813520651
972,2,ATU1,mae,-20.55217664113426,-19.834058352516351,0.60189499440086536,1.3200132830187741,-20.193117496825305,0.96095413870981972,0.71811828861791227
972,2,ATU1,rmse,-19.039830254688034,-19.581802397075613,1.0804889740267889,0.53851683163921038,-19.310816325881824,0.80950290283299964,-0.54197214238757851
972,2,ATU1,crps,-7.7316694395438965,-7.800564707817216,0.41221736530616226,0.34332209703284278,-7.7661170736805563,0.37776973116950252,-0.068895268273319488
972,2,ATU1,interval_score90,-24.854096717557908,-18.038656956578961,-3.1771039649763679,3.6383357960025791,-21.446376837068435,0.23061591551310556,6.8154397609789612
972,2,ATU1,coverage90,0,0,0,0,0,0,0
972,2,ATU1,width90,-24.854096717557908,-18.038656956578961,-3.1771039649763679,3.6383357960025791,-21.446376837068435,0.23061591551310556,6.8154397609789612
972,2,ATU5,mae,-19.97901380900268,-27.326351538967749,2.9501507089447045,-4.3971870210203674,-23.652682673985215,-0.72351815603783143,-7.3473377299650728
972,2,ATU5,rmse,-18.484225242040544,-26.851554316481895,3.2350550822439956,-5.1322739921973533,-22.66788977926122,-0.94860945497667881,-8.3673290744413507
972,2,ATU5,crps,-8.1542922194472904,-9.426660619682524,1.0623550335801006,-0.21001336665513293,-8.7904764195649072,0.42617083346248386,-1.2723684002352336
972,2,ATU5,interval_score90,-53.02787192826608,-41.780785479647761,-3.870181065378091,7.3769053832402278,-47.404328703956921,1.7533621589310684,11.247086448618319
972,2,ATU5,coverage90,0,0,0,0,0,0,0
972,2,ATU5,width90,-53.02787192826608,-41.780785479647761,-3.870181065378091,7.3769053832402278,-47.404328703956921,1.7533621589310684,11.247086448618319
972,2,MJ3,mae,-6.7627304234156469,-8.2788274235222055,0.56366028210330654,-0.95243671800325203,-7.5207789234689262,-0.19438821794997274,-1.5160970001065621
972,2,MJ3,rmse,-9.6538197950430629,-12.113242392807834,1.6953846552240464,-0.76403794254072466,-10.883531093925448,0.46567335634166085,-2.459422597764771
972,2,MJ3,crps,-9.3859968954352198,-12.03402549491064,0.70144066596853349,-1.946587933506887,-10.71001119517293,-0.62257363376917674,-2.6480285994754169
972,2,MJ3,interval_score90,-270.05013883513072,-363.4737473545913,19.036252933461014,-74.387355585999558,-316.76194309486101,-27.675551326269272,-93.423608519460572
972,2,MJ3,coverage90,0.013651877133105783,0.085324232081911255,0,0.071672354948805472,0.049488054607508519,0.035836177474402736,0.071672354948805472
972,2,MJ3,width90,23.962105014727968,35.313074665305066,0.47315346117648005,11.824123111753579,29.637589840016517,6.1486382864650295,11.350969650577099
972,2,MJ1,mae,-17.516600503207279,-17.094565869978357,-1.1653662478396214,-0.74333161461069963,-17.30558318659282,-0.95434893122516051,0.42203463322891821
972,2,MJ1,rmse,-19.184172669595497,-18.878339726654911,-0.51673996787769028,-0.21090702493710367,-19.031256198125206,-0.36382349640739697,0.30583294294058305
972,2,MJ1,crps,-14.299536641387554,-14.200965591152308,-0.49799799567585268,-0.39942694544060586,-14.250251116269931,-0.44871247055822927,0.098571050235246815
972,2,MJ1,interval_score90,-239.07968055386692,-243.21182222673741,8.14120641227737,4.0090647394068952,-241.14575139030217,6.0751355758421326,-4.1321416728704889
972,2,MJ1,coverage90,0.31399317406143346,0.31058020477815707,0.013651877133105783,0.010238907849829393,0.31228668941979526,0.011945392491467588,-0.0034129692832763903
972,2,MJ1,width90,5.9109629886329316,15.825389969984982,-3.1501594541503408,6.7642675272017101,10.868176479308957,1.8070540365256846,9.9144269813520509
1168,0,ATU1,mae,-2.098993453796318,-2.8866010303691461,2.0743539679076779,1.2867463913348498,-2.492797242082732,1.6805501796212639,-0.78760757657282809
