origin,seed,point,metric,a_at_uniform,a_at_boundary,b_at_raw,b_at_anchor,a_main,b_main,interaction
792,0,MJ1,mae,3.9403818239026052,-0.094890674327311686,-2.0965216788050896,-6.1317941770350064,1.9227455747876467,-4.114157927920048,-4.0352724982299151
792,0,MJ1,rmse,4.3555623009380149,0.70726235927445735,-2.3109764371371764,-5.9592763788007339,2.5314123301062361,-4.1351264079689551,-3.6482999416635593
792,0,MJ1,crps,2.6113632546708008,0.26468246145873486,-1.1157855924966817,-3.4624663857087477,1.4380228580647678,-2.2891259891027147,-2.3466807932120659
792,0,MJ1,interval_score90,-4.1111896226669558,0.21954002883785506,2.4774807988392098,6.8082104503440206,-1.9458247969145503,4.6428456245916152,4.3307296515048108
792,0,MJ1,coverage90,-0.034129692832764458,0,0,0.034129692832764458,-0.017064846416382229,0.017064846416382229,0.034129692832764458
792,0,MJ1,width90,-5.9914773601105935,0.21954002883785506,2.4774807988392098,8.6884981877876584,-2.8859686656363692,5.5829894933134341,6.2110173889484486
792,1,ATU1,mae,-7.6915437989601294,-4.5344984303866873,-9.9514934549790262,-6.7944480864055841,-6.1130211146734084,-8.3729707706923051,3.1570453685734421
792,1,ATU1,rmse,-8.2122161285050304,-4.4544177434352434,-10.315616267453922,-6.5578178823841355,-6.3333169359701369,-8.436717074919029,3.7577983850697834
792,1,ATU1,crps,-6.6362217253365188,-3.240437488278463,-9.8569441958037984,-6.4611599587457427,-4.9383296068074909,-8.1590520772747706,3.3957842370580558
792,1,ATU1,interval_score90,-100.25216584805264,-24.509465379149674,-191.64520150281413,-115.90250103391116,-62.380815613601158,-153.77385126836265,75.742700468902967
792,1,ATU1,coverage90,-0.0068259385665528916,0.0034129692832765013,0.136518771331058,0.14675767918088739,-0.0017064846416381951,0.14163822525597269,0.010238907849829393
792,1,ATU1,width90,-6.5507862095797282,-8.5267752963990215,0.60868656187060566,-1.3673025249486876,-7.5387807529893749,-0.37930798153904099,-1.9759890868192933
792,1,ATU5,mae,-18.807143028104484,-17.001674597568492,-12.18639725098452,-10.380928820448528,-17.904408812836486,-11.283663035716524,1.8054684305359885
792,1,ATU5,rmse,-19.067199672060084,-17.319861465339986,-11.940780645573305,-10.193442438853207,-18.193530568700034,-11.067111542213256,1.7473382067201015
792,1,ATU5,crps,-22.444704689255001,-19.574424753099237,-11.335554390824143,-8.4652744546683785,-21.009564721177121,-9.9004144227462607,2.8702799361557609
792,1,ATU5,interval_score90,-570.46710471376673,-490.79997550902198,-200.8275726839048,-121.16044347916005,-530.63354011139438,-160.99400808153243,79.667129204744697
792,1,ATU5,coverage90,0.19795221843003413,0.16723549488054607,0.037542662116040945,0.0068259385665528916,0.1825938566552901,0.022184300341296918,-0.030716723549488054
792,1,ATU5,width90,31.336075711504925,26.050256142282699,-4.327007417980667,-9.6128269872028937,28.693165926893812,-6.9699172025917804,-5.2858195692222267
792,1,MJ3,mae,0.58767589121499064,-7.4417430591028451,2.24786437887132,-5.7815545714465157,-3.4270335839439272,-1.7668450962875979,-8.0294189503178348
792,1,MJ3,rmse,0.50445912650001112,-6.535881611354438,1.3518675558619613,-5.6884731819924879,-3.0157112424272134,-2.1683028130652633,-7.04034073785445
792,1,MJ3,crps,-0.30588012087214267,-0.41797340470113653,0.1415302648971668,0.02943698106817294,-0.3619267627866396,0.085483622982669871,-0.11209328382899386
792,1,MJ3,interval_score90,-5.2138438290894555,1.8993784915958258,-0.097851600851754483,7.0153707198335269,-1.6572326687468149,3.4587595594908862,7.1132223206852814
792,1,MJ3,coverage90,0,0,0,0,0,0,0
792,1,MJ3,width90,-5.2138438290894555,1.8993784915958258,-0.097851600851754483,7.0153707198335269,-1.6572326687468149,3.4587595594908862,7.1132223206852814
792,1,MJ1,mae,1.9750691853082749,0.11268371331366112,-4.7455083328326939,-6.6078938048273077,1.043876449310968,-5.6767010688300008,-1.8623854719946138
792,1,MJ1,rmse,1.75519879239015,0.45464907375938424,-5.0814238741761564,-6.3819735928069221,1.1049239330747671,-5.7316987334915392,-1.3005497186307657
792,1,MJ1,crps,1.2799143204549335,0.19187451833845337,-2.7391746285903977,-3.8272144307068778,0.73589441939669342,-3.2831945296486378,-1.0880398021164801
792,1,MJ1,interval_score90,-5.9419835819492164,0.21954002883784085,2.477480798839224,8.6390044096262812,-2.8612217765556878,5.5582426042327526,6.1615236107870572
792,1,MJ1,coverage90,-0.0068259385665528916,0,0,0.0068259385665528916,-0.0034129692832764458,0.0034129692832764458,0.0068259385665528916
792,1,MJ1,width90,-5.9914773601105935,0.21954002883784085,2.477480798839224,8.6884981877876584,-2.8859686656363763,5.5829894933134412,6.2110173889484344
792,2,ATU1,mae,-4.8344577429207405,-8.2780028591642854,-5.5479175674050651,-8.99146268364861,-6.5562303010425129,-7.2696901255268376,-3.4435451162435413
792,2,ATU1,rmse,-4.5821520911045468,-7.7205874323111949,-5.8323388507469183,-8.9707741919535664,-6.1513697617078709,-7.4015565213502423,-3.1384353412066517
792,2,ATU1,crps,-3.783199758498661,-6.773122013932074,-5.6284182655619546,-8.6183405209953676,-5.2781608862153675,-7.1233793932786611,-2.9899222554334095
792,2,ATU1,interval_score90,-41.145372192673562,-89.521840677638295,-110.45088798772235,-158.82735647268709,-65.333606435155929,-134.63912223020472,-48.376468484964732
792,2,ATU1,coverage90,0.010238907849829351,-0.0034129692832764458,0.10238907849829353,0.088737201365187729,0.0034129692832764527,0.09556313993174062,-0.013651877133105797
792,2,ATU1,width90,-6.5507862095797247,-8.5267752963990215,0.60868656187061276,-1.3673025249486841,-7.5387807529893731,-0.37930798153903567,-1.9759890868192969
792,2,ATU5,mae,-11.023464069787849,-11.837767528758619,-4.3677225403270441,-5.1820259992978137,-11.430615799273234,-4.7748742698124289,-0.81430345897076961
792,2,ATU5,rmse,-9.897619243668089,-11.293108983770395,-4.2419590756737833,-5.6374488157760894,-10.595364113719242,-4.9397039457249363,-1.3954897401023061
792,2,ATU5,crps,-14.70133780103091,-14.987895718108604,-3.6257029919616031,-3.912260909039297,-14.844616759569757,-3.76898195050045,-0.28655791707769396
792,2,ATU5,interval_score90,-417.77913673185287,-404.78286620180796,-48.656210243669648,-35.659939713624738,-411.28100146683039,-42.158074978647193,12.996270530044853
792,2,ATU5,coverage90,0.21160409556313994,0.19112627986348121,0,-0.02047781569965873,0.20136518771331058,-0.010238907849829365,-0.02047781569965873
792,2,ATU5,width90,31.336075711504925,26.050256142282699,-4.327007417980667,-9.6128269872028937,28.693165926893812,-6.9699172025917804,-5.2858195692222267
792,2,MJ3,mae,-3.7003888883231939,-6.6821500797412066,1.5106052002085661,-1.4711559912094465,-5.1912694840322002,0.019724604499559817,-2.9817611914180127
792,2,MJ3,rmse,-3.589353051303001,-6.5824045292937274,1.5023359568554149,-1.4907155211353116,-5.0858787902983646,0.0058102178600516474,-2.9930514779907273
792,2,MJ3,crps,-0.6964596473999265,-0.47535377858723038,0.16894736611626371,0.39005323492895982,-0.58590671299357844,0.27950030052261177,0.22110586881269612
792,2,MJ3,interval_score90,-5.2138438290894555,1.8993784915958258,-0.097851600851754483,7.0153707198335269,-1.6572326687468149,3.4587595594908862,7.1132223206852814
792,2,MJ3,coverage90,0,0,0,0,0,0,0
792,2,MJ3,width90,-5.2138438290894555,1.8993784915958258,-0.097851600851754483,7.0153707198335269,-1.6572326687468149,3.4587595594908862,7.1132223206852814
792,2,MJ1,mae,2.730246551254222,2.0284873559323184,-4.7821275462081481,-5.4838867415300516,2.3793669535932702,-5.1330071438690998,-0.70175919532190534
792,2,MJ1,rmse,2.8392796813900141,2.3771459575317984,-5.2171749816850905,-5.6793087055433062,2.6082128194609062,-5.4482418436141984,-0.46213372385821572
792,2,MJ1,crps,1.8517516441379112,1.1001562123927719,-2.6299425529151481,-3.3815379846602873,1.4759539282653416,-3.0057402687877177,-0.75159543174513921
792,2,MJ1,interval_score90,-4.9092905083140437,0.21954002883785506,2.4774807988392098,7.6063113359911085,-2.3448752397380943,5.0418960674151592,5.1288305371518987
792,2,MJ1,coverage90,-0.020477815699658675,0,0,0.020477815699658675,-0.010238907849829337,0.010238907849829337,0.020477815699658675
792,2,MJ1,width90,-5.9914773601105935,0.21954002883785506,2.4774807988392098,8.6884981877876584,-2.8859686656363692,5.5829894933134341,6.2110173889484486
972,0,ATU1,mae,-23.264875517155613,-23.955475236655008,0.90502944620913794,0.21442972670974214,-23.61017537690531,0.55972958645944004,-0.6905997194993958
972,0,ATU1,rmse,-23.371048588187868,-23.674185920551814,0.75314218088550433,0.45000484852155864,-23.522617254369841,0.60157351470353149,-0.30313733236394569
972,0,ATU1,crps,-8.4755967889556931,-11.178940194260848,0.053168423877618665,-2.6501749814275364,-9.8272684916082707,-1.2985032787749589,-2.703343405305155
972,0,ATU1,interval_score90,-24.854096717557908,-41.887335540172089,-22.729093444401457,-39.762332267015637,-33.370716128864998,-31.245712855708547,-17.03323882261418
972,0,ATU1,coverage90,0,0,0,0,0,0,0
972,0,ATU1,width90,-24.854096717557908,-41.887335540172089,-22.729093444401457,-39.762332267015637,-33.370716128864998,-31.245712855708547,-17.03323882261418
972,0,ATU5,mae,-5.8403690898059715,-6.3288551776955977,0.22174705263785199,-0.26673903525177423,-6.0846121337507846,-0.022495991306961116,-0.48848608788962622
972,0,ATU5,rmse,-5.5003169869168644,-4.7180601572421317,-0.2932246304293642,0.48903219924536856,-5.1091885720794981,0.097903784408002181,0.78225682967473276
972,0,ATU5,crps,-4.5117834384909443,-4.9349544074447422,-1.2237452753084277,-1.6469162442622256,-4.7233689229678433,-1.4353307597853266,-0.42317096895379791
972,0,ATU5,interval_score90,-53.02787192826608,-67.072969004829929,-20.811831284019235,-34.856928360583083,-60.050420466548005,-27.834379822301159,-14.045097076563849
972,0,ATU5,coverage90,0,0,0,0,0,0,0
972,0,ATU5,width90,-53.02787192826608,-67.072969004829929,-20.811831284019235,-34.856928360583083,-60.050420466548005,-27.834379822301159,-14.045097076563849
972,0,MJ3,mae,-10.791225317471394,-10.250443403760066,-0.49855242056055005,0.042229493150777841,-10.52083436061573,-0.2281614637048861,0.54078191371132789
972,0,MJ3,rmse,-14.704562748753382,-13.793422517890924,-0.39083631165302535,0.52030391920943231,-14.248992633322153,0.06473380377820348,0.91114023086245766
972,0,MJ3,crps,-13.473993013292212,-9.8696855385673139,-0.91304502493242978,2.6912624497924682,-11.671839275929763,0.88910871243001921,3.604307474724898
972,0,MJ3,interval_score90,-351.21231720585132,-190.39998695020807,-30.614187279683392,130.19814297595985,-270.8061520780297,49.791977848138231,160.81233025564325
972,0,MJ3,coverage90,0.071672354948805472,-0.10238907849829348,0.020477815699658675,-0.15358361774744028,-0.015358361774744006,-0.066552901023890804,-0.17406143344709901
972,0,MJ3,width90,23.962105014727968,-4.0006800783144172,4.0148907533589409,-23.947894339683444,9.9807124682067752,-9.9665017931622515,-27.962785093042385
972,0,MJ1,mae,-16.756942170930458,-14.571809510306199,-1.1216932927739975,1.0634393678502612,-15.664375840618328,-0.029126962461868189,2.1851326606242552
972,0,MJ1,rmse,-16.995225334938109,-14.655321661834229,-0.88575254561204275,1.4541511274918371,-15.825273498386169,0.28419929093989715,2.3399036731038763
972,0,MJ1,crps,-13.237948732978946,-11.248543228217908,0.38443262310632065,2.3738381278673586,-12.243245980598427,1.3791353754868396,1.9894055047610379
972,0,MJ1,interval_score90,-216.32634737923607,-168.46360034039549,56.612461395518778,104.47520843435936,-192.39497385981576,80.543834914939069,47.862747038840553
972,0,MJ1,coverage90,0.273037542662116,0.064846416382252525,-0.037542662116040959,-0.24573378839590443,0.16894197952218426,-0.14163822525597269,-0.20819112627986347
972,0,MJ1,width90,5.9109629886329174,-6.9214444899084882,-14.671194932901308,-27.503602411442714,-0.5052407506377854,-21.087398672172011,-12.832407478541413
972,1,ATU1,mae,-22.80096083147636,-18.723566822039075,-3.6848808230074468,0.3925131864298379,-20.762263826757717,-1.6461838182888044,4.0773940094372847
972,1,ATU1,rmse,-22.62652457757768,-17.48950560072333,-3.9490038095371851,1.1880151673171646,-20.058015089150505,-1.3804943211100102,5.1370189768543497
972,1,ATU1,crps,-9.0489833741068804,-8.8765501951858923,-2.4269577859726734,-2.2545246070516862,-8.9627667846463872,-2.3407411965121798,0.17243317892098631
972,1,ATU1,interval_score90,-24.854096717557937,-41.887335540172089,-22.729093444401457,-39.762332267015609,-33.370716128865013,-31.245712855708533,-17.033238822614152
972,1,ATU1,coverage90,0,0,0,0,0,0,0
972,1,ATU1,width90,-24.854096717557937,-41.887335540172089,-22.729093444401457,-39.762332267015609,-33.370716128865013,-31.245712855708533,-17.033238822614152
972,1,ATU5,mae,-22.028886510874727,-17.993491368116551,-3.8663942158980404,0.16900092686013668,-20.011188939495639,-1.8486966445189519,4.0353951427581762
972,1,ATU5,rmse,-21.566520988706813,-17.213838681580292,-3.695627545999983,0.65705476112653916,-19.390179835143552,-1.5192863924367219,4.3526823071265213
972,1,ATU5,crps,-8.5957634112525128,-8.5309093482749425,-2.2846127080532277,-2.2197586450756575,-8.5633363797637276,-2.2521856765644426,0.064854062977570237
972,1,ATU5,interval_score90,-53.02787192826608,-67.072969004829929,-20.811831284019235,-34.856928360583083,-60.050420466548005,-27.834379822301159,-14.045097076563849
972,1,ATU5,coverage90,0,0,0,0,0,0,0
972,1,ATU5,width90,-53.02787192826608,-67.072969004829929,-20.811831284019235,-34.856928360583083,-60.050420466548005,-27.834379822301159,-14.045097076563849
972,1,MJ3,mae,-7.6508575513656538,-4.893635443939182,-1.8694357342957133,0.88778637313075848,-6.2722464976524179,-0.49082468058247741,2.7572221074264718
972,1,MJ3,rmse,-9.5294569184668632,-6.4202843605695179,-1.7581580518676745,1.3510145060296708,-7.9748706395181905,-0.20357177291900186,3.1091725578973453
972,1,MJ3,crps,-9.8196196390056798,-4.2363165916242558,-2.2683062152671454,3.3149968321142786,-7.0279681153149678,0.52334530842356664,5.583303047381424
972,1,MJ3,interval_score90,-267.5029152909965,-64.442539126504016,-52.407933000066237,150.65244316442624,-165.97272720875026,49.122255082180004,203.06037616449248
972,1,MJ3,coverage90,0.25597269624573382,-0.034129692832764513,0.2662116040955631,-0.023890784982935176,0.11092150170648465,0.12116040955631396,-0.29010238907849828
972,1,MJ3,width90,23.962105014727968,-4.0006800783144172,4.0148907533589409,-23.947894339683444,9.9807124682067752,-9.9665017931622515,-27.962785093042385
972,1,MJ1,mae,-16.195823072629743,-11.566452326494911,-4.614174026294755,0.015196719840076867,-13.881137699562327,-2.2994886532273391,4.6293707461348319
972,1,MJ1,rmse,-17.8466112527957,-12.704030047942009,-4.7483849353181711,0.39419626953552012,-15.275320650368855,-2.1770943328913255,5.1425812048536912
972,1,MJ1,crps,-13.106969109722087,-9.3525804255859413,-2.7342290027233815,1.020159681412764,-11.229774767654014,-0.85703466065530876,3.7543886841361456
972,1,MJ1,interval_score90,-211.06598004027299,-140.72658283811049,-1.6544216851175975,68.684975517044904,-175.89628143919174,33.515276915963653,70.339397202162502
972,1,MJ1,coverage90,0.26279863481228671,0.071672354948805472,-0.027303754266211622,-0.21843003412969286,0.16723549488054609,-0.12286689419795224,-0.19112627986348119
972,1,MJ1,width90,5.9109629886329316,-6.9214444899084882,-14.671194932901294,-27.503602411442714,-0.50524075063777829,-21.087398672172004,-12.832407478541427
972,2,ATU1,mae,-20.55217664113426,-19.47818459253882,-3.4197835722777299,-2.3457915236822897,-20.015180616836538,-2.8827875479800098,1.0739920485954393
972,2,ATU1,rmse,-19.039830254688034,-19.236856237724709,-3.7191856223048667,-3.9162116053415428,-19.138343246206372,-3.8176986138232047,-0.19702598303667784
972,2,ATU1,crps,-7.7316694395438965,-8.6407784938162315,-2.3486774272206752,-3.2577864814930102,-8.186223966680064,-2.8032319543568427,-0.90910905427233502
972,2,ATU1,interval_score90,-24.854096717557908,-41.887335540172089,-22.729093444401457,-39.762332267015637,-33.370716128864998,-31.245712855708547,-17.03323882261418
972,2,ATU1,coverage90,0,0,0,0,0,0,0
972,2,ATU1,width90,-24.854096717557908,-41.887335540172089,-22.729093444401457,-39.762332267015637,-33.370716128864998,-31.245712855708547,-17.03323882261418
972,2,ATU5,mae,-19.97901380900268,-16.505466859794719,-2.0983501496491499,1.3751967995588092,-18.242240334398701,-0.36157667504517033,3.4735469492079609
972,2,ATU5,rmse,-18.484225242040544,-14.185428192380966,-1.8450167302102862,2.453780319449292,-16.334826717210756,0.30438179461950288,4.2987970496595764
972,2,ATU5,crps,-8.1542922194472904,-8.0922404800581358,-1.6176662674629831,-1.5556145280738285,-8.1232663497527131,-1.5866403977684058,0.062051739389154648
972,2,ATU5,interval_score90,-53.02787192826608,-67.072969004829929,-20.811831284019235,-34.856928360583083,-60.050420466548005,-27.834379822301159,-14.045097076563849
972,2,ATU5,coverage90,0,0,0,0,0,0,0
972,2,ATU5,width90,-53.02787192826608,-67.072969004829929,-20.811831284019235,-34.856928360583083,-60.050420466548005,-27.834379822301159,-14.045097076563849
972,2,MJ3,mae,-6.7627304234156469,-5.5859766771915424,-2.6640373517875204,-1.487283605563416,-6.1743535503035947,-2.0756604786754682,1.1767537462241009
972,2,MJ3,rmse,-9.6538197950430629,-8.0501345177878179,-3.3478079111073669,-1.7441226338521219,-8.8519771564154404,-2.5459652724797444,1.603685277255245
972,2,MJ3,crps,-9.3859968954352198,-5.1586605129244916,-3.1163663323160904,1.1109700501946378,-7.2723287041798557,-1.0026981410607263,4.2273363825107282
972,2,MJ3,interval_score90,-270.05013883513072,-94.66512138241626,-74.440230765047772,100.94478668766669,-182.35763010877349,13.25227796130946,175.38501745271446
972,2,MJ3,coverage90,0.013651877133105783,-0.14675767918088736,0.013651877133105783,-0.14675767918088736,-0.06655290102389079,-0.06655290102389079,-0.16040955631399317
972,2,MJ3,width90,23.962105014727968,-4.0006800783144172,4.0148907533589409,-23.947894339683444,9.9807124682067752,-9.9665017931622515,-27.962785093042385
972,2,MJ1,mae,-17.516600503207279,-14.780240681195831,-3.7879020602043099,-1.0515422381928623,-16.148420592201553,-2.4197221491985861,2.7363598220114511
972,2,MJ1,rmse,-19.184172669595497,-16.241767418606344,-4.106143110927249,-1.1637378599380952,-17.712970044100921,-2.6349404854326721,2.9424052509891538
972,2,MJ1,crps,-14.299536641387554,-12.111163030616101,-2.1460550257654596,0.042318585005993725,-13.205349836001828,-1.0518682203797329,2.1883736107714533
972,2,MJ1,interval_score90,-239.07968055386692,-184.76779646776586,7.4010617387049251,61.712945824805985,-211.92373851081641,34.557003781755455,54.311884086101088
972,2,MJ1,coverage90,0.31399317406143346,0.092150170648464147,-0.030716723549488012,-0.25255972696245732,0.2030716723549488,-0.14163822525597267,-0.22184300341296925
972,2,MJ1,width90,5.9109629886329316,-6.9214444899084882,-14.671194932901294,-27.503602411442714,-0.50524075063777829,-21.087398672172004,-12.832407478541427
1168,0,ATU1,mae,-2.098993453796318,1.4231570918777772,-1.6416733581499594,1.8804771875241357,-0.3379181809592704,0.11940191468708816,3.5221505456740951
1168,0,ATU1,rmse,-2.9896538005203119,0.044470970634833407,-1.7684568539408758,1.2656679172142695,-1.4725914149427393,-0.25139446836330315,3.0341247711551453
1168,0,ATU1,crps,-3.1863908610154574,-0.87636951867949353,-1.0310354227389205,1.2789859195970434,-2.0313801898474755,0.12397524842906149,2.3100213423359639
1168,0,ATU1,interval_score90,-30.859808546409262,-5.3177579121151837,-7.4299475294603639,18.112103104833714,-18.088783229262223,5.3410777876866753,25.542050634294071
1168,0,ATU1,coverage90,-0.14675767918088733,-0.29351535836177467,0,-0.14675767918088733,-0.220136518771331,-0.073378839590443667,-0.14675767918088745
1168,0,ATU1,width90,-61.02648715674394,-58.500651400310574,-7.7472688673778975,-5.2214331109445311,-59.763569278527257,-6.4843509891612143,2.5258357564333664
1168,0,ATU5,mae,-5.2602415545915084,-1.7496666024707883,-2.9484428697621352,0.56213208235858492,-3.5049540785311484,-1.1931553937017751,3.5105749521207201
1168,0,ATU5,rmse,-6.3969828424844382,-2.2976292582480831,-3.5339663223678066,0.56538726186854849,-4.3473060503662602,-1.4842895302496291,4.099353584236356
1168,0,ATU5,crps,-4.7131612611180529,-2.2424422274489508,-1.656418504647764,0.81430052902133765,-3.4778017442835019,-0.42105898781321316,2.4707190336691021
1168,0,ATU5,interval_score90,-43.019760134188907,-25.114655637259297,-8.9886228275214819,8.9164816694081281,-34.067207885724102,-0.036070579056676877,17.90510449692961
1168,0,ATU5,coverage90,-0.030716723549488067,-0.013651877133105783,0,0.017064846416382284,-0.022184300341296925,0.0085324232081911422,0.017064846416382284
1168,0,ATU5,width90,-49.906100432075142,-28.636538205558963,-8.8682422668411931,12.401319959674986,-39.271319318817049,1.7665388464168963,21.269562226516179
1168,0,MJ3,mae,-5.3695303216754571,-2.5871456929287255,-3.116061204741305,-0.33367657599457345,-3.9783380073020913,-1.7248688903679392,2.7823846287467315
1168,0,MJ3,rmse,-4.584342721868655,-1.9844789956451443,-2.8630964418689118,-0.26323271564540107,-3.2844108587568996,-1.5631645787571564,2.5998637262235107
1168,0,MJ3,crps,-2.7386434423868629,-1.6879633217011634,-1.3317028890993736,-0.28102276841367413,-2.2133033820440131,-0.80636282875652388,1.0506801206856995
1168,0,MJ3,interval_score90,-22.200415774150315,-21.650597441017197,-4.9572398777652609,-4.4074215446321432,-21.925506607583756,-4.682330711198702,0.54981833313311768
1168,0,MJ3,coverage90,0,0,0,0,0,0,0
1168,0,MJ3,width90,-22.200415774150315,-21.650597441017197,-4.9572398777652609,-4.4074215446321432,-21.925506607583756,-4.682330711198702,0.54981833313311768
1168,0,MJ1,mae,-2.2505621183543543,0.021469085303815305,-0.9995625472789218,1.2724686563792478,-1.1145465165252695,0.13645305455016299,2.2720312036581696
1168,0,MJ1,rmse,-3.3255242104719218,-0.52337884745742258,-1.1279196493822559,1.6742257136322434,-1.9244515289646722,0.27315303212499376,2.8021453630144988
1168,0,MJ1,crps,-3.8020292290047735,-2.7522471111958451,-0.85558139754290075,0.19420072026602764,-3.2771381701003093,-0.33069033863843655,1.0497821178089293
1168,0,MJ1,interval_score90,-49.559963554679101,-40.517374297500908,-10.330447440267804,-1.287858183089611,-45.038668926090004,-5.8091528116787075,9.042589257178193
1168,0,MJ1,coverage90,0,0,0,0,0,0,0
1168,0,MJ1,width90,-49.559963554679101,-40.517374297500908,-10.330447440267804,-1.287858183089611,-45.038668926090004,-5.8091528116787075,9.042589257178193
1168,1,ATU1,mae,1.7081269316528811,0.6198073905135475,-1.7426502639844612,-2.8309698051237948,1.1639671610832143,-2.286810034554128,-1.0883195411393327
1168,1,ATU1,rmse,0.96934751429996524,0.68190479205359722,-1.8693633122486837,-2.1568060344950517,0.82562615317678123,-2.0130846733718677,-0.28744272224636802
1168,1,ATU1,crps,-0.60642889887773066,-1.2389031836134592,-1.0010245277118637,-1.6334988124475922,-0.92266604124559493,-1.3172616700797279,-0.63247428473572853
1168,1,ATU1,interval_score90,-5.4973912629381232,-6.2497651983916427,-8.6276648023736158,-9.3800387378271353,-5.8735782306648829,-9.0038517701003755,-0.75237393545351949
1168,1,ATU1,coverage90,-0.29010238907849828,-0.25597269624573382,0,0.034129692832764458,-0.27303754266211605,0.017064846416382229,0.034129692832764458
1168,1,ATU1,width90,-61.02648715674394,-58.500651400310574,-7.7472688673778975,-5.2214331109445311,-59.763569278527257,-6.4843509891612143,2.5258357564333664
1168,1,ATU5,mae,0.041159824974528192,-2.5096865097216687,-1.6811932809385759,-4.2320396156347728,-1.2342633423735703,-2.9566164482866744,-2.5508463346961969
1168,1,ATU5,rmse,-0.14180352890193326,-1.0730129079672297,-2.3615004307322272,-3.2927098097975236,-0.60740821843458148,-2.8271051202648754,-0.93120937906529555
1168,1,ATU5,crps,-2.140467241434993,-2.0345849779551242,-1.1240720933634734,-1.0181898298836045,-2.0875261096950588,-1.0711309616235389,0.10588226347986929
1168,1,ATU5,interval_score90,-34.637578036839734,-24.187281209695961,-8.8682422668411931,1.5820545603025806,-29.412429623267847,-3.6430938532693062,10.450296827143774
1168,1,ATU5,coverage90,-0.068259385665529027,-0.027303754266211566,0,0.04095563139931746,-0.047781569965870296,0.02047781569965873,0.04095563139931746
1168,1,ATU5,width90,-49.906100432075142,-28.636538205558963,-8.8682422668411931,12.401319959674986,-39.271319318817049,1.7665388464168963,21.269562226516179
1168,1,MJ3,mae,-2.8380307967250999,-2.7816019219976926,0.23597979303809424,0.29240866776550156,-2.8098163593613963,0.2641942304017979,0.056428874727405542
1168,1,MJ3,rmse,-1.4921698724151042,-1.4802411057005074,-0.26623640346507216,-0.2543076367504753,-1.4862054890578058,-0.26027202010777373,0.011928766714596861
1168,1,MJ3,crps,-1.5431461176209265,-1.500358166843224,-0.28927773035358051,-0.24648977957587803,-1.5217521422320752,-0.26788375496472927,0.042787950777702477
1168,1,MJ3,interval_score90,-22.200415774150315,-21.650597441017254,-4.957239877765204,-4.4074215446321432,-21.925506607583785,-4.6823307111986736,0.54981833313306083
