origin,arm,seed,horizon,point,baseline_teacher,input_teacher,coherent,bplus_mean_residual_mm,bplus_rmse_mm,correction_mean_mm,forecast_rmse_mm,new_minus_old_bplus_mean_mm,required_correction_change_mm,actual_correction_change_mm
972,COND_ATTN,ensemble,112,ATU1,612,792,False,-21.023335129852992,21.204192860234265,-14.530304924037324,8.2993289447888863,21.409737626373353,-21.409737626373353,-8.7152322623393399
972,COND_ATTN,ensemble,112,ATU5,612,792,False,-51.153700157136861,51.438906493344064,-19.615699694563887,33.485341824605712,4.4057424380267181,-4.4057424380267181,-10.952226777411669
972,COND_ATTN,ensemble,112,MJ3,612,792,False,-156.8562233279446,157.3867294018527,-4.0057004937229452,153.20868316291228,-147.93857438172765,147.93857438172765,40.506294361763146
972,COND_ATTN,ensemble,112,MJ1,612,792,False,-66.527101699484902,68.187034111117285,-10.010031857375926,58.54893774496604,-35.820085125443597,35.820085125443597,5.6137150570837804
972,COND_ATTN,ensemble,112,ATU1,612,612,True,-21.023335129852992,21.204192860234265,-5.8150726616979842,15.916710254316351,21.409737626373353,-21.409737626373353,-8.7152322623393399
972,COND_ATTN,ensemble,112,ATU5,612,612,True,-51.153700157136861,51.438906493344064,-8.6634729171522196,43.749344594442398,4.4057424380267181,-4.4057424380267181,-10.952226777411669
972,COND_ATTN,ensemble,112,MJ3,612,612,True,-156.8562233279446,157.3867294018527,-44.511994855486087,112.95740178944536,-147.93857438172765,147.93857438172765,40.506294361763146
972,COND_ATTN,ensemble,112,MJ1,612,612,True,-66.527101699484902,68.187034111117285,-15.623746914459705,53.249892744819547,-35.820085125443597,35.820085125443597,5.6137150570837804
1168,GRU_LOCAL,0,97,ATU1,1168,1168,True,-2.6105454332132707,2.8970077854703575,-8.967262296595214,8.276713788013474,-70.602341539675606,70.602341539675606,25.144957748028787
1168,GRU_LOCAL,0,97,ATU5,1168,1168,True,-3.602176904879737,4.6145529647169354,-14.156014026532793,13.215671658137493,-73.923371666775168,73.923371666775168,22.444292304030483
1168,GRU_LOCAL,0,97,MJ3,1168,1168,True,1.571389257763314,1.6314000677056413,-9.328801634209297,11.400932254755149,-100.9836890478674,100.9836890478674,43.606556667013322
1168,GRU_LOCAL,0,97,MJ1,1168,1168,True,-4.8268184211630887,5.4743305616201088,-8.9536839353001483,6.2373946553298278,-96.970694561070246,96.970694561070246,32.291999463817064
1168,GRU_LOCAL,0,97,ATU1,1168,792,False,-2.6105454332132707,2.8970077854703575,-34.112220044624003,31.626751393542598,-70.602341539675606,70.602341539675606,25.144957748028787
1168,GRU_LOCAL,0,97,ATU5,1168,792,False,-3.602176904879737,4.6145529647169354,-36.600306330563278,33.316642430443672,-73.923371666775168,73.923371666775168,22.444292304030483
1168,GRU_LOCAL,0,97,MJ3,1168,792,False,1.571389257763314,1.6314000677056413,-52.935358301222607,54.632098219153782,-100.9836890478674,100.9836890478674,43.606556667013322
1168,GRU_LOCAL,0,97,MJ1,1168,792,False,-4.8268184211630887,5.4743305616201088,-41.245683399117205,36.638528992300145,-96.970694561070246,96.970694561070246,32.291999463817064
