origin,seed,arm,step,point,residual_mean_mm,correction_mean_mm,rmse_mm,bplus_rmse_mm,mse_normalized,penalty_normalized
612,2,GRU_GRAPH,50,ATU1,55.665544490788932,26.410384303116047,29.762178572093326,55.760494182609357,0.038869520593753121,0.03142693151044379
612,2,GRU_GRAPH,50,ATU5,157.83995352348668,71.531560890197156,87.56675979094048,158.61844698045891,0.25223979887748932,0.17556813546239197
612,2,GRU_GRAPH,50,MJ3,-18.799911684277429,-11.330229705017336,9.8454911140665224,20.514300826185888,0.010944655361215796,0.019983618677694701
612,2,GRU_GRAPH,50,MJ1,-28.523983269013865,-11.671591771301784,18.195877849651733,29.925566559961624,0.066405914399489521,0.032254068613749333
612,2,GRU_GRAPH,100,ATU1,55.665544490788932,26.620267841462745,29.598002637114931,55.760494182609357,0.03844187454443513,0.032087943534344493
612,2,GRU_GRAPH,100,ATU5,157.83995352348668,77.427279824577312,81.652287366419174,158.61844698045891,0.21931673018122949,0.20255550685034696
612,2,GRU_GRAPH,100,MJ3,-18.799911684277429,-10.608170264852408,10.046598180102887,20.514300826185888,0.011396339719806596,0.016502862634352241
612,2,GRU_GRAPH,100,MJ1,-28.523983269013865,-12.454638986341811,17.397762301957844,29.925566559961624,0.06070822314019815,0.034408613394019093
612,2,GRU_GRAPH,200,ATU1,55.665544490788932,28.504170652309512,27.772007217505767,55.760494182609357,0.033844981954264559,0.036724825270188076
612,2,GRU_GRAPH,200,ATU5,157.83995352348668,78.074055739359551,80.845004576526634,158.61844698045891,0.21500147111757462,0.2036840602012239
612,2,GRU_GRAPH,200,MJ3,-18.799911684277429,-8.9495936001419611,11.194938819736054,20.514300826185888,0.014150466920415484,0.011237853489528745
612,2,GRU_GRAPH,200,MJ1,-28.523983269013865,-13.823638551229228,16.076543531236805,29.925566559961624,0.051837744578175589,0.040516944553958913
612,2,COND_ATTN,0,ATU1,55.665544490788932,0,55.760494182609357,55.760494182609357,0.13643725592482492,0
612,2,COND_ATTN,0,ATU5,157.83995352348668,0,158.61844698045891,158.61844698045891,0.8276418417146878,0
612,2,COND_ATTN,0,MJ3,-18.799911684277429,0,20.514300826185888,20.514300826185888,0.047516097089725387,0
612,2,COND_ATTN,0,MJ1,-28.523983269013865,0,29.925566559961624,29.925566559961624,0.17961619768367409,0
612,2,COND_ATTN,50,ATU1,55.665544490788932,28.480482800527334,27.48052782314987,55.760494182609357,0.033138274267492392,0.035728428687050104
612,2,COND_ATTN,50,ATU5,157.83995352348668,83.951773166547895,75.013042630551013,158.61844698045891,0.18510093580261344,0.23297632156281212
612,2,COND_ATTN,50,MJ3,-18.799911684277429,-7.9896194913196972,13.212621953491709,20.514300826185888,0.019710849376843722,0.007421853586168402
612,2,COND_ATTN,50,MJ1,-28.523983269013865,-12.98230799966459,17.693345526149024,29.925566559961624,0.062788578839554104,0.034173442037508342
612,2,COND_ATTN,100,ATU1,55.665544490788932,27.71143354408952,28.204182755414145,55.760494182609357,0.034906538821199429,0.033808561248077393
612,2,COND_ATTN,100,ATU5,157.83995352348668,78.452768141973721,80.191015040259572,158.61844698045891,0.21153706434646349,0.20411526669502958
612,2,COND_ATTN,100,MJ3,-18.799911684277429,-9.0354814491344833,11.686931840287297,20.514300826185888,0.015421561274601606,0.0099659500365063703
612,2,COND_ATTN,100,MJ1,-28.523983269013865,-14.155656935102719,16.168748151048479,29.925566559961624,0.052434065061029253,0.041415330573764952
612,2,COND_ATTN,200,ATU1,55.665544490788932,27.689801217428631,28.170288176065402,55.760494182609357,0.034822690866082438,0.03376275307736442
612,2,COND_ATTN,200,ATU5,157.83995352348668,78.059911134770772,80.331143384878843,158.61844698045891,0.21227700354346546,0.20232589757052707
612,2,COND_ATTN,200,MJ3,-18.799911684277429,-9.352008235342625,10.390514945421181,20.514300826185888,0.012189937085845214,0.011877026646911062
612,2,COND_ATTN,200,MJ1,-28.523983269013865,-14.243529440125176,15.072967257200391,29.925566559961624,0.045567819496038879,0.044896432324556937
792,0,GRU_LOCAL,0,ATU1,22.768165548023571,0,34.094962030072679,34.094962030072679,0.038048645476591231,0
792,0,GRU_LOCAL,0,ATU5,66.361566997854595,0,96.866977649107014,96.866977649107014,0.21550449258615698,0
792,0,GRU_LOCAL,0,MJ3,-66.925121081539345,0,75.252238747302954,75.252238747302954,0.54188137751540555,0
792,0,GRU_LOCAL,0,MJ1,-28.200706268249988,0,32.020557016194374,32.020557016194374,0.13442037645130506,0
792,0,GRU_LOCAL,50,ATU1,22.768165548023571,6.5610407470773309,18.847726093658068,34.094962030072679,0.011627241737088649,0.018107760717213147
792,0,GRU_LOCAL,50,ATU5,66.361566997854595,30.541847885192574,48.834324790642661,96.866977649107014,0.054771571755245552,0.062043629551851824
792,0,GRU_LOCAL,50,MJ3,-66.925121081539345,-31.316903069149262,44.753486506502604,75.252238747302954,0.19165454635916529,0.11316464897289037
792,0,GRU_LOCAL,50,MJ1,-28.200706268249988,-15.275164311014271,18.164611696975662,32.020557016194374,0.043257317010690174,0.040379718473618667
792,0,GRU_LOCAL,100,ATU1,22.768165548023571,9.6239808697804854,17.1457286908167,34.094962030072679,0.009622117875692204,0.012865875757363159
792,0,GRU_LOCAL,100,ATU5,66.361566997854595,30.737489704653758,52.384571310184612,96.866977649107014,0.063024820530913017,0.050667387195248992
792,0,GRU_LOCAL,100,MJ3,-66.925121081539345,-32.092221209849384,43.549373818467281,75.252238747302954,0.18148018212326497,0.11361695360659858
792,0,GRU_LOCAL,100,MJ1,-28.200706268249988,-13.966134326305456,18.440811711398538,32.020557016194374,0.044582807066757157,0.03286355282453883
792,0,GRU_LOCAL,200,ATU1,22.768165548023571,11.904878845847948,17.477625683989832,34.094962030072679,0.0099982420411147462,0.011823049678713646
792,0,GRU_LOCAL,200,ATU5,66.361566997854595,31.607311489401294,52.332014212409092,96.866977649107014,0.062898419191103783,0.04828159839968553
792,0,GRU_LOCAL,200,MJ3,-66.925121081539345,-32.873839511614271,41.139311167243875,75.252238747302954,0.16194942413142871,0.11951496665009279
792,0,GRU_LOCAL,200,MJ1,-28.200706268249988,-13.951078824439172,17.568908266797415,32.020557016194374,0.040466616433675023,0.032637169757604584
792,0,GRU_GRAPH,0,ATU1,22.768165548023571,0,34.094962030072679,34.094962030072679,0.038048645476591231,0
792,0,GRU_GRAPH,0,ATU5,66.361566997854595,0,96.866977649107014,96.866977649107014,0.21550449258615698,0
792,0,GRU_GRAPH,0,MJ3,-66.925121081539345,0,75.252238747302954,75.252238747302954,0.54188137751540555,0
792,0,GRU_GRAPH,0,MJ1,-28.200706268249988,0,32.020557016194374,32.020557016194374,0.13442037645130506,0
792,0,GRU_GRAPH,50,ATU1,22.768165548023571,6.5757112246927765,18.833761164627745,34.094962030072679,0.011610018072995327,0.018142168620074426
