origin,seed,arm,step,data_mse_normalized,penalty_normalized,objective,zero_objective,unconstrained_floor,objective_improvement_fraction,avg_mae_mm,avg_rmse_mm,bplus_avg_rmse_mm
612,1,GRU_LOCAL,0,0.29782127206684433,0,0.29782127206684433,0.29782127206684433,0.14891063603342217,0,65.341631401382941,66.206969776169103,66.206969776169103
612,1,GRU_LOCAL,50,0.096532832532118001,0.060640951246535187,0.15717378377865318,0.29782127206684433,0.14891063603342217,0.94450935161289351,36.064032999572866,37.141385618736734,66.206969776169103
612,1,GRU_LOCAL,100,0.078893033568925824,0.07403302562255161,0.15292605919147745,0.29782127206684433,0.14891063603342217,0.97303467861654935,32.746012048058716,33.729123957004937,66.206969776169103
612,1,GRU_LOCAL,200,0.076793192616307751,0.074085790943712315,0.15087898356002005,0.29782127206684433,0.14891063603342217,0.98678168612377626,32.666286813704581,33.507613562855177,66.206969776169103
612,1,GRU_GRAPH,0,0.29782127206684433,0,0.29782127206684433,0.29782127206684433,0.14891063603342217,0,65.341631401382941,66.206969776169103,66.206969776169103
612,1,GRU_GRAPH,50,0.096535041411372924,0.060647714570253981,0.1571827559816269,0.29782127206684433,0.14891063603342217,0.94444909934876575,36.056666959468117,37.135680464056172,66.206969776169103
612,1,GRU_GRAPH,100,0.078905612570149067,0.074009833071208064,0.15291544564135712,0.29782127206684433,0.14891063603342217,0.97310595324409133,32.743445869943301,33.728685220393935,66.206969776169103
612,1,GRU_GRAPH,200,0.076754108056516016,0.074099504663347512,0.15085361271986353,0.29782127206684433,0.14891063603342217,0.98695206240335132,32.664807405510402,33.507204226319573,66.206969776169103
612,1,COND_ATTN,0,0.29782127206684433,0,0.29782127206684433,0.29782127206684433,0.14891063603342217,0,65.341631401382941,66.206969776169103,66.206969776169103
612,1,COND_ATTN,50,0.073169767524607604,0.079939418160712594,0.1531091856853202,0.29782127206684433,0.14891063603342217,0.97180490417786081,32.051958592666296,33.047185592930404,66.206969776169103
612,1,COND_ATTN,100,0.080304804417873091,0.071380555281772257,0.15168535969964536,0.29782127206684433,0.14891063603342217,0.98136651793226914,33.455657178220676,34.414499113270629,66.206969776169103
612,1,COND_ATTN,200,0.074781643642462689,0.074603819182647246,0.14938546282510995,0.29782127206684433,0.14891063603342217,0.99681133057828586,32.641510577609381,33.198726096747095,66.206969776169103
612,2,GRU_LOCAL,0,0.29780284810322805,0,0.29780284810322805,0.29780284810322805,0.14890142405161402,0,65.330642795753946,66.204702137304281,66.204702137304281
612,2,GRU_LOCAL,50,0.092064372240177689,0.06482559288631784,0.15688996512649553,0.29780284810322805,0.14890142405161402,0.9463501365029765,35.123957843414139,36.342897854620119,66.204702137304281
612,2,GRU_LOCAL,100,0.082480102990168766,0.071399158587611103,0.15387926157777987,0.29780284810322805,0.14890142405161402,0.96656957743775263,33.564953709404399,34.681514150763256,66.204702137304281
612,2,GRU_LOCAL,200,0.078706931713801664,0.073058596522438068,0.15176552823623973,0.29780284810322805,0.14890142405161402,0.98076509877009022,32.991506063562937,33.972427090711442,66.204702137304281
612,2,GRU_GRAPH,0,0.29780284810322805,0,0.29780284810322805,0.29780284810322805,0.14890142405161402,0,65.330642795753946,66.204702137304281,66.204702137304281
612,2,GRU_GRAPH,50,0.092114972307986931,0.064808188566069957,0.15692316087405689,0.29780284810322805,0.14890142405161402,0.94612719875894358,35.125686591347723,36.342576831688156,66.204702137304281
612,2,GRU_GRAPH,100,0.08246579189641734,0.071388731603265698,0.15385452349968304,0.29780284810322805,0.14890142405161402,0.9667357147212231,33.561067424855601,34.673662621398755,66.204702137304281
612,2,GRU_GRAPH,200,0.078708666142607561,0.073040920878724908,0.15174958702133245,0.29780284810322805,0.14890142405161402,0.98087215761797419,32.990907065906626,33.97212353625131,66.204702137304281
612,2,COND_ATTN,0,0.29780284810322805,0,0.29780284810322805,0.29780284810322805,0.14890142405161402,0,65.330642795753946,66.204702137304281,66.204702137304281
612,2,COND_ATTN,50,0.075184659571625914,0.077575011468384747,0.15275967104001065,0.29780284810322805,0.14890142405161402,0.9740885823425085,32.316160102545048,33.349884483335394,66.204702137304281
612,2,COND_ATTN,100,0.078574807375823438,0.072326277138344566,0.150901084514168,0.29780284810322805,0.14890142405161402,0.98657057529644021,33.142278632968498,34.06271944675229,66.204702137304281
612,2,COND_ATTN,200,0.076214362747858005,0.073215527404839872,0.14942989015269786,0.29780284810322805,0.14890142405161402,0.99645089961731559,32.97247274773143,33.491228440891462,66.204702137304281
792,0,GRU_LOCAL,0,0.23246372300736476,0,0.23246372300736476,0.23246372300736476,0.11623186150368238,0,46.832761599855118,59.558683860669262,59.558683860669262
792,0,GRU_LOCAL,50,0.075327669215547413,0.058423939428893498,0.13375160864444091,0.23246372300736476,0.11623186150368238,0.84926897914128741,26.15028246985996,32.650037271944733,59.558683860669262
792,0,GRU_LOCAL,100,0.074677481899156836,0.052503442345937394,0.12718092424509422,0.23246372300736476,0.11623186150368238,0.90579981599051507,25.576220594363388,32.880121382716801,59.558683860669262
792,0,GRU_LOCAL,200,0.068828175449330564,0.053064196121524139,0.1218923715708547,0.23246372300736476,0.11623186150368238,0.95129984159297853,25.271551246464064,32.12946483261009,59.558683860669262
792,0,GRU_GRAPH,0,0.23246372300736476,0,0.23246372300736476,0.23246372300736476,0.11623186150368238,0,46.832761599855118,59.558683860669262,59.558683860669262
792,0,GRU_GRAPH,50,0.075519209040277993,0.058255371606851458,0.13377458064712944,0.23246372300736476,0.11623186150368238,0.84907133967830917,26.168008411398528,32.675906634781349,59.558683860669262
792,0,GRU_GRAPH,100,0.074700007611810171,0.052476497550355411,0.12717650516216558,0.23246372300736476,0.11623186150368238,0.90583783553929864,25.569425383600443,32.88677919057465,59.558683860669262
792,0,GRU_GRAPH,200,0.068633314373490462,0.053254627470175661,0.12188794184366612,0.23246372300736476,0.11623186150368238,0.95133795271957722,25.234550121314786,32.103372140224039,59.558683860669262
792,0,COND_ATTN,0,0.23246372300736476,0,0.23246372300736476,0.23246372300736476,0.11623186150368238,0,46.832761599855118,59.558683860669262,59.558683860669262
792,0,COND_ATTN,50,0.091557541284834662,0.048685653421405857,0.14024319470624053,0.23246372300736476,0.11623186150368238,0.7934186642808142,31.779036093777805,39.092171748320375,59.558683860669262
792,0,COND_ATTN,100,0.072248356252059678,0.05006370746234147,0.12231206371440115,0.23246372300736476,0.11623186150368238,0.94768902319846138,26.225250378691811,32.862139366478537,59.558683860669262
792,0,COND_ATTN,200,0.059135163078340304,0.059057143753116999,0.1181923068314573,0.23246372300736476,0.11623186150368238,0.9831333224607024,23.886701532262546,30.234786463267248,59.558683860669262
792,1,GRU_LOCAL,0,0.2401911204367746,0,0.2401911204367746,0.2401911204367746,0.1200955602183873,0,49.114562863615717,61.29858967607192,61.29858967607192
792,1,GRU_LOCAL,50,0.082708299198252372,0.055442359737363195,0.13815065893561557,0.2401911204367746,0.1200955602183873,0.84966056460042283,27.382158648858802,34.284307770144139,61.29858967607192
792,1,GRU_LOCAL,100,0.080735245717842824,0.051728419819816809,0.13246366553765965,0.2401911204367746,0.1200955602183873,0.89701446667319251,27.541896685320477,34.679981432373971,61.29858967607192
792,1,GRU_LOCAL,200,0.069788281156312554,0.056978975668371297,0.12676725682468384,0.2401911204367746,0.1200955602183873,0.94444676727295807,26.039240419272467,32.796036228499922,61.29858967607192
792,1,GRU_GRAPH,0,0.2401911204367746,0,0.2401911204367746,0.2401911204367746,0.1200955602183873,0,49.114562863615717,61.29858967607192,61.29858967607192
792,1,GRU_GRAPH,50,0.082468780203972955,0.05572875084104581,0.13819753104501875,0.2401911204367746,0.1200955602183873,0.84927027449046388,27.317461266667987,34.228998078664532,61.29858967607192
792,1,GRU_GRAPH,100,0.080619031405519376,0.051820354887402796,0.13243938629292218,0.2401911204367746,0.1200955602183873,0.89721663272074093,27.511973959825049,34.660010996851057,61.29858967607192
792,1,GRU_GRAPH,200,0.069840596890037313,0.056897867486843536,0.12673846437688085,0.2401911204367746,0.1200955602183873,0.94468651341969878,26.076684689226308,32.812184818006116,61.29858967607192
792,1,COND_ATTN,0,0.2401911204367746,0,0.2401911204367746,0.2401911204367746,0.1200955602183873,0,49.114562863615717,61.29858967607192,61.29858967607192
792,1,COND_ATTN,50,0.090249284908901009,0.049335002898075971,0.13958428780697699,0.2401911204367746,0.1200955602183873,0.83772316351120346,30.193053619182418,37.617507612013164,61.29858967607192
792,1,COND_ATTN,100,0.073711229402615375,0.055934406988083482,0.12964563639069887,0.2401911204367746,0.1200955602183873,0.92047935698084704,26.488017972186814,33.481879940790073,61.29858967607192
792,1,COND_ATTN,200,0.06309429242340403,0.059725712823046402,0.12282000524645043,0.2401911204367746,0.1200955602183873,0.97731435680795464,25.158089721644849,31.394373611217706,61.29858967607192
792,2,GRU_LOCAL,0,0.23744718333626566,0,0.23744718333626566,0.23744718333626566,0.11872359166813283,0,48.32353656647588,60.702287458621889,60.702287458621889
792,2,GRU_LOCAL,50,0.075276866953222527,0.060476011919654654,0.13575287887287718,0.23744718333626566,0.11872359166813283,0.8565635779252182,26.084296130747596,32.907141043947298,60.702287458621889
792,2,GRU_LOCAL,100,0.076088277370716592,0.054271757208968763,0.13036003457968537,0.23744718333626566,0.11872359166813283,0.90198710510645796,26.129824083247566,33.206927655803959,60.702287458621889
792,2,GRU_LOCAL,200,0.069752318609238223,0.05580839791942082,0.12556071652865905,0.23744718333626566,0.11872359166813283,0.94241140480623276,25.48762581002056,32.016508541973977,60.702287458621889
792,2,GRU_GRAPH,0,0.23744718333626566,0,0.23744718333626566,0.23744718333626566,0.11872359166813283,0,48.32353656647588,60.702287458621889,60.702287458621889
792,2,GRU_GRAPH,50,0.075560220003983783,0.060484142568961827,0.13604436257294561,0.23744718333626566,0.11872359166813283,0.85410843235580836,26.049857337877079,32.866588347872295,60.702287458621889
792,2,GRU_GRAPH,100,0.076102989829889001,0.054315258528318956,0.13041824835820795,0.23744718333626566,0.11872359166813283,0.90149677477105727,26.059100988752903,33.14240933002624,60.702287458621889
792,2,GRU_GRAPH,200,0.069996170926268031,0.055582287125302041,0.12557845805157009,0.23744718333626566,0.11872359166813283,0.94226196927567185,25.4776659372585,32.01561717990073,60.702287458621889
792,2,COND_ATTN,0,0.23744718333626566,0,0.23744718333626566,0.23744718333626566,0.11872359166813283,0,48.32353656647588,60.702287458621889,60.702287458621889
792,2,COND_ATTN,50,0.089425018638860723,0.043703899567963535,0.13312891820682426,0.23744718333626566,0.11872359166813283,0.87866500384389867,29.362499750931551,35.934448462386634,60.702287458621889
792,2,COND_ATTN,100,0.071686278151980365,0.055157007006245984,0.12684328515822635,0.23744718333626566,0.11872359166813283,0.93160842444195557,25.860303261128948,32.85474353490175,60.702287458621889
792,2,COND_ATTN,200,0.065517243903969971,0.056671749972590779,0.12218899387656075,0.23744718333626566,0.11872359166813283,0.97081117442845943,25.342075790704882,31.695762907602095,60.702287458621889
972,0,GRU_LOCAL,0,0.2229600350153817,0,0.2229600350153817,0.2229600350153817,0.11148001750769085,0,45.315249834710514,57.861891552361428,57.861891552361428
972,0,GRU_LOCAL,50,0.093193811768123316,0.042477601202330108,0.13567141297045343,0.2229600350153817,0.11148001750769085,0.78299792192718642,26.390856806520507,35.154718855034986,57.861891552361428
972,0,GRU_LOCAL,100,0.084043481067686943,0.042776962403082,0.12682044347076893,0.2229600350153817,0.11148001750769085,0.86239304311178655,26.746668801186885,34.716720792297892,57.861891552361428
972,0,GRU_LOCAL,200,0.069280574265448036,0.050192431071480678,0.11947300533692871,0.2229600350153817,0.11148001750769085,0.92830116097993576,24.763872809933012,32.196282079923478,57.861891552361428
972,0,GRU_GRAPH,0,0.2229600350153817,0,0.2229600350153817,0.2229600350153817,0.11148001750769085,0,45.315249834710514,57.861891552361428,57.861891552361428
972,0,GRU_GRAPH,50,0.093476106127589137,0.042334376294952347,0.13581048242254148,0.2229600350153817,0.11148001750769085,0.7817504386992753,26.426439156506525,35.176384591562794,57.861891552361428
972,0,GRU_GRAPH,100,0.084163203848963419,0.042732712948282445,0.12689591679724588,0.2229600350153817,0.11148001750769085,0.86171603096051275,26.769921531951169,34.725954524256899,57.861891552361428
972,0,GRU_GRAPH,200,0.0689278440572135,0.050494987207530012,0.11942283126474351,0.2229600350153817,0.11148001750769085,0.92875123331852094,24.667655023360098,32.080255711366334,57.861891552361428
972,0,COND_ATTN,0,0.2229600350153817,0,0.2229600350153817,0.2229600350153817,0.11148001750769085,0,45.315249834710514,57.861891552361428,57.861891552361428
972,0,COND_ATTN,50,0.10866032622659361,0.029924589297109835,0.13858491552370344,0.2229600350153817,0.11148001750769085,0.7568631704409029,32.67953056133689,41.916886918561396,57.861891552361428
972,0,COND_ATTN,100,0.068336861709008642,0.050801166640990394,0.11913802834999904,0.2229600350153817,0.11148001750769085,0.9313059773983271,25.68537485564611,32.503963654319321,57.861891552361428
972,0,COND_ATTN,200,0.063042118926741997,0.051167797624805035,0.11420991655154702,0.2229600350153817,0.11148001750769085,0.97551221192024085,24.273908025493167,30.743571601738843,57.861891552361428
972,1,GRU_LOCAL,0,0.23058089467800461,0,0.23058089467800461,0.23058089467800461,0.1152904473390023,0,46.071599817907675,58.583259335171675,58.583259335171675
972,1,GRU_LOCAL,50,0.092165416354386256,0.047030492454692999,0.13919590880907926,0.23058089467800461,0.1152904473390023,0.7926501108996058,26.923917974437664,36.313062797749687,58.583259335171675
972,1,GRU_LOCAL,100,0.084400300547858118,0.048601021336692425,0.13300132188455055,0.23058089467800461,0.1152904473390023,0.84638038142509053,26.789595435155736,35.2265147564895,58.583259335171675
972,1,GRU_LOCAL,200,0.073038610285510688,0.052326578847585639,0.12536518913309633,0.23058089467800461,0.1152904473390023,0.9126142535949221,25.703526664115067,33.31262503337166,58.583259335171675
972,1,GRU_GRAPH,0,0.23058089467800461,0,0.23058089467800461,0.23058089467800461,0.1152904473390023,0,46.071599817907675,58.583259335171675,58.583259335171675
972,1,GRU_GRAPH,50,0.092519855572044923,0.046781876551787852,0.13930173212383279,0.23058089467800461,0.1152904473390023,0.79173222639836571,26.925051353456578,36.305561345416464,58.583259335171675
972,1,GRU_GRAPH,100,0.084875287116548848,0.048261392368103354,0.13313667948465219,0.23058089467800461,0.1152904473390023,0.8452063240489085,26.849493526204071,35.269209942604874,58.583259335171675
972,1,GRU_GRAPH,200,0.073824217306785303,0.051687574985874674,0.12551179229265996,0.23058089467800461,0.1152904473390023,0.91134265509784484,25.862115041024985,33.459953502768371,58.583259335171675
972,1,COND_ATTN,0,0.23058089467800461,0,0.23058089467800461,0.23058089467800461,0.1152904473390023,0,46.071599817907675,58.583259335171675,58.583259335171675
972,1,COND_ATTN,50,0.11030180724300701,0.03481903234629162,0.14512083958929861,0.23058089467800461,0.1152904473390023,0.74125876914517952,32.545179469998288,42.037086486695671,58.583259335171675
972,1,COND_ATTN,100,0.077546334103789583,0.047459140093451646,0.12500547419724123,0.23058089467800461,0.1152904473390023,0.91573432940482336,26.556333441691745,34.13204685152489,58.583259335171675
972,1,COND_ATTN,200,0.061697330473098132,0.057295580468432833,0.11899291094153097,0.23058089467800461,0.1152904473390023,0.96788577295010514,23.840662806078903,30.59494948569251,58.583259335171675
972,2,GRU_LOCAL,0,0.23016011093871408,0,0.23016011093871408,0.23016011093871408,0.11508005546935704,0,46.193609442001886,58.689956727110356,58.689956727110356
972,2,GRU_LOCAL,50,0.085092602242816562,0.053900641986796699,0.13899324422961326,0.23016011093871408,0.11508005546935704,0.79220388222159221,25.314055558551079,33.728791609380693,58.689956727110356
972,2,GRU_LOCAL,100,0.084682085591178638,0.046567738360851478,0.13124982395203011,0.23016011093871408,0.11508005546935704,0.85949113061577664,26.88152869519552,34.771167407237201,58.689956727110356
972,2,GRU_LOCAL,200,0.074604612361618236,0.049796909407752735,0.12440152176937097,0.23016011093871408,0.11508005546935704,0.9190001580899827,25.837655132737339,33.180679577175951,58.689956727110356
972,2,GRU_GRAPH,0,0.23016011093871408,0,0.23016011093871408,0.23016011093871408,0.11508005546935704,0,46.193609442001886,58.689956727110356,58.689956727110356
972,2,GRU_GRAPH,50,0.085904866091803062,0.053511267542949881,0.13941613363475294,0.23016011093871408,0.11508005546935704,0.78852914116055506,25.378564398083959,33.733665977127522,58.689956727110356
972,2,GRU_GRAPH,100,0.084964884235956467,0.046378526223267796,0.13134341045922426,0.23016011093871408,0.11508005546935704,0.85867790101823727,26.942085600955796,34.751207216599958,58.689956727110356
972,2,GRU_GRAPH,200,0.074645366310854361,0.049651294334265253,0.12429666064511961,0.23016011093871408,0.11508005546935704,0.91991135963419202,25.813241591861228,33.135105130994305,58.689956727110356
972,2,COND_ATTN,0,0.23016011093871408,0,0.23016011093871408,0.23016011093871408,0.11508005546935704,0,46.193609442001886,58.689956727110356,58.689956727110356
972,2,COND_ATTN,50,0.11544158678687688,0.033261684498337003,0.14870327128521388,0.23016011093871408,0.11508005546935704,0.70782760158809743,33.904150472073276,41.753111676920177,58.689956727110356
972,2,COND_ATTN,100,0.075449003241470122,0.05042151113137705,0.12587051437284719,0.23016011093871408,0.11508005546935704,0.90623519549516229,25.926222241753727,33.057184314836931,58.689956727110356
972,2,COND_ATTN,200,0.06341927977058949,0.055928035311700847,0.11934731508229034,0.23016011093871408,0.11508005546935704,0.96291920788941965,23.693643660900026,30.485291753844901,58.689956727110356
1168,0,GRU_LOCAL,0,0.25632085149852335,0,0.25632085149852335,0.25632085149852335,0.12816042574926167,0,54.659645565616906,64.31670375666323,64.31670375666323
1168,0,GRU_LOCAL,50,0.0892988707090068,0.057525100075075893,0.14682397078408269,0.25632085149852335,0.12816042574926167,0.85437357182836504,29.718463980983113,36.403581732000106,64.31670375666323
1168,0,GRU_LOCAL,100,0.090596703773044143,0.052483085093796636,0.14307978886684078,0.25632085149852335,0.12816042574926167,0.88358837737658624,30.336834462308552,36.707442219765824,64.31670375666323
1168,0,GRU_LOCAL,200,0.082440321871639619,0.055477502718558273,0.13791782459019788,0.25632085149852335,0.12816042574926167,0.92386574261210697,29.822773600813896,35.973291610697686,64.31670375666323
1168,0,GRU_GRAPH,0,0.25632085149852335,0,0.25632085149852335,0.25632085149852335,0.12816042574926167,0,54.659645565616906,64.31670375666323,64.31670375666323
1168,0,GRU_GRAPH,50,0.089333898890408658,0.057448261614666665,0.14678216050507531,0.25632085149852335,0.12816042574926167,0.85469980575559279,29.738308362721462,36.421733295197384,64.31670375666323
1168,0,GRU_GRAPH,100,0.090449293923154456,0.052557049495659758,0.14300634341881421,0.25632085149852335,0.12816042574926167,0.88416145169026117,30.345044901316975,36.712118161914248,64.31670375666323
1168,0,GRU_GRAPH,200,0.082398853221742549,0.05543860776168489,0.13783746098342745,0.25632085149852335,0.12816042574926167,0.92449279738584578,29.843316564105997,35.997881453392679,64.31670375666323
1168,0,COND_ATTN,0,0.25632085149852335,0,0.25632085149852335,0.25632085149852335,0.12816042574926167,0,54.659645565616906,64.31670375666323,64.31670375666323
1168,0,COND_ATTN,50,0.11716447858446387,0.043163417744174655,0.16032789632863853,0.25632085149852335,0.12816042574926167,0.74900621317917115,38.544977382119988,46.718360507282242,64.31670375666323
1168,0,COND_ATTN,100,0.088603028497642025,0.051441493998478423,0.14004452249612045,0.25632085149852335,0.12816042574926167,0.90727171295365949,30.450957012860691,37.054035064309929,64.31670375666323
1168,0,COND_ATTN,200,0.067467999241648466,0.063972414023941673,0.13144041326559014,0.25632085149852335,0.12816042574926167,0.9744071736875658,27.999364616005789,33.328585551170967,64.31670375666323
1168,1,GRU_LOCAL,0,0.26845255821133773,0,0.26845255821133773,0.26845255821133773,0.13422627910566887,0,55.172593218155413,65.007413419026847,65.007413419026847
1168,1,GRU_LOCAL,50,0.10000484288640799,0.055077581358019767,0.15508242424442775,0.26845255821133773,0.13422627910566887,0.84461950910268468,30.631048981270876,37.738018685779736,65.007413419026847
1168,1,GRU_LOCAL,100,0.095468189053048491,0.056197647247069035,0.15166583630011754,0.26845255821133773,0.13422627910566887,0.87007345125972335,31.076190244749093,38.005754444552423,65.007413419026847
1168,1,GRU_LOCAL,200,0.086192444990328507,0.060100954140072424,0.14629339913040093,0.26845255821133773,0.13422627910566887,0.91009867735935446,29.658487044784103,35.930641879901209,65.007413419026847
1168,1,GRU_GRAPH,0,0.26845255821133773,0,0.26845255821133773,0.26845255821133773,0.13422627910566887,0,55.172593218155413,65.007413419026847,65.007413419026847
1168,1,GRU_GRAPH,50,0.10008590972515881,0.055078960548742534,0.15516487027390136,0.26845255821133773,0.13422627910566887,0.84400527744832532,30.611886795194913,37.728660473449672,65.007413419026847
1168,1,GRU_GRAPH,100,0.095494280627337419,0.056211239642477782,0.15170552026981521,0.26845255821133773,0.13422627910566887,0.86977780148113981,31.07189949718996,38.00857709516221,65.007413419026847
1168,1,GRU_GRAPH,200,0.086329008580325134,0.0599200357392035,0.14624904431952862,0.26845255821133773,0.13422627910566887,0.91042912539954335,29.732630861708323,36.011443659875539,65.007413419026847
1168,1,COND_ATTN,0,0.26845255821133773,0,0.26845255821133773,0.26845255821133773,0.13422627910566887,0,55.172593218155413,65.007413419026847,65.007413419026847
1168,1,COND_ATTN,50,0.13779538782862918,0.038582400037004007,0.17637778786563318,0.26845255821133773,0.13422627910566887,0.68596679397794535,41.099031534403707,49.570632542932842,65.007413419026847
1168,1,COND_ATTN,100,0.098867958582790252,0.055842491777360281,0.15471045036015052,0.26845255821133773,0.13422627910566887,0.84739075394948848,32.030097789006518,38.910723702578764,65.007413419026847
1168,1,COND_ATTN,200,0.077843725849727055,0.062162426261034194,0.14000615211076126,0.26845255821133773,0.13422627910566887,0.95693933376084883,29.067126215790218,34.541010527875677,65.007413419026847
1168,2,GRU_LOCAL,0,0.26726388007530411,0,0.26726388007530411,0.26726388007530411,0.13363194003765205,0,55.407585989907687,65.094585592457889,65.094585592457889
1168,2,GRU_LOCAL,50,0.093922439588567191,0.061424352347064934,0.15534679193563211,0.26726388007530411,0.13363194003765205,0.83750253201546199,29.831163540469532,36.659823366725121,65.094585592457889
1168,2,GRU_LOCAL,100,0.094192503399697841,0.056246370638975626,0.15043887403867345,0.26726388007530411,0.13363194003765205,0.87422966398388058,30.352348310593861,37.21797788436691,65.094585592457889
1168,2,GRU_LOCAL,200,0.082475361301965949,0.061482668255373782,0.14395802955733972,0.26726388007530411,0.13363194003765205,0.92272738451018366,29.263955440166111,35.68559906849601,65.094585592457889
1168,2,GRU_GRAPH,0,0.26726388007530411,0,0.26726388007530411,0.26726388007530411,0.13363194003765205,0,55.407585989907687,65.094585592457889,65.094585592457889
1168,2,GRU_GRAPH,50,0.09391294284630948,0.061492413772303314,0.15540535661861279,0.26726388007530411,0.13363194003765205,0.83706427838415076,29.821338209036618,36.649248984120938,65.094585592457889
1168,2,GRU_GRAPH,100,0.094339191653779894,0.056098150507357572,0.15043734216113747,0.26726388007530411,0.13363194003765205,0.87424112739252047,30.395653616709573,37.257996952232808,65.094585592457889
1168,2,GRU_GRAPH,200,0.08141592773203106,0.06229835953852296,0.14371428727055402,0.26726388007530411,0.13363194003765205,0.92455136676111149,29.151581905613309,35.543348124886428,65.094585592457889
1168,2,COND_ATTN,0,0.26726388007530411,0,0.26726388007530411,0.26726388007530411,0.13363194003765205,0,55.407585989907687,65.094585592457889,65.094585592457889
1168,2,COND_ATTN,50,0.14074754882281387,0.032756452484196841,0.17350400130701071,0.26726388007530411,0.13363194003765205,0.70162776011390438,42.597788932101622,50.162885382152929,65.094585592457889
1168,2,COND_ATTN,100,0.10389092195091386,0.049222504071149586,0.15311342602206346,0.26726388007530411,0.13363194003765205,0.85421534717731173,32.747766488726548,39.550013173402178,65.094585592457889
1168,2,COND_ATTN,200,0.076684954767654606,0.063164812746921817,0.13984976751457642,0.26726388007530411,0.13363194003765205,0.95347049907999215,28.792031542216968,34.41368448806935,65.094585592457889
