origin,seed,arm,step,point,initial_residual_mm,true_residual_mean_mm,residual_change_mean_mm,correction_mean_mm,correction_first_mm,correction_last_mm,forecast_bias_mm,forecast_rmse_mm,correction_energy_mm2,residual_alignment_mm2,delta_mse_mm2,opposite_sign_fraction
612,2,GRU_LOCAL,0,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,0,0,0,4.2811793661703978,9.2748333845426885,0,0,0,
612,2,GRU_LOCAL,0,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,0,0,0,4.5944399430462965,10.799758932894493,0,0,0,
612,2,GRU_LOCAL,0,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,0,0,0,77.770519649130975,89.384443868005675,0,0,0,
612,2,GRU_LOCAL,0,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,0,0,0,22.675567795383593,30.339156668468313,0,0,0,
612,2,GRU_LOCAL,50,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,-0.58433435760854402,-0.90897528130335559,-4.2725610872643642,3.6968450085618541,8.5865037617768465,2.3048988035529518,7.2996931317862979,-12.294487460019653,0.43686006825938567
612,2,GRU_LOCAL,50,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,1.4255731322170997,0.17667787556410985,-3.1115114446838561,6.020013075263396,10.440052957089799,6.7237179863850738,7.1819026240900188,-7.6400872617949318,0.39590443686006827
612,2,GRU_LOCAL,50,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-3.7182311445382337,-4.4562229057164586,-7.0306919843328615,74.052288504592752,86.018318382147342,16.303204756255866,303.36545652822355,-590.42770830019072,0
612,2,GRU_LOCAL,50,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-2.7229522427141881,-3.0156365156003631,-4.8680726592669998,19.9526155526694,28.206510173846812,8.1319896696904586,66.494600418115951,-124.85721116654156,0.19453924914675769
612,2,GRU_LOCAL,100,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,-0.95706743198663491,-1.1275012088051994,-5.4973046973228747,3.3241119341837631,8.7381065205059105,4.7164782111673436,7.1922534792435107,-9.6680287473196813,0.55631399317406138
612,2,GRU_LOCAL,100,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,4.1384678822961716,2.9279396129830957,-0.82175468945058583,8.7329078253424672,12.447634690265243,28.045892748023537,-5.1314618128183831,38.308816373660306,0.60409556313993173
612,2,GRU_LOCAL,100,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-3.621456376282882,-3.8711690893032937,-7.0315182894553345,74.149063272848096,86.067564228841334,16.525539867509444,299.23936658721874,-581.95319330692928,0.051194539249146756
612,2,GRU_LOCAL,100,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-3.3972253809526074,-3.8451860236929178,-6.0729335476310098,19.278342414430981,27.796003907896331,13.046027724146811,80.446310915111852,-147.84659410607708,0.19453924914675769
612,2,GRU_LOCAL,200,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,-0.14127192282275491,0.48012159408222033,-5.324288769995178,4.139907443347643,9.5596559371413115,5.5680443201758774,0.10177849734116694,5.3644873254935419,0.60409556313993173
612,2,GRU_LOCAL,200,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,9.6698113661187204,9.5233491661362564,5.3431418821667194,14.264251309165019,17.197995336557774,106.30966388341467,-36.413293352106955,179.13625058762858,0.64846416382252559
612,2,GRU_LOCAL,200,MJ3,-0.0069391467013701913,-77.770519649130975,-77.763580502429605,-2.5010594575090184,-1.8237842891257969,-5.9934178638966387,75.26946019162196,87.007136257942378,10.395412731870932,214.86622925818781,-419.33704578450579,0.11262798634812286
612,2,GRU_LOCAL,200,MJ1,-0.0031906685073863628,-22.675567795383593,-22.672377126876206,-4.0357949521555749,-4.2230194888760479,-7.3064803386657786,18.639772843228013,27.446352204499394,18.99509360916883,93.078635814802638,-167.16217802043661,0.20477815699658702
612,2,GRU_GRAPH,0,ATU1,0.0085362289362933552,-4.2811793661703978,-4.2897155951066912,0,0,0,4.2811793661703978,9.2748333845426885,0,0,0,
612,2,GRU_GRAPH,0,ATU5,0.00077395529689283649,-4.5944399430462965,-4.5952138983431894,0,0,0,4.5944399430462965,10.799758932894493,0,0,0,
