fit_days,strategy,seed,epoch,loss_before_update,gradient_norm,elapsed_seconds
342,IN,0,98,0.0004111049685775864,0.0018598339510541022,13.458944040816277
342,IN,0,99,0.00040207828877762323,0.0018030912576111034,13.56925837462768
342,IN,0,100,0.00039320418209080996,0.001749652165549971,13.68012520764023
342,IN,1,1,0.018008204745848525,0.1645870585915153,13.937018665950745
342,IN,1,2,0.01765189469625454,0.16047089000527245,14.051129040773958
342,IN,1,3,0.01725044074165237,0.15851088093318413,14.16898970771581
342,IN,1,4,0.016795684540486185,0.15652941869749165,14.285035124979913
342,IN,1,5,0.01628523824128021,0.15437542269296958,14.409321832936257
342,IN,1,6,0.01571791337659913,0.1519357415009438,14.52045429078862
342,IN,1,7,0.015093347998129922,0.14909127833313593,14.646376832854003
342,IN,1,8,0.014412504024286583,0.14568664591166974,14.757624458055943
342,IN,1,9,0.013678426981602793,0.14152012332828554,14.871994124725461
342,IN,1,10,0.012897161297422157,0.13634898231631407,14.9963224157691
342,IN,1,11,0.012078494731963511,0.1299095079600833,15.123131999745965
342,IN,1,12,0.011236292670767086,0.1219599499100633,15.248499332927167
342,IN,1,13,0.010388450481781303,0.1123429296282285,15.368692874908447
342,IN,1,14,0.009555805261037859,0.10109623505856356,15.48674679081887
342,IN,1,15,0.008759339941075344,0.08863620194375381,15.607057041022927
342,IN,1,16,0.008016104399836303,0.07597331701093928,15.722196249756962
342,IN,1,17,0.007334935596383033,0.06489297957283748,15.837953874841332
342,IN,1,18,0.006714619726981494,0.05769837432211238,15.947680165991187
342,IN,1,19,0.00614706573272023,0.05585828143393766,16.05932845780626
342,IN,1,20,0.005623080213099985,0.0584585573030331,16.17437879089266
342,IN,1,21,0.005134555205831682,0.06291444877723625,16.295440749730915
342,IN,1,22,0.004674074805946317,0.06677696524560059,16.416486124973744
342,IN,1,23,0.004237211840610959,0.06846535331051737,16.53239654097706
342,IN,1,24,0.003825188370774285,0.06724235544744235,16.64479299960658
342,IN,1,25,0.003444808738378782,0.06300798181261592,16.754707832820714
342,IN,1,26,0.003106673503776462,0.056113372199703346,16.868747874628752
342,IN,1,27,0.0028222343183336857,0.04723851985719397,16.978522832971066
342,IN,1,28,0.002599914958980161,0.0373398420850193,17.088536374736577
342,IN,1,29,0.0024413647981184334,0.027714540126035702,17.1987258750014
342,IN,1,30,0.002338202548339546,0.020155156207550252,17.309459791053087
342,IN,1,31,0.002271428897381721,0.016470627348803543,17.421438790857792
342,IN,1,32,0.0022176386369022368,0.016227949544362553,17.53318779077381
342,IN,1,33,0.002159433874359269,0.016900045828691118,17.651814290788025
342,IN,1,34,0.002091098484185474,0.017206380061142033,17.76605362491682
342,IN,1,35,0.0020151622815140933,0.017388890021315172,17.879351207986474
342,IN,1,36,0.0019357197336092348,0.01794595804726573,17.998088874854147
342,IN,1,37,0.0018553808283898019,0.018900927518010553,18.113559832796454
342,IN,1,38,0.0017756372986609387,0.019866173175803685,18.229789291042835
342,IN,1,39,0.0016978375321317265,0.020388809847667597,18.355425874702632
342,IN,1,40,0.001623675128127435,0.02015461768867204,18.47427316568792
342,IN,1,41,0.0015552143520134308,0.019039774084897813,18.5922208330594
342,IN,1,42,0.001494603020027656,0.017103306860290785,18.70139120798558
342,IN,1,43,0.0014435720511388212,0.014563263715572759,18.81114162504673
342,IN,1,44,0.0014028711493771172,0.011772069615139944,18.92095095803961
342,IN,1,45,0.0013718720697034662,0.009202400254963963,19.033832165878266
342,IN,1,46,0.0013485518077728435,0.007412983553522216,19.143673249986023
342,IN,1,47,0.0013299142939248315,0.006787874111758307,19.253954082727432
342,IN,1,48,0.0013127044025588216,0.007066826608510104,19.368364249821752
342,IN,1,49,0.0012941413817613933,0.00759019124645349,19.48436937481165
342,IN,1,50,0.001272424319328031,0.007903406308612294,19.60664362460375
342,IN,1,51,0.0012468981855038156,0.007847926475072684,19.734769832808524
342,IN,1,52,0.001217911447093224,0.007451088794182619,19.85264733294025
342,IN,1,53,0.0011864797651571872,0.00684610502032553,19.96675299992785
342,IN,1,54,0.001153890492718807,0.006220275876914614,20.08006304083392
342,IN,1,55,0.001121360264944768,0.005755933705871049,20.193542208056897
342,IN,1,56,0.00108981449999151,0.00554689765705145,20.309057333040982
342,IN,1,57,0.001059810205031503,0.005542613006141865,20.432652624789625
342,IN,1,58,0.00103158172191475,0.005594876011635856,20.544752665795386
342,IN,1,59,0.0010051574366851997,0.005558613897343543,20.6616455828771
342,IN,1,60,0.0009804818807806178,0.005352428413422746,20.77322058286518
342,IN,1,61,0.0009574907821119963,0.004969112482491884,20.88358345767483
342,IN,1,62,0.0009361216077731914,0.004464217141709602,20.997306332923472
342,IN,1,63,0.0009162786534327254,0.003937208400232441,21.11115587502718
342,IN,1,64,0.0008977903832120009,0.003502980973078703,21.222088540904224
342,IN,1,65,0.0008803923707634354,0.0032445941207532056,21.332048040814698
342,IN,1,66,0.0008637496549581114,0.003164316030757658,21.446369915734977
342,IN,1,67,0.0008475100697085978,0.0031908875965076344,21.55679208273068
342,IN,1,68,0.000831365677545523,0.0032443418094103274,21.668628540821373
342,IN,1,69,0.0008150981845938257,0.003284173725255238,21.784899499733
342,IN,1,70,0.0007985950248722648,0.0033109933331661625,21.897405124735087
342,IN,1,71,0.00078183868531055,0.003341238802372032,22.013224333059043
342,IN,1,72,0.0007648833832975561,0.003378512327301213,22.12336004106328
342,IN,1,73,0.0007478341315105487,0.0034006346090208962,22.235526124946773
342,IN,1,74,0.0007308344833551425,0.0033691044960174553,22.34582324977964
342,IN,1,75,0.0007140581299640177,0.0032504239868435874,22.455927832983434
342,IN,1,76,0.0006976942405088069,0.0030351441055338677,22.566683165729046
342,IN,1,77,0.0006819204970552118,0.002748768657543451,22.676599374972284
342,IN,1,78,0.0006668680083322251,0.0024537640432330545,22.78762058261782
342,IN,1,79,0.0006525914752233029,0.0022364395099689445,22.897383040748537
342,IN,1,80,0.0006390597120953073,0.0021636439974429492,23.027669250033796
342,IN,1,81,0.000626174109334085,0.0022272652780297095,23.158067707903683
342,IN,1,82,0.0006138093984391651,0.0023508828554003568,23.285771040711552
342,IN,1,83,0.0006018590509887586,0.0024534765510278948,23.409212540835142
342,IN,1,84,0.0005902640717774289,0.002490310707713616,23.524376332759857
342,IN,1,85,0.0005790129283473355,0.0024565585807520326,23.649045874830335
342,IN,1,86,0.0005681185998667187,0.002374678938792842,23.767770749982446
342,IN,1,87,0.0005575941483383137,0.0022776045774480403,23.881496249698102
342,IN,1,88,0.0005474468506747152,0.0021945030387277168,24.00088054081425
342,IN,1,89,0.0005376899385786029,0.0021429070756874497,24.12014062469825
342,IN,1,90,0.0005283469058210109,0.002123082761109572,24.229895832948387
342,IN,1,91,0.000519425990191217,0.002109672521142726,24.34632775001228
342,IN,1,92,0.0005108853434825038,0.0020541328068072497,24.4615361248143
342,IN,1,93,0.0005026442779229103,0.0019188298531714642,24.57695662463084
342,IN,1,94,0.0004946433476571714,0.0017289906035617543,24.69354987470433
342,IN,1,95,0.00048686830522618883,0.001581351193455754,24.807176833041012
342,IN,1,96,0.00047930114901218,0.0015481362404854181,24.917742165736854
342,IN,1,97,0.00047189198913921617,0.00158482517032994,25.028055499773473
342,IN,1,98,0.00046460939420814193,0.0016224600772692332,25.141419833060354
342,IN,1,99,0.00045747517668178893,0.0016605916965964098,25.25765045778826
342,IN,1,100,0.00045051245526186,0.0017038325749663974,25.371079582720995
342,IN,2,1,0.018008204745848525,0.16281807194787506,25.636130124796182
342,IN,2,2,0.017616100641307742,0.15873019445237505,25.758248124737293
342,IN,2,3,0.01717208083527719,0.1572930174160055,25.887174165807664
342,IN,2,4,0.01666556627238307,0.15594840047818162,26.00686874985695
342,IN,2,5,0.01609397092186427,0.15446456655158708,26.122119707986712
342,IN,2,6,0.015456849660595372,0.1526612360628653,26.24698633281514
342,IN,2,7,0.014756053943218165,0.15032255621066726,26.36827908270061
342,IN,2,8,0.013996582957381792,0.14717499836274045,26.488944916054606
342,IN,2,9,0.013187643582519244,0.14287654327724672,26.601256290916353
342,IN,2,10,0.012343822372858521,0.13702864569903944,26.715780540835112
342,IN,2,11,0.011485533475491616,0.12922818243411516,26.831110375002027
342,IN,2,12,0.010638243788322913,0.1191554129069669,26.94160991581157
342,IN,2,13,0.009830135145004151,0.10670305176666871,27.05405620764941
342,IN,2,14,0.009087775047563165,0.09214833176061862,27.17487479094416
342,IN,2,15,0.008430762384714834,0.0763531361590628,27.29099208302796
342,IN,2,16,0.007866264852748994,0.061029706468735186,27.406594166066498
342,IN,2,17,0.0073850422011147235,0.04897677996550408,27.518600415904075
342,IN,2,18,0.006961691425701724,0.04334686367974183,27.62831858266145
342,IN,2,19,0.00656086227507355,0.04445068872005099,27.739891374949366
342,IN,2,20,0.0061482969029504845,0.04860420248722839,27.85885666590184
342,IN,2,21,0.0057028795906797144,0.05209020518742645,27.972625500056893
342,IN,2,22,0.0052233150362660154,0.05316271805753126,28.08476470783353
342,IN,2,23,0.004726079055035718,0.051538194238599,28.203877332620323
342,IN,2,24,0.004238226099267505,0.04768598752242868,28.32994508277625
342,IN,2,25,0.0037887893782931462,0.04239278116051845,28.44962133280933
342,IN,2,26,0.0034011411827286108,0.03651155730945627,28.579724832903594
342,IN,2,27,0.0030885917534850442,0.030831850472101224,28.7056878330186
342,IN,2,28,0.0028531635646894754,0.026017214427820064,28.83306137472391
342,IN,2,29,0.0026866017771307133,0.02250647388292953,28.959807666018605
342,IN,2,30,0.0025735525634298993,0.020347520619467624,29.079248582944274
342,IN,2,31,0.002496015177314514,0.019142478141738844,29.19856270775199
342,IN,2,32,0.0024373756404596253,0.018282207029462063,29.322449499741197
342,IN,2,33,0.0023850895268137163,0.017295499551782896,29.43463512463495
342,IN,2,34,0.00233194214301331,0.016082831496391708,29.547194624785334
342,IN,2,35,0.002275907881337312,0.015040143771970384,29.657182999886572
342,IN,2,36,0.0022186183687776754,0.014988174462297452,29.77086462499574
342,IN,2,37,0.002162741948900637,0.01653054281190798,29.88566720765084
342,IN,2,38,0.002109190180782819,0.01929956440340903,30.008171916007996
342,IN,2,39,0.002055668986820046,0.022278788828947217,30.122215665876865
342,IN,2,40,0.001997665217233823,0.024518677648734895,30.236268457956612
342,IN,2,41,0.0019311692614156263,0.02542276472044422,30.3496109158732
342,IN,2,42,0.0018551464797040783,0.024766941888183316,30.467642874922603
342,IN,2,43,0.0017723538861403542,0.02264247616065475,30.582354415673763
342,IN,2,44,0.001688423046635926,0.01938351485242974,30.69750079093501
342,IN,2,45,0.0016099364100265958,0.015507484616138892,30.81284320773557
342,IN,2,46,0.0015423844020650823,0.011701656673001107,30.928213707637042
342,IN,2,47,0.0014886969109461714,0.008871991117068151,31.054887250065804
342,IN,2,48,0.0014487249318903992,0.00791056932716268,31.174590457696468
342,IN,2,49,0.0014197109721292304,0.008586849936388996,31.290180207695812
342,IN,2,50,0.001397474855877841,0.009681928991388462,31.410698290914297
342,IN,2,51,0.001377821976567222,0.010367609847664529,31.531436207704246
342,IN,2,52,0.0013576537647008492,0.01035427925103489,31.646729208063334
342,IN,2,53,0.0013354556801212201,0.009647000814330594,31.762400249950588
342,IN,2,54,0.0013111415197135823,0.00842856020087434,31.88341979077086
342,IN,2,55,0.0012854739436897323,0.007036148266837153,32.00198545772582
342,IN,2,56,0.0012593740621469971,0.005969950218583656,32.121774290688336
342,IN,2,57,0.001233394736989322,0.005728560226313572,32.2452369579114
342,IN,2,58,0.0012075166173561957,0.006300585801590391,32.361265833023936
342,IN,2,59,0.0011812816999056583,0.007155421369827824,32.48046854091808
342,IN,2,60,0.0011541489173966892,0.007802338597147915,32.59815949993208
342,IN,2,61,0.0011258806028954043,0.007978216807785465,32.71270287502557
342,IN,2,62,0.0010967761347858988,0.00759841959331515,32.828375957906246
342,IN,2,63,0.0010676549072152746,0.006705709381920963,32.94481537491083
342,IN,2,64,0.0010396112662028666,0.005443462343183954,33.05528795765713
342,IN,2,65,0.0010136601689064231,0.004059899366470882,33.16673024976626
342,IN,2,66,0.0009904239293603355,0.0029816086139109275,33.282698082737625
342,IN,2,67,0.0009699742621557314,0.0027976187488336465,33.402024999726564
342,IN,2,68,0.0009518679825633807,0.003452099095856344,33.518993915989995
342,IN,2,69,0.0009353386781816209,0.004279680732886783,33.63612312497571
342,IN,2,70,0.000919560031210506,0.004894459688596493,33.74843733292073
342,IN,2,71,0.000903886436928902,0.005163758491682083,33.86479562474415
342,IN,2,72,0.0008879947319074373,0.005076548229778906,33.980943290982395
342,IN,2,73,0.0008718908069187436,0.004696757966841385,34.09112870786339
342,IN,2,74,0.000855799106787756,0.004143990525244438,34.2132912077941
342,IN,2,75,0.000839999338080211,0.0035772094285534107,34.33623791579157
342,IN,2,76,0.000824687676091157,0.0031597533012770844,34.45450266590342
342,IN,2,77,0.0008099143011530068,0.002980175178772906,34.56689891591668
342,IN,2,78,0.0007956044170078796,0.002982760834649044,34.678893791045994
342,IN,2,79,0.0007816320645490779,0.003026458533118112,34.80017408262938
342,IN,2,80,0.0007679005277277777,0.0030017999887125106,34.91382825002074
342,IN,2,81,0.0007543907895890246,0.002881043434896465,35.03386020800099
342,IN,2,82,0.00074116150972912,0.0027168809627559267,35.146720124874264
342,IN,2,83,0.0007283082623932948,0.0026182835971294526,35.2616051658988
342,IN,2,84,0.0007159063085381979,0.0026871235598108245,35.37160883285105
342,IN,2,85,0.0007039651817059513,0.0029326031699275505,35.48365699965507
342,IN,2,86,0.0006924151677654349,0.0032657903046304313,35.601487499661744
342,IN,2,87,0.0006811296107293047,0.0035735105016834246,35.7148484159261
342,IN,2,88,0.0006699703550715547,0.0037702353276529046,35.831814541015774
342,IN,2,89,0.0006588344778191979,0.0038100954021535517,35.947232875041664
342,IN,2,90,0.0006476823092817841,0.0036840363648143973,36.0608494579792
342,IN,2,91,0.0006365371303469257,0.0034138616910540766,36.18335274979472
342,IN,2,92,0.0006254601865908307,0.0030451607738222423,36.308333499822766
342,IN,2,93,0.0006145148943535372,0.0026386925987314735,36.42673362465575
342,IN,2,94,0.0006037372134530116,0.0022589715705323365,36.54387862468138
342,IN,2,95,0.000593124291502204,0.0019584955602892566,36.66399549972266
342,IN,2,96,0.0005826434980682021,0.0017606076864800178,36.782043708022684
342,IN,2,97,0.0005722540221263386,0.0016558743355723985,36.9003964997828
342,IN,2,98,0.0005619281514925734,0.0016231717096733991,37.025268625002354
342,IN,2,99,0.000551661263404954,0.0016544246811265213,37.142746249679476
342,IN,2,100,0.0005414668297454701,0.0017540427901871498,37.25711099989712
342,OOF,0,1,0.02340461017144555,0.12612417034580145,37.525840665679425
342,OOF,0,2,0.022987694731892883,0.12089082672430154,37.63915658276528
342,OOF,0,3,0.022523077999749043,0.12136595645513759,37.75952558265999
342,OOF,0,4,0.022000426076035563,0.12224415052222536,37.874671457801014
342,OOF,0,5,0.02141856180471865,0.12301921041502968,37.99378979066387
342,OOF,0,6,0.020779833702881997,0.12330726746526907,38.113168832845986
342,OOF,0,7,0.020090583265496703,0.12270353847935411,38.228858957998455
342,OOF,0,8,0.019361982384348088,0.12076241136598811,38.34544258285314
342,OOF,0,9,0.018610412149695468,0.1170611495338341,38.472940374631435
342,OOF,0,10,0.01785696226754714,0.11130319841608548,38.60144012467936
342,OOF,0,11,0.017126011108466184,0.10345774862767404,38.72904870798811
342,OOF,0,12,0.016442881995671253,0.09395280078497459,38.85666170762852
342,OOF,0,13,0.01583013342391685,0.0839323683260656,38.983605958055705
342,OOF,0,14,0.01530229339571588,0.07546339297232155,39.11033745761961
342,OOF,0,15,0.01485888411862747,0.07113270098201624,39.23745462484658
342,OOF,0,16,0.014477596261736413,0.07221605137956963,39.36607554089278
342,OOF,0,17,0.014114599822407472,0.07700569710336767,39.4938594577834
342,OOF,0,18,0.013717731982361576,0.08218214008384518,39.62058391561732
342,OOF,0,19,0.013245653264144265,0.08518471495104828,39.747108082752675
342,OOF,0,20,0.012681020534456366,0.08504201410280686,39.87484366586432
342,OOF,0,21,0.012031828128357867,0.0821528476325897,39.99839804088697
342,OOF,0,22,0.011323770168211622,0.07779570796619628,40.11585974972695
342,OOF,0,23,0.010591833557267345,0.07359420398800921,40.232089332770556
342,OOF,0,24,0.009875120457197384,0.07092857035935937,40.3534191660583
342,OOF,0,25,0.009210257174654365,0.07038093892707337,40.472544790711254
342,OOF,0,26,0.008620037057452458,0.07156695064346656,40.58893895801157
342,OOF,0,27,0.008104404111073089,0.07352139348643166,40.70356508297846
342,OOF,0,28,0.007640647396938444,0.07512632758482192,40.81730583263561
342,OOF,0,29,0.007194774908568927,0.07520885019443489,40.931177207734436
342,OOF,0,30,0.006743655499712824,0.07274583177407569,41.0449816249311
342,OOF,0,31,0.006291704162971475,0.06736182736780524,41.156486332882196
342,OOF,0,32,0.005863559669484042,0.05952788143530275,41.268454999662936
342,OOF,0,33,0.005482263396731971,0.05009998858012415,41.38697962462902
342,OOF,0,34,0.005158316015852388,0.03992359219114958,41.49849733291194
342,OOF,0,35,0.0048922738184136085,0.03002193812741143,41.61407879088074
342,OOF,0,36,0.004678251573481672,0.022099556847248243,41.72612945782021
342,OOF,0,37,0.004504742375464221,0.018634446323127503,41.84497612481937
342,OOF,0,38,0.004355786920331814,0.02000690065924511,41.96377308294177
342,OOF,0,39,0.004214670475784179,0.022846246307684077,42.084753499832004
342,OOF,0,40,0.004069704045062508,0.024286914489381733,42.202432540711015
342,OOF,0,41,0.003918733062344178,0.023324915737775006,42.31602716585621
342,OOF,0,42,0.0037670624309131683,0.02023430950370979,42.42854620795697
342,OOF,0,43,0.0036185407953551432,0.015944468909798993,42.546270332764834
342,OOF,0,44,0.00346979397607385,0.011860269132054865,42.663268791045994
342,OOF,0,45,0.0033154302305326198,0.01062999328906256,42.77707983274013
342,OOF,0,46,0.003167143670700483,0.014584693187339707,42.89478787500411
342,OOF,0,47,0.003053591339168286,0.02218019678198397,43.00956091564149
342,OOF,0,48,0.002950931739905749,0.025860031228599457,43.12866591569036
342,OOF,0,49,0.002831852067238425,0.02518039554640822,43.249207915738225
342,OOF,0,50,0.0027001309194507545,0.022180895676335514,43.36020195763558
342,OOF,0,51,0.0025680539866520446,0.01892250310889489,43.479744208045304
342,OOF,0,52,0.002443713830873869,0.0171623034097805,43.5942026656121
342,OOF,0,53,0.002327902570379601,0.01702137281732412,43.719082165975124
342,OOF,0,54,0.0022177473445919387,0.016929639352443463,43.84734633285552
342,OOF,0,55,0.002112331260314759,0.015490341248738332,43.98211924964562
342,OOF,0,56,0.0020147821395338186,0.01244159037628466,44.14270441606641
342,OOF,0,57,0.001929348641235986,0.00884959066169076,44.32955783279613
342,OOF,0,58,0.001856523284275491,0.007462825834891295,44.49000733299181
342,OOF,0,59,0.0017907545562288675,0.00942791882709142,44.64430479099974
342,OOF,0,60,0.0017235332776001297,0.011668253948102794,44.79966037487611
342,OOF,0,61,0.001649656669721782,0.012284095010614483,44.954075708054006
342,OOF,0,62,0.0015710320801895826,0.010974867409258376,45.10498124966398
342,OOF,0,63,0.0014949467160414083,0.008436509286094329,45.23437991598621
342,OOF,0,64,0.0014285250464308855,0.006388404104944171,45.36518716579303
342,OOF,0,65,0.0013736610197034994,0.006680333097594063,45.49524087505415
342,OOF,0,66,0.0013262947363396286,0.008108675598175243,45.62468654103577
342,OOF,0,67,0.0012804517322007065,0.008791297409292279,45.753044582903385
342,OOF,0,68,0.0012330634262848086,0.008395380678800933,45.88096341583878
342,OOF,0,69,0.0011851999473981249,0.007630694720101927,46.00817370787263
342,OOF,0,70,0.0011396371026070522,0.007417671662642726,46.135432082694024
342,OOF,0,71,0.0010980588010736183,0.007738464462319615,46.262713874690235
342,OOF,0,72,0.001060397401441599,0.007736108944503369,46.389976874925196
342,OOF,0,73,0.0010259642136289662,0.006831990021101234,46.51795124961063
342,OOF,0,74,0.0009944251439367284,0.005166236651561238,46.640113124623895
342,OOF,0,75,0.0009655443470693749,0.003688481763573285,46.75088520767167
342,OOF,0,76,0.0009384563742509447,0.003736310023055449,46.86606395803392
342,OOF,0,77,0.0009117436715675804,0.0046348206812130135,46.9814986246638
342,OOF,0,78,0.0008844559394331424,0.005019005111281405,47.09855274995789
342,OOF,0,79,0.0008569545255319729,0.004618388678015376,47.214364582672715
342,OOF,0,80,0.0008304504734337191,0.00397131507003943,47.328254874795675
342,OOF,0,81,0.0008055379567189014,0.0038619397124695512,47.447659665718675
342,OOF,0,82,0.0007814529371919551,0.004191232711303814,47.56113549973816
342,OOF,0,83,0.0007570388354253232,0.004241348156825082,47.68484720773995
342,OOF,0,84,0.0007321690631370048,0.003758933524514742,47.803650540765375
342,OOF,0,85,0.000707872375543364,0.0031011884349273493,47.92399145802483
342,OOF,0,86,0.0006851674642481757,0.002873901644303098,48.04008645797148
