origin,reference,feature,reference_start,reference_end_exclusive,days,reference_min_z,reference_max_z,forward_min_z,forward_max_z,forward_mean_z,below_days,above_days,outside_fraction,max_excess_z
252,fit_rows,p_O3,30,252,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
252,fit_rows,p_O2,30,252,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
252,fit_rows,p_O1_up,30,252,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
252,fit_rows,p_O1_down,30,252,90,-1.7979854105122028,0.3485356417425394,0.3485356417425394,1.8620219275285113,0.466251241748115,0,7,0.07777777777777778,1.5134862857859719
252,fit_rows,rb_O3,30,252,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
252,fit_rows,rb_O2,30,252,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
252,fit_rows,rb_O1_up,30,252,90,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
252,fit_rows,rb_O1_down,30,252,90,-1.7614026049049507,0.4625997194328419,0.13789858327400692,1.7081500827883052,0.2997830511399719,0,7,0.07777777777777778,1.2455503633554632
252,fit_rows,rc_O3,30,252,90,-0.5222907140178554,0.9354952870297611,-0.4222807195531286,-0.38541289494945796,-0.4093828055812383,0,0,0.0,0.0
252,fit_rows,rc_O2,30,252,90,-0.7565859336253717,0.8231455529992461,-1.4601003505009413,-0.3725882425473594,-0.8840145640332016,54,0,0.6,0.7035144168755696
252,fit_rows,rc_O1_up,30,252,90,-0.9320325282938569,0.6840917280946978,0.6874226977514353,2.166210466447538,1.3856776687418741,0,90,1.0,1.48211873835284
252,fit_rows,rc_O1_down,30,252,90,-0.2708484223212555,0.19853896991901077,0.19962173657908577,0.6351108885228433,0.4041094908522146,0,90,1.0,0.4365719186038325
252,fit_rows,rE_O3,30,252,90,-2.308477634903951e-27,6.0532211281571215e-27,-2.320245759101935e-27,-2.232216352388386e-27,-2.282258753069038e-27,23,0,0.25555555555555554,1.1768124197984012e-29
252,fit_rows,rE_O2,30,252,90,-1.2831751766254633e-27,3.790333320414001e-27,-1.2880469220203947e-27,-1.2833353101131221e-27,-1.2866203216793126e-27,90,0,1.0,4.871745394931396e-30
252,fit_rows,rE_O1_up,30,252,90,-2.3133337530126594,1.714000367019781,-3.439354520663728,0.9528312421790962,-0.6793387350730856,5,0,0.05555555555555555,1.1260207676510685
252,fit_rows,rE_O1_down,30,252,90,-1.714000367019781,2.3133337530126594,-0.9528312421790962,3.439354520663728,0.6793387350730856,0,5,0.05555555555555555,1.1260207676510685
252,fit_rows,background_O3,30,252,90,-1.3469718924752276,0.9324934282978383,0.9359372280152686,1.2383644416788284,1.087626894996451,0,90,1.0,0.3058710133809901
252,fit_rows,background_O2,30,252,90,-1.2492066597158287,0.8089612972568859,0.8115179128106259,1.0365301813048036,0.9242727642841994,0,90,1.0,0.22756888404791764
252,fit_rows,background_O1_up,30,252,90,-1.2306172924319976,1.9116752605054443,1.929810009040075,3.6419797295370686,2.77033270914474,0,90,1.0,1.7303044690316243
252,fit_rows,background_O1_down,30,252,90,-1.1705812592015792,2.2146211318474514,2.246475241576707,5.265032634188195,3.7295842954257363,0,90,1.0,3.0504115023407437
342,scaler_prefix,rain_mm,0,342,90,-0.39664086062730364,6.985953662283139,-0.39664086062730364,14.878618352231033,1.0670517181170014,0,8,0.08888888888888889,7.892664689947894
342,scaler_prefix,rwl_m,0,342,90,-1.8080123010100106,1.3308748308632676,-1.8036842939340056,-0.5052821711322355,-1.4366452494049489,0,0,0.0,0.0
342,scaler_prefix,rwl_daily_change_m,0,342,90,-4.143450292397667,2.706549707602356,-1.2134502923976598,2.226549707602338,0.058549707602338866,0,0,0.0,0.0
342,scaler_prefix,rain_head_O3,0,342,90,-0.8791580509746755,4.758917935463885,-0.5276528796625839,7.165090840734072,1.8916947757935552,0,15,0.16666666666666666,2.4061729052701866
342,scaler_prefix,rain_head_O2,0,342,90,-0.9041313244199989,4.643791782998664,-0.5204419805411569,7.0146062964649305,1.9227017822700643,0,15,0.16666666666666666,2.370814513466266
342,scaler_prefix,rain_head_O1_up,0,342,90,-0.44639495335687834,5.998084432755603,-0.44639495326070394,14.75185846439522,1.2547147021045357,0,8,0.08888888888888889,8.753774031639615
342,scaler_prefix,rain_head_O1_down,0,342,90,-0.6986604061104614,5.765046262471818,-0.5453819196673021,8.979547836692918,1.6940507473139526,0,11,0.12222222222222222,3.2145015742210994
342,scaler_prefix,moisture_O3,0,342,90,-1.7008530066602305,2.1211958940097437,-1.0742799533562721,2.199134716316765,0.6083437492842004,0,8,0.08888888888888889,0.0779388223070212
342,scaler_prefix,moisture_O2,0,342,90,-1.7247258550942441,2.1001287932834143,-1.0607649674889041,2.1753417929132053,0.6121655136090008,0,8,0.08888888888888889,0.075212999629791
342,scaler_prefix,moisture_O1_up,0,342,90,-1.9111221968413723,1.9405872286418953,-0.922128828695589,1.9977669216290006,0.6425187131067953,0,8,0.08888888888888889,0.057179692987105346
342,scaler_prefix,moisture_O1_down,0,342,90,-1.9111221968413723,1.9405872286418953,-0.922128828695589,1.9977669216290006,0.6425187131067953,0,8,0.08888888888888889,0.057179692987105346
342,scaler_prefix,reservoir_head,0,342,90,-1.5196831657733512,1.1244570026489722,-1.2762099686275885,-0.22754359866375984,-0.8875361364792891,0,0,0.0,0.0
342,scaler_prefix,history30_rain_mm,0,342,90,-0.8247600302691949,7.356993813720682,-0.5806998983176072,3.924039066036766,1.315494653554355,0,0,0.0,0.0
342,scaler_prefix,history30_rwl_m,0,342,90,-1.8007893203423242,1.316498325076987,-1.7854191197413303,-1.1425830828409516,-1.489935384756125,0,0,0.0,0.0
342,scaler_prefix,history30_rwl_daily_change_m,0,342,90,-0.467089561811137,1.015243771522203,-0.44375622847780305,0.3722437715221966,-0.07045252477409958,0,0,0.0,0.0
342,scaler_prefix,history30_rain_head_O3,0,342,90,-1.0045091108512432,3.324366203224103,-0.32459078923120904,4.643417398296654,1.7890819668063689,0,22,0.24444444444444444,1.319051195072551
342,scaler_prefix,history30_rain_head_O2,0,342,90,-1.022168945195933,3.3007094714196485,-0.3050089939756963,4.617876268499946,1.8145569823050718,0,22,0.24444444444444444,1.3171667970802972
342,scaler_prefix,history30_rain_head_O1_up,0,342,90,-0.8438899805642232,3.5736578943719532,-0.5404577738855805,4.509666668972353,1.5696859105191334,0,25,0.2777777777777778,0.9360087746004
342,scaler_prefix,history30_rain_head_O1_down,0,342,90,-0.8968388422923045,3.477195401307586,-0.46358156496068104,4.698690919190441,1.5988692296745386,0,23,0.25555555555555554,1.2214955178828553
