origin,seed,point,metric,factor,effect,TiDE_KIN,TiDE_PHYS,TiDE_SPLIT,TiDE_BOUND
792,ensemble,average,crps,TiDE_BOUND__minus__TiDE_PHYS,4.6756762918476138,20.182304862861923,12.993438640635153,36.555349034664573,17.669114932482767
792,ensemble,average,crps,TiDE_BOUND__minus__TiDE_SPLIT,-18.886234102181806,20.182304862861923,12.993438640635153,36.555349034664573,17.669114932482767
792,ensemble,average,interval_score90,TiDE_SPLIT__minus__TiDE_KIN,154.22829622933955,229.41683515656848,149.81387734262478,383.64513138590803,131.22989398719835
792,ensemble,average,interval_score90,TiDE_SPLIT__minus__TiDE_PHYS,233.83125404328325,229.41683515656848,149.81387734262478,383.64513138590803,131.22989398719835
792,ensemble,average,interval_score90,TiDE_BOUND__minus__TiDE_KIN,-98.18694116937013,229.41683515656848,149.81387734262478,383.64513138590803,131.22989398719835
792,ensemble,average,interval_score90,TiDE_BOUND__minus__TiDE_PHYS,-18.583983355426426,229.41683515656848,149.81387734262478,383.64513138590803,131.22989398719835
792,ensemble,average,interval_score90,TiDE_BOUND__minus__TiDE_SPLIT,-252.41523739870968,229.41683515656848,149.81387734262478,383.64513138590803,131.22989398719835
792,ensemble,average,coverage90,TiDE_SPLIT__minus__TiDE_KIN,-0.47440273037542657,1,0.84812286689419791,0.52559726962457343,0.93686006825938573
792,ensemble,average,coverage90,TiDE_SPLIT__minus__TiDE_PHYS,-0.32252559726962449,1,0.84812286689419791,0.52559726962457343,0.93686006825938573
792,ensemble,average,coverage90,TiDE_BOUND__minus__TiDE_KIN,-0.063139931740614275,1,0.84812286689419791,0.52559726962457343,0.93686006825938573
792,ensemble,average,coverage90,TiDE_BOUND__minus__TiDE_PHYS,0.088737201365187812,1,0.84812286689419791,0.52559726962457343,0.93686006825938573
792,ensemble,average,coverage90,TiDE_BOUND__minus__TiDE_SPLIT,0.4112627986348123,1,0.84812286689419791,0.52559726962457343,0.93686006825938573
792,ensemble,average,width90,TiDE_SPLIT__minus__TiDE_KIN,-116.03854208838936,229.41683515656848,122.81026493736358,113.37829306817912,125.39723042272436
792,ensemble,average,width90,TiDE_SPLIT__minus__TiDE_PHYS,-9.4319718691844656,229.41683515656848,122.81026493736358,113.37829306817912,125.39723042272436
792,ensemble,average,width90,TiDE_BOUND__minus__TiDE_KIN,-104.01960473384412,229.41683515656848,122.81026493736358,113.37829306817912,125.39723042272436
792,ensemble,average,width90,TiDE_BOUND__minus__TiDE_PHYS,2.5869654853607784,229.41683515656848,122.81026493736358,113.37829306817912,125.39723042272436
792,ensemble,average,width90,TiDE_BOUND__minus__TiDE_SPLIT,12.018937354545244,229.41683515656848,122.81026493736358,113.37829306817912,125.39723042272436
792,ensemble,ATU1,mae,TiDE_SPLIT__minus__TiDE_KIN,32.305285593664678,31.749748896159151,19.437054198656945,64.055034489823825,32.6992453059461
792,ensemble,ATU1,mae,TiDE_SPLIT__minus__TiDE_PHYS,44.61798029116688,31.749748896159151,19.437054198656945,64.055034489823825,32.6992453059461
792,ensemble,ATU1,mae,TiDE_BOUND__minus__TiDE_KIN,0.94949640978694916,31.749748896159151,19.437054198656945,64.055034489823825,32.6992453059461
792,ensemble,ATU1,mae,TiDE_BOUND__minus__TiDE_PHYS,13.262191107289155,31.749748896159151,19.437054198656945,64.055034489823825,32.6992453059461
792,ensemble,ATU1,mae,TiDE_BOUND__minus__TiDE_SPLIT,-31.355789183877725,31.749748896159151,19.437054198656945,64.055034489823825,32.6992453059461
792,ensemble,ATU1,rmse,TiDE_SPLIT__minus__TiDE_KIN,36.665597458588287,33.15148037852574,20.096112492909594,69.817077837114027,33.731121911354933
792,ensemble,ATU1,rmse,TiDE_SPLIT__minus__TiDE_PHYS,49.72096534420443,33.15148037852574,20.096112492909594,69.817077837114027,33.731121911354933
792,ensemble,ATU1,rmse,TiDE_BOUND__minus__TiDE_KIN,0.57964153282919284,33.15148037852574,20.096112492909594,69.817077837114027,33.731121911354933
792,ensemble,ATU1,rmse,TiDE_BOUND__minus__TiDE_PHYS,13.635009418445339,33.15148037852574,20.096112492909594,69.817077837114027,33.731121911354933
792,ensemble,ATU1,rmse,TiDE_BOUND__minus__TiDE_SPLIT,-36.085955925759094,33.15148037852574,20.096112492909594,69.817077837114027,33.731121911354933
792,ensemble,ATU1,crps,TiDE_SPLIT__minus__TiDE_KIN,29.339254782722616,21.346359261274511,12.248778071365273,50.685614043997127,20.440629143653751
792,ensemble,ATU1,crps,TiDE_SPLIT__minus__TiDE_PHYS,38.436835972631854,21.346359261274511,12.248778071365273,50.685614043997127,20.440629143653751
792,ensemble,ATU1,crps,TiDE_BOUND__minus__TiDE_KIN,-0.9057301176207595,21.346359261274511,12.248778071365273,50.685614043997127,20.440629143653751
792,ensemble,ATU1,crps,TiDE_BOUND__minus__TiDE_PHYS,8.191851072288479,21.346359261274511,12.248778071365273,50.685614043997127,20.440629143653751
792,ensemble,ATU1,crps,TiDE_BOUND__minus__TiDE_SPLIT,-30.244984900343376,21.346359261274511,12.248778071365273,50.685614043997127,20.440629143653751
792,ensemble,ATU1,interval_score90,TiDE_SPLIT__minus__TiDE_KIN,377.4498600407959,203.58598966633872,102.31363562418458,581.03584970713462,101.04436474912187
792,ensemble,ATU1,interval_score90,TiDE_SPLIT__minus__TiDE_PHYS,478.72221408295002,203.58598966633872,102.31363562418458,581.03584970713462,101.04436474912187
792,ensemble,ATU1,interval_score90,TiDE_BOUND__minus__TiDE_KIN,-102.54162491721685,203.58598966633872,102.31363562418458,581.03584970713462,101.04436474912187
792,ensemble,ATU1,interval_score90,TiDE_BOUND__minus__TiDE_PHYS,-1.2692708750627162,203.58598966633872,102.31363562418458,581.03584970713462,101.04436474912187
792,ensemble,ATU1,interval_score90,TiDE_BOUND__minus__TiDE_SPLIT,-479.99148495801273,203.58598966633872,102.31363562418458,581.03584970713462,101.04436474912187
792,ensemble,ATU1,coverage90,TiDE_SPLIT__minus__TiDE_KIN,-0.76109215017064846,1,1,0.23890784982935154,1
792,ensemble,ATU1,coverage90,TiDE_SPLIT__minus__TiDE_PHYS,-0.76109215017064846,1,1,0.23890784982935154,1
792,ensemble,ATU1,coverage90,TiDE_BOUND__minus__TiDE_KIN,0,1,1,0.23890784982935154,1
792,ensemble,ATU1,coverage90,TiDE_BOUND__minus__TiDE_PHYS,0,1,1,0.23890784982935154,1
792,ensemble,ATU1,coverage90,TiDE_BOUND__minus__TiDE_SPLIT,0.76109215017064846,1,1,0.23890784982935154,1
792,ensemble,ATU1,width90,TiDE_SPLIT__minus__TiDE_KIN,-118.4733935577712,203.58598966633872,102.31363562418458,85.112596108567516,101.04436474912187
792,ensemble,ATU1,width90,TiDE_SPLIT__minus__TiDE_PHYS,-17.201039515617069,203.58598966633872,102.31363562418458,85.112596108567516,101.04436474912187
792,ensemble,ATU1,width90,TiDE_BOUND__minus__TiDE_KIN,-102.54162491721685,203.58598966633872,102.31363562418458,85.112596108567516,101.04436474912187
792,ensemble,ATU1,width90,TiDE_BOUND__minus__TiDE_PHYS,-1.2692708750627162,203.58598966633872,102.31363562418458,85.112596108567516,101.04436474912187
792,ensemble,ATU1,width90,TiDE_BOUND__minus__TiDE_SPLIT,15.931768640554353,203.58598966633872,102.31363562418458,85.112596108567516,101.04436474912187
792,ensemble,ATU5,mae,TiDE_SPLIT__minus__TiDE_KIN,49.763537186834171,40.644592502710168,18.549932770924595,90.408129689544339,49.06201276932137
792,ensemble,ATU5,mae,TiDE_SPLIT__minus__TiDE_PHYS,71.85819691861974,40.644592502710168,18.549932770924595,90.408129689544339,49.06201276932137
792,ensemble,ATU5,mae,TiDE_BOUND__minus__TiDE_KIN,8.4174202666112024,40.644592502710168,18.549932770924595,90.408129689544339,49.06201276932137
792,ensemble,ATU5,mae,TiDE_BOUND__minus__TiDE_PHYS,30.512079998396775,40.644592502710168,18.549932770924595,90.408129689544339,49.06201276932137
792,ensemble,ATU5,mae,TiDE_BOUND__minus__TiDE_SPLIT,-41.346116920222968,40.644592502710168,18.549932770924595,90.408129689544339,49.06201276932137
792,ensemble,ATU5,rmse,TiDE_SPLIT__minus__TiDE_KIN,56.993661588786502,42.805907220118193,19.531630609470461,99.799568808904695,51.427819913826461
792,ensemble,ATU5,rmse,TiDE_SPLIT__minus__TiDE_PHYS,80.267938199434241,42.805907220118193,19.531630609470461,99.799568808904695,51.427819913826461
792,ensemble,ATU5,rmse,TiDE_BOUND__minus__TiDE_KIN,8.6219126937082677,42.805907220118193,19.531630609470461,99.799568808904695,51.427819913826461
792,ensemble,ATU5,rmse,TiDE_BOUND__minus__TiDE_PHYS,31.896189304356,42.805907220118193,19.531630609470461,99.799568808904695,51.427819913826461
792,ensemble,ATU5,rmse,TiDE_BOUND__minus__TiDE_SPLIT,-48.371748895078234,42.805907220118193,19.531630609470461,99.799568808904695,51.427819913826461
792,ensemble,ATU5,crps,TiDE_SPLIT__minus__TiDE_KIN,37.087022669280458,29.29590809160705,15.136903015618726,66.382930760887504,30.533514858271737
792,ensemble,ATU5,crps,TiDE_SPLIT__minus__TiDE_PHYS,51.246027745268776,29.29590809160705,15.136903015618726,66.382930760887504,30.533514858271737
792,ensemble,ATU5,crps,TiDE_BOUND__minus__TiDE_KIN,1.2376067666646868,29.29590809160705,15.136903015618726,66.382930760887504,30.533514858271737
792,ensemble,ATU5,crps,TiDE_BOUND__minus__TiDE_PHYS,15.396611842653011,29.29590809160705,15.136903015618726,66.382930760887504,30.533514858271737
792,ensemble,ATU5,crps,TiDE_BOUND__minus__TiDE_SPLIT,-35.849415902615767,29.29590809160705,15.136903015618726,66.382930760887504,30.533514858271737
792,ensemble,ATU5,interval_score90,TiDE_SPLIT__minus__TiDE_KIN,278.69095322242771,303.23100634932035,172.90611569963085,581.92195957174806,175.30504633715753
792,ensemble,ATU5,interval_score90,TiDE_SPLIT__minus__TiDE_PHYS,409.01584387211722,303.23100634932035,172.90611569963085,581.92195957174806,175.30504633715753
792,ensemble,ATU5,interval_score90,TiDE_BOUND__minus__TiDE_KIN,-127.92596001216282,303.23100634932035,172.90611569963085,581.92195957174806,175.30504633715753
792,ensemble,ATU5,interval_score90,TiDE_BOUND__minus__TiDE_PHYS,2.3989306375266892,303.23100634932035,172.90611569963085,581.92195957174806,175.30504633715753
792,ensemble,ATU5,interval_score90,TiDE_BOUND__minus__TiDE_SPLIT,-406.61691323459053,303.23100634932035,172.90611569963085,581.92195957174806,175.30504633715753
792,ensemble,ATU5,coverage90,TiDE_SPLIT__minus__TiDE_KIN,-0.49146757679180886,1,1,0.50853242320819114,1
792,ensemble,ATU5,coverage90,TiDE_SPLIT__minus__TiDE_PHYS,-0.49146757679180886,1,1,0.50853242320819114,1
792,ensemble,ATU5,coverage90,TiDE_BOUND__minus__TiDE_KIN,0,1,1,0.50853242320819114,1
792,ensemble,ATU5,coverage90,TiDE_BOUND__minus__TiDE_PHYS,0,1,1,0.50853242320819114,1
792,ensemble,ATU5,coverage90,TiDE_BOUND__minus__TiDE_SPLIT,0.49146757679180886,1,1,0.50853242320819114,1
792,ensemble,ATU5,width90,TiDE_SPLIT__minus__TiDE_KIN,-132.38483248411882,303.23100634932035,172.90611569963085,170.84617386520154,175.30504633715753
792,ensemble,ATU5,width90,TiDE_SPLIT__minus__TiDE_PHYS,-2.0599418344293099,303.23100634932035,172.90611569963085,170.84617386520154,175.30504633715753
792,ensemble,ATU5,width90,TiDE_BOUND__minus__TiDE_KIN,-127.92596001216282,303.23100634932035,172.90611569963085,170.84617386520154,175.30504633715753
792,ensemble,ATU5,width90,TiDE_BOUND__minus__TiDE_PHYS,2.3989306375266892,303.23100634932035,172.90611569963085,170.84617386520154,175.30504633715753
792,ensemble,ATU5,width90,TiDE_BOUND__minus__TiDE_SPLIT,4.4588724719559991,303.23100634932035,172.90611569963085,170.84617386520154,175.30504633715753
792,ensemble,MJ3,mae,TiDE_SPLIT__minus__TiDE_KIN,7.8584110142390156,5.9082111486301834,12.979564329723807,13.766622162869199,6.5457217061960273
792,ensemble,MJ3,mae,TiDE_SPLIT__minus__TiDE_PHYS,0.78705783314539168,5.9082111486301834,12.979564329723807,13.766622162869199,6.5457217061960273
792,ensemble,MJ3,mae,TiDE_BOUND__minus__TiDE_KIN,0.63751055756584396,5.9082111486301834,12.979564329723807,13.766622162869199,6.5457217061960273
792,ensemble,MJ3,mae,TiDE_BOUND__minus__TiDE_PHYS,-6.4338426235277799,5.9082111486301834,12.979564329723807,13.766622162869199,6.5457217061960273
792,ensemble,MJ3,mae,TiDE_BOUND__minus__TiDE_SPLIT,-7.2209004566731716,5.9082111486301834,12.979564329723807,13.766622162869199,6.5457217061960273
792,ensemble,MJ3,rmse,TiDE_SPLIT__minus__TiDE_KIN,9.4418041490097764,7.5636413205133364,15.450334430848683,17.005445469523114,8.945553402429427
792,ensemble,MJ3,rmse,TiDE_SPLIT__minus__TiDE_PHYS,1.5551110386744309,7.5636413205133364,15.450334430848683,17.005445469523114,8.945553402429427
792,ensemble,MJ3,rmse,TiDE_BOUND__minus__TiDE_KIN,1.3819120819160906,7.5636413205133364,15.450334430848683,17.005445469523114,8.945553402429427
792,ensemble,MJ3,rmse,TiDE_BOUND__minus__TiDE_PHYS,-6.5047810284192558,7.5636413205133364,15.450334430848683,17.005445469523114,8.945553402429427
792,ensemble,MJ3,rmse,TiDE_BOUND__minus__TiDE_SPLIT,-8.0598920670936867,7.5636413205133364,15.450334430848683,17.005445469523114,8.945553402429427
792,ensemble,MJ3,crps,TiDE_SPLIT__minus__TiDE_KIN,2.6157843075707525,9.3981484709476408,10.420657680853786,12.013932778518393,4.9781792408768997
792,ensemble,MJ3,crps,TiDE_SPLIT__minus__TiDE_PHYS,1.5932750976646073,9.3981484709476408,10.420657680853786,12.013932778518393,4.9781792408768997
792,ensemble,MJ3,crps,TiDE_BOUND__minus__TiDE_KIN,-4.4199692300707412,9.3981484709476408,10.420657680853786,12.013932778518393,4.9781792408768997
792,ensemble,MJ3,crps,TiDE_BOUND__minus__TiDE_PHYS,-5.4424784399768864,9.3981484709476408,10.420657680853786,12.013932778518393,4.9781792408768997
792,ensemble,MJ3,crps,TiDE_BOUND__minus__TiDE_SPLIT,-7.0357535376414937,9.3981484709476408,10.420657680853786,12.013932778518393,4.9781792408768997
792,ensemble,MJ3,interval_score90,TiDE_SPLIT__minus__TiDE_KIN,61.857503697929275,123.8417148585545,126.37358945619532,185.69921855648377,46.096809140314548
792,ensemble,MJ3,interval_score90,TiDE_SPLIT__minus__TiDE_PHYS,59.325629100288452,123.8417148585545,126.37358945619532,185.69921855648377,46.096809140314548
792,ensemble,MJ3,interval_score90,TiDE_BOUND__minus__TiDE_KIN,-77.744905718239949,123.8417148585545,126.37358945619532,185.69921855648377,46.096809140314548
792,ensemble,MJ3,interval_score90,TiDE_BOUND__minus__TiDE_PHYS,-80.276780315880771,123.8417148585545,126.37358945619532,185.69921855648377,46.096809140314548
792,ensemble,MJ3,interval_score90,TiDE_BOUND__minus__TiDE_SPLIT,-139.60240941616922,123.8417148585545,126.37358945619532,185.69921855648377,46.096809140314548
792,ensemble,MJ3,coverage90,TiDE_SPLIT__minus__TiDE_KIN,-0.6450511945392492,1,0.39249146757679182,0.35494880546075086,0.74744027303754268
792,ensemble,MJ3,coverage90,TiDE_SPLIT__minus__TiDE_PHYS,-0.037542662116040959,1,0.39249146757679182,0.35494880546075086,0.74744027303754268
792,ensemble,MJ3,coverage90,TiDE_BOUND__minus__TiDE_KIN,-0.25255972696245732,1,0.39249146757679182,0.35494880546075086,0.74744027303754268
792,ensemble,MJ3,coverage90,TiDE_BOUND__minus__TiDE_PHYS,0.35494880546075086,1,0.39249146757679182,0.35494880546075086,0.74744027303754268
792,ensemble,MJ3,coverage90,TiDE_BOUND__minus__TiDE_SPLIT,0.39249146757679182,1,0.39249146757679182,0.35494880546075086,0.74744027303754268
792,ensemble,MJ3,width90,TiDE_SPLIT__minus__TiDE_KIN,-112.2108102678726,123.8417148585545,18.359139835150472,11.630904590681894,22.766154882418505
792,ensemble,MJ3,width90,TiDE_SPLIT__minus__TiDE_PHYS,-6.7282352444685785,123.8417148585545,18.359139835150472,11.630904590681894,22.766154882418505
792,ensemble,MJ3,width90,TiDE_BOUND__minus__TiDE_KIN,-101.07555997613599,123.8417148585545,18.359139835150472,11.630904590681894,22.766154882418505
792,ensemble,MJ3,width90,TiDE_BOUND__minus__TiDE_PHYS,4.4070150472680325,123.8417148585545,18.359139835150472,11.630904590681894,22.766154882418505
792,ensemble,MJ3,width90,TiDE_BOUND__minus__TiDE_SPLIT,11.135250291736611,123.8417148585545,18.359139835150472,11.630904590681894,22.766154882418505
792,ensemble,MJ1,mae,TiDE_SPLIT__minus__TiDE_KIN,13.713397671272087,7.3228867286724961,3.1070651922413637,21.036284399944584,6.7246029393419091
792,ensemble,MJ1,mae,TiDE_SPLIT__minus__TiDE_PHYS,17.92921920770322,7.3228867286724961,3.1070651922413637,21.036284399944584,6.7246029393419091
792,ensemble,MJ1,mae,TiDE_BOUND__minus__TiDE_KIN,-0.59828378933058701,7.3228867286724961,3.1070651922413637,21.036284399944584,6.7246029393419091
792,ensemble,MJ1,mae,TiDE_BOUND__minus__TiDE_PHYS,3.6175377471005454,7.3228867286724961,3.1070651922413637,21.036284399944584,6.7246029393419091
792,ensemble,MJ1,mae,TiDE_BOUND__minus__TiDE_SPLIT,-14.311681460602674,7.3228867286724961,3.1070651922413637,21.036284399944584,6.7246029393419091
792,ensemble,MJ1,rmse,TiDE_SPLIT__minus__TiDE_KIN,15.793845441451737,8.107467402728556,4.3579718620051739,23.901312844180293,7.256854478311757
792,ensemble,MJ1,rmse,TiDE_SPLIT__minus__TiDE_PHYS,19.543340982175117,8.107467402728556,4.3579718620051739,23.901312844180293,7.256854478311757
792,ensemble,MJ1,rmse,TiDE_BOUND__minus__TiDE_KIN,-0.85061292441679903,8.107467402728556,4.3579718620051739,23.901312844180293,7.256854478311757
792,ensemble,MJ1,rmse,TiDE_BOUND__minus__TiDE_PHYS,2.8988826163065831,8.107467402728556,4.3579718620051739,23.901312844180293,7.256854478311757
792,ensemble,MJ1,rmse,TiDE_BOUND__minus__TiDE_SPLIT,-16.644458365868537,8.107467402728556,4.3579718620051739,23.901312844180293,7.256854478311757
792,ensemble,MJ1,crps,TiDE_SPLIT__minus__TiDE_KIN,-3.5498850723631854,20.688803627618487,14.167415794702828,17.138918555255302,14.724136487128687
792,ensemble,MJ1,crps,TiDE_SPLIT__minus__TiDE_PHYS,2.9715027605524735,20.688803627618487,14.167415794702828,17.138918555255302,14.724136487128687
792,ensemble,MJ1,crps,TiDE_BOUND__minus__TiDE_KIN,-5.9646671404897997,20.688803627618487,14.167415794702828,17.138918555255302,14.724136487128687
792,ensemble,MJ1,crps,TiDE_BOUND__minus__TiDE_PHYS,0.5567206924258592,20.688803627618487,14.167415794702828,17.138918555255302,14.724136487128687
792,ensemble,MJ1,crps,TiDE_BOUND__minus__TiDE_SPLIT,-2.4147820681266143,20.688803627618487,14.167415794702828,17.138918555255302,14.724136487128687
792,ensemble,MJ1,interval_score90,TiDE_SPLIT__minus__TiDE_KIN,-101.08513204379494,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,interval_score90,TiDE_SPLIT__minus__TiDE_PHYS,-11.738670882222891,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,interval_score90,TiDE_BOUND__minus__TiDE_KIN,-84.535274029860943,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,interval_score90,TiDE_BOUND__minus__TiDE_PHYS,4.8111871317111081,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,interval_score90,TiDE_BOUND__minus__TiDE_SPLIT,16.549858013933999,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,coverage90,TiDE_SPLIT__minus__TiDE_KIN,0,1,1,1,1
792,ensemble,MJ1,coverage90,TiDE_SPLIT__minus__TiDE_PHYS,0,1,1,1,1
792,ensemble,MJ1,coverage90,TiDE_BOUND__minus__TiDE_KIN,0,1,1,1,1
792,ensemble,MJ1,coverage90,TiDE_BOUND__minus__TiDE_PHYS,0,1,1,1,1
792,ensemble,MJ1,coverage90,TiDE_BOUND__minus__TiDE_SPLIT,0,1,1,1,1
792,ensemble,MJ1,width90,TiDE_SPLIT__minus__TiDE_KIN,-101.08513204379494,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,width90,TiDE_SPLIT__minus__TiDE_PHYS,-11.738670882222891,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,width90,TiDE_BOUND__minus__TiDE_KIN,-84.535274029860943,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,width90,TiDE_BOUND__minus__TiDE_PHYS,4.8111871317111081,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,ensemble,MJ1,width90,TiDE_BOUND__minus__TiDE_SPLIT,16.549858013933999,287.00862975206047,197.66216859048842,185.92349770826553,202.47335572219953
792,0,average,mae,TiDE_SPLIT__minus__TiDE_KIN,9.1552538680191731,28.848078702409545,8.7042717974729946,38.003332570428718,24.486949301055795
792,0,average,mae,TiDE_SPLIT__minus__TiDE_PHYS,29.299060772955723,28.848078702409545,8.7042717974729946,38.003332570428718,24.486949301055795
792,0,average,mae,TiDE_BOUND__minus__TiDE_KIN,-4.3611294013537503,28.848078702409545,8.7042717974729946,38.003332570428718,24.486949301055795
792,0,average,mae,TiDE_BOUND__minus__TiDE_PHYS,15.7826775035828,28.848078702409545,8.7042717974729946,38.003332570428718,24.486949301055795
792,0,average,mae,TiDE_BOUND__minus__TiDE_SPLIT,-13.516383269372923,28.848078702409545,8.7042717974729946,38.003332570428718,24.486949301055795
792,0,average,rmse,TiDE_SPLIT__minus__TiDE_KIN,10.303368181020495,32.571773850637541,10.859667726163888,42.875142031658037,27.605998847533371
792,0,average,rmse,TiDE_SPLIT__minus__TiDE_PHYS,32.015474305494152,32.571773850637541,10.859667726163888,42.875142031658037,27.605998847533371
792,0,average,rmse,TiDE_BOUND__minus__TiDE_KIN,-4.9657750031041701,32.571773850637541,10.859667726163888,42.875142031658037,27.605998847533371
792,0,average,rmse,TiDE_BOUND__minus__TiDE_PHYS,16.746331121369483,32.571773850637541,10.859667726163888,42.875142031658037,27.605998847533371
792,0,average,rmse,TiDE_BOUND__minus__TiDE_SPLIT,-15.269143184124665,32.571773850637541,10.859667726163888,42.875142031658037,27.605998847533371
792,0,average,crps,TiDE_SPLIT__minus__TiDE_KIN,4.9796180525311371,23.530774846590663,13.226991821992293,28.510392899121801,17.95457411595789
792,0,average,crps,TiDE_SPLIT__minus__TiDE_PHYS,15.283401077129508,23.530774846590663,13.226991821992293,28.510392899121801,17.95457411595789
792,0,average,crps,TiDE_BOUND__minus__TiDE_KIN,-5.5762007306327739,23.530774846590663,13.226991821992293,28.510392899121801,17.95457411595789
792,0,average,crps,TiDE_BOUND__minus__TiDE_PHYS,4.7275822939655967,23.530774846590663,13.226991821992293,28.510392899121801,17.95457411595789
792,0,average,crps,TiDE_BOUND__minus__TiDE_SPLIT,-10.555818783163911,23.530774846590663,13.226991821992293,28.510392899121801,17.95457411595789
792,0,average,interval_score90,TiDE_SPLIT__minus__TiDE_KIN,25.39108484858852,229.41683515656851,185.09701716591132,254.80792000515703,133.12960351442598
792,0,average,interval_score90,TiDE_SPLIT__minus__TiDE_PHYS,69.710902839245705,229.41683515656851,185.09701716591132,254.80792000515703,133.12960351442598
792,0,average,interval_score90,TiDE_BOUND__minus__TiDE_KIN,-96.28723164214253,229.41683515656851,185.09701716591132,254.80792000515703,133.12960351442598
792,0,average,interval_score90,TiDE_BOUND__minus__TiDE_PHYS,-51.967413651485344,229.41683515656851,185.09701716591132,254.80792000515703,133.12960351442598
792,0,average,interval_score90,TiDE_BOUND__minus__TiDE_SPLIT,-121.67831649073105,229.41683515656851,185.09701716591132,254.80792000515703,133.12960351442598
792,0,average,coverage90,TiDE_SPLIT__minus__TiDE_KIN,-0.37627986348122866,1,0.79948805460750849,0.62372013651877134,0.8387372013651877
792,0,average,coverage90,TiDE_SPLIT__minus__TiDE_PHYS,-0.17576791808873715,1,0.79948805460750849,0.62372013651877134,0.8387372013651877
792,0,average,coverage90,TiDE_BOUND__minus__TiDE_KIN,-0.1612627986348123,1,0.79948805460750849,0.62372013651877134,0.8387372013651877
792,0,average,coverage90,TiDE_BOUND__minus__TiDE_PHYS,0.03924914675767921,1,0.79948805460750849,0.62372013651877134,0.8387372013651877
792,0,average,coverage90,TiDE_BOUND__minus__TiDE_SPLIT,0.21501706484641636,1,0.79948805460750849,0.62372013651877134,0.8387372013651877
792,0,average,width90,TiDE_SPLIT__minus__TiDE_KIN,-116.03854208838939,229.41683515656851,122.81026493736358,113.37829306817912,125.39723042272433
792,0,average,width90,TiDE_SPLIT__minus__TiDE_PHYS,-9.4319718691844656,229.41683515656851,122.81026493736358,113.37829306817912,125.39723042272433
792,0,average,width90,TiDE_BOUND__minus__TiDE_KIN,-104.01960473384418,229.41683515656851,122.81026493736358,113.37829306817912,125.39723042272433
792,0,average,width90,TiDE_BOUND__minus__TiDE_PHYS,2.58696548536075,229.41683515656851,122.81026493736358,113.37829306817912,125.39723042272433
792,0,average,width90,TiDE_BOUND__minus__TiDE_SPLIT,12.018937354545216,229.41683515656851,122.81026493736358,113.37829306817912,125.39723042272433
792,0,ATU1,mae,TiDE_SPLIT__minus__TiDE_KIN,13.175402222574135,39.318256668657384,6.1969084117065156,52.493658891231519,26.055472307129463
