fit_days,strategy,seed,epoch,actual_anchor_change,actual_paired_change,linear_anchor_change,linear_paired_change,actual_both_decrease,actual_anchor_increases,actual_paired_increases
342,OOF,0,80,-1.5530054403300043e-05,-1.0696943131400052e-05,-1.6355170952503454e-05,-1.2835063756111528e-05,True,False,False
342,OOF,0,81,-1.455089279649998e-05,-8.63256951979998e-06,-1.5215271987063842e-05,-1.016786178182267e-05,True,False,False
342,OOF,0,82,-1.4103441758800015e-05,-8.26580199470001e-06,-1.4582049238683154e-05,-9.4481995809441e-06,True,False,False
342,OOF,0,83,-1.3946629791499962e-05,-8.838850706199982e-06,-1.4343960394654926e-05,-9.927570599678724e-06,True,False,False
342,OOF,0,84,-1.3589987226400016e-05,-9.677889505200002e-06,-1.4028476770846242e-05,-1.0774144672367082e-05,True,False,False
342,OOF,0,85,-1.2753751286800029e-05,-1.0580867718599986e-05,-1.327122796030368e-05,-1.165410558243652e-05,True,False,False
342,OOF,0,86,-1.1590511767699957e-05,-1.1237148008800028e-05,-1.2134287865119965e-05,-1.2326333380693149e-05,True,False,False
342,OOF,0,87,-1.0447018579200044e-05,-1.1268081647200002e-05,-1.0932695898769522e-05,-1.2456057112568698e-05,True,False,False
342,OOF,0,88,-9.556644873500006e-06,-1.076479075310001e-05,-9.939865247959512e-06,-1.2058695949892691e-05,True,False,False
342,OOF,0,89,-8.939491452799968e-06,-9.869494674599971e-06,-9.248907699409534e-06,-1.121997259008129e-05,True,False,False
342,OOF,0,90,-8.447157569399988e-06,-8.584404308799992e-06,-8.743558454586935e-06,-9.942695892630222e-06,True,False,False
342,OOF,0,91,-7.910948624499994e-06,-7.114726207600009e-06,-8.226020871137349e-06,-8.360750364465612e-06,True,False,False
342,OOF,0,92,-7.320284042400011e-06,-6.107404933100005e-06,-7.637739805508041e-06,-7.019364705344237e-06,True,False,False
342,OOF,0,93,-6.814753034400033e-06,-6.103655179499987e-06,-7.1003275586869105e-06,-6.61938525169177e-06,True,False,False
342,OOF,0,94,-6.470777709299965e-06,-6.830816540799996e-06,-6.709574482123993e-06,-7.1821433903572195e-06,True,False,False
342,OOF,0,95,-6.219885501900012e-06,-7.44509941650001e-06,-6.4291776059370245e-06,-7.913012168714585e-06,True,False,False
342,OOF,0,96,-5.947743125999988e-06,-7.314436190499998e-06,-6.1503723759030225e-06,-7.96134447878577e-06,True,False,False
342,OOF,0,97,-5.6516300587000005e-06,-6.569859621500011e-06,-5.85196324975824e-06,-7.225907772632404e-06,True,False,False
342,OOF,0,98,-5.3955526323e-06,-5.796690988599994e-06,-5.581645040226262e-06,-6.3265820320991644e-06,True,False,False
342,OOF,0,99,-5.221773872200015e-06,-5.348181348399991e-06,-5.378038152703102e-06,-5.735325603522515e-06,True,False,False
342,OOF,0,100,-5.133140505743264e-06,-5.262959863983589e-06,-5.260783263123285e-06,-5.549581431111798e-06,True,False,False
342,OOF,1,1,-0.00018946780027200016,-6.310744907640081e-05,-0.0001927037242609,-6.336220092549458e-05,True,False,False
342,OOF,1,2,-0.00020481447878330054,-0.00017025512173050178,-0.000196582225952,-0.0001182066882724,True,False,False
342,OOF,1,3,-0.00021878657632130004,-0.0003093942066791991,-0.0002097908544504,-0.0002513085114724,True,False,False
342,OOF,1,4,-0.00024106888217059926,-0.0004326330956982982,-0.0002319243107541,-0.0003711633514976,True,False,False
342,OOF,1,5,-0.0002629948143087011,-0.0005628830187949033,-0.0002540732680524,-0.0004990374021285,True,False,False
342,OOF,1,6,-0.00028424946096059986,-0.0006986431267057974,-0.0002758803742703,-0.000633253022748,True,False,False
342,OOF,1,7,-0.0003044377607014006,-0.0008372293795516003,-0.0002969656174364,-0.0007715248427357,True,False,False
342,OOF,1,8,-0.00032244261930619925,-0.0009762705525135015,-0.0003162958144418,-0.0009120367138932,True,False,False
342,OOF,1,9,-0.0003375459107375998,-0.0011098595619837004,-0.0003331365165508,-0.0010496564110171,True,False,False
342,OOF,1,10,-0.00034919703954530007,-0.001230992978909301,-0.0003468515768584,-0.0011777521905915,True,False,False
342,OOF,1,11,-0.00035723923914260033,-0.0013316960012993984,-0.0003571173600015,-0.0012884552123998,True,False,False
342,OOF,1,12,-0.0003622908905414005,-0.0014028985252946997,-0.0003643286894496,-0.0013723771983147,True,False,False
342,OOF,1,13,-0.0003657221779921997,-0.0014366285354025995,-0.000369640755608,-0.0014205555331019,True,False,False
342,OOF,1,14,-0.00036920444235359964,-0.0014292761158666012,-0.0003745449111533,-0.0014280468618004,True,False,False
342,OOF,1,15,-0.00037421051481660063,-0.0013831245817498977,-0.0003804190950556,-0.0013959929017049,True,False,False
342,OOF,1,16,-0.00038138331498639884,-0.0013055152298945029,-0.0003880237375257,-0.0013310024624319,True,False,False
342,OOF,1,17,-0.0003903190116392001,-0.0012062215110926998,-0.0003971929259769,-0.0012425600842776,True,False,False
342,OOF,1,18,-0.00040032322026110033,-0.001094577163931,-0.0004072609218527,-0.0011400106237844,True,False,False
342,OOF,1,19,-0.00041101453277939994,-0.0009775536890247998,-0.0004178920991261,-0.0010303699351172,True,False,False
342,OOF,1,20,-0.00042169652200639996,-0.0008595099448731984,-0.0004287044049671,-0.0009177285393778,True,False,False
342,OOF,1,21,-0.00043056793632229983,-0.000745388066779101,-0.0004382632193471,-0.0008061362637625,True,False,False
342,OOF,1,22,-0.00043477948684950054,-0.0006452415182077002,-0.0004439176398392,-0.0007035630942097,True,False,False
342,OOF,1,23,-0.00043079258807669947,-0.0005811152721828996,-0.0004420129361726,-0.00062782516259,True,False,False
342,OOF,1,24,-0.00041565446191720035,-0.0005897355717146991,-0.0004291697849181,-0.0006103463923365,True,False,False
342,OOF,1,25,-0.0003901252873142998,-0.0006954805105168008,-0.0004056813063132,-0.0006810811425383,True,False,False
342,OOF,1,26,-0.0003593448537418005,-0.0008649344635250009,-0.0003764237347991,-0.0008332445962161,True,False,False
342,OOF,1,27,-0.00032732529484069944,-0.0010151667816865988,-0.0003453789693059,-0.0010026870441712,True,False,False
342,OOF,1,28,-0.00029537550950750006,-0.0010551260570884,-0.0003139929695005,-0.0010988606686167,True,False,False
342,OOF,1,29,-0.00026412948551680004,-0.0009391609389770008,-0.0002830969722082,-0.0010395258402618,True,False,False
342,OOF,1,30,-0.00023441045114690022,-0.0007281333362157997,-0.0002536935556966,-0.0008560850749507,True,False,False
342,OOF,1,31,-0.0002063854902304,-0.0005077349119042996,-0.0002260633427025,-0.0006393451563442,True,False,False
342,OOF,1,32,-0.00017930312370689977,-0.0003816734317866003,-0.0001994191230923,-0.0004776108942868,True,False,False
342,OOF,1,33,-0.00015230433122839998,-0.00037123972671170014,-0.0001726585153579,-0.0004256893404712,True,False,False
342,OOF,1,34,-0.00012575825163010012,-0.00042200046168499976,-0.0001457103840326,-0.0004518707725858,True,False,False
342,OOF,1,35,-0.00010152132624970025,-0.0004889013278095,-0.0001200934145467,-0.0005116306516513,True,False,False
342,OOF,1,36,-8.19868839986998e-05,-0.0005535133366395004,-9.822983230916572e-05,-0.0005850863094898,True,False,False
342,OOF,1,37,-6.927407808500008e-05,-0.0005803607848652,-8.245630214916831e-05,-0.0006381930590821,True,False,False
342,OOF,1,38,-6.465674124609983e-05,-0.0005224521714361999,-7.442363643332324e-05,-0.0006124091891047,True,False,False
342,OOF,1,39,-6.810508708100012e-05,-0.00039075704131059973,-7.470944743388498e-05,-0.0004883561334425,True,False,False
342,OOF,1,40,-7.863609020090012e-05,-0.0002804859746795003,-8.305474660475828e-05,-0.0003470570775285,True,False,False
342,OOF,1,41,-9.259691897540003e-05,-0.00026580676041299987,-9.654550249945726e-05,-0.0002998366077741,True,False,False
342,OOF,1,42,-0.00010256868601889982,-0.0002804743518165999,-0.0001075110501971,-0.0003186666893244,True,False,False
342,OOF,1,43,-0.0001039057947320001,-0.00022837178500109993,-0.0001099670014911,-0.0002902036678781,True,False,False
342,OOF,1,44,-9.898313312249997e-05,-0.00012119158874510007,-0.0001051885642243,-0.0001834173945364,True,False,False
342,OOF,1,45,-9.378318345540002e-05,-4.2744335534600046e-05,-9.931798722380172e-05,-8.472583273828172e-05,True,False,False
342,OOF,1,46,-9.027601230669996e-05,-1.7059802981399946e-05,-9.499763465923696e-05,-4.403486926439322e-05,True,False,False
342,OOF,1,47,-8.767460575730005e-05,-1.930163139490012e-05,-9.19063914365738e-05,-4.012523242281691e-05,True,False,False
342,OOF,1,48,-8.448152524669983e-05,-2.6865086614699836e-05,-8.865395706700538e-05,-4.563072873310108e-05,True,False,False
342,OOF,1,49,-7.961659716370002e-05,-3.149207187280018e-05,-8.397883062533804e-05,-4.8359754620076654e-05,True,False,False
342,OOF,1,50,-7.295165288460003e-05,-3.6091844192999824e-05,-7.748339399933304e-05,-4.952578306435306e-05,True,False,False
342,OOF,1,51,-6.521298703759991e-05,-4.708546216080018e-05,-6.970907440051797e-05,-5.604902303234088e-05,True,False,False
342,OOF,1,52,-5.7466611100500005e-05,-6.651532563729996e-05,-6.168721246745886e-05,-7.192116644075687e-05,True,False,False
342,OOF,1,53,-5.055150550430012e-05,-8.899608730379986e-05,-5.433694276165816e-05,-9.365984360779784e-05,True,False,False
342,OOF,1,54,-4.4805054553999964e-05,-0.00010450947627730007,-4.8112462985433143e-05,-0.0001118473419648,True,False,False
342,OOF,1,55,-4.0157583826e-05,-0.00010356140548,-4.303100540688905e-05,-0.0001157008245669,True,False,False
342,OOF,1,56,-3.643357342000006e-05,-8.376139664049997e-05,-3.894224946738494e-05,-9.966561437843946e-05,True,False,False
342,OOF,1,57,-3.3602921458399907e-05,-5.4679363658199985e-05,-3.5794015749663844e-05,-7.03705767187511e-05,True,False,False
342,OOF,1,58,-3.169409072030006e-05,-3.162421443190003e-05,-3.35882756588588e-05,-4.353449875343892e-05,True,False,False
342,OOF,1,59,-3.062189730109995e-05,-2.2776060016100014e-05,-3.2235609168470243e-05,-3.018913216533931e-05,True,False,False
342,OOF,1,60,-3.0195808622800017e-05,-2.584702742420002e-05,-3.1562922245169224e-05,-3.0368927468113365e-05,True,False,False
342,OOF,1,61,-3.0156282386400004e-05,-3.3266903365999955e-05,-3.1336614697577676e-05,-3.720265592238757e-05,True,False,False
342,OOF,1,62,-3.0197294515800022e-05,-3.7840866159699984e-05,-3.127077636088077e-05,-4.288616522217992e-05,True,False,False
342,OOF,1,63,-3.0013226781500004e-05,-3.624724748670002e-05,-3.1068182905111305e-05,-4.264593789593747e-05,True,False,False
342,OOF,1,64,-2.9422226875500026e-05,-3.05551728308e-05,-3.0544171876844474e-05,-3.685074757799722e-05,True,False,False
342,OOF,1,65,-2.8440845451199953e-05,-2.5398617179300006e-05,-2.9678702851052593e-05,-3.0415343502454365e-05,True,False,False
342,OOF,1,66,-2.7065313012100017e-05,-2.1618912879999995e-05,-2.839593006174047e-05,-2.606345084862303e-05,True,False,False
342,OOF,1,67,-2.5393809971199994e-05,-1.67853063527e-05,-2.674646402857458e-05,-2.163337671728214e-05,True,False,False
342,OOF,1,68,-2.3657907051500052e-05,-1.0406219788700012e-05,-2.495762817412952e-05,-1.544848242200125e-05,True,False,False
342,OOF,1,69,-2.2122392126599924e-05,-6.156412375800011e-06,-2.3330439842191025e-05,-9.909895343459572e-06,True,False,False
342,OOF,1,70,-2.0893584197300037e-05,-7.960193863299977e-06,-2.203217025275618e-05,-9.7880017098853e-06,True,False,False
342,OOF,1,71,-1.976395596129998e-05,-1.3736591418599998e-05,-2.0889376974268292e-05,-1.5095137976009944e-05,True,False,False
342,OOF,1,72,-1.8420185581600004e-05,-1.7100506441000013e-05,-1.957036380725826e-05,-1.989943590997669e-05,True,False,False
342,OOF,1,73,-1.6674106408900026e-05,-1.4318214414800023e-05,-1.783083587639679e-05,-1.868823717254402e-05,True,False,False
342,OOF,1,74,-1.4775425411099976e-05,-8.809747021700008e-06,-1.5858975492051946e-05,-1.2669843251281527e-05,True,False,False
342,OOF,1,75,-1.3325193969299998e-05,-5.773498361200005e-06,-1.4255992289771205e-05,-8.305767865139216e-06,True,False,False
342,OOF,1,76,-1.24991728435e-05,-5.532702605699953e-06,-1.324922964375048e-05,-7.352836187190767e-06,True,False,False
342,OOF,1,77,-1.2209011235900019e-05,-6.233778339300041e-06,-1.280533060241656e-05,-7.900141319576134e-06,True,False,False
342,OOF,1,78,-1.2253005947400009e-05,-7.260937986799975e-06,-1.2761419891514806e-05,-8.61840032323608e-06,True,False,False
342,OOF,1,79,-1.2435670040799956e-05,-8.994645593699989e-06,-1.2923771186092927e-05,-9.889659966039598e-06,True,False,False
342,OOF,1,80,-1.2531953782000027e-05,-1.0468002406200045e-05,-1.3035764685783085e-05,-1.1477640598437408e-05,True,False,False
342,OOF,1,81,-1.2348858384299971e-05,-1.010597185439996e-05,-1.2880958389913046e-05,-1.1780358200122969e-05,True,False,False
342,OOF,1,82,-1.1766691910799999e-05,-7.4853282673000075e-06,-1.231929426551764e-05,-9.683902728773764e-06,True,False,False
342,OOF,1,83,-1.09007298289e-05,-5.2117768022000126e-06,-1.1457594899124358e-05,-6.646848215682763e-06,True,False,False
342,OOF,1,84,-9.976439842099998e-06,-5.954361476999989e-06,-1.052948832856392e-05,-6.480435365015677e-06,True,False,False
342,OOF,1,85,-9.035967735000002e-06,-7.9400456031e-06,-9.558418056000935e-06,-8.449809244383055e-06,True,False,False
342,OOF,1,86,-8.17513605000001e-06,-8.679507351499994e-06,-8.635784981064001e-06,-9.607630893063626e-06,True,False,False
342,OOF,1,87,-7.521053890700033e-06,-8.095524858000008e-06,-7.909004847500675e-06,-9.070354736319876e-06,True,False,False
342,OOF,1,88,-7.104487131099962e-06,-7.346060273699992e-06,-7.438047341428172e-06,-8.197873352749095e-06,True,False,False
342,OOF,1,89,-6.794278680800024e-06,-6.354219979800001e-06,-7.096556277571061e-06,-7.338757747903601e-06,True,False,False
342,OOF,1,90,-6.468999375899994e-06,-4.893590685899995e-06,-6.739419931141912e-06,-5.914038804227279e-06,True,False,False
342,OOF,1,91,-6.182148020899983e-06,-4.491201831100005e-06,-6.405542216185902e-06,-4.94114276824806e-06,True,False,False
342,OOF,1,92,-6.107494079000031e-06,-5.473804130900003e-06,-6.285227631809351e-06,-5.655862167886794e-06,True,False,False
342,OOF,1,93,-6.1027758398999915e-06,-6.160786714599995e-06,-6.271441121495621e-06,-6.6190536547444425e-06,True,False,False
342,OOF,1,94,-5.999097210400016e-06,-5.660236754800006e-06,-6.188469232369207e-06,-6.316465224406922e-06,True,False,False
342,OOF,1,95,-5.823769085999979e-06,-4.7568465536e-06,-6.0382821011052214e-06,-5.292667739491766e-06,True,False,False
342,OOF,1,96,-5.5618108093999905e-06,-4.016293095399998e-06,-5.778488120913746e-06,-4.53392623679852e-06,True,False,False
342,OOF,1,97,-5.236708483199993e-06,-3.270333089700015e-06,-5.437757686620624e-06,-3.8049618155034858e-06,True,False,False
342,OOF,1,98,-4.893520853800013e-06,-2.9879798063999993e-06,-5.076313462385174e-06,-3.290482706949794e-06,True,False,False
342,OOF,1,99,-4.605199592299991e-06,-3.3958443454999883e-06,-4.769606113332529e-06,-3.5361769460265237e-06,True,False,False
342,OOF,1,100,-4.379198229257085e-06,-3.7347267378376892e-06,-4.517076701234761e-06,-3.9937155070232816e-06,True,False,False
342,OOF,2,1,-0.00024926610590050163,-0.00023194777907070002,-0.0002520984427161,-0.000232834245425,True,False,False
342,OOF,2,2,-0.00027100744838439925,-0.0003477718759503992,-0.0002598901354687,-0.00028982404238,True,False,False
342,OOF,2,3,-0.00029420289495400015,-0.0004952793190036026,-0.0002822009349755,-0.0004283334333472,True,False,False
342,OOF,2,4,-0.0003224703920120999,-0.0006442744061801037,-0.0003100953990676,-0.0005716973346451,True,False,False
342,OOF,2,5,-0.0003508807686092002,-0.0008015909624584962,-0.0003386988849853,-0.0007261380089848,True,False,False
342,OOF,2,6,-0.00037864785982759906,-0.0009618657134160997,-0.0003671918089333,-0.0008866499624716,True,False,False
342,OOF,2,7,-0.0004044109416214015,-0.0011190109292809024,-0.000394320853532,-0.0010478862462938,True,False,False
342,OOF,2,8,-0.00042698452510459874,-0.0012632430509485967,-0.0004189600460405,-0.0012010600839918,True,False,False
342,OOF,2,9,-0.00044504230320289995,-0.0013828380502874,-0.0004398403570795,-0.001334910246904,True,False,False
342,OOF,2,10,-0.0004569143421628997,-0.0014665056349480003,-0.000455296003823,-0.0014377738691019,True,False,False
342,OOF,2,11,-0.0004612404999302013,-0.0015041278687664,-0.0004638400726916,-0.0014982304807171,True,False,False
342,OOF,2,12,-0.00045740548575499973,-0.0014885414078239026,-0.0004646157103049,-0.0015069682772412,True,False,False
342,OOF,2,13,-0.00044544289872779953,-0.0014179463644939973,-0.0004572774168936,-0.0014600078674411,True,False,False
342,OOF,2,14,-0.000426050832264201,-0.001295635406379201,-0.0004421579915577,-0.0013587550966429,True,False,False
342,OOF,2,15,-0.0004007003133111994,-0.0011295877406798,-0.0004203804017596,-0.0012096646486398,True,False,False
342,OOF,2,16,-0.0003714364690218996,-0.0009328886362368997,-0.0003936195193317,-0.0010246624256687,True,False,False
342,OOF,2,17,-0.0003410090613128998,-0.0007224059640036015,-0.0003642452965357,-0.0008197464394318,True,False,False
342,OOF,2,18,-0.00031278909831630036,-0.0005178334841406985,-0.000335328285344,-0.0006140409017886,True,False,False
342,OOF,2,19,-0.00029012188185929995,-0.00034141200455340033,-0.0003101957035077,-0.0004293757660643,True,False,False
342,OOF,2,20,-0.00027424437036639975,-0.00021996817745260043,-0.0002906668397999,-0.0002914586989513,True,False,False
342,OOF,2,21,-0.0002646926269623002,-0.0001772610953809997,-0.000277407871223,-0.0002231114480177,True,False,False
342,OOF,2,22,-0.0002688318022273997,-0.00019135285184189964,-0.0002786426943672,-0.000211978550647,True,False,False
342,OOF,2,23,-0.0002799998222693008,-0.00024785188503890013,-0.0002888207184456,-0.0002494922753694,True,False,False
342,OOF,2,24,-0.00028898609738319935,-0.0003330167463021002,-0.0002990267808361,-0.0003231458439571,True,False,False
342,OOF,2,25,-0.00028936563162719996,-0.0004292236957238009,-0.0003021453540535,-0.0004148881810213,True,False,False
342,OOF,2,26,-0.0002780831498391005,-0.0005185419156485994,-0.0002940349690132,-0.0005071667659298,True,False,False
342,OOF,2,27,-0.00025553342491669954,-0.0005810213791358002,-0.0002739420770876,-0.0005820731348207,True,False,False
342,OOF,2,28,-0.00022515550669930046,-0.000605337234671299,-0.0002443681590604,-0.000621839261145,True,False,False
342,OOF,2,29,-0.00019229580916969987,-0.0006040302747864004,-0.0002103668029468,-0.0006296304721294,True,False,False
342,OOF,2,30,-0.00016238280486129998,-0.0005943357087680005,-0.0001778630017815,-0.0006259726194059,True,False,False
342,OOF,2,31,-0.00013940641272250018,-0.0005815809434156997,-0.0001517941568939,-0.0006197315598964,True,False,False
342,OOF,2,32,-0.00012480727527269982,-0.0005496141289266007,-0.000134451135384,-0.0006009083005539,True,False,False
342,OOF,2,33,-0.0001173032027169999,-0.0004795848555376996,-0.0001249797007914,-0.0005453388901339,True,False,False
342,OOF,2,34,-0.00011420123876959998,-0.0003869487460824994,-0.0001207734244734,-0.0004541280223904,True,False,False
342,OOF,2,35,-0.0001125986610558999,-0.0003042946385521002,-0.0001188185939134,-0.0003606593672369,True,False,False
342,OOF,2,36,-0.0001101172993401003,-0.0002474443571571002,-0.0001165157722692,-0.0002899512836933,True,False,False
342,OOF,2,37,-0.00010535397342359984,-0.0002136650758913991,-0.0001121874752194,-0.0002444069712951,True,False,False
342,OOF,2,38,-9.799842152730023e-05,-0.00019586083625080034,-0.0001052432914498,-0.0002177997162831,True,False,False
342,OOF,2,39,-8.869010754929997e-05,-0.0001900081751543001,-9.6084520132632e-05,-0.0002064250588066,True,False,False
342,OOF,2,40,-7.872094340770006e-05,-0.00019380266884750069,-8.58583974615387e-05,-0.0002084136509102,True,False,False
342,OOF,2,41,-6.962518267409961e-05,-0.00020514803752829953,-7.608582852951458e-05,-0.0002192587155467,True,False,False
342,OOF,2,42,-6.268305990890033e-05,-0.00022473301834990012,-6.817347129158067e-05,-0.0002363809160004,True,False,False
342,OOF,2,43,-5.848921419519988e-05,-0.00025037250038200017,-6.294223849083626e-05,-0.0002599009600521,True,False,False
342,OOF,2,44,-5.681860261439993e-05,-0.00027107031113839976,-6.039193253089624e-05,-0.0002826795987625,True,False,False
342,OOF,2,45,-5.6885570920899974e-05,-0.00027165489839920016,-5.9851757659385006e-05,-0.0002903816309355,True,False,False
342,OOF,2,46,-5.781477466719996e-05,-0.00025258238092969957,-6.042419665903306e-05,-0.0002725149751537,True,False,False
342,OOF,2,47,-5.900036892850019e-05,-0.00023006361487370054,-6.141422161687804e-05,-0.0002464691303045,True,False,False
342,OOF,2,48,-6.012732583229982e-05,-0.0002088479800942001,-6.243290903925579e-05,-0.0002221397776121,True,False,False
342,OOF,2,49,-6.101188023030003e-05,-0.00019146262833200003,-6.3269448797712e-05,-0.000201840471301,True,False,False
342,OOF,2,50,-6.146422318600007e-05,-0.00017960425033099973,-6.372688002263187e-05,-0.0001872719018568,True,False,False
342,OOF,2,51,-6.129288612479996e-05,-0.00017304609166240038,-6.359036256955907e-05,-0.0001785588905576,True,False,False
342,OOF,2,52,-6.03824585012e-05,-0.00016932181940719927,-6.271623973182574e-05,-0.0001736334009379,True,False,False
342,OOF,2,53,-5.8726257692599945e-05,-0.0001647009367981003,-6.10854527667615e-05,-0.0001688799629029,True,False,False
342,OOF,2,54,-5.642911996920014e-05,-0.00015603772976739965,-5.879082713395975e-05,-0.000160813985103,True,False,False
342,OOF,2,55,-5.372409153369989e-05,-0.00014226941089430078,-5.603741464349786e-05,-0.0001477952479951,True,False,False
342,OOF,2,56,-5.0968567037400084e-05,-0.00012458973980979983,-5.314893987808425e-05,-0.0001305739574087,True,False,False
342,OOF,2,57,-4.857567782959988e-05,-0.00010555520548649958,-5.0524666449282573e-05,-0.0001115468621294,True,False,False
342,OOF,2,58,-4.6886293783300094e-05,-8.797443726240011e-05,-4.853335767738777e-05,-9.354997894583364e-05,True,False,False
342,OOF,2,59,-4.60323283772001e-05,-7.398840109909977e-05,-4.737603267377044e-05,-7.884000209740947e-05,True,False,False
342,OOF,2,60,-4.586844139379989e-05,-6.449807473280032e-05,-4.6985285020709594e-05,-6.849042526813774e-05,True,False,False
342,OOF,2,61,-4.603091664029998e-05,-5.91358453559997e-05,-4.704162896956997e-05,-6.231769500728946e-05,True,False,False
342,OOF,2,62,-4.60983921504001e-05,-5.6711829425900445e-05,-4.7116510550317336e-05,-5.926138832886081e-05,True,False,False
342,OOF,2,63,-4.575612163369995e-05,-5.5842209490799665e-05,-4.68503644710592e-05,-5.797802213272097e-05,True,False,False
342,OOF,2,64,-4.488314539610001e-05,-5.546482151490024e-05,-4.606634869467604e-05,-5.7372432610029606e-05,True,False,False
342,OOF,2,65,-4.354544043629993e-05,-5.505734506030006e-05,-4.4786288492299854e-05,-5.685724188426172e-05,True,False,False
342,OOF,2,66,-4.1921811341200056e-05,-5.454791472819971e-05,-4.316972809939492e-05,-5.629827752377641e-05,True,False,False
342,OOF,2,67,-4.020543465889999e-05,-5.4072195963200155e-05,-4.1416997194077907e-05,-5.5786903515513374e-05,True,False,False
342,OOF,2,68,-3.852589579949998e-05,-5.3766766576899844e-05,-3.968095906224646e-05,-5.5434431048629344e-05,True,False,False
342,OOF,2,69,-3.692247875710004e-05,-5.3685717395899994e-05,-3.8024158191537534e-05,-5.5284971449152486e-05,True,False,False
342,OOF,2,70,-3.5369702754699966e-05,-5.381843237140015e-05,-3.643202303247244e-05,-5.5329242140947414e-05,True,False,False
342,OOF,2,71,-3.382929382479997e-05,-5.4151709238199966e-05,-3.486205608028841e-05,-5.556274455189037e-05,True,False,False
342,OOF,2,72,-3.229426651080007e-05,-5.472684839840031e-05,-3.329436759728013e-05,-5.603837052173938e-05,True,False,False
342,OOF,2,73,-3.079993699639993e-05,-5.565329744709963e-05,-3.1754042827679555e-05,-5.6875548903789446e-05,True,False,False
342,OOF,2,74,-2.9397485746200007e-05,-5.7058570684300185e-05,-3.029414434964946e-05,-5.8207222099290626e-05,True,False,False
342,OOF,2,75,-2.8110140534400008e-05,-5.899568416150008e-05,-2.895260644241391e-05,-6.0087101995531306e-05,True,False,False
342,OOF,2,76,-2.69063095946e-05,-6.137169568639972e-05,-2.7715472115019413e-05,-6.242023809922636e-05,True,False,False
342,OOF,2,77,-2.5714449551500007e-05,-6.395339798840032e-05,-2.6517777089809297e-05,-6.497104138205386e-05,True,False,False
342,OOF,2,78,-2.4472815668100003e-05,-6.64497925066997e-05,-2.5286653396209264e-05,-6.744706279834317e-05,True,False,False
342,OOF,2,79,-2.3177304436799973e-05,-6.861895501360021e-05,-2.399609524243444e-05,-6.96061956815776e-05,True,False,False
342,OOF,2,80,-2.1890367944000025e-05,-7.032928936009973e-05,-2.2690589258291675e-05,-7.131764735182444e-05,True,False,False
342,OOF,2,81,-2.0704058919100037e-05,-7.152705918000036e-05,-2.1459086260737193e-05,-7.252822900273456e-05,True,False,False
342,OOF,2,82,-1.9683865119699993e-05,-7.213449514560004e-05,-2.037896039928048e-05,-7.315798939522022e-05,True,False,False
342,OOF,2,83,-1.88351050197e-05,-7.198513930579964e-05,-1.9471769996775403e-05,-7.30332687015167e-05,True,False,False
342,OOF,2,84,-1.8119032286899968e-05,-7.088498943980028e-05,-1.870581674390601e-05,-7.194858381404874e-05,True,False,False
342,OOF,2,85,-1.750182455320003e-05,-6.87640422889998e-05,-1.804173144335998e-05,-6.982316012665693e-05,True,False,False
342,OOF,2,86,-1.6983104540699973e-05,-6.57860439295002e-05,-1.7472537082718653e-05,-6.681672700756924e-05,True,False,False
342,OOF,2,87,-1.6568924234400012e-05,-6.230234753779994e-05,-1.7011017861946246e-05,-6.328476932043024e-05,True,False,False
342,OOF,2,88,-1.6216436843999988e-05,-5.867976413000001e-05,-1.6634344053396782e-05,-5.960168719407438e-05,True,False,False
342,OOF,2,89,-1.5815926294800002e-05,-5.518278729879991e-05,-1.624861775463179e-05,-5.603808629815448e-05,True,False,False
342,OOF,2,90,-1.5246075688999999e-05,-5.201551042279982e-05,-1.572473865431736e-05,-5.280301051090228e-05,True,False,False
342,OOF,2,91,-1.4465794454299999e-05,-4.9404548645200306e-05,-1.4989399456156736e-05,-5.013059313278428e-05,True,False,False
342,OOF,2,92,-1.3553727231800032e-05,-4.753549474319999e-05,-1.4089849205060863e-05,-4.821762247498752e-05,True,False,False
342,OOF,2,93,-1.2636960756599988e-05,-4.6354377841599775e-05,-1.315283502890934e-05,-4.702005757036063e-05,True,False,False
342,OOF,2,94,-1.1774198453300003e-05,-4.549583193630023e-05,-1.226358930462978e-05,-4.617269776835835e-05,True,False,False
342,OOF,2,95,-1.0937341973599971e-05,-4.449589444719998e-05,-1.1408766804200275e-05,-4.519810804454391e-05,True,False,False
342,OOF,2,96,-1.0111134636600031e-05,-4.311225492429987e-05,-1.0558190288074956e-05,-4.383494705926792e-05,True,False,False
342,OOF,2,97,-9.357687176000007e-06,-4.14351643352e-05,-9.758617518622668e-06,-4.216189387761098e-05,True,False,False
342,OOF,2,98,-8.749538786399997e-06,-3.9681029869799954e-05,-9.09566205293916e-06,-4.039426684905141e-05,True,False,False
342,OOF,2,99,-8.277573335099993e-06,-3.7950356654900194e-05,-8.585344712984753e-06,-3.863635983667741e-05,True,False,False
342,OOF,2,100,-7.872172291154727e-06,-3.622821507987353e-05,-8.160596689129809e-06,-3.6878417229170025e-05,True,False,False
432,IN,0,1,-6.130096809109972e-05,-7.696422285300049e-05,-6.263368395124871e-05,-7.858990547484649e-05,True,False,False
432,IN,0,2,-7.266940572450004e-05,-8.77463105746993e-05,-6.705116818382286e-05,-8.21648950713231e-05,True,False,False
