model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse
PERSIST,11,170,2.80901084229,3.32899161954,2.54664168557,1,20.1178646482,20.1178646482,1,25.8209997341,25.8209997341,1,30.7676188899,30.7676188899,3.86376212011
PERSIST,12,169,3.0723759807,3.63645386437,2.79171633854,1,22.098211789,22.098211789,1,28.3627477719,28.3627477719,1,33.7962984819,33.7962984819,4.22114132242
PERSIST,13,168,3.33704332723,3.94456176946,3.03865350227,1,24.1006094237,24.1006094237,1,30.9327973124,30.9327973124,1,36.8587013944,36.8587013944,4.57930881471
PERSIST,14,167,3.60301692145,4.25327898134,3.28735825186,1,26.1243436821,26.1243436821,1,33.5302321128,33.5302321128,1,39.9537358568,39.9537358568,4.93821694135
PERSIST,15,166,3.87029642337,4.56257004233,3.53773661967,1,28.1687251873,28.1687251873,1,36.1541673676,36.1541673676,1,43.0803475582,43.0803475582,5.29782032449
PERSIST,16,165,4.13886384786,4.87240063897,3.78969649951,1,30.2330949392,30.2330949392,1,38.8037572594,38.8037572594,1,46.2375286451,46.2375286451,5.65807601
PERSIST,17,164,4.40875263539,5.18273783517,4.04314856654,1,32.3168301343,32.3168301343,1,41.4782024283,41.4782024283,1,49.4243266215,49.4243266215,6.01894360181
PERSIST,18,163,4.67991916982,5.49355028768,4.29800707502,1,34.4193498297,34.4193498297,1,44.1767572424,44.1767572424,1,52.6398530119,52.6398530119,6.38038538403
PERSIST,19,162,4.95235550582,5.80480844172,4.55419049546,1,36.5401188328,36.5401188328,1,46.8987347893,46.8987347893,1,55.88328931,55.88328931,6.74236643062
PERSIST,20,161,5.22613660494,6.1164847046,4.81162201673,1,38.6786498309,38.6786498309,1,49.6435096101,49.6435096101,1,59.1538902354,59.1538902354,7.10485470212
PERSIST,21,160,5.50118569912,6.4285535956,5.07023002306,1,40.8345054751,40.8345054751,1,52.4105203733,52.4105203733,1,62.4509869204,62.4509869204,7.46782112885
PERSIST,22,159,5.7775087341,6.74099186988,5.32994856232,1,43.0073006286,43.0073006286,1,55.1992727615,55.1992727615,1,65.7739903494,65.7739903494,7.83123968012
PERSIST,23,158,6.05517762051,7.05377861489,5.59071780756,1,45.1967047614,45.1967047614,1,58.0093425436,58.0093425436,1,69.1223950201,69.1223950201,8.19508741878
PERSIST,24,157,6.33412318124,7.36689531713,5.85248451396,1,47.4024444625,47.4024444625,1,60.8403788008,60.8403788008,1,72.4957827867,72.4957827867,8.55934454042
PERSIST,25,156,6.61436750925,7.68032589752,6.11520246283,1,49.6243059222,49.6243059222,1,63.6921071111,63.6921071111,1,75.8938266553,75.8938266553,8.92399439663
PERSIST,26,155,6.89591136747,7.99405671338,6.37883287561,1,51.86213712,51.86213712,1,66.5643323583,66.5643323583,1,79.3162941307,79.3162941307,9.28902350135
