step,seed,origin,min_x,min_gap,max_complementarity,min_substep_plastic_mm,min_daily_plastic_mm,original_solver_gate,frozen_substep_gate,frozen_daily_gate,forward_ok,independent_state_difference,independent_mean_difference_mm
50,1,620,0,61.379976655983938,0,0,0,True,True,True,True,2.8421709430404007e-14,0
50,1,621,0,61.284415202538462,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,622,0,61.468636869861548,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,623,0,63.989038792713558,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,624,0,65.267321051896005,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,625,0,65.998226503990367,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,626,0,135.36958916517625,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,627,0,69.336458647290343,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,628,0,71.762555161950189,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,629,0,72.73367448348742,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,630,0,123.78887511046398,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,631,0,214.22644962259508,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,632,0,170.29545454073084,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,633,0,248.70859827599838,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,634,0,355.44191879584196,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,635,0,462.58154133877883,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,636,0,485.17596961362676,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,637,0,517.14461356417053,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,638,0,578.64836823551252,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,639,0,714.21860762447648,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,640,0,767.44257361045527,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,641,0,762.48364128319622,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,642,0,773.28072422787818,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,643,0,767.6295801544187,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,644,0,754.57696809749757,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,645,0,740.75845534766859,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,646,0,760.2474160536899,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,647,0,737.11631471528312,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,648,0,713.92072244647386,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,649,0,708.13798236175228,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,650,0,702.10301701568721,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,651,0,702.40255712862961,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,652,0,703.13197788145158,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,653,0,704.45132574688716,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,654,0,711.30255801486533,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,655,0,713.01245239281377,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,656,0,687.0169550403989,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,657,0,662.59903973598716,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,658,0,635.92675049104173,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,659,0,603.45524702627768,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,660,0,605.49207672799264,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,661,0,601.5154848244963,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,662,0,602.70183627925087,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,663,0,609.89358843003492,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,664,0,619.7770789303089,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,665,0,626.18118651269492,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,666,0,637.41842244123802,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,667,0,622.85754659819156,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,668,0,603.02765990819887,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,669,0,424.97952127517203,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,670,0,422.95852062462421,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,671,0,514.57137416942089,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,672,0,469.3491284497299,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,673,0,161.64597454868624,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,674,0,47.923504180732955,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,675,0,352.40676621518469,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,676,0,383.27454717156314,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,677,0,421.13381950114524,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,678,0,385.76853856738404,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,679,0,56.54278319452191,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,680,0,59.763876182354501,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,681,0,61.4968587202031,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,682,0,64.481489426216953,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,683,0,67.461159972622823,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,684,0,70.184114789085413,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,685,0,73.435453567935099,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,686,0,76.25036802208686,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,687,0,33.694150294907018,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,688,0,10.187851973454455,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,689,0,-6.4412507585416012e-16,9.3697496710336249e-21,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,690,0,-1.3877675647071747e-15,3.8295018933399765e-20,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,691,0,-1.144942555963376e-15,2.0577856947407122e-20,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,692,0,-7.0278512983037619e-16,9.4433251463207214e-21,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,693,0,-1.2857715364206724e-16,5.2607025367471532e-22,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,694,0,-5.0456697467497667e-16,5.5678013336355057e-21,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,695,0,18.560019636315062,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,696,0,50.740040644640516,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,697,0,82.60827893320068,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,698,0,92.059641319534094,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,699,0,98.525218074989525,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,700,0,103.33470220328914,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,701,0,71.018778663972228,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,702,0,42.003280871542785,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,703,0,34.92983136872764,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,704,0,21.495331846934441,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,705,0,13.65807134574567,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,706,0,-6.6976620216307053e-16,4.777904409121527e-20,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,707,0,-7.4905354544419413e-16,2.3146925056848798e-19,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,708,0,-7.5167800715784379e-16,2.2658059163843848e-19,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,709,0,-8.3396598826189365e-16,3.3388717863863547e-20,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,710,0,35.706098209297636,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,711,0,125.13961860896227,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,712,0,271.17473140562129,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,713,0,458.12801722602558,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,714,0,524.58550552769384,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,715,0,603.68454694071033,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,716,0,625.40188393056303,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,717,0,677.66524560534833,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,718,0,651.3715949966786,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,719,0,659.94306884145351,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,720,0,614.73068364926951,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,721,0,533.18856769989407,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,722,0,622.90627603987127,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,723,0,606.95483242779198,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,724,0,591.88066259148491,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,725,0,691.23994014657728,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,726,0,793.89377974908064,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,727,0,896.27735907775946,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,728,0,964.55515746275046,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,729,0,963.55329284879281,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,730,0,911.10745659925374,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,731,0,857.02069076600651,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,732,0,806.5019440870168,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,733,0,747.29763589948925,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,734,0,687.93229010039227,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,735,0,631.41209278233327,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,736,0,578.82416880818471,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,737,0,551.31974910767781,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,738,0,520.33149237491443,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,739,0,465.06135373422683,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,740,0,425.34353924785341,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,741,0,394.28270764458938,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,742,0,365.81688308392251,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,743,0,336.23991691415608,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,744,0,381.25595778526394,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,745,0,428.36920662463399,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,746,0,498.22541051876436,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,747,0,567.42369450973035,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,748,0,634.37388993759714,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,749,0,706.0947542118231,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,750,0,787.09978965703112,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,751,0,779.0225434810643,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,752,0,769.10631117427408,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,753,0,759.3314718040823,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,754,0,752.41619494230065,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,755,0,745.31808722803805,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,756,0,738.75538807822295,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,757,0,727.56900373231281,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,758,0,716.53764936297625,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,759,0,649.86115959643405,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,760,0,564.57865091498729,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,761,0,506.04464648964341,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,762,0,454.54499618760553,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,763,0,407.31507508367412,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,764,0,362.69321421509358,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,765,0,305.41190672210416,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,766,0,273.63377422618044,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,767,0,309.91567274213401,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,768,0,351.47558196947665,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,769,0,396.05138478535275,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,770,0,439.74966089541323,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,771,0,483.72208433328507,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,772,0,531.45334966471489,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,773,0,590.42209903960816,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,774,0,583.27687675734467,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,775,0,576.67275483178685,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,776,0,571.07244811475425,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,777,0,564.60720090196321,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,778,0,554.07959647741018,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,779,0,540.3382245900832,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,780,0,525.17233089188733,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,781,0,406.77164720234077,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,1,782,0,335.40715138616531,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,783,0,279.96303712781224,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,784,0,324.52608841682593,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,785,0,318.71658132277275,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,786,0,314.76771014149494,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,787,0,311.55933316216135,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,1,788,0,359.50215916921269,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,1,789,0,411.51572566965865,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,790,0,470.66083559030363,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,1,791,0,464.39689500054897,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,612,0,50.440376061169175,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,613,0,51.817765899563959,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,614,0,54.596097980257277,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,615,0,56.419644822280702,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,616,0,58.18673312542073,0,0,0,True,True,True,True,2.8421709430404007e-14,5.6843418860808015e-14
50,2,617,0,59.2387263060129,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,618,0,59.950866723723848,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,619,0,61.059029685073824,0,0,0,True,True,True,True,2.8421709430404007e-14,1.1368683772161603e-13
50,2,620,0,61.379360271878056,0,0,0,True,True,True,True,2.8421709430404007e-14,0
50,2,621,0,61.283373511651988,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,622,0,61.467297003207889,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,623,0,63.987410340298197,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,624,0,65.266040580329047,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,625,0,65.99723072323097,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,626,0,135.36891572466845,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,627,0,69.335113988647308,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,628,0,71.76103111907014,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,629,0,72.731957870919487,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,630,0,123.78734562256409,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,631,0,214.22512413835372,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,632,0,170.2942013738238,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,633,0,248.70744297051513,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,634,0,355.44087149944443,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,635,0,462.57976257545289,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,636,0,485.17387335773742,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,637,0,517.14259499473917,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,638,0,578.64641520451414,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,639,0,714.21623328651572,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,640,0,758.72916710652271,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,641,0,754.99595033164439,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,642,0,765.65292306606455,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,643,0,759.87547548955081,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,644,0,746.83478793702818,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,645,0,734.38310217580386,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,646,0,752.79352055724371,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,647,0,728.4971960943061,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,648,0,704.48841310448597,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,649,0,698.06032443968525,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,650,0,692.06055881050281,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,651,0,692.57720989287918,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,652,0,693.53436762118201,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,653,0,695.54747556930761,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,654,0,703.39050105872684,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,655,0,704.59614887413352,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,656,0,682.04402606300755,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,657,0,657.85941957931595,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,658,0,631.69193527844118,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,659,0,601.60635521883955,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,660,0,595.37114918911789,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,661,0,592.04520583139981,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,662,0,594.1928542741997,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,663,0,601.08520808390529,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,664,0,611.73812807637148,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,665,0,618.46663941720874,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,666,0,629.9800172743976,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,667,0,614.78101991277401,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,668,0,595.6079345663976,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,669,0,423.73692500204021,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,670,0,422.94544224554397,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,671,0,523.19509258056132,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,672,0,478.0484320712934,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,673,0,161.6446082419582,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,674,0,47.92217059037592,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,675,0,352.40577793399069,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,676,0,389.09810152008509,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,677,0,429.46286145491212,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,678,0,385.7658936267261,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,679,0,56.540060064388044,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,680,0,59.760932225911276,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,681,0,61.494135589073167,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,682,0,64.479205081009923,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,683,0,67.459540025956599,0,0,0,True,True,True,True,5.6843418860808015e-14,5.6843418860808015e-14
50,2,684,0,70.183349149103861,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,685,0,73.435483637970009,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,686,0,76.251432150265515,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,687,0,42.235640018157014,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,688,0,18.752203825497816,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,689,0,1.3321689141014783,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,690,0,-1.2692609265620168e-15,2.7680103553621884e-20,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,691,0,-6.939377782565248e-16,9.1988267168955548e-21,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,692,0,-6.5166872312502823e-16,7.9886463855598322e-21,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,693,0,-1.519904679629319e-16,4.5034645786004429e-22,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,694,0,-4.1482864485771092e-16,3.3901040441321788e-21,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,695,0,18.581558907494856,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,696,0,50.762382721386167,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,697,0,82.628637035619718,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,698,0,92.064687253840418,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,699,0,98.53009199741102,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,700,0,103.33950114301179,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,701,0,71.013998111099411,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
50,2,702,0,41.998610274149513,0,0,0,True,True,True,True,5.6843418860808015e-14,0
50,2,703,0,34.925611498672872,0,0,0,True,True,True,True,5.6843418860808015e-14,2.2737367544323206e-13
50,2,704,0,21.491459964453636,0,0,0,True,True,True,True,5.6843418860808015e-14,1.1368683772161603e-13
