origin,method,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,G_CACHED,ATU5,293,3.8309100851861038,4.7564137642126418,8.1060059412704923,1,85.966862970265538,85.966862970265538,1,110.33727409493032,110.33727409493032,1,131.47497128920398,131.47497128920398
972,G_CACHED,MJ3,293,34.024153034615388,41.825034413682161,32.900634459832403,0.10921501706484642,5.4002887246515456,319.49380675429347,0.16040955631399317,6.9311955399575709,621.94208021426243,0.20819112627986347,8.2590288920109742,1216.5180457709121
972,G_CACHED,MJ1,293,25.778194025610155,32.9652808189769,20.924543477334392,0.45051194539249145,41.612069660115331,162.52445116857601,0.48805460750853241,53.40851320041245,233.10260133591194,0.55290102389078499,63.640168721060753,326.97523138867086
972,TiDE_DATA,ATU1,293,33.434211327924892,38.192534550845004,22.561441129830644,1,130.93715310628033,130.93715310628033,1,168.05601661298897,168.05601661298897,1,200.25109502126,200.25109502126
972,TiDE_DATA,ATU5,293,54.870790635884987,61.666810138916212,36.230935578788383,1,196.79617178022528,196.79617178022528,1,252.58515195626231,252.58515195626231,1,300.9737722263942,300.9737722263942
972,TiDE_DATA,MJ3,293,5.3022357610264219,7.2567149379599982,4.4857309961109184,1,31.927489107187284,31.927489107187284,1,40.978488629986401,40.978488629986401,1,48.828880904444759,48.828880904444759
972,TiDE_DATA,MJ1,293,23.782831859947724,27.572761628399657,16.07957823594969,0.7303754266211604,73.999113574273238,82.200381986281883,1,94.976834039536186,94.976834039536186,1,113.17187805223531,113.17187805223531
972,TiDE_HYD,ATU1,293,31.211065747727272,34.452534846782228,22.537684168708658,0.29010238907849828,53.597756992658091,145.49302357909627,0.39590443686006827,68.791976348117686,152.48744163521476,0.63822525597269619,81.97069566459345,112.21543528173493
972,TiDE_HYD,ATU5,293,36.852407240790384,40.038572877136055,24.554086422912984,0.40955631399317405,84.023518471827401,114.95614003442108,1,107.84301843436013,107.84301843436013,1,128.50288235505764,128.50288235505764
972,TiDE_HYD,MJ3,293,5.2854885167950751,6.6056985917256839,3.7827114776030228,0.70648464163822522,15.608769431181827,23.68216318060621,0.84641638225255977,20.033638677830822,25.988537869282855,0.92491467576791808,23.871552850942862,26.722880618132322
972,TiDE_HYD,MJ1,293,17.657537888894499,19.182632708212925,11.788750306579134,0.45051194539249145,38.968050813719401,60.792725543379859,0.9078498293515358,50.014951750253971,50.948033977715802,1,59.596490844409104,59.596490844409104
972,TiDE_PHYS,ATU1,293,11.709617830133315,13.190527007293481,8.2768011402999768,1,59.064974533267069,59.064974533267069,1,75.809074093366661,75.809074093366661,1,90.332083347566339,90.332083347566339
972,TiDE_PHYS,ATU5,293,5.6837782091130116,6.1446778525567831,6.1883554123595186,1,60.983950422447379,60.983950422447379,1,78.27205298256149,78.27205298256149,1,93.266903709941744,93.266903709941744
972,TiDE_PHYS,MJ3,293,13.509819269421429,14.691897617238343,9.1971822377679189,0.52559726962457343,26.458352097106854,52.188056066048894,0.66894197952218426,33.958927272341953,54.961125599947984,0.83617747440273038,40.464557646240337,49.687197043424788
972,TiDE_PHYS,MJ1,293,13.496379389239308,14.430982362721775,12.46351388886576,0.034129692832764506,4.8341305275237119,116.13017300169719,0.051194539249146756,6.2045393608295853,215.69142917443722,0.064846416382252553,7.3931646492007994,403.9499160214479
972,TiDE_SPLIT,ATU1,293,21.303502917767446,23.452469259907179,17.379220153546502,1,150.31886194927682,150.31886194927682,1,192.93217060010738,192.93217060010738,1,229.89286076243931,229.89286076243931
972,TiDE_SPLIT,ATU5,293,23.272518772573861,25.511190784517961,22.55228889203455,1,213.52720363659182,213.52720363659182,1,274.05919886274796,274.05919886274796,1,326.56167734415322,326.56167734415322
