origin,method,seed,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
792,TiDE_SPLIT,2,ATU1,293,106.22695084704513,114.70476272249797,92.107551878049506,0.051194539249146756,66.313609310427736,804.50978588866076,0.078498293515358364,85.112596108567487,1385.5773774898287,0.10238907849829351,101.41791358825753,2404.2885379413128
792,TiDE_SPLIT,2,ATU5,293,139.2759519991539,149.08678523568,111.88169582612583,0.09556313993174062,133.11104282880578,886.88047671090999,0.16040955631399317,170.84617386520154,1348.005288373821,0.23890784982935154,203.57577244904746,2036.2239451861083
792,TiDE_SPLIT,2,MJ3,293,32.899871538827618,40.82629142525461,31.018647790600756,0.08191126279863481,9.0619637775998854,294.56830590060866,0.10921501706484642,11.630904590681894,559.2693687696875,0.13651877133105803,13.85907762966599,1070.1707363505548
792,TiDE_SPLIT,2,MJ1,293,26.128916593664794,28.8724544983261,18.888883638147338,1,144.85820844810362,144.85820844810362,1,185.92349770826553,185.92349770826553,1,221.54151191148313,221.54151191148313
792,TiDE_BOUND,0,ATU1,293,26.055472307129463,28.377309020398268,16.614825478548813,0.86348122866894195,78.72649682129871,84.970069616983295,0.99317406143344711,101.04436474912185,101.0929869250299,1,120.40178682406874,120.40178682406874
792,TiDE_BOUND,0,ATU5,293,47.181729011726972,53.326918919396768,31.12493045415151,0.71672354948805461,136.58507535265389,167.32047230161649,0.95221843003412965,175.30504633715748,179.82588073896193,1,208.88884670288712,208.88884670288712
792,TiDE_BOUND,0,MJ3,293,11.034407882139444,11.812474477244487,7.8670596795508239,0.20477815699658702,17.737749397840616,49.268122744727798,0.40955631399317405,22.766154882418505,49.126190671512582,0.75767918088737196,27.127546734173393,45.670949528681696
792,TiDE_BOUND,0,MJ1,293,13.67618800322729,16.907292973093963,16.211480851580426,1,157.75266671464686,157.75266671464686,1,202.4733557221995,202.4733557221995,1,241.26188406197068,241.26188406197068
792,TiDE_BOUND,1,ATU1,293,12.9720121728437,14.20519764773851,9.7288773128479811,1,78.726496821298724,78.726496821298724,1,101.04436474912185,101.04436474912185,1,120.40178682406874,120.40178682406874
792,TiDE_BOUND,1,ATU5,293,23.685859734840886,25.697965126291102,17.26114080755146,1,136.58507535265392,136.58507535265392,1,175.30504633715748,175.30504633715748,1,208.88884670288712,208.88884670288712
792,TiDE_BOUND,1,MJ3,293,9.2707008652943639,14.336464006620883,7.8388462357726274,0.66894197952218426,17.737749397840616,65.244874163119604,0.69965870307167233,22.766154882418505,101.91014675211433,0.71331058020477811,27.127546734173393,160.14815472414472
792,TiDE_BOUND,1,MJ1,293,8.9185020033772471,10.022967593385172,15.03216362979393,1,157.75266671464686,157.75266671464686,1,202.4733557221995,202.4733557221995,1,241.26188406197068,241.26188406197068
792,TiDE_BOUND,2,ATU1,293,61.617097548809568,63.934527397656126,45.622359549434989,0.10580204778156997,78.726496821298724,315.66521202930545,0.22525597269624573,101.04436474912183,385.22802042370125,0.4061433447098976,120.40178682406872,420.60793768037951
792,TiDE_BOUND,2,ATU5,293,76.483111931696058,79.085596676762009,51.396796116967501,0.26279863481228671,136.58507535265389,268.9851933354368,0.68600682593856654,175.30504633715748,218.53976179624559,0.96587030716723554,208.88884670288712,213.42794022836532
