figure,point,rmse,bplus_rmse,ylim_low,ylim_high,band95_outside_days,band80_outside_days,mean_observed_outside_values
COND_ATTN_mentor,ATU1,18.931164770507539,8.0682459891575906,-27,565,16,0,0
COND_ATTN_mentor,ATU5,9.7060216433445792,9.1150067099766563,-37,760,10,0,0
COND_ATTN_mentor,MJ3,44.551268647526541,13.016273948901418,-17,365,160,0,0
COND_ATTN_mentor,MJ1,25.621883500728881,6.2971662230627254,-18,399,7,0,0
COND_ATTN_full,ATU1,18.931164770507539,8.0682459891575906,-28.641910442978105,607.20850139113577,0,0,0
COND_ATTN_full,ATU5,9.7060216433445792,9.1150067099766563,-38.305830413606529,812.08360476845837,0,0,0
COND_ATTN_full,MJ3,44.551268647526541,13.016273948901418,-19.068078751160545,404.24326952460353,0,0,0
COND_ATTN_full,MJ1,25.621883500728881,6.2971662230627254,-20.846277932870382,439.96210831289886,0,0,0
