model,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
BPLUS_CONTINUOUS,376,33.265136851961998,41.36837187193975,31.035123015862421,0.4833776595744681,75.008991503086563,270.07389911418721,0.4980053191489362,96.272998328704489,460.60022671443937,0.50664893617021278,114.71635306398764,801.43493375161052
DRIFT1,376,5.4246456008308144,6.5413179707791249,6.4505083991397481,0.9667553191489362,59.109581859581283,59.41751999070663,0.99734042553191493,75.866326976862837,75.879365922073717,1,90.400304366035556,90.400304366035556
RR_COND,376,38.181959671411015,45.899829150075504,32.693411126797599,0.47273936170212766,91.560493407760362,274.09852885322312,0.50265957446808507,117.51662103679877,430.65319378206948,0.52792553191489366,140.02969081440517,682.30730786446543
TCN_DIRECT_COND,376,78.77258452632428,91.684105926992657,57.035923670007108,0.50598404255319152,162.43911894938566,373.55640182688222,0.67021276595744683,208.48835204626022,445.31465483418123,0.80385638297872342,248.42919425245213,518.32413736806893
TCN_BRES_COND,376,43.49166925015102,49.59822889567976,35.845620905970826,0.42553191489361697,83.381978603821509,294.98986774788699,0.48603723404255317,107.01961092810407,474.66326540192722,0.50664893617021278,127.52173179526424,775.62251036638122
