fit_days,strategy,seed,epoch,loss_before_update,gradient_norm,elapsed_seconds
342,U,0,41,0.001449090879099789,0.00897098930559877,20.176916792057455
342,U,0,42,0.001385475465518335,0.0095930725225652,20.58329416671768
342,U,0,43,0.0013311671707202882,0.00983300857111156,20.981687666848302
342,U,0,44,0.0012832864930978965,0.009391839209531811,21.380523167084903
342,U,0,45,0.0012397713755478315,0.008312036683920795,21.66626370791346
342,U,0,46,0.0011990096221232858,0.006898638484943887,21.90670929197222
342,U,0,47,0.001158968675191566,0.00563129203277909,22.12191754207015
342,U,0,48,0.0011173813451452806,0.004964423196911314,22.384146958123893
342,U,0,49,0.0010725750877328833,0.004905602781157379,22.765050207730383
342,U,0,50,0.0010245520773408685,0.005002025944069179,23.219533749856055
342,U,0,51,0.0009757510090488442,0.004924414050205562,23.79051029169932
342,U,0,52,0.0009299108214124101,0.004695241486611516,24.280559416860342
342,U,0,53,0.0008895044348254971,0.0045150450331656496,24.69474733294919
342,U,0,54,0.0008544097944298606,0.004528140351766322,25.081085874699056
342,U,0,55,0.0008223137192571344,0.004621476443550162,25.375103416852653
342,U,0,56,0.0007908094867234417,0.004611797438167634,25.619196124840528
342,U,0,57,0.000759564231226134,0.004598513039821637,25.858872374985367
342,U,0,58,0.0007292538964443204,0.0047009898949367974,26.12435520766303
342,U,0,59,0.0006995850815212822,0.004711147336342783,26.515263250097632
342,U,0,60,0.0006700110865013808,0.004447763509670963,27.198442082852125
342,U,0,61,0.0006411595866619685,0.004149010263424309,27.635906625073403
342,U,0,62,0.0006143406186380439,0.004299714891820727,28.058365374803543
342,U,0,63,0.0005898803800020017,0.004879952732832546,28.510061583016068
342,U,0,64,0.0005667769191372878,0.005387712825343149,28.810575749725103
342,U,0,65,0.0005441369258943127,0.0055610413784588485,29.015062333084643
342,U,0,66,0.0005220368394341831,0.005512028954206377,29.225455624982715
342,U,0,67,0.0005006728965646468,0.005414378406614319,29.465859583113343
342,U,0,68,0.0004795962459669484,0.005238807390843404,29.7418177081272
342,U,0,69,0.00045842786808791976,0.004889097098766293,30.11513749975711
342,U,0,70,0.00043767905643413624,0.004443390070057498,31.28570979181677
342,U,0,71,0.00041815338736729226,0.004057751988673691,31.729312249924988
342,U,0,72,0.00039998618551842144,0.0037033898704737734,32.112699249759316
342,U,0,73,0.00038283008389986987,0.0032336517362807067,32.344647207763046
342,U,0,74,0.0003665752396954712,0.002673098191782956,32.54268470779061
342,U,0,75,0.0003513412161012097,0.0022616771712276997,32.755679874680936
342,U,0,76,0.00033700359048769547,0.0021290875604264062,33.00750141683966
342,U,0,77,0.00032320851998551305,0.002069299572439763,33.349671666976064
342,U,0,78,0.0003098103426991498,0.001902306222246539,33.77397820772603
342,U,0,79,0.00029695585352714453,0.0016928574453059229,34.49672987498343
342,U,0,80,0.000284723384561088,0.0015719416410360308,34.91169137507677
342,U,0,81,0.0002729524045769204,0.00152155312488916,35.347466458100826
342,U,0,82,0.0002614992688127196,0.001480436672260075,35.7457264168188
342,U,0,83,0.000250426396105226,0.0014926167952924998,35.99291329178959
342,U,0,84,0.0002398265057501352,0.0015633010128267098,36.21237220801413
342,U,0,85,0.00022965502224586655,0.001571108079027059,36.464676457922906
342,U,0,86,0.00021986486493901622,0.0014518380375725735,36.79673554189503
342,U,0,87,0.00021054774756553622,0.0013178477741671581,37.213467749767005
342,U,0,88,0.00020180634123810425,0.0013164502778985824,37.627408917061985
342,U,0,89,0.00019359763514993614,0.0013837187823569452,38.05958691705018
342,U,0,90,0.0001858162038406771,0.0013765748144286296,38.67757545784116
342,U,0,91,0.00017843832522299608,0.0012898714004818718,39.21255033276975
342,U,0,92,0.00017148252397770458,0.0012122371486382973,39.461937916930765
342,U,0,93,0.00016491241467701706,0.0011791724377503952,39.680744332727045
342,U,0,94,0.00015867900230449267,0.001159316003895596,39.90418037492782
342,U,0,95,0.0001528027453616625,0.0011531074028630901,40.15998666686937
342,U,0,96,0.00014733179551812433,0.0011760662903774308,40.50997558282688
342,U,0,97,0.00014225807814819262,0.0011916785692158492,40.93115024967119
342,U,0,98,0.00013753715630899005,0.001160769583098724,41.37279716692865
342,U,0,99,0.00013315364132787896,0.0011098301697906338,41.99683616682887
342,U,0,100,0.00012910800733369985,0.001089192546438971,42.470114124938846
342,U,1,1,0.011717580846588286,0.08065379697718306,42.93697533290833
342,U,1,2,0.011508907461435843,0.07770777443332971,43.19514554180205
342,U,1,3,0.011280787266555913,0.07630549889903243,43.71571150003001
342,U,1,4,0.011028606723938282,0.07501207824903255,44.598504750058055
342,U,1,5,0.010751356014603424,0.07374105839214176,45.435306791681796
342,U,1,6,0.010448644877090007,0.07243446662510833,45.76172712491825
342,U,1,7,0.010120636355113257,0.07104219524482404,46.21110912505537
342,U,1,8,0.009768201331771843,0.06950193844674987,46.83103729179129
342,U,1,9,0.009393188208549673,0.06772964676675365,47.44716012477875
342,U,1,10,0.008998652209350224,0.06562267066313862,48.28291766671464
342,U,1,11,0.008589136647653359,0.06305972385714163,48.68444904172793
342,U,1,12,0.008170671562747651,0.05992162867094258,49.36072658281773
342,U,1,13,0.0077505785060239625,0.056122937493176255,49.98828808311373
342,U,1,14,0.00733742289278486,0.05164621526570403,50.68746937485412
342,U,1,15,0.0069406725901891295,0.046603571663384774,51.01734483288601
342,U,1,16,0.00656953740269929,0.04132012192419663,51.564841916784644
342,U,1,17,0.006230551540236894,0.03641995667216679,51.9267517500557
342,U,1,18,0.005925148836792143,0.03276452788405924,52.27513166703284
342,U,1,19,0.005649217087240172,0.031062729181948297,52.68186137499288
342,U,1,20,0.005394029584748737,0.031272613473546866,52.93723224988207
342,U,1,21,0.005148467117188778,0.03249507164138254,53.266393249854445
342,U,1,22,0.004902556647726762,0.033584440141119845,53.69082179199904
342,U,1,23,0.004651011376721865,0.033706498784714656,54.103467958047986
342,U,1,24,0.004395089890561435,0.03249262020430757,54.52728170808405
342,U,1,25,0.0041419597372074676,0.029983652779861786,54.79766162484884
342,U,1,26,0.0039017216501524544,0.0265242692887569,55.045270832721144
342,U,1,27,0.0036828873129507674,0.022662704567064547,55.32864091685042
342,U,1,28,0.0034883472558266183,0.0190491461204319,55.87862854171544
342,U,1,29,0.003314583889853737,0.01627519306741086,56.35923224966973
342,U,1,30,0.003154497552803189,0.014620692834194995,56.847178999800235
342,U,1,31,0.0030009707703744083,0.013869815349309377,58.00994941685349
342,U,1,32,0.0028493451943152085,0.013467073732484758,58.778374957852066
342,U,1,33,0.0026987371945444093,0.012886858340056323,59.2272826670669
342,U,1,34,0.002552127802833316,0.011856899676261743,59.92526774993166
342,U,1,35,0.002415261710252132,0.01042984945906295,60.37227495806292
342,U,1,36,0.002294444283478428,0.009043675937720656,60.70892966678366
342,U,1,37,0.0021931092623745005,0.008425491387183561,60.965091082733124
342,U,1,38,0.002108351657969806,0.008849920102079564,61.401340124662966
342,U,1,39,0.0020316729178288364,0.009669498153697739,62.16311820782721
342,U,1,40,0.0019542136911759114,0.01011245181211432,62.59590299986303
342,U,1,41,0.0018710907607366095,0.009811330418705617,62.85901708295569
342,U,1,42,0.0017827178498719487,0.008803761014608535,63.26210612477735
342,U,1,43,0.0016936505160518465,0.007471616228565131,65.03522520791739
342,U,1,44,0.0016097737339222488,0.006486701447830526,66.04559216694906
342,U,1,45,0.0015353031705154097,0.006485510699105953,67.03625349979848
342,U,1,46,0.0014711430866113492,0.007378708763728902,67.33991333283484
342,U,1,47,0.0014150544605808792,0.008515338355737884,68.69121616706252
342,U,1,48,0.0013631451160210047,0.009373926121899013,69.36534954188392
342,U,1,49,0.001311840316959375,0.00970873119873777,69.92903741681948
342,U,1,50,0.001259425195554032,0.009488519206133254,70.51270729210228
342,U,1,51,0.0012064226848992833,0.008859184103778686,70.91860258299857
342,U,1,52,0.0011546279491827416,0.008106436680599176,71.26358820777386
342,U,1,53,0.0011054717760032343,0.007547201591443957,71.87582024978474
342,U,1,54,0.0010588016167477645,0.007326122876312732,73.6338628330268
342,U,1,55,0.0010127972671047864,0.007300552730355877,74.01008920790628
342,U,1,56,0.0009651747891408468,0.007239845152165588,74.26620841678232
342,U,1,57,0.0009151126629816975,0.007165010348139811,74.99024516670033
342,U,1,58,0.0008644271306068696,0.0074690241623833805,77.70081374980509
342,U,1,59,0.0008163926760196172,0.008465734186521882,78.66614729212597
342,U,1,60,0.0007724448854096119,0.009760020388807179,79.66099412506446
342,U,1,61,0.0007301289935513008,0.010494976511520449,80.36317983269691
342,U,1,62,0.000686133903943275,0.010044366392197414,80.72938874969259
342,U,1,63,0.0006415272283547572,0.008460906567747598,81.49273316701874
342,U,1,64,0.0006012532722565812,0.006652065619422782,81.88133612507954
342,U,1,65,0.0005675123847942465,0.005826377584216063,82.21875083306804
342,U,1,66,0.0005368249334729003,0.005687651038138229,82.92192295799032
342,U,1,67,0.0005065733993399565,0.005282698264776217,83.21513691684231
342,U,1,68,0.0004791271612421293,0.005057062548493667,83.51495787501335
342,U,1,69,0.00045561414653333393,0.005326956138167679,83.94578258274123
342,U,1,70,0.0004332206788164075,0.005160677226294679,84.37667679181322
342,U,1,71,0.00041095803936253033,0.004277756616427514,84.76270324969664
342,U,1,72,0.00039053771797034127,0.0035322008365226655,85.09081308310851
342,U,1,73,0.000372187308255094,0.003502277740371084,85.49823858309537
342,U,1,74,0.0003540048129877994,0.0033515238754418353,85.8412225828506
342,U,1,75,0.00033587323878465106,0.0029404868990681354,86.42518320772797
342,U,1,76,0.00031954581079207635,0.0031690922012159524,86.737822082825
342,U,1,77,0.0003048561191548787,0.0035918518775885783,86.99377166712657
342,U,1,78,0.0002905661351786268,0.003288054260435302,87.31423212494701
342,U,1,79,0.0002775850413110112,0.002618547214571483,87.83638870809227
342,U,1,80,0.0002667949555690072,0.0024701739013660365,88.54947862494737
342,U,1,81,0.00025672241418764824,0.0023270578421207126,88.8435292080976
342,U,1,82,0.0002471770667435624,0.0021417302048996885,89.1288289166987
342,U,1,83,0.00023928928456651456,0.002472267979172336,89.89834908302873
342,U,1,84,0.0002322521921264438,0.00239404773870822,90.51787704182789
342,U,1,85,0.00022554774872808126,0.0015794209994646148,91.88596274983138
342,U,1,86,0.0002200317072510384,0.0012327516966503939,93.12882579211146
342,U,1,87,0.0002152373430118671,0.0015015677451800781,93.69180570775643
342,U,1,88,0.00021036477570807768,0.0012923725350457815,94.38764320779592
342,U,1,89,0.00020589539600238482,0.0011451940271435454,94.88133516674861
342,U,1,90,0.00020179164406111227,0.0012756149716504506,95.51822737511247
342,U,1,91,0.00019754666818866284,0.0011414175595610239,96.13264312501997
342,U,1,92,0.00019361021035431539,0.0012775696656747132,96.51255208300427
342,U,1,93,0.00019008651590835446,0.0016140882364328155,97.07114895805717
342,U,1,94,0.00018643594163757338,0.0015595003846686395,97.93384329183027
342,U,1,95,0.0001827785753584505,0.0013695031152545667,98.44223316712305
342,U,1,96,0.00017928513305514484,0.0013731727398070062,98.7961518750526
342,U,1,97,0.00017568815172693027,0.0013555602558266407,99.60642712470144
342,U,1,98,0.00017209022006610638,0.0014545412601216893,99.90145974978805
342,U,1,99,0.00016866007144832865,0.0017041449101126839,100.3393846671097
342,U,1,100,0.0001651576228214507,0.0016997109009258484,100.82676387485117
342,U,2,1,0.011717580846588286,0.07778126248240522,101.39998912485316
342,U,2,2,0.011500089210281162,0.07432650520400434,101.69317583274096
342,U,2,3,0.011263346587649799,0.07272853037005778,102.09964704187587
342,U,2,4,0.011003637976485434,0.07106393548673047,102.45854991674423
342,U,2,5,0.01072004734699942,0.06921669998966508,102.87843966670334
342,U,2,6,0.01041308650425664,0.06713527026521315,103.60532824974507
342,U,2,7,0.010084139752952245,0.064769048663248,103.92063666693866
342,U,2,8,0.009735266241407947,0.062081027427335365,104.30102770775557
342,U,2,9,0.009369653657708695,0.059031510098524066,104.57905504200608
342,U,2,10,0.008991770523103865,0.055606694950827304,104.78359474986792
342,U,2,11,0.008607344036484646,0.05184643533146856,104.94951399974525
342,U,2,12,0.008222925718154582,0.04790175310078038,105.1306718327105
342,U,2,13,0.007844979862546562,0.04406548107127102,105.3276699166745
342,U,2,14,0.00747861791510106,0.04075315945481797,105.56457641674206
342,U,2,15,0.0071263366519187694,0.03837492366255675,105.78548937477171
342,U,2,16,0.006787998601859169,0.03714112521944218,105.98027766682208
342,U,2,17,0.006461145579865899,0.03694828951303305,106.19090624991804
342,U,2,18,0.006141496064125463,0.03738381612709382,106.44092312501743
342,U,2,19,0.005824210819766492,0.03787401160849765,106.74606412509456
342,U,2,20,0.005505518402858454,0.037887213447036945,107.1147949998267
342,U,2,21,0.005183911259592431,0.03706570983046316,107.47141029173508
342,U,2,22,0.00486095303351139,0.03525446381614961,107.72587016690522
342,U,2,23,0.004541897098808172,0.03248599732484411,107.97344799991697
342,U,2,24,0.0042357829515719155,0.028975093701619648,108.29865045798942
342,U,2,25,0.003954530677226822,0.025127243195541594,108.74607912497595
342,U,2,26,0.0037102571921309837,0.02153534048724657,109.2291632918641
342,U,2,27,0.0035081318894122403,0.018853500666795992,109.59788566688076
342,U,2,28,0.0033364954143608096,0.017274138230395586,109.82426399970427
342,U,2,29,0.0031728105194222087,0.016170728406948054,110.00909729208797
342,U,2,30,0.0030042619024646285,0.014794116782849538,110.1688177078031
342,U,2,31,0.002835151909502851,0.012998443858474725,110.32709724968299
342,U,2,32,0.0026789813320111716,0.011409823928593247,110.49559562467039
342,U,2,33,0.0025471880733634014,0.011055444803850907,110.65301749994978
342,U,2,34,0.0024417338295404153,0.01206903407243894,110.83005533274263
342,U,2,35,0.0023551207619232272,0.01330199251004338,111.04423124995083
342,U,2,36,0.0022759490711114815,0.013624651552503662,111.28722416702658
342,U,2,37,0.0021952177528189584,0.012650850052333167,111.57884012488648
342,U,2,38,0.0021101596306775114,0.010803356542952162,111.96595641691238
342,U,2,39,0.0020234002942839577,0.009207291303789368,112.35217929212376
342,U,2,40,0.0019393846134718434,0.009156070130012739,112.6315042078495
342,U,2,41,0.001861346314844009,0.010603711346045602,112.84976745769382
342,U,2,42,0.0017899059939121154,0.01228081462773546,113.04414279200137
342,U,2,43,0.0017233673136637622,0.013183434152343396,113.27596320770681
342,U,2,44,0.0016594940452058582,0.012874807883221318,113.54883174970746
342,U,2,45,0.0015976017048070397,0.011340136505644655,113.89892870793119
342,U,2,46,0.0015392427391214675,0.00887951380037234,114.26928154192865
342,U,2,47,0.001487018470832815,0.006099819179379767,114.6430860827677
342,U,2,48,0.0014426270698142242,0.004150840181555549,114.96356224967167
342,U,2,49,0.001405618726554239,0.004352928194777123,115.1950547080487
342,U,2,50,0.0013736734828105478,0.0055549247730492255,115.38927887473255
342,U,2,51,0.0013441151091864998,0.006228885509143628,115.55728487484157
342,U,2,52,0.001315498113119903,0.005955414453850422,115.72750074975193
342,U,2,53,0.001288129827951761,0.004879990448563594,115.95677549997345
342,U,2,54,0.001263276134724648,0.0035833793110059365,116.21425499999896
342,U,2,55,0.0012417656858872866,0.003170739208049464,116.55275300005451
342,U,2,56,0.0012230458107371327,0.004053988517749804,116.94390883296728
342,U,2,57,0.0012053217072618006,0.005174015872469623,117.33501658309251
342,U,2,58,0.0011865885038638006,0.00582793903481993,117.67298662476242
342,U,2,59,0.0011657640947362958,0.005807108188358053,117.88362658303231
342,U,2,60,0.0011431638252528274,0.005164508173319906,118.08040937501937
342,U,2,61,0.0011200826242571277,0.004141923231568804,118.23941370798275
342,U,2,62,0.001097845270626066,0.003144705743242562,118.3988501667045
342,U,2,63,0.0010770170136357841,0.002625621787337407,118.58549887500703
342,U,2,64,0.0010573195565941028,0.0026293292978254745,118.83030608296394
342,U,2,65,0.0010382004866736228,0.002749940619568717,119.10254262480885
342,U,2,66,0.0010194524091860912,0.002824234249515635,119.43826754204929
342,U,2,67,0.0010013116717069348,0.0030573009648857553,119.77845912473276
342,U,2,68,0.000984028324546629,0.003603667170948373,120.13577966671437
342,U,2,69,0.0009674327776443436,0.00426175046335676,120.38036399986595
342,U,2,70,0.0009510021222575655,0.0047054363233402395,120.58468504203483
342,U,2,71,0.0009343444538458284,0.004740002428297449,120.78503683302552
342,U,2,72,0.000917517676517788,0.004374734592510652,121.04084874968976
342,U,2,73,0.0009007958590970666,0.0038057689056199776,121.3416921668686
342,U,2,74,0.0008841670171860117,0.0033186603119467347,121.69839662499726
342,U,2,75,0.0008671915577549885,0.0030866242348218734,122.04798158304766
342,U,2,76,0.0008494613941290751,0.0030581059718609686,122.36097779171541
342,U,2,77,0.000831165680620387,0.0031585664658210152,122.58426699973643
342,U,2,78,0.0008130149375609932,0.0034137878804457377,122.78225758299232
342,U,2,79,0.0007954753203032845,0.0037697654703445467,122.97294683288783
342,U,2,80,0.0007782503506070834,0.004035289287206983,123.21346574975178
342,U,2,81,0.0007607286659544529,0.004082128600986263,123.5149782919325
342,U,2,82,0.0007427067775461518,0.0039737103740283865,123.87881783302873
342,U,2,83,0.0007243740604472432,0.003874992993551859,124.26899283286184
342,U,2,84,0.0007058405591426023,0.0038753274251573586,124.60522395791486
342,U,2,85,0.0006870323412448765,0.003969397385454891,124.8354646670632
342,U,2,86,0.0006679243241074521,0.004165358971784513,125.02986166672781
342,U,2,87,0.000648547216902986,0.004463293911785289,125.19387345807627
342,U,2,88,0.00062869885397023,0.004748912484147428,125.35374674992636
342,U,2,89,0.0006079293905328728,0.004857287843501305,125.5470484578982
342,U,2,90,0.0005860250282140997,0.004764262706742235,125.79235549969599
342,U,2,91,0.0005632106752944294,0.00462354311328977,126.0776824997738
342,U,2,92,0.0005397191342482314,0.004577426348569784,126.46988658281043
342,U,2,93,0.0005155725131326694,0.004630564631387098,127.00066029187292
342,U,2,94,0.0004908488963063902,0.004743364947332904,127.30173974996433
342,U,2,95,0.00046583205437966164,0.00490320683888294,127.61704466678202
342,U,2,96,0.00044084883373357516,0.005070106109341194,128.43225562479347
342,U,2,97,0.00041615912306532636,0.0051597254420577745,128.73575741704553
342,U,2,98,0.00039205178409990385,0.005120040902948749,129.14670320786536
342,U,2,99,0.0003688644566666161,0.004980263651723491,129.72918749973178
342,U,2,100,0.00034681372117303667,0.004808664332449675,130.04180816700682
342,L,0,1,0.011717580846588286,0.07594396032080299,130.90043079201132
342,L,0,2,0.011530239955206896,0.07337883554389661,131.31283099995926
342,L,0,3,0.011323137658259022,0.07206529366763974,131.917191832792
342,L,0,4,0.011092426128790097,0.07081235083675286,132.19946679193527
342,L,0,5,0.010837287343422108,0.06957268235178538,132.52863079169765
342,L,0,6,0.010557152707979788,0.06836877196428666,133.0493884999305
342,L,0,7,0.010251369540930932,0.06724714736760042,133.782426583115
342,L,0,8,0.009919140882582608,0.06625936886848025,134.0771116670221
342,L,0,9,0.009559475039259718,0.06544897073377094,135.01947333291173
342,L,0,10,0.00917143540000544,0.06481411776363363,135.59395637502894
342,L,0,11,0.008754650241420433,0.06429309975357266,136.02756158309057
342,L,0,12,0.008309909974927764,0.06376723318571177,136.50898608285934
342,L,0,13,0.00783958453622464,0.06307365854223287,136.99133883276954
342,L,0,14,0.007347941903545294,0.06202182616089605,137.40043020807207
342,L,0,15,0.006841723688362779,0.060395792973007775,137.85963774984702
342,L,0,16,0.006330376611400727,0.05799543800657935,138.21102883294225
342,L,0,17,0.005826160408761807,0.054743561991042015,138.6501785828732
342,L,0,18,0.005343501459470416,0.05060812006915727,138.98453537467867
342,L,0,19,0.004897516609500788,0.0458114445362655,139.68026420800015
342,L,0,20,0.004500344223935547,0.040772312108154185,139.9657588750124
342,L,0,21,0.004159340369987538,0.035963238031522085,140.33445579186082
342,L,0,22,0.003874769978236536,0.031911625285778344,141.1461678748019
342,L,0,23,0.003639108414043143,0.028885074920594774,142.0521815828979
342,L,0,24,0.0034391217329343116,0.02680692999520353,143.25100995786488
342,L,0,25,0.0032593563944951585,0.025358316708368422,143.9815621250309
342,L,0,26,0.003085645318124677,0.024127680525497908,144.61449929187074
342,L,0,27,0.002904379770421133,0.022576618325515413,145.38544920785353
342,L,0,28,0.0027213421374542375,0.020258730230569007,145.98589254170656
342,L,0,29,0.0025541218695792752,0.017460551893162195,146.495313833002
342,L,0,30,0.0024435003425990233,0.013561306184570923,147.00143933296204
342,L,0,31,0.0023976761785337564,0.01232207126520045,147.95209554210305
342,L,0,32,0.0023539241282083466,0.012675985046669438,148.69250599993393
342,L,0,33,0.0022757069441746392,0.012596830513629906,149.5113087920472
342,L,0,34,0.002164523840262087,0.011440851732346343,150.6784190000035
342,L,0,35,0.002041389693530865,0.009764647273725231,151.42731474991888
342,L,0,36,0.0019299265575988282,0.008563699837289565,152.04024791670963
342,L,0,37,0.001843082158144536,0.008904975293419649,152.37773391697556
342,L,0,38,0.0017780009203222404,0.010250403237639842,152.94463766692206
342,L,0,39,0.0017230002166810203,0.011087794165987121,153.7257243329659
342,L,0,40,0.0016667744375196065,0.011152294385008974,154.32750699995086
342,L,0,41,0.0016039418165989334,0.010393909505337957,154.74948587501422
342,L,0,42,0.0015367659795727235,0.008867139203709759,155.16882291669026
342,L,0,43,0.0014729857187314344,0.006972986486013019,155.83018025010824
342,L,0,44,0.0014201338252771128,0.005833033998454621,156.3109442498535
342,L,0,45,0.0013794302570930557,0.006365811683308339,156.8291262499988
342,L,0,46,0.0013445536632859935,0.00760863230090317,157.57750108279288
342,L,0,47,0.0013075755737573219,0.008447890483189313,158.21863112505525
342,L,0,48,0.0012647557455877508,0.008511622720747021,158.65646404167637
342,L,0,49,0.0012180916494464514,0.007831794443260959,159.25533654168248
342,L,0,50,0.0011735156640754786,0.006748769391433746,159.90796391712502
342,L,0,51,0.0011354123964605395,0.005921130576290372,160.40740349981934
342,L,0,52,0.0011013143573925922,0.0056480851460299275,161.27536691678688
342,L,0,53,0.0010648003832641779,0.005634903572140372,162.31013583298773
342,L,0,54,0.0010231201967424567,0.005333515839268806,163.65856604184955
342,L,0,55,0.0009798224200232995,0.0048351881899764285,164.26157375006005
342,L,0,56,0.0009413160973544172,0.00442295128161119,164.84069170802832
342,L,0,57,0.0009125305962345884,0.004432932702878047,165.3081158748828
342,L,0,58,0.000892150913997665,0.004565087774198466,165.91159095801413
342,L,0,59,0.0008756794042381189,0.004425566099153341,166.43353579193354
342,L,0,60,0.0008599241450998643,0.0037501383153596074,167.00163454189897
342,L,0,61,0.0008441583986474819,0.0026238250391412594,167.67904212512076
342,L,0,62,0.0008299402821368571,0.0017970832684681315,168.12910495791584
342,L,0,63,0.0008182569577022694,0.00218804630387571,169.11053979210556
342,L,0,64,0.0008079676715629099,0.0030195038333118963,170.06272441707551
342,L,0,65,0.0007968846527436323,0.003489273244297775,170.9162799171172
342,L,0,66,0.0007835278526718997,0.0034094248293460587,171.51832312485203
342,L,0,67,0.0007685821202004709,0.002910126819397895,172.0806829999201
342,L,0,68,0.0007538202559969028,0.002218341077745772,172.91469708271325
342,L,0,69,0.0007406641975292413,0.0018232367038165575,173.57577333273366
342,L,0,70,0.000728860732137011,0.0019995946749967516,174.20316133275628
342,L,0,71,0.0007167891619740963,0.002250546280828132,175.00916887493804
342,L,0,72,0.0007036084666306331,0.0021798684977686325,175.3773524579592
342,L,0,73,0.000690868589026133,0.0018093032110251973,176.0971919996664
342,L,0,74,0.0006818421052861464,0.001667283500666151,176.72317266697064
342,L,0,75,0.0006770615837417615,0.0021159000124062756,177.22857129201293
342,L,0,76,0.0006725948755698771,0.002459707501545955,177.8004955421202
342,L,0,77,0.0006652434612383703,0.00230669703160678,178.17804916668683
342,L,0,78,0.0006581568751282151,0.002045873942149496,178.8679120829329
342,L,0,79,0.0006536424145925273,0.002317602455346859,179.61753808287904
342,L,0,80,0.0006485643490066871,0.0025814745894505186,180.0962603329681
342,L,0,81,0.0006409271827876278,0.0021762203762368286,180.74292366672307
342,L,0,82,0.0006319033501351437,0.001727186096073334,181.50081154191867
342,L,0,83,0.0006238844256205983,0.0012926728896444253,181.9422135828063
342,L,0,84,0.000618845020099394,0.001736930779948185,182.7472466668114
342,L,0,85,0.0006137855410667928,0.001440724616452433,183.1297340830788
342,L,0,86,0.0006084998313587107,0.0011961533485073102,183.68238291703165
342,L,0,87,0.0006039422331340473,0.0011568809027206574,184.4448687499389
342,L,0,88,0.000600063261028158,0.0013621089541709132,185.15230249986053
342,L,0,89,0.0005962574155301036,0.0015822046693522833,185.53021895792335
342,L,0,90,0.000591941660983688,0.0016676970495636569,186.06366420770064
342,L,0,91,0.0005869582213984425,0.0015860697920392793,186.785868417006
342,L,0,92,0.0005816151339868161,0.0013756041702649463,187.18242124980316
342,L,0,93,0.0005764491742930433,0.00113827002535257,187.79464337509125
342,L,0,94,0.0005718511415105166,0.0010306482896575726,188.42651708284393
342,L,0,95,0.0005677421036533929,0.0010733001907101028,188.89558320771903
342,L,0,96,0.0005637057442470588,0.0010786512338456708,189.70968424994498
342,L,0,97,0.0005595614537288488,0.0010080114019594437,190.112104666885
342,L,0,98,0.0005554311495138437,0.0009829571851062043,190.49913095775992
342,L,0,99,0.0005514358516034079,0.0010692874500457517,191.0196290416643
