model,horizon,n_per_point,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse,pooled_rmse
B_ANCHOR,14,363,2.62021948542,0.753443526171,10.1502070052,20.6800424573,0.82782369146,13.0276496519,30.4582044957,0.873278236915,15.5234020235,46.2518698924,3.14168108167,5.17796252708,5.25746731001
B_ANCHOR,15,362,2.80322035586,0.750690607735,10.7642423816,22.1894195735,0.819751381215,13.8157555253,32.7776206706,0.87361878453,16.4624880933,49.9874507135,3.3566883439,5.50251972196,5.59125699356
B_ANCHOR,16,361,2.98648955375,0.742382271468,11.3728600543,23.7032999827,0.817174515235,14.5969078514,35.1191852757,0.872576177285,17.3932885003,53.7745238665,3.57148362744,5.82388601475,5.92247678399
B_ANCHOR,17,360,3.17010043173,0.738194444444,11.9780888589,25.2206514955,0.813888888889,15.3737106124,37.4773254059,0.870833333333,18.318906081,57.6034926478,3.7866092036,6.14195173602,6.25102441554
B_ANCHOR,18,359,3.35432456832,0.731894150418,12.5813792961,26.7474637619,0.816155988858,16.1480255057,39.8601312192,0.865598885794,19.2415591844,61.4959558843,4.00163951495,6.45661629443,6.57681131891
B_ANCHOR,19,358,3.53964379176,0.729748603352,13.1830934716,28.2835344579,0.812849162011,16.9203172889,42.2697263834,0.862430167598,20.1618016034,65.4492540293,4.21766394519,6.76781918286,6.89978926272
B_ANCHOR,20,357,3.72626301872,0.72268907563,13.7842257114,29.8336122639,0.810924369748,17.6918621659,44.7169566968,0.862044817927,21.0811540288,69.5096041155,4.43500667812,7.07594462271,7.22026972821
B_ANCHOR,21,356,3.91393263127,0.717696629213,14.3855897512,31.3968202672,0.808286516854,18.463704555,47.1941171825,0.86095505618,22.0008609617,73.6572288245,4.65407384921,7.38104963491,7.53829787903
B_ANCHOR,22,355,4.10212939258,0.716197183099,14.9872542428,32.9660728717,0.806338028169,19.2359325696,49.7166050966,0.861267605634,22.9210273958,77.8842578868,4.87277570064,7.68323276502,7.85395679352
B_ANCHOR,23,354,4.29048915337,0.717514124294,15.5891106487,34.5411038979,0.813559322034,20.0084069037,52.2825876819,0.857344632768,23.8414873376,82.2024453052,5.08993112576,7.98277688963,8.16746837761
B_ANCHOR,24,353,4.47886648941,0.715297450425,16.1894348232,36.1278961292,0.808781869688,20.77891464,54.899867776,0.85552407932,24.7596039338,86.5888519376,5.30643232112,8.2800257518,8.47909568104
B_ANCHOR,25,352,4.66709858541,0.715198863636,16.7850655606,37.7379657657,0.803977272727,21.543398415,57.5501851108,0.857244318182,25.6705425372,91.0677796955,5.52129268332,8.5748472305,8.78872884031
B_ANCHOR,26,351,4.85509401697,0.713675213675,17.3741689789,39.361666305,0.804131054131,22.2995044668,60.2212963318,0.853988603989,26.5714984676,95.6103337069,5.73492179067,8.86703198237,9.09620408326
B_ANCHOR,27,350,5.04295128211,0.715714285714,17.9565518532,40.990911507,0.800714285714,23.0469847936,62.9316461786,0.851428571429,27.4621762128,100.218432871,5.94612953785,9.15672079535,9.40162779142
B_ANCHOR,28,349,5.23164227426,0.714183381089,18.53691169,42.6304705039,0.797277936963,23.7918685798,65.6870848093,0.85100286533,28.3497599892,104.880765587,6.1583325462,9.44559723234,9.70627578159
B_ANCHOR,29,348,5.42170688294,0.716954022989,19.116616562,44.287239344,0.791666666667,24.535911728,68.4674387428,0.84841954023,29.2363420834,109.612638942,6.37082641521,9.73410109024,10.0104620341
B_ANCHOR,30,347,5.61355497637,0.723342939481,19.6972375405,45.9679078196,0.792507204611,25.281130686,71.2861146515,0.843659942363,30.1243252415,114.423527784,6.58561925077,10.022371312,10.3142725914
B_RAW,1,376,,,,,,,,,,,33.265136852,41.3683718719,41.6044798801
B_RAW,2,375,,,,,,,,,,,33.3535737912,41.4234925988,41.6599152291
B_RAW,3,374,,,,,,,,,,,33.4422844787,41.4788335383,41.7155720636
B_RAW,4,373,,,,,,,,,,,33.5312708629,41.5343957076,41.7714514104
B_RAW,5,372,,,,,,,,,,,33.6205367556,41.5901801236,41.8275542939
B_RAW,6,371,,,,,,,,,,,33.7100823187,41.6461877496,41.8838816846
B_RAW,7,370,,,,,,,,,,,33.7997669552,41.7024172558,41.9404322634
B_RAW,8,369,,,,,,,,,,,33.8895485316,41.7588677019,41.9972050868
B_RAW,9,368,,,,,,,,,,,33.9794164007,41.8155384695,42.054199523
B_RAW,10,367,,,,,,,,,,,34.0693473036,41.8724283873,42.1114143822
B_RAW,11,366,,,,,,,,,,,34.1593289926,41.9295363766,42.1688485617
B_RAW,12,365,,,,,,,,,,,34.2493612399,41.9868617123,42.2265013113
B_RAW,13,364,,,,,,,,,,,34.3394291688,42.0444028824,42.2843710939
B_RAW,14,363,,,,,,,,,,,34.4295119111,42.1021577665,42.3424557604
B_RAW,15,362,,,,,,,,,,,34.5198168857,42.1601380745,42.4007670435
B_RAW,16,361,,,,,,,,,,,34.610381163,42.2183460927,42.4593072949
B_RAW,17,360,,,,,,,,,,,34.7012007925,42.2767816503,42.5180764007
B_RAW,18,359,,,,,,,,,,,34.7922708338,42.3354445394,42.5770741957
B_RAW,19,358,,,,,,,,,,,34.8835918928,42.3943349381,42.6363008917
B_RAW,20,357,,,,,,,,,,,34.9748622202,42.4534338538,42.6957374138
B_RAW,21,356,,,,,,,,,,,35.0654132282,42.5126786559,42.7553207734
B_RAW,22,355,,,,,,,,,,,35.1551949864,42.5720461299,42.8150273075
B_RAW,23,354,,,,,,,,,,,35.2443378479,42.6315360373,42.8748562845
B_RAW,24,353,,,,,,,,,,,35.3329786838,42.6911558531,42.9348147554
B_RAW,25,352,,,,,,,,,,,35.4210415728,42.7508841393,42.9948808369
B_RAW,26,351,,,,,,,,,,,35.5085239959,42.810709689,43.0550428366
B_RAW,27,350,,,,,,,,,,,35.5955134716,42.8706385574,43.1153064117
B_RAW,28,349,,,,,,,,,,,35.6832461273,42.930898105,43.175900152
B_RAW,29,348,,,,,,,,,,,35.7718577895,42.9915010623,43.2368383678
B_RAW,30,347,,,,,,,,,,,35.8612221826,43.0524172095,43.2980917944
B_TREND14,1,376,0.135639183508,0.833111702128,0.653368174548,1.10820689757,0.890957446809,0.838588973346,1.5425400999,0.917553191489,0.999240393589,2.15023712813,0.144352792056,0.306691533288,0.370021926972
B_TREND14,2,375,0.274395119034,0.824666666667,1.29857616372,2.26059648316,0.878,1.66670446214,3.17640609232,0.91,1.98600086059,4.49209361338,0.290911066584,0.610343515522,0.730638868227
B_TREND14,3,374,0.41388385143,0.817513368984,1.92778052732,3.41512249114,0.866978609626,2.4742795199,4.82039069211,0.902406417112,2.9482858944,6.85379266181,0.440190105674,0.905547681415,1.07483077551
B_TREND14,4,373,0.553471453307,0.80764075067,2.53524818042,4.56808995124,0.861260053619,3.25395581176,6.47718706817,0.892761394102,3.87732749823,9.22498281002,0.590888300969,1.18984642947,1.39956388556
B_TREND14,5,372,0.692730006761,0.797043010753,3.11930164399,5.72939830082,0.848790322581,4.00358031672,8.15177597404,0.884408602151,4.77056018932,11.6821383076,0.741653406045,1.46338141487,1.70540048281
B_TREND14,6,371,0.832518021211,0.790431266846,3.68361930114,6.88381984639,0.848382749326,4.72787418835,9.86139718691,0.875336927224,5.63360956913,14.1982662773,0.895092872758,1.72862166944,1.99610935195
B_TREND14,7,370,0.972767778682,0.788513513514,4.23557607552,8.06908597078,0.836486486486,5.43630303872,11.6008554507,0.871621621622,6.4777546101,16.7722921295,1.04867041901,1.98978368334,2.2777467943
B_TREND14,8,369,1.11363860589,0.779132791328,4.77956902927,9.24645150543,0.839430894309,6.13451043597,13.3705618036,0.869241192412,7.30972003847,19.5008956754,1.20466219739,2.25033526832,2.55529201909
B_TREND14,9,368,1.25580625309,0.77785326087,5.32068204631,10.4341153994,0.841032608696,6.82902147445,15.1835923632,0.873641304348,8.13728098371,22.3645884026,1.36295144568,2.51339287917,2.83310080412
B_TREND14,10,367,1.40018613854,0.779291553134,5.86630316321,11.6388404293,0.839918256131,7.52931859647,17.0557739318,0.873978201635,8.97173647273,25.3339733888,1.52226356981,2.78157165935,3.11472124975
B_TREND14,11,366,1.54686746166,0.775956284153,6.4211796042,12.8942938273,0.837431693989,8.24149479837,18.9754664975,0.870218579235,9.82034675846,28.3643750036,1.68254947365,3.05688591427,3.40282274982
B_TREND14,12,365,1.69573498717,0.77602739726,6.98668621878,14.1856430766,0.836301369863,8.96731468035,20.946581324,0.867808219178,10.6852144918,31.4279783497,1.84490587767,3.33989104412,3.69820572624
B_TREND14,13,364,1.84678674914,0.78021978022,7.56193731116,15.4865892275,0.833104395604,9.70564146419,22.9710810671,0.866758241758,11.5649851178,34.5834397154,2.00869895281,3.62962678978,3.99980277646
B_TREND14,14,363,2.00002277574,0.78305785124,8.15112405726,16.8065359424,0.834022038567,10.4618544659,25.0255578276,0.864325068871,12.466068487,37.8280150982,2.1736831074,3.92448013457,4.30577510143
B_TREND14,15,362,2.15489346506,0.78591160221,8.75001605895,18.1289697615,0.834254143646,11.2305240284,27.1009692463,0.862569060773,13.3819947638,41.1596972465,2.341631524,4.22263272634,4.61403257456
B_TREND14,16,361,2.31089753264,0.785318559557,9.35715037655,19.465490581,0.834487534626,12.0097724888,29.198998502,0.864958448753,14.310526575,44.5181104553,2.50899784567,4.52217575212,4.92239220208
B_TREND14,17,360,2.46840184146,0.790277777778,9.97467878145,20.8134048499,0.8375,12.8023616158,31.3474310667,0.863194444444,15.2549547709,47.9798574822,2.6795433692,4.82174535017,5.2293412885
B_TREND14,18,359,2.62770910336,0.788997214485,10.6057274906,22.2034430332,0.8356545961,13.6123038653,33.5571932951,0.862116991643,16.2200604878,51.4905319761,2.84996910139,5.12067600948,5.53420925122
B_TREND14,19,358,2.78815786607,0.78561452514,11.2491182415,23.6298540429,0.836592178771,14.4380869541,35.7948272473,0.864525139665,17.2040417287,55.0737558728,3.02046263181,5.41801169622,5.83602343177
B_TREND14,20,357,2.94896979194,0.788515406162,11.9046891024,25.0768756741,0.834033613445,15.2795030448,38.0658261882,0.860644257703,18.2066508404,58.6965434706,3.18972248697,5.71364212203,6.13485011576
B_TREND14,21,356,3.10958569631,0.787921348315,12.5716018394,26.5168193403,0.83356741573,16.1354762759,40.3582463224,0.857443820225,19.2266058548,62.3733071555,3.353936037,6.00751668341,6.43086252102
B_TREND14,22,355,3.27126744211,0.79014084507,13.2575644671,27.9716252124,0.830281690141,17.015899777,42.6376088722,0.857746478873,20.2756951628,66.0698446012,3.51813000838,6.30050180543,6.72528028256
B_TREND14,23,354,3.43588837745,0.786723163842,13.9644296597,29.4528283167,0.825564971751,17.9231514296,44.9661765603,0.852401129944,21.3567521851,69.7737987054,3.68535943548,6.59583639118,7.02199446338
B_TREND14,24,353,3.60273324423,0.78328611898,14.6862149453,30.9495264642,0.821529745042,18.8495528143,47.3009822469,0.85269121813,22.4606275206,73.4881921489,3.8549173754,6.8944246395,7.32211154191
B_TREND14,25,352,3.77126965717,0.783380681818,15.4117764642,32.4452224895,0.823153409091,19.780800942,49.649464194,0.8515625,23.5702781065,77.2473166131,4.02697231027,7.19632204763,7.62575168074
B_TREND14,26,351,3.94200047952,0.785612535613,16.1351228403,33.9548998741,0.824786324786,20.7092059647,52.0172475535,0.845441595442,24.6765409239,81.0505760377,4.20164640611,7.50095618711,7.93232884501
B_TREND14,27,350,4.11648980169,0.781428571429,16.8572359737,35.4727143684,0.825714285714,21.6360281375,54.4095183189,0.846428571429,25.7809176593,84.8297449759,4.38005645376,7.80828354606,8.24183912031
B_TREND14,28,349,4.29664748318,0.777220630372,17.5901649835,37.0111496235,0.825214899713,22.5767323373,56.8177777261,0.843839541547,26.9018358501,88.5970178692,4.56462329239,8.11944425475,8.55555965445
B_TREND14,29,348,4.48300148763,0.772988505747,18.3361837458,38.5938568565,0.826867816092,23.5342370526,59.2448969342,0.845545977011,28.0427730899,92.3978739663,4.75863406642,8.4353253379,8.87446099586
B_TREND14,30,347,4.67542214388,0.767291066282,19.0965950941,40.2244739994,0.82492795389,24.5102144521,61.6871656641,0.841498559078,29.2057218906,96.189035927,4.95954679497,8.75640989025,9.19906775328
C7_MOMENT_DATA,1,376,8.43104112158e-05,0.833776595745,0.00041129125371,0.000610087430922,0.900930851064,0.000527886609163,0.000788270007047,0.927526595745,0.000629015691685,0.000998926274421,0.000108666512563,0.000158985941686,0.000163590169975
C7_MOMENT_DATA,2,375,0.000321716601409,0.839333333333,0.00162069460432,0.00234341783028,0.902666666667,0.00208013900476,0.00305062876783,0.932,0.00247863850337,0.00391145775044,0.00040884499726,0.00059570616515,0.000612582197402
C7_MOMENT_DATA,3,374,0.000783284203412,0.826871657754,0.00393180381386,0.0057069209776,0.896390374332,0.00504641556187,0.0073998985213,0.927139037433,0.00601317502677,0.00945398788425,0.000998478458959,0.00143609254197,0.00147571094156
C7_MOMENT_DATA,4,373,0.00154367583397,0.820375335121,0.00765706386155,0.0112416305278,0.879356568365,0.00982773506981,0.0145092702178,0.919571045576,0.0117104686221,0.0183290261762,0.00197332444184,0.00280990853345,0.00288517202754
C7_MOMENT_DATA,5,372,0.00267903926316,0.809139784946,0.0131356505418,0.0194576554204,0.875,0.0168594249478,0.0250897698558,0.905913978495,0.0200892439037,0.0313977768307,0.00343137738939,0.00484725774555,0.00497318022068
C7_MOMENT_DATA,6,371,0.00426366750997,0.8025606469,0.0207043830229,0.030905780994,0.871293800539,0.0265737879181,0.0397303878575,0.900269541779,0.0316646213371,0.0495727113441,0.00547541748849,0.00767449635334,0.00786808266114
C7_MOMENT_DATA,7,370,0.0063683977337,0.79527027027,0.0306865902466,0.0459824050011,0.866891891892,0.0393858121849,0.0591428533823,0.896621621622,0.0469310898669,0.0736855947038,0.00820897339685,0.0114087857465,0.011689302128
C7_MOMENT_DATA,8,369,0.00905649725971,0.792005420054,0.0434055015032,0.0651365169256,0.863821138211,0.0557103580509,0.0837361406546,0.89837398374,0.0663829860338,0.10434613542,0.0117030421058,0.0161493832816,0.0165393030811
C7_MOMENT_DATA,9,368,0.0123832000823,0.790081521739,0.0591736888601,0.0887536185267,0.86277173913,0.0759486074212,0.113835760074,0.895380434783,0.0904983475627,0.141892379309,0.0160376015321,0.0219735329438,0.0224998715497
C7_MOMENT_DATA,10,367,0.0164205547318,0.788147138965,0.0782898087399,0.117324818289,0.858991825613,0.100483881665,0.150233417666,0.897138964578,0.119733930036,0.187456954295,0.021303365192,0.0289971173601,0.0296880868686
C7_MOMENT_DATA,11,366,0.0212702886707,0.783469945355,0.101037685193,0.151646577657,0.853142076503,0.129680465005,0.194000374126,0.895491803279,0.154523804881,0.242349722388,0.0276204129725,0.0374027586145,0.0382803984434
C7_MOMENT_DATA,12,365,0.0270042376998,0.780136986301,0.127684611221,0.192206578268,0.851369863014,0.163881424298,0.246121191945,0.895890410959,0.195276761468,0.307748863934,0.0350764087476,0.0472933097724,0.0483782224654
C7_MOMENT_DATA,13,364,0.0336802284145,0.777472527473,0.158480907385,0.239536885841,0.847527472527,0.203408042504,0.307303454534,0.888736263736,0.242375632057,0.385432773685,0.0437791797636,0.0587469863919,0.0600600303
C7_MOMENT_DATA,14,363,0.0413528149968,0.775482093664,0.193659444917,0.294100108682,0.842286501377,0.248559206613,0.378189337265,0.8891184573,0.296176562465,0.476388762504,0.0537597446136,0.0718387902402,0.0734007998933
C7_MOMENT_DATA,15,362,0.0500686062632,0.772099447514,0.23343546029,0.356363024746,0.841160220994,0.299611169648,0.459618101265,0.882596685083,0.357008728469,0.581613343995,0.0650636963024,0.0866392595961,0.0884707893076
C7_MOMENT_DATA,16,361,0.059864402525,0.77216066482,0.278007200051,0.426926003071,0.835872576177,0.356818378297,0.552376177876,0.881578947368,0.425175322002,0.702276354593,0.0777462105982,0.103214014021,0.10533511372
C7_MOMENT_DATA,17,360,0.0707818949852,0.765277777778,0.327557102717,0.506136750061,0.836805555556,0.420414989863,0.656977886552,0.877083333333,0.500955358697,0.840507243317,0.0918427906105,0.121623894644,0.12405391167
C7_MOMENT_DATA,18,359,0.082881590402,0.765320334262,0.382253720645,0.594309686354,0.83704735376,0.490617338954,0.773628704215,0.873955431755,0.584606617138,0.996098817745,0.107377802086,0.141925593154,0.144682997691
C7_MOMENT_DATA,19,358,0.0962127735778,0.760474860335,0.442258642044,0.691490839179,0.837988826816,0.567632821788,0.902711753336,0.870810055866,0.676376225165,1.16998275078,0.124367109815,0.164172695958,0.167274935182
C7_MOMENT_DATA,20,357,0.110806067588,0.761204481793,0.507751190234,0.79811909862,0.832633053221,0.651691597357,1.04543936477,0.867647058824,0.776538434131,1.36080581457,0.142850921542,0.188417028804,0.191880420414
C7_MOMENT_DATA,21,356,0.126694982002,0.760533707865,0.578958389192,0.914892255128,0.827949438202,0.743085047781,1.20248967222,0.866573033708,0.885440447245,1.56944318648,0.162941035893,0.214710099662,0.218549777037
C7_MOMENT_DATA,22,355,0.143912367492,0.757042253521,0.656014045941,1.04180045239,0.824647887324,0.841984912514,1.37412864981,0.864084507042,1.00328690469,1.79649468748,0.184601644032,0.243104367264,0.247334284579
C7_MOMENT_DATA,23,354,0.162492205553,0.752118644068,0.739019303734,1.17870484155,0.824152542373,0.948521007516,1.56057896874,0.862288135593,1.13023249172,2.04373740996,0.20787404877,0.273654016549,0.278287013471
C7_MOMENT_DATA,24,353,0.1824739176,0.748583569405,0.828120864544,1.32629493554,0.820113314448,1.06288162273,1.76227130695,0.85835694051,1.26650156965,2.31195625222,0.232871736822,0.306414906249,0.311462820135
C7_MOMENT_DATA,25,352,0.203901808378,0.746448863636,0.923440385612,1.48547940668,0.818181818182,1.18522290354,1.98028709385,0.854403409091,1.41228019717,2.60396192696,0.259581323697,0.341443382185,0.346917183425
C7_MOMENT_DATA,26,351,0.226829024573,0.748575498575,1.02505586808,1.65638695364,0.815527065527,1.31564496331,2.2159156155,0.849002849003,1.56768766672,2.92316557717,0.288156168945,0.378793701479,0.384703616689
C7_MOMENT_DATA,27,350,0.251314582727,0.747857142857,1.1329763103,1.84014546917,0.813571428571,1.45415935132,2.46916397373,0.847142857143,1.73273774011,3.27003902227,0.318676153068,0.41851385027,0.424869428539
C7_MOMENT_DATA,28,349,0.277410699297,0.746418338109,1.24709784058,2.03639365011,0.810888252149,1.60063274971,2.7413792497,0.844555873926,1.9072715593,3.64720782852,0.351079595367,0.460639745787,0.467449815818
C7_MOMENT_DATA,29,348,0.305153237616,0.743534482759,1.36731176536,2.24580304168,0.806034482759,1.75492565175,3.03485539038,0.841954022989,2.0911228918,4.05625678924,0.385490152782,0.505188140841,0.51246065018
C7_MOMENT_DATA,30,347,0.334573069137,0.742074927954,1.49448768943,2.4693982777,0.803314121037,1.91815418317,3.34941985999,0.839337175793,2.28562168342,4.49958429188,0.421876125338,0.552150779685,0.559892661029
C7_MOMENT_FULL,1,376,0.000240154758285,0.841755319149,0.00116980766801,0.00193216278375,0.898936170213,0.00150143188716,0.0027255506722,0.926861702128,0.00178906644085,0.00389653361542,0.0002685657188,0.000615907600603,0.000812872517848
C7_MOMENT_FULL,2,375,0.000898046752493,0.838666666667,0.00421162170971,0.00721416125538,0.893333333333,0.00540555794306,0.0102420003847,0.917333333333,0.00644111956903,0.0148584977249,0.00101581150238,0.00228478366855,0.00303705852814
C7_MOMENT_FULL,3,374,0.0022155402245,0.836229946524,0.0100882585752,0.0178729514172,0.881016042781,0.0129481397029,0.0255424152545,0.907085561497,0.0154286600756,0.0374052766443,0.00250413110663,0.00553570071126,0.00740619440105
C7_MOMENT_FULL,4,373,0.00443999965753,0.833780160858,0.0197987594757,0.0360503563114,0.87399463807,0.0254114326792,0.0520136220815,0.904825737265,0.030279589643,0.0768894056905,0.0049864638053,0.0108815189159,0.014617161338
C7_MOMENT_FULL,5,372,0.00777449463689,0.819892473118,0.0341829726864,0.0634817420262,0.868951612903,0.0438733704635,0.092373676115,0.896505376344,0.0522783453676,0.137499458304,0.00867391660936,0.0186736532968,0.0250885959804
C7_MOMENT_FULL,6,371,0.0123877371404,0.807277628032,0.0537219078953,0.101576462471,0.858490566038,0.0689513223066,0.148308328063,0.890161725067,0.0821605680851,0.221295249102,0.0137471401924,0.0290205354272,0.0388333008541
C7_MOMENT_FULL,7,370,0.018281962582,0.793918918919,0.0786535966766,0.15047744468,0.854054054054,0.100950798426,0.220323253401,0.881081081081,0.120290295674,0.329151815964,0.0202373564865,0.0418920685768,0.0556644081743
C7_MOMENT_FULL,8,369,0.0254709976336,0.789295392954,0.109112632119,0.21024350032,0.845528455285,0.140044547182,0.308535338335,0.878048780488,0.1668733705,0.461260080233,0.0281100040845,0.0572586461052,0.0754625127765
C7_MOMENT_FULL,9,368,0.0340170071252,0.780570652174,0.145378512168,0.281355500577,0.843070652174,0.186591300304,0.413669619833,0.876358695652,0.222337247784,0.619064628566,0.0374382631349,0.075203683882,0.0983399817509
C7_MOMENT_FULL,10,367,0.0440198632546,0.778610354223,0.18781090741,0.364636731021,0.83446866485,0.241052689989,0.535486154278,0.873978201635,0.287231996218,0.799447420528,0.0483770810383,0.0958770021253,0.124478277473
C7_MOMENT_FULL,11,366,0.0555353008509,0.775273224044,0.23673294739,0.459752081163,0.831284153005,0.303843448521,0.674044680103,0.871584699454,0.362051799797,1.00398895789,0.0610365416602,0.119361713713,0.153888253975
C7_MOMENT_FULL,12,365,0.0685281516043,0.771232876712,0.292146582595,0.567191925599,0.830136986301,0.374966079324,0.829811774481,0.871232876712,0.446799641534,1.23743835699,0.0752860416405,0.145520919866,0.186288777751
C7_MOMENT_FULL,13,364,0.0829962323933,0.764423076923,0.353849973838,0.686062414159,0.826236263736,0.454161524602,1.00346053511,0.868818681319,0.541166835029,1.4957377896,0.0910702763343,0.174243989235,0.221475803691
C7_MOMENT_FULL,14,363,0.0989216230661,0.763774104683,0.421725601438,0.816748513122,0.823002754821,0.541278949481,1.19255013945,0.867768595041,0.644973649442,1.76947294265,0.108476679857,0.205433228616,0.259292554865
C7_MOMENT_FULL,15,362,0.116232535408,0.759668508287,0.495675795865,0.957560330549,0.816298342541,0.636192996475,1.39353317206,0.866022099448,0.758070712114,2.06264924612,0.127716003493,0.238942984611,0.299509089025
C7_MOMENT_FULL,16,361,0.134719251634,0.754847645429,0.575385691096,1.10683482228,0.814404432133,0.738499539418,1.60666825417,0.864958448753,0.87997647702,2.37180117861,0.148460825922,0.27449076209,0.341686745305
C7_MOMENT_FULL,17,360,0.15415006319,0.748611111111,0.660423833617,1.26270949393,0.8125,0.847644813721,1.82887624734,0.864583333333,1.01003109295,2.69085296387,0.170447008386,0.31169999158,0.385261446011
C7_MOMENT_FULL,18,359,0.174284689716,0.75139275766,0.750210966081,1.42390621076,0.814066852368,0.962885350628,2.05676578195,0.865598885794,1.14734866225,3.01815121985,0.193407475872,0.350113562753,0.429615265763
C7_MOMENT_FULL,19,358,0.194942093413,0.754888268156,0.844264412052,1.58785284234,0.808659217877,1.08360164164,2.28992674205,0.862430167598,1.29119099499,3.35416956842,0.217160813535,0.389339407961,0.474299679832
C7_MOMENT_FULL,20,357,0.21599939438,0.752100840336,0.94203335146,1.75299145355,0.812324929972,1.20908671685,2.52053474698,0.864845938375,1.44071568459,3.68778918019,0.241575345743,0.429034087249,0.519120172239
C7_MOMENT_FULL,21,356,0.237567124806,0.747893258427,1.04338290338,1.9180079795,0.813202247191,1.33916745846,2.74764496396,0.86095505618,1.59571644847,4.0138736081,0.266797276006,0.469387267387,0.564806120294
C7_MOMENT_FULL,22,355,0.260840266394,0.742957746479,1.15023435153,2.08936400463,0.815492957746,1.47630980744,2.97961719947,0.858450704225,1.75913163651,4.32577209066,0.29455525904,0.51226027689,0.613787014428
C7_MOMENT_FULL,23,354,0.285921823002,0.735875706215,1.26494611803,2.27223109321,0.812146892655,1.6235407658,3.21266630012,0.854519774011,1.9345681441,4.62574933301,0.324961205689,0.558396655352,0.667419718295
C7_MOMENT_FULL,24,353,0.313411604528,0.730878186969,1.39012369842,2.46872412689,0.809490084986,1.78420445086,3.46715900397,0.85552407932,2.12601073277,4.93799919265,0.358931476403,0.609471236845,0.728410813619
C7_MOMENT_FULL,25,352,0.343963729462,0.728693181818,1.52875543773,2.68525973828,0.811789772727,1.96213636196,3.75918606978,0.854403409091,2.3380296819,5.32312322593,0.396487271384,0.667423494182,0.79982994399
C7_MOMENT_FULL,26,351,0.378257501985,0.727207977208,1.68320788142,2.94133401266,0.811965811966,2.16037392728,4.10553949922,0.851851851852,2.57424431039,5.77948620065,0.437289501465,0.733980894442,0.884551386119
C7_MOMENT_FULL,27,350,0.417158722291,0.727857142857,1.85554909284,3.24457849167,0.806428571429,2.38157147741,4.51489213747,0.85,2.83781744823,6.32852644617,0.481907707445,0.81059515991,0.984874063208
C7_MOMENT_FULL,28,349,0.461548852648,0.728510028653,2.0482429541,3.59581604186,0.803724928367,2.62889137082,5.01523941648,0.847421203438,3.13251727792,7.04014298405,0.531513457028,0.898498405484,1.10241496162
C7_MOMENT_FULL,29,348,0.511681635355,0.732040229885,2.26300162106,4.00217803238,0.803879310345,2.90453113576,5.62006555912,0.846264367816,3.46096231591,7.9664500553,0.586027286928,0.998179122026,1.23792576347
C7_MOMENT_FULL,30,347,0.568624696231,0.724783861671,2.50453306014,4.49082753662,0.799711815562,3.21453338168,6.33603024339,0.843659942363,3.83035277545,9.02571114397,0.646549429573,1.11051021417,1.39181469386
DRIFT1,1,376,0.0018122290828,0.773271276596,0.00816554000468,0.0122881520454,0.853723404255,0.0104803571341,0.0153076777503,0.896276595745,0.012488115776,0.0183230518476,0.00244547963388,0.00321566365081,0.0032754302856
DRIFT1,2,375,0.00545612169455,0.773333333333,0.0245787944214,0.0373232554343,0.849333333333,0.0315465411124,0.0468150541802,0.893333333333,0.037590022239,0.0566449405271,0.00733180583856,0.00963944834022,0.0098192552552
DRIFT1,3,374,0.0109423774287,0.767379679144,0.049163893314,0.0754084128398,0.847593582888,0.063101173926,0.0952007627425,0.889705882353,0.0751896863349,0.116373165718,0.0146478441978,0.0192549712001,0.0196152287871
DRIFT1,4,373,0.0182823025461,0.767426273458,0.0819343575223,0.126882446866,0.843163538874,0.105161609385,0.16124094047,0.888739946381,0.125307786403,0.198994728314,0.0243833981178,0.0320385218401,0.0326394047151
DRIFT1,5,372,0.0274826983716,0.765456989247,0.122870935704,0.1919962217,0.841397849462,0.157703138659,0.245556729933,0.88373655914,0.187914880058,0.30577851273,0.0365066949288,0.0479595194903,0.0488606087007
DRIFT1,6,371,0.0385455890584,0.762803234501,0.171945222615,0.271007791833,0.840296495957,0.220689304012,0.348690737556,0.881401617251,0.262967525225,0.438322728052,0.0509911440254,0.0669805715602,0.0682405171145
DRIFT1,7,370,0.0514667482129,0.761486486486,0.229117817816,0.364026472884,0.836486486486,0.294069535527,0.471057627698,0.877702702703,0.350405464134,0.596823926661,0.0678147081251,0.0890575090641,0.0907337126636
DRIFT1,8,369,0.0662342278015,0.758807588076,0.294337221071,0.471151344985,0.834010840108,0.377777733368,0.612669200784,0.875338753388,0.45014993397,0.782169705693,0.0869121574873,0.114139404248,0.116287722286
DRIFT1,9,368,0.0828273313321,0.760869565217,0.367542929062,0.592355492054,0.832880434783,0.471736242366,0.773566138221,0.872282608696,0.562108402893,0.994229031281,0.108244565288,0.142168571471,0.144843038502
DRIFT1,10,367,0.101215929152,0.758855585831,0.448666565094,0.7273140095,0.8310626703,0.575857301983,0.953533841853,0.868528610354,0.686176297773,1.2325258592,0.131781650447,0.173080551408,0.17633312444
DRIFT1,11,366,0.121361486235,0.756830601093,0.537632135001,0.875971615808,0.829234972678,0.690043374763,1.15225013014,0.867486338798,0.822237395563,1.4975752682,0.157421423161,0.206805616444,0.210685935097
