model,horizon,point,n,mae,rmse,interpretation
TCN_BRES,1,ATU1,910,0.0719760371494079,0.106491554607049,fitting_only_not_issued_forecast
TCN_BRES,1,ATU5,910,0.0610031954126791,0.0951194636592901,fitting_only_not_issued_forecast
TCN_BRES,1,MJ3,910,0.0181598908856068,0.0267376382001402,fitting_only_not_issued_forecast
TCN_BRES,1,MJ1,910,0.0159283072771252,0.0217092981763413,fitting_only_not_issued_forecast
TCN_BRES,2,ATU1,910,0.12681551901204,0.179089855682232,fitting_only_not_issued_forecast
TCN_BRES,2,ATU5,910,0.112153708170257,0.1709707283009,fitting_only_not_issued_forecast
TCN_BRES,2,MJ3,910,0.0339057668553627,0.0508346595721377,fitting_only_not_issued_forecast
TCN_BRES,2,MJ1,910,0.0254533149127771,0.0328252266966487,fitting_only_not_issued_forecast
TCN_BRES,3,ATU1,910,0.17572177745343,0.2384080673356,fitting_only_not_issued_forecast
TCN_BRES,3,ATU5,910,0.162617973187677,0.238761440652549,fitting_only_not_issued_forecast
TCN_BRES,3,MJ3,910,0.0484294098824092,0.0745896378492169,fitting_only_not_issued_forecast
TCN_BRES,3,MJ1,910,0.0375454861912076,0.0488361791363401,fitting_only_not_issued_forecast
TCN_BRES,4,ATU1,910,0.21899879746718,0.298509616007464,fitting_only_not_issued_forecast
TCN_BRES,4,ATU5,910,0.222750288571929,0.30997364277146,fitting_only_not_issued_forecast
TCN_BRES,4,MJ3,910,0.0633254253033592,0.0973911521892479,fitting_only_not_issued_forecast
TCN_BRES,4,MJ1,910,0.0519826574963715,0.068762643448467,fitting_only_not_issued_forecast
TCN_BRES,5,ATU1,910,0.274850292937823,0.375046924181894,fitting_only_not_issued_forecast
TCN_BRES,5,ATU5,910,0.298112020066245,0.399683576335747,fitting_only_not_issued_forecast
TCN_BRES,5,MJ3,910,0.0803021915369417,0.122657797464845,fitting_only_not_issued_forecast
TCN_BRES,5,MJ1,910,0.069002752311155,0.0926400842854544,fitting_only_not_issued_forecast
TCN_BRES,6,ATU1,910,0.351224997717272,0.481114366489354,fitting_only_not_issued_forecast
TCN_BRES,6,ATU5,910,0.391152488846778,0.523854420517798,fitting_only_not_issued_forecast
TCN_BRES,6,MJ3,910,0.100621903927547,0.152690464106598,fitting_only_not_issued_forecast
TCN_BRES,6,MJ1,910,0.0893422308542215,0.120590855893045,fitting_only_not_issued_forecast
TCN_BRES,7,ATU1,910,0.446780968317905,0.623544908215445,fitting_only_not_issued_forecast
TCN_BRES,7,ATU5,910,0.509947970247445,0.694788635983364,fitting_only_not_issued_forecast
TCN_BRES,7,MJ3,910,0.123983207508478,0.188187627581111,fitting_only_not_issued_forecast
TCN_BRES,7,MJ1,910,0.112985920584418,0.152574591536747,fitting_only_not_issued_forecast
