fit_days,strategy,seed,epoch,loss,anchor_loss,paired_loss,balanced_loss,anchor_weight,paired_weight,anchor_norm,paired_norm,gradient_norm,gradient_dot,raw_anchor_slope,raw_paired_slope,elapsed_seconds
342,OOF_CARRY,1,1,0.023404610171445555,0.01335883304087881,0.0334503873020123,0.018434141253426226,0.7473909610683808,0.2526090389316193,0.11873935816404155,0.35131253968662896,0.05458046904645521,-0.0338251559394422,-0.0019929513176561524,-0.005896518220271347,135.1881537497975
342,OOF_CARRY,1,2,0.023271764246931947,0.013176233457643318,0.03336729503622058,0.01817430553461591,0.7524611542824698,0.24753884571753018,0.1156380379065798,0.35151303719593513,0.052962862051324014,-0.03311844308643726,-0.001863926623124104,-0.005665908210359178,135.38094241684303
342,OOF_CARRY,1,3,0.023074192932778327,0.012982740561465967,0.03316564530409069,0.01785064657590351,0.7588104350432321,0.24118956495676788,0.11320394618337658,0.3561527865743937,0.0547787410635362,-0.03212000705411183,-0.0019772464464955504,-0.006220647383819887,135.5871719578281
342,OOF_CARRY,1,4,0.022797551123508633,0.012777769198075838,0.032817333048941424,0.01748221978419904,0.7652418674810632,0.23475813251893687,0.11073375133953098,0.3609591785341491,0.057032336776179006,-0.030917354592231765,-0.0021252675633511332,-0.006927741763938937,135.7820467497222
342,OOF_CARRY,1,5,0.022444145370809757,0.01255420262226076,0.03233408811935875,0.017065021369289352,0.7719491982048936,0.22805080179510637,0.10807145237018534,0.36582055554865894,0.059412949724990095,-0.02950912327349376,-0.002286354207785111,-0.007739281263732758,135.96497758291662
342,OOF_CARRY,1,6,0.022011065828640656,0.012313253637930538,0.031708878019350774,0.016602184401282503,0.7788712196622819,0.22112878033771813,0.10515860928504983,0.3703950889917947,0.06170898643428699,-0.027895304813934225,-0.0024445626636442944,-0.008610364966810884,136.1566520826891
342,OOF_CARRY,1,7,0.021498051330246126,0.01205608313177466,0.030940019528717597,0.016098324820878276,0.7859428455945234,0.21405715440547662,0.10192772571565213,0.37424288394580346,0.0637236515214563,-0.02607730092168873,-0.002583332735955053,-0.009485092368218708,136.35273729171604
342,OOF_CARRY,1,8,0.020906880860646876,0.011784107784115748,0.030029653937178005,0.015558967735972914,0.7931078675206656,0.20689213247933436,0.09831718779798473,0.37689270355834925,0.06527996726646407,-0.02406968172016919,-0.0026865665446192157,-0.010298782450648006,136.5531644579023
342,OOF_CARRY,1,9,0.020241030222206084,0.011499830839340442,0.028982229605071724,0.014990822282949692,0.800313933437313,0.19968606656268686,0.09427561459012232,0.37784352828721335,0.06622178590963744,-0.021901129763849236,-0.00273975295558524,-0.010980548128742832,136.75526370760053
342,OOF_CARRY,1,10,0.01950661569987355,0.011206016163652658,0.027807215236094442,0.014401460846368211,0.8075172360278461,0.19248276397215391,0.08976199450021162,0.37657583569219616,0.06642416631043939,-0.019609054985680493,-0.002731935414617432,-0.011461207692017581,136.9430642919615
342,OOF_CARRY,1,11,0.018712596447937508,0.010905386957734652,0.026519805938140364,0.013799054767557929,0.8146797640402443,0.1853202359597557,0.08476317023485835,0.37262438809560694,0.0658047616348979,-0.017243975159545382,-0.002657649572852175,-0.011683199709410294,137.12927304161713
342,OOF_CARRY,1,12,0.017871305552667555,0.010600203007077286,0.025142408098257827,0.013192366797967361,0.8217489180879348,0.17825108191206523,0.07930252770926356,0.3655897380688766,0.0643316681486159,-0.014865243365544123,-0.0025181435811399383,-0.011608803386745433,137.3184329997748
