model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse
DRIFT1,4,370,0.0244563030644871,0.0321248741652439,0.0183916889349864,0.771621621621622,0.0839025187750111,0.127410397016748,0.85,0.107687717004812,0.161490037406777,0.892567567567567,0.12831782928792,0.199830558423609,0.0327288505424215
DRIFT1,5,370,0.0365763336101606,0.0480443935633783,0.0276253325885833,0.77027027027027,0.125979764038136,0.192673479045178,0.849324324324324,0.161693276627973,0.245952777132239,0.888513513513514,0.192669422701438,0.307039634212852,0.0489485157587799
DRIFT1,6,370,0.0510375439984493,0.0670387711993413,0.0387167798450171,0.768243243243243,0.176516984084927,0.271834045571357,0.848648648648649,0.226557096332868,0.349434836692753,0.887162162162162,0.269959431026926,0.439616271292855,0.0683008027284686
DRIFT1,7,370,0.0678147081251103,0.0890575090641191,0.0516596146640934,0.768243243243243,0.235508035039766,0.365002379016515,0.844594594594595,0.30227129054051,0.472209718065959,0.883108108108108,0.360178458017478,0.597724746345551,0.0907337126636265
B_RAW,1,370,32.5343483200915,40.4300615403328,21.9567813550144,0.602027027027027,76.8508574521125,106.060081395232,0.800675675675676,98.6370076811696,121.939001946758,0.879054054054054,117.533243949613,143.91892556684,40.718388619188
B_RAW,2,370,32.7468209573031,40.6566787036632,22.1452133952859,0.602027027027027,77.0867239863622,107.609823232504,0.800675675675676,98.9397391004648,123.988629402425,0.877027027027027,117.893970684859,147.552593637099,40.9377805764805
B_RAW,3,370,32.9606439394365,40.887689648395,22.3333918861611,0.605405405405405,77.3442277065063,109.131661830814,0.802702702702703,99.2702415472021,126.034363788633,0.876351351351351,118.287788640325,151.305374066153,41.1629429367883
B_RAW,4,370,33.1755321495184,41.1235883043751,22.521070634303,0.607432432432432,77.6193402075857,110.645312878299,0.804054054054054,99.6233446195921,128.103157821733,0.875675675675676,118.708536902283,155.212140711198,41.3944438537485
B_RAW,5,370,33.3913972086971,41.3652560724236,22.7084036136317,0.610135135135135,77.909854822751,112.157879406033,0.806756756756757,99.996216091396,130.224760012015,0.876351351351351,119.152840665015,159.358443288221,41.6332744809987
B_RAW,6,370,33.6080124780324,41.6131702296875,22.8957224254933,0.613513513513513,78.2138046257967,113.671647749582,0.807432432432432,100.386331440159,132.459318289085,0.880405405405405,119.617691774478,163.879304255255,41.8799565462929
B_RAW,7,370,33.8249609180351,41.8673476477231,23.0833697234834,0.615540540540541,78.5306626689289,115.204609163419,0.797297297297297,100.793014335711,134.995123257004,0.881756756756757,120.102284333566,168.917048061806,42.134486329029
B_ORACLE,1,370,0.24863656842254,0.473931799988068,0.207708367571294,0.802027027027027,0.924034697250227,1.58896468461288,0.874324324324324,1.18598569426674,2.2002951936669,0.894594594594595,1.41318911838416,3.03590346429551,0.483281087597653
B_ORACLE,2,370,0.492983188700499,0.924246059566107,0.411740549574578,0.797972972972973,1.79746936810762,3.1618086482294,0.868918918918919,2.30702695775615,4.41658915553357,0.885810810810811,2.74899217442554,6.1708030759518,0.940339171961607
B_ORACLE,3,370,0.729729032650141,1.34942486333809,0.608859212240924,0.79527027027027,2.62361311934333,4.68043159474316,0.862837837837838,3.36737098302827,6.57827472448452,0.889189189189189,4.01247001020558,9.31028031345106,1.36999050538224
