model,horizon,point,n,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse
EXPERT_INIT,8,ATU1,286,0.716359594485,0.58041958042,1.56583748084,5.17235896442,0.727272727273,2.00973064902,7.37639920739,0.776223776224,2.39474177286,10.9687487233,0.93139839563,1.6286772877
EXPERT_INIT,8,ATU5,286,0.460832066453,0.541958041958,0.831729718224,3.54869527441,0.657342657343,1.06751353628,5.4197049888,0.769230769231,1.27202083507,8.49741341399,0.582567296329,1.12936882347
EXPERT_INIT,8,MJ3,286,0.177984701117,0.72027972028,0.685441929895,1.43807168075,0.751748251748,0.879755192663,2.09931177485,0.783216783217,1.0482929694,3.06580598903,0.214806003526,0.30766731211
EXPERT_INIT,8,MJ1,286,0.143586718523,0.737762237762,0.590340297147,1.0782192594,0.804195804196,0.757693568487,1.50588945309,0.825174825175,0.902847573315,2.09051664299,0.175807026514,0.25740571664
EXPERT_INIT,9,ATU1,285,0.843780540893,0.571929824561,1.7946246575,6.14261047651,0.726315789474,2.30337581122,8.82872468117,0.771929824561,2.74464156499,13.2726293783,1.09300103813,1.9092661145
EXPERT_INIT,9,ATU5,285,0.54327687574,0.540350877193,0.944179973163,4.21845460511,0.645614035088,1.21184187598,6.51475322745,0.754385964912,1.44399865919,10.3383687554,0.682379796959,1.32409918108
EXPERT_INIT,9,MJ3,285,0.209816540663,0.719298245614,0.803057366225,1.70862740843,0.754385964912,1.0307129709,2.5129438353,0.778947368421,1.22817025677,3.70466194742,0.251995850486,0.360869160201
EXPERT_INIT,9,MJ1,285,0.16929959733,0.736842105263,0.695025950669,1.27699589777,0.8,0.892056150153,1.79733880313,0.824561403509,1.06295046431,2.51136746297,0.206419101725,0.301974234274
EXPERT_INIT,10,ATU1,284,0.97932547813,0.577464788732,2.02643938133,7.18026931186,0.707746478873,2.60090678814,10.4029854431,0.774647887324,3.09917159094,15.7820533105,1.26426457071,2.20592547146
EXPERT_INIT,10,ATU5,284,0.630910658306,0.535211267606,1.05573492019,4.94110949863,0.640845070423,1.35502110041,7.70394464263,0.75,1.61460722801,12.3543625195,0.787654131358,1.52964051399
EXPERT_INIT,10,MJ3,284,0.243734662977,0.718309859155,0.926976094596,1.99933121082,0.75,1.18976093689,2.96087067185,0.778169014085,1.41768759743,4.40460698683,0.291298514658,0.417157939833
EXPERT_INIT,10,MJ1,284,0.196714580769,0.739436619718,0.806394448073,1.49033878822,0.799295774648,1.03499606908,2.11192694142,0.816901408451,1.23327388304,2.96885516161,0.238865031724,0.349131385538
EXPERT_INIT,11,ATU1,283,1.12277388237,0.572438162544,2.26040854875,8.28661256587,0.706713780919,2.90120296348,12.0997289232,0.766784452297,3.45699655403,18.4984526876,1.44621843429,2.51814965872
EXPERT_INIT,11,ATU5,283,0.72353850646,0.530035335689,1.16595313581,5.71244355821,0.636042402827,1.49648464865,8.98744603334,0.73851590106,1.78317144255,14.5534226242,0.897363003259,1.74549525496
EXPERT_INIT,11,MJ3,283,0.279707274481,0.717314487633,1.05683727359,2.31003222607,0.745583038869,1.35643595569,3.44351720489,0.773851590106,1.61629313206,5.16241309256,0.332769103205,0.476463541483
EXPERT_INIT,11,MJ1,283,0.225816433698,0.742049469965,0.92432257165,1.71897001077,0.798586572438,1.18635517706,2.4489186758,0.812720848057,1.41362938429,3.46124377981,0.27291584002,0.398809734397
EXPERT_INIT,12,ATU1,282,1.27385481941,0.578014184397,2.49591032688,9.4598486866,0.698581560284,3.20346622335,13.9080910815,0.762411347518,3.81716544292,21.4219892551,1.63653990772,2.84533226274
EXPERT_INIT,12,ATU5,282,0.820918142262,0.521276595745,1.27461456527,6.53347140147,0.627659574468,1.63595008349,10.366923434,0.737588652482,1.94935475815,16.9280815283,1.01141480564,1.9710865935
EXPERT_INIT,12,MJ3,282,0.317694499802,0.712765957447,1.19223456557,2.64042146497,0.744680851064,1.53021649856,3.95978415802,0.77304964539,1.82336542084,5.9845739103,0.376277537185,0.5387120769
EXPERT_INIT,12,MJ1,282,0.256576398718,0.741134751773,1.04865609689,1.96254367024,0.790780141844,1.34593552907,2.80991619347,0.808510638298,1.60378110202,3.98844697077,0.308653468657,0.45093485458
EXPERT_INIT,13,ATU1,281,1.43224274083,0.576512455516,2.73258223004,10.6945485327,0.690391459075,3.50723132246,15.8426494074,0.76512455516,4.17912388364,24.533424058,1.83429071112,3.18675153686
EXPERT_INIT,13,ATU5,281,0.922745750146,0.523131672598,1.38172946359,7.40134907948,0.615658362989,1.7734305671,11.8328893547,0.729537366548,2.11317285846,19.4821288034,1.12949624964,2.20574921243
EXPERT_INIT,13,MJ3,281,0.357645673676,0.708185053381,1.33272284709,2.9897368381,0.740213523132,1.71053125578,4.5096352598,0.772241992883,2.03822370625,6.8651388845,0.421669387979,0.603822666164
EXPERT_INIT,13,MJ1,281,0.288951124251,0.747330960854,1.17920657987,2.22116436809,0.790035587189,1.51349525994,3.19354514212,0.804270462633,1.80344083611,4.55282629807,0.345999001704,0.505430069439
EXPERT_INIT,14,ATU1,280,1.59754735485,0.578571428571,2.97033322434,11.9981561401,0.685714285714,3.81238142004,17.8871889594,0.757142857143,4.54273265181,27.8515162407,2.03963382281,3.54155651925
EXPERT_INIT,14,ATU5,280,1.02863710755,0.510714285714,1.48754914186,8.32023740729,0.617857142857,1.90924865377,13.3953994425,0.721428571429,2.27501009063,22.2032421821,1.25046465984,2.44872171489
EXPERT_INIT,14,MJ3,280,0.399505103209,0.714285714286,1.47782897302,3.35711206321,0.746428571429,1.89677295213,5.09151645134,0.767857142857,2.26014437522,7.80567440182,0.469046451032,0.671712669474
EXPERT_INIT,14,MJ1,280,0.322873144993,0.757142857143,1.31576018706,2.49501269298,0.782142857143,1.68875991733,3.59883034541,0.803571428571,2.0122815564,5.15093676976,0.384797092648,0.562208036591
EXPERT_INIT,15,ATU1,279,1.76929209211,0.594982078853,3.20927834295,13.3622588432,0.673835125448,4.11906415959,20.0474485927,0.759856630824,4.90816767555,31.3482537071,2.25058010772,3.90875001356
EXPERT_INIT,15,ATU5,279,1.13810405046,0.508960573477,1.59252307329,9.28423555848,0.605734767025,2.04398123613,15.0432480654,0.720430107527,2.43555386464,25.0964526881,1.37474310283,2.69913441453
EXPERT_INIT,15,MJ3,279,0.443211409858,0.706093189964,1.62706524886,3.74289468719,0.741935483871,2.0883156385,5.70708576561,0.770609318996,2.48838156341,8.80784241157,0.518266897563,0.742295218172
EXPERT_INIT,15,MJ1,279,0.358255032884,0.756272401434,1.45807652386,2.78224935324,0.781362007168,1.87142095809,4.02596953844,0.799283154122,2.2299356111,5.78271980296,0.425007284521,0.62117288952
EXPERT_INIT,16,ATU1,278,1.94688580121,0.593525179856,3.44966624609,14.7984664631,0.672661870504,4.42759869303,22.3224548465,0.751798561151,5.27580924779,35.0242068281,2.46746285125,4.28716994172
EXPERT_INIT,16,ATU5,278,1.25053416622,0.5,1.69726123863,10.2944270328,0.604316546763,2.17841121599,16.782777166,0.715827338129,2.59573706553,28.152932277,1.50100201837,2.95599728213
EXPERT_INIT,16,MJ3,278,0.488700270811,0.708633093525,1.77994487087,4.14541033747,0.744604316547,2.28453450906,6.3528828234,0.776978417266,2.72219076872,9.87410791038,0.56928081739,0.815478124666
EXPERT_INIT,16,MJ1,278,0.394996988402,0.751798561151,1.60590654698,3.0817996159,0.780575539568,2.06115873865,4.47086888976,0.798561151079,2.45602212135,6.44383921618,0.46649217149,0.68222830679
EXPERT_INIT,17,ATU1,277,2.12959683096,0.595667870036,3.69180040417,16.2939592154,0.660649819495,4.73837452042,24.6936013467,0.754512635379,5.64612148651,38.8821784408,2.6888897343,4.67547685152
