date,point,observed_mm,display_offset_mm
2017-09-03,ATU5,259.4645261428,0
2017-09-04,ATU5,264.098233393316,0
2017-09-05,ATU5,268.995411273897,0
2017-09-06,ATU5,274.134315667533,0
2017-09-07,ATU5,279.493202457216,0
2017-09-08,ATU5,285.050327525937,0
2017-09-09,ATU5,290.783946756686,0
2017-09-10,ATU5,296.672316032455,0
2017-09-11,ATU5,302.693691236234,0
2017-09-12,ATU5,308.826328251014,0
2017-09-13,ATU5,315.048482959786,0
2017-09-14,ATU5,321.338411245542,0
2017-09-15,ATU5,327.674368991271,0
2017-09-16,ATU5,334.034612079966,0
2017-09-17,ATU5,340.397396394617,0
2017-09-18,ATU5,346.740977818214,0
2017-09-19,ATU5,353.043612233748,0
2017-09-20,ATU5,359.283555524212,0
2017-09-21,ATU5,365.439063572595,0
2017-09-22,ATU5,371.488392261888,0
2017-09-23,ATU5,377.409797475083,0
2017-09-24,ATU5,383.18153509517,0
2017-09-25,ATU5,388.78186100514,0
2017-09-26,ATU5,394.189031087985,0
2017-09-27,ATU5,399.381301226694,0
2017-09-28,ATU5,404.336927304259,0
2017-09-29,ATU5,409.034165203671,0
2017-09-30,ATU5,413.451270807921,0
2017-10-01,ATU5,417.5665,0
2017-10-02,ATU5,421.364009589282,0
2017-10-03,ATU5,424.851560090673,0
2017-10-04,ATU5,428.042812945466,0
2017-10-05,ATU5,430.951429594949,0
2017-10-06,ATU5,433.591071480415,0
2017-10-07,ATU5,435.975400043152,0
2017-10-08,ATU5,438.118076724453,0
2017-10-09,ATU5,440.032762965608,0
2017-10-10,ATU5,441.733120207906,0
2017-10-11,ATU5,443.232809892639,0
2017-10-12,ATU5,444.545493461097,0
2017-10-13,ATU5,445.684832354571,0
2017-10-14,ATU5,446.664488014351,0
2017-10-15,ATU5,447.498121881728,0
2017-10-16,ATU5,448.199395397992,0
2017-10-17,ATU5,448.781970004435,0
2017-10-18,ATU5,449.259507142345,0
2017-10-19,ATU5,449.645668253015,0
2017-10-20,ATU5,449.954114777735,0
2017-10-21,ATU5,450.198508157794,0
2017-10-22,ATU5,450.392509834485,0
2017-10-23,ATU5,450.549781249096,0
2017-10-24,ATU5,450.68398384292,0
2017-10-25,ATU5,450.808779057245,0
2017-10-26,ATU5,450.937828333364,0
2017-10-27,ATU5,451.084793112567,0
2017-10-28,ATU5,451.263334836143,0
2017-10-29,ATU5,451.487114945384,0
2017-10-30,ATU5,451.76979488158,0
2017-10-31,ATU5,452.125036086022,0
2017-11-01,ATU5,452.5665,0
2017-11-02,ATU5,453.104659241614,0
2017-11-03,ATU5,453.7372311362,0
2017-11-04,ATU5,454.458744185903,0
2017-11-05,ATU5,455.263726892868,0
2017-11-06,ATU5,456.146707759239,0
2017-11-07,ATU5,457.102215287163,0
2017-11-08,ATU5,458.124777978784,0
2017-11-09,ATU5,459.208924336246,0
2017-11-10,ATU5,460.349182861696,0
2017-11-11,ATU5,461.540082057278,0
2017-11-12,ATU5,462.776150425137,0
2017-11-13,ATU5,464.051916467418,0
2017-11-14,ATU5,465.361908686266,0
2017-11-15,ATU5,466.700655583827,0
2017-11-16,ATU5,468.062685662245,0
2017-11-17,ATU5,469.442527423665,0
2017-11-18,ATU5,470.834709370232,0
2017-11-19,ATU5,472.233760004092,0
2017-11-20,ATU5,473.634207827389,0
2017-11-21,ATU5,475.030581342268,0
2017-11-22,ATU5,476.417409050875,0
2017-11-23,ATU5,477.789219455355,0
2017-11-24,ATU5,479.140541057851,0
2017-11-25,ATU5,480.46590236051,0
2017-11-26,ATU5,481.759831865477,0
2017-11-27,ATU5,483.016858074897,0
2017-11-28,ATU5,484.231509490913,0
2017-11-29,ATU5,485.398314615673,0
2017-11-30,ATU5,486.51180195132,0
2017-12-01,ATU5,487.5665,0
2017-12-02,ATU5,488.558207256108,0
2017-12-03,ATU5,489.487802183039,0
2017-12-04,ATU5,490.357433236439,0
2017-12-05,ATU5,491.169248871955,0
2017-12-06,ATU5,491.925397545231,0
2017-12-07,ATU5,492.628027711913,0
2017-12-08,ATU5,493.279287827648,0
2017-12-09,ATU5,493.881326348082,0
2017-12-10,ATU5,494.436291728859,0
2017-12-11,ATU5,494.946332425625,0
2017-12-12,ATU5,495.413596894027,0
2017-12-13,ATU5,495.840233589711,0
2017-12-14,ATU5,496.228390968321,0
2017-12-15,ATU5,496.580217485504,0
2017-12-16,ATU5,496.897861596906,0
2017-12-17,ATU5,497.183471758172,0
2017-12-18,ATU5,497.439196424948,0
2017-12-19,ATU5,497.667184052879,0
2017-12-20,ATU5,497.869583097613,0
2017-12-21,ATU5,498.048542014793,0
2017-12-22,ATU5,498.206209260067,0
2017-12-23,ATU5,498.34473328908,0
2017-12-24,ATU5,498.466262557478,0
2017-12-25,ATU5,498.572945520906,0
2017-12-26,ATU5,498.66693063501,0
2017-12-27,ATU5,498.750366355436,0
2017-12-28,ATU5,498.82540113783,0
2017-12-29,ATU5,498.894183437838,0
2017-12-30,ATU5,498.958861711105,0
2017-12-31,ATU5,499.021584413277,0
2018-01-01,ATU5,499.0845,0
2018-01-02,ATU5,499.149400241077,0
2018-01-03,ATU5,499.216650162943,0
2018-01-04,ATU5,499.286258106189,0
2018-01-05,ATU5,499.358232411407,0
2018-01-06,ATU5,499.432581419188,0
2018-01-07,ATU5,499.509313470125,0
2018-01-08,ATU5,499.58843690481,0
2018-01-09,ATU5,499.669960063833,0
2018-01-10,ATU5,499.753891287787,0
2018-01-11,ATU5,499.840238917264,0
2018-01-12,ATU5,499.929011292855,0
2018-01-13,ATU5,500.020216755152,0
2018-01-14,ATU5,500.113863644747,0
2018-01-15,ATU5,500.209960302231,0
2018-01-16,ATU5,500.308515068197,0
2018-01-17,ATU5,500.409536283236,0
2018-01-18,ATU5,500.51303228794,0
2018-01-19,ATU5,500.619011422901,0
2018-01-20,ATU5,500.72748202871,0
2018-01-21,ATU5,500.838452445959,0
2018-01-22,ATU5,500.951931015241,0
2018-01-23,ATU5,501.067926077145,0
2018-01-24,ATU5,501.186445972266,0
2018-01-25,ATU5,501.307499041194,0
2018-01-26,ATU5,501.43109362452,0
2018-01-27,ATU5,501.557238062838,0
2018-01-28,ATU5,501.685940696738,0
2018-01-29,ATU5,501.817209866813,0
2018-01-30,ATU5,501.951053913653,0
2018-01-31,ATU5,502.087481177852,0
2018-02-01,ATU5,502.2265,0
2018-02-02,ATU5,502.368078698717,0
2018-02-03,ATU5,502.512025504729,0
2018-02-04,ATU5,502.65810862679,0
2018-02-05,ATU5,502.806096273655,0
2018-02-06,ATU5,502.955756654078,0
2018-02-07,ATU5,503.106857976812,0
2018-02-08,ATU5,503.259168450612,0
2018-02-09,ATU5,503.412456284232,0
2018-02-10,ATU5,503.566489686425,0
2018-02-11,ATU5,503.721036865946,0
2018-02-12,ATU5,503.875866031549,0
2018-02-13,ATU5,504.030745391988,0
2018-02-14,ATU5,504.185443156017,0
2018-02-15,ATU5,504.33972753239,0
2018-02-16,ATU5,504.493366729862,0
2018-02-17,ATU5,504.646128957185,0
2018-02-18,ATU5,504.797782423114,0
2018-02-19,ATU5,504.948095336404,0
2018-02-20,ATU5,505.096835905807,0
2018-02-21,ATU5,505.243772340079,0
2018-02-22,ATU5,505.388672847974,0
2018-02-23,ATU5,505.531305638245,0
2018-02-24,ATU5,505.671438919646,0
2018-02-25,ATU5,505.808840900932,0
2018-02-26,ATU5,505.943279790856,0
2018-02-27,ATU5,506.074523798172,0
2018-02-28,ATU5,506.202341131636,0
2018-03-01,ATU5,506.3265,0
2018-03-02,ATU5,506.446880401714,0
2018-03-03,ATU5,506.563809494008,0
2018-03-04,ATU5,506.677726223806,0
2018-03-05,ATU5,506.789069538033,0
2018-03-06,ATU5,506.898278383615,0
2018-03-07,ATU5,507.005791707476,0
2018-03-08,ATU5,507.11204845654,0
2018-03-09,ATU5,507.217487577734,0
2018-03-10,ATU5,507.322548017982,0
2018-03-11,ATU5,507.427668724208,0
2018-03-12,ATU5,507.533288643338,0
2018-03-13,ATU5,507.639846722296,0
2018-03-14,ATU5,507.747781908007,0
2018-03-15,ATU5,507.857533147397,0
2018-03-16,ATU5,507.96953938739,0
2018-03-17,ATU5,508.08423957491,0
2018-03-18,ATU5,508.202072656884,0
2018-03-19,ATU5,508.323477580235,0
2018-03-20,ATU5,508.448893291889,0
2018-03-21,ATU5,508.578758738771,0
2018-03-22,ATU5,508.713512867805,0
2018-03-23,ATU5,508.853594625916,0
2018-03-24,ATU5,508.99944296003,0
2018-03-25,ATU5,509.15149681707,0
2018-03-26,ATU5,509.310195143962,0
2018-03-27,ATU5,509.475976887631,0
2018-03-28,ATU5,509.649280995002,0
2018-03-29,ATU5,509.830546413,0
2018-03-30,ATU5,510.020212088548,0
2018-03-31,ATU5,510.218716968574,0
2018-04-01,ATU5,510.4265,0
2018-04-02,ATU5,510.643994203527,0
2018-04-03,ATU5,510.871608894951,0
2018-04-04,ATU5,511.109747463844,0
2018-04-05,ATU5,511.358813299776,0
2018-04-06,ATU5,511.619209792319,0
2018-04-07,ATU5,511.891340331044,0
2018-04-08,ATU5,512.175608305522,0
2018-04-09,ATU5,512.472417105324,0
2018-04-10,ATU5,512.782170120021,0
2018-04-11,ATU5,513.105270739185,0
2018-04-12,ATU5,513.442122352386,0
2018-04-13,ATU5,513.793128349197,0
2018-04-14,ATU5,514.158692119187,0
2018-04-15,ATU5,514.539217051928,0
2018-04-16,ATU5,514.935106536992,0
2018-04-17,ATU5,515.346763963949,0
2018-04-18,ATU5,515.774592722371,0
2018-04-19,ATU5,516.218996201828,0
2018-04-20,ATU5,516.680377791892,0
2018-04-21,ATU5,517.159140882134,0
2018-04-22,ATU5,517.655688862125,0
2018-04-23,ATU5,518.170425121437,0
2018-04-24,ATU5,518.70375304964,0
2018-04-25,ATU5,519.256076036306,0
2018-04-26,ATU5,519.827797471005,0
2018-04-27,ATU5,520.41932074331,0
2018-04-28,ATU5,521.03104924279,0
2018-04-29,ATU5,521.663386359018,0
2018-04-30,ATU5,522.316735481564,0
2018-05-01,ATU5,522.9915,0
2018-05-02,ATU5,523.687829447701,0
2018-05-03,ATU5,524.404857933257,0
2018-05-04,ATU5,525.141465709066,0
2018-05-05,ATU5,525.896533027522,0
2018-05-06,ATU5,526.668940141021,0
2018-05-07,ATU5,527.457567301959,0
2018-05-08,ATU5,528.26129476273,0
2018-05-09,ATU5,529.079002775732,0
2018-05-10,ATU5,529.909571593359,0
2018-05-11,ATU5,530.751881468006,0
2018-05-12,ATU5,531.604812652071,0
2018-05-13,ATU5,532.467245397947,0
2018-05-14,ATU5,533.338059958031,0
2018-05-15,ATU5,534.216136584718,0
2018-05-16,ATU5,535.100355530403,0
2018-05-17,ATU5,535.989597047484,0
2018-05-18,ATU5,536.882741388354,0
2018-05-19,ATU5,537.778668805409,0
2018-05-20,ATU5,538.676259551046,0
2018-05-21,ATU5,539.574393877659,0
2018-05-22,ATU5,540.471952037645,0
2018-05-23,ATU5,541.367814283398,0
2018-05-24,ATU5,542.260860867315,0
2018-05-25,ATU5,543.149972041791,0
2018-05-26,ATU5,544.034028059221,0
2018-05-27,ATU5,544.911909172001,0
2018-05-28,ATU5,545.782495632527,0
2018-05-29,ATU5,546.644667693195,0
2018-05-30,ATU5,547.497305606399,0
2018-05-31,ATU5,548.339289624535,0
2018-06-01,ATU5,549.1695,0
2018-06-02,ATU5,549.986962295584,0
2018-06-03,ATU5,550.791283315665,0
2018-06-04,ATU5,551.582215175014,0
2018-06-05,ATU5,552.359509988405,0
2018-06-06,ATU5,553.122919870609,0
2018-06-07,ATU5,553.8721969364,0
2018-06-08,ATU5,554.60709330055,0
2018-06-09,ATU5,555.327361077831,0
2018-06-10,ATU5,556.032752383017,0
2018-06-11,ATU5,556.723019330879,0
2018-06-12,ATU5,557.397914036191,0
2018-06-13,ATU5,558.057188613724,0
2018-06-14,ATU5,558.700595178252,0
2018-06-15,ATU5,559.327885844547,0
2018-06-16,ATU5,559.938812727382,0
2018-06-17,ATU5,560.533127941529,0
2018-06-18,ATU5,561.11058360176,0
2018-06-19,ATU5,561.670931822849,0
2018-06-20,ATU5,562.213924719567,0
2018-06-21,ATU5,562.739314406689,0
2018-06-22,ATU5,563.246852998985,0
2018-06-23,ATU5,563.736292611228,0
2018-06-24,ATU5,564.207385358192,0
2018-06-25,ATU5,564.659883354649,0
2018-06-26,ATU5,565.093538715371,0
2018-06-27,ATU5,565.508103555131,0
2018-06-28,ATU5,565.903329988701,0
2018-06-29,ATU5,566.278970130854,0
2018-06-30,ATU5,566.634776096363,0
2018-07-01,ATU5,566.9705,0
2018-07-02,ATU5,567.286075411456,0
2018-07-03,ATU5,567.582161720097,0
2018-07-04,ATU5,567.859599770205,0
2018-07-05,ATU5,568.119230406065,0
2018-07-06,ATU5,568.361894471959,0
2018-07-07,ATU5,568.58843281217,0
2018-07-08,ATU5,568.799686270984,0
2018-07-09,ATU5,568.996495692683,0
2018-07-10,ATU5,569.17970192155,0
2018-07-11,ATU5,569.350145801869,0
2018-07-12,ATU5,569.508668177924,0
2018-07-13,ATU5,569.656109893997,0
2018-07-14,ATU5,569.793311794373,0
2018-07-15,ATU5,569.921114723335,0
2018-07-16,ATU5,570.040359525166,0
2018-07-17,ATU5,570.151887044149,0
2018-07-18,ATU5,570.256538124569,0
2018-07-19,ATU5,570.355153610709,0
2018-07-20,ATU5,570.448574346852,0
2018-07-21,ATU5,570.537641177282,0
2018-07-22,ATU5,570.623194946282,0
2018-07-23,ATU5,570.706076498135,0
2018-07-24,ATU5,570.787126677126,0
2018-07-25,ATU5,570.867186327537,0
2018-07-26,ATU5,570.947096293652,0
2018-07-27,ATU5,571.027697419754,0
2018-07-28,ATU5,571.109830550128,0
2018-07-29,ATU5,571.194336529055,0
2018-07-30,ATU5,571.282056200821,0
2018-07-31,ATU5,571.373830409708,0
2018-08-01,ATU5,571.4705,0
2018-08-02,ATU5,571.572720776442,0
2018-08-03,ATU5,571.680408385626,0
2018-08-04,ATU5,571.793293434605,0
2018-08-05,ATU5,571.911106530432,0
2018-08-06,ATU5,572.033578280162,0
2018-08-07,ATU5,572.160439290848,0
2018-08-08,ATU5,572.291420169542,0
2018-08-09,ATU5,572.4262515233,0
2018-08-10,ATU5,572.564663959173,0
2018-08-11,ATU5,572.706388084216,0
2018-08-12,ATU5,572.851154505482,0
2018-08-13,ATU5,572.998693830025,0
2018-08-14,ATU5,573.148736664898,0
2018-08-15,ATU5,573.301013617154,0
2018-08-16,ATU5,573.455255293847,0
2018-08-17,ATU5,573.61119230203,0
2018-08-18,ATU5,573.768555248758,0
2018-08-19,ATU5,573.927074741083,0
2018-08-20,ATU5,574.086481386058,0
2018-08-21,ATU5,574.246505790738,0
2018-08-22,ATU5,574.406878562176,0
2018-08-23,ATU5,574.567330307425,0
2018-08-24,ATU5,574.727591633539,0
2018-08-25,ATU5,574.887393147572,0
2018-08-26,ATU5,575.046465456576,0
2018-08-27,ATU5,575.204539167605,0
2018-08-28,ATU5,575.361344887713,0
2018-08-29,ATU5,575.516613223953,0
2018-08-30,ATU5,575.670074783378,0
2018-08-31,ATU5,575.821460173043,0
2018-09-01,ATU5,575.9705,0
2018-09-02,ATU5,576.117004303928,0
2018-09-03,ATU5,576.261100855003,0
2018-09-04,ATU5,576.402996856027,0
2018-09-05,ATU5,576.542899509801,0
2018-09-06,ATU5,576.681016019126,0
2018-09-07,ATU5,576.817553586803,0
2018-09-08,ATU5,576.952719415633,0
2018-09-09,ATU5,577.086720708419,0
2018-09-10,ATU5,577.21976466796,0
2018-09-11,ATU5,577.352058497059,0
2018-09-12,ATU5,577.483809398517,0
2018-09-13,ATU5,577.615224575134,0
2018-09-14,ATU5,577.746511229712,0
2018-09-15,ATU5,577.877876565053,0
2018-09-16,ATU5,578.009527783957,0
2018-09-17,ATU5,578.141672089226,0
2018-09-18,ATU5,578.274516683661,0
2018-09-19,ATU5,578.408268770064,0
2018-09-20,ATU5,578.543135551235,0
2018-09-21,ATU5,578.679324229975,0
2018-09-22,ATU5,578.817042009087,0
2018-09-23,ATU5,578.956496091372,0
2018-09-24,ATU5,579.09789367963,0
2018-09-25,ATU5,579.241441976662,0
2018-09-26,ATU5,579.387348185271,0
2018-09-27,ATU5,579.535819508257,0
2018-09-28,ATU5,579.687063148422,0
2018-09-29,ATU5,579.841286308566,0
2018-09-30,ATU5,579.998696191492,0
2018-10-01,ATU5,580.1595,0
2018-10-02,ATU5,580.323818877221,0
2018-10-03,ATU5,580.491429727606,0
2018-10-04,ATU5,580.662023395934,0
2018-10-05,ATU5,580.835290726985,0
2018-10-06,ATU5,581.010922565539,0
2018-10-07,ATU5,581.188609756375,0
2018-10-08,ATU5,581.368043144273,0
2018-10-09,ATU5,581.548913574014,0
2018-10-10,ATU5,581.730911890377,0
2018-10-11,ATU5,581.913728938141,0
2018-10-12,ATU5,582.097055562087,0
2018-10-13,ATU5,582.280582606994,0
2018-10-14,ATU5,582.464000917642,0
2018-10-15,ATU5,582.647001338811,0
2018-10-16,ATU5,582.829274715281,0
2018-10-17,ATU5,583.010511891831,0
2018-10-18,ATU5,583.190403713242,0
2018-10-19,ATU5,583.368641024292,0
2018-10-20,ATU5,583.544914669763,0
2018-10-21,ATU5,583.718915494433,0
2018-10-22,ATU5,583.890334343082,0
2018-10-23,ATU5,584.058862060491,0
2018-10-24,ATU5,584.224189491439,0
2018-10-25,ATU5,584.386007480705,0
2018-10-26,ATU5,584.54400687307,0
2018-10-27,ATU5,584.697878513314,0
2018-10-28,ATU5,584.847313246216,0
2018-10-29,ATU5,584.992001916555,0
2018-10-30,ATU5,585.131635369113,0
2018-10-31,ATU5,585.265904448668,0
2018-11-01,ATU5,585.3945,0
2018-11-02,ATU5,585.517202265444,0
2018-11-03,ATU5,585.634149077553,0
2018-11-04,ATU5,585.745567666435,0
2018-11-05,ATU5,585.851685262197,0
2018-11-06,ATU5,585.952729094947,0
2018-11-07,ATU5,586.048926394793,0
2018-11-08,ATU5,586.140504391843,0
2018-11-09,ATU5,586.227690316204,0
2018-11-10,ATU5,586.310711397984,0
2018-11-11,ATU5,586.389794867291,0
2018-11-12,ATU5,586.465167954232,0
2018-11-13,ATU5,586.537057888916,0
2018-11-14,ATU5,586.60569190145,0
2018-11-15,ATU5,586.671297221942,0
2018-11-16,ATU5,586.7341010805,0
2018-11-17,ATU5,586.794330707231,0
2018-11-18,ATU5,586.852213332242,0
2018-11-19,ATU5,586.907976185643,0
2018-11-20,ATU5,586.96184649754,0
2018-11-21,ATU5,587.014051498042,0
2018-11-22,ATU5,587.064818417256,0
2018-11-23,ATU5,587.114374485289,0
2018-11-24,ATU5,587.16294693225,0
2018-11-25,ATU5,587.210762988247,0
2018-11-26,ATU5,587.258049883386,0
2018-11-27,ATU5,587.305034847776,0
2018-11-28,ATU5,587.351945111525,0
2018-11-29,ATU5,587.39900790474,0
2018-11-30,ATU5,587.446450457529,0
2018-12-01,ATU5,587.4945,0
2018-12-02,ATU5,587.543352532353,0
2018-12-03,ATU5,587.59307913516,0
2018-12-04,ATU5,587.643719659086,0
2018-12-05,ATU5,587.695313954793,0
2018-12-06,ATU5,587.747901872948,0
2018-12-07,ATU5,587.801523264213,0
2018-12-08,ATU5,587.856217979253,0
2018-12-09,ATU5,587.912025868734,0
2018-12-10,ATU5,587.968986783318,0
2018-12-11,ATU5,588.02714057367,0
2018-12-12,ATU5,588.086527090455,0
2018-12-13,ATU5,588.147186184337,0
2018-12-14,ATU5,588.20915770598,0
2018-12-15,ATU5,588.272481506048,0
2018-12-16,ATU5,588.337197435206,0
2018-12-17,ATU5,588.403345344118,0
2018-12-18,ATU5,588.470965083448,0
2018-12-19,ATU5,588.540096503861,0
2018-12-20,ATU5,588.610779456021,0
2018-12-21,ATU5,588.683053790592,0
2018-12-22,ATU5,588.756959358238,0
2018-12-23,ATU5,588.832536009624,0
2018-12-24,ATU5,588.909823595415,0
2018-12-25,ATU5,588.988861966274,0
2018-12-26,ATU5,589.069690972865,0
2018-12-27,ATU5,589.152350465853,0
2018-12-28,ATU5,589.236880295903,0
2018-12-29,ATU5,589.323320313678,0
2018-12-30,ATU5,589.411710369843,0
2018-12-31,ATU5,589.502090315062,0
2019-01-01,ATU5,589.5945,0
2019-01-02,ATU5,589.68894745778,0
2019-01-03,ATU5,589.785313451362,0
2019-01-04,ATU5,589.883446926166,0
2019-01-05,ATU5,589.983196827611,0
2019-01-06,ATU5,590.084412101117,0
2019-01-07,ATU5,590.186941692103,0
2019-01-08,ATU5,590.29063454599,0
2019-01-09,ATU5,590.395339608195,0
2019-01-10,ATU5,590.50090582414,0
2019-01-11,ATU5,590.607182139243,0
2019-01-12,ATU5,590.714017498924,0
2019-01-13,ATU5,590.821260848603,0
2019-01-14,ATU5,590.928761133699,0
2019-01-15,ATU5,591.036367299631,0
2019-01-16,ATU5,591.14392829182,0
2019-01-17,ATU5,591.251293055684,0
2019-01-18,ATU5,591.358310536643,0
2019-01-19,ATU5,591.464829680117,0
2019-01-20,ATU5,591.570699431526,0
2019-01-21,ATU5,591.675768736288,0
2019-01-22,ATU5,591.779886539823,0
2019-01-23,ATU5,591.882901787551,0
2019-01-24,ATU5,591.984663424891,0
2019-01-25,ATU5,592.085020397263,0
2019-01-26,ATU5,592.183821650087,0
2019-01-27,ATU5,592.280916128781,0
2019-01-28,ATU5,592.376152778766,0
2019-01-29,ATU5,592.469380545461,0
2019-01-30,ATU5,592.560448374285,0
2019-01-31,ATU5,592.649205210659,0
2019-02-01,ATU5,592.7355,0
2019-02-02,ATU5,592.819240480486,0
2019-02-03,ATU5,592.900569561319,0
2019-02-04,ATU5,592.979688944456,0
2019-02-05,ATU5,593.056800331857,0
2019-02-06,ATU5,593.132105425478,0
2019-02-07,ATU5,593.20580592728,0
2019-02-08,ATU5,593.278103539219,0
2019-02-09,ATU5,593.349199963254,0
2019-02-10,ATU5,593.419296901344,0
2019-02-11,ATU5,593.488596055447,0
2019-02-12,ATU5,593.557299127522,0
2019-02-13,ATU5,593.625607819526,0
2019-02-14,ATU5,593.693723833417,0
2019-02-15,ATU5,593.761848871156,0
2019-02-16,ATU5,593.830184634698,0
2019-02-17,ATU5,593.898932826003,0
2019-02-18,ATU5,593.96829514703,0
2019-02-19,ATU5,594.038473299736,0
2019-02-20,ATU5,594.10966898608,0
2019-02-21,ATU5,594.18208390802,0
2019-02-22,ATU5,594.255919767515,0
2019-02-23,ATU5,594.331378266522,0
2019-02-24,ATU5,594.408661107,0
2019-02-25,ATU5,594.487969990908,0
2019-02-26,ATU5,594.569506620204,0
2019-02-27,ATU5,594.653472696845,0
2019-02-28,ATU5,594.740069922791,0
2019-03-01,ATU5,594.8295,0
2019-03-02,ATU5,594.921901594194,0
2019-03-03,ATU5,595.017161226152,0
2019-03-04,ATU5,595.115102380416,0
2019-03-05,ATU5,595.21554854153,0
2019-03-06,ATU5,595.318323194036,0
2019-03-07,ATU5,595.423249822476,0
2019-03-08,ATU5,595.530151911395,0
2019-03-09,ATU5,595.638852945334,0
2019-03-10,ATU5,595.749176408837,0
2019-03-11,ATU5,595.860945786445,0
2019-03-12,ATU5,595.973984562702,0
2019-03-13,ATU5,596.088116222151,0
2019-03-14,ATU5,596.203164249335,0
2019-03-15,ATU5,596.318952128795,0
2019-03-16,ATU5,596.435303345076,0
2019-03-17,ATU5,596.55204138272,0
2019-03-18,ATU5,596.668989726269,0
2019-03-19,ATU5,596.785971860266,0
2019-03-20,ATU5,596.902811269255,0
2019-03-21,ATU5,597.019331437777,0
2019-03-22,ATU5,597.135355850376,0
2019-03-23,ATU5,597.250707991595,0
2019-03-24,ATU5,597.365211345976,0
2019-03-25,ATU5,597.478689398062,0
2019-03-26,ATU5,597.590965632396,0
2019-03-27,ATU5,597.701863533521,0
2019-03-28,ATU5,597.811206585979,0
2019-03-29,ATU5,597.918818274313,0
2019-03-30,ATU5,598.024522083066,0
2019-03-31,ATU5,598.128141496781,0
2019-04-01,ATU5,598.2295,0
2019-04-02,ATU5,598.328509450784,0
2019-04-03,ATU5,598.425435201258,0
2019-04-04,ATU5,598.520630977065,0
2019-04-05,ATU5,598.61445050385,0
2019-04-06,ATU5,598.707247507254,0
2019-04-07,ATU5,598.799375712921,0
2019-04-08,ATU5,598.891188846494,0
2019-04-09,ATU5,598.983040633617,0
2019-04-10,ATU5,599.075284799932,0
2019-04-11,ATU5,599.168275071083,0
2019-04-12,ATU5,599.262365172712,0
2019-04-13,ATU5,599.357908830464,0
2019-04-14,ATU5,599.45525976998,0
2019-04-15,ATU5,599.554771716904,0
2019-04-16,ATU5,599.65679839688,0
2019-04-17,ATU5,599.76169353555,0
2019-04-18,ATU5,599.869810858558,0
2019-04-19,ATU5,599.981504091546,0
2019-04-20,ATU5,600.097126960158,0
2019-04-21,ATU5,600.217033190037,0
2019-04-22,ATU5,600.341576506826,0
2019-04-23,ATU5,600.471110636168,0
2019-04-24,ATU5,600.605989303707,0
2019-04-25,ATU5,600.746566235086,0
2019-04-26,ATU5,600.893195155946,0
2019-04-27,ATU5,601.046229791933,0
2019-04-28,ATU5,601.206023868689,0
2019-04-29,ATU5,601.372931111856,0
2019-04-30,ATU5,601.547305247079,0
2019-05-01,ATU5,601.7295,0
2019-05-02,ATU5,601.919765709642,0
2019-05-03,ATU5,602.117939168542,0
2019-05-04,ATU5,602.323753782617,0
2019-05-05,ATU5,602.536942957783,0
2019-05-06,ATU5,602.757240099959,0
2019-05-07,ATU5,602.984378615059,0
2019-05-08,ATU5,603.218091909003,0
2019-05-09,ATU5,603.458113387705,0
2019-05-10,ATU5,603.704176457083,0
2019-05-11,ATU5,603.956014523054,0
2019-05-12,ATU5,604.213360991534,0
2019-05-13,ATU5,604.475949268441,0
2019-05-14,ATU5,604.74351275969,0
2019-05-15,ATU5,605.0157848712,0
2019-05-16,ATU5,605.292499008886,0
2019-05-17,ATU5,605.573388578665,0
2019-05-18,ATU5,605.858186986455,0
2019-05-19,ATU5,606.146627638172,0
2019-05-20,ATU5,606.438443939733,0
2019-05-21,ATU5,606.733369297054,0
2019-05-22,ATU5,607.031137116053,0
2019-05-23,ATU5,607.331480802647,0
2019-05-24,ATU5,607.634133762751,0
2019-05-25,ATU5,607.938829402283,0
2019-05-26,ATU5,608.24530112716,0
2019-05-27,ATU5,608.553282343298,0
2019-05-28,ATU5,608.862506456615,0
2019-05-29,ATU5,609.172706873027,0
2019-05-30,ATU5,609.48361699845,0
2019-05-31,ATU5,609.794970238802,0
2019-06-01,ATU5,610.1065,0
2019-06-02,ATU5,610.417949737279,0
2019-06-03,ATU5,610.729103103154,0
2019-06-04,ATU5,611.039753799458,0
2019-06-05,ATU5,611.349695528023,0
2019-06-06,ATU5,611.658721990683,0
2019-06-07,ATU5,611.966626889271,0
2019-06-08,ATU5,612.27320392562,0
2019-06-09,ATU5,612.578246801564,0
2019-06-10,ATU5,612.881549218935,0
2019-06-11,ATU5,613.182904879567,0
2019-06-12,ATU5,613.482107485292,0
2019-06-13,ATU5,613.778950737945,0
2019-06-14,ATU5,614.073228339357,0
2019-06-15,ATU5,614.364733991363,0
2019-06-16,ATU5,614.653261395796,0
2019-06-17,ATU5,614.938604254488,0
2019-06-18,ATU5,615.220556269273,0
2019-06-19,ATU5,615.498911141983,0
2019-06-20,ATU5,615.773462574453,0
2019-06-21,ATU5,616.044004268515,0
2019-06-22,ATU5,616.310329926002,0
2019-06-23,ATU5,616.572233248748,0
2019-06-24,ATU5,616.829507938586,0
2019-06-25,ATU5,617.081947697348,0
2019-06-26,ATU5,617.329346226868,0
2019-06-27,ATU5,617.57149722898,0
2019-06-28,ATU5,617.808194405516,0
2019-06-29,ATU5,618.039231458309,0
2019-06-30,ATU5,618.264402089193,0
2019-07-01,ATU5,618.4835,0
2019-07-02,ATU5,618.696400984362,0
