artifact_status,formal_warning_output,vajont_used,decision_input_split,fold,method,scope,station,block,n,p50_bias_actual_minus_prediction_mean_mm,p50_bias_actual_minus_prediction_median_mm,p50_mae_mm,coverage_80,coverage_abs_error_to_0_8,normal_implied_coverage_80,width_mean_mm,interval_score_mean_mm,pinball_p10_mean_mm,pinball_p50_mean_mm,pinball_p90_mean_mm,pinball_three_quantile_mean_mm,z_median,green_rate,blue_rate,yellow_rate,orange_rate,red_rate
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station,MJ9,O1,34,0.07193567201,0.06864171417,0.07193567201,0.4705882353,0.3294117647,0.4117647059,0.09605241143,0.3650062414,0.01133256305,0.03596783601,0.02516806108,0.02415615338,1.842672033,0,0.3235294118,0.2058823529,0.1470588235,0.3235294118
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station,MJ1,O1,34,0.06049764666,0.02045785165,0.06457858465,0.7941176471,0.005882352941,0.6764705882,0.2350017165,0.3008262829,0.0150129564,0.03228929232,0.01506967189,0.0207906402,0.2330227051,0.1764705882,0.4705882353,0.2941176471,0.05882352941,0
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station,MJ3,O1,34,0.05258254376,0.04129613376,0.05268295468,1,0.2,1,0.2685306379,0.2685306379,0.01552569851,0.02634147734,0.01132736527,0.01773151371,0.38671209,0.02941176471,0.8529411765,0.1176470588,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station,ATU4,O2,34,-0.01096977932,-0.05690878323,0.09873317295,1,0.2,1,0.5554752906,0.5554752906,0.02247211743,0.04936658647,0.03307541163,0.03497137185,-0.2584530851,0.6470588235,0.3529411765,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station,ATU5,O2,34,-0.03248124538,-0.01810268813,0.1078792606,1,0.2,1,0.8051129181,0.8051129181,0.02874790533,0.05393963032,0.05176338648,0.04481697404,-0.05827238352,0.5588235294,0.4411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station,ATU3,O2,34,0.07367672284,-0.01364415028,0.1499472106,1,0.2,1,0.9514157831,0.9514157831,0.0470179063,0.07497360528,0.04812367201,0.0567050612,-0.0372046335,0.5588235294,0.4411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station,ATU2,O3,34,-0.02554859433,-0.06866768094,0.1057215062,1,0.2,1,0.647134584,0.647134584,0.02390232151,0.05286075308,0.04081113689,0.03919140382,-0.2677850486,0.6470588235,0.3529411765,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station,ATU1,O3,34,-0.01468663082,-0.008317137174,0.0825903097,1,0.2,1,0.8790353443,0.8790353443,0.03676839515,0.04129515485,0.05113513928,0.04306622976,-0.02450530237,0.5588235294,0.4411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,global_robust_location_scale,station_macro,all,all,272,0.02187579193,-0.004405592522,0.09175858392,0.9080882353,0.1919117647,0.8860294118,0.5547198357,0.5965671353,0.02509748296,0.04587929196,0.03455923057,0.0351786685,0.2270232969,0.3970588235,0.4595588235,0.07720588235,0.02573529412,0.04044117647
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,overall_micro,all,all,272,0.01579648134,-0.01193357425,0.09510831155,0.4375,0.3625,0.4632352941,0.1524397536,0.568121119,0.0212236613,0.04755415578,0.0355884506,0.03478875589,-0.2285909598,0.5404411765,0.1470588235,0.06985294118,0.1066176471,0.1360294118
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station,MJ9,O1,34,0.02245884894,0.01947008522,0.03813596267,0.5882352941,0.2117647059,0.5882352941,0.07589128978,0.1771060719,0.005541317881,0.01906798133,0.01216928931,0.01225952951,0.6611963925,0.4411764706,0.1176470588,0.08823529412,0.3529411765,0
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station,MJ1,O1,34,-0.06055229028,-0.09626333076,0.08371472383,0.3823529412,0.4176470588,0.4411764706,0.18567554,0.4534370143,0.02780276227,0.04185736192,0.01754093916,0.02906702111,-1.376069016,0.6764705882,0.3235294118,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station,MJ3,O1,34,-0.08573821947,-0.09818871452,0.08573821947,0.5,0.3,0.5,0.2121668384,0.4520490392,0.02352673563,0.04286910974,0.0216781683,0.02935800455,-1.18155083,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station,ATU4,O2,34,0.01209839238,-0.03345438599,0.09282385249,0.2647058824,0.5352941176,0.3235294118,0.1264742436,0.537429311,0.01961388821,0.04641192624,0.03412904289,0.03338495245,-0.6676321539,0.6176470588,0.02941176471,0.05882352941,0.1176470588,0.1764705882
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station,ATU5,O2,34,0.0009540547056,0.01510936263,0.1078922324,0.5588235294,0.2411764706,0.5294117647,0.1833133698,0.6373141758,0.03749951824,0.05394611621,0.02623189934,0.0392258446,0.2115621406,0.4705882353,0.2647058824,0.1176470588,0.1470588235,0
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station,ATU3,O2,34,0.113187792,0.02608721459,0.1540706802,0.5,0.3,0.5882352941,0.216624562,1.000074797,0.02134844577,0.0770353401,0.07865903393,0.05901427327,0.3040917674,0.3529411765,0.2352941176,0.05882352941,0.02941176471,0.3235294118
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station,ATU2,O3,34,0.04407571451,0.002048574828,0.09196877801,0.3823529412,0.4176470588,0.3823529412,0.09301934559,0.6513616973,0.01784897538,0.04598438901,0.04728719435,0.03704018625,0.05548415726,0.4705882353,0.1470588235,0.02941176471,0.02941176471,0.3235294118
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station,ATU1,O3,34,0.07988755794,0.08554704811,0.1065220433,0.3235294118,0.4764705882,0.3529411765,0.1263528399,0.6361968454,0.01660764704,0.05326102166,0.04701203751,0.0389602354,1.747978727,0.2941176471,0.05882352941,0.2058823529,0.1764705882,0.2647058824
calibration_only_expert_review_not_formal,False,False,calibration,2,block_robust_location_scale,station_macro,all,all,272,0.01579648134,-0.009955518238,0.09510831155,0.4375,0.3625,0.4632352941,0.1524397536,0.568121119,0.0212236613,0.04755415578,0.0355884506,0.03478875589,-0.03061735191,0.5404411765,0.1470588235,0.06985294118,0.1066176471,0.1360294118
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,overall_micro,all,all,272,0.01751261457,-0.01233149103,0.09528320144,0.8602941176,0.06029411765,0.9227941176,0.5486714172,0.58108397,0.02753093926,0.04764160072,0.03057745774,0.03524999924,-0.06956623528,0.5367647059,0.4044117647,0.05882352941,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station,MJ9,O1,34,0.004044313457,0.001169138436,0.03697112688,0.7058823529,0.09411764706,0.5882352941,0.09500509864,0.1144444948,0.005468782388,0.01848556344,0.005975667092,0.009976670973,0.0313746439,0.5,0.1470588235,0.3529411765,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station,MJ1,O1,34,-0.04530833392,-0.08225010831,0.07803004266,0.6470588235,0.1529411765,0.9117647059,0.2324393622,0.3214026147,0.01323095293,0.03901502133,0.01890930854,0.0237184276,-0.9311270308,0.6470588235,0.3529411765,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station,MJ3,O1,34,-0.08585241897,-0.09830178919,0.08585241897,0.5294117647,0.2705882353,0.8823529412,0.2656026991,0.4165004727,0.01666002794,0.04292620949,0.02499001932,0.02819208559,-0.9449399783,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station,ATU4,O2,34,-0.003072649755,-0.04887943369,0.09643960942,1,0.2,1,0.549418635,0.549418635,0.02300484345,0.04821980471,0.03193702005,0.03438722274,-0.2244612067,0.6470588235,0.3529411765,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station,ATU5,O2,34,0.02944063162,0.04340573312,0.1127247723,1,0.2,1,0.7963343247,0.7963343247,0.03459122254,0.05636238615,0.04504220993,0.04533193954,0.1403884157,0.3823529412,0.6176470588,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station,ATU3,O2,34,0.1150621239,0.02799679158,0.1546202351,1,0.2,1,0.9410419684,0.9410419684,0.05072411788,0.07731011756,0.04338007895,0.0571381048,0.0751059446,0.3529411765,0.5294117647,0.1176470588,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station,ATU2,O3,34,0.04873084881,0.006776717526,0.09232795372,1,0.2,1,0.6400785161,0.6400785161,0.03104178848,0.04616397686,0.03296606313,0.03672394282,0.02670402815,0.4705882353,0.5294117647,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station,ATU1,O3,34,0.07705640144,0.08273714615,0.1052994525,1,0.2,1,0.8694507337,0.8694507337,0.04552577849,0.05264972623,0.04141929488,0.04653159987,0.2456787151,0.2941176471,0.7058823529,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_only,station_macro,all,all,272,0.01751261457,-0.008418225545,0.09528320144,0.8602941176,0.1897058824,0.9227941176,0.5486714172,0.58108397,0.02753093926,0.04764160072,0.03057745774,0.03524999924,-0.1976595586,0.5367647059,0.4044117647,0.05882352941,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,overall_micro,all,all,272,0.01751261457,-0.01233149103,0.09528320144,0.4411764706,0.3588235294,0.4889705882,0.1549777571,0.5486849529,0.02160573177,0.04764160072,0.03326276352,0.034170032,-0.2477842051,0.5367647059,0.1397058824,0.1360294118,0.06617647059,0.1213235294
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station,MJ9,O1,34,0.004044313457,0.001169138436,0.03697112688,0.7352941176,0.06470588235,0.6470588235,0.09887833559,0.1127511072,0.005437548735,0.01848556344,0.005837561985,0.009920224719,0.03014564435,0.5,0.1470588235,0.3529411765,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station,MJ1,O1,34,-0.04530833392,-0.08225010831,0.07803004266,0.5294117647,0.2705882353,0.7941176471,0.2052616777,0.3388537481,0.01665725167,0.03901502133,0.01722812314,0.02430013205,-1.05441296,0.6470588235,0.2941176471,0.05882352941,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station,MJ3,O1,34,-0.08585241897,-0.09830178919,0.08585241897,0.2058823529,0.5941176471,0.2941176471,0.126241233,0.5616402127,0.03978157198,0.04292620949,0.01638244929,0.03303007692,-1.988087432,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station,ATU4,O2,34,-0.003072649755,-0.04887943369,0.09643960942,0.2058823529,0.5941176471,0.2058823529,0.118137169,0.5768883516,0.02598906917,0.04821980471,0.03169976598,0.03530287996,-1.04389813,0.6470588235,0.02941176471,0.05882352941,0.1176470588,0.1470588235
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station,ATU5,O2,34,0.02944063162,0.04340573312,0.1127247723,0.5588235294,0.2411764706,0.5294117647,0.2185406876,0.5831202881,0.03112848778,0.05636238615,0.02718354103,0.03822480499,0.5115574378,0.3823529412,0.2058823529,0.2647058824,0.1470588235,0
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station,ATU3,O2,34,0.1150621239,0.02799679158,0.1546202351,0.5294117647,0.2705882353,0.5882352941,0.2207394492,0.998437528,0.02130364212,0.07731011756,0.07854011069,0.05905129012,0.320186746,0.3529411765,0.2352941176,0.05882352941,0.02941176471,0.3235294118
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station,ATU2,O3,34,0.04873084881,0.006776717526,0.09232795372,0.4411764706,0.3588235294,0.5,0.1225710097,0.6003607571,0.01585276505,0.04616397686,0.04418331066,0.03540001752,0.1394512026,0.4705882353,0.1470588235,0.05882352941,0,0.3235294118
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station,ATU1,O3,34,0.07705640144,0.08273714615,0.1052994525,0.3235294118,0.4764705882,0.3529411765,0.1294524952,0.6174276303,0.01669551766,0.05264972623,0.04504724537,0.03813082975,1.650068922,0.2941176471,0.05882352941,0.2352941176,0.2352941176,0.1764705882
calibration_only_expert_review_not_formal,False,False,calibration,2,station_robust_location_scale,station_macro,all,all,272,0.01751261457,-0.008418225545,0.09528320144,0.4411764706,0.3588235294,0.4889705882,0.1549777571,0.5486849529,0.02160573177,0.04764160072,0.03326276352,0.034170032,-0.1793735712,0.5367647059,0.1397058824,0.1360294118,0.06617647059,0.1213235294
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,overall_micro,all,all,272,0.003622738484,-0.007529763298,0.05711625006,0.8455882353,0.04558823529,0.8455882353,0.5362553217,0.5815811279,0.0275763812,0.02855812503,0.03058173159,0.02890541261,-0.02360366295,0.5330882353,0.3308823529,0.1323529412,0.003676470588,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station,MJ9,O1,34,0.00928626168,0.01361747371,0.02027115664,1,0.2,1,0.09549182446,0.09549182446,0.005096423817,0.01013557832,0.004452758629,0.006561586923,0.4010468977,0.2352941176,0.6764705882,0.08823529412,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station,MJ1,O1,34,-0.07796319907,-0.06495888513,0.07851464836,0.6176470588,0.1823529412,0.7352941176,0.2189617075,0.4149005023,0.02076901078,0.03925732418,0.02072103945,0.02691579147,-0.7867956623,0.9705882353,0.02941176471,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station,MJ3,O1,34,0.1536935987,0.1571916707,0.1536935987,0.1470588235,0.6529411765,0.02941176471,0.2481333484,0.4148010035,0.02628470371,0.07684679934,0.01519539664,0.03944229989,1.589214982,0,0,0.9705882353,0.02941176471,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station,ATU4,O2,34,-0.0580585233,-0.05170229118,0.0580585233,1,0.2,1,0.5239294384,0.5239294384,0.01883102104,0.02902926165,0.03356192279,0.02714073516,-0.2786283783,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station,ATU5,O2,34,0.04684927396,0.05072489134,0.0505011918,1,0.2,1,0.7750706666,0.7750706666,0.03924475983,0.0252505959,0.03826230683,0.03425255419,0.1678131246,0.05882352941,0.9411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station,ATU3,O2,34,-0.01120076639,-0.007042382996,0.02835554993,1,0.2,1,0.9096607567,0.9096607567,0.04109163486,0.01417777497,0.04987444081,0.03504795021,-0.01998561679,0.5882352941,0.4117647059,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station,ATU2,O3,34,-0.033144115,-0.03322886074,0.03319363815,1,0.2,1,0.6362336248,0.6362336248,0.02603723847,0.01659681907,0.03758612402,0.02674006052,-0.1306545497,0.9705882353,0.02941176471,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station,ATU1,O3,34,-0.0004806226837,0.01231718993,0.03434169364,1,0.2,1,0.8825612065,0.8825612065,0.04325625711,0.01717084682,0.04499986354,0.03514232249,0.03634274666,0.4411764706,0.5588235294,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,raw,station_macro,all,all,272,0.003622738484,0.009614850698,0.05711625006,0.8455882353,0.2544117647,0.8455882353,0.5362553217,0.5815811279,0.0275763812,0.02855812503,0.03058173159,0.02890541261,0.122294193,0.5330882353,0.3308823529,0.1323529412,0.003676470588,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,overall_micro,all,all,272,0.003622738484,-0.007529763298,0.05711625006,0.9117647059,0.1117647059,0.8786764706,0.5545108614,0.5803279174,0.02793236896,0.02855812503,0.03010042279,0.02886363892,-0.02360366295,0.5330882353,0.3419117647,0.125,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station,MJ9,O1,34,0.00928626168,0.01361747371,0.02027115664,1,0.2,1,0.1786291204,0.1786291204,0.009253288613,0.01013557832,0.008609623425,0.00933283012,0.2050823923,0.2352941176,0.7647058824,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station,MJ1,O1,34,-0.07796319907,-0.06495888513,0.07851464836,0.7058823529,0.09411764706,0.8235294118,0.2465153194,0.3979109757,0.01769237753,0.03925732418,0.02209872004,0.02634947392,-0.6971512975,0.9705882353,0.02941176471,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station,MJ3,O1,34,0.1536935987,0.1571916707,0.1536935987,0.5882352941,0.2117647059,0.2058823529,0.2834867583,0.3386275503,0.0280523742,0.07684679934,0.005810380824,0.03690318479,1.390683556,0,0,1,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station,ATU4,O2,34,-0.0580585233,-0.05170229118,0.0580585233,1,0.2,1,0.5239294384,0.5239294384,0.01883102104,0.02902926165,0.03356192279,0.02714073516,-0.2786283783,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station,ATU5,O2,34,0.04684927396,0.05072489134,0.0505011918,1,0.2,1,0.7750706666,0.7750706666,0.03924475983,0.0252505959,0.03826230683,0.03425255419,0.1678131246,0.05882352941,0.9411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station,ATU3,O2,34,-0.01120076639,-0.007042382996,0.02835554993,1,0.2,1,0.9096607567,0.9096607567,0.04109163486,0.01417777497,0.04987444081,0.03504795021,-0.01998561679,0.5882352941,0.4117647059,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station,ATU2,O3,34,-0.033144115,-0.03322886074,0.03319363815,1,0.2,1,0.6362336248,0.6362336248,0.02603723847,0.01659681907,0.03758612402,0.02674006052,-0.1306545497,0.9705882353,0.02941176471,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station,ATU1,O3,34,-0.0004806226837,0.01231718993,0.03434169364,1,0.2,1,0.8825612065,0.8825612065,0.04325625711,0.01717084682,0.04499986354,0.03514232249,0.03634274666,0.4411764706,0.5588235294,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_symmetric_conformal,station_macro,all,all,272,0.003622738484,0.009614850698,0.05711625006,0.9117647059,0.1882352941,0.8786764706,0.5545108614,0.5803279174,0.02793236896,0.02855812503,0.03010042279,0.02886363892,0.08418774716,0.5330882353,0.3419117647,0.125,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,overall_micro,all,all,272,-0.03096461527,-0.04504279686,0.0704412175,0.8382352941,0.03823529412,0.8382352941,0.4959244289,0.5470747339,0.02339833904,0.03522060875,0.03130913434,0.02997602738,-0.2042820042,0.7242647059,0.1507352941,0.1213235294,0.003676470588,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station,MJ9,O1,34,0.003127237462,0.008002946446,0.01786021652,0.9411764706,0.1411764706,1,0.08831003927,0.09025209384,0.004361273553,0.008930108262,0.004663935831,0.005985105882,0.2549031251,0.3529411765,0.6470588235,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station,MJ1,O1,34,-0.09208577414,-0.07831455701,0.09208577414,0.5294117647,0.2705882353,0.6470588235,0.2024939527,0.4879482206,0.02763357229,0.04604288707,0.02116124977,0.03161256971,-1.029540344,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station,MJ3,O1,34,0.1376895134,0.1399515496,0.1376895134,0.2352941176,0.5647058824,0.05882352941,0.2294716418,0.3512777589,0.02386336988,0.0688447567,0.01126440602,0.03465751086,1.539698592,0,0,0.9705882353,0.02941176471,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station,ATU4,O2,34,-0.0918508832,-0.08479450138,0.0918508832,1,0.2,1,0.4845255553,0.4845255553,0.01359888578,0.0459254416,0.03485366975,0.03145933238,-0.4800465215,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station,ATU5,O2,34,-0.003141173212,0.0007590580701,0.02231157602,1,0.2,1,0.7167788593,0.7167788593,0.03164652619,0.01115578801,0.04003135974,0.02761122464,0.002701691309,0.4705882353,0.5294117647,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station,ATU3,O2,34,-0.06987199466,-0.06525420487,0.06987199466,1,0.2,1,0.841246647,0.841246647,0.03204983769,0.03493599733,0.05207482701,0.03968688734,-0.2003697216,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station,ATU2,O3,34,-0.07417986152,-0.07389899515,0.07417986152,1,0.2,1,0.5883835261,0.5883835261,0.01972617384,0.03708993076,0.03911217877,0.03197609446,-0.3200387695,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station,ATU1,O3,34,-0.05740398628,-0.04370848239,0.05767992053,1,0.2,1,0.81618521,0.81618521,0.03430707314,0.02883996027,0.04731144786,0.03681949376,-0.1394604723,0.9705882353,0.02941176471,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,global_robust_location_scale,station_macro,all,all,272,-0.03096461527,-0.02465714834,0.0704412175,0.8382352941,0.2470588235,0.8382352941,0.4959244289,0.5470747339,0.02339833904,0.03522060875,0.03130913434,0.02997602738,-0.04651905257,0.7242647059,0.1507352941,0.1213235294,0.003676470588,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,overall_micro,all,all,272,-0.02770843942,-0.01096603523,0.05769920482,0.7463235294,0.05367647059,0.75,0.1745940735,0.354604053,0.02297257913,0.02884960241,0.01248782617,0.02143666924,-0.1661030679,0.5661764706,0.3897058824,0.04411764706,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station,MJ9,O1,34,-0.04255971194,-0.0344697642,0.04255971194,0.5588235294,0.2411764706,0.5588235294,0.08279382506,0.2109564162,0.01217387381,0.02127985597,0.008921767811,0.01412516586,-1.142473064,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station,MJ1,O1,34,-0.1968454487,-0.1778282996,0.1968454487,0,0.8,0,0.189845334,1.380452329,0.1071546295,0.09842272434,0.03089060334,0.0788226524,-2.512493753,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station,MJ3,O1,34,0.01897300759,0.01909399977,0.02061138308,1,0.2,1,0.2151378838,0.2151378838,0.01136117972,0.01030569154,0.01015260866,0.01060649331,0.2279230744,0.1176470588,0.8823529412,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station,ATU4,O2,34,-0.06357344624,-0.05708590608,0.06357344624,0.5294117647,0.2705882353,0.5588235294,0.1418031556,0.2506139878,0.0111917861,0.03178672312,0.01386961267,0.01894937396,-1.129149122,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station,ATU5,O2,34,0.03869081849,0.04257045286,0.04323578665,1,0.2,1,0.2097753215,0.2097753215,0.01322280955,0.02161789333,0.007754722605,0.01419847516,0.5203476384,0.05882352941,0.9411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station,ATU3,O2,34,-0.02077592785,-0.0165425692,0.03056198631,1,0.2,1,0.246202554,0.246202554,0.009347140121,0.01528099316,0.01527311528,0.01330041619,-0.1735247135,0.6764705882,0.3235294118,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station,ATU2,O3,34,-0.0004492986908,0.0002668584474,0.01194970761,1,0.2,1,0.130361527,0.130361527,0.005969096678,0.005974853804,0.007067056023,0.006337002168,0.005164605913,0.5,0.5,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station,ATU1,O3,34,0.04487249196,0.05695507812,0.05225616806,0.8823529412,0.08235294118,0.8823529412,0.1808329866,0.1933324052,0.01336011756,0.02612808403,0.00597312296,0.01515377485,0.8202002813,0.1764705882,0.4705882353,0.3529411765,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,block_robust_location_scale,station_macro,all,all,272,-0.02770843942,-0.02088001873,0.05769920482,0.7463235294,0.2742647059,0.75,0.1745940735,0.354604053,0.02297257913,0.02884960241,0.01248782617,0.02143666924,-0.4230006316,0.5661764706,0.3897058824,0.04411764706,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,overall_micro,all,all,272,-0.02713781918,-0.006409289426,0.06274387623,0.7830882353,0.01691176471,0.7904411765,0.5362553217,0.6842934953,0.03685490786,0.03137193811,0.03157444167,0.03326709588,-0.02448788695,0.5404411765,0.4595588235,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station,MJ9,O1,34,-0.0638588531,-0.05474760439,0.0638588531,0.2352941176,0.5647058824,0.2647058824,0.09549182446,0.3318199468,0.02141472457,0.03192942655,0.01176727011,0.02170380708,-1.562244146,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station,MJ1,O1,34,-0.1844895681,-0.1659013828,0.1844895681,0.02941176471,0.7705882353,0.05882352941,0.2189617075,1.166938974,0.08532022108,0.09224478407,0.03137367636,0.06964622717,-2.033761351,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station,MJ3,O1,34,0.02243370541,0.02256086302,0.02320361939,1,0.2,1,0.2481333484,0.2481333484,0.01315871438,0.01160180969,0.01165462046,0.01213838151,0.2333624354,0.08823529412,0.9117647059,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station,ATU4,O2,34,-0.0750016224,-0.06828418791,0.0750016224,1,0.2,1,0.5239294384,0.5239294384,0.01713671113,0.0375008112,0.0352562327,0.02996458501,-0.3615152217,1,0,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station,ATU5,O2,34,0.06279953817,0.06666730208,0.06470548968,1,0.2,1,0.7750706666,0.7750706666,0.04083978626,0.03235274484,0.03666728041,0.03661993717,0.2205594405,0.05882352941,0.9411764706,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station,ATU3,O2,34,-0.02156323405,-0.01732371065,0.03082454069,1,0.2,1,0.9096607567,0.9096607567,0.04005538809,0.01541227034,0.05091068758,0.03545944867,-0.04918335964,0.6764705882,0.3235294118,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station,ATU2,O3,34,0.007679740602,0.008573956587,0.01383703836,1,0.2,1,0.6362336248,0.6362336248,0.03011962403,0.006918519178,0.03350373846,0.02351396055,0.0338064599,0.2941176471,0.7058823529,0,0,0
calibration_only_expert_review_not_formal,False,False,calibration,3,station_robust_location_only,station,ATU1,O3,34,0.03489774008,0.0471376298,0.04603027808,1,0.2,1,0.8825612065,0.8825612065,0.04679409338,0.02301513904,0.04146202727,0.0370904199,0.1390872146,0.2058823529,0.7941176471,0,0,0
