phase,scenario,model,probability_model,horizon,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
inner,past_only_main,PINN_NOEQ,PINN_NOEQ_G,7,ATU5,174,2.02318299496225,2.3637127007261,1.44233060242131,0.396551724137931,3.7028758568025,9.02437903370681,0.568965517241379,4.75258970997735,9.93938977761998,0.758620689655172,5.66305992960314,10.8839318632529
inner,past_only_main,PINN_NOEQ,PINN_NOEQ_G,7,MJ3,174,3.8489650650708,4.11185421024208,2.6400620923377,0.350574712643678,7.57025067278043,15.122485234027,0.574712643678161,9.7163115483092,17.4596295501687,0.741379310344828,11.5776993072335,21.8918351354557
inner,past_only_main,PINN_NOEQ,PINN_NOEQ_G,7,MJ1,174,1.67336868939088,1.894003499485,1.2032631265728,0.67816091954023,4.21020964627415,7.58538125535734,0.844827586206897,5.4037455792559,10.4742106100146,0.844827586206897,6.43896000435518,15.2718460293894
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,1,ATU1,180,0.0023766472640419,0.002774674798884,0.001721069554575,0.75,0.0083995821948646,0.0109891303251276,0.877777777777778,0.0107807470331718,0.0131166483692172,0.927777777777778,0.0128460524178163,0.0146988076689348
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,1,ATU5,180,0.002520235680747,0.002921853135854,0.0018371744152337,0.783333333333333,0.0087823980623745,0.011877653730372,0.861111111111111,0.0112720858798222,0.0144655683603421,0.911111111111111,0.0134315187643993,0.0164096074401679
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,1,MJ3,180,0.0027093358264197,0.0028040019353217,0.0016913687769681,0.822222222222222,0.0081886541305064,0.0090655349526034,1,0.0105100237934746,0.0105100237934746,1,0.0125234657809895,0.0125234657809895
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,1,MJ1,180,0.0004488045124642,0.0005345380753201,0.0011436352673453,0.838888888888889,0.0109014521165616,0.0112667624177119,0.905555555555556,0.0139918623136737,0.0143612463564169,0.944444444444444,0.0166723322744954,0.0170084061421499
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,2,ATU1,179,0.0080727581514219,0.009854793104514,0.0059352376482968,0.759776536312849,0.0280360089804379,0.0394842861831722,0.88268156424581,0.035983827960232,0.0489942712513934,0.899441340782123,0.0428773756353379,0.0577617136559568
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,2,ATU5,179,0.0089302812342137,0.0104611495313018,0.0064927105748642,0.782122905027933,0.0303424004453375,0.0421062921883021,0.871508379888268,0.0389440493576389,0.0525999599633299,0.899441340782123,0.0464046969909391,0.0618823169201438
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,2,MJ3,179,0.006433495744631,0.0066383766137531,0.0040929138735561,0.815642458100559,0.0213706765741904,0.0235731737282641,0.977653631284916,0.0274289664330024,0.0274941937363105,1,0.0326836293886458,0.0326836293886458
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,2,MJ1,179,0.001323167559848,0.0016296222577412,0.0033294342393567,0.88268156424581,0.0324565764801566,0.0333031288776957,0.955307262569832,0.0416575649214017,0.0425662190376219,0.966480446927374,0.0496380502141751,0.0508286247690976
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,3,ATU1,178,0.019621597966038,0.0240965109865398,0.0143257885957458,0.752808988764045,0.0643561893689647,0.0943847409591879,0.865168539325843,0.0826002748124549,0.116807374669028,0.898876404494382,0.0984242981216368,0.13838964198207
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,3,ATU5,178,0.0221957228439586,0.0258911814305185,0.0159199855486651,0.769662921348315,0.0718415367602014,0.100874894873858,0.882022471910112,0.0922076141786639,0.125618332785073,0.904494382022472,0.109872149065001,0.148436414339172
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,3,MJ3,178,0.0117734291521945,0.0121610262921544,0.0075606657159448,0.837078651685393,0.0403406616780782,0.0446878371701893,0.949438202247191,0.0517766787219638,0.0526142919243386,1,0.0616957180087856,0.0616957180087856
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,3,MJ1,178,0.0028918301764392,0.0036934340593155,0.0066024643019917,0.932584269662921,0.0646418430250508,0.0659947613794174,0.971910112359551,0.0829669073108334,0.0844574426872592,0.971910112359551,0.0988611676889914,0.100580149051451
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,4,ATU1,177,0.0393576299216624,0.0484531254342325,0.028620939276298,0.745762711864407,0.122845545472116,0.187820073655384,0.824858757062147,0.157670550649105,0.231039019456168,0.892655367231638,0.187876049048566,0.267691821890255
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,4,ATU5,177,0.0454752608313766,0.0527707606384878,0.0322102100798921,0.76271186440678,0.141091770429744,0.200319591610078,0.875706214689266,0.18108932684714,0.24712950316358,0.915254237288136,0.215781242044504,0.291924478716589
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,4,MJ3,177,0.0194666412186325,0.0201798409996807,0.0124969445330786,0.847457627118644,0.0659828218014686,0.073848531986405,0.943502824858757,0.0846880349371696,0.0872501523829741,1,0.100912017749556,0.100912017749556
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,4,MJ1,177,0.005435411041829,0.0070758655025474,0.0109895646152131,0.949152542372881,0.107035084513818,0.109068420910168,0.971751412429379,0.137378043698776,0.139385578143955,0.983050847457627,0.163696035625493,0.165632311401586
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,5,ATU1,176,0.0696703121481189,0.0858761914297053,0.0505762739286447,0.721590909090909,0.208782106312973,0.332371432291947,0.823863636363636,0.267968932381996,0.408631337591523,0.869318181818182,0.319304677230015,0.470743601250254
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,5,ATU5,176,0.0816725651613339,0.0944272642424869,0.057307476656551,0.721590909090909,0.245219507167438,0.352960989548626,0.863636363636364,0.314735830073455,0.431567127299292,0.920454545454545,0.375030872948612,0.510929710983853
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,5,MJ3,176,0.0303896008213862,0.0316403371185913,0.019403489434874,0.852272727272727,0.0994168456554896,0.112396603345499,0.9375,0.127600139981124,0.133221214394418,1,0.15204494472178,0.15204494472178
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,5,MJ1,176,0.009293640148979,0.0121155567966251,0.0165310874922579,0.954545454545455,0.15919331131195,0.162170997079041,0.971590909090909,0.204322403044779,0.207251251945515,0.988636363636364,0.24346515984201,0.246279639732218
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,6,ATU1,175,0.112904659374358,0.1392056745043,0.0818868410180758,0.702857142857143,0.326994425417828,0.541094795953636,0.805714285714286,0.419692801368365,0.663751743027557,0.851428571428571,0.500094818027831,0.770697679795851
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,6,ATU5,175,0.132858629738791,0.153499039215346,0.0926981742913769,0.737142857142857,0.389290992220618,0.569968198920216,0.857142857142857,0.499649579236035,0.690906581753648,0.92,0.595369195256718,0.822796589095431
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,6,MJ3,175,0.0455680371483842,0.0476258889470943,0.0289060588971113,0.857142857142857,0.142009412696264,0.162025015059496,0.937142857142857,0.182267107945375,0.192542499312744,0.994285714285714,0.217184654783723,0.217285512304045
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,6,MJ1,175,0.0148211734456618,0.0191617185775395,0.0232997066839467,0.96,0.220671826162957,0.225097939697694,0.971428571428571,0.283229222599336,0.28737733573133,0.988571428571429,0.337488434574456,0.341400490685184
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,7,ATU1,174,0.171996285819746,0.211999628760057,0.124588109968277,0.683908045977011,0.482359877483928,0.825723366152353,0.793103448275862,0.619102200260004,1.01302170777916,0.850574712643678,0.737705772341597,1.19186292750726
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,7,ATU5,174,0.200936978829975,0.232588084082706,0.139739800286694,0.729885057471264,0.576699156424985,0.857994761702727,0.867816091954023,0.740185353916974,1.04103285045034,0.919540229885057,0.881985248894185,1.24433261399501
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,7,MJ3,174,0.0661640899361073,0.0693450336700279,0.0417605656117181,0.862068965517241,0.19534860501068,0.224928981705873,0.936781609195402,0.250727220121802,0.267433136550812,0.988505747126437,0.298759909897488,0.29963330389612
inner,past_only_main,RR_DIRECT,RR_DIRECT_G,7,MJ1,174,0.0222895421759828,0.0285854839980795,0.0313914913302748,0.959770114942529,0.290992490561695,0.297410302180451,0.977011494252874,0.373484818234881,0.379126067576865,0.988505747126437,0.445034610082321,0.450166653781049
inner,past_only_main,RR_BRES,RR_BRES_G,1,ATU1,180,0.0046535434158844,0.0067623509416039,0.0035611202763087,0.805555555555556,0.0149984127458816,0.025674850248735,0.861111111111111,0.0192502543532814,0.0341578888243456,0.877777777777778,0.0229380928536399,0.0440200965071849
inner,past_only_main,RR_BRES,RR_BRES_G,1,ATU5,180,0.0059508128080365,0.006843795691807,0.0040101596525123,0.722222222222222,0.016263506352855,0.0232485320321997,0.9,0.0208739844190992,0.0276686219391757,0.933333333333333,0.024872886562615,0.0327394565192195
inner,past_only_main,RR_BRES,RR_BRES_G,1,MJ3,180,0.0026817409320175,0.0028935832039832,0.0017311858966837,0.805555555555556,0.0082029895115839,0.0096851687152719,0.927777777777778,0.0105284230559012,0.0111437168197603,0.983333333333333,0.0125453898544391,0.0126973338160446
inner,past_only_main,RR_BRES,RR_BRES_G,1,MJ1,180,0.0010112965844263,0.001413615755228,0.0013456159731803,0.977777777777778,0.0125217264649715,0.0129090084824295,0.977777777777778,0.0160714619258038,0.0165703625473674,0.983333333333333,0.0191503280519088,0.0197569511963075
inner,past_only_main,RR_BRES,RR_BRES_G,2,ATU1,179,0.0102792849449099,0.0132397300401989,0.0076649941444403,0.776536312849162,0.0339369652483717,0.0527389467343073,0.832402234636871,0.0435576233351109,0.0657810885793056,0.88268156424581,0.051902109458338,0.0769779393621525
inner,past_only_main,RR_BRES,RR_BRES_G,2,ATU5,179,0.0139531066129674,0.0159864135069363,0.0096189681759589,0.731843575418994,0.0408427358629861,0.0571515274119861,0.88268156424581,0.0524210839618518,0.06702849556782,0.932960893854749,0.0624635742125045,0.0758624826452021
inner,past_only_main,RR_BRES,RR_BRES_G,2,MJ3,179,0.0065153752752912,0.0069458904937189,0.004252920899075,0.787709497206704,0.0216250873864311,0.0251211551827134,0.949720670391061,0.0277554991753938,0.0288482004212233,0.988826815642458,0.0330727171496401,0.0334443737358711
inner,past_only_main,RR_BRES,RR_BRES_G,2,MJ1,179,0.0019007657022817,0.0025285873698768,0.0034772683265514,0.972067039106145,0.0342535031681053,0.0350798531183731,0.983240223463687,0.0439638953567247,0.0451865002832756,0.983240223463687,0.0523862124309274,0.0542469355263325
inner,past_only_main,RR_BRES,RR_BRES_G,3,ATU1,178,0.0203209728134119,0.0253815927448365,0.01512418401809,0.724719101123595,0.0676983399102171,0.101087069505334,0.837078651685393,0.0868898785922757,0.118208569621871,0.904494382022472,0.103535676288439,0.134177602051192
inner,past_only_main,RR_BRES,RR_BRES_G,3,ATU5,178,0.028626021853076,0.0326136096513968,0.0197848066877175,0.741573033707865,0.0847788801422271,0.119949137568077,0.853932584269663,0.10881251464241,0.140373767088641,0.921348314606742,0.129658108339785,0.158769802862123
inner,past_only_main,RR_BRES,RR_BRES_G,3,MJ3,178,0.0121078375693806,0.0128305396051501,0.007923999314883,0.792134831460674,0.0410306845255409,0.0475928234749558,0.949438202247191,0.0526623134586505,0.0545621984186132,0.98876404494382,0.062751016887044,0.0634216616071008
inner,past_only_main,RR_BRES,RR_BRES_G,3,MJ1,178,0.0033022670066609,0.004496944136932,0.0066858914844504,0.960674157303371,0.0664145868279307,0.0677799816484612,0.98314606741573,0.0852421993491791,0.0868106502285523,0.98876404494382,0.101572345374595,0.10384431322611
inner,past_only_main,RR_BRES,RR_BRES_G,4,ATU1,177,0.0382881202173825,0.0476962189116438,0.0283123917109957,0.734463276836158,0.124258092995549,0.190684501009982,0.824858757062147,0.159483535767787,0.229973161567507,0.88135593220339,0.190036354062273,0.258969625068741
inner,past_only_main,RR_BRES,RR_BRES_G,4,ATU5,177,0.0535205442710521,0.0607922197144324,0.0368720076251431,0.740112994350282,0.156915851409493,0.222470862974389,0.847457627118644,0.201399314905745,0.263123729050215,0.92090395480226,0.239982085492854,0.302180770980111
inner,past_only_main,RR_BRES,RR_BRES_G,4,MJ3,177,0.0202080222742716,0.0213316680370434,0.01313822072239,0.807909604519774,0.0672920066471316,0.0784106013381106,0.96045197740113,0.086368355495193,0.0894000093115076,0.988700564971751,0.10291424318907,0.10378460980052
inner,past_only_main,RR_BRES,RR_BRES_G,4,MJ1,177,0.0054994532320694,0.0077359280989583,0.01097105736005,0.966101694915254,0.108693964681694,0.110460515768692,0.977401129943503,0.139507193343764,0.141083623893282,0.988700564971751,0.166233073908696,0.167624216205463
inner,past_only_main,RR_BRES,RR_BRES_G,5,ATU1,176,0.0666122016519579,0.0832541020674229,0.0492341712569646,0.744318181818182,0.208887985597986,0.332216157934413,0.806818181818182,0.26810482697309,0.409130671452963,0.863636363636364,0.319466605622836,0.459243696840691
inner,past_only_main,RR_BRES,RR_BRES_G,5,ATU5,176,0.0915728106922551,0.104010886140673,0.0629267786943795,0.755681818181818,0.264620420212401,0.376660763356826,0.857954545454545,0.339636632386958,0.450105586090349,0.926136363636364,0.404702008982197,0.523637815798777
inner,past_only_main,RR_BRES,RR_BRES_G,5,MJ3,176,0.0316929758804527,0.0333642077358458,0.0203862024478654,0.8125,0.101508710424903,0.118911393067639,0.9375,0.130285019345794,0.135355360671368,0.988636363636364,0.155244175809178,0.155953618400045
inner,past_only_main,RR_BRES,RR_BRES_G,5,MJ1,176,0.0087354059304374,0.0125698824364089,0.0163644496630541,0.965909090909091,0.160645056790713,0.162890455117615,0.977272727272727,0.206185698194469,0.207822670723689,0.988636363636364,0.245685412955175,0.246684911533675
inner,past_only_main,RR_BRES,RR_BRES_G,6,ATU1,175,0.107956988237621,0.134727421896988,0.0795150744075632,0.72,0.326056853850174,0.536988478262682,0.8,0.418489441289044,0.664778915922268,0.84,0.498660926052729,0.756981497773795
inner,past_only_main,RR_BRES,RR_BRES_G,6,ATU5,175,0.144794348651785,0.164971792730063,0.0994830390430458,0.742857142857143,0.413042213117146,0.592464366139213,0.857142857142857,0.53013394122857,0.711699948611128,0.925714285714286,0.631693553009936,0.837475223351316
inner,past_only_main,RR_BRES,RR_BRES_G,6,MJ3,175,0.0475783019094823,0.049988561946743,0.030285755922276,0.817142857142857,0.145027133568458,0.170654376000441,0.92,0.186140310752954,0.195375719508174,0.994285714285714,0.221799860588869,0.22234334036427
inner,past_only_main,RR_BRES,RR_BRES_G,6,MJ1,175,0.0133737393759325,0.0193365294535383,0.0229426650953948,0.965714285714286,0.221812478670276,0.225186619273205,0.982857142857143,0.284693234242867,0.287419194255825,0.988571428571429,0.339232912044825,0.341423743111823
inner,past_only_main,RR_BRES,RR_BRES_G,7,ATU1,174,0.165249045891882,0.20557367635148,0.121131176924846,0.695402298850575,0.480382538659225,0.816966524434373,0.78735632183908,0.616564313354029,1.00918106284438,0.839080459770115,0.73468169357188,1.16984579819027
inner,past_only_main,RR_BRES,RR_BRES_G,7,ATU5,174,0.215460124775909,0.246210213433733,0.147863841871668,0.735632183908046,0.60542069230082,0.882553708481776,0.873563218390805,0.777049046121908,1.06018045824858,0.925287356321839,0.92591104744245,1.25935994231864
inner,past_only_main,RR_BRES,RR_BRES_G,7,MJ3,174,0.0690165885458155,0.0724091909890015,0.0435948643732137,0.82183908045977,0.199417261237977,0.235540956326717,0.925287356321839,0.255949283854693,0.271609631900235,0.994252873563218,0.30498238262924,0.305086617252548
inner,past_only_main,RR_BRES,RR_BRES_G,7,MJ1,174,0.0200663167113917,0.0284106002957702,0.0308227194969165,0.96551724137931,0.291711656926713,0.297029736538576,0.977011494252874,0.374407858271412,0.37864152437255,0.988505747126437,0.44613448012441,0.44975784897875
development,past_only_main,B_ANCHOR,B_ANCHOR_G,1,ATU1,376,0.179691190462391,0.444368447722221,0.168094249142648,0.813829787234043,0.866434650141221,1.40632363261966,0.896276595744681,1.11205683416694,2.0317034405956,0.954787234042553,1.3250974481957,3.00949452365154
development,past_only_main,B_ANCHOR,B_ANCHOR_G,1,ATU5,376,0.201325410132362,0.636928517400909,0.211163950460213,0.848404255319149,1.12618812728462,1.8767077036566,0.901595744680851,1.44544681275201,2.74254003618304,0.949468085106383,1.72235611007698,4.06776884554721
development,past_only_main,B_ANCHOR,B_ANCHOR_G,1,MJ3,376,0.260697604933439,0.463736297848229,0.20475876604217,0.821808510638298,0.892081443664692,1.5019166803378,0.898936170212766,1.14497413728682,2.03091841865461,0.917553191489362,1.36432083411042,2.72040977852335
development,past_only_main,B_ANCHOR,B_ANCHOR_G,1,MJ1,376,0.238656790869411,0.318284871623984,0.161739794970734,0.787234042553192,0.615805980973893,0.964361965072493,0.896276595744681,0.790378419828061,1.23972271082981,0.906914893617021,0.941793975851673,1.58258018144558
development,past_only_main,B_ANCHOR,B_ANCHOR_G,2,ATU1,375,0.355852367286302,0.878283902901726,0.334041198309533,0.821333333333333,1.69407925212391,2.78639658945859,0.92,2.17432718051819,4.07895246193162,0.954666666666667,2.5908706371159,6.15742212427973
development,past_only_main,B_ANCHOR,B_ANCHOR_G,2,ATU5,375,0.416003088601277,1.36771517786613,0.450569648493616,0.856,2.4045098820952,4.09649118435862,0.901333333333333,3.08615502250526,6.11362083361528,0.954666666666667,3.67738052535915,9.30394181634188
development,past_only_main,B_ANCHOR,B_ANCHOR_G,2,MJ3,375,0.51765378445524,0.919803719853682,0.409569427237292,0.829333333333333,1.77598781326112,3.03072378521569,0.901333333333333,2.2794556806013,4.15655630986107,0.917333333333333,2.71613897135274,5.66283145457839
development,past_only_main,B_ANCHOR,B_ANCHOR_G,2,MJ1,375,0.47499424153284,0.634047045206679,0.323385624157789,0.784,1.2202385904838,1.94850985523996,0.893333333333333,1.56615927541745,2.52461101323207,0.904,1.86619388106934,3.27861361813597
development,past_only_main,B_ANCHOR,B_ANCHOR_G,3,ATU1,374,0.528269688466254,1.29703922048095,0.498367753981077,0.820855614973262,2.4801054305536,4.14631291451308,0.925133689839572,3.18318085853578,6.10949672456089,0.946524064171123,3.79299393987443,9.31553558080596
