model,horizon,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
B_ANCHOR,1,ATU1,293,0.263492418851,0.445628476368,0.218767021582,0.795221843003,1.04301444598,1.56821512092,0.880546075085,1.33869454851,1.84930835226,0.928327645051,1.59515294151,2.03003900297
B_ANCHOR,1,ATU5,293,0.179388767044,0.312176165065,0.156583743798,0.839590443686,0.834601471718,1.2250840988,0.890784982935,1.07119939199,1.49422016294,0.914675767918,1.27641280304,1.70740358953
B_ANCHOR,1,MJ3,293,0.14087902717,0.197800543982,0.106987937665,0.815699658703,0.537951104155,0.686377940142,0.928327645051,0.690452767241,0.808894646334,0.976109215017,0.822725216788,0.963142132731
B_ANCHOR,1,MJ1,293,0.191548084228,0.366993955837,0.156866292842,0.887372013652,0.707388680854,1.22256834585,0.918088737201,0.907923542564,1.75101193039,0.931740614334,1.08185762854,2.52803055522
B_ANCHOR,2,ATU1,292,0.521373980555,0.881398467659,0.435315201514,0.794520547945,2.04607055712,3.15849913952,0.876712328767,2.62610312948,3.76986902543,0.91095890411,3.12919488345,4.21718416163
B_ANCHOR,2,ATU5,292,0.354483690142,0.618220117997,0.312189632289,0.849315068493,1.67144361487,2.46531341134,0.883561643836,2.14527465464,3.02869268208,0.917808219178,2.55625241732,3.49568591238
B_ANCHOR,2,MJ3,292,0.272148870389,0.376315348607,0.206367214038,0.825342465753,1.06776055752,1.31218303126,0.921232876712,1.37045583883,1.53242451976,0.979452054795,1.63299885321,1.74887162703
B_ANCHOR,2,MJ1,292,0.344485411278,0.600464066209,0.278568785103,0.859589041096,1.27199738441,2.13050450212,0.900684931507,1.63259096822,2.94719629395,0.928082191781,1.94535212542,4.07936490032
B_ANCHOR,3,ATU1,291,0.772793004538,1.30627008408,0.650212985904,0.776632302405,2.98929444355,4.81331635686,0.876288659794,3.83671788143,5.81347577175,0.910652920962,4.57173133416,6.69547801091
B_ANCHOR,3,ATU5,291,0.525602595179,0.917499060068,0.466352299928,0.852233676976,2.50310321144,3.7095169435,0.879725085911,3.21269819075,4.60737434216,0.914089347079,3.82816601058,5.35522633794
B_ANCHOR,3,MJ3,291,0.399067935531,0.547556487255,0.303119915284,0.824742268041,1.58946522303,1.90663893519,0.920962199313,2.04005652781,2.2002449705,0.986254295533,2.43087728624,2.4958200697
B_ANCHOR,3,MJ1,291,0.480393565812,0.773220763569,0.379807240523,0.862542955326,1.74980804138,2.83861119481,0.903780068729,2.24585430717,3.91343493157,0.917525773196,2.67610046538,5.30428314612
B_ANCHOR,4,ATU1,290,1.01601762034,1.71880258642,0.8539960602,0.78275862069,3.99471861542,6.32120277796,0.865517241379,5.12716583545,7.56285247639,0.913793103448,6.10939491247,8.64272437479
B_ANCHOR,4,ATU5,290,0.693184292167,1.20916642097,0.6214572945,0.855172413793,3.30953953623,5.02577324606,0.879310344828,4.24774800801,6.40981526299,0.910344827586,5.06150393852,7.55339362426
B_ANCHOR,4,MJ3,290,0.521290406869,0.715526058892,0.39801223523,0.831034482759,2.11845747813,2.49029254174,0.920689655172,2.71901073678,2.86882434281,0.993103448276,3.23990112576,3.26679690951
B_ANCHOR,4,MJ1,290,0.603274785643,0.917405057098,0.467518067409,0.851724137931,2.16930593302,3.40713208235,0.896551724138,2.78427402208,4.56839777597,0.91724137931,3.3176671267,6.00066127468
B_ANCHOR,5,ATU1,289,1.25099639313,2.11755371412,1.05436790868,0.785467128028,4.92841153777,7.85619028385,0.861591695502,6.32554772743,9.44939023642,0.916955017301,7.53735501147,10.8682520434
B_ANCHOR,5,ATU5,289,0.856625123041,1.49233378415,0.770628259673,0.858131487889,4.13418055471,6.26095823007,0.875432525952,5.30616329668,8.03315503736,0.903114186851,6.32268354288,9.44844518892
B_ANCHOR,5,MJ3,289,0.640119194237,0.881619991632,0.492680295994,0.844290657439,2.65884922292,3.10219712971,0.920415224913,3.41259603236,3.60981413785,1,4.06635898028,4.06635898028
B_ANCHOR,5,MJ1,289,0.709404672688,1.04485160701,0.543283253302,0.81660899654,2.57169438512,3.87284897723,0.903114186851,3.30073400907,5.06949984999,0.934256055363,3.93306715827,6.55020984549
B_ANCHOR,6,ATU1,288,1.47754881161,2.50007474326,1.24735535712,0.791666666667,5.84451167046,9.31863139368,0.857638888889,7.50134951833,11.2393205257,0.923611111111,8.93840926054,12.9703189395
B_ANCHOR,6,ATU5,288,1.01576975051,1.76563624511,0.920279416493,0.864583333333,4.93242461067,7.55520721453,0.878472222222,6.33069845073,9.86160148375,0.895833333333,7.54349247684,11.812192866
B_ANCHOR,6,MJ3,288,0.754492165665,1.04385581738,0.588044864421,0.84375,3.16440982274,3.7328331215,0.923611111111,4.06147603735,4.33695263434,0.989583333333,4.83954719548,4.84295549103
B_ANCHOR,6,MJ1,288,0.80639546573,1.14647526103,0.609348998944,0.788194444444,2.91118734114,4.2847256147,0.90625,3.7364685008,5.53637605299,0.9375,4.45227682935,7.07907319031
B_ANCHOR,7,ATU1,287,1.69729357028,2.86651912436,1.43616017134,0.794425087108,6.74887444301,10.8058834661,0.850174216028,8.66208657059,13.1529303427,0.926829268293,10.3215127663,15.2257074951
B_ANCHOR,7,ATU5,287,1.17072389778,2.02941892138,1.06571488009,0.867595818815,5.73606549286,8.81767306425,0.878048780488,7.36216035626,11.6091371277,0.88850174216,8.77255514427,14.1599900229
B_ANCHOR,7,MJ3,287,0.867470460156,1.20236793561,0.679550581524,0.850174216028,3.74491763146,4.36340710121,0.919860627178,4.80654974358,5.15327798628,0.97212543554,5.72735727541,5.78295502546
B_ANCHOR,7,MJ1,287,0.89323933951,1.23092510865,0.666292288206,0.780487804878,3.17333657179,4.65193003618,0.912891986063,4.07293339573,5.85020924936,0.940766550523,4.85319948003,7.3905151527
B_ANCHOR,8,ATU1,286,1.91032707561,3.21936520012,1.62134356166,0.800699300699,7.60234506126,12.3046040451,0.846153846154,9.75750424997,15.1774466803,0.93006993007,11.6267834387,17.6391437834
B_ANCHOR,8,ATU5,286,1.32147805391,2.28483770556,1.21332828077,0.867132867133,6.50970411712,10.1549539508,0.884615384615,8.35511478063,13.6122397213,0.895104895105,9.95573331779,17.2130815081
B_ANCHOR,8,MJ3,286,0.97575020313,1.35638746201,0.771257374634,0.86013986014,4.31291549896,5.01044579183,0.923076923077,5.53556711405,5.99757257966,0.961538461538,6.59603505125,6.74410510056
B_ANCHOR,8,MJ1,286,0.970719908233,1.31012833415,0.715159234798,0.811188811189,3.63900901223,5.00189092947,0.891608391608,4.67061750241,6.15745507917,0.958041958042,5.56538401977,7.448812248
B_ANCHOR,9,ATU1,285,2.11962099876,3.56686976752,1.8033138163,0.80350877193,8.45168740714,13.7970364005,0.845614035088,10.8476233491,17.2441158315,0.933333333333,12.9257404633,20.0734954983
B_ANCHOR,9,ATU5,285,1.46984905315,2.53488702116,1.35260187773,0.870175438596,7.32283038007,11.3616416607,0.880701754386,9.39875104058,15.2528150103,0.898245614035,11.1993026233,19.3852829666
B_ANCHOR,9,MJ3,285,1.08377787579,1.51007221978,0.863873101377,0.873684210526,4.89005397586,5.68802181675,0.919298245614,6.2763163297,6.88563162793,0.957894736842,7.47869218283,7.74701558405
B_ANCHOR,9,MJ1,285,1.04471336765,1.38665409343,0.767213378173,0.810526315789,3.94514922059,5.36756908538,0.891228070175,5.06354420596,6.54953971215,0.954385964912,6.03358506507,7.70633227874
B_ANCHOR,10,ATU1,284,2.32394275505,3.90928078428,1.98466844247,0.795774647887,9.2697995323,15.3116251044,0.845070422535,11.8976588939,19.4084928581,0.915492957746,14.176934987,23.0319826636
B_ANCHOR,10,ATU5,284,1.61618781223,2.77950350795,1.49552932634,0.866197183099,8.10105745615,12.6610508651,0.883802816901,10.3975946791,17.186118791,0.908450704225,12.3894982283,22.3874533456
B_ANCHOR,10,MJ3,284,1.19143285905,1.66370824982,0.956617882036,0.883802816901,5.48378006533,6.3748731834,0.915492957746,7.03835551559,7.76167308574,0.961267605634,8.38671787867,8.7235942683
B_ANCHOR,10,MJ1,284,1.11787179698,1.46016639149,0.818497262115,0.816901408451,4.34910492169,5.73412943578,0.880281690141,5.58201573527,6.90321175204,0.950704225352,6.65138199716,7.82912240663
B_ANCHOR,11,ATU1,283,2.52272632568,4.24608338893,2.1692032484,0.798586572438,10.0114157949,16.9278349851,0.848056537102,12.8495130621,21.8831537274,0.901060070671,15.3111391846,26.9016649497
B_ANCHOR,11,ATU5,283,1.75943889983,3.01839460932,1.63618307241,0.86925795053,8.88741430721,13.9452992427,0.886925795053,11.4068727708,19.0912608008,0.908127208481,13.5921272512,25.3886545338
B_ANCHOR,11,MJ3,283,1.30030849442,1.81738228164,1.05154774035,0.876325088339,6.08130563184,7.11668906296,0.911660777385,7.80527127746,8.7033136833,0.943462897527,9.30055437318,9.78348145052
B_ANCHOR,11,MJ1,283,1.18724995718,1.53214418309,0.873103920077,0.819787985866,4.7387900504,6.16970284282,0.872791519435,6.08217118322,7.31762841332,0.939929328622,7.24735397217,8.21292448539
B_ANCHOR,12,ATU1,282,2.71435167216,4.5766154145,2.35196751676,0.797872340426,10.773504898,18.5387078781,0.851063829787,13.8276438365,24.4695150652,0.890070921986,16.4766538898,31.0106316996
B_ANCHOR,12,ATU5,282,1.89925037273,3.25124849885,1.77887935149,0.86524822695,9.64752155482,15.2932136974,0.893617021277,12.3824598613,21.2044396035,0.90780141844,14.7546109699,28.9020853608
B_ANCHOR,12,MJ3,282,1.4100822626,1.97169534637,1.14805437611,0.875886524823,6.68826133429,7.88662269078,0.90780141844,8.58429048778,9.67079737473,0.936170212766,10.2288130161,10.9018230373
B_ANCHOR,12,MJ1,282,1.25651042975,1.60830971669,0.925566717935,0.829787234043,5.06348672151,6.52543466738,0.879432624113,6.49891484886,7.76608962485,0.939716312057,7.74393467823,8.6378046338
B_ANCHOR,13,ATU1,281,2.90089373471,4.89906928022,2.52087171706,0.807829181495,11.6392020022,19.9333213966,0.846975088968,14.9387540407,26.4850232017,0.893238434164,17.8006233588,33.6680052066
B_ANCHOR,13,ATU5,281,2.03481549461,3.47731528113,1.92327722617,0.868327402135,10.3999080659,16.6885480818,0.903914590747,13.3481374937,23.5254821108,0.907473309609,15.9052868411,32.8243915928
B_ANCHOR,13,MJ3,281,1.5198974863,2.12536898945,1.2441336316,0.868327402135,7.31550072527,8.64685873453,0.903914590747,9.38934353049,10.6164243154,0.935943060498,11.1880928836,11.991752484
B_ANCHOR,13,MJ1,281,1.32496868737,1.68244298287,0.979366632631,0.82206405694,5.46105977957,6.88254795462,0.879003558719,7.00919434452,8.20471270388,0.935943060498,8.35197020014,9.10099581169
B_ANCHOR,14,ATU1,280,3.08132778324,5.21328513664,2.69264993033,0.807142857143,12.3831303018,21.4246009735,0.846428571429,15.8935756762,28.7611963561,0.889285714286,18.9383635119,37.0346464372
B_ANCHOR,14,ATU5,280,2.16714340482,3.69647844535,2.05679589929,0.871428571429,11.2219291883,17.9056307349,0.903571428571,14.4031901822,25.3688580879,0.907142857143,17.1624596602,35.5316663688
