protocol_id,protocol_version,protocol_status,protocol_content_sha256,artifact_status,formal_warning_output,prediction_input_sha256,date,station,split,actual,p10,p50,p90,interval_input_status,interval_status,interval_level,interval_color,interval_reason,interval_mapping_basis,interval_mu,interval_sigma,interval_z
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-09,MJ9,fit,262.55786,262.4981735860359,262.6024778347673,262.6694375193164,not_applicable,not_applicable,,,source_not_applicable,,262.6024778347673,0.06681906023194559,-0.667741129737537
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-10,ATU1,fit,27.86053120955416,27.28839838539147,28.004201633266185,28.600973382237832,not_applicable,not_applicable,,,source_not_applicable,,28.004201633266185,0.5121044816223954,-0.2805490458838837
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-10,ATU2,fit,17.68517,17.37577895899957,17.905090651607903,18.30251190197686,not_applicable,not_applicable,,,source_not_applicable,,17.905090651607903,0.3615672205443754,-0.6082427806281536
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-10,ATU3,fit,42.31427,41.40910511146306,42.20264860921094,42.7732230422143,not_applicable,not_applicable,,,source_not_applicable,,42.20264860921094,0.5322140887016639,0.20973024419808473
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-10,ATU4,fit,15.34824,14.876066353936809,15.346116732695078,15.660617873570304,not_applicable,not_applicable,,,source_not_applicable,,15.346116732695078,0.30609477571436766,0.006936633596463668
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-10,ATU5,fit,53.51982253676753,52.70090366528932,53.35390981527544,53.89671507698056,not_applicable,not_applicable,,,source_not_applicable,,53.35390981527544,0.46654887116821253,0.3556170248073864
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-10,MJ1,fit,682.4090250017504,682.2606673625404,682.4442010490205,682.6228500305596,not_applicable,not_applicable,,,source_not_applicable,,682.4442010490205,0.14130649136559592,-0.24893440442987486
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-10,MJ3,fit,953.157814012282,952.9872639531663,953.1901194706702,953.3705428002036,not_applicable,not_applicable,,,source_not_applicable,,953.1901194706702,0.14953721939729933,-0.21603623845917366
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-10,MJ9,fit,262.5613,262.4965048650716,262.6000777019647,262.66732936209047,not_applicable,not_applicable,,,source_not_applicable,,262.6000777019647,0.06664761305406905,-0.5818318194418389
ootang-five-level-rule-v1,1.3-draft,draft,b7a252175d2ba5789572c0bc8a073802f079fbe22cdc1c523cec21ac0dda450b,source_referenced_observed_interval_state_not_formal,False,6b9e401fa1447059f481307890ab4c2d9c66d6071a458c81d0ee0d7db034dfb9,2016-08-11,ATU1,fit,28.16394294875849,27.618362220361384,28.346539214125187,28.9504702067798,not_applicable,not_applicable,,,source_not_applicable,,28.346539214125187,0.5197253273061596,-0.3513322437317625
