protocol_id,protocol_version,protocol_status,protocol_content_sha256,candidate_status,candidate_method_id,candidate_method_role,word_thesis_v0_input,word_thesis_v0_input_status,source_split,kinematics_temporal_scope,fit_prediction_input_sha256,fit_kinematics_input_sha256,station,selection_status,failure_reason,fit_end_date,n_fit_rows,n_valid_velocities,first_valid_velocity_date,first_valid_velocity,segment_start_date,segment_end_date,n_selected_velocities,cluster_centers,low_speed_cluster_center,cluster_center_low,cluster_center_high,mean_velocity,V,sigma,v0,V0,n_clusters,init,random_state,n_init,sigma_ddof,openmp_threads
ootang-five-level-rule-v1,1.2-draft,draft,4d9c94ac7d57f5e7e28beaabb70e81d58b9b352dbe9f157b36a67c71a640d83e,draft_candidate_not_formal,raw_velocity_kmeans_initial_low_speed_prefix,project_specific_comparator_not_specified_word_v0_implementation,MVIF_trend_displacement_initial_stable_slope,not_implemented_by_this_candidate,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,6e6a712eb99f564ac017b1e024b5b6c18ecfa6263cf8a7a1cc2c7c19414bd0ad,ATU1,selected,,2019-02-02,947,946,2016-07-02,0.9193421171762404,2016-07-02,2017-08-29,424,"[0.2695127570942224, 5.926928089317718]",0.2695127570942224,0.2695127570942224,5.926928089317718,0.4035613124059137,0.4035613124059137,0.5269688065772328,1.4574989255603792,1.4574989255603792,2,random,0,20,1,1
ootang-five-level-rule-v1,1.2-draft,draft,4d9c94ac7d57f5e7e28beaabb70e81d58b9b352dbe9f157b36a67c71a640d83e,draft_candidate_not_formal,raw_velocity_kmeans_initial_low_speed_prefix,project_specific_comparator_not_specified_word_v0_implementation,MVIF_trend_displacement_initial_stable_slope,not_implemented_by_this_candidate,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,6e6a712eb99f564ac017b1e024b5b6c18ecfa6263cf8a7a1cc2c7c19414bd0ad,ATU2,selected,,2019-02-02,947,946,2016-07-02,0.72604,2016-07-02,2017-09-04,430,"[0.21922595882990262, 5.423534782608698]",0.21922595882990262,0.21922595882990262,5.423534782608698,0.32840925581395347,0.32840925581395347,0.41202627408573606,1.1524618039854255,1.1524618039854255,2,random,0,20,1,1
ootang-five-level-rule-v1,1.2-draft,draft,4d9c94ac7d57f5e7e28beaabb70e81d58b9b352dbe9f157b36a67c71a640d83e,draft_candidate_not_formal,raw_velocity_kmeans_initial_low_speed_prefix,project_specific_comparator_not_specified_word_v0_implementation,MVIF_trend_displacement_initial_stable_slope,not_implemented_by_this_candidate,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,6e6a712eb99f564ac017b1e024b5b6c18ecfa6263cf8a7a1cc2c7c19414bd0ad,ATU3,selected,,2019-02-02,947,946,2016-07-02,1.55815,2016-07-02,2017-09-04,430,"[0.4091404121475069, 7.607509166666668]",0.4091404121475069,0.4091404121475069,7.607509166666668,0.5655165348837209,0.5655165348837209,0.5965809190942658,1.7586783730722524,1.7586783730722524,2,random,0,20,1,1
ootang-five-level-rule-v1,1.2-draft,draft,4d9c94ac7d57f5e7e28beaabb70e81d58b9b352dbe9f157b36a67c71a640d83e,draft_candidate_not_formal,raw_velocity_kmeans_initial_low_speed_prefix,project_specific_comparator_not_specified_word_v0_implementation,MVIF_trend_displacement_initial_stable_slope,not_implemented_by_this_candidate,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,6e6a712eb99f564ac017b1e024b5b6c18ecfa6263cf8a7a1cc2c7c19414bd0ad,ATU4,selected,,2019-02-02,947,946,2016-07-02,0.60256,2016-07-02,2017-09-03,429,"[0.1914260803474491, 4.2252468000000025]",0.1914260803474491,0.1914260803474491,4.2252468000000025,0.2884139160839161,0.2884139160839161,0.3518195198045008,0.9920529556929177,0.9920529556929177,2,random,0,20,1,1
ootang-five-level-rule-v1,1.2-draft,draft,4d9c94ac7d57f5e7e28beaabb70e81d58b9b352dbe9f157b36a67c71a640d83e,draft_candidate_not_formal,raw_velocity_kmeans_initial_low_speed_prefix,project_specific_comparator_not_specified_word_v0_implementation,MVIF_trend_displacement_initial_stable_slope,not_implemented_by_this_candidate,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,6e6a712eb99f564ac017b1e024b5b6c18ecfa6263cf8a7a1cc2c7c19414bd0ad,ATU5,selected,,2019-02-02,947,946,2016-07-02,1.633218549545173,2016-07-02,2017-08-28,423,"[0.4404164306042484, 5.076871618205969]",0.4404164306042484,0.4404164306042484,5.076871618205969,0.5627194044991071,0.5627194044991071,0.6227544454678253,1.8082282954347577,1.8082282954347577,2,random,0,20,1,1
ootang-five-level-rule-v1,1.2-draft,draft,4d9c94ac7d57f5e7e28beaabb70e81d58b9b352dbe9f157b36a67c71a640d83e,draft_candidate_not_formal,raw_velocity_kmeans_initial_low_speed_prefix,project_specific_comparator_not_specified_word_v0_implementation,MVIF_trend_displacement_initial_stable_slope,not_implemented_by_this_candidate,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,6e6a712eb99f564ac017b1e024b5b6c18ecfa6263cf8a7a1cc2c7c19414bd0ad,MJ1,selected,,2019-02-02,947,946,2016-07-02,0.1962670021711119,2016-07-02,2017-02-02,216,"[0.102771878098606, 0.6102486153268816]",0.102771878098606,0.102771878098606,0.6102486153268816,0.08628479452509905,0.08628479452509905,0.09575458772793596,0.27779396998097095,0.27779396998097095,2,random,0,20,1,1
ootang-five-level-rule-v1,1.2-draft,draft,4d9c94ac7d57f5e7e28beaabb70e81d58b9b352dbe9f157b36a67c71a640d83e,draft_candidate_not_formal,raw_velocity_kmeans_initial_low_speed_prefix,project_specific_comparator_not_specified_word_v0_implementation,MVIF_trend_displacement_initial_stable_slope,not_implemented_by_this_candidate,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,6e6a712eb99f564ac017b1e024b5b6c18ecfa6263cf8a7a1cc2c7c19414bd0ad,MJ3,selected,,2019-02-02,947,946,2016-07-02,0.1984062710228045,2016-07-02,2017-04-26,299,"[0.12212907569521944, 1.059784648612403]",0.12212907569521944,0.12212907569521944,1.059784648612403,0.1862957532613534,0.1862957532613534,0.15668258350380487,0.49966092026896314,0.49966092026896314,2,random,0,20,1,1
ootang-five-level-rule-v1,1.2-draft,draft,4d9c94ac7d57f5e7e28beaabb70e81d58b9b352dbe9f157b36a67c71a640d83e,draft_candidate_not_formal,raw_velocity_kmeans_initial_low_speed_prefix,project_specific_comparator_not_specified_word_v0_implementation,MVIF_trend_displacement_initial_stable_slope,not_implemented_by_this_candidate,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,6e6a712eb99f564ac017b1e024b5b6c18ecfa6263cf8a7a1cc2c7c19414bd0ad,MJ9,selected,,2019-02-02,947,946,2016-07-02,0.0034400000000118,2016-07-02,2017-02-03,217,"[0.004699558303886742, 0.20356905263157826]",0.004699558303886742,0.004699558303886742,0.20356905263157826,-0.023076082949308904,-0.023076082949308904,0.06322962479499059,0.10338316664067226,0.10338316664067226,2,random,0,20,1,1
