protocol_id,protocol_version,protocol_status,protocol_content_sha256,candidate_status,candidate_method_id,candidate_method_role,word_thesis_v0_input,word_thesis_v0_input_status,mvif_formula,source_split,kinematics_temporal_scope,fit_prediction_input_sha256,fit_kinematics_input_sha256,station,fit_status,failure_reason,fit_start_date,fit_end_date,n_fit_rows,time_span_days,n_multistart_attempts,n_converged_fits,n_near_optimal_fits,jacobian_rank,n_fit_parameters,objective_cost,tf_log_excess_duration_min,tf_log_excess_duration_max,A,B,C,tf_elapsed_days
ootang-five-level-rule-v1,1.1-draft,draft,770c6b30bcb3e69a748cc74577d52f466e06dba30578e00992f648b546e57861,diagnostic_only_no_v0,mvif_trend_finite_tf_identifiability_gate,word_formula_numerical_identifiability_diagnostic_not_v0_implementation,MVIF_trend_displacement_initial_stable_slope,finite_tf_identifiability_screen_only_initial_slope_not_implemented,s(t)=A*ln((tf-B*t)/(tf-t))+C,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,583b276e15c492d24b00a3db8693d76817741ec0b59fb6dbe2fef763d72160f1,ATU1,failed,tf_multistart_unstable,2016-07-01,2019-02-02,947,946.0,6,6,5,4,4,8.614122146476078,21.9304231730466,25.34644812098089,,,,
ootang-five-level-rule-v1,1.1-draft,draft,770c6b30bcb3e69a748cc74577d52f466e06dba30578e00992f648b546e57861,diagnostic_only_no_v0,mvif_trend_finite_tf_identifiability_gate,word_formula_numerical_identifiability_diagnostic_not_v0_implementation,MVIF_trend_displacement_initial_stable_slope,finite_tf_identifiability_screen_only_initial_slope_not_implemented,s(t)=A*ln((tf-B*t)/(tf-t))+C,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,583b276e15c492d24b00a3db8693d76817741ec0b59fb6dbe2fef763d72160f1,ATU2,failed,tf_multistart_unstable,2016-07-01,2019-02-02,947,946.0,6,6,5,4,4,9.831759441568117,22.505266577244853,25.175763700296077,,,,
ootang-five-level-rule-v1,1.1-draft,draft,770c6b30bcb3e69a748cc74577d52f466e06dba30578e00992f648b546e57861,diagnostic_only_no_v0,mvif_trend_finite_tf_identifiability_gate,word_formula_numerical_identifiability_diagnostic_not_v0_implementation,MVIF_trend_displacement_initial_stable_slope,finite_tf_identifiability_screen_only_initial_slope_not_implemented,s(t)=A*ln((tf-B*t)/(tf-t))+C,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,583b276e15c492d24b00a3db8693d76817741ec0b59fb6dbe2fef763d72160f1,ATU3,failed,tf_multistart_unstable,2016-07-01,2019-02-02,947,946.0,6,6,5,4,4,6.912010756586949,22.805831280113505,28.060429735786727,,,,
ootang-five-level-rule-v1,1.1-draft,draft,770c6b30bcb3e69a748cc74577d52f466e06dba30578e00992f648b546e57861,diagnostic_only_no_v0,mvif_trend_finite_tf_identifiability_gate,word_formula_numerical_identifiability_diagnostic_not_v0_implementation,MVIF_trend_displacement_initial_stable_slope,finite_tf_identifiability_screen_only_initial_slope_not_implemented,s(t)=A*ln((tf-B*t)/(tf-t))+C,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,583b276e15c492d24b00a3db8693d76817741ec0b59fb6dbe2fef763d72160f1,ATU4,failed,tf_multistart_unstable,2016-07-01,2019-02-02,947,946.0,6,6,5,4,4,9.129944204258113,22.335856676317583,25.78501133449463,,,,
ootang-five-level-rule-v1,1.1-draft,draft,770c6b30bcb3e69a748cc74577d52f466e06dba30578e00992f648b546e57861,diagnostic_only_no_v0,mvif_trend_finite_tf_identifiability_gate,word_formula_numerical_identifiability_diagnostic_not_v0_implementation,MVIF_trend_displacement_initial_stable_slope,finite_tf_identifiability_screen_only_initial_slope_not_implemented,s(t)=A*ln((tf-B*t)/(tf-t))+C,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,583b276e15c492d24b00a3db8693d76817741ec0b59fb6dbe2fef763d72160f1,ATU5,failed,tf_multistart_unstable,2016-07-01,2019-02-02,947,946.0,6,6,5,4,4,6.038958419751328,22.218745437253403,26.02776664664543,,,,
ootang-five-level-rule-v1,1.1-draft,draft,770c6b30bcb3e69a748cc74577d52f466e06dba30578e00992f648b546e57861,diagnostic_only_no_v0,mvif_trend_finite_tf_identifiability_gate,word_formula_numerical_identifiability_diagnostic_not_v0_implementation,MVIF_trend_displacement_initial_stable_slope,finite_tf_identifiability_screen_only_initial_slope_not_implemented,s(t)=A*ln((tf-B*t)/(tf-t))+C,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,583b276e15c492d24b00a3db8693d76817741ec0b59fb6dbe2fef763d72160f1,MJ1,failed,tf_multistart_unstable,2016-07-01,2019-02-02,947,946.0,6,6,5,4,4,2.1456319871867993,23.734989398459117,26.102439839486927,,,,
ootang-five-level-rule-v1,1.1-draft,draft,770c6b30bcb3e69a748cc74577d52f466e06dba30578e00992f648b546e57861,diagnostic_only_no_v0,mvif_trend_finite_tf_identifiability_gate,word_formula_numerical_identifiability_diagnostic_not_v0_implementation,MVIF_trend_displacement_initial_stable_slope,finite_tf_identifiability_screen_only_initial_slope_not_implemented,s(t)=A*ln((tf-B*t)/(tf-t))+C,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,583b276e15c492d24b00a3db8693d76817741ec0b59fb6dbe2fef763d72160f1,MJ3,failed,tf_multistart_unstable,2016-07-01,2019-02-02,947,946.0,6,6,5,4,4,7.247702703982504,23.044198433722368,27.555204950381242,,,,
ootang-five-level-rule-v1,1.1-draft,draft,770c6b30bcb3e69a748cc74577d52f466e06dba30578e00992f648b546e57861,diagnostic_only_no_v0,mvif_trend_finite_tf_identifiability_gate,word_formula_numerical_identifiability_diagnostic_not_v0_implementation,MVIF_trend_displacement_initial_stable_slope,finite_tf_identifiability_screen_only_initial_slope_not_implemented,s(t)=A*ln((tf-B*t)/(tf-t))+C,fit,all_station_history_through_fit_cutoff,7de7e222645707950c8c8b92bb0cebaedec83e3b390fbf2796ce32e670c4f2c0,583b276e15c492d24b00a3db8693d76817741ec0b59fb6dbe2fef763d72160f1,MJ9,failed,tf_multistart_unstable,2016-07-01,2019-02-02,947,946.0,6,6,5,4,4,2.7986073299673153,23.19280490631913,26.951379461652326,,,,
