model,horizon,point,n,mae,rmse,interpretation
TCN_DIRECT,1,ATU1,534,0.076878578813855,0.0954624436072167,fitting_only_not_issued_forecast
TCN_DIRECT,1,ATU5,534,0.0731679224721543,0.0943473977845386,fitting_only_not_issued_forecast
TCN_DIRECT,1,MJ3,534,0.0252888721190125,0.0346085131996893,fitting_only_not_issued_forecast
TCN_DIRECT,1,MJ1,534,0.0169690383860939,0.0219943372258972,fitting_only_not_issued_forecast
TCN_DIRECT,2,ATU1,534,0.146211852902965,0.177697846013929,fitting_only_not_issued_forecast
TCN_DIRECT,2,ATU5,534,0.143732966527162,0.184921282865429,fitting_only_not_issued_forecast
TCN_DIRECT,2,MJ3,534,0.049551857332878,0.0682766928092368,fitting_only_not_issued_forecast
TCN_DIRECT,2,MJ1,534,0.0337695205007653,0.0437503771580335,fitting_only_not_issued_forecast
TCN_DIRECT,3,ATU1,534,0.211730953829226,0.253390759544057,fitting_only_not_issued_forecast
TCN_DIRECT,3,ATU5,534,0.213730299266806,0.275101514307899,fitting_only_not_issued_forecast
TCN_DIRECT,3,MJ3,534,0.0736753018702896,0.101718674664906,fitting_only_not_issued_forecast
TCN_DIRECT,3,MJ1,534,0.0507782510152536,0.0660266843009367,fitting_only_not_issued_forecast
TCN_DIRECT,4,ATU1,534,0.278486529642589,0.330605626110451,fitting_only_not_issued_forecast
TCN_DIRECT,4,ATU5,534,0.28519071488847,0.368400712536622,fitting_only_not_issued_forecast
TCN_DIRECT,4,MJ3,534,0.0981176747347602,0.135651108908358,fitting_only_not_issued_forecast
TCN_DIRECT,4,MJ1,534,0.0684090142407032,0.0895491162532037,fitting_only_not_issued_forecast
TCN_DIRECT,5,ATU1,534,0.350943723122743,0.417889897549986,fitting_only_not_issued_forecast
TCN_DIRECT,5,ATU5,534,0.36294162679269,0.468336678648585,fitting_only_not_issued_forecast
TCN_DIRECT,5,MJ3,534,0.123163042843544,0.170726877182068,fitting_only_not_issued_forecast
TCN_DIRECT,5,MJ1,534,0.0879212967634327,0.114960422111824,fitting_only_not_issued_forecast
TCN_DIRECT,6,ATU1,534,0.433449421533967,0.523148632479894,fitting_only_not_issued_forecast
TCN_DIRECT,6,ATU5,534,0.452284432671361,0.57834206048557,fitting_only_not_issued_forecast
TCN_DIRECT,6,MJ3,534,0.15059279453849,0.207728099908858,fitting_only_not_issued_forecast
TCN_DIRECT,6,MJ1,534,0.109220385454812,0.142791111652801,fitting_only_not_issued_forecast
TCN_DIRECT,7,ATU1,534,0.530565117892017,0.652531466226821,fitting_only_not_issued_forecast
TCN_DIRECT,7,ATU5,534,0.553661510873413,0.701669152808596,fitting_only_not_issued_forecast
TCN_DIRECT,7,MJ3,534,0.181480391608348,0.247189281873953,fitting_only_not_issued_forecast
TCN_DIRECT,7,MJ1,534,0.132683212119126,0.173449771914576,fitting_only_not_issued_forecast
