phase,model,control,metric,model_value,control_value,difference,points_improved
final_exploratory,TCN_DIRECT_COND,BPLUS_CONTINUOUS,crps,37.436021735390682,16.154436020259666,21.281585715131015,1
final_exploratory,TCN_DIRECT_COND,BPLUS_CONTINUOUS,interval_score90,446.40244744944232,220.0776427507775,226.32480469866482,1
final_exploratory,TCN_DIRECT_COND,DRIFT1,mae,39.487995835886395,9.1098452790877857,30.378150556798609,0
final_exploratory,TCN_DIRECT_COND,DRIFT1,rmse,43.25335670757466,12.977734531327499,30.275622176247161,1
final_exploratory,TCN_DIRECT_COND,DRIFT1,crps,37.436021735390682,7.2775867206033986,30.158435014787283,0
final_exploratory,TCN_DIRECT_COND,DRIFT1,interval_score90,446.40244744944232,78.313588319779541,368.08885912966275,0
final_exploratory,TCN_DIRECT_COND,RR_COND,mae,39.487995835886395,11.318236548369155,28.169759287517238,0
final_exploratory,TCN_DIRECT_COND,RR_COND,rmse,43.25335670757466,12.338213669009027,30.915143038565631,0
final_exploratory,TCN_DIRECT_COND,RR_COND,crps,37.436021735390682,18.572699509267117,18.863322226123564,1
final_exploratory,TCN_DIRECT_COND,RR_COND,interval_score90,446.40244744944232,249.32112657028847,197.08132087915385,1
final_exploratory,TCN_DIRECT_COND,TCN_DIRECT_COND,mae,39.487995835886395,39.487995835886395,0,0
final_exploratory,TCN_DIRECT_COND,TCN_DIRECT_COND,rmse,43.25335670757466,43.25335670757466,0,0
final_exploratory,TCN_DIRECT_COND,TCN_DIRECT_COND,crps,37.436021735390682,37.436021735390682,0,0
final_exploratory,TCN_DIRECT_COND,TCN_DIRECT_COND,interval_score90,446.40244744944232,446.40244744944232,0,0
final_exploratory,TCN_BRES_COND,BPLUS_CONTINUOUS,mae,11.495659945329464,6.9016892503619651,4.5939706949674992,0
final_exploratory,TCN_BRES_COND,BPLUS_CONTINUOUS,rmse,12.862059398748798,9.1241732177745973,3.7378861809742006,0
final_exploratory,TCN_BRES_COND,BPLUS_CONTINUOUS,crps,18.814220063409955,16.154436020259666,2.6597840431502888,0
final_exploratory,TCN_BRES_COND,BPLUS_CONTINUOUS,interval_score90,252.26116658793839,220.0776427507775,32.183523837160891,0
final_exploratory,TCN_BRES_COND,DRIFT1,mae,11.495659945329464,9.1098452790877857,2.3858146662416786,2
final_exploratory,TCN_BRES_COND,DRIFT1,rmse,12.862059398748798,12.977734531327499,-0.11567513257870132,2
final_exploratory,TCN_BRES_COND,DRIFT1,crps,18.814220063409955,7.2775867206033986,11.536633342806557,0
final_exploratory,TCN_BRES_COND,DRIFT1,interval_score90,252.26116658793839,78.313588319779541,173.94757826815885,0
final_exploratory,TCN_BRES_COND,RR_COND,mae,11.495659945329464,11.318236548369155,0.17742339696030918,2
final_exploratory,TCN_BRES_COND,RR_COND,rmse,12.862059398748798,12.338213669009027,0.5238457297397705,2
final_exploratory,TCN_BRES_COND,RR_COND,crps,18.814220063409955,18.572699509267117,0.2415205541428378,2
final_exploratory,TCN_BRES_COND,RR_COND,interval_score90,252.26116658793839,249.32112657028847,2.9400400176499204,2
final_exploratory,TCN_BRES_COND,TCN_DIRECT_COND,mae,11.495659945329464,39.487995835886395,-27.99233589055693,4
final_exploratory,TCN_BRES_COND,TCN_DIRECT_COND,rmse,12.862059398748798,43.25335670757466,-30.391297308825862,4
final_exploratory,TCN_BRES_COND,TCN_DIRECT_COND,crps,18.814220063409955,37.436021735390682,-18.621801671980727,3
final_exploratory,TCN_BRES_COND,TCN_DIRECT_COND,interval_score90,252.26116658793839,446.40244744944232,-194.14128086150393,3
