prefix,seed,epoch,group,step,fallback_direction,ad,fd,plus,minus,absolute_error,allowed,passed
342,0,200,G,1e-05,False,0.05504936431594759,0.05504936436695473,0.2681891653128563,0.26818806432556896,5.100713601491336e-11,0.0005514936436695473,True
342,0,200,G,1e-06,False,0.05504936431594759,0.05504936428923912,0.2681886698585734,0.26818855975984485,2.6708468769953697e-11,0.000551493643159476,True
342,0,200,H,1e-05,False,899.1096527758226,899.111136754166,0.27730829996047884,0.2593260772253955,0.0014839783433444609,8.991112367541659,True
342,0,200,H,1e-06,False,899.1096527758226,899.1097282505245,0.2690890103354995,0.26729079087899843,7.547470193003392e-05,8.991098282505245,True
612,0,200,G,1e-05,False,0.00018939544584436883,0.00018939544377261083,0.0035732577964796837,0.0035732540085708082,2.0717579941095104e-12,2.893954458443688e-06,True
612,0,200,G,1e-06,False,0.00018939544584436883,0.00018939544832625999,0.003573256090193649,0.0035732557114027523,2.4818911574346625e-12,2.8939544832625996e-06,True
612,0,200,H,1e-05,False,0.3145429889715374,0.31454299980211015,0.003576708771506266,0.003570417911510224,1.0830572771958202e-08,0.0031464299980211016,True
612,0,200,H,1e-06,False,0.3145429889715374,0.3145429889721014,0.0035735735181766093,0.003572944432198665,5.640488076608108e-13,0.0031464298897210144,True
