fold,scope,interval_variant,model_input_schema,model_input_channels,station_geometry_sha256,test_start_date,test_end_date,n_dates,n_stations,seed_count,seeds,baseline_rmse,baseline_mae,mean_actual_increment,actual_increment_std,rmse_skill_positive_seeds,mae_skill_positive_seeds,rmse_skill_sign,mae_skill_sign,best_seed_selected,confirmatory_external_validation,model_rmse_mean,model_rmse_std,model_rmse_min,model_rmse_max,model_mae_mean,model_mae_std,model_mae_min,model_mae_max,rmse_skill_vs_baseline_mean,rmse_skill_vs_baseline_std,rmse_skill_vs_baseline_min,rmse_skill_vs_baseline_max,mae_skill_vs_baseline_mean,mae_skill_vs_baseline_std,mae_skill_vs_baseline_min,mae_skill_vs_baseline_max,model_mean_error_mean,model_mean_error_std,model_mean_error_min,model_mean_error_max,mean_predicted_increment_mean,mean_predicted_increment_std,mean_predicted_increment_min,mean_predicted_increment_max,predicted_increment_std_mean,predicted_increment_std_std,predicted_increment_std_min,predicted_increment_std_max,increment_std_ratio_mean,increment_std_ratio_std,increment_std_ratio_min,increment_std_ratio_max,increment_correlation_mean,increment_correlation_std,increment_correlation_min,increment_correlation_max,coverage_mean,coverage_std,coverage_min,coverage_max,mean_width_mean,mean_width_std,mean_width_min,mean_width_max,mean_pinball_mean,mean_pinball_std,mean_pinball_min,mean_pinball_max,interval_score_80_mean,interval_score_80_std,interval_score_80_min,interval_score_80_max
1,MJ1,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.34170452501504067,0.26700872006361237,0.26700872006361237,0.21360549146961538,1,1,mixed,mixed,False,False,0.4220031398051053,0.1277305856096884,0.20034503306138687,0.5212576199635602,0.3663712344912239,0.12740740909909673,0.14866652674149736,0.4685076032189277,-0.23499429744610528,0.3738041970736738,-0.5254630296178144,0.4136892595947672,-0.37213209517628976,0.4771657235342092,-0.7546528184821457,0.44321471333940354,0.3391248844029563,0.18598569873885898,0.013475050484357258,0.4685076032189277,0.6061336044665686,0.18598569873885898,0.28048377054796964,0.73551632328254,0.13007330889241206,0.032408884127000485,0.09542964476801383,0.17933686473624386,0.6089417832729948,0.15172308494517583,0.4467565141301077,0.839570478747518,0.2475721556690663,0.17625874815783937,0.05263846740064502,0.49197822627161636,0.2905923344947735,0.2758186920856878,0.07317073170731707,0.759581881533101,0.6087219101529086,0.11323994434831039,0.4186193650945816,0.7153275285811002,0.15706931611986102,0.06460910095895177,0.049470253763747286,0.21106584411815232,2.8802233111397118,1.3044552154672289,0.7407749792049318,3.9894373074499314
1,MJ3,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.07725189349988038,0.05566348093981511,0.0521863807349166,0.05705945057066131,0,0,all_nonpositive,all_nonpositive,False,False,0.9034067825511652,0.22693238876706942,0.5210522346078174,1.1062689208158414,0.8519116449891723,0.2766932624750099,0.38038725033142823,1.0853856094119536,-10.694299539111801,2.937564096955381,-13.320282270072182,-5.744847420582956,-14.30467787148063,4.970822122572217,-18.49906098372652,-5.833694981144162,0.8419184907956044,0.29805790898306295,0.33042147936358873,1.0853856094119536,0.8941048715305208,0.2980579089830629,0.3826078600985053,1.1375719901468702,0.25095322063547193,0.09556116968722217,0.13285593928576123,0.38516835645969805,4.398100895217986,1.674764981637548,2.328377472216194,6.7502990759210535,-0.12792422374083565,0.11185071069423343,-0.2564936490664168,0.0355831845932848,0.1700348432055749,0.20809008813947888,0.0,0.5296167247386759,1.59258471648441,0.7185166895465684,0.6119441609384961,2.322204552533689,0.29601611074807543,0.08959265612411046,0.13849768562083456,0.3596889345715983,4.620925097496403,1.5489899775307723,2.252994316967896,6.147488406352414
1,MJ3,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.07725189349988038,0.05566348093981511,0.0521863807349166,0.05705945057066131,0,0,all_nonpositive,all_nonpositive,False,False,0.9034067825511652,0.22693238876706942,0.5210522346078174,1.1062689208158414,0.8519116449891723,0.2766932624750099,0.38038725033142823,1.0853856094119536,-10.694299539111801,2.937564096955381,-13.320282270072182,-5.744847420582956,-14.30467787148063,4.970822122572217,-18.49906098372652,-5.833694981144162,0.8419184907956044,0.29805790898306295,0.33042147936358873,1.0853856094119536,0.8941048715305208,0.2980579089830629,0.3826078600985053,1.1375719901468702,0.25095322063547193,0.09556116968722217,0.13285593928576123,0.38516835645969805,4.398100895217986,1.674764981637548,2.328377472216194,6.7502990759210535,-0.12792422374083565,0.11185071069423343,-0.2564936490664168,0.0355831845932848,0.11637630662020906,0.23149895008780363,0.0,0.5296167247386759,0.9120124255105594,0.18168370686913501,0.6119441609384961,1.081874088815798,0.3824704592592304,0.14577803497562736,0.13849768562083456,0.5083504701538041,7.214555552831053,2.995539670786223,2.252994316967896,9.823586057554357
1,MJ9,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.1251712232989687,0.09286613240418139,0.08835672473867599,0.08881672187735454,1,1,mixed,mixed,False,False,0.19839630526663482,0.055931165346925715,0.10202506678262803,0.24242293176898488,0.1784448563519558,0.05455509424528812,0.08448002201273425,0.22043765701364199,-0.5849993316176965,0.4468372511893996,-0.936730547004107,0.1849159567695252,-0.9215278135554309,0.5874595273102138,-1.3737141981344814,0.09030321576167577,0.16524037399156957,0.0802399854133112,0.024087082093911704,0.22043765701364199,0.2535970987302456,0.0802399854133112,0.1124438068325877,0.308794381752318,0.06215231504782648,0.016647871391481103,0.04511846167872105,0.08999352233060114,0.6997816822563158,0.18744073232594485,0.5079951243981324,1.0132497623011985,0.20797779679029177,0.14372337728190937,0.07675817674159263,0.38308547770953866,0.672473867595819,0.1623670948387771,0.5505226480836237,0.9512195121951219,0.5535531386956754,0.15364161317083003,0.3701583268311217,0.7630322375871568,0.05547450847027265,0.016097962586529985,0.027191501706082314,0.06589234325133338,0.7720109723484004,0.21443060851073834,0.39334494111879825,0.9252434173098454
1,MJ9,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.1251712232989687,0.09286613240418139,0.08835672473867599,0.08881672187735454,1,1,mixed,mixed,False,False,0.19839630526663482,0.055931165346925715,0.10202506678262803,0.24242293176898488,0.1784448563519558,0.05455509424528812,0.08448002201273425,0.22043765701364199,-0.5849993316176965,0.4468372511893996,-0.936730547004107,0.1849159567695252,-0.9215278135554309,0.5874595273102138,-1.3737141981344814,0.09030321576167577,0.16524037399156957,0.0802399854133112,0.024087082093911704,0.22043765701364199,0.2535970987302456,0.0802399854133112,0.1124438068325877,0.308794381752318,0.06215231504782648,0.016647871391481103,0.04511846167872105,0.08999352233060114,0.6997816822563158,0.18744073232594485,0.5079951243981324,1.0132497623011985,0.20797779679029177,0.14372337728190937,0.07675817674159263,0.38308547770953866,0.25644599303135884,0.24744318932401954,0.03832752613240418,0.6202090592334495,0.2749431658628472,0.05399411798373178,0.18935639594297052,0.32818823779455597,0.0728264471136603,0.02844447561837839,0.026805236191868198,0.09882202593462897,1.2925691316500305,0.5876634048999494,0.38175697569237477,1.8624724929706595
1,overall,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-02-21,2018-12-04,287,8,5,"0,1,2,3,4",0.24511638802417446,0.16307588021306405,0.16207756672926357,0.18392291682531414,0,0,all_nonpositive,all_nonpositive,False,False,1.969853447303009,0.41825063355881414,1.3170596910700565,2.3601494910124794,1.5116822596787602,0.4966787958629035,0.7251576276156644,1.9471119913338903,-7.036400434836423,1.7063348433380325,-8.628689089444771,-4.373201284853146,-8.269808985263163,3.045691338375584,-10.939914037501586,-3.446749738025157,1.4916343100294258,0.529468594708559,0.6432173309822199,1.9468363856616764,1.6537118767586894,0.5294685947085591,0.8052948977114834,2.10891395239094,1.2751972859874716,0.09379614691814098,1.1623468782060689,1.3845044339234232,6.933324612281053,0.5099753121424583,6.3197501337478235,7.527634173170461,0.2017117603141175,0.03262008130592715,0.14824582686418586,0.2312184385063169,0.3869337979094077,0.19390012043468532,0.21385017421602787,0.703397212543554,2.9588356510235783,1.2106626959766986,1.4103522051158026,4.353973731268328,0.5340343959367648,0.1391028842313081,0.28872169778183593,0.6189291992912881,8.462620579709142,2.03580905285845,5.035862795376757,10.397086450778811
1,overall,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-02-21,2018-12-04,287,8,5,"0,1,2,3,4",0.24511638802417446,0.16307588021306405,0.16207756672926357,0.18392291682531414,0,0,all_nonpositive,all_nonpositive,False,False,1.969853447303009,0.41825063355881414,1.3170596910700565,2.3601494910124794,1.5116822596787602,0.4966787958629035,0.7251576276156644,1.9471119913338903,-7.036400434836423,1.7063348433380325,-8.628689089444771,-4.373201284853146,-8.269808985263163,3.045691338375584,-10.939914037501586,-3.446749738025157,1.4916343100294258,0.529468594708559,0.6432173309822199,1.9468363856616764,1.6537118767586894,0.5294685947085591,0.8052948977114834,2.10891395239094,1.2751972859874716,0.09379614691814098,1.1623468782060689,1.3845044339234232,6.933324612281053,0.5099753121424583,6.3197501337478235,7.527634173170461,0.2017117603141175,0.03262008130592715,0.14824582686418586,0.2312184385063169,0.2132404181184669,0.2584398400958708,0.02656794425087108,0.6602787456445993,1.9281626282727267,0.34979279250168466,1.3770606277178987,2.257752580924197,0.6570646395668095,0.24061623277910824,0.28896280243375355,0.8791901240390638,12.153527888610483,4.751667594631798,5.043095934934285,16.64014376450246
2,ATU1,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.09092667976084662,0.07058980574671665,0.06980478984656123,0.058367995252277156,0,0,all_nonpositive,all_nonpositive,False,False,0.3918685101697397,0.13542435947046158,0.21353356486800248,0.5578828790952769,0.22864292965709893,0.07779269741930382,0.11037184678579999,0.32415611142913364,-3.3097197786218935,1.4893797928908414,-5.135524584892007,-1.3484148484210996,-2.2390361078126895,1.1020386951967522,-3.5921094129687576,-0.5635663764513721,0.21325765460458285,0.07106627851576897,0.09834551043565616,0.2919321220561003,0.28306244445114415,0.07106627851576897,0.1681503002822174,0.36173691190266155,0.3218104261635452,0.12283360858983543,0.1844107577648742,0.4737609376432522,5.513474032689004,2.1044685201012316,3.159449917164658,8.116793040356633,0.004343178787911903,0.06274608379103801,-0.06542472604513389,0.06335169590242634,0.975609756097561,0.011815905893946451,0.9581881533101045,0.9895470383275261,2.026207183449429,0.3637721887391245,1.4350302590383706,2.3599879056812725,0.1114305664797978,0.02404083121176192,0.08729364847149557,0.14011926672080874,2.19970234610844,0.4462831268908731,1.5605331796253057,2.667519140278006
2,ATU1,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.09092667976084662,0.07058980574671665,0.06980478984656123,0.058367995252277156,0,0,all_nonpositive,all_nonpositive,False,False,0.3918685101697397,0.13542435947046158,0.21353356486800248,0.5578828790952769,0.22864292965709893,0.07779269741930382,0.11037184678579999,0.32415611142913364,-3.3097197786218935,1.4893797928908414,-5.135524584892007,-1.3484148484210996,-2.2390361078126895,1.1020386951967522,-3.5921094129687576,-0.5635663764513721,0.21325765460458285,0.07106627851576897,0.09834551043565616,0.2919321220561003,0.28306244445114415,0.07106627851576897,0.1681503002822174,0.36173691190266155,0.3218104261635452,0.12283360858983543,0.1844107577648742,0.4737609376432522,5.513474032689004,2.1044685201012316,3.159449917164658,8.116793040356633,0.004343178787911903,0.06274608379103801,-0.06542472604513389,0.06335169590242634,0.9296167247386758,0.08736547318113135,0.7770034843205574,0.9895470383275261,1.328980455981474,0.22809777583501004,1.0674981136753274,1.5293206095543608,0.09278295908202158,0.019248326636890207,0.06939461452426417,0.11106730306130079,1.6402741241751528,0.3071740070485577,1.2250160295029457,2.074624272166101
2,ATU2,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.07335211878306687,0.04789006968641105,0.047071045296167235,0.05635526536064369,0,0,all_nonpositive,all_nonpositive,False,False,0.39307187830612755,0.08146487265241911,0.2948912355371347,0.48475234736009193,0.26217027107699425,0.05203015941657294,0.17114364469312804,0.29557728196973626,-4.358698355648142,1.1106001299477808,-5.608566397293975,-3.0202142818703352,-4.474418241479105,1.0864498581286601,-5.171995236281879,-2.5736770861640768,0.25988935699519655,0.05397321112500717,0.16578381543466864,0.2954903552684746,0.3069604022913638,0.05397321112500717,0.21285486073083587,0.34256140056464185,0.28356047716055477,0.09459878056245438,0.2009712493863164,0.3865274128427026,5.031658982455654,1.6786147657556496,3.566148577248415,6.858763069770553,0.0036008844863664414,0.09509607362506363,-0.16412996911475408,0.06449969210586402,0.970034843205575,0.012219984610975726,0.9547038327526133,0.9860627177700348,1.5641804524531264,0.2670883571922028,1.1449145718628408,1.7560615731209617,0.10269869529061466,0.016699817104461345,0.0823947529325297,0.1172517508942255,1.7701095033334688,0.37434420276350194,1.2129947835340047,2.169862390850549
2,ATU2,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.07335211878306687,0.04789006968641105,0.047071045296167235,0.05635526536064369,0,0,all_nonpositive,all_nonpositive,False,False,0.39307187830612755,0.08146487265241911,0.2948912355371347,0.48475234736009193,0.26217027107699425,0.05203015941657294,0.17114364469312804,0.29557728196973626,-4.358698355648142,1.1106001299477808,-5.608566397293975,-3.0202142818703352,-4.474418241479105,1.0864498581286601,-5.171995236281879,-2.5736770861640768,0.25988935699519655,0.05397321112500717,0.16578381543466864,0.2954903552684746,0.3069604022913638,0.05397321112500717,0.21285486073083587,0.34256140056464185,0.28356047716055477,0.09459878056245438,0.2009712493863164,0.3865274128427026,5.031658982455654,1.6786147657556496,3.566148577248415,6.858763069770553,0.0036008844863664414,0.09509607362506363,-0.16412996911475408,0.06449969210586402,0.7783972125435541,0.13552170634182842,0.5958188153310104,0.9547038327526133,0.8738824711717028,0.17711808593439113,0.6586768433030448,1.0373196054090266,0.0894569084038141,0.016483080884117284,0.06828838852399201,0.10538422433134485,1.3728558967294515,0.35717656897410216,0.8919685012535514,1.7549905946444229
2,ATU3,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.14531029645708476,0.10845602787456456,0.10678362369337965,0.0987233467727449,0,0,all_nonpositive,all_nonpositive,False,False,0.5409481114487631,0.12798152609492536,0.4333866827642941,0.6873464069342952,0.3778424898015831,0.06931240470913132,0.2801816183391645,0.46571536524097673,-2.722710121980407,0.8807464385892486,-3.7301975406628713,-1.9824912159083539,-2.4838311637097656,0.6390830096534144,-3.294047775561194,-1.5833660316530325,0.3733395558169704,0.07225394781330355,0.2737345414683729,0.46571536524097673,0.48012317951035,0.07225394781330352,0.3805181651617526,0.5724989889343564,0.37926258219338926,0.13463326465752168,0.22021859956441112,0.5334053452425819,3.8416706340641844,1.3637429145047038,2.2306638375149586,5.403031427514794,0.05682572116403787,0.07337053917518535,-0.04182609966036988,0.1295604723282856,0.9567944250871079,0.02879575402284931,0.9198606271777003,0.9930313588850174,2.0028297150822523,0.3979483323394425,1.4416733364116883,2.38451992949103,0.13882355364337742,0.026753777581632908,0.11060487423752079,0.1644933064066609,2.2754941602934076,0.5569803841131202,1.4725269431294479,2.8470777762591473
2,ATU3,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.14531029645708476,0.10845602787456456,0.10678362369337965,0.0987233467727449,0,0,all_nonpositive,all_nonpositive,False,False,0.5409481114487631,0.12798152609492536,0.4333866827642941,0.6873464069342952,0.3778424898015831,0.06931240470913132,0.2801816183391645,0.46571536524097673,-2.722710121980407,0.8807464385892486,-3.7301975406628713,-1.9824912159083539,-2.4838311637097656,0.6390830096534144,-3.294047775561194,-1.5833660316530325,0.3733395558169704,0.07225394781330355,0.2737345414683729,0.46571536524097673,0.48012317951035,0.07225394781330352,0.3805181651617526,0.5724989889343564,0.37926258219338926,0.13463326465752168,0.22021859956441112,0.5334053452425819,3.8416706340641844,1.3637429145047038,2.2306638375149586,5.403031427514794,0.05682572116403787,0.07337053917518535,-0.04182609966036988,0.1295604723282856,0.7763066202090592,0.16207522224681684,0.5017421602787456,0.8989547038327527,1.2485968967966343,0.23216147284908178,0.9634230625191597,1.5052818688895377,0.12929464961830006,0.030832728563136236,0.10098584614728974,0.16707886434373312,1.9896270395410869,0.6455163556556724,1.1839561004225163,2.6837891041071096
2,ATU4,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.06926975467110544,0.0510004878048782,0.03301407665505239,0.06100275389090093,0,0,all_nonpositive,all_nonpositive,False,False,0.30947456712499105,0.07849603432037273,0.23834598514388697,0.40030602363020434,0.21323082717826622,0.041109180575347,0.16119103691859438,0.2631480150725477,-3.467672342631849,1.1331934795073826,-4.778943862741648,-2.440837726011299,-3.1809566213182507,0.806054654469695,-4.159715649766345,-2.160578336726741,0.2032635234631846,0.04875864041129777,0.15508611064938388,0.2631480150725477,0.236277600118237,0.04875864041129778,0.18810018730443626,0.2961620917276001,0.2140657027521967,0.0776553668626175,0.11549979743794493,0.3102752465466706,3.5091153939548034,1.272981331326428,1.8933538253782456,5.0862498290089615,-0.1610972023724419,0.1916102094953123,-0.40504280545185256,0.015929473565037173,0.9491289198606271,0.033565420428689305,0.9163763066202091,0.9930313588850174,1.1132965786336293,0.2291036401526332,0.803544036866047,1.350584236961791,0.07821197486557475,0.01629531357356072,0.06020019641312185,0.09473325151386482,1.2802051100759118,0.32722740173614534,0.8120903064195394,1.6112323239624171
2,ATU4,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.06926975467110544,0.0510004878048782,0.03301407665505239,0.06100275389090093,0,0,all_nonpositive,all_nonpositive,False,False,0.30947456712499105,0.07849603432037273,0.23834598514388697,0.40030602363020434,0.21323082717826622,0.041109180575347,0.16119103691859438,0.2631480150725477,-3.467672342631849,1.1331934795073826,-4.778943862741648,-2.440837726011299,-3.1809566213182507,0.806054654469695,-4.159715649766345,-2.160578336726741,0.2032635234631846,0.04875864041129777,0.15508611064938388,0.2631480150725477,0.236277600118237,0.04875864041129778,0.18810018730443626,0.2961620917276001,0.2140657027521967,0.0776553668626175,0.11549979743794493,0.3102752465466706,3.5091153939548034,1.272981331326428,1.8933538253782456,5.0862498290089615,-0.1610972023724419,0.1916102094953123,-0.40504280545185256,0.015929473565037173,0.7860627177700349,0.12665397389415786,0.6027874564459931,0.9128919860627178,0.7109077097943676,0.1333463588575612,0.5484918205120161,0.8697554583418552,0.07291044657716514,0.017663479098865502,0.05549907459793882,0.0927765534371916,1.121159261423623,0.3512620157880606,0.6710566519640487,1.4873462908309811
2,ATU5,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.166818708780996,0.14921010123803463,0.14921010123803463,0.07472807187371937,0,0,all_nonpositive,all_nonpositive,False,False,0.49184727603317596,0.1148507907006345,0.3577011475601955,0.6129781992314033,0.34249242320814755,0.08035798510715139,0.20900144936474344,0.4106253143804386,-1.9483939758752484,0.688476679503698,-2.674517107287632,-1.1442507868214888,-1.295370222031885,0.5385559318062282,-1.7519940739492474,-0.40071917136041457,0.3408116573592821,0.07991154724517753,0.2077951133973137,0.4095116881245392,0.49002175859731684,0.07991154724517753,0.35700521463534834,0.5587217893625739,0.3657785153340236,0.11201660187957233,0.24833583897877004,0.49215058026354486,4.894793966478103,1.4989895908041853,3.3231934499584708,6.585886239580954,0.31558835969865867,0.16731320746972933,0.02453301845663839,0.4530121118086529,0.9658536585365853,0.01660087700288725,0.9512195121951219,0.9895470383275261,2.0998025735566905,0.2963369372804406,1.6070066867218706,2.357108531712865,0.13490923740769467,0.021028936405194085,0.11016100491874752,0.15770745585140264,2.334815006190103,0.42512492615896846,1.6617283295627492,2.8420609447938956
2,ATU5,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.166818708780996,0.14921010123803463,0.14921010123803463,0.07472807187371937,0,0,all_nonpositive,all_nonpositive,False,False,0.49184727603317596,0.1148507907006345,0.3577011475601955,0.6129781992314033,0.34249242320814755,0.08035798510715139,0.20900144936474344,0.4106253143804386,-1.9483939758752484,0.688476679503698,-2.674517107287632,-1.1442507868214888,-1.295370222031885,0.5385559318062282,-1.7519940739492474,-0.40071917136041457,0.3408116573592821,0.07991154724517753,0.2077951133973137,0.4095116881245392,0.49002175859731684,0.07991154724517753,0.35700521463534834,0.5587217893625739,0.3657785153340236,0.11201660187957233,0.24833583897877004,0.49215058026354486,4.894793966478103,1.4989895908041853,3.3231934499584708,6.585886239580954,0.31558835969865867,0.16731320746972933,0.02453301845663839,0.4530121118086529,0.7121951219512195,0.21029830254110451,0.445993031358885,0.9407665505226481,1.0728523865531323,0.1911824809773881,0.8361027681186548,1.256347449225868,0.11717674501384708,0.0285478191672939,0.08333404416438012,0.14531711844774212,1.802840234374674,0.5412843914455324,1.0740188511750972,2.3152334303415483
2,MJ1,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.1598610472025586,0.1332539635150423,0.1332539635150423,0.08846583875087369,0,1,all_nonpositive,mixed,False,False,0.20599627415413563,0.03330761066054156,0.18632068371576319,0.265335973410365,0.15341958821238455,0.027428531024264655,0.13111542439192891,0.20083713360369068,-0.2885958009090201,0.20835351227455534,-0.6597912878311127,-0.1655164718124098,-0.15133226934046043,0.2058365117309881,-0.5071756839789558,0.016048596729897446,0.14370385547195572,0.03585079782511961,0.10295444202323065,0.19986321325393697,0.276957818986998,0.03585079782511962,0.23620840553827294,0.3331171767689793,0.13272708643423742,0.024808573285481736,0.1060836004225892,0.16064807538768128,1.5003202174797285,0.28043110918039793,1.1991476248965256,1.8159334456781457,0.18475704531071896,0.04713926853566856,0.10799559165159636,0.2304764548457462,0.9038327526132404,0.024956103943512185,0.8641114982578397,0.926829268292683,0.7899302666676044,0.10355909124869382,0.6599778475694845,0.9201357956940003,0.054847862625432356,0.007788001153933296,0.04729681178479511,0.06800907507016919,0.8783379377010482,0.13053112909123468,0.7026321672645935,1.0360865840866225
2,MJ1,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.1598610472025586,0.1332539635150423,0.1332539635150423,0.08846583875087369,0,1,all_nonpositive,mixed,False,False,0.20599627415413563,0.03330761066054156,0.18632068371576319,0.265335973410365,0.15341958821238455,0.027428531024264655,0.13111542439192891,0.20083713360369068,-0.2885958009090201,0.20835351227455534,-0.6597912878311127,-0.1655164718124098,-0.15133226934046043,0.2058365117309881,-0.5071756839789558,0.016048596729897446,0.14370385547195572,0.03585079782511961,0.10295444202323065,0.19986321325393697,0.276957818986998,0.03585079782511962,0.23620840553827294,0.3331171767689793,0.13272708643423742,0.024808573285481736,0.1060836004225892,0.16064807538768128,1.5003202174797285,0.28043110918039793,1.1991476248965256,1.8159334456781457,0.18475704531071896,0.04713926853566856,0.10799559165159636,0.2304764548457462,0.42439024390243907,0.1776388497804711,0.17421602787456447,0.6341463414634146,0.30102953749017386,0.03479569054524832,0.25602366288510453,0.34353182974437696,0.05953577108963082,0.014848791284684724,0.05060727660103629,0.08532361256044496,1.018975191627002,0.31101073752307606,0.8019461117518291,1.5555227087948955
2,MJ3,calibrated,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.12872194942682458,0.11734578965108389,0.11734578965108389,0.053000883939105674,1,3,mixed,mixed,False,False,0.15729167555650517,0.04682948339322623,0.09371651174259639,0.2097017470411659,0.10990485180976935,0.02574062143240167,0.0727087614711692,0.13880226093332573,-0.22194914120626966,0.3638034041727102,-0.6291063643374701,0.2719461431410962,0.06341035211778316,0.2193570089641807,-0.18284824147539114,0.38038883467944173,0.029234166437388204,0.032077039702531486,-0.004308490798252094,0.07429168838866834,0.1465799560884721,0.032077039702531486,0.1130372988528318,0.19163747803975223,0.16062526580535322,0.04657870655996546,0.09485778042039052,0.21271794010714834,3.0306148476674553,0.8788288628069137,1.789739592444826,4.013479102566411,0.31592369333065096,0.061600003052688285,0.24051810725641926,0.3931692907045797,0.9533101045296167,0.053048708970503816,0.8606271777003485,0.9930313588850174,0.62743284724904,0.1134012126872568,0.5083657983349723,0.7990193288611964,0.04241868715392447,0.00944818775488449,0.02934294069473821,0.05221962906957869,0.7230363555688875,0.1630983228311422,0.5167444134863003,0.8924025397080666
2,MJ3,raw,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.12872194942682458,0.11734578965108389,0.11734578965108389,0.053000883939105674,1,3,mixed,mixed,False,False,0.15729167555650517,0.04682948339322623,0.09371651174259639,0.2097017470411659,0.10990485180976935,0.02574062143240167,0.0727087614711692,0.13880226093332573,-0.22194914120626966,0.3638034041727102,-0.6291063643374701,0.2719461431410962,0.06341035211778316,0.2193570089641807,-0.18284824147539114,0.38038883467944173,0.029234166437388204,0.032077039702531486,-0.004308490798252094,0.07429168838866834,0.1465799560884721,0.032077039702531486,0.1130372988528318,0.19163747803975223,0.16062526580535322,0.04657870655996546,0.09485778042039052,0.21271794010714834,3.0306148476674553,0.8788288628069137,1.789739592444826,4.013479102566411,0.31592369333065096,0.061600003052688285,0.24051810725641926,0.3931692907045797,0.7665505226480835,0.1205746095679322,0.5609756097560976,0.8710801393728222,0.3423934420941098,0.05864487913968299,0.2675567089687876,0.40472121896987084,0.03780074196899042,0.010745663879003301,0.02405707592576883,0.05153048361138777,0.584498000020866,0.19740666495244383,0.35816847041721894,0.8519032036750046
