seed,fold,model_input_schema,model_input_channels,station_geometry_sha256,scope,interval_variant,test_start_date,test_end_date,n_dates,n_stations,model_mean_error,baseline_mean_error,mean_actual_increment,mean_predicted_increment,actual_increment_std,predicted_increment_std,increment_std_ratio,increment_correlation,model_rmse,model_mae,model_r2,model_nse,baseline_rmse,baseline_mae,baseline_r2,baseline_nse,pinball_p10,pinball_p50,pinball_p90,mean_pinball,coverage,coverage_gap,mean_width,interval_score_80,p10_gt_p50,p50_gt_p90,total_points,rmse_skill_vs_baseline,rmse_difference_vs_baseline,mae_difference_vs_baseline,mae_skill_vs_baseline
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,overall,raw,2018-02-21,2018-12-04,287,8,1.9468363856616764,-0.16207756672926357,0.16207756672926357,2.10891395239094,0.18392291682531414,1.2679779161918139,6.894072462955287,0.2312184385063169,2.307217922706056,1.9471119913338903,0.9999428432265749,0.9999428432265749,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,1.2995231569195942,0.9735559956669452,0.3644912195306519,0.8791901240390638,0.02656794425087108,-0.773432055749129,2.2027343812555125,16.64014376450246,0,0,2296,-8.412744457047515,2.0621015346818816,1.7840361111208263,-10.939914037501586
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ9,raw,2018-02-21,2018-12-04,287,1,0.19318483975067768,-0.08835672473867599,0.08835672473867599,0.2815415644893537,0.08881672187735454,0.05986818880962498,0.6740643827442305,0.3403861119312748,0.21247532408210615,0.19538968512838936,0.9990985863289865,0.9990985863289865,0.1251712232989687,0.09286613240418139,0.9996871644259334,0.9996871644259334,0.11457344474686977,0.09769484256419468,0.040569756745258506,0.0842793480187743,0.10104529616724739,-0.6989547038327526,0.28471793668883594,1.551432014921283,0,0,287,-0.6974774111986868,0.08730410078313744,0.10252355272420798,-1.103992920454516
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ1,raw,2018-02-21,2018-12-04,287,1,0.43669179234945193,-0.26700872006361237,0.26700872006361237,0.7037005124130643,0.21360549146961538,0.09542964476801383,0.4467565141301077,0.36059682023600675,0.48020134493782474,0.43669179234945193,0.999575493532998,0.999575493532998,0.34170452501504067,0.26700872006361237,0.9997850492194448,0.9997850492194448,0.27109888867138127,0.21834589617472597,0.09526284604944539,0.19490254363185086,0.07317073170731707,-0.726829268292683,0.6534249229394229,3.663617347208268,0,0,287,-0.4053116355912696,0.13849681992278406,0.16968307228583956,-0.6354963697268543
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,MJ3,raw,2018-02-21,2018-12-04,287,1,1.0050026860418702,-0.0521863807349166,0.0521863807349166,1.0571890667767867,0.05705945057066131,0.13285593928576123,2.328377472216194,-0.1449201837832696,1.0163924286109416,1.0050026860418702,0.9544709625307142,0.9544709625307142,0.07725189349988038,0.05566348093981511,0.999736982955849,0.999736982955849,0.7142364546537739,0.5025013430209351,0.1818166980692619,0.46618483191465704,0.003484320557491289,-0.7965156794425088,1.0246976607528429,8.960531527230359,0,0,287,-12.156861049787931,0.9391405351110612,0.949339205102055,-17.054973729158384
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU1,raw,2018-02-21,2018-12-04,287,1,2.9054553570971278,-0.1597519356373974,0.1597519356373974,3.065207292734525,0.14177263597358836,0.7528947233232994,5.310578576415554,0.1960776355069789,2.997476088539807,2.9054553570971278,0.9611767922443223,0.9611767922443223,0.2134247600873727,0.1597519356373974,0.9998031798469791,0.9998031798469791,1.7690102561093561,1.4527276785485639,0.5607659324367197,1.2608346223648799,0.010452961672473868,-0.7895470383275262,3.6452768563713804,23.297761885460762,0,0,287,-13.044650148898786,2.784051328452434,2.7457034214597305,-17.187293603076508
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU2,raw,2018-02-21,2018-12-04,287,1,2.5681907336611642,-0.10696860627177686,0.10696860627177686,2.6751593399329403,0.11706242426276037,0.3956990762080953,3.3802398908116085,0.10754051816078984,2.599108219903864,2.5681907336611642,0.9349278942271659,0.9349278942271659,0.1584239443009627,0.10696860627177686,0.9997582381451181,0.9997582381451181,1.7539086424632164,1.2840953668305821,0.47397883187985107,1.1706609470578833,0.006968641114982578,-0.7930313588850174,2.7916725663732205,22.27887474343068,0,0,287,-15.406031495884616,2.4406842756029015,2.4612221273893873,-23.008826731238518
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU3,raw,2018-02-21,2018-12-04,287,1,3.5117047306895053,-0.23802623693379796,0.23802623693379796,3.7497309676233037,0.21300422663602417,0.5335148150839684,2.5047146881062785,0.2268984845659556,3.550991256346379,3.5117047306895053,0.9766905778531969,0.9766905778531969,0.3191695530913898,0.23802623693379796,0.9998116892069343,0.9998116892069343,2.390060511952065,1.7558523653447526,0.6477812155869593,1.597898030961259,0.006968641114982578,-0.7930313588850174,3.823092530795019,30.378417275390245,0,0,287,-10.125720551827204,3.2318217032549894,3.2736784937557073,-13.753435486467875
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU4,raw,2018-02-21,2018-12-04,287,1,2.0355131414640097,-0.09670212543553999,0.09670212543553999,2.13221526689955,0.1015799825794991,0.31056619779682515,3.0573562813300157,0.20250655992158564,2.058392341158364,2.0355131414640097,0.9518987403351656,0.9518987403351656,0.1401208085467853,0.09670212543553999,0.9997771023937446,0.9997771023937446,1.390757497747443,1.0177565707320049,0.370694864402264,0.9264029776272373,0.006968641114982578,-0.7930313588850174,2.1621664749170617,17.61452362149707,0,0,287,-13.690126059835587,1.9182715326115785,1.9388110160284697,-20.049311297928487
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,ATU5,raw,2018-02-21,2018-12-04,287,1,2.9189478042396044,-0.2876198040183912,0.2876198040183912,3.2065676082579957,0.26003424451083024,0.4164173068353262,1.6013941072210691,0.32407238457978477,2.9479652823531137,2.9189478042396044,0.9896934298577736,0.9896934298577736,0.387436908234515,0.2876198040183912,0.9998219789268481,0.9998219789268481,1.9925395590126487,1.4594739021198022,0.5450596110754548,1.3323576907359687,0.003484320557491289,-0.7965156794425088,3.2368261012063155,25.37599170088104,0,0,287,-6.608891201890128,2.560528374118599,2.631328000221213,-9.148632894739608
4,1,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,overall,calibrated,2018-02-21,2018-12-04,287,8,1.9468363856616764,-0.16207756672926357,0.16207756672926357,2.10891395239094,0.18392291682531414,1.2679779161918139,6.894072462955287,0.2312184385063169,2.307217922706056,1.9471119913338903,0.9999428432265749,0.9999428432265749,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.3846789304418586,0.9735559956669452,0.4720531870312925,0.6100960377133654,0.24912891986062718,-0.5508710801393728,4.353973731268328,8.567321174731513,0,0,2296,-8.412744457047515,2.0621015346818816,1.7840361111208263,-10.939914037501586
