seed,fold,model_input_schema,model_input_channels,station_geometry_sha256,epoch,train_pinball_loss,gradient_l2_norm
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,33,0.17428837716579437,0.060559261590242386
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,34,0.172203928232193,0.06320098787546158
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,35,0.16995839774608612,0.064835324883461
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,36,0.16758905351161957,0.06192964315414429
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,37,0.16521432995796204,0.05914785712957382
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,38,0.16293488442897797,0.062205538153648376
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,39,0.16074328124523163,0.06880858540534973
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,40,0.1585502028465271,0.07636293768882751
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,41,0.15628086030483246,0.06755464524030685
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,42,0.15405628085136414,0.06476205587387085
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,43,0.15189358592033386,0.0735093206167221
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,44,0.1497223824262619,0.06628316640853882
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,45,0.1476835161447525,0.05703146010637283
0,2,displacement_elevation_exog_v1,7,17dac7c5985891f27905e7056b45626a0d6f4dbf34f336534c17bb76ecd32f09,46,0.14576855301856995,0.06344372779130936
