origin,source_index,date,station,u_mm,du_mm_per_day
252,231,2017-02-17,MJ1,700.5129528261641,0.6558272148882907
252,232,2017-02-18,ATU1,49.85395283929375,0.0005022332225763648
252,232,2017-02-18,ATU5,82.4310090114327,0.030688772813419973
252,232,2017-02-18,MJ3,973.2018756478263,0.4932790978743924
252,232,2017-02-18,MJ1,701.1767122697433,0.663759443579238
252,233,2017-02-19,ATU1,49.84850814219428,-0.005444697099470375
252,233,2017-02-19,ATU5,82.45949677022902,0.028487758796316598
252,233,2017-02-19,MJ3,973.7005397661409,0.4986641183145366
252,233,2017-02-19,MJ1,701.8468400961763,0.6701278264329176
252,234,2017-02-20,ATU1,49.83699069657506,-0.011517445619219302
252,234,2017-02-20,ATU5,82.48581888506621,0.026322114837185495
252,234,2017-02-20,MJ3,974.2035797060762,0.50303993993532
252,234,2017-02-20,MJ1,702.5217724596262,0.6749323634498978
252,235,2017-02-21,ATU1,49.81927468423845,-0.017716012336606468
252,235,2017-02-21,ATU5,82.51001072600218,0.02419184093596982
252,235,2017-02-21,MJ3,974.709986268814,0.5064065627377659
252,235,2017-02-21,MJ1,703.1999455142559,0.678173054629724
252,236,2017-02-22,ATU1,49.79523428698678,-0.0240403972516674
252,236,2017-02-22,ATU5,82.5321076630949,0.02209693709272642
252,236,2017-02-22,MJ3,975.218750255535,0.5087639867210783
252,236,2017-02-22,MJ1,703.8797954142286,0.6798498999727371
252,237,2017-02-23,ATU1,49.7647436866224,-0.030490600364380782
252,237,2017-02-23,ATU5,82.55214506640232,0.02003740330741266
252,237,2017-02-23,MJ3,975.7288624674209,0.5101122118858257
252,237,2017-02-23,MJ1,704.5597583137073,0.6799628994787099
252,238,2017-02-24,ATU1,49.72767706494763,-0.037066621674775035
252,238,2017-02-24,ATU5,82.57015830598236,0.01801323958004275
252,238,2017-02-24,MJ3,976.2393137056522,0.510451238231326
252,238,2017-02-24,MJ1,705.2382703668549,0.6785120531475286
252,239,2017-02-25,ATU1,49.68390860376483,-0.04376846118280042
252,239,2017-02-25,ATU5,82.58618275189298,0.01602444591061669
252,239,2017-02-25,MJ3,976.7490947714102,0.509781065758034
252,239,2017-02-25,MJ1,705.9137677278346,0.6754973609797617
252,240,2017-02-26,ATU1,49.63331248487633,-0.050596118888499575
252,240,2017-02-26,ATU5,82.60025377419211,0.014071022299134484
252,240,2017-02-26,MJ3,977.2571964658763,0.5081016944660632
252,240,2017-02-26,MJ1,706.5846865508092,0.6709188229746132
252,241,2017-02-27,ATU1,49.57576289008446,-0.05754959479186539
252,241,2017-02-27,ATU5,82.61240674293767,0.012152968745553494
252,241,2017-02-27,MJ3,977.7626095902312,0.5054131243549591
252,241,2017-02-27,MJ1,707.2494629899419,0.6647764391326518
252,242,2017-02-28,ATU1,49.51113400119158,-0.06462888889288365
252,242,2017-02-28,ATU5,82.62267702818765,0.01027028524998741
252,242,2017-02-28,MJ3,978.2643249456565,0.50171535542529
252,242,2017-02-28,MJ1,707.9065331993955,0.65707020945365
252,243,2017-03-01,ATU1,49.4393,-0.07183400119157568
252,243,2017-03-01,ATU5,82.63109999999999,0.008422971812336755
252,243,2017-03-01,MJ3,978.761333333333,0.4970083876764875
252,243,2017-03-01,MJ1,708.5543333333333,0.6478001339377215
252,244,2017-03-02,ATU1,49.36036289060148,-0.07893710939852383
252,244,2017-03-02,ATU5,82.63776178793388,0.006661787933893493
252,244,2017-03-02,MJ3,979.2527874462239,0.49145411289089225
252,244,2017-03-02,MJ1,709.191620711019,0.6372873776857659
252,245,2017-03-03,ATU1,49.27533596624535,-0.08502692435612857
252,245,2017-03-03,ATU5,82.64295155955372,0.005189771619839689
252,245,2017-03-03,MJ3,979.7384875444195,0.48570009819559345
252,245,2017-03-03,MJ1,709.818437312121,0.6268166011019503
252,246,2017-03-04,ATU1,49.18546034247036,-0.08987562377499358
252,246,2017-03-04,ATU5,82.64700924192513,0.004057682371410465
252,246,2017-03-04,MJ3,980.2183957797929,0.47990823537338656
252,246,2017-03-04,MJ1,710.4351462814079,0.6167089692869467
252,247,2017-03-05,ATU1,49.09197713481525,-0.09348320765510465
252,247,2017-03-05,ATU5,82.65027476211378,0.003265520188648452
252,247,2017-03-05,MJ3,980.6924743042161,0.4740785244232484
252,247,2017-03-05,MJ1,711.042110763649,0.6069644822410964
252,248,2017-03-06,ATU1,48.99612745881875,-0.0958496759965044
252,248,2017-03-06,ATU5,82.65308804718529,0.002813285071511018
252,248,2017-03-06,MJ3,981.1606852695617,0.46821096534552
252,248,2017-03-06,MJ1,711.639693903613,0.5975831399639446
252,249,2017-03-07,ATU1,48.8991524300196,-0.09697502879915021
252,249,2017-03-07,ATU5,82.65578902420536,0.0027009770200692174
252,249,2017-03-07,MJ3,981.6229908277023,0.4623055581406561
252,249,2017-03-07,MJ1,712.228258846069,0.5885649424560597
252,250,2017-03-08,ATU1,48.80229316395656,-0.09685926606303497
252,250,2017-03-08,ATU5,82.6587176202396,0.002928596034237785
252,250,2017-03-08,MJ3,982.0793531305104,0.4563623028080883
252,250,2017-03-08,MJ1,712.808168735786,0.579909889716987
252,251,2017-03-09,ATU1,48.70679077616836,-0.0955023877882013
252,251,2017-03-09,ATU5,82.66221376235366,0.003496142114059353
252,251,2017-03-09,MJ3,982.5297343298585,0.450381199348044
252,251,2017-03-09,MJ1,713.3797867175332,0.5716179817471811
342,312,2017-05-09,ATU1,72.57661578179281,0.6728075796358013
342,312,2017-05-09,ATU5,100.5378043505358,0.8906978852085388
342,312,2017-05-09,MJ3,1010.54534722708,0.9789585962130332
342,312,2017-05-09,MJ1,747.4435150747851,0.770669153234735
342,313,2017-05-10,ATU1,73.25058146122811,0.6739656794352982
342,313,2017-05-10,ATU5,101.4531397015846,0.9153353510488103
342,313,2017-05-10,MJ3,1011.549571271441,1.0042240443609671
342,313,2017-05-10,MJ1,748.2243599236153,0.7808448488302702
342,314,2017-05-11,ATU1,73.92645621592824,0.675874754700132
342,314,2017-05-11,ATU5,102.3925145460022,0.9393748444175998
342,314,2017-05-11,MJ3,1012.577645418779,1.0280741473379749
342,314,2017-05-11,MJ1,749.0150242933457,0.7906643697303934
342,315,2017-05-12,ATU1,74.60499102135861,0.6785348054303739
342,315,2017-05-12,ATU5,103.3553309113172,0.9628163653149926
342,315,2017-05-12,MJ3,1013.628154323919,1.0505089051400773
342,315,2017-05-12,MJ1,749.8151520092808,0.8001277159351048
342,316,2017-05-13,ATU1,75.28693685298462,0.6819458316260096
342,316,2017-05-13,ATU5,104.3409908250582,0.9856599137410029
342,316,2017-05-13,MJ3,1014.699682641691,1.0715283177719357
342,316,2017-05-13,MJ1,750.6243868967251,0.8092348874442905
342,317,2017-05-14,ATU1,75.9730446862716,0.6861078332869823
342,317,2017-05-14,ATU5,105.3488963147535,1.007905489695304
342,317,2017-05-14,MJ3,1015.790815026921,1.0911323852300256
342,317,2017-05-14,MJ1,751.4423727809833,0.817985884258178
342,318,2017-05-15,ATU1,76.66406549668498,0.6910208104133773
342,318,2017-05-15,ATU5,106.3784494079318,1.0295530931782935
342,318,2017-05-15,MJ3,1016.900136134438,1.109321107516962
342,318,2017-05-15,MJ1,752.26875348736,0.8263807063766535
342,319,2017-05-16,ATU1,77.3607502596901,0.6966847630051234
342,319,2017-05-16,ATU5,107.4290521321216,1.050602724189801
342,319,2017-05-16,MJ3,1018.026230619068,1.1260944846300163
342,319,2017-05-16,MJ1,753.1031728411594,0.8344193537994897
342,320,2017-05-17,ATU1,78.06384995075236,0.7030996910622491
342,320,2017-05-17,ATU5,108.5001065148514,1.0710543827297982
342,320,2017-05-17,MJ3,1019.16768313564,1.1414525165720306
342,320,2017-05-17,MJ1,753.9452746676865,0.8421018265270277
342,321,2017-05-18,ATU1,78.77411554533712,0.7102655945847687
342,321,2017-05-18,ATU5,109.5910145836497,1.0909080687982993
342,321,2017-05-18,MJ3,1020.323078338981,1.1553952033409587
342,321,2017-05-18,MJ1,754.7947027922456,0.8494281245591537
342,322,2017-05-19,ATU1,79.49229801890979,0.7181824735726678
342,322,2017-05-19,ATU5,110.7011783660451,1.1101637823954036
342,322,2017-05-19,MJ3,1021.491000883919,1.167922544938051
342,322,2017-05-19,MJ1,755.6511010401414,0.8563982478957541
342,323,2017-05-20,ATU1,80.21914834693573,0.7268503280259324
342,323,2017-05-20,ATU5,111.8299998895661,1.1288215235209975
342,323,2017-05-20,MJ3,1022.670035425282,1.1790345413629666
342,323,2017-05-20,MJ1,756.5141132366783,0.8630121965369426
342,324,2017-05-21,ATU1,80.9554175048803,0.7362691579445766
342,324,2017-05-21,ATU5,112.9768811817413,1.146881292175209
342,324,2017-05-21,MJ3,1023.858766617896,1.188731192614
342,324,2017-05-21,MJ1,757.3833832071612,0.8692699704828328
342,325,2017-05-22,ATU1,81.70185646820892,0.7464389633286146
342,325,2017-05-22,ATU5,114.1412242700991,1.1643430883577963
342,325,2017-05-22,MJ3,1025.05577911659,1.1970124986939936
342,325,2017-05-22,MJ1,758.2585547768944,0.8751715697331974
342,326,2017-05-23,ATU1,82.45921621238692,0.7573597441780038
342,326,2017-05-23,ATU5,115.3224311821681,1.1812069120690012
342,326,2017-05-23,MJ3,1026.259657576192,1.2038784596020378
342,326,2017-05-23,MJ1,759.1392717711825,0.8807169942881501
342,327,2017-05-24,ATU1,83.22824771287974,0.7690315004928152
342,327,2017-05-24,ATU5,116.5199039454768,1.1974727633086957
342,327,2017-05-24,MJ3,1027.468986651529,1.209329075336882
342,327,2017-05-24,MJ1,760.02517801533,0.8859062441474634
342,328,2017-05-25,ATU1,84.00970194515271,0.7814542322729778
342,328,2017-05-25,ATU5,117.7330445875538,1.2131406420770077
342,328,2017-05-25,MJ3,1028.682350997428,1.2133643458992083
342,328,2017-05-25,MJ1,760.9159173346416,0.8907393193115922
342,329,2017-05-26,ATU1,84.80432988467122,0.7946279395185059
342,329,2017-05-26,ATU5,118.9612551359275,1.2282105483736956
342,329,2017-05-26,MJ3,1029.898335268718,1.2159842712899263
342,329,2017-05-26,MJ1,761.8111335544218,0.8952162197801954
342,330,2017-05-27,ATU1,85.61288250690068,0.8085526222294561
342,330,2017-05-27,ATU5,120.2039376181266,1.2426824821991005
342,330,2017-05-27,MJ3,1031.115524120225,1.2171888515069895
342,330,2017-05-27,MJ1,762.7104704999753,0.8993369455535003
342,331,2017-05-28,ATU1,86.4361107873064,0.8232282804057292
342,331,2017-05-28,ATU5,121.4604940616795,1.2565564435528955
342,331,2017-05-28,MJ3,1032.332502206779,1.216978086554036
342,331,2017-05-28,MJ1,763.6135719966064,0.9031014966311659
342,332,2017-05-29,ATU1,87.27476570135383,0.8386549140474244
342,332,2017-05-29,ATU5,122.7303264941147,1.2698324324352086
342,332,2017-05-29,MJ3,1033.547854183205,1.2153519764258363
342,332,2017-05-29,MJ1,764.5200818696198,0.9065098730134196
342,333,2017-05-30,ATU1,88.12959822450833,0.8548325231544993
342,333,2017-05-30,ATU5,124.0128369429609,1.282510448846196
342,333,2017-05-30,MJ3,1034.760164704332,1.212310521127165
342,333,2017-05-30,MJ1,765.4296439443202,0.909562074700375
342,334,2017-05-31,ATU1,89.00135933223524,0.8717611077269112
342,334,2017-05-31,ATU5,125.3074274357465,1.294590492785602
342,334,2017-05-31,MJ3,1035.968018424988,1.2078537206559758
342,334,2017-05-31,MJ1,766.3419020460121,0.9122581016919185
342,335,2017-06-01,ATU1,89.8908,0.8894406677647595
342,335,2017-06-01,ATU5,126.6135,1.3060725642534976
342,335,2017-06-01,MJ3,1037.17,1.2019815750120415
342,335,2017-06-01,MJ1,767.2564999999998,0.9145979539877089
342,336,2017-06-02,ATU1,90.79861086794355,0.907810867943553
342,336,2017-06-02,ATU5,127.930621278187,1.3171212781870025
342,336,2017-06-02,MJ3,1038.364965240215,1.1949652402149695
342,336,2017-06-02,MJ1,768.1730410447939,0.9165410447940303
342,337,2017-06-03,ATU1,91.72524123490926,0.9266303669657106
342,337,2017-06-03,ATU5,129.2590163725208,1.3283950943337857
342,337,2017-06-03,MJ3,1039.552854580559,1.1878893403438724
342,337,2017-06-03,MJ1,769.0909660717269,0.9179250269330623
342,338,2017-06-04,ATU1,92.67108006441615,0.9458388295068829
342,338,2017-06-04,ATU5,130.5990750001519,1.340058627631123
342,338,2017-06-04,MJ3,1040.733879611977,1.1810250314181303
342,338,2017-06-04,MJ1,770.0096753853371,0.9187093136101794
342,339,2017-06-05,ATU1,93.63651631998314,0.9654362555669991
342,339,2017-06-05,ATU5,131.9511868782306,1.3521118780786878
342,339,2017-06-05,MJ3,1041.908251925414,1.1743723134370612
342,339,2017-06-05,MJ1,770.9285692901631,0.9188939048259499
342,340,2017-06-06,ATU1,94.62193896512926,0.9854226451461159
342,340,2017-06-06,ATU5,133.3157417239072,1.3645548456765937
342,340,2017-06-06,MJ3,1043.076183111816,1.1679311864018018
342,340,2017-06-06,MJ1,771.847048090743,0.9184788005799192
342,341,2017-06-07,ATU1,95.62773696337345,1.0057979982441907
342,341,2017-06-07,ATU5,134.6931292543322,1.3773875304250112
342,341,2017-06-07,MJ3,1044.237884762128,1.161701650312125
342,341,2017-06-07,MJ1,772.7645120916153,0.9174640008723145
432,402,2017-08-07,ATU1,161.1304879628305,-0.6507828642124025
432,402,2017-08-07,ATU5,220.0086288585922,0.08955487187060385
432,402,2017-08-07,MJ3,1109.228837867717,0.9935919546819605
432,402,2017-08-07,MJ1,813.0358635565084,0.5081991584165735
432,403,2017-08-08,ATU1,160.4464944691871,-0.6839934936434133
432,403,2017-08-08,ATU5,220.0739388857164,0.06531002712418399
432,403,2017-08-08,MJ3,1110.222494412994,0.9936565452769628
432,403,2017-08-08,MJ1,813.5472359583247,0.5113724018162884
432,404,2017-08-09,ATU1,159.7477539377311,-0.6987405314559965
432,404,2017-08-09,ATU5,220.129121981128,0.05518309541162125
432,404,2017-08-09,MJ3,1111.21683235835,0.9943379453561647
432,404,2017-08-09,MJ1,814.0619225727895,0.5146866144648357
432,405,2017-08-10,ATU1,159.0527299600806,-0.695023977650493
432,405,2017-08-10,ATU5,220.1882960578602,0.059174076732205094
432,405,2017-08-10,MJ3,1112.212468513266,0.9956361549159283
432,405,2017-08-10,MJ1,814.5800643691501,0.5181417963606236
432,406,2017-08-11,ATU1,158.3798861278541,-0.6728438322265049
432,406,2017-08-11,ATU5,220.2655790289467,0.07728297108647553
432,406,2017-08-11,MJ3,1113.210019687227,0.9975511739610283
432,406,2017-08-11,MJ1,815.1018023166548,0.5217379475046755
432,407,2017-08-12,ATU1,157.7476860326697,-0.6322000951844018
432,407,2017-08-12,ATU5,220.3750888074212,0.10950977847451782
432,407,2017-08-12,MJ3,1114.210102689713,1.000083002486008
432,407,2017-08-12,MJ1,815.6272773845516,0.5254750678967639
432,408,2017-08-13,ATU1,157.1745932661457,-0.5730927665239847
432,408,2017-08-13,ATU5,220.5309433063169,0.15585449889570668
432,408,2017-08-13,MJ3,1115.213334330209,1.0032316404958692
432,408,2017-08-13,MJ1,816.1566305420881,0.5293531575365478
432,409,2017-08-14,ATU1,156.6790714199005,-0.4955218462451967
432,409,2017-08-14,ATU5,220.7472604386675,0.21631713235058214
432,409,2017-08-14,MJ3,1116.220331418196,1.0069970879872017
432,409,2017-08-14,MJ1,816.6900027585127,0.5333722164245955
432,410,2017-08-15,ATU1,156.2795840855523,-0.3994873343482084
432,410,2017-08-15,ATU5,221.0381581175066,0.29089767883911577
432,410,2017-08-15,MJ3,1117.231710763158,1.0113793449618242
432,410,2017-08-15,MJ1,817.2275350030733,0.5375322445605661
432,411,2017-08-16,ATU1,155.9945948547195,-0.2849892308327924
432,411,2017-08-16,ATU5,221.4177542558677,0.3795961383610802
432,411,2017-08-16,MJ3,1118.248089174577,1.0163784114190548
432,411,2017-08-16,MJ1,817.7693682450174,0.5418332419441185
432,412,2017-08-17,ATU1,155.8425673190202,-0.15202753569931815
432,412,2017-08-17,ATU5,221.9001667667843,0.4824125109166175
432,412,2017-08-17,MJ3,1119.270083461936,1.0219942873591208
432,412,2017-08-17,MJ1,818.3156434535936,0.5462752085761622
432,413,2017-08-18,ATU1,155.8419650700729,-0.0006022489473025416
432,413,2017-08-18,ATU5,222.4995135632899,0.5993467965055856
432,413,2017-08-18,MJ3,1120.298310434717,1.0282269727808853
432,413,2017-08-18,MJ1,818.8665015980495,0.5508581444559013
432,414,2017-08-19,ATU1,156.0112516994957,0.1692866294227997
432,414,2017-08-19,ATU5,223.2299125584181,0.7303989951282119
432,414,2017-08-19,MJ3,1121.333386902404,1.0350764676870767
432,414,2017-08-19,MJ1,819.422083647633,0.5555820495835633
432,415,2017-08-20,ATU1,156.368890798907,0.35763909941130123
432,415,2017-08-20,ATU5,224.1054816652025,0.8755691067843827
432,415,2017-08-20,MJ3,1122.375929674478,1.0425427720738298
432,415,2017-08-20,MJ1,819.9825305715923,0.5604469239592618
432,416,2017-08-21,ATU1,156.9333459599251,0.5644551610181168
432,416,2017-08-21,ATU5,225.1403387966765,1.0348571314740127
432,416,2017-08-21,MJ3,1123.426555560423,1.05062588594501
432,416,2017-08-21,MJ1,820.5479833391752,0.5654527675828831
432,417,2017-08-22,ATU1,157.7230807741682,0.7897348142431042
432,417,2017-08-22,ATU5,226.3486018658737,1.2082630691971872
432,417,2017-08-22,MJ3,1124.485881369722,1.0593258092990254
432,417,2017-08-22,MJ1,821.1185829196297,0.570599580454541
432,418,2017-08-23,ATU1,158.7565588332547,1.033478059086491
432,418,2017-08-23,ATU5,227.7443887858276,1.3957869199539061
432,418,2017-08-23,MJ3,1125.554523911856,1.0686425421340573
432,418,2017-08-23,MJ1,821.694470282204,0.5758873625742353
432,419,2017-08-24,ATU1,160.0522437288027,1.2956848955479927
432,419,2017-08-24,ATU5,229.3418174695719,1.5974286837443117
432,419,2017-08-24,MJ3,1126.63309999631,1.078576084453971
432,419,2017-08-24,MJ1,822.2757863961456,0.5813161139416252
432,420,2017-08-25,ATU1,161.6285990524307,1.5763553236280075
432,420,2017-08-25,ATU5,231.1550058301399,1.813188360568006
432,420,2017-08-25,MJ3,1127.722226432564,1.0891264362539914
432,420,2017-08-25,MJ1,822.8626722307029,0.5868858345572789
432,421,2017-08-26,ATU1,163.5040883957568,1.8754893433261088
432,421,2017-08-26,ATU5,233.1980717805653,2.0430659504253867
432,421,2017-08-26,MJ3,1128.822520030103,1.100293597539121
432,421,2017-08-26,MJ1,823.4552687551235,0.5925965244206282
432,422,2017-08-27,ATU1,165.6971753503995,2.1930869546426948
432,422,2017-08-27,ATU5,235.4851332338816,2.287061453316312
432,422,2017-08-27,MJ3,1129.934597598409,1.1120775683059492
432,422,2017-08-27,MJ1,824.0537169386556,0.5984481835321276
432,423,2017-08-28,ATU1,168.2263235079769,2.5291481575773958
432,423,2017-08-28,ATU5,238.0303081031223,2.5451748692406966
432,423,2017-08-28,MJ3,1131.059075946964,1.1244783485549306
432,423,2017-08-28,MJ1,824.6581577505472,0.6044408118915499
432,424,2017-08-29,ATU1,171.1099964601074,2.883672952130496
432,424,2017-08-29,ATU5,240.8477143013209,2.817406198198597
432,424,2017-08-29,MJ3,1132.196571885251,1.1374959382869747
432,424,2017-08-29,MJ1,825.268732160046,0.610574409498895
432,425,2017-08-30,ATU1,174.3666577984092,3.2566613383017966
432,425,2017-08-30,ATU5,243.9514697415111,3.1037554401901843
432,425,2017-08-30,MJ3,1133.347702222753,1.1511303375020816
432,425,2017-08-30,MJ1,825.8855811364002,0.6168489763541629
432,426,2017-08-31,ATU1,178.0147711145007,3.6481133160914965
432,426,2017-08-31,ATU5,247.3556923367262,3.404222595215117
432,426,2017-08-31,MJ3,1134.513083768953,1.1653815462000239
432,426,2017-08-31,MJ1,826.5088456488577,0.6232645124574674
432,427,2017-09-01,ATU1,182.0728,4.058028885499311
432,427,2017-09-01,ATU5,251.0745,3.718807663273793
432,427,2017-09-01,MJ3,1135.693333333333,1.180249564379892
432,427,2017-09-01,MJ1,827.1386666666665,0.6298210178088084
432,428,2017-09-02,ATU1,186.5513463790898,4.478546379089806
432,428,2017-09-02,ATU5,255.1160336393588,4.041533639358789
432,428,2017-09-02,MJ3,1136.888588694867,1.1952553615340094
432,428,2017-09-02,MJ1,827.7749802227908,0.6363135561242643
432,429,2017-09-03,ATU1,191.4295655062093,4.878219127119479
432,429,2017-09-03,ATU5,259.4645261428005,4.34849250344169
432,429,2017-09-03,MJ3,1138.09707151049,1.2084828156230287
432,429,2017-09-03,MJ1,828.4169026050603,0.641922382269513
432,430,2017-09-04,ATU1,196.6787509683622,5.249185462152923
432,430,2017-09-04,ATU5,264.0982333933163,4.63370725051584
432,430,2017-09-04,MJ3,1139.316524406629,1.219452896139046
432,430,2017-09-04,MJ1,829.0633451650209,0.6464425599606329
432,431,2017-09-05,ATU1,202.2701963525518,5.591445384189598
432,431,2017-09-05,ATU5,268.9954112738969,4.897177880580557
432,431,2017-09-05,MJ3,1140.544690009711,1.2281656030820614
432,431,2017-09-05,MJ1,829.7132192542184,0.6498740891975103
612,582,2018-02-03,ATU1,405.880356406588,0.14388226684354777
612,582,2018-02-03,ATU5,502.5120255047286,0.1439468060120248
612,582,2018-02-03,MJ3,1188.842294340648,0.17510414559205856
612,582,2018-02-03,MJ1,858.5266407864605,0.0574601272920745
612,583,2018-02-04,ATU1,406.0194921155621,0.139135708974095
612,583,2018-02-04,ATU5,502.6581086267901,0.14608312206149776
612,583,2018-02-04,MJ3,1189.019855233245,0.17756089259682994
612,583,2018-02-04,MJ1,858.5804741860862,0.05383339962577338
612,584,2018-02-05,ATU1,406.1539265816985,0.13443446613638343
612,584,2018-02-05,ATU5,502.8060962736552,0.14798764686509003
612,584,2018-02-05,MJ3,1189.199415669317,0.17956043607205174
612,584,2018-02-05,MJ1,858.6317746622558,0.05130047616955835
612,585,2018-02-06,ATU1,406.2837051200288,0.1297785383302994
612,585,2018-02-06,ATU5,502.9557566540777,0.14966038042246055
612,585,2018-02-06,MJ3,1189.380518445335,0.18110277601795133
612,585,2018-02-06,MJ1,858.6816360191797,0.04986135692388416
612,586,2018-02-07,ATU1,406.4088730455848,0.12516792555601342
612,586,2018-02-07,ATU5,503.106857976812,0.1511013227343483
612,586,2018-02-07,MJ3,1189.562706357769,0.18218791243407395
612,586,2018-02-07,MJ1,858.731152061068,0.04951604188829606
612,587,2018-02-08,ATU1,406.5294756733981,0.12060262781329811
612,587,2018-02-08,ATU5,503.2591684506119,0.1523104737999006
612,587,2018-02-08,MJ3,1189.745522203089,0.18281584531996486
612,587,2018-02-08,MJ1,858.7814165921308,0.05026453106279405
612,588,2018-02-09,ATU1,406.6455583185003,0.11608264510221034
612,588,2018-02-09,ATU5,503.4124562842316,0.1532878336196859
612,588,2018-02-09,MJ3,1189.928508777764,0.18298657467494195
612,588,2018-02-09,MJ1,858.8335234165781,0.05210682444737813
612,589,2018-02-10,ATU1,406.7571662959231,0.11160797742280693
612,589,2018-02-10,ATU5,503.566489686425,0.15403340219336314
612,589,2018-02-10,MJ3,1190.111208878265,0.18270010050105157
612,589,2018-02-10,MJ1,858.8885663386204,0.05504292204227568
612,590,2018-02-11,ATU1,406.8643449206983,0.10717862477514473
612,590,2018-02-11,ATU5,503.7210368659463,0.15454717952133024
612,590,2018-02-11,MJ3,1190.293165301062,0.18195642279692947
612,590,2018-02-11,MJ1,858.9476391624677,0.059072823847259315
612,591,2018-02-12,ATU1,406.9671395078574,0.10279458715911005
612,591,2018-02-12,ATU5,503.8758660315494,0.15482916560307558
612,591,2018-02-12,MJ3,1190.473920842626,0.1807555415641673
612,591,2018-02-12,MJ1,859.0118356923302,0.06419652986255642
612,592,2018-02-13,ATU1,407.0655953724323,0.09845586457493027
612,592,2018-02-13,ATU5,504.0307453919884,0.15487936043899708
612,592,2018-02-13,MJ3,1190.653018299426,0.17909745680003653
612,592,2018-02-13,MJ1,859.0822497324184,0.07041404008816698
612,593,2018-02-14,ATU1,407.1597578294543,0.09416245702198012
612,593,2018-02-14,ATU5,504.1854431560174,0.1546977640290379
612,593,2018-02-14,MJ3,1190.830000467933,0.17698216850681092
612,593,2018-02-14,MJ1,859.159975086942,0.07772535452363627
612,594,2018-02-15,ATU1,407.2496721939555,0.08991436450122592
612,594,2018-02-15,ATU5,504.3397275323904,0.15428437637297066
612,594,2018-02-15,MJ3,1191.004410144616,0.17440967668312624
612,594,2018-02-15,MJ1,859.2461055601116,0.0861304731695327
612,595,2018-02-16,ATU1,407.3353837809672,0.08571158701170134
612,595,2018-02-16,ATU5,504.4933667298615,0.1536391974711364
612,595,2018-02-16,MJ3,1191.175790125946,0.17137998132989196
612,595,2018-02-16,MJ1,859.3417349561371,0.09562939602551523
612,596,2018-02-17,ATU1,407.4169379055213,0.0815541245540885
612,596,2018-02-17,ATU5,504.6461289571847,0.1527622273231941
612,596,2018-02-17,MJ3,1191.343683208393,0.1678930824471081
612,596,2018-02-17,MJ1,859.4479570792287,0.10622212309158385
612,597,2018-02-18,ATU1,407.4943798826494,0.07744197712810319
612,597,2018-02-18,ATU5,504.797782423114,0.15165346592925744
612,597,2018-02-18,MJ3,1191.507632188427,0.16394898003386515
612,597,2018-02-18,MJ1,859.5658657335968,0.11790865436807962
