origin,seed,step,bin,point,n_terms,supported_origins,mae,rmse,bias,normalized_mse,objective_contribution
612,1,200,h091_180,ATU1,4095,90,5.678198385413691,7.669286498846347,3.6310703931223727,0.0025810099078210588,8.887424342022831e-05
612,1,200,h091_180,ATU5,4095,90,3.5829702199956213,5.041247646294533,0.42419861936094205,0.0008360093142959796,3.0202256331494696e-05
612,1,200,h091_180,MJ3,4095,90,2.030354300610369,2.854034268177192,1.498009936655461,0.0009196989446331176,3.169024299921576e-05
612,1,200,h091_180,MJ1,4095,90,1.4336843744166075,1.936160961714009,0.14910954586864178,0.0007518715543940533,2.653635205586446e-05
612,1,200,h181_293,ATU1,0,0,,,,,0.0
612,1,200,h181_293,ATU5,0,0,,,,,0.0
612,1,200,h181_293,MJ3,0,0,,,,,0.0
612,1,200,h181_293,MJ1,0,0,,,,,0.0
612,1,200,all,ATU1,16290,180,5.80347508047466,7.152726969097145,4.645847227253524,0.0022450346239454404,0.00037815893541112374
612,1,200,all,ATU5,16290,180,6.473295321591468,8.559472626888603,5.631655231705042,0.002410066723949755,0.0004133780416700033
612,1,200,all,MJ3,16290,180,2.184241248980448,2.7430247827423,2.033741778897325,0.0008495457746862268,0.00013739616727421618
612,1,200,all,MJ1,16290,180,1.3865751930935648,1.749707588709119,1.017121937476276,0.0006140329640539617,0.00010294638772682574
612,1,400,h001_030,ATU1,4965,180,1.901898110749079,2.9253032421431797,-0.6766213136043571,0.00037551002248251017,1.912243452138512e-05
612,1,400,h001_030,ATU5,4965,180,2.3232471538827504,3.361518464214074,-0.07344195229863511,0.00037171154819686897,1.9704183756630036e-05
612,1,400,h001_030,MJ3,4965,180,0.5313829843904354,0.7276019501981671,-0.20937282793413917,5.977437313664201e-05,4.501048919837919e-06
612,1,400,h001_030,MJ1,4965,180,0.4004859575097712,0.5746499613649914,0.02676533610044252,6.623194355970244e-05,7.709918046960975e-06
612,1,400,h031_090,ATU1,7230,150,2.2821891492876776,3.3116677156145826,0.5062208343504758,0.00048125278584885067,3.2455376699956764e-05
612,1,400,h031_090,ATU5,7230,150,2.8600564813184093,4.079188371709886,0.8269880105584354,0.0005473719943834446,3.718600288877026e-05
612,1,400,h031_090,MJ3,7230,150,0.6522237750726715,0.8300844400846845,-0.14627686223067918,7.779861536356241e-05,7.0342694660013406e-06
612,1,400,h031_090,MJ1,7230,150,0.4598230582527821,0.6158890923459822,-0.11934598099352162,7.60791691450991e-05,7.173508041212933e-06
612,1,400,h091_180,ATU1,4095,90,3.7509015008301865,4.631631013729746,3.2001455422068528,0.0009413424736848751,3.3100159721059476e-05
612,1,400,h091_180,ATU5,4095,90,3.0799229046980856,3.7422948017853903,1.4593898301064643,0.00046069239630295775,1.7556699264144678e-05
612,1,400,h091_180,MJ3,4095,90,1.1523603389117503,1.5148009692349513,0.9585267592505694,0.00025908273324470546,9.173128978576661e-06
612,1,400,h091_180,MJ1,4095,90,0.7526137969037571,1.1094284434308206,0.019199081483411068,0.0002468648903257793,8.935479224106046e-06
612,1,400,h181_293,ATU1,0,0,,,,,0.0
612,1,400,h181_293,ATU5,0,0,,,,,0.0
612,1,400,h181_293,MJ3,0,0,,,,,0.0
612,1,400,h181_293,MJ1,0,0,,,,,0.0
612,1,400,all,ATU1,16290,180,2.535487619098754,3.587252296869098,0.8229065565159834,0.000564681542851591,8.467797094240137e-05
612,1,400,all,ATU5,16290,180,2.75171361410059,3.7881164279970343,0.7115215087452877,0.00047204313806325176,7.444688590954497e-05
612,1,400,all,MJ3,16290,180,0.741117863665902,1.0217623200088992,0.11221910831861695,0.00011787646067151951,2.0708447364415924e-05
612,1,400,all,MJ1,16290,180,0.5153399010757835,0.7605323104691919,-0.03998534746285426,0.00011601017302498806,2.381890531227995e-05
612,2,0,h001_030,ATU1,4965,180,15.045689956790088,34.417749596147736,-13.069119684615755,0.05198100706464623,0.0021107910304263406
612,2,0,h001_030,ATU5,4965,180,16.83666595577466,32.384897688105966,-16.83666595577466,0.034500080649328,0.0014570045496483611
612,2,0,h001_030,MJ3,4965,180,3.7531983752818254,5.910275269912942,-3.7531983752818254,0.0039440529650501205,0.00020326433268719638
612,2,0,h001_030,MJ1,4965,180,2.3363354094048274,3.345969649747647,-2.3363354094048274,0.0022454569357181907,0.00013766700212227264
612,2,0,h031_090,ATU1,7230,150,30.153690250888133,54.697040757766985,-29.62267854510585,0.1312826725446668,0.007760205253667909
612,2,0,h031_090,ATU5,7230,150,50.07502024276068,69.68959495571733,-50.07502024276068,0.1597610596113886,0.00995724928024862
