origin,method,seed,bin,point,n,mae,rmse,bias,mse,error_variance,probability_available,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
792,BPLUS_CONTINUOUS,0,h091_180,ATU1,90,32.4288202715476,32.46369334948169,32.4288202715476,1053.8913858891815,2.2630016848447707,True,30.792735528285533,0.0,7.432703563601535,294.55738846106993,0.0,9.539771744923769,562.7184597266382,0.0,11.367339156759499,1081.1733668834727
792,BPLUS_CONTINUOUS,0,h091_180,ATU5,90,43.06358316094811,43.17816621811299,43.06358316094811,1864.354037958994,9.881843299100096,True,39.79476143431528,0.0,14.850198314250747,371.2350383524782,0.0,19.060023189752656,689.7314545111885,0.0,22.71141844131739,1291.026376052893
792,BPLUS_CONTINUOUS,0,h091_180,MJ3,90,5.021865445000695,5.1476185640911405,5.021865445000695,26.49797688137573,1.2788443336837012,True,19.528276283065644,1.0,212.78477852195923,212.78477852195923,1.0,273.1063065442677,273.1063065442677,1.0,325.4262361141469,325.4262361141469
792,BPLUS_CONTINUOUS,0,h091_180,MJ1,90,24.662178372166927,24.803004378365692,24.662178372166927,615.1890261932277,6.965984132649543,True,14.876636480328544,1.0,64.96828561253483,64.96828561253483,1.0,83.38589183587396,83.38589183587396,1.0,99.36041854372684,99.36041854372684
792,BPLUS_CONTINUOUS,0,h181_293,ATU1,113,42.537137684931,42.82527309244515,42.537137684931,1834.0040154425064,24.595933015729624,True,40.90105294166893,0.0,7.432703563601537,395.6405625949038,0.0,9.539771744923744,764.8848079943062,0.0,11.367339156759495,1485.506063418808
792,BPLUS_CONTINUOUS,0,h181_293,ATU5,113,55.62068263335032,55.742862231380926,55.62068263335032,3107.2666897467143,13.606353146837185,True,52.35186090671213,0.0,14.850198314250747,496.8060330765002,0.0,19.060023189752652,940.8734439592326,0.0,22.711418441317395,1793.3103549489806
792,BPLUS_CONTINUOUS,0,h181_293,MJ3,113,9.220555396775932,13.922809365078253,9.220555396775932,193.84462061631072,108.82597879129692,True,20.32058535541628,1.0,212.7847785219592,212.7847785219592,1.0,273.1063065442677,273.1063065442677,1.0,325.4262361141468,325.4262361141468
792,BPLUS_CONTINUOUS,0,h181_293,MJ1,113,30.859860630450136,31.311544350351753,30.859860630450136,980.4128096040447,28.081811473238705,True,19.483183875269866,0.7787610619469026,64.96828561253481,80.89123076935341,0.9203539823008849,83.3858918358739,88.91045431568602,1.0,99.36041854372694,99.36041854372694
792,BPLUS_CONTINUOUS,0,all,ATU1,293,29.33547850969091,32.87789026205885,29.33547850969091,1080.955668083984,220.38536869144684,True,27.76980943805402,0.06484641638225255,7.432703563601535,264.80052630730955,0.06825938566552901,9.53977174492376,504.5747001498178,0.06825938566552901,11.367339156759497,967.3808203057166
792,BPLUS_CONTINUOUS,0,all,ATU5,293,37.54083976618707,42.775051365351246,37.54083976618707,1829.7050193084376,420.3903689579051,True,34.66375960584616,0.21843003412969283,14.850198314250747,322.46958788509306,0.2354948805460751,19.060023189752656,601.7703516518849,0.24232081911262798,22.71141844131739,1132.5587555060624
792,BPLUS_CONTINUOUS,0,all,MJ3,293,5.291146809560097,9.116368204887653,5.059084024637385,83.10816924708652,57.513838078745316,True,19.795751435674784,1.0,212.78477852195923,212.78477852195923,1.0,273.1063065442677,273.1063065442677,1.0,325.42623611414683,325.42623611414683
792,BPLUS_CONTINUOUS,0,all,MJ1,293,22.162592224474757,24.483988940646118,22.162592224474757,599.4657144456814,108.28522033733239,True,14.400025582886581,0.9146757679180887,64.96828561253481,71.10921667984029,0.9692832764505119,83.38589183587393,85.51652514720081,1.0,99.36041854372687,99.36041854372687
792,BPLUS_CONTINUOUS,1,h001_030,ATU1,30,3.8889533669184044,4.835653986972822,3.8889533669184044,23.383549481726156,8.259591191660165,True,2.9228093471454293,0.6333333333333333,7.432703563601535,20.649744454388554,0.6666666666666666,9.539771744923769,28.283160583114523,0.6666666666666666,11.367339156759499,36.67033408756945
792,BPLUS_CONTINUOUS,1,h001_030,ATU5,30,2.5790404217723184,3.292229068206959,2.5790404217723184,10.838772237546863,4.187322740411326,True,2.055242798910117,1.0,14.850198314250747,14.850198314250747,1.0,19.060023189752656,19.060023189752656,1.0,22.71141844131739,22.71141844131739
792,BPLUS_CONTINUOUS,1,h001_030,MJ3,30,0.1201137454863859,0.12973347110214395,0.03825779767532822,0.016830773524210817,0.015367114441244467,True,19.40106922611754,1.0,212.7847785219592,212.7847785219592,1.0,273.1063065442677,273.1063065442677,1.0,325.4262361141467,325.4262361141467
792,BPLUS_CONTINUOUS,1,h001_030,MJ1,30,2.555052463428611,3.1378857264956963,2.555052463428611,9.846326832545424,3.3180337416728087,True,6.078118198813547,1.0,64.96828561253483,64.96828561253483,1.0,83.38589183587392,83.38589183587392,1.0,99.36041854372688,99.36041854372688
792,BPLUS_CONTINUOUS,1,h031_090,ATU1,60,12.555603658256622,15.234733226592208,12.555603658256622,232.09709648543264,74.45391326220555,True,10.928411749686298,0.0,7.432703563601535,95.8252223281601,0.0,9.539771744923769,165.25412746081855,0.0,11.367339156759499,286.2447023518342
792,BPLUS_CONTINUOUS,1,h031_090,ATU5,60,12.687253613095447,16.765742916513656,12.687253613095447,281.0901355426278,120.12373129962432,True,9.958924483312911,0.5666666666666667,14.850198314250747,74.79746852561954,0.65,19.060023189752656,122.53970441515739,0.6833333333333333,22.71141844131739,205.36548093402573
792,BPLUS_CONTINUOUS,1,h031_090,MJ3,60,0.8801992158462288,1.0077087643403386,-0.21211274328748383,1.0154769537283321,0.9704851378633902,True,19.405868053853958,1.0,212.78477852195925,212.78477852195925,1.0,273.10630654426774,273.10630654426774,1.0,325.42623611414695,325.42623611414695
792,BPLUS_CONTINUOUS,1,h031_090,MJ1,60,11.8371273855393,12.379017654187244,11.8371273855393,153.24007808267945,13.12249334119499,True,8.272781478104973,1.0,64.96828561253481,64.96828561253481,1.0,83.38589183587395,83.38589183587395,1.0,99.36041854372685,99.36041854372685
792,BPLUS_CONTINUOUS,1,h091_180,ATU1,90,32.4288202715476,32.46369334948169,32.4288202715476,1053.8913858891815,2.2630016848447707,True,30.792735528285533,0.0,7.432703563601535,294.55738846106993,0.0,9.539771744923769,562.7184597266382,0.0,11.367339156759499,1081.1733668834727
792,BPLUS_CONTINUOUS,1,h091_180,ATU5,90,43.06358316094811,43.17816621811299,43.06358316094811,1864.354037958994,9.881843299100096,True,39.79476143431528,0.0,14.850198314250747,371.2350383524782,0.0,19.060023189752656,689.7314545111885,0.0,22.71141844131739,1291.026376052893
792,BPLUS_CONTINUOUS,1,h091_180,MJ3,90,5.021865445000695,5.1476185640911405,5.021865445000695,26.49797688137573,1.2788443336837012,True,19.528276283065644,1.0,212.78477852195923,212.78477852195923,1.0,273.1063065442677,273.1063065442677,1.0,325.4262361141469,325.4262361141469
792,BPLUS_CONTINUOUS,1,h091_180,MJ1,90,24.662178372166927,24.803004378365692,24.662178372166927,615.1890261932277,6.965984132649543,True,14.876636480328544,1.0,64.96828561253483,64.96828561253483,1.0,83.38589183587396,83.38589183587396,1.0,99.36041854372684,99.36041854372684
792,BPLUS_CONTINUOUS,1,h181_293,ATU1,113,42.537137684931,42.82527309244515,42.537137684931,1834.0040154425064,24.595933015729624,True,40.90105294166893,0.0,7.432703563601537,395.6405625949038,0.0,9.539771744923744,764.8848079943062,0.0,11.367339156759495,1485.506063418808
792,BPLUS_CONTINUOUS,1,h181_293,ATU5,113,55.62068263335032,55.742862231380926,55.62068263335032,3107.2666897467143,13.606353146837185,True,52.35186090671213,0.0,14.850198314250747,496.8060330765002,0.0,19.060023189752652,940.8734439592326,0.0,22.711418441317395,1793.3103549489806
792,BPLUS_CONTINUOUS,1,h181_293,MJ3,113,9.220555396775932,13.922809365078253,9.220555396775932,193.84462061631072,108.82597879129692,True,20.32058535541628,1.0,212.7847785219592,212.7847785219592,1.0,273.1063065442677,273.1063065442677,1.0,325.4262361141468,325.4262361141468
792,BPLUS_CONTINUOUS,1,h181_293,MJ1,113,30.859860630450136,31.311544350351753,30.859860630450136,980.4128096040447,28.081811473238705,True,19.483183875269866,0.7787610619469026,64.96828561253481,80.89123076935341,0.9203539823008849,83.3858918358739,88.91045431568602,1.0,99.36041854372694,99.36041854372694
792,BPLUS_CONTINUOUS,1,all,ATU1,293,29.33547850969091,32.87789026205885,29.33547850969091,1080.955668083984,220.38536869144684,True,27.76980943805402,0.06484641638225255,7.432703563601535,264.80052630730955,0.06825938566552901,9.53977174492376,504.5747001498178,0.06825938566552901,11.367339156759497,967.3808203057166
792,BPLUS_CONTINUOUS,1,all,ATU5,293,37.54083976618707,42.775051365351246,37.54083976618707,1829.7050193084376,420.3903689579051,True,34.66375960584616,0.21843003412969283,14.850198314250747,322.46958788509306,0.2354948805460751,19.060023189752656,601.7703516518849,0.24232081911262798,22.71141844131739,1132.5587555060624
792,BPLUS_CONTINUOUS,1,all,MJ3,293,5.291146809560097,9.116368204887653,5.059084024637385,83.10816924708652,57.513838078745316,True,19.795751435674784,1.0,212.78477852195923,212.78477852195923,1.0,273.1063065442677,273.1063065442677,1.0,325.42623611414683,325.42623611414683
792,BPLUS_CONTINUOUS,1,all,MJ1,293,22.162592224474757,24.483988940646118,22.162592224474757,599.4657144456814,108.28522033733239,True,14.400025582886581,0.9146757679180887,64.96828561253481,71.10921667984029,0.9692832764505119,83.38589183587393,85.51652514720081,1.0,99.36041854372687,99.36041854372687
792,BPLUS_CONTINUOUS,2,h001_030,ATU1,30,3.8889533669184044,4.835653986972822,3.8889533669184044,23.383549481726156,8.259591191660165,True,2.9228093471454293,0.6333333333333333,7.432703563601535,20.649744454388554,0.6666666666666666,9.539771744923769,28.283160583114523,0.6666666666666666,11.367339156759499,36.67033408756945
792,BPLUS_CONTINUOUS,2,h001_030,ATU5,30,2.5790404217723184,3.292229068206959,2.5790404217723184,10.838772237546863,4.187322740411326,True,2.055242798910117,1.0,14.850198314250747,14.850198314250747,1.0,19.060023189752656,19.060023189752656,1.0,22.71141844131739,22.71141844131739
792,BPLUS_CONTINUOUS,2,h001_030,MJ3,30,0.1201137454863859,0.12973347110214395,0.03825779767532822,0.016830773524210817,0.015367114441244467,True,19.40106922611754,1.0,212.7847785219592,212.7847785219592,1.0,273.1063065442677,273.1063065442677,1.0,325.4262361141467,325.4262361141467
792,BPLUS_CONTINUOUS,2,h001_030,MJ1,30,2.555052463428611,3.1378857264956963,2.555052463428611,9.846326832545424,3.3180337416728087,True,6.078118198813547,1.0,64.96828561253483,64.96828561253483,1.0,83.38589183587392,83.38589183587392,1.0,99.36041854372688,99.36041854372688
792,BPLUS_CONTINUOUS,2,h031_090,ATU1,60,12.555603658256622,15.234733226592208,12.555603658256622,232.09709648543264,74.45391326220555,True,10.928411749686298,0.0,7.432703563601535,95.8252223281601,0.0,9.539771744923769,165.25412746081855,0.0,11.367339156759499,286.2447023518342
792,BPLUS_CONTINUOUS,2,h031_090,ATU5,60,12.687253613095447,16.765742916513656,12.687253613095447,281.0901355426278,120.12373129962432,True,9.958924483312911,0.5666666666666667,14.850198314250747,74.79746852561954,0.65,19.060023189752656,122.53970441515739,0.6833333333333333,22.71141844131739,205.36548093402573
792,BPLUS_CONTINUOUS,2,h031_090,MJ3,60,0.8801992158462288,1.0077087643403386,-0.21211274328748383,1.0154769537283321,0.9704851378633902,True,19.405868053853958,1.0,212.78477852195925,212.78477852195925,1.0,273.10630654426774,273.10630654426774,1.0,325.42623611414695,325.42623611414695
792,BPLUS_CONTINUOUS,2,h031_090,MJ1,60,11.8371273855393,12.379017654187244,11.8371273855393,153.24007808267945,13.12249334119499,True,8.272781478104973,1.0,64.96828561253481,64.96828561253481,1.0,83.38589183587395,83.38589183587395,1.0,99.36041854372685,99.36041854372685
792,BPLUS_CONTINUOUS,2,h091_180,ATU1,90,32.4288202715476,32.46369334948169,32.4288202715476,1053.8913858891815,2.2630016848447707,True,30.792735528285533,0.0,7.432703563601535,294.55738846106993,0.0,9.539771744923769,562.7184597266382,0.0,11.367339156759499,1081.1733668834727
792,BPLUS_CONTINUOUS,2,h091_180,ATU5,90,43.06358316094811,43.17816621811299,43.06358316094811,1864.354037958994,9.881843299100096,True,39.79476143431528,0.0,14.850198314250747,371.2350383524782,0.0,19.060023189752656,689.7314545111885,0.0,22.71141844131739,1291.026376052893
792,BPLUS_CONTINUOUS,2,h091_180,MJ3,90,5.021865445000695,5.1476185640911405,5.021865445000695,26.49797688137573,1.2788443336837012,True,19.528276283065644,1.0,212.78477852195923,212.78477852195923,1.0,273.1063065442677,273.1063065442677,1.0,325.4262361141469,325.4262361141469
792,BPLUS_CONTINUOUS,2,h091_180,MJ1,90,24.662178372166927,24.803004378365692,24.662178372166927,615.1890261932277,6.965984132649543,True,14.876636480328544,1.0,64.96828561253483,64.96828561253483,1.0,83.38589183587396,83.38589183587396,1.0,99.36041854372684,99.36041854372684
792,BPLUS_CONTINUOUS,2,h181_293,ATU1,113,42.537137684931,42.82527309244515,42.537137684931,1834.0040154425064,24.595933015729624,True,40.90105294166893,0.0,7.432703563601537,395.6405625949038,0.0,9.539771744923744,764.8848079943062,0.0,11.367339156759495,1485.506063418808
792,BPLUS_CONTINUOUS,2,h181_293,ATU5,113,55.62068263335032,55.742862231380926,55.62068263335032,3107.2666897467143,13.606353146837185,True,52.35186090671213,0.0,14.850198314250747,496.8060330765002,0.0,19.060023189752652,940.8734439592326,0.0,22.711418441317395,1793.3103549489806
792,BPLUS_CONTINUOUS,2,h181_293,MJ3,113,9.220555396775932,13.922809365078253,9.220555396775932,193.84462061631072,108.82597879129692,True,20.32058535541628,1.0,212.7847785219592,212.7847785219592,1.0,273.1063065442677,273.1063065442677,1.0,325.4262361141468,325.4262361141468
792,BPLUS_CONTINUOUS,2,h181_293,MJ1,113,30.859860630450136,31.311544350351753,30.859860630450136,980.4128096040447,28.081811473238705,True,19.483183875269866,0.7787610619469026,64.96828561253481,80.89123076935341,0.9203539823008849,83.3858918358739,88.91045431568602,1.0,99.36041854372694,99.36041854372694
792,BPLUS_CONTINUOUS,2,all,ATU1,293,29.33547850969091,32.87789026205885,29.33547850969091,1080.955668083984,220.38536869144684,True,27.76980943805402,0.06484641638225255,7.432703563601535,264.80052630730955,0.06825938566552901,9.53977174492376,504.5747001498178,0.06825938566552901,11.367339156759497,967.3808203057166
792,BPLUS_CONTINUOUS,2,all,ATU5,293,37.54083976618707,42.775051365351246,37.54083976618707,1829.7050193084376,420.3903689579051,True,34.66375960584616,0.21843003412969283,14.850198314250747,322.46958788509306,0.2354948805460751,19.060023189752656,601.7703516518849,0.24232081911262798,22.71141844131739,1132.5587555060624
792,BPLUS_CONTINUOUS,2,all,MJ3,293,5.291146809560097,9.116368204887653,5.059084024637385,83.10816924708652,57.513838078745316,True,19.795751435674784,1.0,212.78477852195923,212.78477852195923,1.0,273.1063065442677,273.1063065442677,1.0,325.42623611414683,325.42623611414683
792,BPLUS_CONTINUOUS,2,all,MJ1,293,22.162592224474757,24.483988940646118,22.162592224474757,599.4657144456814,108.28522033733239,True,14.400025582886581,0.9146757679180887,64.96828561253481,71.10921667984029,0.9692832764505119,83.38589183587393,85.51652514720081,1.0,99.36041854372687,99.36041854372687
792,DRIFT1,ensemble,h001_030,ATU1,30,0.2918164903251617,0.33443215621378924,0.2918164903251617,0.11184486710980432,0.026688003084109107,True,7.222217614873731,1.0,79.1954860393687,79.1954860393687,1.0,101.64630589381213,101.64630589381213,1.0,121.11904393745235,121.11904393745235
792,DRIFT1,ensemble,h001_030,ATU5,30,0.20969076634584477,0.248014402789428,0.20969076634584477,0.06151114399099663,0.01754092650028895,True,10.741341653548055,1.0,117.80226627509,117.80226627509,1.0,151.1975718771352,151.1975718771352,1.0,180.16301911211582,180.16301911211582
792,DRIFT1,ensemble,h001_030,MJ3,30,0.7422202259697012,0.9455119121593762,-0.7422202259697012,0.89399277603528,0.3431019121967659,True,1.6628478683670225,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,ensemble,h001_030,MJ1,30,0.8531938066140621,1.0769744080678887,0.8531938066140621,1.159873875633179,0.4319342039885855,True,2.0390608644498562,1.0,21.768134553063646,21.768134553063646,1.0,27.939098226108854,27.939098226108854,1.0,33.291488912110935,33.291488912110935
792,DRIFT1,ensemble,h031_090,ATU1,60,2.589396709661332,2.9935480397987497,-2.563258808640423,8.961329866582936,2.391034146510216,True,7.336332333490582,1.0,79.1954860393687,79.1954860393687,1.0,101.64630589381218,101.64630589381218,1.0,121.11904393745236,121.11904393745236
792,DRIFT1,ensemble,h031_090,ATU5,60,0.48207072613292895,0.7289183070882405,0.36283018365815756,0.5313218984083864,0.3996761562349741,True,10.74541918933351,1.0,117.80226627509,117.80226627509,1.0,151.19757187713523,151.19757187713523,1.0,180.16301911211585,180.16301911211585
792,DRIFT1,ensemble,h031_090,MJ3,60,3.224783069965459,3.2658714930104624,-3.224783069965459,10.665916608858387,0.2666907605225369,True,2.216210078556456,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,ensemble,h031_090,MJ1,60,4.363970205739645,4.537865091680605,4.363970205739645,20.59221959029343,1.5479836337101096,True,2.923736328441363,1.0,21.768134553063646,21.768134553063646,1.0,27.939098226108854,27.939098226108854,1.0,33.291488912110935,33.291488912110935
792,DRIFT1,ensemble,h091_180,ATU1,90,6.139338740878831,6.243466846584122,-6.139338740878831,38.98087826439507,1.2893980891394057,True,7.72216283939396,1.0,79.19548603936869,79.19548603936869,1.0,101.64630589381215,101.64630589381215,1.0,121.11904393745236,121.11904393745236
792,DRIFT1,ensemble,h091_180,ATU5,90,5.416051430399726,5.6687492832234545,5.416051430399726,32.13471843604643,2.801105339311511,True,11.019273548533409,1.0,117.80226627509,117.80226627509,1.0,151.19757187713526,151.19757187713526,1.0,180.1630191121158,180.1630191121158
792,DRIFT1,ensemble,h091_180,MJ3,90,1.0225401771029814,1.293243146114704,-0.9611856583626706,1.672477834972658,0.7485999651305772,True,1.707438390576632,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,ensemble,h091_180,MJ1,90,9.423648853969425,9.539963956509613,9.423648853969425,91.01091229150255,2.2057545685832842,True,5.833404794078631,0.7888888888888889,21.768134553063646,22.21171108434693,1.0,27.939098226108854,27.939098226108854,1.0,33.29148891211094,33.29148891211094
792,DRIFT1,ensemble,h181_293,ATU1,113,9.167126777165846,9.290464588199436,-9.167126777165846,86.31273226458772,2.27651891595668,True,8.325945285163975,1.0,79.19548603936869,79.19548603936869,1.0,101.64630589381214,101.64630589381214,1.0,121.11904393745233,121.11904393745233
792,DRIFT1,ensemble,h181_293,ATU5,113,8.999661697683901,9.170832042788609,8.999661697683901,84.10416035703828,3.1102496842796072,True,11.468147155462713,1.0,117.80226627509,117.80226627509,1.0,151.19757187713526,151.19757187713526,1.0,180.16301911211576,180.16301911211576
792,DRIFT1,ensemble,h181_293,MJ3,113,3.9585512905774416,4.0300263738659465,-3.9585512905774416,16.241112574055112,0.5709842539227828,True,2.5225238524507123,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,ensemble,h181_293,MJ1,113,5.57795817166734,6.335040935382464,5.5671951678196345,40.13274365297153,9.139081616377245,True,3.7412694080888618,1.0,21.768134553063646,21.768134553063646,1.0,27.939098226108854,27.939098226108854,1.0,33.291488912110935,33.291488912110935
792,DRIFT1,ensemble,all,ATU1,293,5.981379214294437,6.863529009917093,-5.916269100025617,47.10803046997351,12.10579040605559,True,7.8248223249987445,1.0,79.19548603936869,79.19548603936869,1.0,101.64630589381215,101.64630589381215,1.0,121.11904393745239,121.11904393745239
792,DRIFT1,ensemble,all,ATU5,293,5.254680433899684,6.513210368930555,5.230262575372428,42.4219093099445,15.066262702603089,True,11.107852044033262,1.0,117.80226627509,117.80226627509,1.0,151.19757187713526,151.19757187713526,1.0,180.16301911211576,180.16301911211576
792,DRIFT1,ensemble,all,MJ3,293,2.577127995739037,3.008828593979144,-2.558281897832457,9.053049507946513,2.508243239169277,True,2.1214085025366054,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,ensemble,all,MJ1,293,6.026865859380404,6.911510785166517,6.022714939807739,47.768981333473086,11.495886087289746,True,4.042204369355275,0.9351535836177475,21.768134553063646,21.90438672990834,1.0,27.939098226108854,27.939098226108854,1.0,33.29148891211094,33.29148891211094
792,DRIFT1,0,h001_030,ATU1,30,0.2918164903251617,0.33443215621378924,0.2918164903251617,0.11184486710980432,0.026688003084109107,True,7.222217614873731,1.0,79.1954860393687,79.1954860393687,1.0,101.64630589381213,101.64630589381213,1.0,121.11904393745235,121.11904393745235
792,DRIFT1,0,h001_030,ATU5,30,0.20969076634584477,0.248014402789428,0.20969076634584477,0.06151114399099663,0.01754092650028895,True,10.741341653548055,1.0,117.80226627509,117.80226627509,1.0,151.1975718771352,151.1975718771352,1.0,180.16301911211582,180.16301911211582
792,DRIFT1,0,h001_030,MJ3,30,0.7422202259697012,0.9455119121593762,-0.7422202259697012,0.89399277603528,0.3431019121967659,True,1.6628478683670225,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,0,h001_030,MJ1,30,0.8531938066140621,1.0769744080678887,0.8531938066140621,1.159873875633179,0.4319342039885855,True,2.0390608644498562,1.0,21.768134553063646,21.768134553063646,1.0,27.939098226108854,27.939098226108854,1.0,33.291488912110935,33.291488912110935
792,DRIFT1,0,h031_090,ATU1,60,2.589396709661332,2.9935480397987497,-2.563258808640423,8.961329866582936,2.391034146510216,True,7.336332333490582,1.0,79.1954860393687,79.1954860393687,1.0,101.64630589381218,101.64630589381218,1.0,121.11904393745236,121.11904393745236
792,DRIFT1,0,h031_090,ATU5,60,0.48207072613292895,0.7289183070882405,0.36283018365815756,0.5313218984083864,0.3996761562349741,True,10.74541918933351,1.0,117.80226627509,117.80226627509,1.0,151.19757187713523,151.19757187713523,1.0,180.16301911211585,180.16301911211585
792,DRIFT1,0,h031_090,MJ3,60,3.224783069965459,3.2658714930104624,-3.224783069965459,10.665916608858387,0.2666907605225369,True,2.216210078556456,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,0,h031_090,MJ1,60,4.363970205739645,4.537865091680605,4.363970205739645,20.59221959029343,1.5479836337101096,True,2.923736328441363,1.0,21.768134553063646,21.768134553063646,1.0,27.939098226108854,27.939098226108854,1.0,33.291488912110935,33.291488912110935
792,DRIFT1,0,h091_180,ATU1,90,6.139338740878831,6.243466846584122,-6.139338740878831,38.98087826439507,1.2893980891394057,True,7.72216283939396,1.0,79.19548603936869,79.19548603936869,1.0,101.64630589381215,101.64630589381215,1.0,121.11904393745236,121.11904393745236
792,DRIFT1,0,h091_180,ATU5,90,5.416051430399726,5.6687492832234545,5.416051430399726,32.13471843604643,2.801105339311511,True,11.019273548533409,1.0,117.80226627509,117.80226627509,1.0,151.19757187713526,151.19757187713526,1.0,180.1630191121158,180.1630191121158
792,DRIFT1,0,h091_180,MJ3,90,1.0225401771029814,1.293243146114704,-0.9611856583626706,1.672477834972658,0.7485999651305772,True,1.707438390576632,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,0,h091_180,MJ1,90,9.423648853969425,9.539963956509613,9.423648853969425,91.01091229150255,2.2057545685832842,True,5.833404794078631,0.7888888888888889,21.768134553063646,22.21171108434693,1.0,27.939098226108854,27.939098226108854,1.0,33.29148891211094,33.29148891211094
792,DRIFT1,0,h181_293,ATU1,113,9.167126777165846,9.290464588199436,-9.167126777165846,86.31273226458772,2.27651891595668,True,8.325945285163975,1.0,79.19548603936869,79.19548603936869,1.0,101.64630589381214,101.64630589381214,1.0,121.11904393745233,121.11904393745233
792,DRIFT1,0,h181_293,ATU5,113,8.999661697683901,9.170832042788609,8.999661697683901,84.10416035703828,3.1102496842796072,True,11.468147155462713,1.0,117.80226627509,117.80226627509,1.0,151.19757187713526,151.19757187713526,1.0,180.16301911211576,180.16301911211576
792,DRIFT1,0,h181_293,MJ3,113,3.9585512905774416,4.0300263738659465,-3.9585512905774416,16.241112574055112,0.5709842539227828,True,2.5225238524507123,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,0,h181_293,MJ1,113,5.57795817166734,6.335040935382464,5.5671951678196345,40.13274365297153,9.139081616377245,True,3.7412694080888618,1.0,21.768134553063646,21.768134553063646,1.0,27.939098226108854,27.939098226108854,1.0,33.291488912110935,33.291488912110935
792,DRIFT1,0,all,ATU1,293,5.981379214294437,6.863529009917093,-5.916269100025617,47.10803046997351,12.10579040605559,True,7.8248223249987445,1.0,79.19548603936869,79.19548603936869,1.0,101.64630589381215,101.64630589381215,1.0,121.11904393745239,121.11904393745239
792,DRIFT1,0,all,ATU5,293,5.254680433899684,6.513210368930555,5.230262575372428,42.4219093099445,15.066262702603089,True,11.107852044033262,1.0,117.80226627509,117.80226627509,1.0,151.19757187713526,151.19757187713526,1.0,180.16301911211576,180.16301911211576
792,DRIFT1,0,all,MJ3,293,2.577127995739037,3.008828593979144,-2.558281897832457,9.053049507946513,2.508243239169277,True,2.1214085025366054,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,0,all,MJ1,293,6.026865859380404,6.911510785166517,6.022714939807739,47.768981333473086,11.495886087289746,True,4.042204369355275,0.9351535836177475,21.768134553063646,21.90438672990834,1.0,27.939098226108854,27.939098226108854,1.0,33.29148891211094,33.29148891211094
792,DRIFT1,1,h001_030,ATU1,30,0.2918164903251617,0.33443215621378924,0.2918164903251617,0.11184486710980432,0.026688003084109107,True,7.222217614873731,1.0,79.1954860393687,79.1954860393687,1.0,101.64630589381213,101.64630589381213,1.0,121.11904393745235,121.11904393745235
792,DRIFT1,1,h001_030,ATU5,30,0.20969076634584477,0.248014402789428,0.20969076634584477,0.06151114399099663,0.01754092650028895,True,10.741341653548055,1.0,117.80226627509,117.80226627509,1.0,151.1975718771352,151.1975718771352,1.0,180.16301911211582,180.16301911211582
792,DRIFT1,1,h001_030,MJ3,30,0.7422202259697012,0.9455119121593762,-0.7422202259697012,0.89399277603528,0.3431019121967659,True,1.6628478683670225,1.0,17.67244057080279,17.67244057080279,1.0,22.682331910395078,22.682331910395078,1.0,27.02766550246315,27.02766550246315
792,DRIFT1,1,h001_030,MJ1,30,0.8531938066140621,1.0769744080678887,0.8531938066140621,1.159873875633179,0.4319342039885855,True,2.0390608644498562,1.0,21.768134553063646,21.768134553063646,1.0,27.939098226108854,27.939098226108854,1.0,33.291488912110935,33.291488912110935
792,DRIFT1,1,h031_090,ATU1,60,2.589396709661332,2.9935480397987497,-2.563258808640423,8.961329866582936,2.391034146510216,True,7.336332333490582,1.0,79.1954860393687,79.1954860393687,1.0,101.64630589381218,101.64630589381218,1.0,121.11904393745236,121.11904393745236
792,DRIFT1,1,h031_090,ATU5,60,0.48207072613292895,0.7289183070882405,0.36283018365815756,0.5313218984083864,0.3996761562349741,True,10.74541918933351,1.0,117.80226627509,117.80226627509,1.0,151.19757187713523,151.19757187713523,1.0,180.16301911211585,180.16301911211585
