origin,method,bin,point,ensemble_mse,bias_squared,error_variance,mean_seed_mse,forecast_spread_mse,ensemble_reduction_fraction
612,TiDE_KIN,h181_293,ATU5,11117.394186824316,10987.505004884437,129.88918193987809,11516.816246989576,399.42206016525967,0.03468163870980108
612,TiDE_KIN,h181_293,MJ3,1506.4350765479453,1410.5206284978851,95.91444805006029,1676.2941783700783,169.85910182213405,0.10133012690367643
612,TiDE_KIN,h181_293,MJ1,8617.230332450858,8563.378658318225,53.85167413263139,8720.206769651544,102.97643720068434,0.011808944434559461
612,TiDE_KIN,all,ATU1,3035.660701488622,2564.791828863798,470.86887262482406,3311.2679030765103,275.6072015878887,0.08323313294337227
612,TiDE_KIN,all,ATU5,7303.3886032537575,6052.626237576446,1250.7623656773098,7713.779627088685,410.3910238349302,0.05320232670294976
612,TiDE_KIN,all,MJ3,1171.0781002768474,1022.046787970087,149.03131230676073,1286.9803298704285,115.90222959358128,0.09005749886266728
612,TiDE_KIN,all,MJ1,6334.503055565469,5622.9855191358365,711.517536429634,6406.076382534143,71.57332696867337,0.011172724565666214
612,BPLUS_CONTINUOUS,h001_030,ATU1,0.33029557364860973,0.04110271071101593,0.28919286293759383,0.3302955736486097,0.0,0.0
612,BPLUS_CONTINUOUS,h001_030,ATU5,11.771528282530209,9.244179928696415,2.5273483538337937,11.77152828253021,0.0,0.0
612,BPLUS_CONTINUOUS,h001_030,MJ3,51.815301998716116,40.04394491926975,11.771357079446366,51.81530199871612,0.0,0.0
612,BPLUS_CONTINUOUS,h001_030,MJ1,3.8790309019773996,0.4073142710336588,3.47171663094374,3.8790309019773996,0.0,0.0
612,BPLUS_CONTINUOUS,h031_090,ATU1,41.77659216631084,0.34865083429232036,41.427941332018506,41.77659216631083,0.0,0.0
612,BPLUS_CONTINUOUS,h031_090,ATU5,19.414103239964636,0.5715400794715937,18.842563160493043,19.414103239964636,0.0,0.0
612,BPLUS_CONTINUOUS,h031_090,MJ3,815.6742974132786,693.7654831376466,121.90881427563211,815.6742974132787,0.0,0.0
612,BPLUS_CONTINUOUS,h031_090,MJ1,77.50669652841927,39.51498321858159,37.99171330983764,77.50669652841924,0.0,0.0
612,BPLUS_CONTINUOUS,h091_180,ATU1,8.409331294188437,1.4668718834325836,6.942459410755853,8.409331294188439,0.0,0.0
612,BPLUS_CONTINUOUS,h091_180,ATU5,33.56853162384053,20.651463057680008,12.917068566160525,33.568531623840535,0.0,0.0
612,BPLUS_CONTINUOUS,h091_180,MJ3,6892.058466234236,6645.112384643627,246.94608159061056,6892.058466234236,0.0,0.0
612,BPLUS_CONTINUOUS,h091_180,MJ1,642.4963297797822,618.0499835621673,24.446346217614714,642.4963297797822,0.0,0.0
612,BPLUS_CONTINUOUS,h181_293,ATU1,194.0819322076638,110.32298334871024,83.75894885895359,194.08193220766384,0.0,0.0
612,BPLUS_CONTINUOUS,h181_293,ATU5,262.25517223460577,205.17214388735346,57.08302834725227,262.25517223460577,0.0,0.0
612,BPLUS_CONTINUOUS,h181_293,MJ3,14780.233727193005,14655.94231237602,124.29141481698149,14780.233727193006,0.0,0.0
612,BPLUS_CONTINUOUS,h181_293,MJ1,1832.784378900333,1777.7832536082765,55.001125292056024,1832.7843789003327,0.0,0.0
612,BPLUS_CONTINUOUS,all,ATU1,86.02253431102758,18.32849676532317,67.6940375457044,86.02253431102757,0.0,0.0
612,BPLUS_CONTINUOUS,all,ATU5,116.6347930086344,21.108878390259257,95.52591461837517,116.63479300863442,0.0,0.0
612,BPLUS_CONTINUOUS,all,MJ3,7989.578805592658,6048.253726495867,1941.3250790967904,7989.578805592659,0.0,0.0
612,BPLUS_CONTINUOUS,all,MJ1,920.4644273538653,514.1813748430375,406.28305251082776,920.4644273538651,0.0,0.0
612,DRIFT1,h001_030,ATU1,0.6390377722244039,0.24500924051112363,0.3940285317132804,0.6390377722244039,0.0,0.0
612,DRIFT1,h001_030,ATU5,0.06561500226053976,0.010136038558081093,0.05547896370245866,0.06561500226053976,0.0,0.0
612,DRIFT1,h001_030,MJ3,1.2463156726208768,0.8028013517050482,0.4435143209158285,1.2463156726208768,0.0,0.0
612,DRIFT1,h001_030,MJ1,8.74626154719039,5.625304884259816,3.120956662930574,8.74626154719039,0.0,0.0
612,DRIFT1,h031_090,ATU1,214.17485914836962,171.1662665175469,43.008592630822726,214.17485914836965,0.0,0.0
612,DRIFT1,h031_090,ATU5,282.2681579943625,180.86713592540022,101.40102206896223,282.2681579943625,0.0,0.0
612,DRIFT1,h031_090,MJ3,16.733113438962977,15.636512877588968,1.0966005613740093,16.733113438962977,0.0,0.0
612,DRIFT1,h031_090,MJ1,133.60937962942745,123.51021742899725,10.099162200430209,133.60937962942748,0.0,0.0
612,DRIFT1,h091_180,ATU1,954.703895646067,949.6178342413273,5.086061404739883,954.7038956460673,0.0,0.0
612,DRIFT1,h091_180,ATU5,2112.394989159844,2097.705873901393,14.689115258451674,2112.394989159844,0.0,0.0
612,DRIFT1,h091_180,MJ3,47.54018828588179,47.04481583483066,0.4953724510511301,47.54018828588179,0.0,0.0
612,DRIFT1,h091_180,MJ1,72.1290586283663,44.207156061278766,27.92190256708754,72.12905862836631,0.0,0.0
612,DRIFT1,h181_293,ATU1,1266.6428728104866,1261.3519185969312,5.290954213555273,1266.6428728104868,0.0,0.0
612,DRIFT1,h181_293,ATU5,2488.0100773542213,2487.321433873641,0.6886434805795462,2488.0100773542204,0.0,0.0
612,DRIFT1,h181_293,MJ3,23.181173236164117,20.695787790430522,2.4853854457335944,23.18117323616412,0.0,0.0
612,DRIFT1,h181_293,MJ1,563.6445172242187,445.6560863053537,117.98843091886509,563.6445172242187,0.0,0.0
612,DRIFT1,all,ATU1,825.6780133713308,670.4236491577769,155.2543642135538,825.6780133713308,0.0,0.0
612,DRIFT1,all,ATU5,1666.2073231916124,1300.835920670515,365.3714025210974,1666.2073231916124,0.0,0.0
612,DRIFT1,all,MJ3,27.097152893966932,22.684497764811415,4.412655129155515,27.097152893966925,0.0,0.0
612,DRIFT1,all,MJ1,267.78974862481584,12.821140144187142,254.96860848062875,267.78974862481584,0.0,0.0
612,RR_COND,h001_030,ATU1,1.1684923278608357,0.09830594731372978,1.070186380547106,1.1684923278608357,0.0,0.0
612,RR_COND,h001_030,ATU5,18.426519111821275,14.081719548245625,4.344799563575645,18.42651911182127,0.0,0.0
612,RR_COND,h001_030,MJ3,199.12450454324133,182.66066278428227,16.46384175895908,199.12450454324136,0.0,0.0
612,RR_COND,h001_030,MJ1,77.48084611561949,70.18279998908955,7.298046126529949,77.4808461156195,0.0,0.0
612,RR_COND,h031_090,ATU1,162.00043080393698,29.07929450809384,132.92113629584313,162.00043080393698,0.0,0.0
612,RR_COND,h031_090,ATU5,37.467959487978334,2.669860194272124,34.79809929370621,37.46795948797834,0.0,0.0
612,RR_COND,h031_090,MJ3,1468.2389996601037,1279.6548815734893,188.58411808661447,1468.2389996601037,0.0,0.0
612,RR_COND,h031_090,MJ1,20.91092865269551,0.082001050276714,20.828927602418794,20.91092865269551,0.0,0.0
612,RR_COND,h091_180,ATU1,325.18562849360603,269.319909637396,55.86571885621013,325.18562849360603,0.0,0.0
612,RR_COND,h091_180,ATU5,53.768426589195,30.255799943500453,23.512626645694535,53.768426589194995,0.0,0.0
612,RR_COND,h091_180,MJ3,8633.971731441703,8470.720013692591,163.25171774911428,8633.971731441703,0.0,0.0
612,RR_COND,h091_180,MJ1,605.420676923867,593.9389790179604,11.481697905906731,605.4206769238671,0.0,0.0
612,RR_COND,h181_293,ATU1,818.7221341809907,588.1557616800469,230.56637250094377,818.7221341809906,0.0,0.0
612,RR_COND,h181_293,ATU5,360.8673749215173,201.40480907659102,159.46256584492625,360.8673749215173,0.0,0.0
612,RR_COND,h181_293,MJ3,14345.819075521274,14306.232093430683,39.58698209059495,14345.819075521276,0.0,0.0
612,RR_COND,h181_293,MJ1,1328.705168210843,1288.1003142889392,40.604853921904265,1328.7051682108433,0.0,0.0
612,RR_COND,all,ATU1,448.9330660237151,241.1938295641553,207.7392364595599,448.9330660237151,0.0,0.0
612,RR_COND,all,ATU5,165.2493000061172,9.39331257975112,155.85598742636606,165.2493000061172,0.0,0.0
612,RR_COND,all,MJ3,8505.812581841505,6907.06051587117,1598.752065970336,8505.812581841505,0.0,0.0
612,RR_COND,all,MJ1,710.6164711044491,494.7918390259918,215.82463207845728,710.6164711044493,0.0,0.0
612,TiDE_PHYS,h001_030,ATU1,3.7424556034379877,1.6025750593444217,2.1398805440935655,13.721190292731631,9.978734689293674,0.7272499306841911
612,TiDE_PHYS,h001_030,ATU5,8.22313585071,4.755938980268094,3.467196870441904,29.073762508510825,20.850626657800863,0.7171629971076916
612,TiDE_PHYS,h001_030,MJ3,3.001860989342244,1.4252018987631332,1.5766590905791102,16.25419862849111,13.252337639148902,0.8153178106190724
612,TiDE_PHYS,h001_030,MJ1,92.22056082033036,63.669511740250506,28.55104908007988,101.66926741681358,9.44870659648301,0.09293572026781839
612,TiDE_PHYS,h031_090,ATU1,107.43483248879353,68.24870656452822,39.1861259242653,162.58241640316382,55.14758391437027,0.3391977135929511
612,TiDE_PHYS,h031_090,ATU5,235.25883985625578,140.94124033277743,94.31759952347838,332.52669322922515,97.26785337296928,0.2925114144322793
612,TiDE_PHYS,h031_090,MJ3,4.5927231227545535,0.7599796648395096,3.832743457915044,71.64333800542342,67.05061488266884,0.9358946239717794
612,TiDE_PHYS,h031_090,MJ1,1258.3935537029683,1158.7213558294138,99.67219787355477,1309.9446304651462,51.551076762178226,0.039353630346859035
612,TiDE_PHYS,h091_180,ATU1,967.2807157091454,934.6637195452486,32.6169961638965,1128.750166530056,161.46945082091082,0.1430515410839687
612,TiDE_PHYS,h091_180,ATU5,2762.5249190767395,2675.1732831773593,87.35163589937973,3034.838435370125,272.3135162933861,0.08972916420184164
612,TiDE_PHYS,h091_180,MJ3,31.145130470589695,18.288550925304953,12.856579545284736,195.98454155639942,164.8394110858097,0.8410837394457107
612,TiDE_PHYS,h091_180,MJ1,3610.211178899517,3580.2586541976707,29.95252470184564,3731.5308854769705,121.31970657745427,0.032512046744575446
612,TiDE_PHYS,h181_293,ATU1,1895.7054330151454,1873.4261781794514,22.279254835694022,1988.782278380021,93.07684536487534,0.04680092254275911
612,TiDE_PHYS,h181_293,ATU5,6097.511704580129,6062.62786529437,34.88383928575894,6252.177949036125,154.66624445599678,0.02473797862388755
612,TiDE_PHYS,h181_293,MJ3,237.04154646645347,213.85740804724844,23.18413841920505,325.85242192277093,88.81087545631816,0.2725493796617135
612,TiDE_PHYS,h181_293,MJ1,5407.261400178954,5396.677928509271,10.583471669682112,5470.5900591046375,63.32865892568427,0.011576202610957322
612,TiDE_PHYS,all,ATU1,1050.6086756381067,778.6858643725877,271.92281126551893,1148.4180653161063,97.8093896779997,0.08516880100721623
612,TiDE_PHYS,all,ATU5,3249.1750505165796,2359.117389109294,890.0576614072857,3414.5234876907925,165.34843717421353,0.048425040205547686
612,TiDE_PHYS,all,MJ3,102.23336419832032,52.624543735840845,49.608820462479464,202.20531964685733,99.97195544853729,0.4944081373483838
612,TiDE_PHYS,all,MJ1,3461.466806716609,2970.126699595045,491.34010712156385,3534.679905195101,73.21309847849281,0.020712794494032613
612,G_CACHED,h001_030,ATU1,11.998774669485243,10.368184423795098,1.6305902456901442,12.272677894749748,0.2739032252645298,0.022318130371669385
612,G_CACHED,h001_030,ATU5,0.9481693504478061,0.04136070405613182,0.9068086463916744,1.250328289980558,0.30215893953273976,0.24166368301355334
612,G_CACHED,h001_030,MJ3,31.50062553274042,23.401928002458646,8.09869753028177,31.75178590194649,0.25116036920622065,0.007910117874372026
612,G_CACHED,h001_030,MJ1,6.396490009454404,0.09940042311369113,6.2970895863407135,7.046872723047051,0.6503827135925598,0.09229380736017265
612,G_CACHED,h031_090,ATU1,105.6232516391132,4.677133475237747,100.94611816387545,112.67899210950974,7.055740470396514,0.06261806516284088
612,G_CACHED,h031_090,ATU5,16.097056872592564,3.236190414040228,12.860866458552332,21.70247116445153,5.60541429185899,0.25828460959047894
612,G_CACHED,h031_090,MJ3,871.2729774295037,671.5820063592306,199.6909710702732,875.9044529707141,4.6314755412108655,0.005287649269852175
612,G_CACHED,h031_090,MJ1,121.68360501435228,37.28217684437791,84.40142816997438,127.5998203423047,5.916215327952458,0.046365389168114564
612,G_CACHED,h091_180,ATU1,56.039218998292654,15.804603635358696,40.234615362933965,78.10558332211684,22.0663643238242,0.2825196789430514
612,G_CACHED,h091_180,ATU5,114.45265452537,98.74318014603516,15.709474379334834,145.12430389771916,30.671649372349176,0.21134743491321736
612,G_CACHED,h091_180,MJ3,6493.3509281624965,6301.990287934571,191.36064022792573,6511.757191269281,18.40626310678432,0.0028266199992012515
612,G_CACHED,h091_180,MJ1,517.8759459542308,500.44751328086767,17.42843267336328,524.5863599568504,6.710414002619663,0.012791819450226697
612,G_CACHED,h181_293,ATU1,207.40427715637566,58.15888744827629,149.24538970809937,220.688207210353,13.283930053977274,0.0601932029893897
612,G_CACHED,h181_293,ATU5,191.62603050754583,94.00154368169702,97.62448682584885,209.41378824698376,17.78775773943796,0.08494071898675068
612,G_CACHED,h181_293,MJ3,13740.327814836985,13606.312577364866,134.01523747211834,13747.864677564501,7.53686272751491,0.0005482206076565849
612,G_CACHED,h181_293,MJ1,1539.3229798809602,1463.1154874667345,76.20749241422543,1542.6558698875965,3.33289000663665,0.002160488331645538
612,G_CACHED,all,ATU1,120.05997053565916,0.8976830952010322,119.16228744045813,133.43409480263986,13.374124266980672,0.10023018694556377
612,G_CACHED,all,ATU5,112.4530677389248,0.08861396833036074,112.36445377059445,129.91332266645185,17.460254927527085,0.13439926382574105
612,G_CACHED,all,MJ3,7475.358443764356,5650.978739398656,1824.3797043657014,7484.8930939738075,9.53465020944919,0.001273852557376627
612,G_CACHED,all,MJ1,778.3114090906964,413.7512414287076,364.56016766198877,782.9361129544185,4.6247038637223055,0.005906872587944541
792,TiDE_KIN,h001_030,ATU1,163.15408203585747,142.4953421722015,20.65873986365596,241.29852619102923,78.14444415517187,0.3238496537409728
792,TiDE_KIN,h001_030,ATU5,215.8650946775357,187.9021459665103,27.962948711025398,371.20771338530847,155.34261870777274,0.41847896233376286
792,TiDE_KIN,h001_030,MJ3,1.0194775406379244,0.14651750365255994,0.8729600369853645,7.351374162713569,6.331896622075602,0.8613215001613177
792,TiDE_KIN,h001_030,MJ1,12.06393077259188,10.08200019491728,1.9819305776745997,18.028971515016185,5.965040742424207,0.33085862593193255
792,TiDE_KIN,h031_090,ATU1,564.2382387942986,547.6025435657654,16.63569522853328,1087.4027673399628,523.1645285456642,0.4811138469193388
792,TiDE_KIN,h031_090,ATU5,802.697210204048,770.793831240521,31.90337896352707,1765.8380247335645,963.1408145295165,0.5454298758091578
792,TiDE_KIN,h031_090,MJ3,9.816067446685206,8.170464491107094,1.6456029555781118,16.541020335282997,6.72495288859775,0.4065621559180977
792,TiDE_KIN,h031_090,MJ1,36.34707908996541,33.71178945879826,2.635289631167148,50.28072707848926,13.933647988523976,0.27711707443635936
792,TiDE_KIN,h091_180,ATU1,1221.499587977518,1210.7584689234573,10.741119054060476,2560.24702666664,1338.7474386891222,0.5228977613274015
792,TiDE_KIN,h091_180,ATU5,2104.497342463172,2078.4575926569687,26.03974980620379,4319.253767413411,2214.756424950239,0.5127636726648149
792,TiDE_KIN,h091_180,MJ3,13.2489359501499,10.387870111951047,2.8610658381988516,24.919991232943175,11.671055282793317,0.46834106696493033
792,TiDE_KIN,h091_180,MJ1,117.8005483990004,114.26110967731275,3.5394387216876697,150.14353531115495,32.34298691215446,0.2154137828520382
792,TiDE_KIN,h181_293,ATU1,1533.8864700938805,1522.2922552298417,11.594214864038513,4840.1995853736835,3306.313115279804,0.6830943759573384
792,TiDE_KIN,h181_293,ATU5,2591.4578916495057,2570.161206879449,21.296684770057407,7917.166960111728,5325.7090684622235,0.6726786355894996
792,TiDE_KIN,h181_293,MJ3,132.30254609647469,119.73694747690486,12.565598619569801,253.09375443912737,120.79120834265231,0.47725874789100853
792,TiDE_KIN,h181_293,MJ1,54.10972643895549,42.72963220497535,11.380094233980143,425.4249931763342,371.3152667373788,0.8728101843877153
792,TiDE_KIN,all,ATU1,1099.0206512877774,1008.0465549691592,90.97409631861778,2900.5048033220223,1801.4841520342452,0.621093317953123
792,TiDE_KIN,all,ATU5,1832.3456929373672,1651.9828997113636,180.36279322600376,4779.724295035513,2947.3786020981465,0.6166419693201671
792,TiDE_KIN,all,MJ3,57.208670025376726,33.13469182145592,24.073978203920802,109.4040815958521,52.19541157047522,0.47708833901910047
792,TiDE_KIN,all,MJ1,65.7310276863061,53.56051040958319,12.170517276722922,222.33329411975959,156.60226643345348,0.7043581441702557
792,BPLUS_CONTINUOUS,h001_030,ATU1,23.383549481726156,15.123958290065994,8.259591191660165,23.38354948172616,0.0,0.0
792,BPLUS_CONTINUOUS,h001_030,ATU5,10.838772237546863,6.651449497135538,4.187322740411326,10.838772237546863,0.0,0.0
792,BPLUS_CONTINUOUS,h001_030,MJ3,0.016830773524210817,0.0014636590829663493,0.015367114441244467,0.016830773524210817,0.0,0.0
792,BPLUS_CONTINUOUS,h001_030,MJ1,9.846326832545424,6.528293090872613,3.3180337416728087,9.846326832545422,0.0,0.0
792,BPLUS_CONTINUOUS,h031_090,ATU1,232.09709648543264,157.64318322322708,74.45391326220555,232.09709648543264,0.0,0.0
792,BPLUS_CONTINUOUS,h031_090,ATU5,281.0901355426278,160.96640424300347,120.12373129962432,281.09013554262776,0.0,0.0
792,BPLUS_CONTINUOUS,h031_090,MJ3,1.0154769537283321,0.04499181586494202,0.9704851378633902,1.0154769537283321,0.0,0.0
792,BPLUS_CONTINUOUS,h031_090,MJ1,153.24007808267945,140.11758474148448,13.12249334119499,153.24007808267945,0.0,0.0
792,BPLUS_CONTINUOUS,h091_180,ATU1,1053.8913858891815,1051.6283842043365,2.2630016848447707,1053.8913858891815,0.0,0.0
792,BPLUS_CONTINUOUS,h091_180,ATU5,1864.354037958994,1854.4721946598938,9.881843299100096,1864.3540379589942,0.0,0.0
792,BPLUS_CONTINUOUS,h091_180,MJ3,26.49797688137573,25.219132547692027,1.2788443336837012,26.497976881375735,0.0,0.0
792,BPLUS_CONTINUOUS,h091_180,MJ1,615.1890261932277,608.2230420605781,6.965984132649543,615.1890261932276,0.0,0.0
792,BPLUS_CONTINUOUS,h181_293,ATU1,1834.0040154425064,1809.4080824267767,24.595933015729624,1834.0040154425062,0.0,0.0
792,BPLUS_CONTINUOUS,h181_293,ATU5,3107.2666897467143,3093.660336599878,13.606353146837185,3107.2666897467147,0.0,0.0
792,BPLUS_CONTINUOUS,h181_293,MJ3,193.84462061631072,85.01864182501377,108.82597879129692,193.84462061631072,0.0,0.0
792,BPLUS_CONTINUOUS,h181_293,MJ1,980.4128096040447,952.3309981308063,28.081811473238705,980.4128096040448,0.0,0.0
792,BPLUS_CONTINUOUS,all,ATU1,1080.955668083984,860.5702993925371,220.38536869144684,1080.9556680839842,0.0,0.0
792,BPLUS_CONTINUOUS,all,ATU5,1829.7050193084376,1409.3146503505325,420.3903689579051,1829.7050193084376,0.0,0.0
792,BPLUS_CONTINUOUS,all,MJ3,83.10816924708652,25.5943311683412,57.513838078745316,83.10816924708652,0.0,0.0
792,BPLUS_CONTINUOUS,all,MJ1,599.4657144456814,491.18049410834897,108.28522033733239,599.4657144456814,0.0,0.0
792,DRIFT1,h001_030,ATU1,0.11184486710980432,0.0851568640256952,0.026688003084109107,0.11184486710980433,0.0,0.0
792,DRIFT1,h001_030,ATU5,0.06151114399099663,0.04397021749070767,0.01754092650028895,0.06151114399099663,0.0,0.0
792,DRIFT1,h001_030,MJ3,0.89399277603528,0.5508908638385143,0.3431019121967659,0.8939927760352802,0.0,0.0
792,DRIFT1,h001_030,MJ1,1.159873875633179,0.7279396716445936,0.4319342039885855,1.1598738756331792,0.0,0.0
792,DRIFT1,h031_090,ATU1,8.961329866582936,6.57029572007272,2.391034146510216,8.961329866582936,0.0,0.0
792,DRIFT1,h031_090,ATU5,0.5313218984083864,0.13164574217341235,0.3996761562349741,0.5313218984083864,0.0,0.0
792,DRIFT1,h031_090,MJ3,10.665916608858387,10.39922584833585,0.2666907605225369,10.665916608858387,0.0,0.0
792,DRIFT1,h031_090,MJ1,20.59221959029343,19.044235956583318,1.5479836337101096,20.592219590293425,0.0,0.0
792,DRIFT1,h091_180,ATU1,38.98087826439507,37.69148017525566,1.2893980891394057,38.98087826439507,0.0,0.0
792,DRIFT1,h091_180,ATU5,32.13471843604643,29.33361309673492,2.801105339311511,32.13471843604643,0.0,0.0
792,DRIFT1,h091_180,MJ3,1.672477834972658,0.9238778698420804,0.7485999651305772,1.6724778349726577,0.0,0.0
792,DRIFT1,h091_180,MJ1,91.01091229150255,88.80515772291926,2.2057545685832842,91.01091229150254,0.0,0.0
792,DRIFT1,h181_293,ATU1,86.31273226458772,84.03621334863107,2.27651891595668,86.31273226458771,0.0,0.0
792,DRIFT1,h181_293,ATU5,84.10416035703828,80.99391067275869,3.1102496842796072,84.10416035703828,0.0,0.0
792,DRIFT1,h181_293,MJ3,16.241112574055112,15.670128320132328,0.5709842539227828,16.241112574055112,0.0,0.0
792,DRIFT1,h181_293,MJ1,40.13274365297153,30.993662036594287,9.139081616377245,40.13274365297153,0.0,0.0
792,DRIFT1,all,ATU1,47.10803046997351,35.002240063917924,12.10579040605559,47.10803046997351,0.0,0.0
792,DRIFT1,all,ATU5,42.4219093099445,27.35564660734142,15.066262702603089,42.4219093099445,0.0,0.0
792,DRIFT1,all,MJ3,9.053049507946513,6.544806268777237,2.508243239169277,9.053049507946515,0.0,0.0
792,DRIFT1,all,MJ1,47.768981333473086,36.27309524618334,11.495886087289746,47.76898133347308,0.0,0.0
792,RR_COND,h001_030,ATU1,209.53559242529911,161.04241144365852,48.493180981640606,209.53559242529911,0.0,0.0
792,RR_COND,h001_030,ATU5,299.72007960184993,242.4599790004969,57.26010060135297,299.7200796018499,0.0,0.0
792,RR_COND,h001_030,MJ3,88.60529771006433,87.79779043621303,0.807507273851299,88.60529771006432,0.0,0.0
792,RR_COND,h001_030,MJ1,10.401398642345503,9.431197677887432,0.9702009644580719,10.401398642345502,0.0,0.0
792,RR_COND,h031_090,ATU1,584.5333979481894,563.0770556231934,21.456342324995944,584.5333979481894,0.0,0.0
792,RR_COND,h031_090,ATU5,418.106136349197,374.1717175697565,43.934418779440605,418.106136349197,0.0,0.0
792,RR_COND,h031_090,MJ3,146.27063090307635,139.00574519828874,7.264885704787622,146.27063090307635,0.0,0.0
792,RR_COND,h031_090,MJ1,25.241632184142254,6.30323001305183,18.938402171090413,25.24163218414225,0.0,0.0
792,RR_COND,h091_180,ATU1,1432.9804759595904,1419.6010062732153,13.379469686375286,1432.9804759595904,0.0,0.0
792,RR_COND,h091_180,ATU5,1421.1306425350767,1271.061744453402,150.06889808167443,1421.1306425350767,0.0,0.0
792,RR_COND,h091_180,MJ3,360.036357921518,358.56464680300456,1.4717111185133893,360.036357921518,0.0,0.0
792,RR_COND,h091_180,MJ1,94.2742313962152,87.66034778599199,6.613883610223253,94.27423139621521,0.0,0.0
792,RR_COND,h181_293,ATU1,2848.368944593404,2754.9935410046646,93.3754035887408,2848.368944593404,0.0,0.0
792,RR_COND,h181_293,ATU5,3708.7028773596844,3643.4283030946526,65.27457426503143,3708.7028773596844,0.0,0.0
792,RR_COND,h181_293,MJ3,749.2780006196895,582.7100774374238,166.5679231822656,749.2780006196896,0.0,0.0
792,RR_COND,h181_293,MJ1,825.4684002632442,643.1866275088122,182.2817727544321,825.4684002632442,0.0,0.0
792,RR_COND,all,ATU1,1679.8361953074,1442.0794112778954,237.75678402950447,1679.8361953073997,0.0,0.0
792,RR_COND,all,ATU5,1983.1506946717013,1582.8972991667608,400.25339550494016,1983.1506946717013,0.0,0.0
792,RR_COND,all,MJ3,438.58731422678517,342.24732417339044,96.33999005339467,438.5873142267851,0.0,0.0
792,RR_COND,all,MJ1,353.5465868454774,181.85573381985583,171.69085302562158,353.5465868454774,0.0,0.0
792,TiDE_PHYS,h001_030,ATU1,83.87170618384143,63.5604556412627,20.311250542578716,122.11642537173084,38.244719187889466,0.3131824328420186
792,TiDE_PHYS,h001_030,ATU5,71.47268837568824,49.05453460367493,22.41815377201331,103.9290214665732,32.45633309088511,0.3122932616210966
792,TiDE_PHYS,h001_030,MJ3,3.2833638392105615,1.9410604506922262,1.3423033885183355,5.765519311577499,2.482155472366942,0.4305172419390963
792,TiDE_PHYS,h001_030,MJ1,2.661320230312947,0.000422981843245664,2.660897248469702,7.936228895961052,5.2749086656481,0.6646618607904108
792,TiDE_PHYS,h031_090,ATU1,399.76696669596026,389.663625337955,10.103341358005284,581.7264507711157,181.95948407515502,0.31279217892525957
792,TiDE_PHYS,h031_090,ATU5,379.497443592506,367.30184997366337,12.195593618842762,541.1225618665385,161.62511827403242,0.298684863030892
792,TiDE_PHYS,h031_090,MJ3,35.742620188914785,33.34133988285175,2.4012803060630343,47.84805318180942,12.105432992894869,0.25299739880528804
792,TiDE_PHYS,h031_090,MJ1,5.143217773102905,4.021094236155933,1.1221235369469718,48.17600770539978,43.0327899322969,0.8932410961789512
792,TiDE_PHYS,h091_180,ATU1,531.0407883298119,526.8306510546219,4.210137275189977,876.4723814751981,345.4315931453863,0.39411577643095547
792,TiDE_PHYS,h091_180,ATU5,566.1075475272007,560.6599746571736,5.447572870027205,886.35214763455,320.24460010734913,0.36130628324419484
792,TiDE_PHYS,h091_180,MJ3,106.55980591834361,102.87489139111531,3.6849145272283073,138.09176119247365,31.531955274129864,0.22834059759858022
792,TiDE_PHYS,h091_180,MJ1,3.55716969004986,1.8700304304485256,1.6871392596013342,145.37344095050688,141.81627126045697,0.9755308145229845
