origin,method,seed,bin,mae,rmse,bias,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
792,RR_COND,ensemble,h091_180,25.407014894113733,26.059182724903867,25.407014894113733,22.463985012146434,0.5083333333333333,91.560493407760362,193.75980055028319,0.51111111111111107,117.51662103679878,276.3650552879069,0.57777777777777772,140.02969081440514,385.69294938160789
792,RR_COND,ensemble,h181_293,40.587340703672979,42.593285517962023,40.587340703672979,35.063610885891855,0.43584070796460178,91.560493407760362,301.54929898711686,0.46017699115044247,117.51662103679878,481.8260030352173,0.4668141592920354,140.02969081440517,777.55671748633006
792,RR_COND,ensemble,all,27.493400923428066,31.315923952310111,27.436419970593359,24.693028769120115,0.53583617747440271,91.560493407760362,212.09134378211368,0.57423208191126274,117.51662103679877,317.63934116972854,0.60665529010238906,140.02969081440514,477.09134144267148
792,RR_COND,0,h001_030,10.175612038059795,11.106482131933426,10.175612038059795,12.075292589561039,0.78333333333333333,91.560493407760333,108.64987550853667,0.8666666666666667,117.51662103679874,141.89565876230512,0.875,140.02969081440517,176.92542306887435
792,RR_COND,0,h031_090,14.621621157289123,15.435778495807565,14.343364170946314,14.814199507773418,0.64166666666666661,91.560493407760362,122.83024379722528,0.73750000000000004,117.5166210367988,158.20439801616885,0.77916666666666667,140.02969081440517,198.39543050560866
792,RR_COND,0,h091_180,25.407014894113733,26.059182724903867,25.407014894113733,22.463985012146434,0.5083333333333333,91.560493407760362,193.75980055028319,0.51111111111111107,117.51662103679878,276.3650552879069,0.57777777777777772,140.02969081440514,385.69294938160789
792,RR_COND,0,h181_293,40.587340703672979,42.593285517962023,40.587340703672979,35.063610885891855,0.43584070796460178,91.560493407760362,301.54929898711686,0.46017699115044247,117.51662103679878,481.8260030352173,0.4668141592920354,140.02969081440517,777.55671748633006
792,RR_COND,0,all,27.493400923428066,31.315923952310111,27.436419970593359,24.693028769120115,0.53583617747440271,91.560493407760362,212.09134378211368,0.57423208191126274,117.51662103679877,317.63934116972854,0.60665529010238906,140.02969081440514,477.09134144267148
792,RR_COND,1,h001_030,10.175612038059795,11.106482131933426,10.175612038059795,12.075292589561039,0.78333333333333333,91.560493407760333,108.64987550853667,0.8666666666666667,117.51662103679874,141.89565876230512,0.875,140.02969081440517,176.92542306887435
792,RR_COND,1,h031_090,14.621621157289123,15.435778495807565,14.343364170946314,14.814199507773418,0.64166666666666661,91.560493407760362,122.83024379722528,0.73750000000000004,117.5166210367988,158.20439801616885,0.77916666666666667,140.02969081440517,198.39543050560866
792,RR_COND,1,h091_180,25.407014894113733,26.059182724903867,25.407014894113733,22.463985012146434,0.5083333333333333,91.560493407760362,193.75980055028319,0.51111111111111107,117.51662103679878,276.3650552879069,0.57777777777777772,140.02969081440514,385.69294938160789
792,RR_COND,1,h181_293,40.587340703672979,42.593285517962023,40.587340703672979,35.063610885891855,0.43584070796460178,91.560493407760362,301.54929898711686,0.46017699115044247,117.51662103679878,481.8260030352173,0.4668141592920354,140.02969081440517,777.55671748633006
792,RR_COND,1,all,27.493400923428066,31.315923952310111,27.436419970593359,24.693028769120115,0.53583617747440271,91.560493407760362,212.09134378211368,0.57423208191126274,117.51662103679877,317.63934116972854,0.60665529010238906,140.02969081440514,477.09134144267148
792,RR_COND,2,h001_030,10.175612038059795,11.106482131933426,10.175612038059795,12.075292589561039,0.78333333333333333,91.560493407760333,108.64987550853667,0.8666666666666667,117.51662103679874,141.89565876230512,0.875,140.02969081440517,176.92542306887435
792,RR_COND,2,h031_090,14.621621157289123,15.435778495807565,14.343364170946314,14.814199507773418,0.64166666666666661,91.560493407760362,122.83024379722528,0.73750000000000004,117.5166210367988,158.20439801616885,0.77916666666666667,140.02969081440517,198.39543050560866
792,RR_COND,2,h091_180,25.407014894113733,26.059182724903867,25.407014894113733,22.463985012146434,0.5083333333333333,91.560493407760362,193.75980055028319,0.51111111111111107,117.51662103679878,276.3650552879069,0.57777777777777772,140.02969081440514,385.69294938160789
792,RR_COND,2,h181_293,40.587340703672979,42.593285517962023,40.587340703672979,35.063610885891855,0.43584070796460178,91.560493407760362,301.54929898711686,0.46017699115044247,117.51662103679878,481.8260030352173,0.4668141592920354,140.02969081440517,777.55671748633006
792,RR_COND,2,all,27.493400923428066,31.315923952310111,27.436419970593359,24.693028769120115,0.53583617747440271,91.560493407760362,212.09134378211368,0.57423208191126274,117.51662103679877,317.63934116972854,0.60665529010238906,140.02969081440514,477.09134144267148
792,TiDE_PHYS,ensemble,h001_030,4.4788442111464306,5.2639156654901651,3.4009306149502505,9.1864832426281993,1,95.684919750047044,95.684919750047044,1,122.81026493736357,122.81026493736357,1,146.33745657670983,146.33745657670983
792,TiDE_PHYS,ensemble,h031_090,11.687243568584947,11.93031175017801,8.7840226432313404,11.252034261619022,0.95833333333333337,95.684919750047072,96.081455760896461,0.99583333333333335,122.81026493736357,122.91124448434945,1,146.33745657670988,146.33745657670988
792,TiDE_PHYS,ensemble,h091_180,14.576051637320852,14.761540975921625,9.4639539635635952,12.886396845210779,0.76666666666666661,95.684919750047086,103.27378992046701,0.82222222222222219,122.8102649373636,129.44008061846796,0.92500000000000004,146.33745657670985,150.59385061960381
792,TiDE_PHYS,ensemble,h181_293,16.048210798207343,16.699869897078916,2.3020237515904896,15.014028784611879,0.75,95.684919750047072,133.09580128873171,0.75,122.81026493736358,187.49447954464671,0.75,146.33745657670985,258.12026290155228
792,TiDE_PHYS,ensemble,all,13.518404122886677,14.859012348808477,5.9418219033885222,12.993438640635153,0.82337883959044367,95.684919750047086,112.52526135366523,0.84812286689419802,122.81026493736358,149.81387734262478,0.88054607508532423,146.33745657670988,190.75565650356191
792,TiDE_PHYS,0,h001_030,2.5057970207738864,2.9628163399454088,0.98730336419276954,8.9554603957948586,1,95.684919750047044,95.684919750047044,1,122.81026493736357,122.81026493736357,1,146.33745657670983,146.33745657670983
792,TiDE_PHYS,0,h031_090,4.2251512767763426,4.6253040655173647,-1.1918551523406291,10.210208865030395,0.79583333333333339,95.684919750047044,102.91263343145725,0.8666666666666667,122.81026493736357,130.5331139949983,0.91249999999999998,146.33745657670985,153.88769371258547
792,TiDE_PHYS,0,h091_180,6.3118845247929327,6.8337518608682206,-4.6931477802190216,12.067660582576963,0.75,95.684919750047072,121.54051576635521,0.75,122.81026493736357,164.38390849989369,0.75,146.33745657670983,211.89912081204631
792,TiDE_PHYS,0,h181_293,14.633619842463952,15.857218895007216,-12.196696144391231,16.886219536603058,0.75,95.684919750047072,162.89979813942062,0.75,122.81026493736357,247.1024732460246,0.75,146.33745657670983,377.33625030430795
792,TiDE_PHYS,0,all,8.7042717974729946,10.85966772616389,-6.2884033199678351,13.226991821992293,0.78498293515358364,95.684919750047072,131.02945121882371,0.79948805460750849,122.81026493736358,185.09701716591132,0.80887372013651881,146.33745657670985,257.11024736357473
792,TiDE_PHYS,1,h001_030,4.7435233883431058,6.0215306434009515,3.0680247563691156,9.2273993707292412,1,95.684919750047044,95.684919750047044,1,122.81026493736357,122.81026493736357,1,146.33745657670983,146.33745657670983
792,TiDE_PHYS,1,h031_090,17.179307867368582,17.670957030753588,15.8542436591149,12.952363787158262,1,95.684919750047058,95.684919750047058,1,122.81026493736357,122.81026493736357,1,146.33745657670988,146.33745657670988
792,TiDE_PHYS,1,h091_180,25.327199985946166,25.558265503441277,22.291308902160566,17.039359667404746,0.88888888888888884,95.684919750047072,97.682159198340429,0.96944444444444444,122.81026493736357,123.41678836564398,0.99444444444444446,146.33745657670985,146.39472631512439
792,TiDE_PHYS,1,h181_293,24.150743113320232,24.490020379677993,15.695010760859914,17.886678184607,0.73008849557522126,95.684919750047072,120.38335016713017,0.75221238938053103,122.81026493736357,161.55217524991593,0.75884955752212391,146.33745657670985,206.63070420844048
792,TiDE_PHYS,1,all,21.097427113422352,22.757401486243964,16.460919383650474,15.729354311530344,0.86177474402730381,95.684919750047072,105.82373950252759,0.8950511945392492,122.81026493736358,137.93798839764909,0.90529010238907848,146.33745657670985,169.60807520757288
792,TiDE_PHYS,2,h001_030,7.8849085431507522,8.8925111908844876,6.1474637242888601,10.050462137700103,1,95.684919750047044,95.684919750047044,1,122.81026493736356,122.81026493736356,1,146.33745657670983,146.33745657670983
792,TiDE_PHYS,2,h031_090,16.667908998681586,17.318013426669811,11.689679422919767,13.436459579942609,0.9458333333333333,95.684919750047058,96.697907193302058,0.9916666666666667,122.81026493736357,123.04582697811392,0.99583333333333335,146.33745657670988,146.47725777295705
792,TiDE_PHYS,2,h091_180,20.733914678210848,21.129615776057591,10.793700768749241,14.898767545813605,0.84444444444444444,95.684919750047072,98.643398386910135,0.96111111111111114,122.81026493736357,123.95422661199531,0.98888888888888893,146.33745657670985,146.77510231411642
792,TiDE_PHYS,2,h181_293,25.991698720623241,26.975649822152633,3.4077566383027706,17.867121538786634,0.70353982300884954,95.684919750047072,119.26192919983241,0.78761061946902655,122.81026493736357,155.61911034876809,0.81194690265486724,146.33745657670985,197.30430285589387
792,TiDE_PHYS,2,all,20.613433695170034,22.712712884355135,7.6529496464829219,15.247697105575678,0.82679180887372006,95.684919750047072,105.89394497782428,0.90443686006825941,122.81026493736358,135.86313116483998,0.92320819112627983,146.33745657670985,166.15667097155358
792,G_CACHED,ensemble,h001_030,2.3596555016623948,3.0593358041258845,1.0888072026921558,7.4694564612676544,0.9916666666666667,77.868616434192859,77.957172988468898,1,99.943287192697568,99.943287192697568,1,119.08977199222213,119.08977199222213
792,G_CACHED,ensemble,h031_090,7.0010631017077074,10.32673146709201,6.3261419253410329,10.082845061957432,0.88749999999999996,77.868616434192873,96.176426688876859,0.90416666666666667,99.943287192697568,129.71528363292867,0.90833333333333333,119.08977199222215,168.05001844662738
792,G_CACHED,ensemble,h091_180,18.146299032993657,18.306760257423804,18.137287110240855,18.257865917632579,0.5,77.868616434192859,156.27978110619151,0.5,99.943287192697596,223.73384890942214,0.5,119.08977199222215,309.37063091021099
792,G_CACHED,ensemble,h181_293,24.590831974734616,25.257315436368945,22.442076651687447,23.347837838095241,0.48230088495575218,77.868616434192859,202.32534229568614,0.5,99.943287192697596,314.88970215186703,0.5,119.08977199222214,491.6823373951006
792,G_CACHED,ensemble,all,16.733052482139165,19.372055889649246,15.633253355507115,17.442211624051772,0.62286689419795227,77.868616434192859,153.71073300326429,0.63395904436860073,99.943287192697596,226.96176921080414,0.6348122866894198,119.08977199222215,331.25991527006715
792,G_CACHED,0,h001_030,2.8738893806955859,3.9537991691018486,0.64951592712014639,7.6515657419158822,0.96666666666666667,77.868616434192859,78.619040448679542,0.9916666666666667,99.943287192697568,100.29256342731775,1,119.08977199222213,119.08977199222213
792,G_CACHED,0,h031_090,7.4705546049210048,11.698749159658661,6.2014945950500691,10.645468139886162,0.87916666666666665,77.868616434192873,101.65483109695229,0.88749999999999996,99.943287192697568,140.03323415591296,0.89583333333333337,119.08977199222215,187.37235160106849
792,G_CACHED,0,h091_180,15.048083875888434,15.430003707848517,14.824251455884323,15.361224454339528,0.5,77.868616434192859,128.95470673532887,0.54444444444444451,99.943287192697596,169.61636715145133,0.66111111111111109,119.08977199222215,213.2507523851848
792,G_CACHED,0,h181_293,22.239090749291609,22.969957617231966,19.683093009850314,20.914471615667594,0.48008849557522126,77.868616434192859,178.20470963835965,0.5,99.943287192697596,266.69539111017923,0.50221238938053103,119.08977199222214,395.31863419759173
792,G_CACHED,0,all,15.02319031131754,17.569959248179398,13.48104878723305,15.747851720517549,0.61774744027303763,77.868616434192859,137.20449445253161,0.64334470989761094,99.943287192697596,193.90042044796991,0.68259385665529004,119.08977199222215,268.52767110861868
792,G_CACHED,1,h001_030,1.9990874777054932,2.4563020620220035,1.3825635734270108,7.3672861013664388,1,77.868616434192859,77.868616434192859,1,99.943287192697568,99.943287192697568,1,119.08977199222213,119.08977199222213
792,G_CACHED,1,h031_090,6.6756363579159483,9.2627321550809611,6.1616073584932041,9.55129958094596,0.90416666666666667,77.868616434192873,90.006939554871835,0.92500000000000004,99.943287192697568,118.96981137170272,0.92500000000000004,119.08977199222215,148.71648655676739
792,G_CACHED,1,h091_180,19.456628233392522,19.633519564584624,19.456628233392522,18.964258274585561,0.5,77.868616434192859,161.14298266698816,0.5,99.943287192697596,233.4602520310155,0.5,119.08977199222215,328.82343715339772
792,G_CACHED,1,h181_293,23.753824974207546,24.571242293889391,22.705673859467669,22.809539157302574,0.48672566371681414,77.868616434192859,196.74504601698337,0.5,99.943287192697596,303.90219676678419,0.5,119.08977199222214,469.70732662493498
792,G_CACHED,1,all,16.709179416030381,19.28663716048824,16.136556436305725,17.332278933056799,0.62883959044368598,77.868616434192859,151.77997783708585,0.63822525597269619,99.943287192697596,223.51146148642013,0.63822525597269619,119.08977199222215,324.80109080408249
792,G_CACHED,2,h001_030,2.7506889231870435,3.5629671850010616,1.234342107529335,7.5703803153438365,0.9916666666666667,77.868616434192859,78.017246820494194,1,99.943287192697568,99.943287192697568,1,119.08977199222213,119.08977199222213
792,G_CACHED,2,h031_090,8.1214018559636667,11.188623356909318,6.6153238224798248,10.720353651567798,0.84999999999999998,77.868616434192873,100.21038148934258,0.8666666666666667,99.943287192697568,135.08070280469968,0.8833333333333333,119.08977199222215,174.84810219639039
792,G_CACHED,2,h091_180,20.50196744378114,20.651443232500242,20.130981641445718,20.548471077009108,0.5,77.868616434192859,178.74165391625752,0.5,99.943287192697596,268.6575945295541,0.5,119.08977199222215,399.21812215047498
792,G_CACHED,2,h181_293,27.966854342931555,28.581002758849571,24.937463085744362,26.359986118239551,0.48230088495575218,77.868616434192859,232.08514932028208,0.5,99.943287192697596,374.07151857863767,0.5,119.08977199222214,610.04597024864188
792,G_CACHED,2,all,19.028110545204775,21.870874160788325,17.282154842982582,19.44837357285417,0.6151877133105802,77.868616434192859,172.91983283150319,0.62627986348122866,99.943287192697596,264.68397915054214,0.62969283276450505,119.08977199222215,405.89899291190909
792,TiDE_KIN,ensemble,h001_030,7.4184144894624602,7.9871337924549071,7.3007185660961005,16.808279427850927,1,178.74508676014975,178.74508676014975,1,229.41683515656848,229.41683515656848,1,273.3670200110169,273.3670200110169
792,TiDE_KIN,ensemble,h031_090,14.957167732578805,15.311881316954182,13.527966514143566,18.1226277813868,1,178.74508676014977,178.74508676014977,1,229.41683515656848,229.41683515656848,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,ensemble,h091_180,23.595226775791389,23.829565990672624,21.963083958765772,20.612151689266373,1,178.74508676014977,178.74508676014977,1,229.41683515656851,229.41683515656851,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,ensemble,h181_293,26.800978039997982,27.232360605383011,21.326918492638328,21.829341797042776,1,178.74508676014983,178.74508676014983,1,229.41683515656851,229.41683515656851,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,ensemble,all,21.406359819042997,22.907124080471455,18.489142982213469,20.182304862861923,1,178.7450867601498,178.7450867601498,1,229.41683515656851,229.41683515656851,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,0,h001_030,6.1056271937399869,7.0847216991599558,4.6477578381896709,16.706493079676228,1,178.74508676014977,178.74508676014977,1,229.41683515656851,229.41683515656851,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,0,h031_090,14.112016142306022,14.608919171473355,11.144942083264972,17.985737236966383,1,178.74508676014977,178.74508676014977,1,229.41683515656851,229.41683515656851,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,0,h091_180,27.149026418379169,27.763345756965755,25.12557372923181,21.754967559561237,1,178.7450867601498,178.7450867601498,1,229.41683515656851,229.41683515656851,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,0,h181_293,44.063583166383253,44.379977879032516,42.505352581300485,29.701158611347637,1,178.74508676014983,178.74508676014983,1,229.41683515656854,229.41683515656854,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,0,all,28.848078702409541,32.571773850637548,26.868722653445076,23.530774846590663,1,178.7450867601498,178.7450867601498,1,229.41683515656854,229.41683515656854,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,1,h001_030,4.3974654734725611,5.2006073048840937,3.6196218504148203,16.460758943604443,1,178.74508676014977,178.74508676014977,1,229.41683515656851,229.41683515656851,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,1,h031_090,5.0291904778853169,5.7346996641510994,-2.0057757026012624,16.492725836673344,1,178.74508676014977,178.74508676014977,1,229.41683515656848,229.41683515656848,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,1,h091_180,9.0294852219047588,10.348384690589308,-6.2625923501626364,16.992737325291515,1,178.7450867601498,178.7450867601498,1,229.41683515656854,229.41683515656854,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,1,h181_293,31.574366532787092,33.875884914001084,-31.523074213219012,23.743536007617024,1,178.7450867601498,178.7450867601498,1,229.41683515656854,229.41683515656854,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,1,all,16.430827580387938,22.057384938693485,-14.121155577651933,19.439427462953901,1,178.7450867601498,178.7450867601498,1,229.41683515656854,229.41683515656854,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,2,h001_030,14.006103716847552,15.187200766893007,13.634776009683819,18.185399626450078,1,178.74508676014977,178.74508676014977,1,229.41683515656851,229.41683515656851,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,2,h031_090,32.445919646915293,33.076709396377126,31.444733161766965,25.191165556445092,1,178.74508676014977,178.74508676014977,1,229.41683515656848,229.41683515656848,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,2,h091_180,47.511385550640341,47.837234940529704,47.026270497228133,34.963092869727802,0.89444444444444449,178.74508676014983,185.24026356447223,1,229.41683515656854,229.41683515656854,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,2,h181_293,56.018892131209,56.707942468031355,52.99847710983348,42.414794866650993,0.64823008849557517,178.74508676014983,231.45749790189427,0.92699115044247793,229.41683515656854,238.58098010961027,1,273.36702001101696,273.36702001101696
792,TiDE_KIN,2,all,44.276784302746044,47.13048892371139,42.719861870847261,34.118027646372944,0.83191126279863481,178.7450867601498,201.06955219157007,0.97184300341296925,229.41683515656854,232.95112996780989,1,273.36702001101696,273.36702001101696
792,TiDE_KIN_PREFIX,ensemble,h001_030,0.81229386611936338,0.99289130280239146,-0.15483604449245453,9.0079919477723251,1,98.250371306980142,98.250371306980142,1,126.10298636320536,126.10298636320536,1,150.26097615318079,150.26097615318079
792,TiDE_KIN_PREFIX,ensemble,h031_090,3.3075684032754307,4.1947951791884179,0.83648175751348641,9.4312358348662961,1,98.250371306980156,98.250371306980156,1,126.10298636320528,126.10298636320528,1,150.26097615318079,150.26097615318079
792,TiDE_KIN_PREFIX,ensemble,h091_180,20.760161257952568,23.048292184437777,20.114262543437011,15.128938301581709,0.94444444444444442,98.250371306980156,100.07744806287721,1,126.10298636320529,126.10298636320529,1,150.26097615318079,150.26097615318079
792,TiDE_KIN_PREFIX,ensemble,h181_293,49.178693415532571,49.525471292188499,49.178693415532571,35.018838616296222,0.29203539823008851,98.250371306980185,228.83190210517546,0.4336283185840708,126.10298636320529,233.32884670260665,0.69026548672566368,150.26097615318082,207.6828578104263
792,TiDE_KIN_PREFIX,ensemble,all,26.1038559363516,33.456763103972122,25.300408904370471,21.006304161464076,0.70989761092150172,98.250371306980171,149.17238457737881,0.78156996587030714,126.10298636320528,167.45630451457851,0.88054607508532423,150.26097615318079,172.40661651928571
792,TiDE_KIN_PREFIX,0,h001_030,0.95526949680289741,1.1424129570098527,-0.20570998013020253,9.0265123470110584,1,98.250371306980142,98.250371306980142,1,126.10298636320533,126.10298636320533,1,150.26097615318079,150.26097615318079
792,TiDE_KIN_PREFIX,0,h031_090,3.9519383214063191,5.5605596797040979,1.6177312660612022,9.4976920358708234,1,98.250371306980156,98.250371306980156,1,126.10298636320528,126.10298636320528,1,150.26097615318079,150.26097615318079
792,TiDE_KIN_PREFIX,0,h091_180,20.588406676942299,22.558260181288734,20.496707449867692,14.334263560255799,0.93055555555555558,98.250371306980156,99.637717582699139,0.97222222222222221,126.10298636320529,126.72032674475041,0.99722222222222223,150.26097615318079,150.34907719103302
792,TiDE_KIN_PREFIX,0,h181_293,58.721194616884432,59.942496889600847,58.721194616884432,42.099959347894789,0.26991150442477874,98.250371306980156,282.6946478304381,0.37610619469026552,126.10298636320529,350.5765506601598,0.49336283185840707,150.26097615318079,403.13004992527959
792,TiDE_KIN_PREFIX,0,all,29.877904357751582,39.462668606528048,29.252871122033444,23.508655355964898,0.69709897610921501,98.250371306980171,169.81031810549706,0.75085324232081907,126.10298636320528,212.86432902496267,0.80375426621160406,150.26097615318076,247.81092301206769
792,TiDE_KIN_PREFIX,1,h001_030,1.1344507193469313,1.3188788701879108,-0.61335643089914393,9.0421176154215157,1,98.250371306980142,98.250371306980142,1,126.10298636320533,126.10298636320533,1,150.26097615318082,150.26097615318082
792,TiDE_KIN_PREFIX,1,h031_090,3.3553867650658664,3.6912491843348647,-3.1289181343681123,9.7153662250180055,0.9458333333333333,98.250371306980171,98.867204963371222,0.9916666666666667,126.10298636320528,126.32950429526328,0.99583333333333335,150.26097615318076,150.35442359810554
792,TiDE_KIN_PREFIX,1,h091_180,11.744306662176939,14.550242178034896,7.7327540733902049,11.627935333827576,0.8833333333333333,98.250371306980156,99.54606728917031,0.98888888888888893,126.10298636320529,126.32760168886303,1,150.26097615318079,150.26097615318079
792,TiDE_KIN_PREFIX,1,h181_293,22.999079894431777,26.292235062259284,16.941200768785102,16.952148806703441,0.82743362831858402,98.250371306980156,108.63251802195637,0.87610619469026552,126.10298636320529,139.78765866245064,0.89601769911504425,150.26097615318076,169.11060517420424
792,TiDE_KIN_PREFIX,1,all,13.280683805976366,18.416387450960773,8.2053507593473523,13.024889068824901,0.88651877133105805,98.250371306980156,102.77871682429378,0.94709897610921501,126.10298636320528,131.49607313811109,0.95904436860068265,150.26097615318076,157.54976429676827
792,TiDE_KIN_PREFIX,2,h001_030,1.1098597468961244,1.4488352214592846,0.354558277551971,8.9967932449150503,1,98.250371306980142,98.250371306980142,1,126.10298636320536,126.10298636320536,1,150.26097615318082,150.26097615318082
792,TiDE_KIN_PREFIX,2,h031_090,5.7118334792841914,7.0825561151110836,4.0206321408473658,9.7036181107807007,1,98.250371306980156,98.250371306980156,1,126.10298636320528,126.10298636320528,1,150.26097615318076,150.26097615318076
792,TiDE_KIN_PREFIX,2,h091_180,32.382848004545302,35.460481063893532,32.113326107053147,24.142462106369447,0.64444444444444438,98.250371306980171,155.35973008431586,0.76388888888888884,126.10298636320529,175.24581545565269,0.84999999999999998,150.26097615318079,184.14943902340977
792,TiDE_KIN_PREFIX,2,h181_293,71.873684860928179,72.496123182353415,71.873684860928179,58.372897955775265,0.25,98.250371306980185,473.68397276435417,0.25,126.10298636320529,708.04354207773588,0.25221238938053098,150.26097615318076,1021.2373705604407
792,TiDE_KIN_PREFIX,2,all,38.949448842518422,49.261469015031309,38.443004831730612,32.836450315939075,0.60153583617747441,98.250371306980185,260.58429367777705,0.63822525597269619,126.10298636320528,365.63246559208659,0.66552901023890787,150.26097615318076,496.57597351270635
972,BPLUS_CONTINUOUS,ensemble,h001_030,29.489551695485247,29.501872401937803,29.489551695485247,18.159796603326388,1,67.661105635248589,67.661105635248589,1,86.84208891773406,86.84208891773406,1,103.47873137893829,103.47873137893829
972,BPLUS_CONTINUOUS,ensemble,h031_090,33.314606673301498,33.444648625260974,33.314606673301498,21.120664384096873,0.61250000000000004,67.661105635248589,76.939572209111219,0.97916666666666663,86.84208891773406,87.799908749257227,0.98750000000000004,103.47873137893829,104.31868735404393
972,BPLUS_CONTINUOUS,ensemble,h091_180,59.780514347135615,61.294819899926118,59.780514347135615,45.985270167792933,0,67.661105635248617,327.16072093036189,0.36666666666666664,86.842088917734046,462.68897411192449,0.53055555555555556,103.47873137893828,742.05545833451254
972,BPLUS_CONTINUOUS,ensemble,h181_293,86.497174463068092,86.716560749179365,86.497174463068092,72.03746994747425,0,67.661105635248646,594.3273220896865,0.068584070796460173,86.842088917734031,950.91774865492994,0.22345132743362831,103.47873137893829,1578.9101821018885
972,BPLUS_CONTINUOUS,ensemble,all,61.563105654715187,67.16738918938411,61.563105654715187,48.091952833827847,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430037,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,BPLUS_CONTINUOUS,0,h001_030,29.489551695485247,29.501872401937803,29.489551695485247,18.159796603326388,1,67.661105635248589,67.661105635248589,1,86.84208891773406,86.84208891773406,1,103.47873137893829,103.47873137893829
972,BPLUS_CONTINUOUS,0,h031_090,33.314606673301498,33.444648625260974,33.314606673301498,21.120664384096873,0.61250000000000004,67.661105635248589,76.939572209111219,0.97916666666666663,86.84208891773406,87.799908749257227,0.98750000000000004,103.47873137893829,104.31868735404393
972,BPLUS_CONTINUOUS,0,h091_180,59.780514347135615,61.294819899926118,59.780514347135615,45.985270167792933,0,67.661105635248617,327.16072093036189,0.36666666666666664,86.842088917734046,462.68897411192449,0.53055555555555556,103.47873137893828,742.05545833451254
972,BPLUS_CONTINUOUS,0,h181_293,86.497174463068092,86.716560749179365,86.497174463068092,72.03746994747425,0,67.661105635248646,594.3273220896865,0.068584070796460173,86.842088917734031,950.91774865492994,0.22345132743362831,103.47873137893829,1578.9101821018885
972,BPLUS_CONTINUOUS,0,all,61.563105654715187,67.16738918938411,61.563105654715187,48.091952833827847,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430037,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,BPLUS_CONTINUOUS,1,h001_030,29.489551695485247,29.501872401937803,29.489551695485247,18.159796603326388,1,67.661105635248589,67.661105635248589,1,86.84208891773406,86.84208891773406,1,103.47873137893829,103.47873137893829
972,BPLUS_CONTINUOUS,1,h031_090,33.314606673301498,33.444648625260974,33.314606673301498,21.120664384096873,0.61250000000000004,67.661105635248589,76.939572209111219,0.97916666666666663,86.84208891773406,87.799908749257227,0.98750000000000004,103.47873137893829,104.31868735404393
972,BPLUS_CONTINUOUS,1,h091_180,59.780514347135615,61.294819899926118,59.780514347135615,45.985270167792933,0,67.661105635248617,327.16072093036189,0.36666666666666664,86.842088917734046,462.68897411192449,0.53055555555555556,103.47873137893828,742.05545833451254
972,BPLUS_CONTINUOUS,1,h181_293,86.497174463068092,86.716560749179365,86.497174463068092,72.03746994747425,0,67.661105635248646,594.3273220896865,0.068584070796460173,86.842088917734031,950.91774865492994,0.22345132743362831,103.47873137893829,1578.9101821018885
972,BPLUS_CONTINUOUS,1,all,61.563105654715187,67.16738918938411,61.563105654715187,48.091952833827847,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430037,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,BPLUS_CONTINUOUS,2,h001_030,29.489551695485247,29.501872401937803,29.489551695485247,18.159796603326388,1,67.661105635248589,67.661105635248589,1,86.84208891773406,86.84208891773406,1,103.47873137893829,103.47873137893829
972,BPLUS_CONTINUOUS,2,h031_090,33.314606673301498,33.444648625260974,33.314606673301498,21.120664384096873,0.61250000000000004,67.661105635248589,76.939572209111219,0.97916666666666663,86.84208891773406,87.799908749257227,0.98750000000000004,103.47873137893829,104.31868735404393
972,BPLUS_CONTINUOUS,2,h091_180,59.780514347135615,61.294819899926118,59.780514347135615,45.985270167792933,0,67.661105635248617,327.16072093036189,0.36666666666666664,86.842088917734046,462.68897411192449,0.53055555555555556,103.47873137893828,742.05545833451254
972,BPLUS_CONTINUOUS,2,h181_293,86.497174463068092,86.716560749179365,86.497174463068092,72.03746994747425,0,67.661105635248646,594.3273220896865,0.068584070796460173,86.842088917734031,950.91774865492994,0.22345132743362831,103.47873137893829,1578.9101821018885
