origin,method,seed,bin,point,n,mae,rmse,bias,probability_available,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
612,TiDE_KIN_PREFIX,1,h181_293,ATU1,113,51.761185702959388,53.894877598795439,-51.761185702959388,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,1,h181_293,ATU5,113,84.095657729624293,85.36294544713617,-84.095657729624293,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,1,h181_293,MJ3,113,22.586617508581305,25.79645377707012,-22.481310274442144,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,1,h181_293,MJ1,113,81.739712352452372,82.453897177644365,-81.739712352452372,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,1,all,ATU1,293,29.840104984066254,37.238800741008738,-29.516875785795335,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,1,all,ATU5,293,47.737715769499722,59.096717716004697,-47.454155061532163,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,1,all,MJ3,293,11.58313830819433,16.640194819815772,-7.8224124138051083,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,1,all,MJ1,293,56.159343913385079,62.606426885044947,-56.159343913385079,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h001_030,ATU1,30,1.677749516244804,2.0250535981230344,1.4953537175968032,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h001_030,ATU5,30,1.6150286207946352,2.0219755121355951,1.3424122834672061,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h001_030,MJ3,30,3.000428521806104,3.3571325416645532,3.000428521806104,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h001_030,MJ1,30,4.4052768584045907,5.803512743372897,-4.2233759555279828,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h031_090,ATU1,60,6.5334568900663008,8.4961732422437581,-6.2533069725209147,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h031_090,ATU5,60,9.1608702879240962,12.669765161268824,-8.6481649447624385,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h031_090,MJ3,60,8.3423634048389097,8.5876572434656708,8.3423634048389097,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h031_090,MJ1,60,26.392242153764322,27.795070397509345,-26.392242153764322,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h091_180,ATU1,90,50.630245080426953,53.598778856464186,-50.630245080426953,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h091_180,ATU5,90,71.619510847437112,74.90272180477848,-71.619510847437112,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h091_180,MJ3,90,9.5740682768489886,12.133926590013775,-6.6755698639340757,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h091_180,MJ1,90,62.034016286281599,63.113756514461137,-62.034016286281599,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h181_293,ATU1,113,65.725727143405365,68.722241144086908,-65.725727143405365,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h181_293,ATU5,113,102.25421571615308,104.87423084829533,-102.25421571615308,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h181_293,MJ3,113,24.729707190054793,28.220148320138389,-24.200239537741524,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,h181_293,MJ1,113,81.532336779547336,82.31312737205225,-81.532336779547336,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,all,ATU1,293,42.409792229810755,52.144426884176909,-42.027532529920073,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,all,ATU5,293,63.47640077847754,77.449397990703304,-63.068600274322066,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,all,MJ3,293,14.49378060524614,19.199371828639716,-9.3681696094687403,False,,,,,,,,,,
612,TiDE_KIN_PREFIX,2,all,MJ1,293,56.354636030144,63.231831385312034,-56.336011364320456,False,,,,,,,,,,
792,BPLUS_CONTINUOUS,ensemble,h001_030,ATU1,30,3.8889533669184044,4.8356539869728223,3.8889533669184044,True,2.9228093471454293,0.6333333333333333,7.4327035636015353,20.649744454388554,0.66666666666666663,9.5397717449237689,28.283160583114523,0.66666666666666663,11.367339156759499,36.670334087569451
792,BPLUS_CONTINUOUS,ensemble,h001_030,ATU5,30,2.5790404217723184,3.292229068206959,2.5790404217723184,True,2.055242798910117,1,14.850198314250747,14.850198314250747,1,19.060023189752656,19.060023189752656,1,22.711418441317392,22.711418441317392
792,BPLUS_CONTINUOUS,ensemble,h001_030,MJ3,30,0.1201137454863859,0.12973347110214395,0.03825779767532822,True,19.401069226117539,1,212.7847785219592,212.7847785219592,1,273.10630654426768,273.10630654426768,1,325.42623611414672,325.42623611414672
792,BPLUS_CONTINUOUS,ensemble,h001_030,MJ1,30,2.5550524634286109,3.1378857264956963,2.5550524634286109,True,6.0781181988135469,1,64.968285612534828,64.968285612534828,1,83.38589183587392,83.38589183587392,1,99.36041854372688,99.36041854372688
792,BPLUS_CONTINUOUS,ensemble,h031_090,ATU1,60,12.555603658256622,15.234733226592208,12.555603658256622,True,10.928411749686298,0,7.4327035636015353,95.825222328160095,0,9.5397717449237689,165.25412746081855,0,11.367339156759499,286.24470235183418
792,BPLUS_CONTINUOUS,ensemble,h031_090,ATU5,60,12.687253613095447,16.765742916513656,12.687253613095447,True,9.9589244833129111,0.56666666666666665,14.850198314250747,74.797468525619536,0.65000000000000002,19.060023189752656,122.53970441515739,0.68333333333333335,22.711418441317392,205.36548093402573
792,BPLUS_CONTINUOUS,ensemble,h031_090,MJ3,60,0.88019921584622884,1.0077087643403386,-0.21211274328748383,True,19.405868053853958,1,212.78477852195925,212.78477852195925,1,273.10630654426774,273.10630654426774,1,325.42623611414695,325.42623611414695
792,BPLUS_CONTINUOUS,ensemble,h031_090,MJ1,60,11.837127385539301,12.379017654187244,11.837127385539301,True,8.2727814781049727,1,64.968285612534814,64.968285612534814,1,83.385891835873949,83.385891835873949,1,99.360418543726851,99.360418543726851
792,BPLUS_CONTINUOUS,ensemble,h091_180,ATU1,90,32.4288202715476,32.463693349481687,32.4288202715476,True,30.792735528285533,0,7.4327035636015353,294.55738846106993,0,9.5397717449237689,562.71845972663823,0,11.367339156759499,1081.1733668834727
792,BPLUS_CONTINUOUS,ensemble,h091_180,ATU5,90,43.063583160948113,43.178166218112992,43.063583160948113,True,39.794761434315276,0,14.850198314250747,371.23503835247823,0,19.060023189752656,689.73145451118853,0,22.711418441317392,1291.0263760528931
792,BPLUS_CONTINUOUS,ensemble,h091_180,MJ3,90,5.021865445000695,5.1476185640911405,5.021865445000695,True,19.528276283065644,1,212.78477852195923,212.78477852195923,1,273.10630654426768,273.10630654426768,1,325.42623611414689,325.42623611414689
792,BPLUS_CONTINUOUS,ensemble,h091_180,MJ1,90,24.662178372166927,24.803004378365692,24.662178372166927,True,14.876636480328544,1,64.968285612534828,64.968285612534828,1,83.385891835873963,83.385891835873963,1,99.360418543726837,99.360418543726837
792,BPLUS_CONTINUOUS,ensemble,h181_293,ATU1,113,42.537137684930997,42.825273092445151,42.537137684930997,True,40.901052941668929,0,7.4327035636015371,395.64056259490383,0,9.539771744923744,764.88480799430624,0,11.367339156759495,1485.506063418808
792,BPLUS_CONTINUOUS,ensemble,h181_293,ATU5,113,55.62068263335032,55.742862231380926,55.62068263335032,True,52.351860906712133,0,14.850198314250747,496.80603307650023,0,19.060023189752652,940.87344395923265,0,22.711418441317395,1793.3103549489806
792,BPLUS_CONTINUOUS,ensemble,h181_293,MJ3,113,9.2205553967759322,13.922809365078253,9.2205553967759322,True,20.320585355416281,1,212.7847785219592,212.7847785219592,1,273.10630654426768,273.10630654426768,1,325.42623611414677,325.42623611414677
792,BPLUS_CONTINUOUS,ensemble,h181_293,MJ1,113,30.859860630450136,31.311544350351753,30.859860630450136,True,19.483183875269866,0.77876106194690264,64.968285612534814,80.891230769353413,0.92035398230088494,83.385891835873906,88.910454315686025,1,99.360418543726936,99.360418543726936
792,BPLUS_CONTINUOUS,ensemble,all,ATU1,293,29.335478509690908,32.877890262058848,29.335478509690908,True,27.769809438054018,0.064846416382252553,7.4327035636015353,264.80052630730955,0.068259385665529013,9.53977174492376,504.57470014981777,0.068259385665529013,11.367339156759497,967.38082030571661
792,BPLUS_CONTINUOUS,ensemble,all,ATU5,293,37.540839766187069,42.775051365351246,37.540839766187069,True,34.66375960584616,0.21843003412969283,14.850198314250747,322.46958788509306,0.23549488054607509,19.060023189752656,601.77035165188488,0.24232081911262798,22.711418441317392,1132.5587555060624
792,BPLUS_CONTINUOUS,ensemble,all,MJ3,293,5.2911468095600966,9.1163682048876531,5.0590840246373849,True,19.795751435674784,1,212.78477852195923,212.78477852195923,1,273.10630654426768,273.10630654426768,1,325.42623611414683,325.42623611414683
792,BPLUS_CONTINUOUS,ensemble,all,MJ1,293,22.162592224474757,24.483988940646118,22.162592224474757,True,14.400025582886581,0.91467576791808869,64.968285612534814,71.109216679840287,0.96928327645051193,83.385891835873934,85.516525147200809,1,99.360418543726865,99.360418543726865
792,BPLUS_CONTINUOUS,0,h001_030,ATU1,30,3.8889533669184044,4.8356539869728223,3.8889533669184044,True,2.9228093471454293,0.6333333333333333,7.4327035636015353,20.649744454388554,0.66666666666666663,9.5397717449237689,28.283160583114523,0.66666666666666663,11.367339156759499,36.670334087569451
792,BPLUS_CONTINUOUS,0,h001_030,ATU5,30,2.5790404217723184,3.292229068206959,2.5790404217723184,True,2.055242798910117,1,14.850198314250747,14.850198314250747,1,19.060023189752656,19.060023189752656,1,22.711418441317392,22.711418441317392
792,BPLUS_CONTINUOUS,0,h001_030,MJ3,30,0.1201137454863859,0.12973347110214395,0.03825779767532822,True,19.401069226117539,1,212.7847785219592,212.7847785219592,1,273.10630654426768,273.10630654426768,1,325.42623611414672,325.42623611414672
792,BPLUS_CONTINUOUS,0,h001_030,MJ1,30,2.5550524634286109,3.1378857264956963,2.5550524634286109,True,6.0781181988135469,1,64.968285612534828,64.968285612534828,1,83.38589183587392,83.38589183587392,1,99.36041854372688,99.36041854372688
792,BPLUS_CONTINUOUS,0,h031_090,ATU1,60,12.555603658256622,15.234733226592208,12.555603658256622,True,10.928411749686298,0,7.4327035636015353,95.825222328160095,0,9.5397717449237689,165.25412746081855,0,11.367339156759499,286.24470235183418
792,BPLUS_CONTINUOUS,0,h031_090,ATU5,60,12.687253613095447,16.765742916513656,12.687253613095447,True,9.9589244833129111,0.56666666666666665,14.850198314250747,74.797468525619536,0.65000000000000002,19.060023189752656,122.53970441515739,0.68333333333333335,22.711418441317392,205.36548093402573
792,BPLUS_CONTINUOUS,0,h031_090,MJ3,60,0.88019921584622884,1.0077087643403386,-0.21211274328748383,True,19.405868053853958,1,212.78477852195925,212.78477852195925,1,273.10630654426774,273.10630654426774,1,325.42623611414695,325.42623611414695
792,BPLUS_CONTINUOUS,0,h031_090,MJ1,60,11.837127385539301,12.379017654187244,11.837127385539301,True,8.2727814781049727,1,64.968285612534814,64.968285612534814,1,83.385891835873949,83.385891835873949,1,99.360418543726851,99.360418543726851
792,BPLUS_CONTINUOUS,0,h091_180,ATU1,90,32.4288202715476,32.463693349481687,32.4288202715476,True,30.792735528285533,0,7.4327035636015353,294.55738846106993,0,9.5397717449237689,562.71845972663823,0,11.367339156759499,1081.1733668834727
792,BPLUS_CONTINUOUS,0,h091_180,ATU5,90,43.063583160948113,43.178166218112992,43.063583160948113,True,39.794761434315276,0,14.850198314250747,371.23503835247823,0,19.060023189752656,689.73145451118853,0,22.711418441317392,1291.0263760528931
792,BPLUS_CONTINUOUS,0,h091_180,MJ3,90,5.021865445000695,5.1476185640911405,5.021865445000695,True,19.528276283065644,1,212.78477852195923,212.78477852195923,1,273.10630654426768,273.10630654426768,1,325.42623611414689,325.42623611414689
792,BPLUS_CONTINUOUS,0,h091_180,MJ1,90,24.662178372166927,24.803004378365692,24.662178372166927,True,14.876636480328544,1,64.968285612534828,64.968285612534828,1,83.385891835873963,83.385891835873963,1,99.360418543726837,99.360418543726837
792,BPLUS_CONTINUOUS,0,h181_293,ATU1,113,42.537137684930997,42.825273092445151,42.537137684930997,True,40.901052941668929,0,7.4327035636015371,395.64056259490383,0,9.539771744923744,764.88480799430624,0,11.367339156759495,1485.506063418808
792,BPLUS_CONTINUOUS,0,h181_293,ATU5,113,55.62068263335032,55.742862231380926,55.62068263335032,True,52.351860906712133,0,14.850198314250747,496.80603307650023,0,19.060023189752652,940.87344395923265,0,22.711418441317395,1793.3103549489806
792,BPLUS_CONTINUOUS,0,h181_293,MJ3,113,9.2205553967759322,13.922809365078253,9.2205553967759322,True,20.320585355416281,1,212.7847785219592,212.7847785219592,1,273.10630654426768,273.10630654426768,1,325.42623611414677,325.42623611414677
792,BPLUS_CONTINUOUS,0,h181_293,MJ1,113,30.859860630450136,31.311544350351753,30.859860630450136,True,19.483183875269866,0.77876106194690264,64.968285612534814,80.891230769353413,0.92035398230088494,83.385891835873906,88.910454315686025,1,99.360418543726936,99.360418543726936
792,BPLUS_CONTINUOUS,0,all,ATU1,293,29.335478509690908,32.877890262058848,29.335478509690908,True,27.769809438054018,0.064846416382252553,7.4327035636015353,264.80052630730955,0.068259385665529013,9.53977174492376,504.57470014981777,0.068259385665529013,11.367339156759497,967.38082030571661
792,BPLUS_CONTINUOUS,0,all,ATU5,293,37.540839766187069,42.775051365351246,37.540839766187069,True,34.66375960584616,0.21843003412969283,14.850198314250747,322.46958788509306,0.23549488054607509,19.060023189752656,601.77035165188488,0.24232081911262798,22.711418441317392,1132.5587555060624
792,BPLUS_CONTINUOUS,0,all,MJ3,293,5.2911468095600966,9.1163682048876531,5.0590840246373849,True,19.795751435674784,1,212.78477852195923,212.78477852195923,1,273.10630654426768,273.10630654426768,1,325.42623611414683,325.42623611414683
792,BPLUS_CONTINUOUS,0,all,MJ1,293,22.162592224474757,24.483988940646118,22.162592224474757,True,14.400025582886581,0.91467576791808869,64.968285612534814,71.109216679840287,0.96928327645051193,83.385891835873934,85.516525147200809,1,99.360418543726865,99.360418543726865
792,BPLUS_CONTINUOUS,1,h001_030,ATU1,30,3.8889533669184044,4.8356539869728223,3.8889533669184044,True,2.9228093471454293,0.6333333333333333,7.4327035636015353,20.649744454388554,0.66666666666666663,9.5397717449237689,28.283160583114523,0.66666666666666663,11.367339156759499,36.670334087569451
792,BPLUS_CONTINUOUS,1,h001_030,ATU5,30,2.5790404217723184,3.292229068206959,2.5790404217723184,True,2.055242798910117,1,14.850198314250747,14.850198314250747,1,19.060023189752656,19.060023189752656,1,22.711418441317392,22.711418441317392
792,BPLUS_CONTINUOUS,1,h001_030,MJ3,30,0.1201137454863859,0.12973347110214395,0.03825779767532822,True,19.401069226117539,1,212.7847785219592,212.7847785219592,1,273.10630654426768,273.10630654426768,1,325.42623611414672,325.42623611414672
792,BPLUS_CONTINUOUS,1,h001_030,MJ1,30,2.5550524634286109,3.1378857264956963,2.5550524634286109,True,6.0781181988135469,1,64.968285612534828,64.968285612534828,1,83.38589183587392,83.38589183587392,1,99.36041854372688,99.36041854372688
792,BPLUS_CONTINUOUS,1,h031_090,ATU1,60,12.555603658256622,15.234733226592208,12.555603658256622,True,10.928411749686298,0,7.4327035636015353,95.825222328160095,0,9.5397717449237689,165.25412746081855,0,11.367339156759499,286.24470235183418
792,BPLUS_CONTINUOUS,1,h031_090,ATU5,60,12.687253613095447,16.765742916513656,12.687253613095447,True,9.9589244833129111,0.56666666666666665,14.850198314250747,74.797468525619536,0.65000000000000002,19.060023189752656,122.53970441515739,0.68333333333333335,22.711418441317392,205.36548093402573
792,BPLUS_CONTINUOUS,1,h031_090,MJ3,60,0.88019921584622884,1.0077087643403386,-0.21211274328748383,True,19.405868053853958,1,212.78477852195925,212.78477852195925,1,273.10630654426774,273.10630654426774,1,325.42623611414695,325.42623611414695
792,BPLUS_CONTINUOUS,1,h031_090,MJ1,60,11.837127385539301,12.379017654187244,11.837127385539301,True,8.2727814781049727,1,64.968285612534814,64.968285612534814,1,83.385891835873949,83.385891835873949,1,99.360418543726851,99.360418543726851
792,BPLUS_CONTINUOUS,1,h091_180,ATU1,90,32.4288202715476,32.463693349481687,32.4288202715476,True,30.792735528285533,0,7.4327035636015353,294.55738846106993,0,9.5397717449237689,562.71845972663823,0,11.367339156759499,1081.1733668834727
792,BPLUS_CONTINUOUS,1,h091_180,ATU5,90,43.063583160948113,43.178166218112992,43.063583160948113,True,39.794761434315276,0,14.850198314250747,371.23503835247823,0,19.060023189752656,689.73145451118853,0,22.711418441317392,1291.0263760528931
792,BPLUS_CONTINUOUS,1,h091_180,MJ3,90,5.021865445000695,5.1476185640911405,5.021865445000695,True,19.528276283065644,1,212.78477852195923,212.78477852195923,1,273.10630654426768,273.10630654426768,1,325.42623611414689,325.42623611414689
792,BPLUS_CONTINUOUS,1,h091_180,MJ1,90,24.662178372166927,24.803004378365692,24.662178372166927,True,14.876636480328544,1,64.968285612534828,64.968285612534828,1,83.385891835873963,83.385891835873963,1,99.360418543726837,99.360418543726837
792,BPLUS_CONTINUOUS,1,h181_293,ATU1,113,42.537137684930997,42.825273092445151,42.537137684930997,True,40.901052941668929,0,7.4327035636015371,395.64056259490383,0,9.539771744923744,764.88480799430624,0,11.367339156759495,1485.506063418808
792,BPLUS_CONTINUOUS,1,h181_293,ATU5,113,55.62068263335032,55.742862231380926,55.62068263335032,True,52.351860906712133,0,14.850198314250747,496.80603307650023,0,19.060023189752652,940.87344395923265,0,22.711418441317395,1793.3103549489806
792,BPLUS_CONTINUOUS,1,h181_293,MJ3,113,9.2205553967759322,13.922809365078253,9.2205553967759322,True,20.320585355416281,1,212.7847785219592,212.7847785219592,1,273.10630654426768,273.10630654426768,1,325.42623611414677,325.42623611414677
792,BPLUS_CONTINUOUS,1,h181_293,MJ1,113,30.859860630450136,31.311544350351753,30.859860630450136,True,19.483183875269866,0.77876106194690264,64.968285612534814,80.891230769353413,0.92035398230088494,83.385891835873906,88.910454315686025,1,99.360418543726936,99.360418543726936
792,BPLUS_CONTINUOUS,1,all,ATU1,293,29.335478509690908,32.877890262058848,29.335478509690908,True,27.769809438054018,0.064846416382252553,7.4327035636015353,264.80052630730955,0.068259385665529013,9.53977174492376,504.57470014981777,0.068259385665529013,11.367339156759497,967.38082030571661
792,BPLUS_CONTINUOUS,1,all,ATU5,293,37.540839766187069,42.775051365351246,37.540839766187069,True,34.66375960584616,0.21843003412969283,14.850198314250747,322.46958788509306,0.23549488054607509,19.060023189752656,601.77035165188488,0.24232081911262798,22.711418441317392,1132.5587555060624
792,BPLUS_CONTINUOUS,1,all,MJ3,293,5.2911468095600966,9.1163682048876531,5.0590840246373849,True,19.795751435674784,1,212.78477852195923,212.78477852195923,1,273.10630654426768,273.10630654426768,1,325.42623611414683,325.42623611414683
792,BPLUS_CONTINUOUS,1,all,MJ1,293,22.162592224474757,24.483988940646118,22.162592224474757,True,14.400025582886581,0.91467576791808869,64.968285612534814,71.109216679840287,0.96928327645051193,83.385891835873934,85.516525147200809,1,99.360418543726865,99.360418543726865
792,BPLUS_CONTINUOUS,2,h001_030,ATU1,30,3.8889533669184044,4.8356539869728223,3.8889533669184044,True,2.9228093471454293,0.6333333333333333,7.4327035636015353,20.649744454388554,0.66666666666666663,9.5397717449237689,28.283160583114523,0.66666666666666663,11.367339156759499,36.670334087569451
792,BPLUS_CONTINUOUS,2,h001_030,ATU5,30,2.5790404217723184,3.292229068206959,2.5790404217723184,True,2.055242798910117,1,14.850198314250747,14.850198314250747,1,19.060023189752656,19.060023189752656,1,22.711418441317392,22.711418441317392
792,BPLUS_CONTINUOUS,2,h001_030,MJ3,30,0.1201137454863859,0.12973347110214395,0.03825779767532822,True,19.401069226117539,1,212.7847785219592,212.7847785219592,1,273.10630654426768,273.10630654426768,1,325.42623611414672,325.42623611414672
792,BPLUS_CONTINUOUS,2,h001_030,MJ1,30,2.5550524634286109,3.1378857264956963,2.5550524634286109,True,6.0781181988135469,1,64.968285612534828,64.968285612534828,1,83.38589183587392,83.38589183587392,1,99.36041854372688,99.36041854372688
792,BPLUS_CONTINUOUS,2,h031_090,ATU1,60,12.555603658256622,15.234733226592208,12.555603658256622,True,10.928411749686298,0,7.4327035636015353,95.825222328160095,0,9.5397717449237689,165.25412746081855,0,11.367339156759499,286.24470235183418
792,BPLUS_CONTINUOUS,2,h031_090,ATU5,60,12.687253613095447,16.765742916513656,12.687253613095447,True,9.9589244833129111,0.56666666666666665,14.850198314250747,74.797468525619536,0.65000000000000002,19.060023189752656,122.53970441515739,0.68333333333333335,22.711418441317392,205.36548093402573
792,BPLUS_CONTINUOUS,2,h031_090,MJ3,60,0.88019921584622884,1.0077087643403386,-0.21211274328748383,True,19.405868053853958,1,212.78477852195925,212.78477852195925,1,273.10630654426774,273.10630654426774,1,325.42623611414695,325.42623611414695
792,BPLUS_CONTINUOUS,2,h031_090,MJ1,60,11.837127385539301,12.379017654187244,11.837127385539301,True,8.2727814781049727,1,64.968285612534814,64.968285612534814,1,83.385891835873949,83.385891835873949,1,99.360418543726851,99.360418543726851
792,BPLUS_CONTINUOUS,2,h091_180,ATU1,90,32.4288202715476,32.463693349481687,32.4288202715476,True,30.792735528285533,0,7.4327035636015353,294.55738846106993,0,9.5397717449237689,562.71845972663823,0,11.367339156759499,1081.1733668834727
792,BPLUS_CONTINUOUS,2,h091_180,ATU5,90,43.063583160948113,43.178166218112992,43.063583160948113,True,39.794761434315276,0,14.850198314250747,371.23503835247823,0,19.060023189752656,689.73145451118853,0,22.711418441317392,1291.0263760528931
792,BPLUS_CONTINUOUS,2,h091_180,MJ3,90,5.021865445000695,5.1476185640911405,5.021865445000695,True,19.528276283065644,1,212.78477852195923,212.78477852195923,1,273.10630654426768,273.10630654426768,1,325.42623611414689,325.42623611414689
792,BPLUS_CONTINUOUS,2,h091_180,MJ1,90,24.662178372166927,24.803004378365692,24.662178372166927,True,14.876636480328544,1,64.968285612534828,64.968285612534828,1,83.385891835873963,83.385891835873963,1,99.360418543726837,99.360418543726837
792,BPLUS_CONTINUOUS,2,h181_293,ATU1,113,42.537137684930997,42.825273092445151,42.537137684930997,True,40.901052941668929,0,7.4327035636015371,395.64056259490383,0,9.539771744923744,764.88480799430624,0,11.367339156759495,1485.506063418808
792,BPLUS_CONTINUOUS,2,h181_293,ATU5,113,55.62068263335032,55.742862231380926,55.62068263335032,True,52.351860906712133,0,14.850198314250747,496.80603307650023,0,19.060023189752652,940.87344395923265,0,22.711418441317395,1793.3103549489806
792,BPLUS_CONTINUOUS,2,h181_293,MJ3,113,9.2205553967759322,13.922809365078253,9.2205553967759322,True,20.320585355416281,1,212.7847785219592,212.7847785219592,1,273.10630654426768,273.10630654426768,1,325.42623611414677,325.42623611414677
792,BPLUS_CONTINUOUS,2,h181_293,MJ1,113,30.859860630450136,31.311544350351753,30.859860630450136,True,19.483183875269866,0.77876106194690264,64.968285612534814,80.891230769353413,0.92035398230088494,83.385891835873906,88.910454315686025,1,99.360418543726936,99.360418543726936
792,BPLUS_CONTINUOUS,2,all,ATU1,293,29.335478509690908,32.877890262058848,29.335478509690908,True,27.769809438054018,0.064846416382252553,7.4327035636015353,264.80052630730955,0.068259385665529013,9.53977174492376,504.57470014981777,0.068259385665529013,11.367339156759497,967.38082030571661
792,BPLUS_CONTINUOUS,2,all,ATU5,293,37.540839766187069,42.775051365351246,37.540839766187069,True,34.66375960584616,0.21843003412969283,14.850198314250747,322.46958788509306,0.23549488054607509,19.060023189752656,601.77035165188488,0.24232081911262798,22.711418441317392,1132.5587555060624
792,BPLUS_CONTINUOUS,2,all,MJ3,293,5.2911468095600966,9.1163682048876531,5.0590840246373849,True,19.795751435674784,1,212.78477852195923,212.78477852195923,1,273.10630654426768,273.10630654426768,1,325.42623611414683,325.42623611414683
792,BPLUS_CONTINUOUS,2,all,MJ1,293,22.162592224474757,24.483988940646118,22.162592224474757,True,14.400025582886581,0.91467576791808869,64.968285612534814,71.109216679840287,0.96928327645051193,83.385891835873934,85.516525147200809,1,99.360418543726865,99.360418543726865
792,DRIFT1,ensemble,h001_030,ATU1,30,0.29181649032516171,0.33443215621378924,0.29181649032516171,True,7.2222176148737312,1,79.195486039368703,79.195486039368703,1,101.64630589381213,101.64630589381213,1,121.11904393745235,121.11904393745235
792,DRIFT1,ensemble,h001_030,ATU5,30,0.20969076634584477,0.24801440278942799,0.20969076634584477,True,10.741341653548055,1,117.80226627509001,117.80226627509001,1,151.1975718771352,151.1975718771352,1,180.16301911211582,180.16301911211582
792,DRIFT1,ensemble,h001_030,MJ3,30,0.74222022596970116,0.94551191215937624,-0.74222022596970116,True,1.6628478683670225,1,17.672440570802792,17.672440570802792,1,22.682331910395078,22.682331910395078,1,27.027665502463151,27.027665502463151
792,DRIFT1,ensemble,h001_030,MJ1,30,0.85319380661406208,1.0769744080678887,0.85319380661406208,True,2.0390608644498562,1,21.768134553063646,21.768134553063646,1,27.939098226108854,27.939098226108854,1,33.291488912110935,33.291488912110935
792,DRIFT1,ensemble,h031_090,ATU1,60,2.5893967096613322,2.9935480397987497,-2.5632588086404229,True,7.3363323334905823,1,79.195486039368703,79.195486039368703,1,101.64630589381218,101.64630589381218,1,121.11904393745236,121.11904393745236
792,DRIFT1,ensemble,h031_090,ATU5,60,0.48207072613292895,0.72891830708824046,0.36283018365815756,True,10.745419189333511,1,117.80226627509001,117.80226627509001,1,151.19757187713523,151.19757187713523,1,180.16301911211585,180.16301911211585
792,DRIFT1,ensemble,h031_090,MJ3,60,3.2247830699654592,3.2658714930104624,-3.2247830699654592,True,2.2162100785564558,1,17.672440570802792,17.672440570802792,1,22.682331910395078,22.682331910395078,1,27.027665502463151,27.027665502463151
792,DRIFT1,ensemble,h031_090,MJ1,60,4.363970205739645,4.5378650916806054,4.363970205739645,True,2.9237363284413629,1,21.768134553063646,21.768134553063646,1,27.939098226108854,27.939098226108854,1,33.291488912110935,33.291488912110935
792,DRIFT1,ensemble,h091_180,ATU1,90,6.1393387408788307,6.2434668465841217,-6.1393387408788307,True,7.7221628393939596,1,79.195486039368689,79.195486039368689,1,101.64630589381215,101.64630589381215,1,121.11904393745236,121.11904393745236
792,DRIFT1,ensemble,h091_180,ATU5,90,5.416051430399726,5.6687492832234545,5.416051430399726,True,11.019273548533409,1,117.80226627509001,117.80226627509001,1,151.19757187713526,151.19757187713526,1,180.16301911211579,180.16301911211579
792,DRIFT1,ensemble,h091_180,MJ3,90,1.0225401771029814,1.293243146114704,-0.96118565836267056,True,1.7074383905766319,1,17.672440570802792,17.672440570802792,1,22.682331910395078,22.682331910395078,1,27.027665502463151,27.027665502463151
792,DRIFT1,ensemble,h091_180,MJ1,90,9.423648853969425,9.539963956509613,9.423648853969425,True,5.8334047940786311,0.78888888888888886,21.768134553063646,22.211711084346931,1,27.939098226108854,27.939098226108854,1,33.291488912110943,33.291488912110943
792,DRIFT1,ensemble,h181_293,ATU1,113,9.167126777165846,9.2904645881994359,-9.167126777165846,True,8.325945285163975,1,79.195486039368689,79.195486039368689,1,101.64630589381214,101.64630589381214,1,121.11904393745233,121.11904393745233
792,DRIFT1,ensemble,h181_293,ATU5,113,8.9996616976839015,9.170832042788609,8.9996616976839015,True,11.468147155462713,1,117.80226627509001,117.80226627509001,1,151.19757187713526,151.19757187713526,1,180.16301911211576,180.16301911211576
792,DRIFT1,ensemble,h181_293,MJ3,113,3.9585512905774416,4.0300263738659465,-3.9585512905774416,True,2.5225238524507123,1,17.672440570802792,17.672440570802792,1,22.682331910395078,22.682331910395078,1,27.027665502463151,27.027665502463151
792,DRIFT1,ensemble,h181_293,MJ1,113,5.5779581716673396,6.3350409353824642,5.5671951678196345,True,3.7412694080888618,1,21.768134553063646,21.768134553063646,1,27.939098226108854,27.939098226108854,1,33.291488912110935,33.291488912110935
