origin,arm,seed,step,point,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
612,T10_ANCHOR_UNIFORM,0,50,ATU5,0.041912524282155111,0.0024411186020963714,0.044353642884251483,0.02958245730657845,0.014771185577673328,20.981529239479379,35.694753175749362
612,T10_ANCHOR_UNIFORM,0,50,MJ3,0.0085114771974087924,0.0027675635862507543,0.011279040783659548,0.0096165682784511309,0.0016624725052084499,6.0973271589357037,8.6823803935449941
612,T10_ANCHOR_UNIFORM,0,50,MJ1,0.020992127988602786,0.0047953107613998465,0.025787438750002632,0.020677057245502419,0.0051103815045000656,7.4047775712254751,10.230523678619388
612,T10_ANCHOR_UNIFORM,0,100,ATU1,0.0040700501354615243,0.0011555798342845144,0.0052256299697460385,0.002717350625755907,0.0025082793439901181,5.6528281270044172,9.6307476965986503
612,T10_ANCHOR_UNIFORM,0,100,ATU5,0.027680178069487214,0.0070164316542861947,0.034696609723773406,0.02958245730657845,0.0051141524171950739,17.143206541147311,29.007941707601933
612,T10_ANCHOR_UNIFORM,0,100,MJ3,0.005154806996453128,0.0054062751420954555,0.010561082138548583,0.0096165682784511309,0.00094451386009743361,4.5881144153791897,6.7568230238237748
612,T10_ANCHOR_UNIFORM,0,100,MJ1,0.014715286495738352,0.0084817488528117074,0.023197035348550062,0.020677057245502419,0.0025199781030474789,6.053087824989138,8.5655251195026541
612,T10_ANCHOR_UNIFORM,0,200,ATU1,0.0028639261813279597,0.0011590609631132558,0.0040229871444412155,0.002717350625755907,0.001305636518685287,4.6482790725258276,8.0786917188071108
612,T10_ANCHOR_UNIFORM,0,200,ATU5,0.01656629407579846,0.014765821720298897,0.031332115796097355,0.02958245730657845,0.0017496584895188619,13.798369745115503,22.44115252070193
612,T10_ANCHOR_UNIFORM,0,200,MJ3,0.0049195837391131005,0.0052832053547204102,0.010202789093833511,0.0096165682784511309,0.00058622081538234122,4.4063187139058142,6.600859942561339
612,T10_ANCHOR_UNIFORM,0,200,MJ1,0.012597207056367158,0.0091619842016412312,0.02175919125800839,0.020677057245502419,0.0010821340125058492,5.593365460625507,7.925136771520795
612,T10_ANCHOR_UNIFORM,1,0,ATU1,0.0054347012515118141,0,0.0054347012515118141,0.002717350625755907,0.002717350625755907,5.6322700507914689,11.128790422506246
612,T10_ANCHOR_UNIFORM,1,0,ATU5,0.059164914613156899,0,0.059164914613156899,0.02958245730657845,0.02958245730657845,24.885261455963498,42.40964091081684
612,T10_ANCHOR_UNIFORM,1,0,MJ3,0.019233136556902262,0,0.019233136556902262,0.0096165682784511309,0.0096165682784511309,9.6622522292036095,13.051529125043231
612,T10_ANCHOR_UNIFORM,1,0,MJ1,0.041354114491004838,0,0.041354114491004838,0.020677057245502419,0.020677057245502419,10.667176102019196,14.359158685179448
612,T10_ANCHOR_UNIFORM,1,50,ATU1,0.0055360554940414785,0.001857700116969851,0.0073937556110113293,0.002717350625755907,0.0046764049852553776,6.1264302964211792,11.232084019541581
612,T10_ANCHOR_UNIFORM,1,50,ATU5,0.038562129335559366,0.0052829726918955516,0.043845102027454917,0.02958245730657845,0.014262644720876433,21.152492851611594,34.238361862643998
612,T10_ANCHOR_UNIFORM,1,50,MJ3,0.0089862276698494219,0.00375723336778447,0.012743461037633892,0.0096165682784511309,0.0031268927591827636,6.5879591992033202,8.9212364061364777
612,T10_ANCHOR_UNIFORM,1,50,MJ1,0.024035561971509752,0.0047099362605018298,0.028745498232011581,0.020677057245502419,0.0080684409865090373,8.1348645291636075,10.947041701125739
612,T10_ANCHOR_UNIFORM,1,100,ATU1,0.0054276737548812947,0.0019723392824184112,0.0074000130372997054,0.002717350625755907,0.0046826624115437832,6.2287697851580948,11.121592893878603
612,T10_ANCHOR_UNIFORM,1,100,ATU5,0.02705460823119309,0.0095102891022291955,0.036564897333422289,0.02958245730657845,0.0069824400268438348,17.200407596946814,28.67827988480667
612,T10_ANCHOR_UNIFORM,1,100,MJ3,0.0050701020953421022,0.0062215356237488471,0.01129163771909095,0.0096165682784511309,0.0016750694406398275,4.6912910010309341,6.7010782857527955
612,T10_ANCHOR_UNIFORM,1,100,MJ1,0.016654408569133288,0.0077330987682927982,0.024387507337426086,0.020677057245502419,0.0037104500919236489,6.5393137871144438,9.1124307185791729
612,T10_ANCHOR_UNIFORM,1,200,ATU1,0.0035272655414056138,0.00067713282887262201,0.0042043983702782358,0.002717350625755907,0.0014870477445223184,5.1913024567554631,8.965596798675163
612,T10_ANCHOR_UNIFORM,1,200,ATU5,0.02367722677150913,0.009531977453551433,0.03320920422506056,0.02958245730657845,0.0036267469184821568,16.223877800009351,26.828592624754435
612,T10_ANCHOR_UNIFORM,1,200,MJ3,0.0048138949737953065,0.0058192911540308635,0.010633186127826169,0.0096165682784511309,0.0010166178493750131,4.315430761191104,6.5295709421958996
612,T10_ANCHOR_UNIFORM,1,200,MJ1,0.014781091939550003,0.0078172908464604826,0.022598382786010486,0.020677057245502419,0.0019213255405079108,6.0076016037601869,8.5846558863408458
612,T10_ANCHOR_UNIFORM,2,0,ATU1,0.0054347012515118141,0,0.0054347012515118141,0.002717350625755907,0.002717350625755907,5.6322700507914689,11.128790422506246
612,T10_ANCHOR_UNIFORM,2,0,ATU5,0.059164914613156899,0,0.059164914613156899,0.02958245730657845,0.02958245730657845,24.885261455963498,42.40964091081684
612,T10_ANCHOR_UNIFORM,2,0,MJ3,0.019233136556902262,0,0.019233136556902262,0.0096165682784511309,0.0096165682784511309,9.6622522292036095,13.051529125043231
612,T10_ANCHOR_UNIFORM,2,0,MJ1,0.041354114491004838,0,0.041354114491004838,0.020677057245502419,0.020677057245502419,10.667176102019196,14.359158685179448
612,T10_ANCHOR_UNIFORM,2,50,ATU1,0.0065422607970820681,0.00063986404915048693,0.0071821248462325552,0.002717350625755907,0.0044647742204766347,6.8136378184260993,12.210235837772061
612,T10_ANCHOR_UNIFORM,2,50,ATU5,0.036692044920071921,0.0065760591051519379,0.043268104025223859,0.02958245730657845,0.013685646718645583,20.454447501132805,33.397844049780581
612,T10_ANCHOR_UNIFORM,2,50,MJ3,0.0068102954458227347,0.0039529321592860177,0.010763227605108752,0.0096165682784511309,0.0011466593266576115,5.5253237045592183,7.7663921517692636
612,T10_ANCHOR_UNIFORM,2,50,MJ1,0.019292060405976624,0.0061201719955841409,0.025412232401560764,0.020677057245502419,0.0047351751560582534,7.1982277485860457,9.8075140426201486
612,T10_ANCHOR_UNIFORM,2,100,ATU1,0.0044992781202639462,0.00047368492657902991,0.0049729630468429761,0.002717350625755907,0.0022556124210870443,5.3382468209068401,10.125851310255245
612,T10_ANCHOR_UNIFORM,2,100,ATU5,0.031346450230803902,0.00696991528073091,0.038316365511534813,0.02958245730657845,0.0087339082049564531,18.770712223282072,30.869291209038561
612,T10_ANCHOR_UNIFORM,2,100,MJ3,0.0052510642112676854,0.0050724034383794357,0.01032346764964712,0.0096165682784511309,0.00070689937119593085,4.5439923435134579,6.8196172994460831
612,T10_ANCHOR_UNIFORM,2,100,MJ1,0.015816724691770496,0.007458880137108762,0.023275604828879259,0.020677057245502419,0.0025985475833767103,6.2518914705085509,8.8803055637720867
612,T10_ANCHOR_UNIFORM,2,200,ATU1,0.0038097524056107633,0.00052730339916110761,0.0043370558047718709,0.002717350625755907,0.001619705179015948,5.0193998557169204,9.3176952486655171
