origin,seed,point,metric,cached,refreshed,difference,relative_change
792,2,ATU1,width90,24.626533831089549,39.614269095335182,14.987735264245632,0.60860108722748874
792,2,ATU5,mae,36.039576349572684,46.544063924221632,10.504487574648948,0.29147089501715229
792,2,ATU5,rmse,40.693934312069572,51.129492021935945,10.435557709866373,0.25644012765733626
792,2,ATU5,crps,31.112086412082519,39.411284210452223,8.2991977983697041,0.26675156684916734
792,2,ATU5,interval_score90,464.29958638303248,557.74695206620231,93.447365683169835,0.20126523568788768
792,2,ATU5,coverage90,0.25255972696245732,0.23890784982935154,-0.013651877133105783,-0.054054054054053946
792,2,ATU5,width90,35.194126228958119,48.601557027440094,13.407430798481975,0.38095649004776799
792,2,MJ3,mae,4.525255955540592,5.2671643140012492,0.74190835846065717,0.16394837457808009
792,2,MJ3,rmse,5.9607978929110637,6.754406438871527,0.79360854596046337,0.13313797250268622
792,2,MJ3,crps,19.00703874927666,18.655916013812387,-0.35112273546427275,-0.018473300343938903
792,2,MJ3,interval_score90,265.08898957772226,259.37744677506362,-5.7115428026586414,-0.021545756433554386
792,2,MJ3,coverage90,1,1,0,0
792,2,MJ3,width90,265.08898957772226,259.37744677506362,-5.7115428026586414,-0.021545756433554386
792,2,MJ1,mae,14.230103011743987,16.347181860128735,2.1170788483847485,0.14877466780370741
792,2,MJ1,rmse,15.962597096198843,18.031468421515239,2.0688713253163957,0.1296074387424746
792,2,MJ1,crps,9.5126118302316485,10.585652227966698,1.0730403977350491,0.11280186944292869
792,2,MJ1,interval_score90,74.863499133020454,71.405788975782301,-3.4577101572381537,-0.046186862720567712
792,2,MJ1,coverage90,1,0.98976109215017061,-0.010238907849829393,-0.010238907849829393
792,2,MJ1,width90,74.863499133020454,71.238157214264433,-3.6253419187560212,-0.048426028181161707
972,ensemble,average,mae,18.279701400098638,18.575361857362335,0.29566045726369694,0.016174249830038345
972,ensemble,average,rmse,22.660456424900065,23.80419323473728,1.1437368098372147,0.050472805507149276
972,ensemble,average,crps,17.281786366214103,17.446918682733791,0.16513231651968852,0.0095552805144334396
972,ensemble,average,interval_score90,258.90012521676039,234.18371776793282,-24.716407448827567,-0.095466958264829427
972,ensemble,average,coverage90,0.66211604095563137,0.7534129692832765,0.091296928327645133,0.13788659793814451
972,ensemble,average,width90,60.223882014309268,89.672840006943602,29.448957992634334,0.4889913603649334
972,ensemble,ATU1,mae,9.4855484549829079,6.094317714712929,-3.3912307402699788,-0.35751551492929357
972,ensemble,ATU1,rmse,11.09509670272856,7.3605915510015718,-3.7345051517269878,-0.33659059058120511
972,ensemble,ATU1,crps,7.195961586419128,8.4751216088044785,1.2791600223853505,0.17776081862353155
972,ensemble,ATU1,interval_score90,70.218545221936736,110.31606353584245,40.097518313905709,0.57103886426543315
972,ensemble,ATU1,coverage90,1,1,0,0
972,ensemble,ATU1,width90,70.218545221936736,110.31606353584245,40.097518313905709,0.57103886426543315
972,ensemble,ATU5,mae,3.8309100851861038,13.314567641057517,9.4836575558714138,2.4755625543246604
972,ensemble,ATU5,rmse,4.7564137642126418,17.993932544710013,13.237518780497371,2.7830881493314865
972,ensemble,ATU5,crps,8.1060059412704923,14.011283584359536,5.9052776430890432,0.72850645384099999
972,ensemble,ATU5,interval_score90,110.33727409493032,161.41403603106025,51.076761936129927,0.46291484319419807
972,ensemble,ATU5,coverage90,1,1,0,0
972,ensemble,ATU5,width90,110.33727409493032,161.41403603106025,51.076761936129927,0.46291484319419807
972,ensemble,MJ3,mae,34.024153034615388,32.68571039960824,-1.3384426350071479,-0.039338014781600816
972,ensemble,MJ3,rmse,41.825034413682161,40.581064326302226,-1.2439700873799353,-0.029742237031441521
972,ensemble,MJ3,crps,32.900634459832403,30.120996320583959,-2.7796381392484442,-0.084485852169265518
972,ensemble,MJ3,interval_score90,621.94208021426243,519.03160111812952,-102.91047909613292,-0.16546633902095786
972,ensemble,MJ3,coverage90,0.16040955631399317,0.33447098976109213,0.17406143344709896,1.0851063829787231
972,ensemble,MJ3,width90,6.9311955399575709,19.921198429410197,12.990002889452626,1.8741359718632529
972,ensemble,MJ1,mae,25.778194025610155,22.206851674070656,-3.5713423515394993,-0.13854121619192705
972,ensemble,MJ1,rmse,32.9652808189769,29.281184516935316,-3.6840963020415849,-0.11175686087044601
972,ensemble,MJ1,crps,20.924543477334392,17.180273217187196,-3.7442702601471964,-0.17894155082537477
972,ensemble,MJ1,interval_score90,233.10260133591194,145.973170386699,-87.129430949212946,-0.37378146125300116
972,ensemble,MJ1,coverage90,0.48805460750853241,0.67918088737201365,0.19112627986348124,0.39160839160839167
972,ensemble,MJ1,width90,53.40851320041245,67.040062031461517,13.631548831049066,0.25523176014837645
972,0,average,mae,19.176751167569144,20.463658530177046,1.2869073626079022,0.067107684266366263
972,0,average,rmse,24.188810447287448,25.536961238024773,1.3481507907373249,0.05573448077057086
972,0,average,crps,17.539320570097498,18.226598266319961,0.68727769622246271,0.039184966913381469
972,0,average,interval_score90,261.56672242463463,239.75597307424414,-21.810749350390495,-0.0833850313534239
972,0,average,coverage90,0.66296928327645055,0.7303754266211604,0.067406143344709846,0.10167310167310162
972,0,average,width90,60.223882014309261,89.672840006943602,29.448957992634341,0.48899136036493362
972,0,ATU1,mae,8.4043876344832498,6.9328920398031659,-1.4714955946800838,-0.17508659270337901
972,0,ATU1,rmse,9.9480102666060706,8.0255639248153798,-1.9224463417906907,-0.19324933230558128
972,0,ATU1,crps,6.7728305011337735,8.5950043438850479,1.8221738427512744,0.26904170161149632
972,0,ATU1,interval_score90,70.218545221936708,110.31606353584245,40.097518313905738,0.57103886426543382
972,0,ATU1,coverage90,1,1,0,0
972,0,ATU1,width90,70.218545221936708,110.31606353584245,40.097518313905738,0.57103886426543382
972,0,ATU5,mae,7.9420933550248147,17.260039017532439,9.3179456625076238,1.1732354740721265
972,0,ATU5,rmse,10.236911055751612,21.469558942449467,11.232647886697855,1.0972692666296822
972,0,ATU5,crps,9.0547617213995757,15.058605997898658,6.0038442764990823,0.66305933399770134
972,0,ATU5,interval_score90,110.33727409493032,161.41403603106025,51.076761936129927,0.46291484319419807
972,0,ATU5,coverage90,1,1,0,0
972,0,ATU5,width90,110.33727409493032,161.41403603106025,51.076761936129927,0.46291484319419807
972,0,MJ3,mae,31.92778270857378,32.471770880758228,0.54398817218444862,0.017038081759381596
972,0,MJ3,rmse,40.076140480598575,40.552601400328065,0.47646091972949023,0.011888892343816293
972,0,MJ3,crps,30.880883731371728,29.908936794694412,-0.97194693667731613,-0.031474064833511228
972,0,MJ3,interval_score90,583.33927643373238,515.45208726055387,-67.887189173178513,-0.11637685291518429
972,0,MJ3,coverage90,0.17747440273037543,0.33447098976109213,0.1569965870307167,0.88461538461538436
972,0,MJ3,width90,6.9311955399575709,19.921198429410197,12.990002889452626,1.8741359718632529
972,0,MJ1,mae,28.432740972194729,25.189932182614346,-3.2428087895803834,-0.1140519231948699
972,0,MJ1,rmse,36.494179986193537,32.100120684506187,-4.3940593016873493,-0.12040438511975626
972,0,MJ1,crps,23.448806326484913,19.34384592880172,-4.1049603976831932,-0.17506052719821097
972,0,MJ1,interval_score90,282.37179394793907,171.84170546951992,-110.53008847841915,-0.39143459384897905
972,0,MJ1,coverage90,0.47440273037542663,0.58703071672354945,0.11262798634812282,0.2374100719424459
972,0,MJ1,width90,53.40851320041245,67.040062031461531,13.631548831049081,0.25523176014837667
972,1,average,mae,18.633960356986229,17.363825354952574,-1.2701350020336548,-0.068162375453238333
972,1,average,rmse,23.364864666588215,22.63856920521998,-0.72629546136823464,-0.031084941930215382
972,1,average,crps,17.272593805763499,16.826467484749116,-0.44612632101438265,-0.025828565531687553
972,1,average,interval_score90,255.51654726913583,229.88699508812491,-25.629552181010922,-0.10030486265930671
972,1,average,coverage90,0.65699658703071662,0.77047781569965867,0.11348122866894206,0.17272727272727284
972,1,average,width90,60.223882014309268,89.672840006943602,29.448957992634334,0.4889913603649334
972,1,ATU1,mae,10.692069956940289,6.5357861279243945,-4.1562838290158943,-0.38872583566646279
972,1,ATU1,rmse,13.385881719368367,8.4687888199861217,-4.9170928993822454,-0.36733425578291046
972,1,ATU1,crps,8.1253029435448099,8.677786298573249,0.55248335502843915,0.067995416154589261
972,1,ATU1,interval_score90,70.218545221936708,110.31606353584245,40.097518313905738,0.57103886426543382
972,1,ATU1,coverage90,1,1,0,0
972,1,ATU1,width90,70.218545221936708,110.31606353584245,40.097518313905738,0.57103886426543382
972,1,ATU5,mae,5.2094390845783254,10.391296429163246,5.1818573445849205,0.99470542998092526
972,1,ATU5,rmse,6.3260161449086416,14.207378229255026,7.8813620843463843,1.2458649968336752
972,1,ATU5,crps,8.3107079481637793,13.069425300212902,4.7587173520491231,0.57260071966559045
972,1,ATU5,interval_score90,110.33727409493032,161.41403603106025,51.076761936129927,0.46291484319419807
972,1,ATU5,coverage90,1,1,0,0
972,1,ATU5,width90,110.33727409493032,161.41403603106025,51.076761936129927,0.46291484319419807
972,1,MJ3,mae,34.129596486773998,32.356083378964868,-1.77351310780913,-0.051964080750160901
972,1,MJ3,rmse,41.94302424520248,40.359349165241341,-1.5836750799611394,-0.037757770415000169
972,1,MJ3,crps,32.976893135122538,29.727943328522421,-3.2489498066001161,-0.098522010344866962
972,1,MJ3,interval_score90,622.21844272458316,511.45539016505518,-110.76305255952798,-0.17801313004242758
972,1,MJ3,coverage90,0.075085324232081918,0.33788395904436858,0.26279863481228666,3.4999999999999991
972,1,MJ3,width90,6.9311955399575709,19.921198429410197,12.990002889452626,1.8741359718632529
972,1,MJ1,mae,24.504735899652303,20.172135483757781,-4.3326004158945217,-0.17680665621684977
972,1,MJ1,rmse,31.804536556873376,27.518760606397443,-4.2857759504759336,-0.13475360481395604
972,1,MJ1,crps,19.677471196222875,15.830715011687888,-3.8467561845349874,-0.19549037303499539
972,1,MJ1,interval_score90,219.29192703509321,136.36249062054176,-82.929436414551446,-0.37816912613148901
972,1,MJ1,coverage90,0.55290102389078499,0.74402730375426618,0.19112627986348119,0.34567901234567899
972,1,MJ1,width90,53.408513200412457,67.040062031461517,13.631548831049059,0.25523176014837623
972,2,average,mae,19.86400191060433,18.934804616241987,-0.92919729436234277,-0.046777950311527761
972,2,average,rmse,24.207833649593248,24.122409393394541,-0.085424256198706416,-0.0035287856581971422
972,2,average,crps,17.929412774209567,17.642770263263643,-0.2866425109459243,-0.01598727825365498
972,2,average,interval_score90,262.01986210962758,235.17317657433685,-26.846685535290732,-0.10246049791468947
972,2,average,coverage90,0.65614334470989766,0.75682593856655289,0.10068259385665523,0.15344603381014288
972,2,average,width90,60.223882014309261,89.672840006943602,29.448957992634341,0.48899136036493362
972,2,ATU1,mae,10.550825435904533,5.7285120113242538,-4.8223134245802797,-0.45705555966928546
972,2,ATU1,rmse,12.978084643865278,7.5124259123977692,-5.4656587314675091,-0.42114525228120758
972,2,ATU1,crps,7.9180672208487568,8.5001296745965682,0.5820624537478114,0.073510673440003726
972,2,ATU1,interval_score90,70.218545221936708,110.31606353584245,40.097518313905738,0.57103886426543382
972,2,ATU1,coverage90,1,1,0,0
972,2,ATU1,width90,70.218545221936708,110.31606353584245,40.097518313905738,0.57103886426543382
972,2,ATU5,mae,7.5403582406869827,14.290873953163951,6.7505157124769681,0.8952513258656456
972,2,ATU5,rmse,9.0770740506506584,19.486960408223183,10.409886357572525,1.1468328119264739
972,2,ATU5,crps,8.8045707207007968,14.431792101126378,5.6272213804255813,0.63912501346547024
972,2,ATU5,interval_score90,110.33727409493032,161.41403603106025,51.076761936129927,0.46291484319419807
972,2,ATU5,coverage90,1,1,0,0
972,2,ATU5,width90,110.33727409493032,161.41403603106025,51.076761936129927,0.46291484319419807
972,2,MJ3,mae,36.236040733528057,33.720669115121943,-2.5153716184061139,-0.069416292936184898
972,2,MJ3,rmse,43.823716993146704,40.972668754673393,-2.8510482384733109,-0.065057198113048442
972,2,MJ3,crps,35.111763086066219,30.935524418238359,-4.1762386678278602,-0.11894129775229545
972,2,MJ3,interval_score90,665.81073371894797,530.62887849855281,-135.18185522039516,-0.20303345736906986
972,2,MJ3,coverage90,0.15017064846416384,0.32764505119453924,0.1774744027303754,1.1818181818181817
972,2,MJ3,width90,6.9311955399575709,19.921198429410197,12.990002889452626,1.8741359718632529
972,2,MJ1,mae,25.128783232297756,21.999163385357807,-3.1296198469399492,-0.12454323068525985
972,2,MJ1,rmse,30.952458910710341,28.517582498283808,-2.434876412426533,-0.078665039809939108
972,2,MJ1,crps,19.883250069222502,16.703634859093263,-3.1796152101292385,-0.15991425944247406
972,2,MJ1,interval_score90,201.71289540269518,138.33372823189185,-63.379167170803328,-0.31420483576062186
972,2,MJ1,coverage90,0.47440273037542663,0.69965870307167233,0.2252559726962457,0.47482014388489202
972,2,MJ1,width90,53.408513200412443,67.040062031461531,13.631548831049088,0.2552317601483769
1168,ensemble,average,mae,7.0664540724477272,7.2431676302747423,0.17671355782701514,0.025007387866005537
1168,ensemble,average,rmse,10.600133621915322,11.068245150669267,0.46811152875394413,0.044160908291395851
1168,ensemble,average,crps,7.2645245676718782,7.2772270102186019,0.012702442546723702,0.0017485579996867617
1168,ensemble,average,interval_score90,79.368408507031759,81.211826824884895,1.8434183178531356,0.023226096535497787
1168,ensemble,average,coverage90,0.86689419795221845,0.92406143344709901,0.057167235494880564,0.065944881889763884
1168,ensemble,average,width90,66.734261044073463,66.895350337512298,0.1610892934388346,0.0024138919187619567
1168,ensemble,ATU1,mae,6.4080308963417449,7.7232597184134626,1.3152288220717177,0.2052469539156816
1168,ensemble,ATU1,rmse,11.317766030481517,12.65376292952393,1.3359968990424136,0.11804422316597174
1168,ensemble,ATU1,crps,5.8346888157114289,6.336260053071749,0.50157123736032005,0.085963665450282223
1168,ensemble,ATU1,interval_score90,63.849769558549319,76.935492712867045,13.085723154317726,0.20494550324599548
1168,ensemble,ATU1,coverage90,0.92832764505119458,0.69624573378839594,-0.23208191126279865,-0.25
1168,ensemble,ATU1,width90,44.482357427711236,19.669586763376628,-24.812770664334607,-0.55781150323829198
1168,ensemble,ATU5,mae,6.8361823958902415,5.9124614890567386,-0.92372090683350283,-0.13512233193029244
1168,ensemble,ATU5,rmse,8.7194532633538522,8.1835568824271778,-0.53589638092667435,-0.061459860468424221
1168,ensemble,ATU5,crps,5.1532340124983529,6.1962699582841534,1.0430359457858005,0.20240414917236094
1168,ensemble,ATU5,interval_score90,46.619560440469527,71.029061763330674,24.409501322861146,0.52358926365319691
1168,ensemble,ATU5,coverage90,0.53924914675767921,1,0.46075085324232079,0.85443037974683533
1168,ensemble,ATU5,width90,15.450382719474421,71.029061763330674,55.578679043856255,3.5972363955620441
1168,ensemble,MJ3,mae,11.292554045260824,11.70222835997305,0.40967431471222682,0.036278269120540996
1168,ensemble,MJ3,rmse,17.278756799548503,17.915325910656794,0.63656911110829029,0.03684114074254019
1168,ensemble,MJ3,crps,11.76738696993775,11.570568849209749,-0.19681812072800042,-0.016725728594701006
1168,ensemble,MJ3,interval_score90,123.96850658156472,115.33977247555003,-8.62873410601469,-0.069604243399814081
1168,ensemble,MJ3,coverage90,1,1,0,0
1168,ensemble,MJ3,width90,123.96850658156472,115.33977247555003,-8.62873410601469,-0.069604243399814081
1168,ensemble,MJ1,mae,3.7290489522980961,3.6347209536557168,-0.094327998642379285,-0.025295457326793169
1168,ensemble,MJ1,rmse,5.0845583942774137,5.5203348800691669,0.43577648579175321,0.085705867058624596
1168,ensemble,MJ1,crps,6.3027884725399801,5.0058091803087565,-1.2969792922312235,-0.20577864827320624
1168,ensemble,MJ1,interval_score90,83.035797447543487,61.542980347791868,-21.492817099751619,-0.25883796820677685
1168,ensemble,MJ1,coverage90,1,1,0,0
1168,ensemble,MJ1,width90,83.035797447543487,61.542980347791868,-21.492817099751619,-0.25883796820677685
1168,0,average,mae,7.6017855077425409,9.1968052478072266,1.5950197400646857,0.20982172391474774
1168,0,average,rmse,10.803256744211657,12.531809532358896,1.7285527881472387,0.16000293514021968
1168,0,average,crps,7.2113573507538966,8.238347180817156,1.0269898300632594,0.14241283299542706
1168,0,average,interval_score90,77.575303462729963,87.798517273648528,10.223213810918566,0.13178438697091499
1168,0,average,coverage90,0.93686006825938573,0.89419795221843001,-0.042662116040955711,-0.04553734061930792
1168,0,average,width90,66.734261044073463,66.895350337512298,0.1610892934388346,0.0024138919187619567
1168,0,ATU1,mae,7.4888445687285934,11.993326793896403,4.5044822251678092,0.60149228413383282
1168,0,ATU1,rmse,12.116205003805547,15.450933784050877,3.3347287802453298,0.27522881786813058
1168,0,ATU1,crps,6.2760420951817917,9.2453710819174297,2.9693289867356381,0.47312126682758149
1168,0,ATU1,interval_score90,65.319142953279666,102.42498217837405,37.105839225094385,0.56806990336102237
1168,0,ATU1,coverage90,0.92832764505119458,0.59385665529010234,-0.33447098976109224,-0.36029411764705888
1168,0,ATU1,width90,44.482357427711236,19.669586763376628,-24.812770664334607,-0.55781150323829198
1168,0,ATU5,mae,5.6372237811265267,5.5755082532423579,-0.061715527884168786,-0.010947858428255519
1168,0,ATU5,rmse,7.8481367645784541,8.8517897656990119,1.0036530011205578,0.12788423943507388
1168,0,ATU5,crps,4.135187663711962,6.3325432978243326,2.1973556341123706,0.53137990650221378
1168,0,ATU5,interval_score90,37.97776686853198,71.886334092878172,33.908567224346193,0.89285310907636628
1168,0,ATU5,coverage90,0.8191126279863481,0.98293515358361772,0.16382252559726962,0.19999999999999996
1168,0,ATU5,width90,15.450382719474421,71.029061763330674,55.578679043856255,3.5972363955620441
1168,0,MJ3,mae,13.336073490145948,13.635881089006311,0.29980759886036346,0.022480949814942974
1168,0,MJ3,rmse,18.439295646768258,19.5188087951672,1.0795131483989415,0.058544164000545296
1168,0,MJ3,crps,12.172900381725855,12.171231543721063,-0.0016688380047913398,-0.00013709452574639514
1168,0,MJ3,interval_score90,123.96850658156472,115.33977247555003,-8.62873410601469,-0.069604243399814081
1168,0,MJ3,coverage90,1,1,0,0
1168,0,MJ3,width90,123.96850658156472,115.33977247555003,-8.62873410601469,-0.069604243399814081
1168,0,MJ1,mae,3.9450001909690973,5.5825048550838314,1.6375046641147342,0.41508354495477939
1168,0,MJ1,rmse,4.8093895616943669,6.3057057845184952,1.4963162228241282,0.31112393862662491
1168,0,MJ1,crps,6.2612992623959798,5.2042427998057965,-1.0570564625901833,-0.16882382047103828
1168,0,MJ1,interval_score90,83.035797447543487,61.542980347791854,-21.492817099751633,-0.25883796820677696
1168,0,MJ1,coverage90,1,1,0,0
