seed,fold,scope,interval_variant,test_start_date,test_end_date,n_dates,n_stations,model_mean_error,baseline_mean_error,mean_actual_increment,mean_predicted_increment,actual_increment_std,predicted_increment_std,increment_std_ratio,increment_correlation,model_rmse,model_mae,model_r2,model_nse,baseline_rmse,baseline_mae,baseline_r2,baseline_nse,pinball_p10,pinball_p50,pinball_p90,mean_pinball,coverage,coverage_gap,mean_width,interval_score_80,p10_gt_p50,p50_gt_p90,total_points,rmse_skill_vs_baseline,rmse_difference_vs_baseline,mae_difference_vs_baseline,mae_skill_vs_baseline
0,1,overall,raw,2018-02-21,2018-12-04,287,8,1.0636424237766324,-0.16207756672926357,0.16207756672926357,1.2257199905058962,0.18392291682531414,0.8926131500854534,4.853191573365691,0.20362199465797212,1.3764920561530911,1.0983483619412886,0.9999796559277419,0.9999796559277419,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.22451664404448238,0.5491741809706443,0.17062718993311463,0.31477267164941375,0.3906794425087108,-0.40932055749128926,1.5462988977509915,3.9514383397759705,0,0,2296,-4.615667182633808,1.1313756681289167,0.9352724817282245,-5.735198120692404
0,1,MJ9,raw,2018-02-21,2018-12-04,287,1,0.046414053387583115,-0.08835672473867599,0.08835672473867599,0.13477077812625912,0.08881672187735454,0.06644012592269541,0.7480587497300499,-0.5207820419192888,0.14331415236312356,0.12721723897085213,0.9995899042217361,0.9995899042217361,0.1251712232989687,0.09286613240418139,0.9996871644259334,0.9996871644259334,0.03202513069014422,0.06360861948542607,0.018173035018646744,0.03793559506473901,0.49477351916376305,-0.305226480836237,0.22051402660506994,0.5019816570879096,0,0,287,-0.14494488897676483,0.01814292906415485,0.034351106566670744,-0.3698991836675656
0,1,MJ1,raw,2018-02-21,2018-12-04,287,1,0.05612007351129022,-0.26700872006361237,0.26700872006361237,0.3231287935749026,0.21360549146961538,0.1399777372136261,0.6553096376435502,-0.16133755968904315,0.278850601781488,0.25296439324526976,0.999856853498374,0.999856853498374,0.34170452501504067,0.26700872006361237,0.9997850492194448,0.9997850492194448,0.031136253691313846,0.12648219662263488,0.0638888487002514,0.07383576633806671,0.49825783972125437,-0.3017421602787457,0.4715230919729249,0.9502510239156524,0,0,287,0.18394232043250247,-0.06285392323355266,-0.014044326818342612,0.052598757130466356
0,1,MJ3,raw,2018-02-21,2018-12-04,287,1,0.5206191055128958,-0.0521863807349166,0.0521863807349166,0.5728054862478124,0.05705945057066131,0.22418199668664812,3.928919652127136,-0.17258046916400197,0.5733855209700763,0.5206191055128958,0.9855103107824652,0.9855103107824652,0.07725189349988038,0.05566348093981511,0.999736982955849,0.999736982955849,0.12683749273782022,0.2603095527564479,0.07854842845079604,0.15523182464835472,0.2613240418118467,-0.5386759581881533,0.6991149707597749,2.053859211886163,0,0,287,-6.422284360848246,0.49613362747019596,0.4649556245730807,-8.35297427905746
0,1,ATU1,raw,2018-02-21,2018-12-04,287,1,1.813649896743612,-0.1597519356373974,0.1597519356373974,1.9734018323810096,0.14177263597358836,0.6387799992055528,4.50566496714186,0.02361995740727407,1.9265799564247221,1.813649896743612,0.9839618586511527,0.9839618586511527,0.2134247600873727,0.1597519356373974,0.9998031798469791,0.9998031798469791,0.32522856858094423,0.906824948371806,0.2761955628777165,0.5027496932768223,0.397212543554007,-0.40278745644599306,2.569952634112445,6.014241314586608,0,0,287,-8.026974919105031,1.7131551963373495,1.6538979611062148,-10.352913437369597
0,1,ATU2,raw,2018-02-21,2018-12-04,287,1,1.5535460888885568,-0.10696860627177686,0.10696860627177686,1.6605146951603336,0.11706242426276037,0.5352577192663441,4.572412733097815,0.08617161394297806,1.6437465515916636,1.5535460888885568,0.9739734954371304,0.9739734954371304,0.1584239443009627,0.10696860627177686,0.9997582381451181,0.9997582381451181,0.3711457302521974,0.7767730444442784,0.2264205501948854,0.45811310829712043,0.2229965156794425,-0.5770034843205576,1.9211585430703815,5.975662804470828,0,0,287,-9.375619410592309,1.4853226072907009,1.4465774826167799,-13.523383477030983
0,1,ATU3,raw,2018-02-21,2018-12-04,287,1,1.9107539110716825,-0.23802623693379796,0.23802623693379796,2.1487801480054807,0.21300422663602417,0.7875426541730608,3.697309985866113,0.2016075030186435,2.060789167302922,1.9107539110716825,0.9921494618762442,0.9921494618762442,0.3191695530913898,0.23802623693379796,0.9998116892069343,0.9998116892069343,0.39468179257067487,0.9553769555358412,0.2948631946261306,0.5483073142442155,0.4146341463414634,-0.38536585365853665,2.7022027402741924,6.895449871968055,0,0,287,-5.456722288647763,1.741619614211532,1.6727276741378845,-7.027492833082594
0,1,ATU4,raw,2018-02-21,2018-12-04,287,1,1.095025143925137,-0.09670212543553999,0.09670212543553999,1.191727269360677,0.1015799825794991,0.4606807968865603,4.53515333620007,0.180168310934334,1.1849246373685036,1.095025143925137,0.9840602467449712,0.9840602467449712,0.1401208085467853,0.09670212543553999,0.9997771023937446,0.9997771023937446,0.23162712303960695,0.5475125719625685,0.17001427636337946,0.31638465712185165,0.4076655052264808,-0.3923344947735192,1.5522801334571472,4.016413994029865,0,0,287,-7.456450185076303,1.0448038288217183,0.998323018489597,-10.323692617853187
0,1,ATU5,raw,2018-02-21,2018-12-04,287,1,1.513011117172303,-0.2876198040183912,0.2876198040183912,1.8006309211906941,0.26003424451083024,0.6435248854602302,2.4747697622319427,0.3088419091368741,1.6328698792304337,1.513011117172303,0.9968379219186109,0.9968379219186109,0.387436908234515,0.2876198040183912,0.9998219789268481,0.9998219789268481,0.28345106079315696,0.7565055585861515,0.23691362323311108,0.4256234142041398,0.42857142857142855,-0.3714285714285715,2.2336450417559965,5.203646840262682,0,0,287,-3.21454395419153,1.2454329709959187,1.2253913131539118,-4.260455281707782
0,1,overall,calibrated,2018-02-21,2018-12-04,287,8,1.0636424237766324,-0.16207756672926357,0.16207756672926357,1.2257199905058962,0.18392291682531414,0.8926131500854534,4.853191573365691,0.20362199465797212,1.3764920561530911,1.0983483619412886,0.9999796559277419,0.9999796559277419,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.22451664404448238,0.5491741809706443,0.17062718993311463,0.31477267164941375,0.3906794425087108,-0.40932055749128926,1.5462988977509915,3.9514383397759705,0,0,2296,-4.615667182633808,1.1313756681289167,0.9352724817282245,-5.735198120692404
0,1,MJ9,calibrated,2018-02-21,2018-12-04,287,1,0.046414053387583115,-0.08835672473867599,0.08835672473867599,0.13477077812625912,0.08881672187735454,0.06644012592269541,0.7480587497300499,-0.5207820419192888,0.14331415236312356,0.12721723897085213,0.9995899042217361,0.9995899042217361,0.1251712232989687,0.09286613240418139,0.9996871644259334,0.9996871644259334,0.03202513069014422,0.06360861948542607,0.018173035018646744,0.03793559506473901,0.49477351916376305,-0.305226480836237,0.22051402660506994,0.5019816570879096,0,0,287,-0.14494488897676483,0.01814292906415485,0.034351106566670744,-0.3698991836675656
0,1,MJ1,calibrated,2018-02-21,2018-12-04,287,1,0.05612007351129022,-0.26700872006361237,0.26700872006361237,0.3231287935749026,0.21360549146961538,0.1399777372136261,0.6553096376435502,-0.16133755968904315,0.278850601781488,0.25296439324526976,0.999856853498374,0.999856853498374,0.34170452501504067,0.26700872006361237,0.9997850492194448,0.9997850492194448,0.031136253691313846,0.12648219662263488,0.0638888487002514,0.07383576633806671,0.49825783972125437,-0.3017421602787457,0.4715230919729249,0.9502510239156524,0,0,287,0.18394232043250247,-0.06285392323355266,-0.014044326818342612,0.052598757130466356
0,1,MJ3,calibrated,2018-02-21,2018-12-04,287,1,0.5206191055128958,-0.0521863807349166,0.0521863807349166,0.5728054862478124,0.05705945057066131,0.22418199668664812,3.928919652127136,-0.17258046916400197,0.5733855209700763,0.5206191055128958,0.9855103107824652,0.9855103107824652,0.07725189349988038,0.05566348093981511,0.999736982955849,0.999736982955849,0.12683749273782022,0.2603095527564479,0.07854842845079604,0.15523182464835472,0.2613240418118467,-0.5386759581881533,0.6991149707597749,2.053859211886163,0,0,287,-6.422284360848246,0.49613362747019596,0.4649556245730807,-8.35297427905746
0,1,ATU1,calibrated,2018-02-21,2018-12-04,287,1,1.813649896743612,-0.1597519356373974,0.1597519356373974,1.9734018323810096,0.14177263597358836,0.6387799992055528,4.50566496714186,0.02361995740727407,1.9265799564247221,1.813649896743612,0.9839618586511527,0.9839618586511527,0.2134247600873727,0.1597519356373974,0.9998031798469791,0.9998031798469791,0.32522856858094423,0.906824948371806,0.2761955628777165,0.5027496932768223,0.397212543554007,-0.40278745644599306,2.569952634112445,6.014241314586608,0,0,287,-8.026974919105031,1.7131551963373495,1.6538979611062148,-10.352913437369597
0,1,ATU2,calibrated,2018-02-21,2018-12-04,287,1,1.5535460888885568,-0.10696860627177686,0.10696860627177686,1.6605146951603336,0.11706242426276037,0.5352577192663441,4.572412733097815,0.08617161394297806,1.6437465515916636,1.5535460888885568,0.9739734954371304,0.9739734954371304,0.1584239443009627,0.10696860627177686,0.9997582381451181,0.9997582381451181,0.3711457302521974,0.7767730444442784,0.2264205501948854,0.45811310829712043,0.2229965156794425,-0.5770034843205576,1.9211585430703815,5.975662804470828,0,0,287,-9.375619410592309,1.4853226072907009,1.4465774826167799,-13.523383477030983
0,1,ATU3,calibrated,2018-02-21,2018-12-04,287,1,1.9107539110716825,-0.23802623693379796,0.23802623693379796,2.1487801480054807,0.21300422663602417,0.7875426541730608,3.697309985866113,0.2016075030186435,2.060789167302922,1.9107539110716825,0.9921494618762442,0.9921494618762442,0.3191695530913898,0.23802623693379796,0.9998116892069343,0.9998116892069343,0.39468179257067487,0.9553769555358412,0.2948631946261306,0.5483073142442155,0.4146341463414634,-0.38536585365853665,2.7022027402741924,6.895449871968055,0,0,287,-5.456722288647763,1.741619614211532,1.6727276741378845,-7.027492833082594
0,1,ATU4,calibrated,2018-02-21,2018-12-04,287,1,1.095025143925137,-0.09670212543553999,0.09670212543553999,1.191727269360677,0.1015799825794991,0.4606807968865603,4.53515333620007,0.180168310934334,1.1849246373685036,1.095025143925137,0.9840602467449712,0.9840602467449712,0.1401208085467853,0.09670212543553999,0.9997771023937446,0.9997771023937446,0.23162712303960695,0.5475125719625685,0.17001427636337946,0.31638465712185165,0.4076655052264808,-0.3923344947735192,1.5522801334571472,4.016413994029865,0,0,287,-7.456450185076303,1.0448038288217183,0.998323018489597,-10.323692617853187
0,1,ATU5,calibrated,2018-02-21,2018-12-04,287,1,1.513011117172303,-0.2876198040183912,0.2876198040183912,1.8006309211906941,0.26003424451083024,0.6435248854602302,2.4747697622319427,0.3088419091368741,1.6328698792304337,1.513011117172303,0.9968379219186109,0.9968379219186109,0.387436908234515,0.2876198040183912,0.9998219789268481,0.9998219789268481,0.28345106079315696,0.7565055585861515,0.23691362323311108,0.4256234142041398,0.42857142857142855,-0.3714285714285715,2.2336450417559965,5.203646840262682,0,0,287,-3.21454395419153,1.2454329709959187,1.2253913131539118,-4.260455281707782
0,2,overall,raw,2018-12-05,2019-09-17,287,8,0.36021256846715966,-0.08899660405050402,0.08899660405050402,0.4492091725176637,0.08053213935326142,0.3153444401927837,3.9157588849030462,0.11967615876622079,0.47912285353597717,0.3753040585423576,0.9999976003245643,0.9999976003245643,0.12001248409509184,0.09264561082896423,0.9999998494393146,0.9999998494393146,0.057181422840631595,0.1876520292711788,0.12163537279798776,0.12215627496993271,0.6202090592334495,-0.17979094076655056,1.2524792457869212,1.788167956386194,0,0,2296,-2.992275113281918,0.3591103694408853,0.2826584477133934,-3.0509642624648174
0,2,MJ9,raw,2018-12-05,2019-09-17,287,1,-0.001093987510645324,-0.055489442508710865,0.055489442508710865,0.05439545499806554,0.05137252387005158,0.022819649218548083,0.44419949614060433,0.5561982782852196,0.04301787291763854,0.0392222845635448,0.9999527437673337,0.9999527437673337,0.07555804948620815,0.06341864111498252,0.9998542116878548,0.9998542116878548,0.006082666728838665,0.0196111422817724,0.01177160255037022,0.012488470520327095,0.9303135888501742,0.1303135888501742,0.17542282793087072,0.17854269279208887,0,0,287,0.4306645921889404,-0.032540176568569605,-0.024196356551437724,0.3815338223278547
0,2,MJ1,raw,2018-12-05,2019-09-17,287,1,0.0027963759059405546,-0.1332539635150423,0.1332539635150423,0.13605033942098285,0.08846583875087369,0.05322301995070762,0.6016222838353182,0.18541931919353488,0.09428465044254898,0.08122892893226782,0.9999541889687684,0.9999541889687684,0.1598610472025586,0.1332539635150423,0.9998683037572985,0.9998683037572985,0.01736574871051281,0.04061446446613391,0.02846389786020038,0.028814703678949033,0.818815331010453,0.018815331010452963,0.41324643864144694,0.4582964657071319,0,0,287,0.41020872756399696,-0.0655763967600096,-0.052025034582774465,0.39042016620317377
0,2,MJ3,raw,2018-12-05,2019-09-17,287,1,0.13183654611733536,-0.11734578965108389,0.11734578965108389,0.24918233576841928,0.053000883939105674,0.0838261574057835,1.5815992333655025,0.47088456507538623,0.1517002039133647,0.13183654611733536,0.9997634383745979,0.9997634383745979,0.12872194942682458,0.11734578965108389,0.9998296754763429,0.9998296754763429,0.0138210155215203,0.06591827305866768,0.05695951321649708,0.045566267265561684,0.8083623693379791,0.00836236933797907,0.6304316050199992,0.7078052873801739,0,0,287,-0.17851077138637272,0.022978254486540117,0.014490756466251475,-0.12348765566568942
0,2,ATU1,raw,2018-12-05,2019-09-17,287,1,0.5483503577671496,-0.06980478984656123,0.06980478984656123,0.6181551476137108,0.058367995252277156,0.2628875417611828,4.503967296202906,6.499183528641282e-06,0.6106979017681253,0.5503334532682157,0.9912005796280292,0.9912005796280292,0.09092667976084662,0.07058980574671665,0.9998049329682087,0.9998049329682087,0.06298078536333254,0.27516672663410785,0.19309815872799932,0.17708189024181323,0.6062717770034843,-0.1937282229965157,2.0567845894231813,2.5607894409133185,0,0,287,-5.716377452408575,0.5197712220072788,0.47974364752149906,-6.7962171371156295
0,2,ATU2,raw,2018-12-05,2019-09-17,287,1,0.5625693469867629,-0.047071045296167235,0.047071045296167235,0.6096403922829301,0.05635526536064369,0.1937786151419414,3.4385183691685497,0.1516693539838923,0.5947834761426148,0.5625693469867629,0.9840059526542031,0.9840059526542031,0.07335211878306687,0.04789006968641105,0.9997567426822236,0.9997567426822236,0.115855124839328,0.28128467349338143,0.1630611218765345,0.186733640069748,0.30662020905923343,-0.4933797909407666,1.5442886678987635,2.7891624671586253,0,0,287,-7.108606622552244,0.5214313573595479,0.5146792773003518,-10.747098107614438
0,2,ATU3,raw,2018-12-05,2019-09-17,287,1,0.7058356977820661,-0.10678362369337965,0.10678362369337965,0.8126193214754458,0.0987233467727449,0.27534590040386453,2.7890657013248745,0.1261260273292298,0.7593645231643283,0.7058356977820661,0.9942923689881296,0.9942923689881296,0.14531029645708476,0.10845602787456456,0.9997909991464513,0.9997909991464513,0.1211127067126464,0.35291784889103306,0.21819815304875342,0.2307429028841443,0.46689895470383275,-0.3331010452961673,2.1532081828960234,3.393108597613999,0,0,287,-4.2258135980652645,0.6140542267072435,0.5973796699075016,-5.508035667675424
0,2,ATU4,raw,2018-12-05,2019-09-17,287,1,0.4273883935443196,-0.03301407665505239,0.03301407665505239,0.46040247019937197,0.06100275389090093,0.160079059860798,2.6241284147120307,0.17609588866623632,0.4565938733132881,0.4273883935443196,0.9852116036995763,0.9852116036995763,0.06926975467110544,0.0510004878048782,0.9996596323940934,0.9996596323940934,0.07461157543634217,0.2136941967721598,0.12700754599940725,0.13843777273596972,0.44947735191637633,-0.3505226480836237,1.2354384625878323,2.0161912143574945,0,0,287,-5.591532992735537,0.38732411864218264,0.3763879057394414,-7.3800844254560225
0,2,ATU5,raw,2018-12-05,2019-09-17,287,1,0.5040178171443487,-0.14921010123803463,0.14921010123803463,0.6532279183823833,0.07472807187371937,0.23581915652826305,3.1556970575497583,0.6870619723669741,0.5393373997534094,0.5040178171443487,0.9984863234270671,0.9984863234270671,0.166818708780996,0.14921010123803463,0.9998551890088413,0.9998551890088413,0.04562175941253191,0.25200890857217434,0.17452298910414013,0.1573845523629488,0.5749128919860628,-0.22508710801393728,1.8110131918972512,2.2014474851667205,0,0,287,-2.233075017152098,0.3725186909724134,0.35480771590631405,-2.3779068103458347
0,2,overall,calibrated,2018-12-05,2019-09-17,287,8,0.36021256846715966,-0.08899660405050402,0.08899660405050402,0.4492091725176637,0.08053213935326142,0.3153444401927837,3.9157588849030462,0.11967615876622079,0.47912285353597717,0.3753040585423576,0.9999976003245643,0.9999976003245643,0.12001248409509184,0.09264561082896423,0.9999998494393146,0.9999998494393146,0.027776650234034046,0.1876520292711788,0.13268364108057598,0.11603744019526295,0.8127177700348432,0.012717770034843201,1.4734446114386857,1.6046029131461006,0,0,2296,-2.992275113281918,0.3591103694408853,0.2826584477133934,-3.0509642624648174
0,2,MJ9,calibrated,2018-12-05,2019-09-17,287,1,-0.001093987510645324,-0.055489442508710865,0.055489442508710865,0.05439545499806554,0.05137252387005158,0.022819649218548083,0.44419949614060433,0.5561982782852196,0.04301787291763854,0.0392222845635448,0.9999527437673337,0.9999527437673337,0.07555804948620815,0.06341864111498252,0.9998542116878548,0.9998542116878548,0.011141414165553582,0.0196111422817724,0.017142336473206957,0.015964964306844312,1.0,0.19999999999999996,0.2828375063876054,0.2828375063876054,0,0,287,0.4306645921889404,-0.032540176568569605,-0.024196356551437724,0.3815338223278547
0,2,MJ1,calibrated,2018-12-05,2019-09-17,287,1,0.0027963759059405546,-0.1332539635150423,0.1332539635150423,0.13605033942098285,0.08846583875087369,0.05322301995070762,0.6016222838353182,0.18541931919353488,0.09428465044254898,0.08122892893226782,0.9999541889687684,0.9999541889687684,0.1598610472025586,0.1332539635150423,0.9998683037572985,0.9998683037572985,0.01736574871051281,0.04061446446613391,0.02846389786020038,0.028814703678949033,0.818815331010453,0.018815331010452963,0.41324643864144694,0.4582964657071319,0,0,287,0.41020872756399696,-0.0655763967600096,-0.052025034582774465,0.39042016620317377
0,2,MJ3,calibrated,2018-12-05,2019-09-17,287,1,0.13183654611733536,-0.11734578965108389,0.11734578965108389,0.24918233576841928,0.053000883939105674,0.0838261574057835,1.5815992333655025,0.47088456507538623,0.1517002039133647,0.13183654611733536,0.9997634383745979,0.9997634383745979,0.12872194942682458,0.11734578965108389,0.9998296754763429,0.9998296754763429,0.012320394546602711,0.06591827305866768,0.061463266074405776,0.046567311226558716,0.9128919860627178,0.11289198606271778,0.720506662178173,0.737836606210085,0,0,287,-0.17851077138637272,0.022978254486540117,0.014490756466251475,-0.12348765566568942
0,2,ATU1,calibrated,2018-12-05,2019-09-17,287,1,0.5483503577671496,-0.06980478984656123,0.06980478984656123,0.6181551476137108,0.058367995252277156,0.2628875417611828,4.503967296202906,6.499183528641282e-06,0.6106979017681253,0.5503334532682157,0.9912005796280292,0.9912005796280292,0.09092667976084662,0.07058980574671665,0.9998049329682087,0.9998049329682087,0.045468901591684714,0.27516672663410785,0.19952556405330793,0.1733870640930335,0.6585365853658537,-0.14146341463414636,2.1853326959293544,2.449944656449927,0,0,287,-5.716377452408575,0.5197712220072788,0.47974364752149906,-6.7962171371156295
0,2,ATU2,calibrated,2018-12-05,2019-09-17,287,1,0.5625693469867629,-0.047071045296167235,0.047071045296167235,0.6096403922829301,0.05635526536064369,0.1937786151419414,3.4385183691685497,0.1516693539838923,0.5947834761426148,0.5625693469867629,0.9840059526542031,0.9840059526542031,0.07335211878306687,0.04789006968641105,0.9997567426822236,0.9997567426822236,0.028375601631073458,0.28128467349338143,0.18645378867196807,0.16537135459880767,0.7526132404181185,-0.04738675958188154,2.012142003807435,2.148293903030415,0,0,287,-7.108606622552244,0.5214313573595479,0.5146792773003518,-10.747098107614438
