fold,scope,interval_variant,test_start_date,test_end_date,n_dates,n_stations,seed_count,seeds,baseline_rmse,baseline_mae,mean_actual_increment,actual_increment_std,rmse_skill_positive_seeds,mae_skill_positive_seeds,rmse_skill_sign,mae_skill_sign,best_seed_selected,confirmatory_external_validation,model_rmse_mean,model_rmse_std,model_rmse_min,model_rmse_max,model_mae_mean,model_mae_std,model_mae_min,model_mae_max,rmse_skill_vs_baseline_mean,rmse_skill_vs_baseline_std,rmse_skill_vs_baseline_min,rmse_skill_vs_baseline_max,mae_skill_vs_baseline_mean,mae_skill_vs_baseline_std,mae_skill_vs_baseline_min,mae_skill_vs_baseline_max,model_mean_error_mean,model_mean_error_std,model_mean_error_min,model_mean_error_max,mean_predicted_increment_mean,mean_predicted_increment_std,mean_predicted_increment_min,mean_predicted_increment_max,predicted_increment_std_mean,predicted_increment_std_std,predicted_increment_std_min,predicted_increment_std_max,increment_std_ratio_mean,increment_std_ratio_std,increment_std_ratio_min,increment_std_ratio_max,increment_correlation_mean,increment_correlation_std,increment_correlation_min,increment_correlation_max,coverage_mean,coverage_std,coverage_min,coverage_max,mean_width_mean,mean_width_std,mean_width_min,mean_width_max,mean_pinball_mean,mean_pinball_std,mean_pinball_min,mean_pinball_max,interval_score_80_mean,interval_score_80_std,interval_score_80_min,interval_score_80_max
1,MJ1,calibrated,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.34170452501504067,0.26700872006361237,0.26700872006361237,0.21360549146961538,4,3,mixed,mixed,False,False,0.2955780968530926,0.05762901115494365,0.2309735901376694,0.3710814376603986,0.2585149853187741,0.04992952739462639,0.19009412053737865,0.3151055747215023,0.13498922251590825,0.16865158912486458,-0.08597168165702462,0.324054634256006,0.03181070169848652,0.18699586808524885,-0.18013214941606148,0.28806025326779416,0.12147087015699332,0.14588489474218955,-0.045107362675750697,0.2956444886564851,0.38847959022060563,0.14588489474218952,0.22190135738786168,0.5626532087200975,0.09560498319521202,0.030661419198275888,0.05942262802480599,0.1399777372136261,0.4475773658132356,0.143542279682624,0.27818867209815457,0.6553096376435502,-0.05699808866414987,0.1181511193388896,-0.16478923270975623,0.09462187705983607,0.4926829268292683,0.07177192905170744,0.4146341463414634,0.6062717770034843,0.5983951346544505,0.21574790440186575,0.4113349365819821,0.9009365772519262,0.07908206235596368,0.015803061440402097,0.059751667440607774,0.09891317339314397,1.0798869440850398,0.2300647977739313,0.84207942053134,1.3918673281868077
1,MJ1,raw,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.34170452501504067,0.26700872006361237,0.26700872006361237,0.21360549146961538,4,3,mixed,mixed,False,False,0.2955780968530926,0.05762901115494365,0.2309735901376694,0.3710814376603986,0.2585149853187741,0.04992952739462639,0.19009412053737865,0.3151055747215023,0.13498922251590825,0.16865158912486458,-0.08597168165702462,0.324054634256006,0.03181070169848652,0.18699586808524885,-0.18013214941606148,0.28806025326779416,0.12147087015699332,0.14588489474218955,-0.045107362675750697,0.2956444886564851,0.38847959022060563,0.14588489474218952,0.22190135738786168,0.5626532087200975,0.09560498319521202,0.030661419198275888,0.05942262802480599,0.1399777372136261,0.4475773658132356,0.143542279682624,0.27818867209815457,0.6553096376435502,-0.05699808866414987,0.1181511193388896,-0.16478923270975623,0.09462187705983607,0.41463414634146345,0.08032851486688854,0.32752613240418116,0.49825783972125437,0.4885807310434334,0.06211730403960894,0.4113349365819821,0.5612222777080691,0.08581305583895862,0.024452467776580243,0.059751667440607774,0.11333637941164326,1.2818167485748884,0.4980142979977949,0.84207942053134,1.825090921337672
1,MJ3,calibrated,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.07725189349988038,0.05566348093981511,0.0521863807349166,0.05705945057066131,0,0,all_nonpositive,all_nonpositive,False,False,0.599370049075424,0.18763136546983705,0.35054990379173795,0.8558742784259802,0.5684409914806196,0.18958773833705575,0.33582539483702895,0.8439300794915786,-6.758645412055204,2.4288254561699207,-10.079007123978204,-3.5377516059497074,-9.212099241426056,3.405962673122136,-14.161288249365128,-5.033136792148027,0.5684409914806196,0.18958773833705575,0.33582539483702895,0.8439300794915786,0.6206273722155362,0.18958773833705575,0.38801177557194555,0.8961164602264952,0.16254315776898828,0.06250265438523028,0.07121075629539406,0.22418199668664812,2.8486632125505316,1.095395307177524,1.248009849082021,3.928919652127136,-0.14943401547662297,0.1147474179049457,-0.2233588352962279,0.05326173802305994,0.14703832752613238,0.0896967254450969,0.017421602787456445,0.2613240418118467,0.8127253520822155,0.2115678877729041,0.6050006568095495,1.1180939247401218,0.1932303321563781,0.06507114960464387,0.12448556123697115,0.28124048825857867,2.954705007288245,1.0598864329045459,2.053859211886163,4.217564250299467
1,MJ3,raw,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.07725189349988038,0.05566348093981511,0.0521863807349166,0.05705945057066131,0,0,all_nonpositive,all_nonpositive,False,False,0.599370049075424,0.18763136546983705,0.35054990379173795,0.8558742784259802,0.5684409914806196,0.18958773833705575,0.33582539483702895,0.8439300794915786,-6.758645412055204,2.4288254561699207,-10.079007123978204,-3.5377516059497074,-9.212099241426056,3.405962673122136,-14.161288249365128,-5.033136792148027,0.5684409914806196,0.18958773833705575,0.33582539483702895,0.8439300794915786,0.6206273722155362,0.18958773833705575,0.38801177557194555,0.8961164602264952,0.16254315776898828,0.06250265438523028,0.07121075629539406,0.22418199668664812,2.8486632125505316,1.095395307177524,1.248009849082021,3.928919652127136,-0.14943401547662297,0.1147474179049457,-0.2233588352962279,0.05326173802305994,0.14285714285714285,0.09427002967573996,0.006968641114982578,0.2613240418118467,0.7392454911777707,0.10766357608535114,0.6050006568095495,0.8788873861112868,0.2026475609188251,0.08035770296216452,0.12448556123697115,0.3210874868219091,3.237221870161656,1.5027933094118413,2.053859211886163,5.412974207199379
1,MJ9,calibrated,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.1251712232989687,0.09286613240418139,0.08835672473867599,0.08881672187735454,1,0,mixed,all_nonpositive,False,False,0.14859074832647262,0.03250053358998528,0.10635710848753632,0.18554156654993695,0.13041488487758718,0.023341733584016432,0.10089125002686637,0.15927781874564123,-0.1870999133048887,0.25964860559330377,-0.4823020951610819,0.15030702996722567,-0.404332036893518,0.25134818237531603,-0.7151335435443373,-0.08641597765434295,0.07859777422301739,0.06618839443408395,0.006290297700492674,0.15241339465337098,0.1669544989616934,0.06618839443408396,0.09464702243916867,0.24077011939204698,0.04526849113066063,0.013619841878628825,0.03154807015303782,0.06644012592269541,0.509684327160499,0.15334772091044105,0.35520417198691484,0.7480587497300499,-0.37078352122452457,0.2070559871273306,-0.5828310136757952,-0.08776995406146393,0.5045296167247387,0.02529434343258752,0.4808362369337979,0.5365853658536586,0.261993272846574,0.08145961478951369,0.19263007100440088,0.3857313648338066,0.04240246703216009,0.00936873413510228,0.03210291916890829,0.054205293285630125,0.6199995865768672,0.16822456281654688,0.458631324932917,0.8297697048406978
1,MJ9,raw,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.1251712232989687,0.09286613240418139,0.08835672473867599,0.08881672187735454,1,0,mixed,all_nonpositive,False,False,0.14859074832647262,0.03250053358998528,0.10635710848753632,0.18554156654993695,0.13041488487758718,0.023341733584016432,0.10089125002686637,0.15927781874564123,-0.1870999133048887,0.25964860559330377,-0.4823020951610819,0.15030702996722567,-0.404332036893518,0.25134818237531603,-0.7151335435443373,-0.08641597765434295,0.07859777422301739,0.06618839443408395,0.006290297700492674,0.15241339465337098,0.1669544989616934,0.06618839443408396,0.09464702243916867,0.24077011939204698,0.04526849113066063,0.013619841878628825,0.03154807015303782,0.06644012592269541,0.509684327160499,0.15334772091044105,0.35520417198691484,0.7480587497300499,-0.37078352122452457,0.2070559871273306,-0.5828310136757952,-0.08776995406146393,0.47735191637630664,0.02819932762410915,0.42857142857142855,0.49825783972125437,0.2264747082170727,0.028585529771577335,0.19263007100440088,0.2559212498026016,0.04417139701744459,0.01198359403492303,0.03210291916890829,0.06076275620012209,0.6730674861354019,0.2478519666196451,0.458631324932917,1.0264935922754563
1,overall,calibrated,2018-02-21,2018-12-04,287,8,5,"0,1,2,3,4",0.24511638802417446,0.16307588021306405,0.16207756672926357,0.18392291682531414,0,0,all_nonpositive,all_nonpositive,False,False,1.336330530757098,0.37463101633857954,0.8072066752114948,1.8568002499719694,1.0882888226651173,0.3109141730028027,0.6729009515870447,1.5459139274706684,-4.4518204251006805,1.5283801273280502,-6.5751779182909775,-2.293156698816419,-5.673511872161791,1.906561366380994,-8.479721498058943,-3.126305807504318,1.0646811694380731,0.3252798855988557,0.6316756471446067,1.543249909833386,1.2267587361673367,0.3252798855988556,0.7937532138738702,1.7053274765626496,0.8232037492126192,0.20240987186662665,0.5052776406803737,1.0563643194822683,4.475808471406962,1.1005146903953846,2.7472250299307457,5.74351656507046,0.2100635777233985,0.017355440562244546,0.1961355326147373,0.23848800126939448,0.2998257839721254,0.08252800528797867,0.17857142857142858,0.3906794425087108,1.761666568953205,0.4199941105187454,1.342573182498699,2.380763572616147,0.3507042166776798,0.09435755193274455,0.23525219300197162,0.48728018232296993,5.079682387004808,1.4142384583927705,3.693061032123925,6.888835832335755
1,overall,raw,2018-02-21,2018-12-04,287,8,5,"0,1,2,3,4",0.24511638802417446,0.16307588021306405,0.16207756672926357,0.18392291682531414,0,0,all_nonpositive,all_nonpositive,False,False,1.336330530757098,0.37463101633857954,0.8072066752114948,1.8568002499719694,1.0882888226651173,0.3109141730028027,0.6729009515870447,1.5459139274706684,-4.4518204251006805,1.5283801273280502,-6.5751779182909775,-2.293156698816419,-5.673511872161791,1.906561366380994,-8.479721498058943,-3.126305807504318,1.0646811694380731,0.3252798855988557,0.6316756471446067,1.543249909833386,1.2267587361673367,0.3252798855988556,0.7937532138738702,1.7053274765626496,0.8232037492126192,0.20240987186662665,0.5052776406803737,1.0563643194822683,4.475808471406962,1.1005146903953846,2.7472250299307457,5.74351656507046,0.2100635777233985,0.017355440562244546,0.1961355326147373,0.23848800126939448,0.27883275261324036,0.09778015216700209,0.12325783972125436,0.3906794425087108,1.6354050171686445,0.2340649453719898,1.342573182498699,1.9265050530335777,0.3656246943816944,0.12152247134936973,0.23525219300197162,0.5577540246480592,5.527296718125248,2.2033719373482077,3.693061032123925,9.003051102088435
2,ATU1,calibrated,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.09092667976084662,0.07058980574671665,0.06980478984656123,0.058367995252277156,0,0,all_nonpositive,all_nonpositive,False,False,0.40658901876073195,0.21690478005273914,0.11535767375033544,0.6106979017681253,0.35278802637475387,0.20479201441587555,0.08343993419710855,0.5503334532682157,-3.471614050245028,2.3854910420487956,-5.716377452408575,-0.2686889486534281,-3.99771918399369,2.9011556590861005,-6.7962171371156295,-0.18203943635288433,0.3368138217455482,0.21134695843310994,0.07747086081350361,0.5483503577671496,0.40661861159210944,0.21134695843310994,0.14727565066006484,0.6181551476137108,0.1943160734310378,0.14221329627108825,0.025334452394266047,0.38827206261766134,3.3291544893938565,2.436494446252888,0.4340469855914343,6.652139771795801,0.10625045782581984,0.3473034784054516,-0.4058274359694106,0.4526064708840207,0.9289198606271777,0.15126928001354853,0.6585365853658537,1.0,1.9676433615275903,0.24695800106019222,1.6276135924196227,2.189446326302071,0.12619369977801803,0.04354792845700252,0.07397836207692426,0.1733870640930335,2.021870861466772,0.3201876905336675,1.6341391315949574,2.449944656449927
2,ATU1,raw,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.09092667976084662,0.07058980574671665,0.06980478984656123,0.058367995252277156,0,0,all_nonpositive,all_nonpositive,False,False,0.40658901876073195,0.21690478005273914,0.11535767375033544,0.6106979017681253,0.35278802637475387,0.20479201441587555,0.08343993419710855,0.5503334532682157,-3.471614050245028,2.3854910420487956,-5.716377452408575,-0.2686889486534281,-3.99771918399369,2.9011556590861005,-6.7962171371156295,-0.18203943635288433,0.3368138217455482,0.21134695843310994,0.07747086081350361,0.5483503577671496,0.40661861159210944,0.21134695843310994,0.14727565066006484,0.6181551476137108,0.1943160734310378,0.14221329627108825,0.025334452394266047,0.38827206261766134,3.3291544893938565,2.436494446252888,0.4340469855914343,6.652139771795801,0.10625045782581984,0.3473034784054516,-0.4058274359694106,0.4526064708840207,0.9184668989547038,0.17462669368515749,0.6062717770034843,1.0,1.941933740226356,0.22427973950614094,1.6276135924196227,2.189446326302071,0.12693266500777395,0.044568352664308274,0.07397836207692426,0.17708189024181323,2.04403981835945,0.35875108945827283,1.6341391315949574,2.5607894409133185
2,ATU2,calibrated,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.07335211878306687,0.04789006968641105,0.047071045296167235,0.05635526536064369,0,0,all_nonpositive,all_nonpositive,False,False,0.3802495575103414,0.1705051726346961,0.15512372728875445,0.5947834761426148,0.34368938315801645,0.16092926189312176,0.13077969215293508,0.5625693469867629,-4.183893305589435,2.324475086247362,-7.108606622552244,-1.1147818203795952,-6.176631510635267,3.3603889688802417,-10.747098107614438,-1.7308311098583387,0.3404009524425278,0.16254793167637788,0.1306949890678136,0.5625693469867629,0.38747199773869506,0.16254793167637788,0.17776603436398083,0.6096403922829301,0.15425117218552548,0.10420040933531761,0.02368347618686667,0.29635143387730684,2.7371208563813894,1.848991547967887,0.42025312160815914,5.258629020390827,0.21703576180655376,0.23304474952634238,-0.14751371296408303,0.4351456971826771,0.9191637630662021,0.11523043711052953,0.7526132404181185,1.0,1.5043125195769609,0.33688679094558677,1.1575618370301042,2.012142003807435,0.10905975664122132,0.03846301572311534,0.06348720902092163,0.16537135459880767,1.553345783446558,0.36573667666449944,1.2507178098629734,2.148293903030415
2,ATU2,raw,2018-12-05,2019-09-17,287,1,5,"0,1,2,3,4",0.07335211878306687,0.04789006968641105,0.047071045296167235,0.05635526536064369,0,0,all_nonpositive,all_nonpositive,False,False,0.3802495575103414,0.1705051726346961,0.15512372728875445,0.5947834761426148,0.34368938315801645,0.16092926189312176,0.13077969215293508,0.5625693469867629,-4.183893305589435,2.324475086247362,-7.108606622552244,-1.1147818203795952,-6.176631510635267,3.3603889688802417,-10.747098107614438,-1.7308311098583387,0.3404009524425278,0.16254793167637788,0.1306949890678136,0.5625693469867629,0.38747199773869506,0.16254793167637788,0.17776603436398083,0.6096403922829301,0.15425117218552548,0.10420040933531761,0.02368347618686667,0.29635143387730684,2.7371208563813894,1.848991547967887,0.42025312160815914,5.258629020390827,0.21703576180655376,0.23304474952634238,-0.14751371296408303,0.4351456971826771,0.8250871080139373,0.30026272656095393,0.30662020905923343,1.0,1.4052412268195713,0.20520259535592972,1.130058709151828,1.6107956566126147,0.11330143761454184,0.046629191982904904,0.06348720902092163,0.186733640069748,1.6805962126461726,0.6383648106910931,1.2507178098629734,2.7891624671586253
