seed,fold,scope,interval_variant,test_start_date,test_end_date,selected_epoch,stop_reason,reference_model_rmse,selected_model_rmse,delta_model_rmse,reference_model_mae,selected_model_mae,delta_model_mae,reference_rmse_skill_vs_baseline,selected_rmse_skill_vs_baseline,delta_rmse_skill_vs_baseline,reference_mae_skill_vs_baseline,selected_mae_skill_vs_baseline,delta_mae_skill_vs_baseline,reference_model_mean_error,selected_model_mean_error,delta_model_mean_error,reference_mean_predicted_increment,selected_mean_predicted_increment,delta_mean_predicted_increment,reference_predicted_increment_std,selected_predicted_increment_std,delta_predicted_increment_std,reference_increment_std_ratio,selected_increment_std_ratio,delta_increment_std_ratio,reference_increment_correlation,selected_increment_correlation,delta_increment_correlation,reference_coverage,selected_coverage,delta_coverage,reference_mean_width,selected_mean_width,delta_mean_width,reference_mean_pinball,selected_mean_pinball,delta_mean_pinball,reference_interval_score_80,selected_interval_score_80,delta_interval_score_80,rmse_improved,mae_improved,best_seed_selected,rmse_numerically_equal,mae_numerically_equal,comparison_metric_atol,analysis_method,reference_config_id,outer_test_used_for_ranking
2,3,MJ3,raw,2019-09-18,2020-06-30,1,patience_exhausted,0.163990072481186,0.16396374601005753,-2.632647112846276e-05,0.1264323500114498,0.12642163407021484,-1.0715941234973325e-05,0.2639929678538486,0.2641111242006873,0.00011815634683864928,0.3053827036235201,0.30544157683222106,5.8873208700960244e-05,-0.0889567833175948,-0.08892101466943952,3.576864815527103e-05,0.093060495363764,0.09309626401191941,3.576864815540981e-05,0.0155873445975836,0.015580754079086235,-6.590518497365597e-06,0.1210835733994288,0.12103237779486506,-5.1195604563736286e-05,-0.5558861588953216,-0.5556042917994874,0.0002818670958341096,0.8118466898954704,0.8118466898954704,0.0,0.4881311236098806,0.4881172655051953,-1.3858104685293693e-05,0.0400157118809187,0.040012313373437074,-3.3985074816278438e-06,0.5683096063703147,0.568261230852038,-4.8375518276744245e-05,True,True,False,False,False,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
2,3,MJ9,calibrated,2019-09-18,2020-06-30,1,patience_exhausted,0.1090206777638627,0.10901987844085541,-7.993230072972368e-07,0.0880663139459342,0.08806585802402699,-4.559219072136633e-07,0.1249893748350444,0.12499579027969909,6.415444654697677e-06,0.0590263512314884,0.05903122267984806,4.87144835965847e-06,-0.0625265119098305,-0.06252433633971854,2.1755701119507975e-06,0.0236077389612495,0.02360991453136159,2.1755701120895754e-06,0.0037707956813025,0.0037671473882670806,-3.6482930354194733e-06,0.0418132077871149,0.04177275297395205,-4.045481316285182e-05,0.210504882076016,0.21052387064985095,1.898857383494934e-05,0.5156794425087108,0.5156794425087108,0.0,0.182596897730473,0.182597846976143,9.492456700121998e-07,0.0298158118011447,0.029816137420923705,3.256197790048321e-07,0.4541427843046703,0.45415483250757616,1.2048202905845518e-05,True,True,False,False,False,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
2,3,MJ9,raw,2019-09-18,2020-06-30,1,patience_exhausted,0.1090206777638627,0.10901987844085541,-7.993230072972368e-07,0.0880663139459342,0.08806585802402699,-4.559219072136633e-07,0.1249893748350444,0.12499579027969909,6.415444654697677e-06,0.0590263512314884,0.05903122267984806,4.87144835965847e-06,-0.0625265119098305,-0.06252433633971854,2.1755701119507975e-06,0.0236077389612495,0.02360991453136159,2.1755701120895754e-06,0.0037707956813025,0.0037671473882670806,-3.6482930354194733e-06,0.0418132077871149,0.04177275297395205,-4.045481316285182e-05,0.210504882076016,0.21052387064985095,1.898857383494934e-05,0.4912891986062718,0.4912891986062718,0.0,0.1487036574080595,0.14870819465784912,4.537249789632325e-06,0.0314936258948456,0.031493786975456045,1.6108061044739497e-07,0.504477207115698,0.5044843191435464,7.112027848421576e-06,True,True,False,False,False,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
2,3,overall,calibrated,2019-09-18,2020-06-30,1,patience_exhausted,0.3163236808205671,0.31632463334117517,9.52520608055174e-07,0.2163843068116661,0.2164060190811823,2.1712269516194205e-05,0.0703509970983404,0.07034819771945378,-2.799378886628179e-06,-0.1985885647883294,-0.19870883265036188,-0.00012026786203248041,0.0164497934964052,0.016497650795365682,4.785729896048321e-05,0.1912156839170626,0.1912635412160231,4.78572989605075e-05,0.1196524381116276,0.11967167650736221,1.9238395734616498e-05,0.4097497614115316,0.4098156432956502,6.588188411860152e-05,-0.0035060084074119,-0.0034256238665265138,8.038454088538614e-05,0.8262195121951219,0.8262195121951219,0.0,0.9689329995429664,0.9689111254814046,-2.1874061561844016e-05,0.0768533747541909,0.0768562091201,2.8343659090879214e-06,1.2236797085673978,1.2236561781970887,-2.3530370309110538e-05,False,False,False,False,False,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
2,3,overall,raw,2019-09-18,2020-06-30,1,patience_exhausted,0.3163236808205671,0.31632463334117517,9.52520608055174e-07,0.2163843068116661,0.2164060190811823,2.1712269516194205e-05,0.0703509970983404,0.07034819771945378,-2.799378886628179e-06,-0.1985885647883294,-0.19870883265036188,-0.00012026786203248041,0.0164497934964052,0.016497650795365682,4.785729896048321e-05,0.1912156839170626,0.1912635412160231,4.78572989605075e-05,0.1196524381116276,0.11967167650736221,1.9238395734616498e-05,0.4097497614115316,0.4098156432956502,6.588188411860152e-05,-0.0035060084074119,-0.0034256238665265138,8.038454088538614e-05,0.8227351916376306,0.8227351916376306,0.0,0.9640312995334968,0.9640124810942363,-1.881843926043736e-05,0.077074873743135,0.07707764282394448,2.7690808094837926e-06,1.2303246782357204,1.230299189312423,-2.5488923297345423e-05,False,False,False,False,False,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
3,1,ATU1,calibrated,2018-02-21,2018-12-04,61,patience_exhausted,1.5858574086127817,1.5858574086127817,0.0,1.319225087412782,1.319225087412782,0.0,-6.430522156677402,-6.430522156677402,0.0,-7.257959956160654,-7.257959956160654,0.0,1.319225087412782,1.319225087412782,0.0,1.4789770230501793,1.4789770230501793,0.0,0.8766505948109846,0.8766505948109846,0.0,6.183496475118802,6.183496475118802,0.0,0.0455344480914834,0.04553444809148344,3.469446951953614e-17,0.627177700348432,0.627177700348432,0.0,3.2607963239044935,3.2607963239044935,0.0,0.4743072335465303,0.47430723354653037,5.551115123125783e-17,7.633091569332001,7.633091569332001,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
3,1,ATU1,raw,2018-02-21,2018-12-04,61,patience_exhausted,1.5858574086127817,1.5858574086127817,0.0,1.319225087412782,1.319225087412782,0.0,-6.430522156677402,-6.430522156677402,0.0,-7.257959956160654,-7.257959956160654,0.0,1.319225087412782,1.319225087412782,0.0,1.4789770230501793,1.4789770230501793,0.0,0.8766505948109846,0.8766505948109846,0.0,6.183496475118802,6.183496475118802,0.0,0.0455344480914834,0.04553444809148344,3.469446951953614e-17,0.627177700348432,0.627177700348432,0.0,3.2607963239044935,3.2607963239044935,0.0,0.4743072335465303,0.47430723354653037,5.551115123125783e-17,7.633091569332001,7.633091569332001,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
3,1,ATU2,calibrated,2018-02-21,2018-12-04,61,patience_exhausted,1.568873143838142,1.568873143838142,0.0,1.4307800511143332,1.4307800511143332,0.0,-8.903005197608934,-8.903005197608934,0.0,-12.375700600222157,-12.375700600222155,1.7763568394002505e-15,1.4307800511143332,1.4307800511143332,0.0,1.53774865738611,1.53774865738611,0.0,0.6375628349063196,0.6375628349063196,0.0,5.446349150221209,5.446349150221209,0.0,0.0302153978148417,0.030215397814841755,5.551115123125783e-17,0.3414634146341463,0.34146341463414637,5.551115123125783e-17,2.40794899784906,2.40794899784906,0.0,0.5084071711565459,0.5084071711565459,0.0,8.098314879124713,8.098314879124713,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
3,1,ATU2,raw,2018-02-21,2018-12-04,61,patience_exhausted,1.568873143838142,1.568873143838142,0.0,1.4307800511143332,1.4307800511143332,0.0,-8.903005197608934,-8.903005197608934,0.0,-12.375700600222157,-12.375700600222155,1.7763568394002505e-15,1.4307800511143332,1.4307800511143332,0.0,1.53774865738611,1.53774865738611,0.0,0.6375628349063196,0.6375628349063196,0.0,5.446349150221209,5.446349150221209,0.0,0.0302153978148417,0.030215397814841755,5.551115123125783e-17,0.3414634146341463,0.34146341463414637,5.551115123125783e-17,2.40794899784906,2.40794899784906,0.0,0.5084071711565459,0.5084071711565459,0.0,8.098314879124713,8.098314879124713,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
3,1,ATU3,calibrated,2018-02-21,2018-12-04,61,patience_exhausted,2.1733466989127255,2.1733466989127255,0.0,2.033061651700582,2.033061651700582,0.0,-5.809379772795614,-5.809379772795614,0.0,-7.541334257475304,-7.541334257475304,0.0,2.033061651700582,2.033061651700582,0.0,2.2710878886343804,2.2710878886343804,0.0,0.7813395337698661,0.7813395337698661,0.0,3.6681879327446296,3.6681879327446296,0.0,0.1913817435156976,0.1913817435156976,0.0,0.2473867595818815,0.24738675958188153,2.7755575615628914e-17,3.3470972011973115,3.3470972011973115,0.0,0.7184828642035442,0.7184828642035442,0.0,11.389177667603418,11.389177667603418,0.0,False,False,False,True,True,1e-12,predeclared_2x2_capacity_weight_decay_sensitivity,h16_wd0,False
