seed,fold,epoch,train_pinball_loss,gradient_l2_norm
0,1,43,0.1706037074327469,0.0641116350889206
0,1,44,0.16909468173980713,0.06426951289176941
0,1,45,0.16758835315704346,0.06286104768514633
0,1,46,0.16605626046657562,0.06275521963834763
0,1,47,0.16451095044612885,0.0678078755736351
0,1,48,0.1629021167755127,0.07031849026679993
0,1,49,0.1612260490655899,0.07153823226690292
0,1,50,0.15950511395931244,0.0732981339097023
0,1,51,0.1577529013156891,0.07119429856538773
0,1,52,0.15597756206989288,0.06888460367918015
0,1,53,0.1542343944311142,0.07253517955541611
0,1,54,0.15243996679782867,0.07600174844264984
0,1,55,0.15051767230033875,0.07542598247528076
0,1,56,0.14850512146949768,0.07065833359956741
0,1,57,0.1465388387441635,0.0713529884815216
0,1,58,0.1445925384759903,0.07346940785646439
0,1,59,0.14261206984519958,0.07178761810064316
0,1,60,0.14056213200092316,0.06954090297222137
0,1,61,0.1384546458721161,0.06782126426696777
0,1,62,0.13634276390075684,0.06771784275770187
0,1,63,0.13426044583320618,0.06731691211462021
0,1,64,0.13226641714572906,0.07064627856016159
0,1,65,0.13030102849006653,0.0737869068980217
0,1,66,0.1283159703016281,0.07236868888139725
0,1,67,0.12633836269378662,0.06109762564301491
0,1,68,0.124611034989357,0.05762792006134987
0,1,69,0.12301432341337204,0.060358576476573944
0,1,70,0.12143392115831375,0.05934739112854004
0,1,71,0.12003502249717712,0.06370235234498978
0,1,72,0.11889740824699402,0.07128620147705078
0,1,73,0.1177898496389389,0.07542435079813004
0,1,74,0.11662071943283081,0.06840036064386368
0,1,75,0.11565396934747696,0.06812696158885956
0,1,76,0.11465857923030853,0.06443189829587936
0,1,77,0.11362677812576294,0.061064016073942184
0,1,78,0.11270961165428162,0.07464482635259628
0,1,79,0.11172247678041458,0.07439768314361572
0,1,80,0.11072102189064026,0.05858834087848663
0,1,81,0.10987820476293564,0.06025296449661255
0,1,82,0.10906878858804703,0.0577731654047966
0,1,83,0.10831334441900253,0.06375813484191895
0,1,84,0.10757477581501007,0.05568420886993408
0,1,85,0.10688743740320206,0.05312686040997505
0,1,86,0.1062309667468071,0.06124449148774147
0,1,87,0.10555090755224228,0.049207866191864014
0,1,88,0.10488642752170563,0.051328081637620926
0,1,89,0.10418820381164551,0.04539104178547859
0,1,90,0.10349888354539871,0.04382813349366188
0,1,91,0.10280924290418625,0.04651905968785286
0,1,92,0.1021127924323082,0.05101314187049866
0,1,93,0.10138464719057083,0.0481339655816555
0,1,94,0.10067301243543625,0.047816962003707886
0,1,95,0.09995786100625992,0.04673396795988083
0,1,96,0.09924567490816116,0.04277769476175308
0,1,97,0.09851418435573578,0.04178100824356079
0,1,98,0.0977921262383461,0.04670825973153114
0,1,99,0.09710373729467392,0.04910928010940552
0,1,100,0.09640152752399445,0.05124164745211601
0,1,101,0.09574472904205322,0.04912877455353737
0,1,102,0.09508591145277023,0.05103304982185364
0,1,103,0.09442058950662613,0.049614936113357544
0,1,104,0.09376148134469986,0.04337133467197418
0,1,105,0.09314388781785965,0.04675952345132828
0,1,106,0.09248621761798859,0.040277209132909775
0,1,107,0.09190348535776138,0.04525500908493996
0,1,108,0.09131381660699844,0.03952880948781967
0,1,109,0.09072885662317276,0.040691979229450226
0,1,110,0.0901293158531189,0.049038857221603394
0,1,111,0.08953283727169037,0.05975821241736412
0,1,112,0.08887157589197159,0.049956146627664566
0,1,113,0.08824611455202103,0.04914940893650055
0,1,114,0.08765408396720886,0.06842074543237686
0,1,115,0.08707121014595032,0.07255158573389053
0,1,116,0.08642488718032837,0.049418121576309204
0,1,117,0.08591803163290024,0.11368806660175323
0,1,118,0.08537178486585617,0.11471722275018692
0,1,119,0.08467144519090652,0.05830561742186546
0,1,120,0.08414588868618011,0.1127466931939125
0,2,1,0.25906625390052795,0.17705222964286804
0,2,2,0.2551153302192688,0.17182862758636475
0,2,3,0.2515672445297241,0.16797886788845062
0,2,4,0.2483832985162735,0.16850796341896057
0,2,5,0.2453516572713852,0.16848507523536682
0,2,6,0.24242542684078217,0.16938906908035278
0,2,7,0.2394646257162094,0.16721513867378235
0,2,8,0.23647357523441315,0.16331306099891663
0,2,9,0.23348744213581085,0.1579597443342209
0,2,10,0.23044009506702423,0.15249565243721008
0,2,11,0.22740185260772705,0.143734410405159
0,2,12,0.22441871464252472,0.13403916358947754
0,2,13,0.22155112028121948,0.12265288829803467
0,2,14,0.21879959106445312,0.11488647013902664
0,2,15,0.21609345078468323,0.10912143439054489
0,2,16,0.2134512960910797,0.09955155104398727
0,2,17,0.2111089676618576,0.08747920393943787
0,2,18,0.20941033959388733,0.07926599681377411
0,2,19,0.20848022401332855,0.08536773175001144
0,2,20,0.20765866339206696,0.09627574682235718
0,2,21,0.20651540160179138,0.10170897841453552
0,2,22,0.20492829382419586,0.10020162910223007
0,2,23,0.20301677286624908,0.08979760855436325
0,2,24,0.20100469887256622,0.07819762825965881
0,2,25,0.1990896612405777,0.07101649045944214
0,2,26,0.19729335606098175,0.07871502637863159
0,2,27,0.1955386847257614,0.08861161023378372
0,2,28,0.19417624175548553,0.10369963198900223
0,2,29,0.192905455827713,0.10345006734132767
0,2,30,0.1914823353290558,0.0975981131196022
0,2,31,0.18996889889240265,0.08641330897808075
0,2,32,0.1884610950946808,0.08201773464679718
0,2,33,0.18684640526771545,0.08177772909402847
0,2,34,0.18506355583667755,0.08081231266260147
0,2,35,0.18312886357307434,0.0775991901755333
0,2,36,0.1810799092054367,0.07528146356344223
0,2,37,0.1789807677268982,0.07492281496524811
0,2,38,0.1769104152917862,0.07854382693767548
0,2,39,0.1750776618719101,0.08416163176298141
0,2,40,0.173516646027565,0.08636302500963211
0,2,41,0.17191419005393982,0.08412760496139526
0,2,42,0.17018815875053406,0.07767285406589508
0,2,43,0.16842252016067505,0.07010209560394287
0,2,44,0.16672934591770172,0.07067739218473434
0,2,45,0.16513262689113617,0.06953661143779755
0,2,46,0.16358014941215515,0.07148777693510056
0,2,47,0.16198009252548218,0.0756169855594635
0,2,48,0.16024106740951538,0.07730033993721008
0,2,49,0.1583922803401947,0.07616456598043442
0,2,50,0.15654906630516052,0.06968466937541962
0,2,51,0.1547880470752716,0.06927137076854706
0,2,52,0.15304355323314667,0.070949986577034
0,2,53,0.1512434035539627,0.07133543491363525
0,2,54,0.14937549829483032,0.06688582897186279
0,2,55,0.1475069522857666,0.06500754505395889
0,2,56,0.14566798508167267,0.06637264788150787
0,2,57,0.14383895695209503,0.07045983523130417
0,2,58,0.14194630086421967,0.06994932144880295
0,2,59,0.14010848104953766,0.06877316534519196
0,2,60,0.13835032284259796,0.06714186072349548
0,2,61,0.1366652548313141,0.06847717612981796
0,2,62,0.13501931726932526,0.06645917892456055
0,2,63,0.1334654539823532,0.0653960108757019
0,2,64,0.1320761740207672,0.070494644343853
0,2,65,0.13073495030403137,0.06927941739559174
0,2,66,0.12939651310443878,0.0676838830113411
0,2,67,0.1280508041381836,0.061595603823661804
0,2,68,0.1267789751291275,0.061422962695360184
0,2,69,0.1255418360233307,0.060223545879125595
0,2,70,0.12435601651668549,0.06228568032383919
0,2,71,0.12316660583019257,0.06251279264688492
0,2,72,0.12194830179214478,0.05940533056855202
0,2,73,0.12074491381645203,0.0547960139811039
0,2,74,0.11954066902399063,0.05676177144050598
0,2,75,0.11831016093492508,0.05475536733865738
0,2,76,0.11714167147874832,0.0612449012696743
0,2,77,0.11601897329092026,0.06713194400072098
0,2,78,0.11486124247312546,0.059470899403095245
0,2,79,0.11378099024295807,0.06269920617341995
0,2,80,0.11266282200813293,0.05575643852353096
0,2,81,0.1115729808807373,0.059119850397109985
0,2,82,0.11052271723747253,0.06155257672071457
0,2,83,0.10949347168207169,0.055392101407051086
0,2,84,0.10850706696510315,0.06129841506481171
0,2,85,0.10746832937002182,0.06165570020675659
0,2,86,0.10638454556465149,0.06008424982428551
0,2,87,0.1053662821650505,0.06969109922647476
0,2,88,0.10434282571077347,0.0570308119058609
0,2,89,0.10341282188892365,0.0606415681540966
0,2,90,0.10247492045164108,0.05522240698337555
0,2,91,0.10159426182508469,0.06062259152531624
0,2,92,0.10077305883169174,0.06254810839891434
0,2,93,0.10005590319633484,0.07852915674448013
0,2,94,0.09926296770572662,0.07156199961900711
0,2,95,0.09851647168397903,0.06351544708013535
0,2,96,0.0977749302983284,0.058176420629024506
0,2,97,0.09704805165529251,0.06585697829723358
0,2,98,0.09633323550224304,0.06803913414478302
0,2,99,0.09557421505451202,0.05500643700361252
0,2,100,0.09486708045005798,0.05691678449511528
0,2,101,0.09421883523464203,0.07974203675985336
0,2,102,0.09349696338176727,0.06885586678981781
0,2,103,0.09284558147192001,0.06843237578868866
0,2,104,0.09218979626893997,0.07638005167245865
0,2,105,0.09161447733640671,0.08782120048999786
0,2,106,0.09089785069227219,0.042318668216466904
0,2,107,0.09034635126590729,0.09129983931779861
0,2,108,0.08975166082382202,0.1062999740242958
0,2,109,0.08914021402597427,0.08945644646883011
0,2,110,0.08850336819887161,0.0693168044090271
0,2,111,0.08788598328828812,0.047267161309719086
0,2,112,0.08740005642175674,0.08246594667434692
0,2,113,0.08681149780750275,0.07234936207532883
0,2,114,0.0862366110086441,0.06285615265369415
0,2,115,0.08569513261318207,0.07495191693305969
0,2,116,0.08510575443506241,0.04892793297767639
0,2,117,0.08457363396883011,0.061301954090595245
0,2,118,0.08413074165582657,0.11587946116924286
0,2,119,0.08384733647108078,0.21677815914154053
0,2,120,0.08386512845754623,0.2866099178791046
0,3,1,0.23381273448467255,0.12416262924671173
0,3,2,0.2312583476305008,0.12276800721883774
0,3,3,0.2287944108247757,0.12144085764884949
0,3,4,0.22647517919540405,0.11745128780603409
0,3,5,0.22422879934310913,0.11423872411251068
0,3,6,0.2219812273979187,0.1119927167892456
0,3,7,0.21966981887817383,0.11091781407594681
0,3,8,0.21724902093410492,0.10917381197214127
0,3,9,0.21471327543258667,0.10703635960817337
0,3,10,0.21213091909885406,0.10097716003656387
0,3,11,0.20957837998867035,0.0957329198718071
0,3,12,0.20706023275852203,0.09012096375226974
0,3,13,0.20459957420825958,0.08333954215049744
0,3,14,0.20228372514247894,0.07769067585468292
0,3,15,0.20023074746131897,0.07121649384498596
0,3,16,0.19848766922950745,0.06963871419429779
0,3,17,0.19689512252807617,0.07512953877449036
0,3,18,0.1951599270105362,0.08334936201572418
0,3,19,0.1931251883506775,0.09206996858119965
0,3,20,0.19083060324192047,0.09398339688777924
0,3,21,0.18852578103542328,0.10531683266162872
0,3,22,0.18601094186306,0.10282488167285919
0,3,23,0.18345461785793304,0.09410560876131058
0,3,24,0.1810719519853592,0.08512969315052032
0,3,25,0.17906779050827026,0.08338627219200134
0,3,26,0.17735294997692108,0.08750878274440765
0,3,27,0.17562361061573029,0.08663658052682877
0,3,28,0.17384155094623566,0.07960003614425659
0,3,29,0.1720370650291443,0.07713481783866882
0,3,30,0.17020341753959656,0.07290490716695786
0,3,31,0.16844001412391663,0.06769684702157974
0,3,32,0.16674472391605377,0.06941142678260803
0,3,33,0.16505122184753418,0.0743575394153595
0,3,34,0.16329525411128998,0.07997225224971771
0,3,35,0.16148388385772705,0.07479627430438995
0,3,36,0.15973468124866486,0.07627009600400925
0,3,37,0.15804891288280487,0.07864250987768173
0,3,38,0.15639571845531464,0.07373363524675369
0,3,39,0.15474463999271393,0.07836854457855225
0,3,40,0.15294679999351501,0.07734645903110504
0,3,41,0.1510462760925293,0.06366588920354843
0,3,42,0.14927271008491516,0.055142294615507126
0,3,43,0.14766362309455872,0.056059446185827255
0,3,44,0.1461496204137802,0.05877428874373436
0,3,45,0.1446671336889267,0.06230129674077034
0,3,46,0.1431407928466797,0.06312519311904907
0,3,47,0.1415911614894867,0.06486091017723083
0,3,48,0.14006297290325165,0.06673802435398102
0,3,49,0.1385289579629898,0.06168293207883835
0,3,50,0.13703005015850067,0.056186627596616745
0,3,51,0.1356501281261444,0.05166077986359596
0,3,52,0.13445591926574707,0.06048198044300079
0,3,53,0.1332845240831375,0.05577417090535164
0,3,54,0.13218025863170624,0.04538543522357941
0,3,55,0.13123011589050293,0.05713248997926712
0,3,56,0.13028834760189056,0.05639920383691788
0,3,57,0.1293281465768814,0.048997968435287476
0,3,58,0.12842394411563873,0.04801739752292633
0,3,59,0.1275131106376648,0.0484335795044899
0,3,60,0.12657210230827332,0.057024791836738586
0,3,61,0.12564271688461304,0.05110379308462143
0,3,62,0.12474726140499115,0.05297604203224182
0,3,63,0.12384413182735443,0.04712345078587532
0,3,64,0.12297166138887405,0.05628560110926628
0,3,65,0.1220691055059433,0.05211509391665459
0,3,66,0.12112467736005783,0.04952932149171829
0,3,67,0.12018292397260666,0.048937343060970306
0,3,68,0.11927975714206696,0.05508162081241608
0,3,69,0.11833494156599045,0.054763928055763245
0,3,70,0.11736064404249191,0.050614818930625916
0,3,71,0.11638999730348587,0.05153192952275276
0,3,72,0.11540704220533371,0.050445619970560074
0,3,73,0.11441293358802795,0.05058332905173302
0,3,74,0.11341693252325058,0.049831993877887726
0,3,75,0.11244884133338928,0.04729517176747322
0,3,76,0.11151329427957535,0.05128160119056702
0,3,77,0.11051398515701294,0.046984147280454636
0,3,78,0.109510138630867,0.04419684037566185
0,3,79,0.10854092240333557,0.048342134803533554
0,3,80,0.10758855193853378,0.046784065663814545
0,3,81,0.10666225105524063,0.044827573001384735
0,3,82,0.10574690252542496,0.04517790675163269
0,3,83,0.10482879728078842,0.0442027673125267
0,3,84,0.10390552878379822,0.047779109328985214
0,3,85,0.1029648557305336,0.04447376728057861
0,3,86,0.10212439298629761,0.05711006745696068
0,3,87,0.10128193348646164,0.07493165135383606
0,3,88,0.10044269263744354,0.07818412780761719
0,3,89,0.09952753782272339,0.054304081946611404
0,3,90,0.09868750721216202,0.04865904897451401
0,3,91,0.09787677228450775,0.06347337365150452
0,3,92,0.09709452837705612,0.07713136821985245
0,3,93,0.09627920389175415,0.06492456793785095
0,3,94,0.09546378254890442,0.04343177750706673
0,3,95,0.09468474239110947,0.04982887953519821
0,3,96,0.0938882827758789,0.049514759331941605
0,3,97,0.09307875484228134,0.0472395122051239
0,3,98,0.09228287637233734,0.05029818415641785
0,3,99,0.09151499718427658,0.05752675235271454
0,3,100,0.09075045585632324,0.0769878551363945
0,3,101,0.09003867954015732,0.11609825491905212
0,3,102,0.08928301930427551,0.155055433511734
0,3,103,0.08864635974168777,0.17718282341957092
0,3,104,0.08780891448259354,0.13712488114833832
0,3,105,0.08707936853170395,0.07819952070713043
0,3,106,0.08640258014202118,0.04831169918179512
0,3,107,0.08578421175479889,0.08358092606067657
0,3,108,0.08519825339317322,0.1312004178762436
0,3,109,0.08467696607112885,0.15719901025295258
0,3,110,0.08411180227994919,0.15981519222259521
0,3,111,0.08339226245880127,0.07372069358825684
0,3,112,0.0828409492969513,0.1285472810268402
0,3,113,0.08252161741256714,0.22150394320487976
0,3,114,0.08193778246641159,0.1902250349521637
0,3,115,0.08123166114091873,0.08126482367515564
0,3,116,0.08069730550050735,0.05635729432106018
0,3,117,0.0803259015083313,0.11519714444875717
0,3,118,0.07980848848819733,0.1301911473274231
0,3,119,0.0792539045214653,0.08620977401733398
0,3,120,0.07879611104726791,0.07316985726356506
1,1,1,0.328606516122818,0.2986155152320862
1,1,2,0.3241450786590576,0.29711148142814636
1,1,3,0.3195885717868805,0.2974259555339813
1,1,4,0.3148334324359894,0.2966707944869995
1,1,5,0.3098234534263611,0.29708585143089294
1,1,6,0.30450817942619324,0.2964518368244171
1,1,7,0.29895058274269104,0.2935773730278015
1,1,8,0.293155312538147,0.2892025113105774
1,1,9,0.28713688254356384,0.28756362199783325
1,1,10,0.28078052401542664,0.28381720185279846
1,1,11,0.2742295265197754,0.2771434187889099
1,1,12,0.26763468980789185,0.26679062843322754
1,1,13,0.2610172629356384,0.2617127001285553
1,1,14,0.25434714555740356,0.25237953662872314
1,1,15,0.2478071004152298,0.2388097643852234
1,1,16,0.24177131056785583,0.20793725550174713
1,1,17,0.2365572303533554,0.1867089718580246
1,1,18,0.2320079356431961,0.16902074217796326
1,1,19,0.22796036303043365,0.15563610196113586
1,1,20,0.22425639629364014,0.14653557538986206
1,1,21,0.22096553444862366,0.13298650085926056
1,1,22,0.21819181740283966,0.11770645529031754
1,1,23,0.21606498956680298,0.10213451832532883
1,1,24,0.21453575789928436,0.08993078023195267
1,1,25,0.21353885531425476,0.08729349076747894
1,1,26,0.21272233128547668,0.09260258078575134
1,1,27,0.2116619497537613,0.10232667624950409
1,1,28,0.2101641595363617,0.10997769236564636
1,1,29,0.20814773440361023,0.11233580857515335
1,1,30,0.20564723014831543,0.11864961683750153
1,1,31,0.20292459428310394,0.10859612375497818
1,1,32,0.20047500729560852,0.10355949401855469
1,1,33,0.19846640527248383,0.11290905624628067
1,1,34,0.19668203592300415,0.12163753062486649
1,1,35,0.1948557049036026,0.12244656682014465
1,1,36,0.19307200610637665,0.1166870966553688
1,1,37,0.19143593311309814,0.11005903780460358
1,1,38,0.1899430900812149,0.10568614304065704
1,1,39,0.18853804469108582,0.10572599619626999
1,1,40,0.18716563284397125,0.10388284921646118
1,1,41,0.1857725828886032,0.10371237993240356
1,1,42,0.18430955708026886,0.10166751593351364
1,1,43,0.1827884316444397,0.09871666133403778
1,1,44,0.18122395873069763,0.09413385391235352
1,1,45,0.179640531539917,0.0914807990193367
1,1,46,0.1780475378036499,0.08878593891859055
1,1,47,0.17648212611675262,0.08649443089962006
1,1,48,0.17493955790996552,0.08516309410333633
1,1,49,0.17342886328697205,0.08236896991729736
1,1,50,0.1719592809677124,0.07996337115764618
1,1,51,0.1705085039138794,0.0790739580988884
1,1,52,0.16902554035186768,0.07986460626125336
1,1,53,0.16750630736351013,0.08000467717647552
1,1,54,0.1659521609544754,0.07938957214355469
1,1,55,0.1643916219472885,0.080229751765728
1,1,56,0.1628686487674713,0.08113723993301392
1,1,57,0.16137152910232544,0.08428315073251724
1,1,58,0.15988820791244507,0.08733610808849335
1,1,59,0.15838722884655,0.08897367119789124
1,1,60,0.15683762729167938,0.08738335222005844
1,1,61,0.15528333187103271,0.08648522198200226
1,1,62,0.1537104845046997,0.08329784870147705
1,1,63,0.1521543711423874,0.07707183063030243
1,1,64,0.15064619481563568,0.07152755558490753
1,1,65,0.14920711517333984,0.07135459780693054
1,1,66,0.1477639228105545,0.06859707832336426
1,1,67,0.14631688594818115,0.06474223732948303
1,1,68,0.14489519596099854,0.0658533051609993
1,1,69,0.14348480105400085,0.0616915263235569
1,1,70,0.14208932220935822,0.05877720192074776
1,1,71,0.14069341123104095,0.05875381454825401
1,1,72,0.13930146396160126,0.059442274272441864
1,1,73,0.13794474303722382,0.059411920607089996
1,1,74,0.136648029088974,0.06200674921274185
1,1,75,0.13539621233940125,0.06469238549470901
1,1,76,0.134182870388031,0.06325513124465942
1,1,77,0.13303036987781525,0.06288571655750275
1,1,78,0.13191170990467072,0.06067302078008652
1,1,79,0.1308538317680359,0.05935031175613403
1,1,80,0.129857137799263,0.05345062166452408
1,1,81,0.12892299890518188,0.05014340579509735
1,1,82,0.12801103293895721,0.05927225574851036
1,1,83,0.12707428634166718,0.05643220990896225
1,1,84,0.12616166472434998,0.07398899644613266
1,1,85,0.12524022161960602,0.08114612102508545
1,1,86,0.12422391772270203,0.05807581916451454
1,1,87,0.12330105155706406,0.08491751551628113
1,1,88,0.12235050648450851,0.06788860261440277
1,1,89,0.12144754827022552,0.05252782627940178
1,1,90,0.12061632424592972,0.08526073396205902
1,1,91,0.11971645057201385,0.06593704968690872
1,1,92,0.11886565387248993,0.05585004761815071
1,1,93,0.118073970079422,0.07470560818910599
1,1,94,0.11726010590791702,0.06616900861263275
1,1,95,0.11644500494003296,0.05621447041630745
1,1,96,0.11563553661108017,0.06949049234390259
1,1,97,0.11475462466478348,0.06300637125968933
1,1,98,0.11385785788297653,0.060979731380939484
1,1,99,0.11299168318510056,0.08289799094200134
1,1,100,0.11203817278146744,0.07168307155370712
1,1,101,0.11105102300643921,0.06555627286434174
1,1,102,0.11005748063325882,0.08113200217485428
1,1,103,0.10903534293174744,0.06597814708948135
1,1,104,0.10815319418907166,0.09775508940219879
1,1,105,0.10739365220069885,0.11623933911323547
1,1,106,0.10649845004081726,0.07178502529859543
1,1,107,0.10574624687433243,0.10695766657590866
1,1,108,0.10494483262300491,0.09916415810585022
1,1,109,0.104116290807724,0.07253234833478928
1,1,110,0.10337082296609879,0.10306667536497116
1,1,111,0.10241325944662094,0.06296717375516891
1,1,112,0.10152806341648102,0.10437256097793579
1,1,113,0.10050646960735321,0.06996921449899673
1,1,114,0.09956002235412598,0.07180578261613846
1,1,115,0.09862399846315384,0.08173725008964539
1,1,116,0.09769123792648315,0.06990154832601547
1,1,117,0.09676609933376312,0.07023119926452637
1,1,118,0.09580259770154953,0.0679575651884079
1,1,119,0.09484246373176575,0.06470126658678055
1,1,120,0.09391623735427856,0.0651635229587555
1,2,1,0.31077587604522705,0.27882570028305054
1,2,2,0.30725935101509094,0.27716436982154846
1,2,3,0.30374574661254883,0.27640944719314575
1,2,4,0.3000949025154114,0.2766525149345398
1,2,5,0.29624414443969727,0.2759374678134918
1,2,6,0.2921053171157837,0.2757987082004547
1,2,7,0.2876777946949005,0.2755543887615204
1,2,8,0.28300297260284424,0.272121787071228
1,2,9,0.2781147062778473,0.2688700556755066
1,2,10,0.2730243504047394,0.26441141963005066
1,2,11,0.2677614986896515,0.2597237825393677
1,2,12,0.2623331546783447,0.255903422832489
1,2,13,0.2567073106765747,0.2505634129047394
1,2,14,0.25109466910362244,0.23191630840301514
1,2,15,0.24589642882347107,0.2080133855342865
1,2,16,0.2409716099500656,0.19704657793045044
1,2,17,0.2361200749874115,0.1850970834493637
1,2,18,0.23140902817249298,0.17245255410671234
1,2,19,0.22686007618904114,0.1554444581270218
1,2,20,0.22262421250343323,0.13585108518600464
1,2,21,0.21901361644268036,0.11386353522539139
1,2,22,0.21605516970157623,0.09348740428686142
1,2,23,0.21389491856098175,0.07510828226804733
1,2,24,0.212455615401268,0.06276892870664597
1,2,25,0.21160541474819183,0.05949794873595238
1,2,26,0.21097594499588013,0.0662517175078392
1,2,27,0.21041478216648102,0.07888033241033554
1,2,28,0.20956279337406158,0.08731845766305923
1,2,29,0.2082485854625702,0.08945965766906738
1,2,30,0.20651070773601532,0.08506185561418533
1,2,31,0.20453129708766937,0.07540249079465866
1,2,32,0.20250141620635986,0.06771507859230042
1,2,33,0.2006247639656067,0.059298157691955566
1,2,34,0.19898082315921783,0.05618801712989807
1,2,35,0.19753232598304749,0.05652634799480438
1,2,36,0.19623227417469025,0.059008970856666565
1,2,37,0.1950197070837021,0.06314623355865479
1,2,38,0.19385875761508942,0.06750977784395218
1,2,39,0.1927201747894287,0.07171864062547684
1,2,40,0.19157250225543976,0.07378950715065002
1,2,41,0.19041034579277039,0.07533179968595505
1,2,42,0.18923237919807434,0.07496688514947891
1,2,43,0.1880224347114563,0.07490486651659012
1,2,44,0.18678002059459686,0.0737132728099823
1,2,45,0.18552066385746002,0.07221639156341553
1,2,46,0.18423965573310852,0.06893089413642883
1,2,47,0.18296962976455688,0.06618764251470566
1,2,48,0.18172422051429749,0.06112395599484444
1,2,49,0.18050312995910645,0.0569235160946846
1,2,50,0.17929840087890625,0.05430569872260094
1,2,51,0.1780892163515091,0.05290261283516884
1,2,52,0.176862433552742,0.05169876292347908
1,2,53,0.1755949705839157,0.05147364363074303
1,2,54,0.17429475486278534,0.05161891132593155
1,2,55,0.17293718457221985,0.0523371621966362
1,2,56,0.17154496908187866,0.053655821830034256
1,2,57,0.17013081908226013,0.05504671111702919
1,2,58,0.16871072351932526,0.05619341880083084
1,2,59,0.16728606820106506,0.05847369506955147
1,2,60,0.16585396230220795,0.06280415505170822
1,2,61,0.16436895728111267,0.06549672782421112
1,2,62,0.16281786561012268,0.07040492445230484
1,2,63,0.16117824614048004,0.07370074093341827
1,2,64,0.15944063663482666,0.07428417354822159
1,2,65,0.15764346718788147,0.07471562922000885
1,2,66,0.15585577487945557,0.07478706538677216
1,2,67,0.154127836227417,0.07691555470228195
1,2,68,0.1523619145154953,0.07759109139442444
1,2,69,0.15052177011966705,0.07993856072425842
1,2,70,0.1485821157693863,0.07873724400997162
1,2,71,0.1466788351535797,0.07758010923862457
1,2,72,0.14491187036037445,0.07355866581201553
1,2,73,0.14330556988716125,0.06967170536518097
1,2,74,0.1418730616569519,0.07037744671106339
1,2,75,0.14056432247161865,0.07424519956111908
1,2,76,0.13921402394771576,0.07195261120796204
1,2,77,0.13783670961856842,0.06619389355182648
1,2,78,0.13656648993492126,0.06306345015764236
1,2,79,0.13535729050636292,0.06067255139350891
1,2,80,0.13420207798480988,0.06403647363185883
1,2,81,0.1330326944589615,0.06165188178420067
1,2,82,0.13189002871513367,0.057624395936727524
1,2,83,0.13084189593791962,0.06274506449699402
1,2,84,0.12981358170509338,0.06184595450758934
1,2,85,0.1287863403558731,0.05358384549617767
1,2,86,0.12785153090953827,0.05715012177824974
1,2,87,0.12688826024532318,0.05189364776015282
1,2,88,0.12595216929912567,0.046272460371255875
1,2,89,0.125080868601799,0.05674437806010246
1,2,90,0.12418386340141296,0.05246876925230026
1,2,91,0.12331783026456833,0.051463253796100616
1,2,92,0.12244237214326859,0.04792468622326851
1,2,93,0.12157972902059555,0.04447958618402481
1,2,94,0.1207503154873848,0.04579569399356842
1,2,95,0.11992689967155457,0.04692023620009422
1,2,96,0.11908674240112305,0.0454576276242733
1,2,97,0.11826176196336746,0.04468440264463425
1,2,98,0.11745285242795944,0.04211533069610596
1,2,99,0.11666381359100342,0.04399650916457176
1,2,100,0.11586472392082214,0.04500879719853401
1,2,101,0.11506100744009018,0.04354512691497803
