config_id,hidden_channels,weight_decay,seed,fold,epoch,train_pinball_loss,validation_pinball_loss,gradient_l2_norm,monitor_improved,stale_epochs
h08_wd0,8,0.0,0,1,27,0.2745778262615204,1.367287278175354,0.34711116552352905,True,0
h08_wd0,8,0.0,0,1,28,0.26686394214630127,1.364113450050354,0.34409621357917786,True,0
h08_wd0,8,0.0,0,1,29,0.25922197103500366,1.361481785774231,0.33862927556037903,True,0
h08_wd0,8,0.0,0,1,30,0.25178515911102295,1.35934579372406,0.3314991295337677,True,0
h08_wd0,8,0.0,0,1,31,0.24457433819770813,1.357569694519043,0.32470205426216125,True,0
h08_wd0,8,0.0,0,1,32,0.23770751059055328,1.3559563159942627,0.30810776352882385,True,0
h08_wd0,8,0.0,0,1,33,0.2314852923154831,1.3544552326202393,0.2914379835128784,True,0
h08_wd0,8,0.0,0,1,34,0.22599978744983673,1.3530539274215698,0.26916396617889404,True,0
h08_wd0,8,0.0,0,1,35,0.22121502459049225,1.3517783880233765,0.2487066388130188,False,1
h08_wd0,8,0.0,0,1,36,0.21702352166175842,1.3507004976272583,0.23185384273529053,True,0
h08_wd0,8,0.0,0,1,37,0.21344736218452454,1.3497703075408936,0.2112429440021515,False,1
h08_wd0,8,0.0,0,1,38,0.21048660576343536,1.348806619644165,0.1953333169221878,True,0
h08_wd0,8,0.0,0,1,39,0.20792199671268463,1.347678542137146,0.1845904141664505,False,1
h08_wd0,8,0.0,0,1,40,0.20562081038951874,1.3463006019592285,0.17336967587471008,True,0
h08_wd0,8,0.0,0,1,41,0.2034236341714859,1.3446451425552368,0.16733002662658691,True,0
h08_wd0,8,0.0,0,1,42,0.20115771889686584,1.342746615409851,0.1635739803314209,True,0
h08_wd0,8,0.0,0,1,43,0.19868969917297363,1.3405489921569824,0.15997247397899628,True,0
h08_wd0,8,0.0,0,1,44,0.19599074125289917,1.3381046056747437,0.15764263272285461,True,0
h08_wd0,8,0.0,0,1,45,0.19311510026454926,1.335400938987732,0.15453457832336426,True,0
h08_wd0,8,0.0,0,1,46,0.19016006588935852,1.3324978351593018,0.15406128764152527,True,0
h08_wd0,8,0.0,0,1,47,0.1873009204864502,1.329538106918335,0.1504547894001007,True,0
h08_wd0,8,0.0,0,1,48,0.18471254408359528,1.3266230821609497,0.15036289393901825,True,0
h08_wd0,8,0.0,0,1,49,0.18256065249443054,1.3238459825515747,0.148086816072464,True,0
h08_wd0,8,0.0,0,1,50,0.18083183467388153,1.321254849433899,0.14985689520835876,True,0
h08_wd0,8,0.0,0,1,51,0.17943774163722992,1.318886399269104,0.15065887570381165,True,0
h08_wd0,8,0.0,0,1,52,0.178360253572464,1.3168604373931885,0.15789012610912323,True,0
h08_wd0,8,0.0,0,1,53,0.17755481600761414,1.3151071071624756,0.16435503959655762,True,0
h08_wd0,8,0.0,0,1,54,0.17684468626976013,1.3136286735534668,0.1675165444612503,True,0
h08_wd0,8,0.0,0,1,55,0.17620320618152618,1.3123804330825806,0.16950468719005585,False,1
h08_wd0,8,0.0,0,1,56,0.17552965879440308,1.3113471269607544,0.16882722079753876,True,0
h08_wd0,8,0.0,0,1,57,0.17479069530963898,1.310524821281433,0.16917015612125397,False,1
h08_wd0,8,0.0,0,1,58,0.17396484315395355,1.3098875284194946,0.16821785271167755,True,0
h08_wd0,8,0.0,0,1,59,0.17304818332195282,1.309417724609375,0.16432492434978485,False,1
h08_wd0,8,0.0,0,1,60,0.17205913364887238,1.309108853340149,0.15818850696086884,False,2
h08_wd0,8,0.0,0,1,61,0.17099852859973907,1.308923363685608,0.15579620003700256,False,3
h08_wd0,8,0.0,0,1,62,0.16989164054393768,1.3088234663009644,0.14705488085746765,False,4
h08_wd0,8,0.0,0,1,63,0.1687965989112854,1.3087949752807617,0.14078393578529358,False,5
h08_wd0,8,0.0,0,1,64,0.16772419214248657,1.3088034391403198,0.13173900544643402,False,6
h08_wd0,8,0.0,0,1,65,0.1667281836271286,1.3088288307189941,0.12465979158878326,False,7
h08_wd0,8,0.0,0,1,66,0.1658191680908203,1.3088269233703613,0.11907327175140381,False,8
h08_wd0,8,0.0,0,1,67,0.16498692333698273,1.3087804317474365,0.11370071768760681,False,9
h08_wd0,8,0.0,0,1,68,0.16423016786575317,1.3086875677108765,0.1098991185426712,False,10
h08_wd0,8,0.0,0,1,69,0.16351190209388733,1.308552861213684,0.10567089170217514,True,0
h08_wd0,8,0.0,0,1,70,0.1628093123435974,1.3083986043930054,0.10283415764570236,False,1
h08_wd0,8,0.0,0,1,71,0.16210533678531647,1.3082245588302612,0.10267945379018784,False,2
h08_wd0,8,0.0,0,1,72,0.16138890385627747,1.3080229759216309,0.1017797589302063,False,3
h08_wd0,8,0.0,0,1,73,0.16065795719623566,1.3077627420425415,0.10255110263824463,False,4
h08_wd0,8,0.0,0,1,74,0.15991711616516113,1.3074268102645874,0.10390110313892365,False,5
h08_wd0,8,0.0,0,1,75,0.15918318927288055,1.3070274591445923,0.10577026009559631,True,0
h08_wd0,8,0.0,0,1,76,0.15846148133277893,1.3065861463546753,0.10817008465528488,False,1
h08_wd0,8,0.0,0,1,77,0.15776650607585907,1.3060857057571411,0.11053836345672607,False,2
h08_wd0,8,0.0,0,1,78,0.15710215270519257,1.3055251836776733,0.11272580921649933,True,0
h08_wd0,8,0.0,0,1,79,0.1564638912677765,1.3049367666244507,0.11681760847568512,False,1
h08_wd0,8,0.0,0,1,80,0.15584596991539001,1.3043452501296997,0.11775166541337967,False,2
h08_wd0,8,0.0,0,1,81,0.1552356481552124,1.3038371801376343,0.11963406205177307,True,0
h08_wd0,8,0.0,0,1,82,0.15461455285549164,1.3034623861312866,0.11991052329540253,False,1
h08_wd0,8,0.0,0,1,83,0.15397900342941284,1.303208827972412,0.11970169097185135,False,2
h08_wd0,8,0.0,0,1,84,0.15333104133605957,1.3030929565429688,0.1176988035440445,False,3
h08_wd0,8,0.0,0,1,85,0.15268169343471527,1.3031623363494873,0.11800744384527206,False,4
h08_wd0,8,0.0,0,1,86,0.15203914046287537,1.3034048080444336,0.1173160970211029,False,5
h08_wd0,8,0.0,0,1,87,0.15140528976917267,1.3037818670272827,0.11558005958795547,False,6
h08_wd0,8,0.0,0,1,88,0.1507849246263504,1.304237961769104,0.11296246200799942,False,7
h08_wd0,8,0.0,0,1,89,0.15019232034683228,1.3047312498092651,0.1087443009018898,False,8
h08_wd0,8,0.0,0,1,90,0.14961861073970795,1.305243730545044,0.10685735940933228,False,9
h08_wd0,8,0.0,0,1,91,0.14906206727027893,1.3057539463043213,0.10515427589416504,False,10
h08_wd0,8,0.0,0,1,92,0.14852584898471832,1.3062572479248047,0.10165883600711823,False,11
h08_wd0,8,0.0,0,1,93,0.1480112373828888,1.3067470788955688,0.09575559198856354,False,12
h08_wd0,8,0.0,0,1,94,0.14751985669136047,1.3072295188903809,0.09236391633749008,False,13
h08_wd0,8,0.0,0,1,95,0.14703553915023804,1.3077006340026855,0.09051214158535004,False,14
h08_wd0,8,0.0,0,1,96,0.146554633975029,1.308152675628662,0.08912834525108337,False,15
h08_wd0,8,0.0,0,1,97,0.1460735946893692,1.3085839748382568,0.08727233111858368,False,16
h08_wd0,8,0.0,0,1,98,0.1455901563167572,1.3089967966079712,0.08546006679534912,False,17
h08_wd0,8,0.0,0,1,99,0.14510677754878998,1.3093924522399902,0.08506118506193161,False,18
h08_wd0,8,0.0,0,1,100,0.14462481439113617,1.309784173965454,0.08473597466945648,False,19
h08_wd0,8,0.0,0,1,101,0.1441483199596405,1.3101881742477417,0.08338195830583572,False,20
h08_wd0,8,0.0,0,1,102,0.1436767280101776,1.3105887174606323,0.08346641063690186,False,21
h08_wd0,8,0.0,0,1,103,0.1432059109210968,1.3109948635101318,0.08350119739770889,False,22
h08_wd0,8,0.0,0,1,104,0.14274364709854126,1.3114116191864014,0.08514891564846039,False,23
h08_wd0,8,0.0,0,1,105,0.14228403568267822,1.3118422031402588,0.08480909466743469,False,24
h08_wd0,8,0.0,0,1,106,0.1418265998363495,1.3122859001159668,0.08347667008638382,False,25
h08_wd0,8,0.0,0,1,107,0.14137141406536102,1.3127481937408447,0.08260464668273926,False,26
h08_wd0,8,0.0,0,1,108,0.14092037081718445,1.3132288455963135,0.08233685046434402,False,27
h08_wd0,8,0.0,0,1,109,0.14047187566757202,1.313726782798767,0.08179626613855362,False,28
h08_wd0,8,0.0,0,1,110,0.14002270996570587,1.3142330646514893,0.08145643770694733,False,29
h08_wd0,8,0.0,0,1,111,0.13957789540290833,1.3147510290145874,0.08139236271381378,False,30
h08_wd0,8,0.0,0,2,1,0.342768132686615,0.22467026114463806,0.29301658272743225,True,0
h08_wd0,8,0.0,0,2,2,0.33977431058883667,0.22248591482639313,0.29200610518455505,True,0
h08_wd0,8,0.0,0,2,3,0.3368246555328369,0.22049780189990997,0.29128363728523254,True,0
h08_wd0,8,0.0,0,2,4,0.333892285823822,0.21861830353736877,0.2910146415233612,True,0
h08_wd0,8,0.0,0,2,5,0.33092910051345825,0.21680018305778503,0.29122987389564514,True,0
h08_wd0,8,0.0,0,2,6,0.32789722084999084,0.21500563621520996,0.2913385331630707,True,0
h08_wd0,8,0.0,0,2,7,0.32476574182510376,0.21321669220924377,0.291635125875473,True,0
h08_wd0,8,0.0,0,2,8,0.3215070962905884,0.2114347219467163,0.29256922006607056,True,0
h08_wd0,8,0.0,0,2,9,0.3180948495864868,0.20966796576976776,0.29312270879745483,True,0
h08_wd0,8,0.0,0,2,10,0.3145095407962799,0.20785869657993317,0.29344311356544495,True,0
h08_wd0,8,0.0,0,2,11,0.31073421239852905,0.2060316503047943,0.2936097979545593,True,0
h08_wd0,8,0.0,0,2,12,0.30672430992126465,0.20413561165332794,0.2937016189098358,True,0
h08_wd0,8,0.0,0,2,13,0.3024977445602417,0.20222583413124084,0.29218342900276184,True,0
h08_wd0,8,0.0,0,2,14,0.29810643196105957,0.20024767518043518,0.2877322733402252,True,0
h08_wd0,8,0.0,0,2,15,0.2937040328979492,0.19815421104431152,0.2773742377758026,True,0
h08_wd0,8,0.0,0,2,16,0.2893179655075073,0.19593070447444916,0.2700237035751343,True,0
h08_wd0,8,0.0,0,2,17,0.2849283814430237,0.1936531513929367,0.263881117105484,True,0
h08_wd0,8,0.0,0,2,18,0.2805537283420563,0.19133803248405457,0.2573344111442566,True,0
h08_wd0,8,0.0,0,2,19,0.2761249840259552,0.1888967752456665,0.2540825307369232,True,0
h08_wd0,8,0.0,0,2,20,0.2715971767902374,0.18636782467365265,0.2522498667240143,True,0
h08_wd0,8,0.0,0,2,21,0.26694822311401367,0.1838044971227646,0.25045254826545715,True,0
h08_wd0,8,0.0,0,2,22,0.26218846440315247,0.1812126189470291,0.24819403886795044,True,0
h08_wd0,8,0.0,0,2,23,0.25736409425735474,0.17851851880550385,0.24511195719242096,True,0
h08_wd0,8,0.0,0,2,24,0.252460241317749,0.17589224874973297,0.24092915654182434,True,0
h08_wd0,8,0.0,0,2,25,0.2476511299610138,0.17310404777526855,0.23123988509178162,True,0
h08_wd0,8,0.0,0,2,26,0.24297617375850677,0.17011503875255585,0.21991556882858276,True,0
h08_wd0,8,0.0,0,2,27,0.2385840117931366,0.1669117957353592,0.20615343749523163,True,0
h08_wd0,8,0.0,0,2,28,0.23446287214756012,0.16351941227912903,0.1951385885477066,True,0
h08_wd0,8,0.0,0,2,29,0.23060519993305206,0.16006287932395935,0.181233212351799,True,0
h08_wd0,8,0.0,0,2,30,0.2271803766489029,0.15659017860889435,0.1660073697566986,True,0
h08_wd0,8,0.0,0,2,31,0.22410807013511658,0.15332618355751038,0.15282204747200012,True,0
h08_wd0,8,0.0,0,2,32,0.22133921086788177,0.15086352825164795,0.14512768387794495,True,0
h08_wd0,8,0.0,0,2,33,0.2187519073486328,0.1490887850522995,0.13717123866081238,True,0
h08_wd0,8,0.0,0,2,34,0.2163015455007553,0.14786501228809357,0.12985898554325104,True,0
h08_wd0,8,0.0,0,2,35,0.21407970786094666,0.1473015397787094,0.11822091788053513,True,0
h08_wd0,8,0.0,0,2,36,0.21207132935523987,0.14740227162837982,0.10563477873802185,False,1
h08_wd0,8,0.0,0,2,37,0.21046777069568634,0.14845332503318787,0.08889779448509216,False,2
h08_wd0,8,0.0,0,2,38,0.20917460322380066,0.1504860371351242,0.08040446788072586,False,3
h08_wd0,8,0.0,0,2,39,0.20808841288089752,0.15298967063426971,0.07613807171583176,False,4
h08_wd0,8,0.0,0,2,40,0.20711329579353333,0.1557883769273758,0.07193345576524734,False,5
h08_wd0,8,0.0,0,2,41,0.2061888575553894,0.15855784714221954,0.0707792118191719,False,6
h08_wd0,8,0.0,0,2,42,0.2052711844444275,0.16097645461559296,0.06911038607358932,False,7
h08_wd0,8,0.0,0,2,43,0.20436447858810425,0.16298902034759521,0.06706437468528748,False,8
h08_wd0,8,0.0,0,2,44,0.20344656705856323,0.16448165476322174,0.0657353550195694,False,9
h08_wd0,8,0.0,0,2,45,0.20249609649181366,0.16540290415287018,0.0648849755525589,False,10
h08_wd0,8,0.0,0,2,46,0.2015206515789032,0.165795236825943,0.06244583800435066,False,11
h08_wd0,8,0.0,0,2,47,0.2005460113286972,0.1657267063856125,0.06042297184467316,False,12
h08_wd0,8,0.0,0,2,48,0.199585422873497,0.1652670055627823,0.0583118200302124,False,13
h08_wd0,8,0.0,0,2,49,0.1986464560031891,0.16453270614147186,0.05701333284378052,False,14
h08_wd0,8,0.0,0,2,50,0.1977357268333435,0.16361823678016663,0.05678942799568176,False,15
h08_wd0,8,0.0,0,2,51,0.19686836004257202,0.16260212659835815,0.05724114552140236,False,16
h08_wd0,8,0.0,0,2,52,0.19603502750396729,0.16157013177871704,0.0582282580435276,False,17
h08_wd0,8,0.0,0,2,53,0.19523757696151733,0.16052691638469696,0.06008177995681763,False,18
h08_wd0,8,0.0,0,2,54,0.19447831809520721,0.15950907766819,0.06194436922669411,False,19
h08_wd0,8,0.0,0,2,55,0.19373466074466705,0.15862485766410828,0.06484541296958923,False,20
h08_wd0,8,0.0,0,2,56,0.19299595057964325,0.15784397721290588,0.06692288815975189,False,21
h08_wd0,8,0.0,0,2,57,0.1922512650489807,0.15718020498752594,0.06959223002195358,False,22
h08_wd0,8,0.0,0,2,58,0.19148999452590942,0.15664513409137726,0.07147328555583954,False,23
h08_wd0,8,0.0,0,2,59,0.19070662558078766,0.15621192753314972,0.07198701798915863,False,24
h08_wd0,8,0.0,0,2,60,0.18989381194114685,0.15585501492023468,0.0727795958518982,False,25
h08_wd0,8,0.0,0,2,61,0.1890515387058258,0.15559029579162598,0.07427854835987091,False,26
h08_wd0,8,0.0,0,2,62,0.18818525969982147,0.15538763999938965,0.07386182993650436,False,27
h08_wd0,8,0.0,0,2,63,0.18729263544082642,0.15525595843791962,0.0746881365776062,False,28
h08_wd0,8,0.0,0,2,64,0.18637646734714508,0.15519770979881287,0.07448358833789825,False,29
h08_wd0,8,0.0,0,2,65,0.18544842302799225,0.15519855916500092,0.07346335053443909,False,30
h08_wd0,8,0.0,0,3,1,0.3327874541282654,0.12395432591438293,0.2891935110092163,True,0
h08_wd0,8,0.0,0,3,2,0.3300493657588959,0.12326893955469131,0.2872919738292694,True,0
h08_wd0,8,0.0,0,3,3,0.3273819088935852,0.12257072329521179,0.28592467308044434,True,0
h08_wd0,8,0.0,0,3,4,0.32474377751350403,0.12185360491275787,0.2849160432815552,True,0
h08_wd0,8,0.0,0,3,5,0.32210445404052734,0.12112397700548172,0.2841763198375702,True,0
h08_wd0,8,0.0,0,3,6,0.3194219470024109,0.12038494646549225,0.283690869808197,True,0
h08_wd0,8,0.0,0,3,7,0.3166614770889282,0.11963923275470734,0.28373631834983826,True,0
h08_wd0,8,0.0,0,3,8,0.3137865662574768,0.11888622492551804,0.28388893604278564,True,0
h08_wd0,8,0.0,0,3,9,0.3107602596282959,0.11812824755907059,0.28404146432876587,True,0
h08_wd0,8,0.0,0,3,10,0.30756649374961853,0.11735519021749496,0.28353995084762573,True,0
h08_wd0,8,0.0,0,3,11,0.30419066548347473,0.11655499041080475,0.2827926278114319,True,0
h08_wd0,8,0.0,0,3,12,0.30060699582099915,0.1157238557934761,0.2821277976036072,True,0
h08_wd0,8,0.0,0,3,13,0.29682302474975586,0.11483535170555115,0.2805318832397461,True,0
h08_wd0,8,0.0,0,3,14,0.2928698658943176,0.11389767378568649,0.2773917019367218,True,0
h08_wd0,8,0.0,0,3,15,0.28876936435699463,0.11290570348501205,0.2749881446361542,True,0
h08_wd0,8,0.0,0,3,16,0.28454017639160156,0.11184819787740707,0.2692299783229828,True,0
h08_wd0,8,0.0,0,3,17,0.2803025245666504,0.11071199178695679,0.2618457078933716,True,0
h08_wd0,8,0.0,0,3,18,0.2760876417160034,0.10952914506196976,0.2554588317871094,True,0
h08_wd0,8,0.0,0,3,19,0.2718115746974945,0.10829630494117737,0.2501128315925598,True,0
h08_wd0,8,0.0,0,3,20,0.26746153831481934,0.10697584599256516,0.2460484504699707,True,0
h08_wd0,8,0.0,0,3,21,0.26312321424484253,0.10553798079490662,0.23394262790679932,True,0
h08_wd0,8,0.0,0,3,22,0.25888416171073914,0.10396917164325714,0.22358977794647217,True,0
h08_wd0,8,0.0,0,3,23,0.25472044944763184,0.10240722447633743,0.21498246490955353,True,0
h08_wd0,8,0.0,0,3,24,0.2506563365459442,0.10076021403074265,0.2039230316877365,True,0
h08_wd0,8,0.0,0,3,25,0.24677063524723053,0.09914509952068329,0.1896011084318161,True,0
h08_wd0,8,0.0,0,3,26,0.24321432411670685,0.09782248735427856,0.17253939807415009,True,0
h08_wd0,8,0.0,0,3,27,0.23997443914413452,0.09691248089075089,0.15793173015117645,True,0
h08_wd0,8,0.0,0,3,28,0.23712289333343506,0.0966215506196022,0.13861747086048126,True,0
h08_wd0,8,0.0,0,3,29,0.23472797870635986,0.09683852642774582,0.12297006696462631,False,1
h08_wd0,8,0.0,0,3,30,0.23279061913490295,0.09771307557821274,0.10767148435115814,False,2
h08_wd0,8,0.0,0,3,31,0.23123428225517273,0.09908772259950638,0.09816450625658035,False,3
h08_wd0,8,0.0,0,3,32,0.22994600236415863,0.10086208581924438,0.08966763317584991,False,4
h08_wd0,8,0.0,0,3,33,0.22890740633010864,0.10275709629058838,0.08338896930217743,False,5
h08_wd0,8,0.0,0,3,34,0.22806330025196075,0.10473999381065369,0.08022891730070114,False,6
h08_wd0,8,0.0,0,3,35,0.22730882465839386,0.10672753304243088,0.0802275612950325,False,7
h08_wd0,8,0.0,0,3,36,0.22655075788497925,0.10848285257816315,0.08245467394590378,False,8
h08_wd0,8,0.0,0,3,37,0.22573333978652954,0.10985573381185532,0.08466837555170059,False,9
h08_wd0,8,0.0,0,3,38,0.22479747235774994,0.11078661680221558,0.08544981479644775,False,10
h08_wd0,8,0.0,0,3,39,0.22372949123382568,0.11131191998720169,0.08465074747800827,False,11
h08_wd0,8,0.0,0,3,40,0.22254520654678345,0.11146321892738342,0.08220276236534119,False,12
h08_wd0,8,0.0,0,3,41,0.221278578042984,0.11128829419612885,0.07899097353219986,False,13
h08_wd0,8,0.0,0,3,42,0.21996600925922394,0.11090195924043655,0.07533963024616241,False,14
h08_wd0,8,0.0,0,3,43,0.21864844858646393,0.1103876382112503,0.07069327682256699,False,15
h08_wd0,8,0.0,0,3,44,0.21736717224121094,0.10980818420648575,0.06669136136770248,False,16
h08_wd0,8,0.0,0,3,45,0.21615265309810638,0.10924376547336578,0.06393817812204361,False,17
h08_wd0,8,0.0,0,3,46,0.21502241492271423,0.10875725746154785,0.06164468079805374,False,18
h08_wd0,8,0.0,0,3,47,0.21399526298046112,0.10834789276123047,0.059651196002960205,False,19
h08_wd0,8,0.0,0,3,48,0.2130582183599472,0.10800909996032715,0.05870281159877777,False,20
h08_wd0,8,0.0,0,3,49,0.21218356490135193,0.1077495589852333,0.0575743243098259,False,21
h08_wd0,8,0.0,0,3,50,0.21136820316314697,0.10757362097501755,0.05685454234480858,False,22
h08_wd0,8,0.0,0,3,51,0.21061977744102478,0.10748475790023804,0.05656874552369118,False,23
h08_wd0,8,0.0,0,3,52,0.20992998778820038,0.1074865534901619,0.05580627918243408,False,24
h08_wd0,8,0.0,0,3,53,0.2092761993408203,0.10757788270711899,0.055501535534858704,False,25
h08_wd0,8,0.0,0,3,54,0.20865656435489655,0.10774904489517212,0.05495712533593178,False,26
h08_wd0,8,0.0,0,3,55,0.20806573331356049,0.10799090564250946,0.055082403123378754,False,27
h08_wd0,8,0.0,0,3,56,0.20748677849769592,0.10828173160552979,0.05474845692515373,False,28
h08_wd0,8,0.0,0,3,57,0.20690666139125824,0.10860293358564377,0.05396530032157898,False,29
h08_wd0,8,0.0,0,3,58,0.20632171630859375,0.10893961787223816,0.05294688045978546,False,30
h08_wd0,8,0.0,1,1,1,0.41592416167259216,1.6587101221084595,0.32344985008239746,True,0
h08_wd0,8,0.0,1,1,2,0.41258740425109863,1.6460341215133667,0.32306501269340515,True,0
h08_wd0,8,0.0,1,1,3,0.4092007875442505,1.6333913803100586,0.32291021943092346,True,0
h08_wd0,8,0.0,1,1,4,0.40576136112213135,1.6208654642105103,0.32214972376823425,True,0
h08_wd0,8,0.0,1,1,5,0.40226122736930847,1.6084777116775513,0.32189813256263733,True,0
h08_wd0,8,0.0,1,1,6,0.3986737132072449,1.5961753129959106,0.32218480110168457,True,0
h08_wd0,8,0.0,1,1,7,0.39498040080070496,1.5840504169464111,0.32326075434684753,True,0
h08_wd0,8,0.0,1,1,8,0.39116981625556946,1.5722124576568604,0.32394468784332275,True,0
h08_wd0,8,0.0,1,1,9,0.38724270462989807,1.5606650114059448,0.32451769709587097,True,0
h08_wd0,8,0.0,1,1,10,0.38319000601768494,1.5494098663330078,0.32522910833358765,True,0
h08_wd0,8,0.0,1,1,11,0.3790127635002136,1.5384526252746582,0.3260602355003357,True,0
h08_wd0,8,0.0,1,1,12,0.3746969699859619,1.5277976989746094,0.32678577303886414,True,0
h08_wd0,8,0.0,1,1,13,0.3702274262905121,1.517533779144287,0.3284239172935486,True,0
h08_wd0,8,0.0,1,1,14,0.36558663845062256,1.5076326131820679,0.32937896251678467,True,0
h08_wd0,8,0.0,1,1,15,0.36077091097831726,1.4981275796890259,0.32883843779563904,True,0
h08_wd0,8,0.0,1,1,16,0.3557867407798767,1.4890979528427124,0.32904738187789917,True,0
h08_wd0,8,0.0,1,1,17,0.35064539313316345,1.4807366132736206,0.3263164758682251,True,0
h08_wd0,8,0.0,1,1,18,0.3454150855541229,1.4729682207107544,0.32180503010749817,True,0
h08_wd0,8,0.0,1,1,19,0.34019333124160767,1.4657212495803833,0.3135353922843933,True,0
h08_wd0,8,0.0,1,1,20,0.3351534307003021,1.4588955640792847,0.2958422601222992,True,0
h08_wd0,8,0.0,1,1,21,0.33038172125816345,1.4523690938949585,0.28870826959609985,True,0
h08_wd0,8,0.0,1,1,22,0.3257078230381012,1.4460798501968384,0.28268709778785706,True,0
h08_wd0,8,0.0,1,1,23,0.32111024856567383,1.4401408433914185,0.2772443890571594,True,0
h08_wd0,8,0.0,1,1,24,0.31656840443611145,1.4347249269485474,0.27460333704948425,True,0
h08_wd0,8,0.0,1,1,25,0.31201568245887756,1.429530382156372,0.2739204168319702,True,0
h08_wd0,8,0.0,1,1,26,0.3074786961078644,1.4245378971099854,0.27070218324661255,True,0
h08_wd0,8,0.0,1,1,27,0.302947998046875,1.419739842414856,0.2699633538722992,True,0
h08_wd0,8,0.0,1,1,28,0.29839980602264404,1.4151114225387573,0.2687564194202423,True,0
h08_wd0,8,0.0,1,1,29,0.29386645555496216,1.4107593297958374,0.26616576313972473,True,0
h08_wd0,8,0.0,1,1,30,0.28938111662864685,1.4066262245178223,0.2616696357727051,True,0
h08_wd0,8,0.0,1,1,31,0.28498154878616333,1.4026737213134766,0.2585238218307495,True,0
h08_wd0,8,0.0,1,1,32,0.2806352972984314,1.3989051580429077,0.2550053298473358,True,0
h08_wd0,8,0.0,1,1,33,0.27639150619506836,1.3953016996383667,0.25033292174339294,True,0
h08_wd0,8,0.0,1,1,34,0.27231305837631226,1.3918737173080444,0.24656927585601807,True,0
h08_wd0,8,0.0,1,1,35,0.26833733916282654,1.3885736465454102,0.24216105043888092,True,0
h08_wd0,8,0.0,1,1,36,0.26452597975730896,1.3854844570159912,0.23706629872322083,True,0
h08_wd0,8,0.0,1,1,37,0.2608461380004883,1.3826018571853638,0.2342773973941803,True,0
h08_wd0,8,0.0,1,1,38,0.2572416365146637,1.379889726638794,0.23256057500839233,True,0
h08_wd0,8,0.0,1,1,39,0.2537410855293274,1.3774570226669312,0.22826682031154633,True,0
h08_wd0,8,0.0,1,1,40,0.25040796399116516,1.375259518623352,0.22103817760944366,True,0
h08_wd0,8,0.0,1,1,41,0.24717557430267334,1.373185634613037,0.21873927116394043,True,0
h08_wd0,8,0.0,1,1,42,0.24400874972343445,1.3711055517196655,0.2147931456565857,True,0
h08_wd0,8,0.0,1,1,43,0.2408602386713028,1.3691712617874146,0.21479792892932892,True,0
h08_wd0,8,0.0,1,1,44,0.23771029710769653,1.3673522472381592,0.21643562614917755,True,0
