station,qhat_mm,fit_start_date,fit_end_date,fit_windows,calibration_start_date,calibration_end_date,calibration_windows,test_start_date,test_end_date,test_windows,target_coverage,method,calibration_raw_coverage,calibration_calibrated_coverage,calibration_raw_coverage_gap,calibration_calibrated_coverage_gap,calibration_raw_mean_width,calibration_calibrated_mean_width,calibration_raw_mean_pinball,calibration_calibrated_mean_pinball,calibration_raw_interval_score_80,calibration_calibrated_interval_score_80,test_raw_coverage,test_calibrated_coverage,test_raw_coverage_gap,test_calibrated_coverage_gap,test_raw_mean_width,test_calibrated_mean_width,test_raw_mean_pinball,test_calibrated_mean_pinball,test_raw_interval_score_80,test_calibrated_interval_score_80
MJ9,0.030821065000509407,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,0.5991189427312775,0.8105726872246696,-0.20088105726872252,0.01057268722466953,0.08591084002165968,0.14755297002267848,0.015196302983875995,0.014109100593838061,0.21752206659688766,0.18490599489574966,0.4146341463414634,0.4738675958188153,-0.38536585365853665,-0.3261324041811847,0.07429047462645252,0.13593260462747134,0.03787887024144042,0.034230435994466187,0.6844751924254681,0.5750221650162409
MJ1,0.011561386508560645,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,0.7048458149779736,0.8105726872246696,-0.09515418502202644,0.01057268722466953,0.20788762770126748,0.23101040071838877,0.022635728324377626,0.022521655763170844,0.2889434635870369,0.2855212867508333,0.5609756097560976,0.6062717770034843,-0.23902439024390243,-0.1937282229965157,0.1719364398064774,0.1950592128235987,0.038195388454899,0.03737016324660644,0.5731939080710082,0.5484371518222315
MJ3,0.028171301712063723,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,0.5682819383259912,0.8105726872246696,-0.23171806167400888,0.01057268722466953,0.21339879350824306,0.2697413969323705,0.02931554477499831,0.028396404994068467,0.31566777076321334,0.2880935773353181,0.519163763066202,0.554006968641115,-0.280836236933798,-0.24599303135888506,0.1940576215720213,0.2504002249961488,0.05801260635511927,0.05551402869369056,0.9578337726724241,0.8828764428295631
ATU1,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,0.7764499340876981,0.7764499340876981,0.03433114326435328,0.03433114326435328,0.7764499340876981,0.7764499340876981,0.8327526132404182,0.8327526132404182,0.032752613240418116,0.032752613240418116,0.7043354261082975,0.7043354261082975,0.09614530932592334,0.09614530932592334,1.6301064743837301,1.6301064743837301
ATU2,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,0.5384049384861679,0.5384049384861679,0.025352644747585803,0.025352644747585803,0.5384049384861679,0.5384049384861679,0.8885017421602788,0.8885017421602788,0.08850174216027873,0.08850174216027873,0.47831965649781155,0.47831965649781155,0.05688833548951305,0.05688833548951305,1.0397963948254467,1.0397963948254467
ATU3,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,0.7851760766730713,0.7851760766730713,0.036361938283550325,0.036361938283550325,0.7851760766730713,0.7851760766730713,0.8850174216027874,0.8850174216027874,0.08501742160278736,0.08501742160278736,0.6976709156101301,0.6976709156101301,0.08832999747435939,0.08832999747435939,1.6213827120855997,1.6213827120855997
ATU4,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,0.4526552890485109,0.4526552890485109,0.02346241672803208,0.02346241672803208,0.4526552890485109,0.4526552890485109,0.8850174216027874,0.8850174216027874,0.08501742160278736,0.08501742160278736,0.4040329018950642,0.4040329018950642,0.057904411240091484,0.057904411240091484,1.0228122331417024,1.0228122331417024
ATU5,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,0.6691686160495129,0.6691686160495129,0.03149166643539119,0.03149166643539119,0.6691686160495129,0.6691686160495129,0.8885017421602788,0.8885017421602788,0.08850174216027873,0.08850174216027873,0.5926024155202938,0.5926024155202938,0.06966641043269207,0.06966641043269207,1.219578600716584,1.219578600716584
