model,horizon,point,n,mae,rmse,interpretation
PINN_EQ,1,ATU1,910,0.231202626738823,0.568798746331639,fitting_only_not_issued_forecast
PINN_EQ,1,ATU5,910,0.2520717840587,0.514963149304862,fitting_only_not_issued_forecast
PINN_EQ,1,MJ3,910,0.109921472205956,0.150623711334313,fitting_only_not_issued_forecast
PINN_EQ,1,MJ1,910,0.134234460161066,0.164994965107547,fitting_only_not_issued_forecast
PINN_EQ,2,ATU1,910,0.627522283899773,1.61653813487652,fitting_only_not_issued_forecast
PINN_EQ,2,ATU5,910,0.680335810121583,1.52222692064261,fitting_only_not_issued_forecast
PINN_EQ,2,MJ3,910,0.398472199916802,0.563971518232893,fitting_only_not_issued_forecast
PINN_EQ,2,MJ1,910,0.341747266507551,0.419115823314371,fitting_only_not_issued_forecast
PINN_EQ,3,ATU1,910,1.06202520099779,2.68126456047221,fitting_only_not_issued_forecast
PINN_EQ,3,ATU5,910,1.16454381745654,2.58795538521933,fitting_only_not_issued_forecast
PINN_EQ,3,MJ3,910,0.708966923955487,0.997619805020402,fitting_only_not_issued_forecast
PINN_EQ,3,MJ1,910,0.559566885405786,0.6873019438786,fitting_only_not_issued_forecast
PINN_EQ,4,ATU1,910,1.50548776752751,3.74855998851972,fitting_only_not_issued_forecast
PINN_EQ,4,ATU5,910,1.66746367869807,3.69432415909482,fitting_only_not_issued_forecast
PINN_EQ,4,MJ3,910,1.02578638846044,1.43615467165438,fitting_only_not_issued_forecast
PINN_EQ,4,MJ1,910,0.781120913699048,0.960073429842637,fitting_only_not_issued_forecast
PINN_EQ,5,ATU1,910,1.95693992471014,4.82997244325382,fitting_only_not_issued_forecast
PINN_EQ,5,ATU5,910,2.18290882909472,4.83349482715705,fitting_only_not_issued_forecast
PINN_EQ,5,MJ3,910,1.35515341896698,1.88696649396917,fitting_only_not_issued_forecast
PINN_EQ,5,MJ1,910,1.01022307521606,1.24021072495697,fitting_only_not_issued_forecast
PINN_EQ,6,ATU1,910,2.41841490918796,5.93329447305425,fitting_only_not_issued_forecast
PINN_EQ,6,ATU5,910,2.71055961892387,5.99925170124257,fitting_only_not_issued_forecast
PINN_EQ,6,MJ3,910,1.70044376874785,2.35392821418269,fitting_only_not_issued_forecast
PINN_EQ,6,MJ1,910,1.24766615277508,1.52899567676374,fitting_only_not_issued_forecast
PINN_EQ,7,ATU1,910,2.89169710996467,7.0609053509963,fitting_only_not_issued_forecast
PINN_EQ,7,ATU5,910,3.24997398687205,7.18658442508892,fitting_only_not_issued_forecast
PINN_EQ,7,MJ3,910,2.05975275442065,2.83692107876024,fitting_only_not_issued_forecast
PINN_EQ,7,MJ1,910,1.49309088386209,1.82560429961555,fitting_only_not_issued_forecast
