prefix,seed,epoch,nll,clipped_from
432,0,48,3.7592425546638797,0.0787875185384586
432,0,49,3.758936180688055,0.07934733174433897
432,0,50,3.7586248081675366,0.07988772744037226
432,0,51,3.758308416641751,0.08041949389968059
432,0,52,3.757986982549728,0.08096797104238233
432,0,53,3.757660482979065,0.08153686354861964
432,0,54,3.757328902774198,0.08210502378998408
432,0,55,3.7569922206710658,0.08265627077653781
432,0,56,3.7566504228541033,0.08320391154053795
432,0,57,3.7563034916768903,0.08376839464885631
432,0,58,3.755951413765359,0.08434650274676178
432,0,59,3.7555941775765618,0.08491722281685232
432,0,60,3.755231770233941,0.08547477987204827
432,0,61,3.7548641828672684,0.08603782993121455
432,0,62,3.7544914041538036,0.08661709220713573
432,0,63,3.7541134283160003,0.08719863407640985
432,0,64,3.7537302471959637,0.08776721572877376
432,0,65,3.7533418561407177,0.08833299574387658
432,0,66,3.7529482490745876,0.08891197238968783
432,0,67,3.7525494233354504,0.08949755005726699
432,0,68,3.7521453761363057,0.09007298736817172
432,0,69,3.751736106335073,0.0906428124063484
432,0,70,3.7513216127821654,0.09122310386804855
432,0,71,3.7509018964332426,0.09181008402369917
432,0,72,3.75047695891993,0.09238793676288411
432,0,73,3.7500468030180336,0.09296064668072565
432,0,74,3.7496114316154503,0.09354287041835772
432,0,75,3.749170849662981,0.09412924479729795
432,0,76,3.7487250624924524,0.09470613492637082
432,0,77,3.7482740767398153,0.09528136142859972
432,0,78,3.7478178989965563,0.09586578697273893
432,0,79,3.747356538084307,0.09644896743851768
432,0,80,3.746890002876714,0.09702314552127587
432,0,81,3.746418303250576,0.09760128836258417
432,0,82,3.7459414497961125,0.09818522086080689
432,0,83,3.745459454401301,0.0987615996687096
432,0,84,3.7449723295602224,0.09933513194833879
432,0,85,3.7444800881143125,0.09991579376040619
432,0,86,3.7439827445964835,0.10049309117270602
432,0,87,3.7434803138861223,0.1010635869989234
432,0,88,3.742972811393285,0.10163952453866566
432,0,89,3.74246025383108,0.1022151126738907
432,0,90,3.7419426584830515,0.10278277333541574
432,0,91,3.7414200431748843,0.10335417150627488
432,0,92,3.7408924267769503,0.1039262319115486
432,0,93,3.7403598288973043,0.10449025587610275
432,0,94,3.7398222696227177,0.1050572737497617
432,0,95,3.739279770022418,0.10562420004954567
432,0,96,3.738732351890331,0.10618345134352189
432,0,97,3.7381800374567624,0.10674623346107394
432,0,98,3.7376228500041773,0.10730669824125462
432,0,99,3.73706081342027,0.10786091584428585
432,0,100,3.736493952031967,0.10841925426814912
432,1,1,3.7141662956677943,0.14646307263677186
432,1,2,3.7138142685989965,0.14520086291041093
432,1,3,3.7134585337844705,0.14555840168034545
432,1,4,3.713099873197303,0.1461470508658818
432,1,5,3.7127385239086936,0.14681255576095176
432,1,6,3.7123744415699615,0.14745198016377162
432,1,7,3.7120074077770955,0.14798382411974104
432,1,8,3.711637243701739,0.14838226398954402
432,1,9,3.711263891997687,0.14868134778073816
432,1,10,3.7108873099589585,0.1489490038523105
432,1,11,3.7105073767638928,0.14924937531913976
432,1,12,3.710123939386421,0.14961687794593723
432,1,13,3.7097368834083237,0.15005696521090287
432,1,14,3.709346140088971,0.15055710096851382
432,1,15,3.7089516589540543,0.15109415232443563
432,1,16,3.7085533767137955,0.1516389299272866
432,1,17,3.708151201917566,0.15216234759402966
432,1,18,3.7077450293580885,0.1526450049662362
432,1,19,3.707334770174363,0.1530853227013686
432,1,20,3.7069203601492733,0.1534994791860268
432,1,21,3.7065017392873774,0.15391335305700907
432,1,22,3.7060788330447276,0.15435190471408425
432,1,23,3.705651556332585,0.1548308425360584
432,1,24,3.7052198306038298,0.15535295338852073
432,1,25,3.704783592491807,0.15590897085368408
432,1,26,3.704342787134747,0.15648136490875436
432,1,27,3.703897356796166,0.1570498178304727
432,1,28,3.703447237557513,0.1575977150806749
432,1,29,3.7029923660558834,0.15811802727952567
432,1,30,3.702532686396818,0.15861580363742472
432,1,31,3.7020681483654454,0.15910557336709316
432,1,32,3.7015987009531375,0.15960493455073743
432,1,33,3.70112429102607,0.16012764053495568
432,1,34,3.700644868267429,0.16067907464680578
432,1,35,3.7001603889429777,0.1612552030787878
432,1,36,3.699670813708722,0.1618446580083084
432,1,37,3.699176102870005,0.16243308350109426
432,1,38,3.6986762153973447,0.16300853150920216
432,1,39,3.698171112544594,0.16356602615404864
432,1,40,3.697660760564768,0.16410921559107944
432,1,41,3.6971451287676724,0.1646482293024393
432,1,42,3.6966241862482714,0.16519486687857576
432,1,43,3.6960979021340727,0.1657575382261865
432,1,44,3.6955662484872134,0.16633816527671186
432,1,45,3.6950292013745107,0.16693200865717706
432,1,46,3.6944867388666953,0.16753011974982845
432,1,47,3.6939388391570698,0.1681233230838174
432,1,48,3.6933854813432707,0.16870613162133574
432,1,49,3.692826647256618,0.16927886728601094
432,1,50,3.692262321441146,0.1698469735672843
432,1,51,3.691692489616746,0.17041795179639016
432,1,52,3.6911171381936914,0.17099757954470549
432,1,53,3.690536255296498,0.17158728258539538
432,1,54,3.6899498313138737,0.17218377104531818
432,1,55,3.6893578581206214,0.17278091729453612
432,1,56,3.6887603284289514,0.1733728861672586
432,1,57,3.688157236314312,0.17395698516761363
432,1,58,3.68754857784602,0.1745348082607481
432,1,59,3.6869343506798264,0.17511112008196747
432,1,60,3.6863145533768553,0.17569116191991857
432,1,61,3.685689185619401,0.1762778788335177
432,1,62,3.6850582488304333,0.17687049673331098
432,1,63,3.6844217460482938,0.17746507775813575
432,1,64,3.683779681287423,0.17805666656871683
432,1,65,3.6831320594603287,0.1786418680632089
432,1,66,3.682478886865033,0.17922047860478962
432,1,67,3.681820171310613,0.1797953053337214
432,1,68,3.681155921737624,0.18037035155481623
432,1,69,3.680486148066086,0.180948478429059
432,1,70,3.679810861432856,0.18152987962182343
432,1,71,3.6791300742543034,0.1821121538040124
432,1,72,3.6784438000061845,0.18269182781632765
432,1,73,3.677752053185374,0.1832663882080836
432,1,74,3.6770548494942092,0.18383562044990764
432,1,75,3.676352205825267,0.18440149548002097
432,1,76,3.675644140054529,0.18496675020635434
432,1,77,3.6749306710387777,0.1855331020085244
432,1,78,3.674211818781415,0.1861002040757935
432,1,79,3.6734876044037783,0.18666592795485287
432,1,80,3.672758049970913,0.18722772477843547
432,1,81,3.672023178490834,0.187784172187421
432,1,82,3.6712830140323383,0.18833572856262296
432,1,83,3.6705375817033263,0.1888842511326173
432,1,84,3.669786907558407,0.1894316522028214
432,1,85,3.669031018622848,0.189978609732305
432,1,86,3.66826994293887,0.19052415804336148
432,1,87,3.667503709510572,0.19106636502108948
432,1,88,3.666732348263209,0.19160358951837314
432,1,89,3.6659558900892346,0.19213546036589643
432,1,90,3.665174366856269,0.1926629430466819
432,1,91,3.6643878113488375,0.1931875079439706
432,1,92,3.663596257264728,0.1937100278946268
432,1,93,3.662799739256678,0.19423017746924615
432,1,94,3.661998292914499,0.1947467070007548
432,1,95,3.6611919547246816,0.1952583355060462
432,1,96,3.6603807620869397,0.19576459182503375
432,1,97,3.6595647533337083,0.1962660081869946
432,1,98,3.658743967703178,0.1967635697839967
432,1,99,3.6579184453233,0.19725787268312678
432,1,100,3.657088227223278,0.1977486299294455
432,2,1,3.7233422498958237,0.06687034140538729
432,2,2,3.7231735349510484,0.06663765384530115
432,2,3,3.723002259069647,0.06728547503598031
432,2,4,3.7228286056437154,0.06761424347429627
432,2,5,3.7226524160201615,0.06782629114502198
432,2,6,3.722473456872668,0.06821103114477695
432,2,7,3.722291505773488,0.06872730062274503
432,2,8,3.7221067066893156,0.06925385476397378
432,2,9,3.7219188151791767,0.06967096796971406
432,2,10,3.7217277706653773,0.07002345623841241
432,2,11,3.721533528275794,0.07042407575554004
432,2,12,3.7213358885798646,0.07091408227446497
432,2,13,3.7211348225667646,0.07146271080533845
432,2,14,3.7209302911557,0.07200103982512115
432,2,15,3.7207221287588492,0.07247454131539233
432,2,16,3.7205102836825263,0.07291161159546773
432,2,17,3.720294695630601,0.07337979880311268
432,2,18,3.720075226864995,0.07391090664879714
432,2,19,3.719851822351052,0.07448424879515018
432,2,20,3.719624419346948,0.07504983033527801
432,2,21,3.7193929009380025,0.07557357682680714
432,2,22,3.719157214663076,0.07607620181943228
432,2,23,3.7189172936314003,0.07660457328738918
432,2,24,3.7186730322532515,0.07718019619263795
432,2,25,3.7184243777102703,0.07778362528266569
432,2,26,3.7181712661154998,0.07837427090075633
432,2,27,3.717913608398241,0.07893222270362342
432,2,28,3.7176513540173977,0.07948204766521202
432,2,29,3.7173844326664747,0.08006075111580302
432,2,30,3.7171127693306656,0.08067761708868595
432,2,31,3.71683631931767,0.081308648515905
432,2,32,3.716555015988263,0.08192115378373528
432,2,33,3.7162687966806143,0.08251118636563338
432,2,34,3.715977616034358,0.08310716628730791
432,2,35,3.715681409421082,0.08373273985063572
432,2,36,3.7153801282139187,0.08438101949504545
432,2,37,3.7150737255468167,0.08502466630510815
432,2,38,3.7147621442899523,0.0856491240204485
432,2,39,3.7144453451147785,0.08627127497317366
432,2,40,3.7141232795617776,0.08691512171805132
432,2,41,3.7137959026350695,0.0875809772037779
432,2,42,3.713463177634317,0.08824618508166902
432,2,43,3.713125058917366,0.08889435727169165
432,2,44,3.7127815121736387,0.0895379063498541
432,2,45,3.712432498775974,0.09019909852129089
432,2,46,3.712077982103478,0.09087951157351143
432,2,47,3.7117179318205404,0.09155957539485689
432,2,48,3.71135231253514,0.0922261555022343
432,2,49,3.7109810968585357,0.09289122859826691
432,2,50,3.7106042534622197,0.09357201229792929
432,2,51,3.7102217552117542,0.09426525595229579
432,2,52,3.7098335767671076,0.09495310661594161
432,2,53,3.7094396917763572,0.0956306940828926
432,2,54,3.7090400783482096,0.09631337715778251
432,2,55,3.7086347121050065,0.09701125998917569
432,2,56,3.7082235740584224,0.097714041196657
432,2,57,3.707806643593623,0.0984077637365095
432,2,58,3.7073839030071705,0.09909729558411215
432,2,59,3.70695533446536,0.09979671289656551
432,2,60,3.706520921937229,0.1005053232481896
432,2,61,3.7060806511443274,0.10120986123583556
432,2,62,3.7056345078429285,0.10190757304031146
432,2,63,3.7051824798660733,0.10261053955057543
432,2,64,3.704724555008082,0.10332335911868441
432,2,65,3.704260723813657,0.10403548831424668
432,2,66,3.7037909764006245,0.10474022323604698
432,2,67,3.7033153049239163,0.1054466136006177
432,2,68,3.702833701392244,0.10616145367393055
432,2,69,3.702346160209711,0.10687693811792885
432,2,70,3.701852675734881,0.10758603659719324
432,2,71,3.701353243927258,0.10829618431556767
432,2,72,3.7008478608972313,0.10901362800469946
432,2,73,3.7003365247696998,0.10973102681960956
432,2,74,3.699819233890484,0.11044235585184617
432,2,75,3.6992959878068,0.11115497183271526
432,2,76,3.698766786462259,0.11187331785869371
432,2,77,3.6982316314387655,0.11258987805290632
432,2,78,3.697690524708219,0.11330166485969469
432,2,79,3.6971434691209804,0.11401644329180807
432,2,80,3.696590468377477,0.11473494726070467
432,2,81,3.696031527329088,0.11544937670675637
432,2,82,3.6954666514422483,0.1161608618415757
432,2,83,3.6948958467311805,0.11687608606441213
432,2,84,3.694319120438153,0.11759157401883373
432,2,85,3.6937364804423307,0.11830225293744734
432,2,86,3.693147935347483,0.1190135358149798
432,2,87,3.692553494462175,0.11972767606099001
432,2,88,3.6919531682040936,0.12043829753207336
432,2,89,3.691346967552296,0.12114602770115027
432,2,90,3.6907349040504855,0.12185622970028011
432,2,91,3.6901169903138302,0.1225651100169328
432,2,92,3.6894932395708917,0.12326977339748223
432,2,93,3.6888636656366747,0.12397570379600789
432,2,94,3.6882282832137725,0.12468185906734414
432,2,95,3.6875871077936897,0.12538353176897207
432,2,96,3.6869401554179566,0.1260848566771668
432,2,97,3.686287442859066,0.12678669141696094
432,2,98,3.6856289877372976,0.12748420508387445
432,2,99,3.6849648081966824,0.12818054898015335
432,2,100,3.68429492306554,0.12887743136416582
612,0,1,4.002824658055288,0.012428674272922045
612,0,2,4.002795077941667,0.012172207256745107
612,0,3,4.002765071286911,0.012404158345593325
612,0,4,4.002734476157635,0.012308137653392942
612,0,5,4.002703841001917,0.012222314333327895
612,0,6,4.002672819609167,0.012251173247761161
612,0,7,4.0026413490705135,0.012337318618186127
612,0,8,4.002609588670233,0.012398614540417104
612,0,9,4.002577458476397,0.01234885509657674
612,0,10,4.0025450103677835,0.012244933568168264
612,0,11,4.0025122364421,0.012179783858312174
612,0,12,4.002479030881872,0.012173065529904875
612,0,13,4.00244540037468,0.0122108198242057
612,0,14,4.002411407595689,0.01226725046236851
612,0,15,4.00237706323632,0.01230230033113699
612,0,16,4.002342349745238,0.01229132696212822
612,0,17,4.00230728175455,0.01225255156211465
612,0,18,4.002271852279146,0.012218921485209927
612,0,19,4.002236041055418,0.012206010383431167
612,0,20,4.002199872496504,0.012209455027434863
612,0,21,4.002163374437982,0.012209403349948774
612,0,22,4.002126539068842,0.012184665623854951
612,0,23,4.00208936752191,0.01213819438314883
612,0,24,4.002051878059097,0.012094375638440007
612,0,25,4.002014074852543,0.01207186158890778
612,0,26,4.001975967418993,0.01207105862860824
612,0,27,4.001937580806776,0.012076885328143728
612,0,28,4.001898930827614,0.01206577884306751
612,0,29,4.001860026540622,0.012024246979538394
612,0,30,4.001820889237037,0.011963369492568494
612,0,31,4.001781536724637,0.011905139371417945
612,0,32,4.001741980810304,0.011861598540883244
612,0,33,4.001702243346094,0.011829343324802736
612,0,34,4.001662348185696,0.01179425035499692
612,0,35,4.001622314276123,0.011743829367815543
612,0,36,4.001582165845799,0.011680000489410342
612,0,37,4.001541928346637,0.011615512424204597
612,0,38,4.001501622353817,0.011559341844960526
612,0,39,4.001461273227102,0.011508747965644
612,0,40,4.001420909966567,0.01145140608872451
612,0,41,4.00138055784229,0.011376360207110692
612,0,42,4.001340243617008,0.011286294860354837
612,0,43,4.001299995113488,0.01119475138338927
612,0,44,4.001259838005426,0.011111811806012591
612,0,45,4.001219801347848,0.011035643155443564
612,0,46,4.001179915688872,0.010955097344353326
612,0,47,4.001140209266848,0.01086089378902979
612,0,48,4.001100711593865,0.010755371967304094
612,0,49,4.001061451958487,0.010648361987531902
612,0,50,4.00102245866792,0.010545438858699338
612,0,51,4.000983761969499,0.010442571241124821
612,0,52,4.000945391369134,0.010331198260364431
612,0,53,4.000907375248103,0.010208380589253564
612,0,54,4.000869742639411,0.010080220414116478
612,0,55,4.0008325215537655,0.009954488680593294
612,0,56,4.000795739828387,0.009832229269086359
612,0,57,4.000759425548547,0.009707176051373289
612,0,58,4.000723605298731,0.009572813425728674
612,0,59,4.000688304968794,0.009429474779728771
612,0,60,4.000653549760735,0.009283302952912062
612,0,61,4.000619363573469,0.009138965458548384
612,0,62,4.0005857698204235,0.008995022520847948
612,0,63,4.0005527907554095,0.00884636051375604
612,0,64,4.0005204470779425,0.008690495443605215
612,0,65,4.000488758458574,0.008530461137291305
612,0,66,4.000457743023786,0.008371012701100683
612,0,67,4.000427417477582,0.00821322308477989
612,0,68,4.000397797260871,0.0080536945513309
612,0,69,4.000368896011989,0.007888813005617702
612,0,70,4.000340725728286,0.007719077308744879
612,0,71,4.000313296692655,0.0075484516185377335
612,0,72,4.000286617278659,0.007379854792673338
612,0,73,4.000260694242429,0.00721233800512745
612,0,74,4.000235532532217,0.007042844892636835
612,0,75,4.000211135144817,0.006870225086878745
612,0,76,4.000187503192523,0.00669672043163123
612,0,77,4.0001646357673035,0.006525295118574271
612,0,78,4.0001425301212965,0.006356358547168741
612,0,79,4.000121181735657,0.006187738055984095
612,0,80,4.0001005841467245,0.0060177136642071945
612,0,81,4.00008072899312,0.005847434916310904
612,0,82,4.000061606029646,0.005679794729441411
612,0,83,4.000043203255741,0.005516320504804237
612,0,84,4.000025507099488,0.0053559122783263914
612,0,85,4.000008502364855,0.0051967368179285265
612,0,86,3.999992172263769,0.005038846344312969
612,0,87,3.9999764985103075,0.004884277207849192
612,0,88,3.9999614614511736,0.004734680708098514
612,0,89,3.9999470402797153,0.004589649703367402
612,0,90,3.999933213099228,0.004447768444357267
612,0,91,3.9999199569879256,0.0043089344100545645
612,0,92,3.999907248143505,0.004174899004989306
612,0,93,3.9998950620431906,0.004047345071320236
612,0,94,3.9998833736568544,0.003926083078105388
612,0,95,3.999872157564774,0.0038096477855329297
612,0,96,3.9998613880440406,0.003697445480513499
612,0,97,3.9998510392143976,0.0035906373413131364
612,0,98,3.9998410851967496,0.0034906820035135707
612,0,99,3.9998315003023017,0.003397615445718285
612,0,100,3.9998222591581514,0.003310311756915088
612,1,1,3.9969452583911904,0.04250152954887992
612,1,2,3.996839166804642,0.04016504157722132
612,1,3,3.99673235065198,0.039455498946841805
612,1,4,3.996625131138185,0.03897332892968405
612,1,5,3.996517645818811,0.03859381265923882
612,1,6,3.9964099564258686,0.03827413270668116
612,1,7,3.9963020967520277,0.03799381508962181
612,1,8,3.9961940877423863,0.03774088223355775
612,1,9,3.99608594314572,0.03750719760671124
612,1,10,3.9959776718758677,0.03728656860524475
612,1,11,3.9958692792139865,0.03707391825366732
612,1,12,3.995760767814584,0.036864968040262604
612,1,13,3.995652138994492,0.03665620320681221
612,1,14,3.995543394408465,0.036444985472889
612,1,15,3.9954345378417506,0.036229698298262156
612,1,16,3.99532557660236,0.036009824539412205
612,1,17,3.9952165220382514,0.03578589386188886
612,1,18,3.9951073890390494,0.03555929133151969
612,1,19,3.9949981948048428,0.03533196464631691
612,1,20,3.9948889574310655,0.03510608842273504
612,1,21,3.9947796948555694,0.03488374166481929
612,1,22,3.9946704244878926,0.03466664072186532
612,1,23,3.99456116352308,0.0344559534083034
612,1,24,3.9944519296768095,0.034252203155773896
612,1,25,3.994342741966863,0.034055256272200116
612,1,26,3.9942336212273863,0.03386437385286234
612,1,27,3.994124590212482,0.03367830615290028
612,1,28,3.994015673326876,0.03349541138865854
612,1,29,3.9939068961432618,0.03331378902786492
612,1,30,3.993798284907392,0.03313142436016177
612,1,31,3.993689866203787,0.03294634285317852
612,1,32,3.9935816668777053,0.03275676880492548
612,1,33,3.9934737142063517,0.032561275319154315
612,1,34,3.9933660362150945,0.03235890587063951
612,1,35,3.993258661979233,0.032149246101607014
612,1,36,3.9931516217649876,0.03193243027568979
612,1,37,3.993044946941048,0.03170907869813888
612,1,38,3.9929386696970153,0.031480176188027044
612,1,39,3.992832822685188,0.03124691268708111
612,1,40,3.9927274387207943,0.0310105124038292
612,1,41,3.9926225506298465,0.030772077058600435
612,1,42,3.9925181912526075,0.030532463166076624
612,1,43,3.992414393537344,0.030292205098379654
612,1,44,3.992311190627615,0.030051487289041622
612,1,45,3.9922086158658767,0.029810162250924782
612,1,46,3.9921067026897825,0.029567806912132778
612,1,47,3.992005484454736,0.02932380770781492
612,1,48,3.9919049942494147,0.029077463730793826
612,1,49,3.9918052647675792,0.028828096036946225
612,1,50,3.9917063282650247,0.028575149863228816
612,1,51,3.9916082165845737,0.028318276032620635
612,1,52,3.9915109611983755,0.02805737954737095
612,1,53,3.9914145932120393,0.027792628012230404
612,1,54,3.9913191432994948,0.02752441945976368
612,1,55,3.991224641575781,0.027253316583101393
612,1,56,3.9911311174451107,0.026979960223706946
612,1,57,3.991038599468416,0.026704977754871424
612,1,58,3.9909471152771454,0.026428901404267707
612,1,59,3.9908566915312758,0.02615210824797885
612,1,60,3.990767353896623,0.02587478882191119
612,1,61,3.990679127011562,0.025596946295105137
612,1,62,3.990592034426313,0.02531842380368057
612,1,63,3.990506098519068,0.025038954184198596
612,1,64,3.990421340408839,0.02475822391685187
612,1,65,3.990337779886564,0.024475941498533108
612,1,66,3.990255435374249,0.024191899862592434
612,1,67,3.9901743239052085,0.023906023232387576
612,1,68,3.99009446110753,0.023618391255309172
612,1,69,3.990015861173723,0.02332923727414896
612,1,70,3.989938536810477,0.02303892240258656
612,1,71,3.9898624991759144,0.022747891526704325
612,1,72,3.989787757819191,0.022456620348784234
612,1,73,3.9897143206351453,0.022165563489287412
612,1,74,3.989642193837621,0.021875112484808754
612,1,75,3.9895713819455483,0.02158556982133134
612,1,76,3.98950188777202,0.021297141727614998
612,1,77,3.989433712409704,0.021009949066078143
612,1,78,3.989366855213041,0.020724052799887586
612,1,79,3.9893013137833235,0.020439488446427047
612,1,80,3.9892370839634532,0.02015630278824081
612,1,81,3.989174159845006,0.01987458602432586
612,1,82,3.989112533784754,0.019594493596619807
612,1,83,3.989052196424822,0.019316254052442396
612,1,84,3.9889931367120335,0.019040162161870284
612,1,85,3.988935341916344,0.018766559491050806
612,1,86,3.9888787976522484,0.01849580703292167
612,1,87,3.9888234879081286,0.018228255761754426
612,1,88,3.9887693950863032,0.017964220895500007
612,1,89,3.988716500052997,0.017703964388222894
612,1,90,3.988664782195119,0.017447688166830136
612,1,91,3.988614219480972,0.01719553838203857
612,1,92,3.9885647885241764,0.016947618895780576
612,1,93,3.9885164646522635,0.016704010671485397
612,1,94,3.9884692219819953,0.016464792851325315
612,1,95,3.988423033502236,0.01623006120315571
612,1,96,3.9883778711632747,0.015999940329507065
612,1,97,3.9883337059704433,0.015774587452440033
612,1,98,3.9882905080802464,0.015554187448044661
612,1,99,3.9882482468986256,0.01533894068139996
612,1,100,3.9882068911821125,0.015129046631494681
612,2,1,4.009225343001129,0.01308900470166298
612,2,2,4.009193038752656,0.012569873992229114
612,2,3,4.009159620557496,0.012651140340740375
612,2,4,4.009126211146174,0.012809455960237056
612,2,5,4.0090926218137435,0.012874544971587586
612,2,6,4.009058867873119,0.012821467175960326
612,2,7,4.009025055352679,0.012720834990102597
612,2,8,4.008991092999219,0.012646393799237805
612,2,9,4.0089568685103325,0.01261183936119334
612,2,10,4.008922433989797,0.0126057416574792
612,2,11,4.0088878731275335,0.012607212145314238
612,2,12,4.008853200088825,0.012585878305867822
612,2,13,4.008818372405604,0.012521603018604933
612,2,14,4.008783379391246,0.012427517150377805
612,2,15,4.008748245609279,0.012335572360299153
612,2,16,4.00871298558868,0.012268790170632548
612,2,17,4.008677605740179,0.012233501246766247
612,2,18,4.008642123067383,0.012223276056660905
612,2,19,4.008606562556158,0.01222102735308186
612,2,20,4.008570938370607,0.012201658549067358
612,2,21,4.008535254622261,0.012144273906693879
612,2,22,4.00849952961772,0.012048749954726854
612,2,23,4.008463794673072,0.011936044062461617
612,2,24,4.00842806858281,0.011830686887096797
612,2,25,4.008392358437334,0.011746173848178327
612,2,26,4.008356679306032,0.011682706858540984
612,2,27,4.008321057537695,0.01163042755669363
612,2,28,4.0082855201865675,0.011574000985246037
612,2,29,4.008250091140248,0.01150012644878785
612,2,30,4.008214796114247,0.011405608947499667
612,2,31,4.008179662027952,0.011298462662158741
612,2,32,4.008144711412385,0.01119043369591991
612,2,33,4.0081099661777415,0.011088614429471446
612,2,34,4.008075454817261,0.01099211292347497
612,2,35,4.008041208497073,0.01089342615886129
612,2,36,4.008007253329957,0.010783583033466049
612,2,37,4.007973612678646,0.010659417052271669
612,2,38,4.007940313011479,0.010526839216810845
612,2,39,4.007907382149313,0.010396129293745348
612,2,40,4.007874846492588,0.010274128890023647
612,2,41,4.007842732811299,0.010159807431773178
612,2,42,4.007811067977627,0.010044716607818983
612,2,43,4.007779875901244,0.009917990423924347
612,2,44,4.007749178875364,0.00977436140892933
612,2,45,4.007719000447682,0.009618691202373835
612,2,46,4.007689362791092,0.009461728433859173
612,2,47,4.007660284586053,0.009311642149361025
612,2,48,4.007631783227554,0.009168963544139399
612,2,49,4.007603875055487,0.0090275297772125
612,2,50,4.007576573926551,0.008880224755545847
612,2,51,4.0075498921637545,0.008725238873801184
612,2,52,4.007523840432337,0.008566994995269084
612,2,53,4.007498425897822,0.008411289992297554
612,2,54,4.007473653007433,0.008260028342194038
612,2,55,4.007449524793052,0.008110015439092597
612,2,56,4.007426041774409,0.007956267699976326
612,2,57,4.007403201476599,0.007797054925901924
612,2,58,4.007380999102391,0.007636087784561232
612,2,59,4.007359427234367,0.007479554738361844
612,2,60,4.0073384759625394,0.007331011031058847
612,2,61,4.007318133686597,0.007188799423789439
612,2,62,4.007298386599661,0.0070478402652017855
612,2,63,4.007279218233565,0.006904321685845509
612,2,64,4.007260610233627,0.00675922758382603
612,2,65,4.007242542559176,0.006617156695146545
612,2,66,4.007224993454286,0.006481875377404841
612,2,67,4.007207940008849,0.006353289046593745
612,2,68,4.007191358155948,0.006228427263743207
612,2,69,4.007175222765013,0.006105187407787089
612,2,70,4.007159508350163,0.005984874898566259
612,2,71,4.0071441891474855,0.005870710643764131
612,2,72,4.0071292391553115,0.005764226994715862
612,2,73,4.0071146326069345,0.005663647696694824
612,2,74,4.007100344064745,0.005565843001863008
612,2,75,4.00708634864084,0.005469769871636345
612,2,76,4.007072622305358,0.005377586186024292
612,2,77,4.007059141797859,0.0052922157858889185
612,2,78,4.007045884818096,0.005214317259240833
612,2,79,4.007032830257467,0.005141881675093497
612,2,80,4.00701995814563,0.005072582548753052
612,2,81,4.007007249765608,0.005006160208875203
612,2,82,4.006994687657174,0.004944173530063868
612,2,83,4.00698225556857,0.00488771269020271
612,2,84,4.006969938577593,0.004835970767130845
612,2,85,4.00695772300793,0.00478720032516981
612,2,86,4.006945596355057,0.0047407675149725124
612,2,87,4.006933547299147,0.0046977630273108174
612,2,88,4.006921565596491,0.0046594539353342025
612,2,89,4.006909642048772,0.004625576009783871
612,2,90,4.006897768432615,0.004594481701294196
612,2,91,4.006885937392559,0.004564873987143879
612,2,92,4.006874142441701,0.004537020070377591
612,2,93,4.0068623778745724,0.004512025211316301
612,2,94,4.006850638674097,0.004490239101302775
612,2,95,4.006838920446617,0.004470803777791345
