scope,interval_variant,metric,estimate,ci_lower,ci_upper,confidence_level,target_coverage,method,resampling_unit,block_length_days,block_length_basis,primary_block_length,resamples,bootstrap_seed_base,effective_seed,n_dates,n_stations,test_start_date,test_end_date,model_refit_each_resample,qhat_reestimated_each_resample,stationarity_note
overall,not_applicable,rmse_difference_vs_baseline,-0.0315541010969273,-0.03904412337933224,-0.02042546318007968,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,not_applicable,rmse_skill_vs_baseline,0.09273488012696818,0.08664354357108647,0.22775518252368698,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,not_applicable,model_mae,0.1532153405444672,0.06018735458454964,0.22058984716720959,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,not_applicable,baseline_mae,0.18053259739707228,0.07637060374506657,0.26007027433361535,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,not_applicable,mae_difference_vs_baseline,-0.027317256852605082,-0.03931848238597013,-0.013699952071662403,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,not_applicable,mae_skill_vs_baseline,0.15131481652879653,0.1209288293890555,0.2694365175936576,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,raw,coverage,0.8397212543554007,0.7669751742160279,0.951698606271777,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,raw,mean_width,0.9371489813274541,0.9272634351609289,0.942531278438147,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,raw,mean_pinball,0.0659498208715239,0.0419048996578142,0.08170556441265152,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,raw,interval_score_80,1.2124179234233812,0.9506333077492318,1.3603955386276692,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated,coverage,0.8397212543554007,0.7669751742160279,0.951698606271777,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated,mean_width,0.9371489813274541,0.9272634351609289,0.942531278438147,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated,mean_pinball,0.0659498208715239,0.0419048996578142,0.08170556441265152,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated,interval_score_80,1.2124179234233812,0.9506333077492318,1.3603955386276692,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
overall,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,8,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,not_applicable,model_rmse,0.0955038732328426,0.06584142863948189,0.12178583380477286,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,not_applicable,baseline_rmse,0.12459354735642256,0.08772074751054214,0.16132312570838306,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,not_applicable,rmse_difference_vs_baseline,-0.02908967412357996,-0.04937906087704924,-0.015485763530492393,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,not_applicable,rmse_skill_vs_baseline,0.2334765703424725,0.1542081622389857,0.35151830379164994,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,not_applicable,model_mae,0.08128985201390344,0.055785466249597106,0.10781188422940573,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,not_applicable,baseline_mae,0.09359062717770046,0.047730392857142534,0.14460120731707302,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,not_applicable,mae_difference_vs_baseline,-0.012300775163797018,-0.04322149748383258,0.009959132879518487,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,not_applicable,mae_skill_vs_baseline,0.13143169924955778,-0.19394853699409745,0.31704597333650647,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,raw,coverage,0.662020905923345,0.4843205574912892,0.8815331010452961,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,raw,mean_width,0.17939985142399223,0.16876730779816623,0.1858746299799897,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,raw,mean_pinball,0.024551270129307686,0.01635814880320562,0.0334319942264828,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,raw,interval_score_80,0.3300888438097133,0.20997100704277766,0.47040432629974555,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated,coverage,0.662020905923345,0.4843205574912892,0.8815331010452961,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated,mean_width,0.17939985142399223,0.16876730779816623,0.1858746299799897,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated,mean_pinball,0.024551270129307686,0.01635814880320562,0.0334319942264828,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated,interval_score_80,0.3300888438097133,0.20997100704277766,0.47040432629974555,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ9,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,not_applicable,model_rmse,0.12354921978980236,0.07737146972396594,0.15913765968320928,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,not_applicable,baseline_rmse,0.18321149396116104,0.1185561359220384,0.24162323160029245,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,not_applicable,rmse_difference_vs_baseline,-0.05966227417135868,-0.089599577096176,-0.03464908157704603,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,not_applicable,rmse_skill_vs_baseline,0.3256470043522841,0.25495056548517253,0.4267672051680142,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,not_applicable,model_mae,0.09863921982486387,0.0546666923857136,0.13891441000701163,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,not_applicable,baseline_mae,0.14917262968946765,0.09020291512651842,0.2190732524296622,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,not_applicable,mae_difference_vs_baseline,-0.05053340986460378,-0.08750007266034443,-0.02627778691662722,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,not_applicable,mae_skill_vs_baseline,0.33875792073786637,0.2390141192928586,0.4825901744875507,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,raw,coverage,0.8989547038327527,0.8153310104529616,0.9860627177700348,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,raw,mean_width,0.3834208398137705,0.36239422208037775,0.3998853970939837,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,raw,mean_pinball,0.029937794396902594,0.02148417050627047,0.037075279565701134,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,raw,interval_score_80,0.4049377327827585,0.36828713704913035,0.428386705749137,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated,coverage,0.8989547038327527,0.8153310104529616,0.9860627177700348,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated,mean_width,0.3834208398137705,0.36239422208037775,0.3998853970939837,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated,mean_pinball,0.029937794396902594,0.02148417050627047,0.037075279565701134,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated,interval_score_80,0.4049377327827585,0.36828713704913035,0.428386705749137,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ1,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,not_applicable,model_rmse,0.2108336957118064,0.12094280755599167,0.2649680449978402,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,not_applicable,baseline_rmse,0.2228104696269016,0.1280394102035062,0.27881083603316836,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,not_applicable,rmse_difference_vs_baseline,-0.01197677391509519,-0.014800920634457936,-0.006491505027161663,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,not_applicable,rmse_skill_vs_baseline,0.0537531918277917,0.0333341056257064,0.07629778635789011,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,not_applicable,model_mae,0.16879053183922338,0.08721603731556676,0.23780799140885076,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,not_applicable,baseline_mae,0.18201727868135892,0.09812490475217206,0.25214851626964524,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,not_applicable,mae_difference_vs_baseline,-0.01322674684213554,-0.015255361701041022,-0.009538188374467639,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,not_applicable,mae_skill_vs_baseline,0.07266753430200656,0.047508292876909705,0.11976393587478064,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,raw,coverage,0.6097560975609756,0.3239547038327527,0.8954703832752613,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,raw,mean_width,0.4672355126594803,0.4647198731344725,0.46862005747363805,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,raw,mean_pinball,0.05178508548025773,0.03253085984475737,0.06867585386168013,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,raw,interval_score_80,0.709599905211615,0.5102337576320017,0.8767074476337268,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated,coverage,0.6097560975609756,0.3239547038327527,0.8954703832752613,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated,mean_width,0.4672355126594803,0.4647198731344725,0.46862005747363805,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated,mean_pinball,0.05178508548025773,0.03253085984475737,0.06867585386168013,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated,interval_score_80,0.709599905211615,0.5102337576320017,0.8767074476337268,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated_minus_raw,coverage,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated_minus_raw,absolute_coverage_gap,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated_minus_raw,mean_width,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated_minus_raw,mean_pinball,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
MJ3,calibrated_minus_raw,interval_score_80,0.0,0.0,0.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,not_applicable,model_rmse,0.4469067278099979,0.10274644334833256,0.5903076210438755,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,not_applicable,baseline_rmse,0.47749918246494477,0.10031349248850485,0.6266725271982538,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,not_applicable,rmse_difference_vs_baseline,-0.030592454654946866,-0.038384648401824845,0.0019393197961447073,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,not_applicable,rmse_skill_vs_baseline,0.06406807755569888,-0.01262733243263585,0.06981714935705738,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,not_applicable,model_mae,0.2364386919648979,0.0625760792876386,0.37900345594258994,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,not_applicable,baseline_mae,0.2485967719772182,0.06338142882664498,0.4017743363595847,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,not_applicable,mae_difference_vs_baseline,-0.0121580800123203,-0.02632590900608296,0.00857386072947601,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,not_applicable,mae_skill_vs_baseline,0.048906829785523076,-0.08731490021360772,0.14331726663770059,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,raw,coverage,0.8989547038327527,0.8118466898954704,1.0,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,raw,mean_width,1.5032682113670346,1.4938472080799352,1.5077594578752087,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
ATU1,raw,mean_pinball,0.10420778098244456,0.06041741480324693,0.13820645113360927,0.95,0.8,overlapping_moving_block_bootstrap_percentile,date_block_all_stations_paired,30,monthly_sensitivity,False,1000,20260621,20260651,287,1,2019-09-18,2020-06-30,False,False,local_stationarity_required_but_test_drift_detected
