station,qhat_mm,fit_start_date,fit_end_date,fit_windows,calibration_start_date,calibration_end_date,calibration_windows,test_start_date,test_end_date,test_windows,target_coverage,method,calibration_raw_coverage,calibration_calibrated_coverage,calibration_raw_coverage_gap,calibration_calibrated_coverage_gap,calibration_raw_mean_width,calibration_calibrated_mean_width,calibration_raw_mean_pinball,calibration_calibrated_mean_pinball,calibration_raw_interval_score_80,calibration_calibrated_interval_score_80,test_raw_coverage,test_calibrated_coverage,test_raw_coverage_gap,test_calibrated_coverage_gap,test_raw_mean_width,test_calibrated_mean_width,test_raw_mean_pinball,test_calibrated_mean_pinball,test_raw_interval_score_80,test_calibrated_interval_score_80
MJ9,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,0.9955947136563876,0.9955947136563876,0.1955947136563876,0.1955947136563876,0.181818881966729,0.181818881966729,0.011044910220366223,0.011044910220366223,0.18185356132344713,0.18185356132344713,0.662020905923345,0.662020905923345,-0.1379790940766551,-0.1379790940766551,0.17939985142399223,0.17939985142399223,0.024551270129307686,0.024551270129307686,0.3300888438097133,0.3300888438097133
MJ1,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,0.9559471365638766,0.9559471365638766,0.1559471365638766,0.1559471365638766,0.423853108334963,0.423853108334963,0.029473444467723514,0.029473444467723514,0.45381500124931046,0.45381500124931046,0.8989547038327527,0.8989547038327527,0.09895470383275262,0.09895470383275262,0.3834208398137705,0.3834208398137705,0.029937794396902594,0.029937794396902594,0.4049377327827585,0.4049377327827585
MJ3,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,0.47456282857823345,0.47456282857823345,0.034971200638828394,0.034971200638828394,0.47456282857823345,0.47456282857823345,0.6097560975609756,0.6097560975609756,-0.19024390243902445,-0.19024390243902445,0.4672355126594803,0.4672355126594803,0.05178508548025773,0.05178508548025773,0.709599905211615,0.709599905211615
ATU1,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,1.5235521784470074,1.5235521784470074,0.059926382662699305,0.059926382662699305,1.5235521784470074,1.5235521784470074,0.8989547038327527,0.8989547038327527,0.09895470383275262,0.09895470383275262,1.5032682113670346,1.5032682113670346,0.10420778098244456,0.10420778098244456,1.9440399696488475,1.9440399696488475
ATU2,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,1.1250081043011562,1.1250081043011562,0.04462102151604078,0.04462102151604078,1.1250081043011562,1.1250081043011562,0.9128919860627178,0.9128919860627178,0.11289198606271778,0.11289198606271778,1.1083140145820851,1.1083140145820851,0.06904575528152922,0.06904575528152922,1.3810505415507417,1.3810505415507417
ATU3,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,1.6178562765158275,1.6178562765158275,0.06521636223380979,0.06521636223380979,1.6178562765158275,1.6178562765158275,0.9094076655052264,0.9094076655052264,0.1094076655052264,0.1094076655052264,1.5883353097982484,1.5883353097982484,0.10139771344430765,0.10139771344430765,2.0632068206957643,2.0632068206957643
ATU4,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,0.9236023395423028,0.9236023395423028,0.039257660364814144,0.039257660364814144,0.9236023395423028,0.9236023395423028,0.9024390243902439,0.9024390243902439,0.10243902439024388,0.10243902439024388,0.9097672838754453,0.9097672838754453,0.06497944087289918,0.06497944087289918,1.266217627306365,1.266217627306365
ATU5,0.0,2016-08-06,2019-02-02,911,2019-02-03,2019-09-17,227,2019-09-18,2020-06-30,287,0.8,stationwise_symmetric_split_conformal,1.0,1.0,0.19999999999999996,0.19999999999999996,1.4165687320284857,1.4165687320284857,0.05481111602920241,0.05481111602920241,1.4165687320284857,1.4165687320284857,0.9233449477351916,0.9233449477351916,0.12334494773519156,0.12334494773519156,1.3574508270995764,1.3574508270995764,0.08169372638454257,0.08169372638454257,1.6002019463812436,1.6002019463812436
