seed,fold,scope,interval_variant,test_start_date,test_end_date,n_dates,n_stations,model_mean_error,baseline_mean_error,mean_actual_increment,mean_predicted_increment,actual_increment_std,predicted_increment_std,increment_std_ratio,increment_correlation,model_rmse,model_mae,model_r2,model_nse,baseline_rmse,baseline_mae,baseline_r2,baseline_nse,pinball_p10,pinball_p50,pinball_p90,mean_pinball,coverage,coverage_gap,mean_width,interval_score_80,p10_gt_p50,p50_gt_p90,total_points,rmse_skill_vs_baseline,rmse_difference_vs_baseline,mae_difference_vs_baseline,mae_skill_vs_baseline
0,1,overall,raw,2018-02-21,2018-12-04,287,8,0.8719967748420742,-0.16207756672926357,0.16207756672926357,1.0340743415713378,0.18392291682531414,1.0875795607338339,5.9132357158449835,0.25796228852606473,1.368703602800827,0.9079474820262302,0.9999798854976696,0.9999798854976696,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.3038405135330832,0.4539737410131151,0.18938592923274167,0.31573339459298,0.4403310104529617,-0.35966898954703835,1.6550632417768505,4.932264427658249,0,0,2296,-4.583892671696188,1.1235872147766526,0.7448716018131661,-4.567638088722665
0,1,MJ9,raw,2018-02-21,2018-12-04,287,1,0.019655253790458866,-0.08835672473867599,0.08835672473867599,0.10801197852913487,0.08881672187735454,0.038510215142350604,0.4335919444936134,-0.4267147343315168,0.11240097951561462,0.10244402778187083,0.9997477406156293,0.9997477406156293,0.1251712232989687,0.09286613240418139,0.9996871644259334,0.9996871644259334,0.023760150664087036,0.05122201389093541,0.017460236439300947,0.030814133664774465,0.5017421602787456,-0.2982578397212544,0.2160174790479621,0.41220387103387984,0,0,287,0.10202220164336528,-0.01277024378335409,0.009577895377689438,-0.10313658090124345
0,1,MJ1,raw,2018-02-21,2018-12-04,287,1,-0.00011708044759161123,-0.26700872006361237,0.26700872006361237,0.26689163961602075,0.21360549146961538,0.12393133822021032,0.5801879781627202,0.040370558301747676,0.24216489353286044,0.20394546625267893,0.9998920407311608,0.9998920407311608,0.34170452501504067,0.26700872006361237,0.9997850492194448,0.9997850492194448,0.03257942392298742,0.10197273312633946,0.05469247833942573,0.06308154512958421,0.5888501742160279,-0.21114982578397212,0.4792128718040448,0.8727190226241317,0,0,287,0.29130322894553073,-0.09953963148218023,-0.06306325381093345,0.23618424819949402
0,1,MJ3,raw,2018-02-21,2018-12-04,287,1,0.4051054435362533,-0.0521863807349166,0.0521863807349166,0.4572918242711699,0.05705945057066131,0.2821185044499877,4.944290588648723,-0.28340424627256827,0.5057280008636528,0.40585978031781894,0.9887280351272751,0.9887280351272751,0.07725189349988038,0.05566348093981511,0.999736982955849,0.999736982955849,0.13845717303714009,0.20292989015890947,0.0842470969132578,0.1418780533697691,0.3170731707317073,-0.4829268292682927,0.7390102411409887,2.2270426995039787,0,0,287,-5.546480324970104,0.4284761073637724,0.35019629937800384,-6.291311528947421
0,1,ATU1,raw,2018-02-21,2018-12-04,287,1,1.4648831235952189,-0.1597519356373974,0.1597519356373974,1.6246350592326162,0.14177263597358836,1.4782591572243875,10.42697095298264,0.13033256379633337,2.071016428369899,1.4648831235952189,0.981466943521564,0.981466943521564,0.2134247600873727,0.1597519356373974,0.9998031798469791,0.9998031798469791,0.5558283269227086,0.7324415617976094,0.3086507201089053,0.532306869609741,0.6097560975609756,-0.19024390243902445,2.7277925411987374,8.64479047031614,0,0,287,-8.703730848857731,1.8575916682825262,1.3051311879578216,-8.169736302414446
0,1,ATU2,raw,2018-02-21,2018-12-04,287,1,1.3870191900063809,-0.10696860627177686,0.10696860627177686,1.4939877962781578,0.11706242426276037,1.0300739581925116,8.799356110039115,0.17861493235145906,1.718111657330409,1.3870191900063809,0.9715652833722784,0.9715652833722784,0.1584239443009627,0.10696860627177686,0.9997582381451181,0.9997582381451181,0.5328249969873372,0.6935095950031904,0.2685117550458131,0.4982821156787803,0.20209059233449478,-0.5979094076655053,2.1530567082960155,8.013367520331505,0,0,287,-9.84502513121666,1.5596877130294462,1.280050583734604,-11.966600560190145
0,1,ATU3,raw,2018-02-21,2018-12-04,287,1,1.5436606548800595,-0.23802623693379796,0.23802623693379796,1.7816868918138573,0.21300422663602417,1.211462352004307,5.687503816881629,0.28806364912734767,1.9345486669244412,1.5436606548800595,0.9930818237726818,0.9930818237726818,0.3191695530913898,0.23802623693379796,0.9998116892069343,0.9998116892069343,0.48131863589429436,0.7718303274400298,0.32505367591025686,0.5260675464148604,0.4076655052264808,-0.3923344947735192,2.873719063324083,8.063723118045512,0,0,287,-5.061194271781024,1.6153791138330513,1.3056344179462616,-5.485254208801345
0,1,ATU4,raw,2018-02-21,2018-12-04,287,1,0.8444164963461963,-0.09670212543553999,0.09670212543553999,0.9411186217817364,0.1015799825794991,0.661992366438551,6.516956880952985,0.29505081813093254,1.0585298680043091,0.8444164963461963,0.9872794359587668,0.9872794359587668,0.1401208085467853,0.09670212543553999,0.9997771023937446,0.9997771023937446,0.2507008182878129,0.42220824817309816,0.17955098012717888,0.2841533488626966,0.519163763066202,-0.280836236933798,1.6122346828005985,4.302517984149917,0,0,287,-6.554408791831043,0.9184090594575238,0.7477143709106563,-7.732139987027173
0,1,ATU5,raw,2018-02-21,2018-12-04,287,1,1.3113511170296173,-0.2876198040183912,0.2876198040183912,1.5989709210480085,0.26003424451083024,1.0029460781222455,3.85697691474814,0.44950057746085037,1.5986797840897673,1.3113511170296173,0.9969689548865325,0.9969689548865325,0.387436908234515,0.2876198040183912,0.9998219789268481,0.9998219789268481,0.4152545825482983,0.6556755585148086,0.2769204909777949,0.44928354401363396,0.37630662020905925,-0.4236933797909408,2.439462346602373,6.921750735260933,0,0,287,-3.1262970824712673,1.2112428758552523,1.023731313011226,-3.5593213635100236
0,1,overall,calibrated,2018-02-21,2018-12-04,287,8,0.8719967748420742,-0.16207756672926357,0.16207756672926357,1.0340743415713378,0.18392291682531414,1.0875795607338339,5.9132357158449835,0.25796228852606473,1.368703602800827,0.9079474820262302,0.9999798854976696,0.9999798854976696,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.3038405135330832,0.4539737410131151,0.18938592923274167,0.31573339459298,0.4403310104529617,-0.35966898954703835,1.6550632417768505,4.932264427658249,0,0,2296,-4.583892671696188,1.1235872147766526,0.7448716018131661,-4.567638088722665
