fold,scope,interval_variant,test_start_date,test_end_date,n_dates,n_stations,seed_count,seeds,baseline_rmse,baseline_mae,mean_actual_increment,actual_increment_std,rmse_skill_positive_seeds,mae_skill_positive_seeds,rmse_skill_sign,mae_skill_sign,best_seed_selected,confirmatory_external_validation,model_rmse_mean,model_rmse_std,model_rmse_min,model_rmse_max,model_mae_mean,model_mae_std,model_mae_min,model_mae_max,rmse_skill_vs_baseline_mean,rmse_skill_vs_baseline_std,rmse_skill_vs_baseline_min,rmse_skill_vs_baseline_max,mae_skill_vs_baseline_mean,mae_skill_vs_baseline_std,mae_skill_vs_baseline_min,mae_skill_vs_baseline_max,model_mean_error_mean,model_mean_error_std,model_mean_error_min,model_mean_error_max,mean_predicted_increment_mean,mean_predicted_increment_std,mean_predicted_increment_min,mean_predicted_increment_max,predicted_increment_std_mean,predicted_increment_std_std,predicted_increment_std_min,predicted_increment_std_max,increment_std_ratio_mean,increment_std_ratio_std,increment_std_ratio_min,increment_std_ratio_max,increment_correlation_mean,increment_correlation_std,increment_correlation_min,increment_correlation_max,coverage_mean,coverage_std,coverage_min,coverage_max,mean_width_mean,mean_width_std,mean_width_min,mean_width_max,mean_pinball_mean,mean_pinball_std,mean_pinball_min,mean_pinball_max,interval_score_80_mean,interval_score_80_std,interval_score_80_min,interval_score_80_max
1,ATU1,calibrated,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.2134247600873727,0.1597519356373974,0.1597519356373974,0.14177263597358836,0,0,all_nonpositive,all_nonpositive,False,False,2.044086035622296,0.4094409741543351,1.4056110472917995,2.429325793806857,1.531521900765316,0.40158600743708595,0.9346136929907383,2.025900855078491,-8.577548709837975,1.9184323973784323,-10.382586504079141,-5.585979277738743,-8.586875393119131,2.513809963145611,-11.68154183544199,-4.850406064012337,1.531521900765316,0.40158600743708595,0.9346136929907383,2.025900855078491,1.6912738364027136,0.4015860074370859,1.0943656286281358,2.1856527907158885,1.3526775836586729,0.25494125148373903,1.0646964446437066,1.7255959783084303,9.541175378234986,1.798240187416939,7.5098867798582445,12.17157293054706,0.15063267607327177,0.014878599684471147,0.13033256379633337,0.167953108083201,0.5721254355400697,0.15198588698394022,0.3867595818815331,0.7909407665505227,3.107312135680425,0.47624275283462564,2.7277925411987374,3.9388714449985107,0.5539530394186885,0.14599254707359327,0.3479634724198439,0.7450358160032469,8.960981678734077,2.3882448058070707,5.7658357076416245,12.221570204704953
1,ATU1,raw,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.2134247600873727,0.1597519356373974,0.1597519356373974,0.14177263597358836,0,0,all_nonpositive,all_nonpositive,False,False,2.044086035622296,0.4094409741543351,1.4056110472917995,2.429325793806857,1.531521900765316,0.40158600743708595,0.9346136929907383,2.025900855078491,-8.577548709837975,1.9184323973784323,-10.382586504079141,-5.585979277738743,-8.586875393119131,2.513809963145611,-11.68154183544199,-4.850406064012337,1.531521900765316,0.40158600743708595,0.9346136929907383,2.025900855078491,1.6912738364027136,0.4015860074370859,1.0943656286281358,2.1856527907158885,1.3526775836586729,0.25494125148373903,1.0646964446437066,1.7255959783084303,9.541175378234986,1.798240187416939,7.5098867798582445,12.17157293054706,0.15063267607327177,0.014878599684471147,0.13033256379633337,0.167953108083201,0.5721254355400697,0.15198588698394022,0.3867595818815331,0.7909407665505227,3.107312135680425,0.47624275283462564,2.7277925411987374,3.9388714449985107,0.5539530394186885,0.14599254707359327,0.3479634724198439,0.7450358160032469,8.960981678734077,2.3882448058070707,5.7658357076416245,12.221570204704953
1,ATU2,calibrated,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.1584239443009627,0.10696860627177686,0.10696860627177686,0.11706242426276037,0,0,all_nonpositive,all_nonpositive,False,False,2.044521660086838,0.30008173553627443,1.718111657330409,2.378214744208197,1.6340375800008968,0.35871016309764897,1.2697623411930166,2.180459638935282,-11.905382889614208,1.8941690718557047,-14.011712747728534,-9.84502513121666,-14.275861179767748,3.3534153206247104,-19.38410815034229,-10.870420541583115,1.6340375800008968,0.35871016309764897,1.2697623411930166,2.180459638935282,1.7410061862726738,0.35871016309764875,1.3767309474647935,2.2874282452070585,1.2112992965411065,0.25800265348061086,0.9613393028338971,1.5659865033693032,10.347464646915247,2.2039749740830037,8.212193698261862,13.37736266126065,0.17519004565920718,0.019019072467734106,0.1476124197165027,0.1959652350038073,0.2989547038327526,0.2214723609782254,0.10452961672473868,0.6445993031358885,2.6094992159015526,0.5381436199566203,2.1530567082960155,3.536560743255678,0.6164227175914903,0.1603166776015794,0.47759713418297234,0.8717042527587049,10.322493627740224,3.031733655356929,7.979102319524089,15.248829388084737
1,ATU2,raw,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.1584239443009627,0.10696860627177686,0.10696860627177686,0.11706242426276037,0,0,all_nonpositive,all_nonpositive,False,False,2.044521660086838,0.30008173553627443,1.718111657330409,2.378214744208197,1.6340375800008968,0.35871016309764897,1.2697623411930166,2.180459638935282,-11.905382889614208,1.8941690718557047,-14.011712747728534,-9.84502513121666,-14.275861179767748,3.3534153206247104,-19.38410815034229,-10.870420541583115,1.6340375800008968,0.35871016309764897,1.2697623411930166,2.180459638935282,1.7410061862726738,0.35871016309764875,1.3767309474647935,2.2874282452070585,1.2112992965411065,0.25800265348061086,0.9613393028338971,1.5659865033693032,10.347464646915247,2.2039749740830037,8.212193698261862,13.37736266126065,0.17519004565920718,0.019019072467734106,0.1476124197165027,0.1959652350038073,0.2912891986062718,0.23036866721110116,0.06620209059233449,0.6445993031358885,2.585650029614077,0.48699929822160865,2.1530567082960155,3.417314811818302,0.6192696454385238,0.1660086816594012,0.47759713418297234,0.885938891993873,10.407901463151232,3.206205020467194,7.979102319524089,15.675868565139782
1,ATU3,calibrated,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.3191695530913898,0.23802623693379796,0.23802623693379796,0.21300422663602417,0,0,all_nonpositive,all_nonpositive,False,False,2.375913080289906,0.3970518401906709,1.9345486669244412,2.812131615806025,1.9029008609423486,0.4615860683684336,1.4086385950660143,2.551687582677869,-6.444046768488586,1.2440154029259194,-7.8107765561234785,-5.061194271781024,-6.994500461189078,1.9392234835725866,-9.720194611939219,-4.917997163723585,1.9029008609423486,0.4615860683684336,1.4086385950660143,2.551687582677869,2.1409270978761468,0.46158606836843386,1.6466648319998123,2.7897138196116673,1.423532839377946,0.3082045191822401,1.1022240380481438,1.8646580400537778,6.683120151462724,1.4469408614547896,5.174658059398954,8.754089388282678,0.2657352299044702,0.034327478221242824,0.23416302271562095,0.3134439561737718,0.3867595818815331,0.22727013360784526,0.10452961672473868,0.7142857142857143,3.45844285406589,0.6113336247784609,2.873719063324083,4.493202911550969,0.6918328939808405,0.19219608051790416,0.5237341445870939,0.9804951685084576,11.240482514713472,3.4953074375554176,8.063723118045512,16.65641714186439
1,ATU3,raw,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.3191695530913898,0.23802623693379796,0.23802623693379796,0.21300422663602417,0,0,all_nonpositive,all_nonpositive,False,False,2.375913080289906,0.3970518401906709,1.9345486669244412,2.812131615806025,1.9029008609423486,0.4615860683684336,1.4086385950660143,2.551687582677869,-6.444046768488586,1.2440154029259194,-7.8107765561234785,-5.061194271781024,-6.994500461189078,1.9392234835725866,-9.720194611939219,-4.917997163723585,1.9029008609423486,0.4615860683684336,1.4086385950660143,2.551687582677869,2.1409270978761468,0.46158606836843386,1.6466648319998123,2.7897138196116673,1.423532839377946,0.3082045191822401,1.1022240380481438,1.8646580400537778,6.683120151462724,1.4469408614547896,5.174658059398954,8.754089388282678,0.2657352299044702,0.034327478221242824,0.23416302271562095,0.3134439561737718,0.3867595818815331,0.22727013360784526,0.10452961672473868,0.7142857142857143,3.45844285406589,0.6113336247784609,2.873719063324083,4.493202911550969,0.6918328939808405,0.19219608051790416,0.5237341445870939,0.9804951685084576,11.240482514713472,3.4953074375554176,8.063723118045512,16.65641714186439
1,ATU4,calibrated,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.1401208085467853,0.09670212543553999,0.09670212543553999,0.1015799825794991,0,0,all_nonpositive,all_nonpositive,False,False,1.3121977905000193,0.21665781482332083,1.0585298680043091,1.5756392853502605,1.0597171492504955,0.24716895809212966,0.8004108275221141,1.379251540800282,-8.364760338660806,1.546221557456831,-10.244862927151653,-6.554408791831043,-9.958571432402334,2.555982683719691,-13.262887548626505,-7.277075854508022,1.0597171492504955,0.24716895809212966,0.8004108275221141,1.379251540800282,1.1564192746860358,0.24716895809212971,0.8971129529576541,1.4759536662358221,0.7731275837791489,0.17365672897544226,0.5802831784872532,1.0095356676794527,7.6110230002656225,1.7095565933921484,5.712574109107655,9.938332750641734,0.2670472990719433,0.05043090077067799,0.2046028295592208,0.33624498118384594,0.39930313588850175,0.24032468012066227,0.12195121951219512,0.7247386759581882,1.9420599070691573,0.3261851617787957,1.6122346828005985,2.4881896617103427,0.3796897049967094,0.09917948700364984,0.2841533488626966,0.5180394106129551,6.092105403648804,1.7592600724444407,4.302517984149917,8.644924614387245
1,ATU4,raw,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.1401208085467853,0.09670212543553999,0.09670212543553999,0.1015799825794991,0,0,all_nonpositive,all_nonpositive,False,False,1.3121977905000193,0.21665781482332083,1.0585298680043091,1.5756392853502605,1.0597171492504955,0.24716895809212966,0.8004108275221141,1.379251540800282,-8.364760338660806,1.546221557456831,-10.244862927151653,-6.554408791831043,-9.958571432402334,2.555982683719691,-13.262887548626505,-7.277075854508022,1.0597171492504955,0.24716895809212966,0.8004108275221141,1.379251540800282,1.1564192746860358,0.24716895809212971,0.8971129529576541,1.4759536662358221,0.7731275837791489,0.17365672897544226,0.5802831784872532,1.0095356676794527,7.6110230002656225,1.7095565933921484,5.712574109107655,9.938332750641734,0.2670472990719433,0.05043090077067799,0.2046028295592208,0.33624498118384594,0.39930313588850175,0.24032468012066227,0.12195121951219512,0.7247386759581882,1.9420599070691573,0.3261851617787957,1.6122346828005985,2.4881896617103427,0.3796897049967094,0.09917948700364984,0.2841533488626966,0.5180394106129551,6.092105403648804,1.7592600724444407,4.302517984149917,8.644924614387245
1,ATU5,calibrated,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.387436908234515,0.2876198040183912,0.2876198040183912,0.26003424451083024,0,0,all_nonpositive,all_nonpositive,False,False,1.8024411891936445,0.27727795170088754,1.5303595800360226,2.203556547365653,1.4695917374431853,0.3673414414213278,1.0658083917952874,2.060780591373877,-3.652218595814907,0.715672528372159,-4.687523569726205,-2.949958167407474,-4.109494259126939,1.2771771494491355,-6.164946789415463,-2.7056154579923732,1.469030845602661,0.3681134397757929,1.0630039325926666,2.060780591373877,1.756650649621052,0.3681134397757929,1.3506237366110578,2.348400395392268,1.0894756417590756,0.19711476001432174,0.8404574335381355,1.3560882524873092,4.189739100742555,0.7580338519841067,3.2321028913679526,5.215037177270046,0.41940554327412327,0.04444160247517262,0.37294571383425185,0.4767916158203783,0.4167247386759582,0.23018414238254462,0.11846689895470383,0.7317073170731707,2.8536969004962125,0.5152634827248566,2.439462346602373,3.7523453268034355,0.5265437281969205,0.1532642873843441,0.38648496718640213,0.7849906028682834,8.448353158691692,2.786892581308129,6.265507056615626,13.245815129179118
1,ATU5,raw,2018-02-21,2018-12-04,287,1,5,"0,1,2,3,4",0.387436908234515,0.2876198040183912,0.2876198040183912,0.26003424451083024,0,0,all_nonpositive,all_nonpositive,False,False,1.8024411891936445,0.27727795170088754,1.5303595800360226,2.203556547365653,1.4695917374431853,0.3673414414213278,1.0658083917952874,2.060780591373877,-3.652218595814907,0.715672528372159,-4.687523569726205,-2.949958167407474,-4.109494259126939,1.2771771494491355,-6.164946789415463,-2.7056154579923732,1.469030845602661,0.3681134397757929,1.0630039325926666,2.060780591373877,1.756650649621052,0.3681134397757929,1.3506237366110578,2.348400395392268,1.0894756417590756,0.19711476001432174,0.8404574335381355,1.3560882524873092,4.189739100742555,0.7580338519841067,3.2321028913679526,5.215037177270046,0.41940554327412327,0.04444160247517262,0.37294571383425185,0.4767916158203783,0.41602787456445994,0.23131532691009452,0.11498257839721254,0.7317073170731707,2.8514648884388314,0.5103987467771739,2.439462346602373,3.741185266516531,0.526798301935693,0.15380100875570046,0.38648496718640213,0.7862634715621457,8.455990370854865,2.8033301593072917,6.265507056615626,13.284001189994989
