seed,fold,epoch,train_pinball_loss,gradient_l2_norm
0,2,14,0.2868296205997467,0.25561094284057617
0,2,15,0.28615331649780273,0.2543349266052246
0,2,16,0.2854499816894531,0.25155842304229736
0,2,17,0.2847135365009308,0.25018635392189026
0,2,18,0.2839396595954895,0.2493160367012024
0,2,19,0.2831234335899353,0.2482163906097412
0,2,20,0.2822625935077667,0.24647453427314758
0,2,21,0.2813558876514435,0.243708074092865
0,2,22,0.2804033160209656,0.239918053150177
0,2,23,0.2794060707092285,0.23611146211624146
0,2,24,0.27835944294929504,0.2323264628648758
0,2,25,0.27725598216056824,0.22997944056987762
0,2,26,0.27610236406326294,0.22201129794120789
0,2,27,0.2749095857143402,0.21457026898860931
0,2,28,0.27366718649864197,0.20963846147060394
0,2,29,0.2723635137081146,0.20318147540092468
0,2,30,0.2709955871105194,0.19735634326934814
0,2,31,0.26956698298454285,0.18891151249408722
0,2,32,0.2680722177028656,0.18209001421928406
0,2,33,0.26651671528816223,0.1734982281923294
0,2,34,0.26487308740615845,0.16721206903457642
0,2,35,0.26312682032585144,0.16229020059108734
0,2,36,0.2612411379814148,0.15828078985214233
0,2,37,0.2592036724090576,0.15430989861488342
0,2,38,0.257011353969574,0.14959505200386047
0,2,39,0.2546386420726776,0.14547353982925415
0,2,40,0.252064973115921,0.1425396353006363
0,2,41,0.24925446510314941,0.14060477912425995
0,2,42,0.2461855560541153,0.13766050338745117
0,2,43,0.2428811937570572,0.13405606150627136
0,2,44,0.23932112753391266,0.13092496991157532
0,2,45,0.23552261292934418,0.12641166150569916
0,2,46,0.2315787971019745,0.12096342444419861
0,2,47,0.22747980058193207,0.11636794358491898
0,2,48,0.22336550056934357,0.10617958009243011
0,2,49,0.21936354041099548,0.09857028722763062
0,2,50,0.21549469232559204,0.09100629389286041
0,2,51,0.21212518215179443,0.08205141872167587
0,2,52,0.20928137004375458,0.08146530389785767
0,2,53,0.20676249265670776,0.0848558098077774
0,2,54,0.20481713116168976,0.09726011008024216
0,2,55,0.20320762693881989,0.11493056267499924
0,2,56,0.2013513743877411,0.12296635657548904
0,2,57,0.19908469915390015,0.11709169298410416
0,2,58,0.19660703837871552,0.10221263766288757
0,2,59,0.19426336884498596,0.08555124700069427
0,2,60,0.19233787059783936,0.06896565854549408
0,2,61,0.19082361459732056,0.06457804888486862
0,2,62,0.18957290053367615,0.06805290281772614
0,2,63,0.18835848569869995,0.07449474930763245
0,2,64,0.18699035048484802,0.08120492100715637
0,2,65,0.18540816009044647,0.0843484103679657
0,2,66,0.1835908740758896,0.08779061585664749
0,2,67,0.18151332437992096,0.08959277719259262
0,2,68,0.1792638599872589,0.08949670940637589
0,2,69,0.176962748169899,0.08369775861501694
0,2,70,0.174851194024086,0.07683698832988739
0,2,71,0.17314012348651886,0.07937517762184143
0,2,72,0.17186695337295532,0.09153784811496735
0,2,73,0.17081576585769653,0.10350386053323746
0,2,74,0.16960813105106354,0.10413241386413574
0,2,75,0.16822214424610138,0.09695880115032196
0,2,76,0.1667608916759491,0.07952192425727844
0,2,77,0.16538894176483154,0.06694328039884567
0,2,78,0.16416625678539276,0.05894393101334572
0,2,79,0.16309896111488342,0.05225077643990517
0,2,80,0.16214139759540558,0.05930217355489731
0,2,81,0.1612347662448883,0.07358267158269882
0,2,82,0.160231351852417,0.0829063430428505
0,2,83,0.1590752750635147,0.0797068402171135
0,2,84,0.1578214019536972,0.0692475438117981
0,2,85,0.15656441450119019,0.05776156485080719
0,2,86,0.1554415225982666,0.04671662300825119
0,2,87,0.15449504554271698,0.05782351642847061
0,2,88,0.15358854830265045,0.06586549431085587
0,2,89,0.1526258885860443,0.06932155042886734
0,2,90,0.15157803893089294,0.062010105699300766
0,2,91,0.15051543712615967,0.04713863134384155
0,2,92,0.14954616129398346,0.04635526239871979
0,2,93,0.14861424267292023,0.047774624079465866
0,2,94,0.14766928553581238,0.051631420850753784
0,2,95,0.14668594300746918,0.05271068587899208
0,2,96,0.14565490186214447,0.05042822286486626
0,2,97,0.1446021944284439,0.04373703524470329
0,2,98,0.14362233877182007,0.040961552411317825
0,2,99,0.14269675314426422,0.04462398961186409
0,2,100,0.1417929083108902,0.05297807604074478
0,2,101,0.14085249602794647,0.05420931801199913
0,2,102,0.13984964787960052,0.04587729275226593
0,2,103,0.13885778188705444,0.040824614465236664
0,2,104,0.1379294991493225,0.04140279069542885
0,2,105,0.13704140484333038,0.043733593076467514
0,2,106,0.1361539512872696,0.045042991638183594
0,2,107,0.13527798652648926,0.04358406737446785
0,2,108,0.13440729677677155,0.04280562326312065
0,2,109,0.13353797793388367,0.04237712174654007
0,2,110,0.13271629810333252,0.043046984821558
0,2,111,0.1318858563899994,0.0466119647026062
0,2,112,0.1310582458972931,0.04815979301929474
0,2,113,0.1302579641342163,0.04823346808552742
0,2,114,0.12948371469974518,0.04459533095359802
0,2,115,0.12876304984092712,0.047110412269830704
0,2,116,0.12809494137763977,0.051262665539979935
0,2,117,0.12742657959461212,0.054258983582258224
0,2,118,0.126689150929451,0.0521044060587883
0,2,119,0.12593330442905426,0.04855816811323166
0,2,120,0.1251642256975174,0.049465905874967575
0,3,1,0.2616885006427765,0.24087660014629364
0,3,2,0.26127514243125916,0.2406972199678421
0,3,3,0.26085618138313293,0.2402869313955307
0,3,4,0.26042988896369934,0.2401556372642517
0,3,5,0.25999438762664795,0.23993343114852905
0,3,6,0.2595483660697937,0.23967258632183075
0,3,7,0.2590900659561157,0.2395031452178955
0,3,8,0.25861793756484985,0.2392459213733673
0,3,9,0.25813028216362,0.238896906375885
0,3,10,0.2576256990432739,0.23837216198444366
0,3,11,0.2571032643318176,0.23735402524471283
0,3,12,0.2565615475177765,0.23596887290477753
0,3,13,0.2559986710548401,0.23518986999988556
0,3,14,0.255410760641098,0.23441961407661438
0,3,15,0.25479602813720703,0.23305872082710266
0,3,16,0.2541557550430298,0.23061686754226685
0,3,17,0.25348523259162903,0.22937388718128204
0,3,18,0.25277987122535706,0.22846512496471405
0,3,19,0.25203588604927063,0.22706544399261475
0,3,20,0.251254141330719,0.22435276210308075
0,3,21,0.25043267011642456,0.22166824340820312
0,3,22,0.24956835806369781,0.2180434763431549
0,3,23,0.24866355955600739,0.214854434132576
0,3,24,0.24771134555339813,0.2121567279100418
0,3,25,0.2467128485441208,0.2068275809288025
0,3,26,0.2456815242767334,0.1984914243221283
0,3,27,0.24462081491947174,0.19146615266799927
0,3,28,0.24351811408996582,0.18609800934791565
0,3,29,0.2423768788576126,0.1777910739183426
0,3,30,0.24118860065937042,0.17281779646873474
0,3,31,0.23996365070343018,0.16252975165843964
0,3,32,0.23872806131839752,0.15189328789710999
0,3,33,0.23746387660503387,0.1421753466129303
0,3,34,0.2361880987882614,0.13293452560901642
0,3,35,0.23486579954624176,0.1252376139163971
0,3,36,0.23348258435726166,0.11910306662321091
0,3,37,0.23202160000801086,0.11281277239322662
0,3,38,0.23047982156276703,0.10631736367940903
0,3,39,0.2288697510957718,0.09971786290407181
0,3,40,0.22717204689979553,0.09418747574090958
0,3,41,0.225362166762352,0.08945644646883011
0,3,42,0.22341227531433105,0.08697611093521118
0,3,43,0.22128178179264069,0.08520040661096573
0,3,44,0.2189439833164215,0.0838698297739029
0,3,45,0.216404527425766,0.08143994957208633
0,3,46,0.21368291974067688,0.07967376708984375
0,3,47,0.21083985269069672,0.07461109012365341
0,3,48,0.2080853283405304,0.067652128636837
0,3,49,0.20549370348453522,0.058450568467378616
0,3,50,0.20315304398536682,0.05345157906413078
0,3,51,0.20109303295612335,0.05099739506840706
0,3,52,0.19955842196941376,0.058407559990882874
0,3,53,0.19846183061599731,0.07283755391836166
0,3,54,0.197576642036438,0.08388427644968033
0,3,55,0.19665022194385529,0.09098654985427856
0,3,56,0.1955159455537796,0.0895262286067009
0,3,57,0.1941898763179779,0.08180487155914307
0,3,58,0.19281665980815887,0.07146672159433365
0,3,59,0.19156648218631744,0.060699544847011566
0,3,60,0.19049116969108582,0.05193016305565834
0,3,61,0.18954870104789734,0.04849571734666824
0,3,62,0.1886637955904007,0.0484955757856369
0,3,63,0.18777048587799072,0.04993363469839096
0,3,64,0.18680840730667114,0.05180569365620613
0,3,65,0.18574368953704834,0.05172456428408623
0,3,66,0.18458734452724457,0.052326709032058716
0,3,67,0.18337327241897583,0.0529041551053524
0,3,68,0.18215583264827728,0.05259599909186363
0,3,69,0.18099410831928253,0.05168675258755684
0,3,70,0.17989760637283325,0.050379130989313126
0,3,71,0.17885586619377136,0.04674174264073372
0,3,72,0.17789869010448456,0.04906077682971954
0,3,73,0.17692150175571442,0.05212726071476936
0,3,74,0.17585766315460205,0.05280286446213722
0,3,75,0.17470183968544006,0.05370611324906349
0,3,76,0.17345170676708221,0.05337397754192352
0,3,77,0.1721286177635193,0.05353877693414688
0,3,78,0.17074096202850342,0.05293126404285431
0,3,79,0.16931210458278656,0.051632631570100784
0,3,80,0.16786916553974152,0.05269426479935646
0,3,81,0.16635505855083466,0.05642646551132202
0,3,82,0.16475920379161835,0.05594199150800705
0,3,83,0.163154736161232,0.06079545244574547
0,3,84,0.16146764159202576,0.06472202390432358
0,3,85,0.15975001454353333,0.0657123550772667
0,3,86,0.1580377221107483,0.06728298962116241
0,3,87,0.15630283951759338,0.06395288556814194
0,3,88,0.15459036827087402,0.05936653912067413
0,3,89,0.15290787816047668,0.0585542693734169
0,3,90,0.15129391849040985,0.06015444174408913
0,3,91,0.1497018039226532,0.06071466580033302
0,3,92,0.14819079637527466,0.06402371823787689
0,3,93,0.1467006802558899,0.06731767952442169
0,3,94,0.14522399008274078,0.06769774854183197
0,3,95,0.1436169296503067,0.06942631304264069
0,3,96,0.1418815404176712,0.07069940119981766
0,3,97,0.14004817605018616,0.0696704238653183
0,3,98,0.1382099688053131,0.07507427036762238
0,3,99,0.1363440304994583,0.07402613759040833
0,3,100,0.13449129462242126,0.06617379188537598
0,3,101,0.1327681839466095,0.06267968565225601
0,3,102,0.1312183290719986,0.06740397214889526
0,3,103,0.12981072068214417,0.05212175473570824
0,3,104,0.12867021560668945,0.06199890002608299
0,3,105,0.12776271998882294,0.054080262780189514
0,3,106,0.12702834606170654,0.05131436884403229
0,3,107,0.12642870843410492,0.058986127376556396
0,3,108,0.12581539154052734,0.05760767310857773
0,3,109,0.12515857815742493,0.05196300894021988
0,3,110,0.12451053410768509,0.06009407714009285
0,3,111,0.12383730709552765,0.07152906060218811
0,3,112,0.12304775416851044,0.05219404026865959
0,3,113,0.12243075668811798,0.05052179470658302
0,3,114,0.12188175320625305,0.05546971783041954
0,3,115,0.12137436121702194,0.06094837188720703
0,3,116,0.12081378698348999,0.07116502523422241
0,3,117,0.12005418539047241,0.06623636931180954
0,3,118,0.1192631721496582,0.06035182997584343
0,3,119,0.11849790811538696,0.048915158957242966
0,3,120,0.11784529685974121,0.04293521121144295
1,1,1,0.27525120973587036,0.10907930135726929
1,1,2,0.2749153673648834,0.10833701491355896
1,1,3,0.27459049224853516,0.10787259042263031
1,1,4,0.27427148818969727,0.10722416639328003
1,1,5,0.2739538550376892,0.10707049816846848
1,1,6,0.27363279461860657,0.10663805902004242
1,1,7,0.2733061909675598,0.10623759031295776
1,1,8,0.27297306060791016,0.10527712851762772
1,1,9,0.2726319134235382,0.10453621298074722
1,1,10,0.2722793221473694,0.10431551188230515
1,1,11,0.27191248536109924,0.10407746583223343
1,1,12,0.2715294063091278,0.10339010506868362
1,1,13,0.27112773060798645,0.10293995589017868
1,1,14,0.2707054018974304,0.1020784080028534
1,1,15,0.27026110887527466,0.10065095871686935
1,1,16,0.269796222448349,0.09869647771120071
1,1,17,0.2693116068840027,0.0964772030711174
1,1,18,0.2688027322292328,0.0952417254447937
1,1,19,0.26826396584510803,0.09468182921409607
1,1,20,0.26769042015075684,0.09405533224344254
1,1,21,0.2670803368091583,0.09232308715581894
1,1,22,0.26643532514572144,0.09056404232978821
1,1,23,0.26575472950935364,0.08828257769346237
1,1,24,0.26502725481987,0.08729447424411774
1,1,25,0.2642439901828766,0.0869111716747284
1,1,26,0.2633967399597168,0.08665961027145386
1,1,27,0.26248085498809814,0.08545389771461487
1,1,28,0.2614933252334595,0.08537165075540543
1,1,29,0.2604164481163025,0.08556398749351501
1,1,30,0.2592446208000183,0.0848575234413147
1,1,31,0.25797727704048157,0.08421257138252258
1,1,32,0.25659477710723877,0.08359795063734055
1,1,33,0.25508612394332886,0.08410573750734329
1,1,34,0.25342532992362976,0.08512911945581436
1,1,35,0.2516035735607147,0.08528193831443787
1,1,36,0.24962100386619568,0.08572755008935928
1,1,37,0.24747298657894135,0.08640076220035553
1,1,38,0.24511860311031342,0.08842234313488007
1,1,39,0.24254052340984344,0.09112012386322021
1,1,40,0.2397051751613617,0.09523434191942215
1,1,41,0.2365945279598236,0.09911352396011353
1,1,42,0.23314402997493744,0.10575930774211884
1,1,43,0.22930322587490082,0.11429274082183838
1,1,44,0.22498127818107605,0.12421011179685593
1,1,45,0.22020474076271057,0.13200445473194122
1,1,46,0.21506741642951965,0.13654188811779022
1,1,47,0.20969687402248383,0.1324390172958374
1,1,48,0.20445634424686432,0.12118806689977646
1,1,49,0.20006562769412994,0.08897395431995392
1,1,50,0.19672270119190216,0.07505679130554199
1,1,51,0.19418969750404358,0.07153592258691788
1,1,52,0.19267146289348602,0.08888949453830719
1,1,53,0.1921272575855255,0.14721056818962097
1,1,54,0.19160987436771393,0.20004481077194214
1,1,55,0.18982882797718048,0.20613107085227966
1,1,56,0.18684609234333038,0.17605914175510406
1,1,57,0.18349076807498932,0.13107571005821228
1,1,58,0.18055754899978638,0.0940355658531189
1,1,59,0.1781841516494751,0.08128156512975693
1,1,60,0.17634759843349457,0.0887337252497673
1,1,61,0.17467807233333588,0.10223045945167542
1,1,62,0.1729770302772522,0.10545860975980759
1,1,63,0.1711742877960205,0.10733084380626678
1,1,64,0.1692899614572525,0.10387448966503143
1,1,65,0.16727453470230103,0.09797903895378113
1,1,66,0.16523368656635284,0.08833946287631989
1,1,67,0.16320081055164337,0.07949794828891754
1,1,68,0.1612485945224762,0.07072780281305313
1,1,69,0.1594334840774536,0.06852967292070389
1,1,70,0.15772897005081177,0.06952977180480957
1,1,71,0.1561746746301651,0.0791611596941948
1,1,72,0.1546335518360138,0.08346196264028549
1,1,73,0.15298819541931152,0.08275946974754333
1,1,74,0.1512804478406906,0.07341960072517395
1,1,75,0.1496095210313797,0.06809157878160477
1,1,76,0.14804954826831818,0.06492745876312256
1,1,77,0.14660611748695374,0.06744033843278885
1,1,78,0.1451393961906433,0.07177002727985382
1,1,79,0.14358046650886536,0.06961531937122345
1,1,80,0.14197120070457458,0.06843618303537369
1,1,81,0.14031590521335602,0.062167778611183167
1,1,82,0.13869734108448029,0.058860186487436295
1,1,83,0.13715647161006927,0.059685178101062775
1,1,84,0.13569697737693787,0.06599510461091995
1,1,85,0.13423393666744232,0.06933430582284927
1,1,86,0.13281697034835815,0.06469705700874329
1,1,87,0.13144440948963165,0.058446768671274185
1,1,88,0.1302083134651184,0.05516799911856651
1,1,89,0.12906531989574432,0.05662097781896591
1,1,90,0.12793190777301788,0.05945346876978874
1,1,91,0.12676016986370087,0.0575413778424263
1,1,92,0.12558794021606445,0.05000276491045952
1,1,93,0.12456823140382767,0.05088530108332634
1,1,94,0.12363281100988388,0.059490278363227844
1,1,95,0.12267281860113144,0.055062614381313324
1,1,96,0.1217469722032547,0.04108942300081253
1,1,97,0.12095273286104202,0.04292382672429085
1,1,98,0.12020403891801834,0.0466318354010582
1,1,99,0.1194555014371872,0.04105451703071594
1,1,100,0.11872986704111099,0.037613190710544586
1,1,101,0.11807601898908615,0.04352637007832527
1,1,102,0.11746283620595932,0.044104769825935364
1,1,103,0.1168852299451828,0.032306261360645294
1,1,104,0.11639874428510666,0.03621302545070648
1,1,105,0.1159198060631752,0.03570054471492767
1,1,106,0.11543048918247223,0.033953163772821426
1,1,107,0.11495465040206909,0.03233099356293678
1,1,108,0.11449359357357025,0.038650088012218475
1,1,109,0.11401776969432831,0.03717615827918053
1,1,110,0.11354001611471176,0.03437650576233864
1,1,111,0.11306017637252808,0.03474445268511772
1,1,112,0.11257466673851013,0.03446762263774872
1,1,113,0.11209940165281296,0.03398639336228371
1,1,114,0.11164206266403198,0.03758830204606056
1,1,115,0.11117533594369888,0.03337165340781212
1,1,116,0.11073876172304153,0.036503542214632034
1,1,117,0.11030834168195724,0.034182414412498474
1,1,118,0.10989337414503098,0.03465200215578079
1,1,119,0.1094675213098526,0.034511689096689224
1,1,120,0.10903561860322952,0.0303606316447258
1,2,1,0.25652387738227844,0.10405933111906052
1,2,2,0.2562551200389862,0.10381359606981277
1,2,3,0.25598639249801636,0.10327906906604767
1,2,4,0.255715936422348,0.10287690907716751
1,2,5,0.25544214248657227,0.10251624882221222
1,2,6,0.25516369938850403,0.10204237699508667
1,2,7,0.2548788785934448,0.10169468075037003
1,2,8,0.2545860707759857,0.10087232291698456
1,2,9,0.25428321957588196,0.1003633663058281
1,2,10,0.25396767258644104,0.09998025745153427
1,2,11,0.2536374628543854,0.09942594915628433
1,2,12,0.2532912492752075,0.09865536540746689
1,2,13,0.25292715430259705,0.09782420098781586
1,2,14,0.25254350900650024,0.0971277579665184
1,2,15,0.2521379888057709,0.09611936658620834
1,2,16,0.25170931220054626,0.09550754725933075
1,2,17,0.25125375390052795,0.09498229622840881
1,2,18,0.2507688105106354,0.09440195560455322
1,2,19,0.2502519488334656,0.09397809207439423
1,2,20,0.24969884753227234,0.09364692866802216
1,2,21,0.24910609424114227,0.09336752444505692
1,2,22,0.24846968054771423,0.09245681017637253
1,2,23,0.2477874904870987,0.09185406565666199
1,2,24,0.24705450236797333,0.09111413359642029
1,2,25,0.2462642788887024,0.0904439389705658
1,2,26,0.24541181325912476,0.09000466763973236
1,2,27,0.24448896944522858,0.08974490314722061
1,2,28,0.24348938465118408,0.08940578252077103
1,2,29,0.24240973591804504,0.08853723853826523
1,2,30,0.24124346673488617,0.08772967010736465
1,2,31,0.23998065292835236,0.08676211535930634
1,2,32,0.23861047625541687,0.085843525826931
1,2,33,0.237123504281044,0.08500984311103821
1,2,34,0.23551183938980103,0.08467307686805725
1,2,35,0.23375897109508514,0.083826445043087
1,2,36,0.2318585366010666,0.08385060727596283
1,2,37,0.2297934889793396,0.08330436050891876
1,2,38,0.22754043340682983,0.08433365821838379
1,2,39,0.22510553896427155,0.08333612978458405
1,2,40,0.22257868945598602,0.08039168268442154
1,2,41,0.21994483470916748,0.07766912132501602
1,2,42,0.21726883947849274,0.07580948621034622
1,2,43,0.21453630924224854,0.0725870132446289
1,2,44,0.21185214817523956,0.06712067872285843
1,2,45,0.2093319445848465,0.06073594465851784
1,2,46,0.20719243586063385,0.056100033223629
1,2,47,0.20540164411067963,0.05826471745967865
1,2,48,0.20417749881744385,0.07398509979248047
1,2,49,0.20325881242752075,0.09642929583787918
1,2,50,0.20211821794509888,0.10655871033668518
1,2,51,0.20048870146274567,0.10869068652391434
1,2,52,0.19846311211585999,0.09841471910476685
1,2,53,0.1964493989944458,0.07425407320261002
1,2,54,0.1948729157447815,0.056344956159591675
1,2,55,0.1936996877193451,0.05053350329399109
1,2,56,0.19273972511291504,0.05224870145320892
1,2,57,0.1918363869190216,0.058035336434841156
1,2,58,0.19081655144691467,0.06179004907608032
1,2,59,0.18961511552333832,0.06280539184808731
1,2,60,0.18825572729110718,0.061000656336545944
1,2,61,0.18681934475898743,0.06025029718875885
1,2,62,0.18534009158611298,0.06219301372766495
1,2,63,0.18385297060012817,0.06716874241828918
1,2,64,0.18232709169387817,0.07000318914651871
1,2,65,0.18072663247585297,0.06860660016536713
1,2,66,0.17909309267997742,0.06269047409296036
1,2,67,0.17748303711414337,0.06019249185919762
1,2,68,0.17586061358451843,0.06161821261048317
1,2,69,0.17419980466365814,0.06378304213285446
1,2,70,0.17255355417728424,0.06350664049386978
1,2,71,0.17089402675628662,0.06434623897075653
1,2,72,0.1692305952310562,0.06374209374189377
1,2,73,0.16765989363193512,0.06259504705667496
1,2,74,0.16614089906215668,0.06023707613348961
1,2,75,0.16464926302433014,0.05868947133421898
1,2,76,0.16312935948371887,0.05783414840698242
1,2,77,0.16163897514343262,0.05579613894224167
1,2,78,0.1601632535457611,0.05464114621281624
1,2,79,0.15880902111530304,0.0571148619055748
1,2,80,0.1575566530227661,0.06390225142240524
1,2,81,0.1561882495880127,0.0642303079366684
1,2,82,0.15473608672618866,0.06084780767560005
1,2,83,0.15323682129383087,0.05742038041353226
1,2,84,0.15173697471618652,0.05699119344353676
1,2,85,0.15021298825740814,0.05657845363020897
1,2,86,0.14865253865718842,0.05512921139597893
1,2,87,0.14705441892147064,0.05188094824552536
1,2,88,0.14546333253383636,0.051097169518470764
1,2,89,0.1439080387353897,0.05000213906168938
1,2,90,0.14238984882831573,0.05424937605857849
1,2,91,0.14088629186153412,0.055198587477207184
1,2,92,0.13941490650177002,0.05395546555519104
1,2,93,0.13799770176410675,0.05447320640087128
1,2,94,0.13660871982574463,0.05307241901755333
1,2,95,0.13528183102607727,0.04841756448149681
1,2,96,0.13405023515224457,0.04635903239250183
1,2,97,0.13291586935520172,0.04689884930849075
1,2,98,0.13194270431995392,0.042309656739234924
1,2,99,0.13107363879680634,0.04430435225367546
1,2,100,0.13025642931461334,0.04256521537899971
1,2,101,0.12948668003082275,0.042318087071180344
1,2,102,0.1287304013967514,0.043088510632514954
