method,fold,date,station,source_issue_batch_sha256,issue_state_reset_reason,issue_history_count,issue_calibration_state_before_sha256,issue_interval_available,issue_uncertainty_action,issue_point_forecast_mm,issue_interval_lower_mm,issue_interval_upper_mm,issue_aci_alpha,issue_agaci_effective_gamma_lower,issue_agaci_effective_gamma_upper,issue_agaci_lower_weight_entropy,issue_agaci_upper_weight_entropy,issue_agaci_crossing,issue_agaci_alpha_0,issue_agaci_alpha_1,issue_agaci_alpha_2,issue_agaci_alpha_3,issue_agaci_alpha_4,issue_agaci_alpha_5,issue_agaci_alpha_6,issue_agaci_lower_weight_0,issue_agaci_lower_weight_1,issue_agaci_lower_weight_2,issue_agaci_lower_weight_3,issue_agaci_lower_weight_4,issue_agaci_lower_weight_5,issue_agaci_lower_weight_6,issue_agaci_upper_weight_0,issue_agaci_upper_weight_1,issue_agaci_upper_weight_2,issue_agaci_upper_weight_3,issue_agaci_upper_weight_4,issue_agaci_upper_weight_5,issue_agaci_upper_weight_6,issue_spci_beta,issue_spci_training_pairs,issue_spci_qrf_status,previous_candidate_issue_batch_sha256,candidate_issue_batch_sha256,reveal_actual_mm,reveal_signed_residual_mm,reveal_interval_covered,reveal_lower_miss,reveal_upper_miss,reveal_interval_width_mm,reveal_interval_score_80_mm,reveal_lower_pinball_loss,reveal_upper_pinball_loss,reveal_reset_after_update,reveal_calibration_state_after_sha256,artifact_status,formal_warning_output,independent_label_used,confirmatory_external_validation,vajont_used
aci_v1_control,1,2018-02-21,ATU1,9ecdbd51b9e528b90adab820d944755e3da9b458a26bb5c9072c489e6bee0b32,initial_fold_start,0,d1013fc53b0e6b7b4c3f1ce6acd17161e53aaa439f6e2066715340e09f0e944c,False,abstain_rewarm,408.05460435244561,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0000000000000000000000000000000000000000000000000000000000000000,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,407.70248607979443,-0.35211827265118245,-1,-1,-1,,,,,False,4417f2ce327ddccccf411b64623a6bf51164503450cc8e44921d13c6e4e07d29,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-21,ATU2,9ecdbd51b9e528b90adab820d944755e3da9b458a26bb5c9072c489e6bee0b32,initial_fold_start,0,d1013fc53b0e6b7b4c3f1ce6acd17161e53aaa439f6e2066715340e09f0e944c,False,abstain_rewarm,296.1456920552319,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0000000000000000000000000000000000000000000000000000000000000000,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,295.31213000000002,-0.83356205523188009,-1,-1,-1,,,,,False,2660415bcbbcd54c1afd2faef776dbd92255428e699660dd57f8c2195ff2b034,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-21,ATU3,9ecdbd51b9e528b90adab820d944755e3da9b458a26bb5c9072c489e6bee0b32,initial_fold_start,0,d1013fc53b0e6b7b4c3f1ce6acd17161e53aaa439f6e2066715340e09f0e944c,False,abstain_rewarm,486.9114806373816,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0000000000000000000000000000000000000000000000000000000000000000,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,485.26429999999999,-1.6471806373816094,-1,-1,-1,,,,,False,35247f9d8b72c982f57b1c736a19e985d17fdda8f4a95cce6ad51e7df32b0f86,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-21,ATU4,9ecdbd51b9e528b90adab820d944755e3da9b458a26bb5c9072c489e6bee0b32,initial_fold_start,0,d1013fc53b0e6b7b4c3f1ce6acd17161e53aaa439f6e2066715340e09f0e944c,False,abstain_rewarm,254.24750547168384,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0000000000000000000000000000000000000000000000000000000000000000,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,253.21054000000001,-1.0369654716838284,-1,-1,-1,,,,,False,c540c79ef4235173fa2a369d3b548d93a150ca402f272b6292ef434036d6f35e,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-21,ATU5,9ecdbd51b9e528b90adab820d944755e3da9b458a26bb5c9072c489e6bee0b32,initial_fold_start,0,d1013fc53b0e6b7b4c3f1ce6acd17161e53aaa439f6e2066715340e09f0e944c,False,abstain_rewarm,506.49562821094304,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0000000000000000000000000000000000000000000000000000000000000000,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,505.24377234007937,-1.2518558708636647,-1,-1,-1,,,,,False,356f3c45ebdc82f47d03e95cc86f6bdb86586ea23358eb29f34cbd09a974e6ef,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-21,MJ1,9ecdbd51b9e528b90adab820d944755e3da9b458a26bb5c9072c489e6bee0b32,initial_fold_start,0,d1013fc53b0e6b7b4c3f1ce6acd17161e53aaa439f6e2066715340e09f0e944c,False,abstain_rewarm,860.33452900553016,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0000000000000000000000000000000000000000000000000000000000000000,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,860.00064892646117,-0.3338800790689902,-1,-1,-1,,,,,False,e9ed3a427c52bd498422549e684b5cc6a61134d5a86dcd8851837603ddf89582,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-21,MJ3,9ecdbd51b9e528b90adab820d944755e3da9b458a26bb5c9072c489e6bee0b32,initial_fold_start,0,d1013fc53b0e6b7b4c3f1ce6acd17161e53aaa439f6e2066715340e09f0e944c,False,abstain_rewarm,1192.4140297178542,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0000000000000000000000000000000000000000000000000000000000000000,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,1191.9712424787531,-0.44278723910110784,-1,-1,-1,,,,,False,67b0e883066b8ce303378e03f6b04a8b4663db27960da45e6d5f2020e92b2408,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-21,MJ9,9ecdbd51b9e528b90adab820d944755e3da9b458a26bb5c9072c489e6bee0b32,initial_fold_start,0,d1013fc53b0e6b7b4c3f1ce6acd17161e53aaa439f6e2066715340e09f0e944c,False,abstain_rewarm,318.45655819241483,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0000000000000000000000000000000000000000000000000000000000000000,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,318.31630999999999,-0.14024819241484465,-1,-1,-1,,,,,False,cadca17f1939a8a7e6c3afc94442cf016bbc443c178867181a7fb5ee9aecf0e1,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-22,ATU1,068cfcd8d513443287deccd44043f0d10d2b37dc63d2c290692be8fd2dcaac94,none,1,4417f2ce327ddccccf411b64623a6bf51164503450cc8e44921d13c6e4e07d29,False,abstain_rewarm,407.78563340078597,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,407.76393261753509,-0.02170078325087843,-1,-1,-1,,,,,False,52371a5755999d3ac7469c2fe834d9b07f428db39250665fcf1ea19b3fc1fa2d,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-22,ATU2,068cfcd8d513443287deccd44043f0d10d2b37dc63d2c290692be8fd2dcaac94,none,1,2660415bcbbcd54c1afd2faef776dbd92255428e699660dd57f8c2195ff2b034,False,abstain_rewarm,295.67326455487409,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,295.3766,-0.29666455487409849,-1,-1,-1,,,,,False,465d73b3c5b0a5ce0b081efd4d3f5f57ee5136fa3004985b658158f1dd7a524e,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-22,ATU3,068cfcd8d513443287deccd44043f0d10d2b37dc63d2c290692be8fd2dcaac94,none,1,35247f9d8b72c982f57b1c736a19e985d17fdda8f4a95cce6ad51e7df32b0f86,False,abstain_rewarm,486.15868305519422,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,485.37450999999999,-0.78417305519423053,-1,-1,-1,,,,,False,91bdb18616313b8dfd0f9a8d17ef812170bb879ec77e59af9d9cdf95764839f2,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-22,ATU4,068cfcd8d513443287deccd44043f0d10d2b37dc63d2c290692be8fd2dcaac94,none,1,c540c79ef4235173fa2a369d3b548d93a150ca402f272b6292ef434036d6f35e,False,abstain_rewarm,253.74910630476171,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,253.26709,-0.48201630476171431,-1,-1,-1,,,,,False,bdb88f96f961c53deebf171f49a2a5507f83159eb772babc113463acd80399ac,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-22,ATU5,068cfcd8d513443287deccd44043f0d10d2b37dc63d2c290692be8fd2dcaac94,none,1,356f3c45ebdc82f47d03e95cc86f6bdb86586ea23358eb29f34cbd09a974e6ef,False,abstain_rewarm,505.93068945568757,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,505.38867284797368,-0.54201660771389015,-1,-1,-1,,,,,False,ee936e92f7472ae22dc29666565699f2080659f59b1217f0ea74b406d6ae2d91,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-22,MJ1,068cfcd8d513443287deccd44043f0d10d2b37dc63d2c290692be8fd2dcaac94,none,1,e9ed3a427c52bd498422549e684b5cc6a61134d5a86dcd8851837603ddf89582,False,abstain_rewarm,860.32732718554166,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,860.17624174803666,-0.15108543750500303,-1,-1,-1,,,,,False,f46d8f191b1c4fa8079b0176aeb0e9dd1c2a2dc87430794555ad5e23c564605e,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-22,MJ3,068cfcd8d513443287deccd44043f0d10d2b37dc63d2c290692be8fd2dcaac94,none,1,67b0e883066b8ce303378e03f6b04a8b4663db27960da45e6d5f2020e92b2408,False,abstain_rewarm,1192.2986508432869,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,1192.114843013836,-0.18380782945087049,-1,-1,-1,,,,,False,c2ee472ad1c4cb6d7716982cad3207c1c9256870c19ccc3dd8b97fc45d0f7ea4,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-22,MJ9,068cfcd8d513443287deccd44043f0d10d2b37dc63d2c290692be8fd2dcaac94,none,1,cadca17f1939a8a7e6c3afc94442cf016bbc443c178867181a7fb5ee9aecf0e1,False,abstain_rewarm,318.49866103662845,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,57bb185deb528f3c972c5bb87b3f185bfee63de50b21188365eee2d4e5047f24,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,318.41807,-0.08059103662844791,-1,-1,-1,,,,,False,e4cf57fdc61760793ef0949eaa2bd95d305eb20832e2959bd09702d08404e1a3,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-23,ATU1,68d7a19ad22284fc87a2496157da0054da7068a81a8a972687032975c34da699,none,2,52371a5755999d3ac7469c2fe834d9b07f428db39250665fcf1ea19b3fc1fa2d,False,abstain_rewarm,407.80761827025293,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,407.82149358300819,0.013875312755260438,-1,-1,-1,,,,,False,dd67b64143caeb816088271482630eeffd4c18537e4f7b2f6e2241b97a5aff8d,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-23,ATU2,68d7a19ad22284fc87a2496157da0054da7068a81a8a972687032975c34da699,none,2,465d73b3c5b0a5ce0b081efd4d3f5f57ee5136fa3004985b658158f1dd7a524e,False,abstain_rewarm,295.64006127229391,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,295.44099999999997,-0.19906127229393178,-1,-1,-1,,,,,False,72cc0fbeba4eec19eece69acdfd10d513d9215e98c170a672973969817791210,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-23,ATU3,68d7a19ad22284fc87a2496157da0054da7068a81a8a972687032975c34da699,none,2,91bdb18616313b8dfd0f9a8d17ef812170bb879ec77e59af9d9cdf95764839f2,False,abstain_rewarm,485.95601950166326,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,485.48468000000003,-0.47133950166323757,-1,-1,-1,,,,,False,f728a350f24db431893999732044b626690db5356d32447baceac14a6d64746b,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-23,ATU4,68d7a19ad22284fc87a2496157da0054da7068a81a8a972687032975c34da699,none,2,bdb88f96f961c53deebf171f49a2a5507f83159eb772babc113463acd80399ac,False,abstain_rewarm,253.58025098202813,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,253.32357999999999,-0.25667098202814032,-1,-1,-1,,,,,False,57fa5ff4d66a91c2a94a35df16fd691c2aa205b5aa8b1096932ea5286eafde99,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-23,ATU5,68d7a19ad22284fc87a2496157da0054da7068a81a8a972687032975c34da699,none,2,ee936e92f7472ae22dc29666565699f2080659f59b1217f0ea74b406d6ae2d91,False,abstain_rewarm,505.87706451166582,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,505.53130563824459,-0.34575887342123224,-1,-1,-1,,,,,False,54292c53d1a987917824f9477914396e6582ad9c570ba508405b3f25b8f0d0bd,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-23,MJ1,68d7a19ad22284fc87a2496157da0054da7068a81a8a972687032975c34da699,none,2,f46d8f191b1c4fa8079b0176aeb0e9dd1c2a2dc87430794555ad5e23c564605e,False,abstain_rewarm,860.42949052277572,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,860.36899012193942,-0.060500400836303925,-1,-1,-1,,,,,False,7fefc024a9835c09603f696e6f361fc95d088b82034e8cb4d23a9de2129cb7eb,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-23,MJ3,68d7a19ad22284fc87a2496157da0054da7068a81a8a972687032975c34da699,none,2,c2ee472ad1c4cb6d7716982cad3207c1c9256870c19ccc3dd8b97fc45d0f7ea4,False,abstain_rewarm,1192.3617992703687,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,1192.252213428857,-0.10958584151171635,-1,-1,-1,,,,,False,173c947d35c4fbcbf42a47cdd7d1cce3a35dc9be3af35412c794bb654f592490,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-23,MJ9,68d7a19ad22284fc87a2496157da0054da7068a81a8a972687032975c34da699,none,2,e4cf57fdc61760793ef0949eaa2bd95d305eb20832e2959bd09702d08404e1a3,False,abstain_rewarm,318.56124309050523,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,81b73d23b634456fa8930337a8a5731067761d0f58dffaaef25f5708c4bb88b9,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,318.52303999999998,-0.038203090505248838,-1,-1,-1,,,,,False,972dd684eb5f27de32f8e4d88cfd1109fe16a31ae024ea26d34c8466e276494b,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-24,ATU1,02af059cf0ecbc46ca466c08e6ab68fc684ee5ac748f2e4cdcf0b43e9f39920c,none,3,dd67b64143caeb816088271482630eeffd4c18537e4f7b2f6e2241b97a5aff8d,False,abstain_rewarm,407.86126157484591,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,407.87521429124553,0.013952716399614928,-1,-1,-1,,,,,False,f6ae2f4ecd9c8d2d877986f6ce23733f8910c5776e9dd3f350e6949e45d5f33c,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-24,ATU2,02af059cf0ecbc46ca466c08e6ab68fc684ee5ac748f2e4cdcf0b43e9f39920c,none,3,72cc0fbeba4eec19eece69acdfd10d513d9215e98c170a672973969817791210,False,abstain_rewarm,295.67126986584947,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,295.50531000000001,-0.16595986584945877,-1,-1,-1,,,,,False,a97c8a25f00057cd90f16edec2e1b7990b363b8c24ffe29cdb5d4476dbb8d76c,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-24,ATU3,02af059cf0ecbc46ca466c08e6ab68fc684ee5ac748f2e4cdcf0b43e9f39920c,none,3,f728a350f24db431893999732044b626690db5356d32447baceac14a6d64746b,False,abstain_rewarm,485.90095876115379,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,485.59480000000002,-0.3061587611537675,-1,-1,-1,,,,,False,0d1fdf107b64f880f4c735bcd8d88170eece29ad7f011a34b6bc8e74a763a95f,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-24,ATU4,02af059cf0ecbc46ca466c08e6ab68fc684ee5ac748f2e4cdcf0b43e9f39920c,none,3,57fa5ff4d66a91c2a94a35df16fd691c2aa205b5aa8b1096932ea5286eafde99,False,abstain_rewarm,253.52332157218856,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,253.38002,-0.14330157218856243,-1,-1,-1,,,,,False,167d2837db51f0a8062b85f9a24abd660b02cd417547f48460de8c2bae84c0fb,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-24,ATU5,02af059cf0ecbc46ca466c08e6ab68fc684ee5ac748f2e4cdcf0b43e9f39920c,none,3,54292c53d1a987917824f9477914396e6582ad9c570ba508405b3f25b8f0d0bd,False,abstain_rewarm,505.92773168889232,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,505.67143891964582,-0.25629276924649957,-1,-1,-1,,,,,False,1c268502cd4ec9069c28c1329a21ccae08dae186962e8a4a11867bb1dc7ccc35,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-24,MJ1,02af059cf0ecbc46ca466c08e6ab68fc684ee5ac748f2e4cdcf0b43e9f39920c,none,3,7fefc024a9835c09603f696e6f361fc95d088b82034e8cb4d23a9de2129cb7eb,False,abstain_rewarm,860.59296426595643,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,860.57998785237965,-0.012976413576780033,-1,-1,-1,,,,,False,24d26c074479ec76291bc230f75d2f7679775935373c33e69b3d8dc019edb8d4,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-24,MJ3,02af059cf0ecbc46ca466c08e6ab68fc684ee5ac748f2e4cdcf0b43e9f39920c,none,3,173c947d35c4fbcbf42a47cdd7d1cce3a35dc9be3af35412c794bb654f592490,False,abstain_rewarm,1192.4670714625477,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,1192.3828965202861,-0.084174942261597607,-1,-1,-1,,,,,False,c5c3958a4809fc7a43fd1e59b492dbf592166a52c86e3278174c5f46da34ef59,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-24,MJ9,02af059cf0ecbc46ca466c08e6ab68fc684ee5ac748f2e4cdcf0b43e9f39920c,none,3,972dd684eb5f27de32f8e4d88cfd1109fe16a31ae024ea26d34c8466e276494b,False,abstain_rewarm,318.63939354940072,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,bc9b39112d5e8329edf74d7d34aa30e3c8f479f355b4514817dd22eae26b35ef,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,318.63146,-0.0079335494007182206,-1,-1,-1,,,,,False,13d55101431bf3c7631fed2c01c2c02ac65ba15908c72ccd7f2a317a667c2edc,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-25,ATU1,65df7483a06f8b0c372668401c0160af2820fc82e2c5827ce3901fbd6d2bda70,none,4,f6ae2f4ecd9c8d2d877986f6ce23733f8910c5776e9dd3f350e6949e45d5f33c,False,abstain_rewarm,407.92230669400658,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,7df7c3e1c691673fd503b513e90ba85504f101e401f20ccabd9af85769219ef3,407.92514005727833,0.0028333632717476576,-1,-1,-1,,,,,False,1c8786dcff827c9dabac9cb52e42aa8fc56d872c47be60b6b9d27610da2d5f91,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-25,ATU2,65df7483a06f8b0c372668401c0160af2820fc82e2c5827ce3901fbd6d2bda70,none,4,a97c8a25f00057cd90f16edec2e1b7990b363b8c24ffe29cdb5d4476dbb8d76c,False,abstain_rewarm,295.72359309264857,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,7df7c3e1c691673fd503b513e90ba85504f101e401f20ccabd9af85769219ef3,295.56950999999998,-0.15408309264859099,-1,-1,-1,,,,,False,ca4da1019faf3681c5a7a18c707c66d80413c6f7a24c56b4920f2af8f628125d,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
aci_v1_control,1,2018-02-25,ATU3,65df7483a06f8b0c372668401c0160af2820fc82e2c5827ce3901fbd6d2bda70,none,4,0d1fdf107b64f880f4c735bcd8d88170eece29ad7f011a34b6bc8e74a763a95f,False,abstain_rewarm,485.90845500638693,,,0.20000000000000001,,,,,False,,,,,,,,,,,,,,,,,,,,,,,-1,not_applicable,0101649dd6dc6e764e28c0ce505bf9b1f368dcfd82aa2799468b295cfdf95e2b,7df7c3e1c691673fd503b513e90ba85504f101e401f20ccabd9af85769219ef3,485.70488,-0.20357500638692727,-1,-1,-1,,,,,False,76e127430ba865091fb74809090e4baeaa1776b15b503caf031016347775ab52,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False
