control_method,challenger_method,fold,scope,group,planned_rows,control_interval_rows,challenger_interval_rows,common_interval_rows,control_availability_rate,challenger_availability_rate,availability_rate_difference,comparison_status,artifact_status,formal_warning_output,independent_label_used,confirmatory_external_validation,vajont_used,support,control_empirical_coverage,challenger_empirical_coverage,coverage_difference,control_absolute_coverage_gap,challenger_absolute_coverage_gap,absolute_coverage_gap_difference,control_mean_interval_width_mm,challenger_mean_interval_width_mm,mean_interval_width_difference_mm,control_mean_interval_score_80_mm,challenger_mean_interval_score_80_mm,mean_interval_score_difference_mm,control_mean_total_pinball_loss,challenger_mean_total_pinball_loss,mean_total_pinball_loss_difference
aci_v1_control,agaci_ewa_variant_v1,3,station,MJ3,287,167,167,167,0.58188153310104529,0.58188153310104529,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.61676646706586824,0.70658682634730541,0.089820359281437168,0.1832335329341318,0.093413173652694637,-0.089820359281437168,0.27842382881348504,0.28022873113996855,0.001804902326483504,0.39664224627739586,0.30665535480279199,-0.08998689147460387,0.039664224627739587,0.030665535480279199,-0.0089986891474603883
aci_v1_control,agaci_ewa_variant_v1,3,station,MJ9,287,107,107,107,0.37282229965156793,0.37282229965156793,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,agaci_ewa_variant_v1,3,station,MJ9,287,107,107,107,0.37282229965156793,0.37282229965156793,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.76635514018691586,0.77570093457943923,0.0093457943925233655,0.033644859813084182,0.024299065420560817,-0.0093457943925233655,0.25432407504261723,0.25961039674715269,0.0052863217045354682,0.43027826560188542,0.2841265823402116,-0.14615168326167383,0.04302782656018854,0.028412658234021164,-0.014615168326167376
aci_v1_control,agaci_ewa_variant_v1,3,spatial_block,O1,861,381,381,381,0.4425087108013937,0.4425087108013937,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,agaci_ewa_variant_v1,3,spatial_block,O1,861,381,381,381,0.4425087108013937,0.4425087108013937,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.64566929133858264,0.68766404199475062,0.041994750656167978,0.1543307086614174,0.11233595800524943,-0.041994750656167978,0.2809101240599497,0.28449443569044486,0.0035843116304951628,0.43275976981492614,0.31514019179987074,-0.1176195780150554,0.043275976981492617,0.031514019179987071,-0.011761957801505546
aci_v1_control,agaci_ewa_variant_v1,3,spatial_block,O2,861,492,492,492,0.5714285714285714,0.5714285714285714,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,agaci_ewa_variant_v1,3,spatial_block,O2,861,492,492,492,0.5714285714285714,0.5714285714285714,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.63821138211382111,0.65447154471544711,0.016260162601625994,0.16178861788617893,0.14552845528455294,-0.016260162601625994,0.35247576347454307,0.31446797913851471,-0.038007784336028361,0.72753752513216507,0.44896184385478355,-0.27857568127738153,0.072753752513216502,0.044896184385478356,-0.027857568127738146
aci_v1_control,agaci_ewa_variant_v1,3,spatial_block,O3,574,454,454,454,0.7909407665505227,0.7909407665505227,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,agaci_ewa_variant_v1,3,spatial_block,O3,574,454,454,454,0.7909407665505227,0.7909407665505227,0,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.61013215859030834,0.63436123348017626,0.024229074889867919,0.18986784140969171,0.16563876651982379,-0.024229074889867919,0.51382813849985565,0.46741555674942437,-0.046412581750431281,0.82449467261917075,0.58112541510703497,-0.24336925751213578,0.08244946726191707,0.058112541510703511,-0.024336925751213559
aci_v1_control,spci_qrf_v1,1,overall,all,2296,1317,1180,1180,0.57360627177700352,0.51393728222996515,-0.059668989547038365,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,overall,all,2296,1317,1180,1180,0.57360627177700352,0.51393728222996515,-0.059668989547038365,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.81440677966101693,0.72118644067796611,-0.093220338983050821,0.014406779661016889,0.078813559322033933,0.064406779661017044,0.44680117798160507,0.11189320613440283,-0.33490797184720222,0.58353393833960066,0.15759186135419437,-0.42594207698540631,0.058353393833960057,0.015759186135419434,-0.042594207698540623
aci_v1_control,spci_qrf_v1,1,station,ATU1,287,167,157,157,0.58188153310104529,0.54703832752613235,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,station,ATU1,287,167,157,157,0.58188153310104529,0.54703832752613235,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.92356687898089174,0.87261146496815289,-0.050955414012738842,0.12356687898089169,0.07261146496815285,-0.050955414012738842,0.43634708653029636,0.21430793918495444,-0.22203914734534191,0.43871753374191275,0.24616287800154241,-0.19255465574037034,0.043871753374191275,0.024616287800154239,-0.019255465574037036
aci_v1_control,spci_qrf_v1,1,station,ATU2,287,167,152,152,0.58188153310104529,0.52961672473867594,-0.052264808362369353,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,station,ATU2,287,167,152,152,0.58188153310104529,0.52961672473867594,-0.052264808362369353,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.91447368421052633,0.96052631578947367,0.046052631578947345,0.11447368421052628,0.16052631578947363,0.046052631578947345,0.26516932344892186,0.12247152569717837,-0.14269779775174349,0.27032015394009379,0.12266805551270914,-0.14765209842738464,0.027032015394009377,0.012266805551270913,-0.014765209842738464
aci_v1_control,spci_qrf_v1,1,station,ATU3,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,station,ATU3,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.891156462585034,0.75510204081632648,-0.13605442176870752,0.091156462585033959,0.044897959183673564,-0.046258503401360396,1.0356666410623201,0.08640464484457476,-0.94926199621774532,1.1293487838969014,0.14914256329814604,-0.9802062205987554,0.11293487838969016,0.014914256329814603,-0.098020622059875551
aci_v1_control,spci_qrf_v1,1,station,ATU4,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,station,ATU4,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.7142857142857143,0.51700680272108845,-0.19727891156462585,0.085714285714285743,0.28299319727891159,0.19727891156462585,0.47000877780613654,0.038837506628737695,-0.43117127117739884,0.59656921640994898,0.084695397658109559,-0.51187381875183946,0.059656921640994898,0.0084695397658109545,-0.051187381875183943
aci_v1_control,spci_qrf_v1,1,station,ATU5,287,167,155,155,0.58188153310104529,0.54006968641114983,-0.04181184668989546,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,station,ATU5,287,167,155,155,0.58188153310104529,0.54006968641114983,-0.04181184668989546,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.98064516129032253,0.88387096774193552,-0.096774193548387011,0.18064516129032249,0.083870967741935476,-0.096774193548387011,0.66590775122284163,0.19847218791450463,-0.46743556330833702,0.66607809774758053,0.21611803556483314,-0.44996006218274742,0.066607809774758039,0.02161180355648331,-0.04499600621827473
aci_v1_control,spci_qrf_v1,1,station,MJ1,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,station,MJ1,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.65986394557823125,0.65306122448979587,-0.0068027210884353817,0.1401360544217688,0.14693877551020418,0.0068027210884353817,0.31383136143101653,0.1146804066095499,-0.19915095482146664,0.96207712148613334,0.20750922454230947,-0.75456789694382387,0.096207712148613345,0.020750922454230943,-0.075456789694382409
aci_v1_control,spci_qrf_v1,1,station,MJ3,287,107,77,77,0.37282229965156793,0.26829268292682928,-0.10452961672473865,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,station,MJ3,287,107,77,77,0.37282229965156793,0.26829268292682928,-0.10452961672473865,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.64935064935064934,0.48051948051948051,-0.16883116883116883,0.1506493506493507,0.31948051948051953,0.16883116883116883,0.12375091924611427,0.025750574706585389,-0.098000344539528883,0.17536030469950498,0.046016511666818714,-0.12934379303268626,0.017536030469950496,0.0046016511666818714,-0.012934379303268625
aci_v1_control,spci_qrf_v1,1,station,MJ9,287,208,198,198,0.72473867595818819,0.68989547038327526,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,station,MJ9,287,208,198,198,0.72473867595818819,0.68989547038327526,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.71717171717171713,0.56060606060606055,-0.15656565656565657,0.082828282828282918,0.23939393939393949,0.15656565656565657,0.19293505728933097,0.059380633652779409,-0.13355442363655157,0.33698282589923589,0.13507917643733411,-0.20190364946190179,0.033698282589923585,0.013507917643733412,-0.020190364946190174
aci_v1_control,spci_qrf_v1,1,spatial_block,O1,861,482,422,422,0.55981416957026708,0.49012775842044137,-0.069686411149825711,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,spatial_block,O1,861,482,422,422,0.55981416957026708,0.49012775842044137,-0.069686411149825711,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.68483412322274884,0.5781990521327014,-0.10663507109004744,0.11516587677725121,0.22180094786729865,0.10663507109004744,0.22242457880473404,0.072507534330002926,-0.14991704447473111,0.52523857783974448,0.14405877805842818,-0.38117979978131633,0.052523857783974448,0.014405877805842817,-0.038117979978131628
aci_v1_control,spci_qrf_v1,1,spatial_block,O2,861,501,449,449,0.58188153310104529,0.521486643437863,-0.060394889663182294,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,spatial_block,O2,861,501,449,449,0.58188153310104529,0.521486643437863,-0.060394889663182294,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.86414253897550108,0.72160356347438748,-0.14253897550111361,0.06414253897550104,0.078396436525612567,0.014253897550111527,0.72282848109844899,0.10951845299181548,-0.61331002810663349,0.794993432507755,0.15116364314725769,-0.64382978936049728,0.079499343250775498,0.015116364314725766,-0.064382978936049731
aci_v1_control,spci_qrf_v1,1,spatial_block,O3,574,334,309,309,0.58188153310104529,0.5383275261324042,-0.04355400696864109,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,1,spatial_block,O3,574,334,309,309,0.58188153310104529,0.5383275261324042,-0.04355400696864109,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.91909385113268605,0.91585760517799353,-0.0032362459546925182,0.119093851132686,0.11585760517799348,-0.0032362459546925182,0.35214313834787264,0.16913274549517462,-0.18301039285269802,0.35588128218891441,0.18541461580638818,-0.17046666638252622,0.035588128218891436,0.018541461580638817,-0.017046666638252619
aci_v1_control,spci_qrf_v1,2,overall,all,2296,1397,1266,1266,0.60844947735191635,0.55139372822299648,-0.057055749128919864,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,overall,all,2296,1397,1266,1266,0.60844947735191635,0.55139372822299648,-0.057055749128919864,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.721958925750395,0.62243285939968407,-0.099526066350710929,0.078041074249605047,0.17756714060031598,0.099526066350710929,0.30144619472287931,0.065835534593657152,-0.23561066012922216,0.50120399626491707,0.14678995003971249,-0.35441404622520456,0.050120399626491709,0.014678995003971247,-0.035441404622520462
aci_v1_control,spci_qrf_v1,2,station,ATU1,287,107,86,86,0.37282229965156793,0.29965156794425085,-0.073170731707317083,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,station,ATU1,287,107,86,86,0.37282229965156793,0.29965156794425085,-0.073170731707317083,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.46511627906976744,0.54651162790697672,0.08139534883720928,0.33488372093023261,0.25348837209302333,-0.08139534883720928,0.13713521829016784,0.075074006122020434,-0.062061212168147403,0.5933799643294746,0.22806798521973903,-0.36531197910973556,0.05933799643294746,0.022806798521973905,-0.036531197910973555
aci_v1_control,spci_qrf_v1,2,station,ATU2,287,171,161,161,0.59581881533101044,0.56097560975609762,-0.034843205574912828,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,station,ATU2,287,171,161,161,0.59581881533101044,0.56097560975609762,-0.034843205574912828,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.68944099378881984,0.7639751552795031,0.074534161490683259,0.1105590062111802,0.03602484472049694,-0.074534161490683259,0.22984599901960029,0.025232535479147174,-0.20461346354045312,0.30879561873599493,0.052283804113593693,-0.25651181462240125,0.030879561873599491,0.0052283804113593697,-0.025651181462240123
aci_v1_control,spci_qrf_v1,2,station,ATU3,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,station,ATU3,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.78341013824884798,0.58525345622119818,-0.1981566820276498,0.016589861751152069,0.21474654377880187,0.1981566820276498,0.45304839434461303,0.08619777527974555,-0.36685061906486749,0.64712477703907734,0.18673758434250989,-0.46038719269656747,0.064712477703907742,0.018673758434250988,-0.046038719269656754
aci_v1_control,spci_qrf_v1,2,station,ATU4,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,station,ATU4,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.7142857142857143,0.70068027210884354,-0.013605442176870763,0.085714285714285743,0.099319727891156506,0.013605442176870763,0.17986680088125889,0.052289541293831218,-0.12757725958742766,0.26209701921635425,0.071674730070721768,-0.19042228914563247,0.026209701921635423,0.0071674730070721768,-0.019042228914563246
aci_v1_control,spci_qrf_v1,2,station,ATU5,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,station,ATU5,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.78911564625850339,0.5374149659863946,-0.25170068027210879,0.010884353741496655,0.26258503401360545,0.25170068027210879,0.21891188037074441,0.064507175523989602,-0.15440470484675481,0.57845539027358295,0.15032334586058502,-0.4281320444129979,0.057845539027358291,0.015032334586058502,-0.042813204441299789
aci_v1_control,spci_qrf_v1,2,station,MJ1,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,station,MJ1,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.73732718894009219,0.59447004608294929,-0.1428571428571429,0.062672811059907851,0.20552995391705076,0.1428571428571429,0.4468614354393175,0.081092080837378872,-0.3657693546019386,0.64735690350038844,0.19293906509023101,-0.45441783841015743,0.064735690350038844,0.019293906509023101,-0.045441783841015743
aci_v1_control,spci_qrf_v1,2,station,MJ3,287,224,214,214,0.78048780487804881,0.74564459930313587,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,station,MJ3,287,224,214,214,0.78048780487804881,0.74564459930313587,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.80841121495327106,0.62616822429906538,-0.18224299065420568,0.0084112149532710179,0.17383177570093467,0.16542056074766365,0.29966703062756078,0.079375241424137877,-0.22029178920342291,0.48222358294781337,0.17662138534378288,-0.30560219760403051,0.048222358294781338,0.017662138534378289,-0.030560219760403049
aci_v1_control,spci_qrf_v1,2,station,MJ9,287,107,77,77,0.37282229965156793,0.26829268292682928,-0.10452961672473865,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,station,MJ9,287,107,77,77,0.37282229965156793,0.26829268292682928,-0.10452961672473865,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.50649350649350644,0.59740259740259738,0.090909090909090939,0.2935064935064936,0.20259740259740266,-0.090909090909090939,0.19223901483895711,0.030800860292627817,-0.16143815454632929,0.33919366363166426,0.064727415671603172,-0.27446624796006108,0.03391936636316642,0.0064727415671603167,-0.027446624796006104
aci_v1_control,spci_qrf_v1,2,spatial_block,O1,861,558,508,508,0.6480836236933798,0.59001161440185834,-0.058072009291521454,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,spatial_block,O1,861,558,508,508,0.6480836236933798,0.59001161440185834,-0.058072009291521454,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.73228346456692917,0.6082677165354331,-0.12401574803149606,0.067716535433070879,0.19173228346456694,0.12401574803149606,0.34626000036856219,0.072745963482301307,-0.27351403688626086,0.53108308446861119,0.16663142636784076,-0.3644516581007704,0.053108308446861111,0.016663142636784076,-0.036445165810077035
aci_v1_control,spci_qrf_v1,2,spatial_block,O2,861,561,511,511,0.65156794425087106,0.5934959349593496,-0.058072009291521454,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,spatial_block,O2,861,561,511,511,0.65156794425087106,0.5934959349593496,-0.058072009291521454,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.76516634050880628,0.6046966731898239,-0.16046966731898238,0.034833659491193769,0.19530332681017615,0.16046966731898238,0.30710756891746677,0.070203590230771898,-0.23690397868669488,0.51660916010274083,0.14316198231746916,-0.3734471777852717,0.051660916010274081,0.014316198231746916,-0.037344717778527166
aci_v1_control,spci_qrf_v1,2,spatial_block,O3,574,278,247,247,0.48432055749128922,0.43031358885017423,-0.054006968641114983,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,2,spatial_block,O3,574,278,247,247,0.48432055749128922,0.43031358885017423,-0.054006968641114983,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.61133603238866396,0.68825910931174084,0.076923076923076872,0.18866396761133608,0.11174089068825921,-0.076923076923076872,0.19756613204498008,0.042586245905410741,-0.15497988613956934,0.40788166618959515,0.11348801291978194,-0.2943936532698132,0.040788166618959509,0.011348801291978194,-0.029439365326981316
aci_v1_control,spci_qrf_v1,3,overall,all,2296,1327,1187,1187,0.57796167247386765,0.51698606271777003,-0.060975609756097615,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,overall,all,2296,1327,1187,1187,0.57796167247386765,0.51698606271777003,-0.060975609756097615,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.61583824768323503,0.4987363100252738,-0.11710193765796123,0.18416175231676502,0.30126368997472625,0.11710193765796123,0.40632897737915469,0.056012159350561808,-0.35031681802859288,0.72366565822919349,0.16337216569701546,-0.56029349253217808,0.072366565822919365,0.016337216569701548,-0.056029349253217814
aci_v1_control,spci_qrf_v1,3,station,ATU1,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,station,ATU1,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.67741935483870963,0.48847926267281105,-0.18894009216589858,0.12258064516129041,0.31152073732718899,0.18894009216589858,0.72586699112534181,0.094288489638039846,-0.63157850148730199,1.2178734043675328,0.27701798424598428,-0.94085542012154844,0.12178734043675327,0.027701798424598426,-0.094085542012154841
aci_v1_control,spci_qrf_v1,3,station,ATU2,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,station,ATU2,287,227,217,217,0.7909407665505227,0.75609756097560976,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.58525345622119818,0.54838709677419351,-0.036866359447004671,0.21474654377880187,0.25161290322580654,0.036866359447004671,0.34150837406343409,0.054272590712084172,-0.28723578335134992,0.48384700617594445,0.18934102497148783,-0.29450598120445659,0.048384700617594451,0.018934102497148782,-0.029450598120445669
aci_v1_control,spci_qrf_v1,3,station,ATU3,287,98,88,88,0.34146341463414637,0.30662020905923343,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
aci_v1_control,spci_qrf_v1,3,station,ATU3,287,98,88,88,0.34146341463414637,0.30662020905923343,-0.034843205574912939,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,common_interval_support,0.65909090909090906,0.70454545454545459,0.045454545454545525,0.14090909090909098,0.095454545454545459,-0.045454545454545525,0.060703086816571078,0.030870946562119042,-0.029832140254452036,0.33677682603448295,0.060601365320943561,-0.27617546071353938,0.033677682603448299,0.0060601365320943562,-0.027617546071353943
aci_v1_control,spci_qrf_v1,3,station,ATU4,287,167,147,147,0.58188153310104529,0.51219512195121952,-0.069686411149825767,retrospective_descriptive_no_ranking_no_promotion,retrospective_prequential_calibration_bakeoff_not_confirmatory,False,False,False,False,planned_population,,,,,,,,,,,,,,,
