fold,date,block_O1_severity,standardized_block_O1_severity,block_O2_severity,standardized_block_O2_severity,block_O3_severity,standardized_block_O3_severity,future_displacement_rate_mm_per_day,future_velocity_q90_mm_per_day,site_severity,auto_state_level,auto_state_color,target_end_date,label_status,boundary_version,artifact_kind,artifact_status,case,formal_warning_output
1,2018-02-21,1.59796194802,2.0308990466,-0.0356456751052,-0.111997940398,-0.0829729742731,-0.318189162203,0.104720627755,0.115423731845,0.533570647999,2,yellow,2018-02-28,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-22,1.66174076016,2.12259912855,-0.0377220678105,-0.113644184124,-0.0882860403651,-0.324254755015,0.105602753394,0.116831319138,0.561566729804,2,yellow,2018-03-01,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-23,1.69924139202,2.17651689371,-0.0400589553924,-0.115496958174,-0.0936820826969,-0.330415076572,0.106513433409,0.118241326677,0.576868286323,2,yellow,2018-03-02,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-24,1.69363033988,2.1684494192,-0.042730002068,-0.117614666361,-0.0991913617494,-0.336704673359,0.107404608411,0.119467699052,0.57137669316,2,yellow,2018-03-03,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-25,1.68430129539,2.15503627909,-0.0456869972896,-0.119959085517,-0.104726903323,-0.343024252411,0.108280273804,0.120441214223,0.564017647053,2,yellow,2018-03-04,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-26,1.6737780403,2.13990612344,-0.0488798130856,-0.122490472262,-0.11021573452,-0.34929050517,0.109143869435,0.121220150008,0.556041715336,2,yellow,2018-03-05,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-27,1.66215008578,2.12318764991,-0.0522620156213,-0.125172012075,-0.115594017826,-0.355430552366,0.109998358961,0.121803728629,0.547528361822,2,yellow,2018-03-06,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-28,1.60948369664,2.0474648191,-0.0561922547473,-0.128288056303,-0.121071547899,-0.361683903343,0.110847658419,0.122097746828,0.519164286485,2,yellow,2018-03-07,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-01,1.49859599338,1.88803238165,-0.0607839579529,-0.131928534607,-0.121807747042,-0.362524375522,0.111694652101,0.122153033848,0.464526490506,2,yellow,2018-03-08,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-02,1.39954282472,1.74561543502,-0.0653093986329,-0.135516477442,-0.108271957972,-0.347071417952,0.112593185383,0.122207622191,0.421009179877,2,yellow,2018-03-09,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-03,1.33333785481,1.65042706505,-0.0693169272346,-0.138693799729,-0.083531387836,-0.318826667785,0.113594995592,0.122503512069,0.39763553251,1,blue,2018-03-10,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-04,1.26813458083,1.5566789163,-0.0722694890358,-0.141034703898,-0.0570121715507,-0.288551349373,0.114698733524,0.123102037525,0.375697621009,1,blue,2018-03-11,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-05,1.20282787952,1.46278206149,-0.0704140425408,-0.139563634797,-0.0287948614673,-0.256337424258,0.115905034098,0.123976993635,0.355627000811,1,blue,2018-03-12,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-06,1.13836823416,1.37010308921,-0.0627683259243,-0.133501817597,0.000435145723148,-0.22296736666,0.11721429414,0.124973870889,0.337877968319,1,blue,2018-03-13,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-07,1.0741212944,1.2777299414,-0.0542726046754,-0.126766084144,0.0306912548668,-0.18842587311,0.118625958095,0.126184153232,0.320845994714,1,blue,2018-03-14,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-08,1.01118944232,1.18724760408,-0.0449578987456,-0.119381028244,0.0619844221254,-0.15270043565,0.120140422788,0.127602822932,0.305055380061,1,blue,2018-03-15,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-09,0.94784077115,1.09616597142,-0.0351409605258,-0.111597783333,0.0942819673366,-0.115828363161,0.121757212028,0.129120991783,0.289579941643,1,blue,2018-03-16,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-10,0.886857274246,1.00848494576,-0.0248211360427,-0.103415830917,0.127605206386,-0.0777853206404,0.123560633377,0.130742770895,0.275761264733,1,blue,2018-03-17,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-11,0.83193593516,0.929519986605,-0.0125095330538,-0.0936547201551,0.16196854868,-0.0385548577761,0.125865570637,0.132469160269,0.265770136225,1,blue,2018-03-18,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-12,0.778130297867,0.852159164348,0.00241243070636,-0.0818240153167,0.197711598708,0.00225073048082,0.128229269098,0.134399369664,0.257528626504,1,blue,2018-03-19,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-13,0.726926441918,0.778539138675,0.0183693448414,-0.0691727621508,0.235385076457,0.0452601664419,0.130652046219,0.136717906587,0.251542180989,1,blue,2018-03-20,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-14,0.677103222823,0.706904168986,0.0359062134063,-0.0552688605522,0.275256322405,0.0907786558869,0.133133981367,0.139278249568,0.24747132144,1,blue,2018-03-21,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-15,0.62683137278,0.634624165416,0.0548519125526,-0.0402479840671,0.316787724591,0.138192441113,0.135675312635,0.141923496607,0.24418954082,1,blue,2018-03-22,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-16,0.575643216983,0.561026713151,0.075680842482,-0.0237340100317,0.358950218351,0.186326703827,0.1382756432,0.144652758814,0.241206468982,1,blue,2018-03-23,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-17,0.523845651076,0.486553061486,0.0970872579107,-0.00676218335697,0.402318253961,0.235837257718,0.140934893695,0.14744703619,0.238542711949,1,blue,2018-03-24,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-18,0.471916957785,0.411890877117,0.118790500216,0.0104449790435,0.446800588908,0.286619936955,0.143652984755,0.150305995402,0.236318597705,1,blue,2018-03-25,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-19,0.418754455177,0.335454742878,0.141541697341,0.0284830001927,0.492402905333,0.338681228483,0.146430789397,0.153225525338,0.234206323851,1,blue,2018-03-26,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-20,0.374275068489,0.271503043749,0.164674335077,0.0468234420803,0.539033552622,0.391916500569,0.149267196509,0.156224393673,0.236747662133,1,blue,2018-03-27,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-21,0.343959564323,0.227915931926,0.187630380063,0.0650238744661,0.586216414966,0.445782201792,0.152162920378,0.159404742983,0.246240669395,1,blue,2018-03-28,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-22,0.313985274823,0.184819412697,0.212042469112,0.084378714397,0.634980557053,0.50145315047,0.155117722907,0.162770128822,0.256883759188,1,blue,2018-03-29,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-23,0.284805373007,0.142865050452,0.236239348038,0.103562927492,0.684586683615,0.558085339775,0.158131604097,0.166318773413,0.268171105906,1,blue,2018-03-30,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-24,0.256263491254,0.101828022507,0.260979296675,0.123177707071,0.735123400156,0.615779925028,0.161204881408,0.170050121201,0.280261884869,1,blue,2018-03-31,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-25,0.250610951389,0.0937008976601,0.286306813487,0.143258333221,0.786777053041,0.674749646132,0.16433739611,0.173927568412,0.303902959005,1,blue,2018-04-01,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-26,0.266005776534,0.115835313153,0.538173624707,0.342947995387,0.931944418868,0.840478081553,0.167903594494,0.178879251471,0.433087130031,2,yellow,2018-04-02,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-27,0.275713089743,0.129792321555,1.12191373432,0.805759529458,1.1969785939,1.14305090093,0.172255946107,0.186332621696,0.692867583982,2,yellow,2018-04-03,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-28,0.276427091379,0.130818900858,1.46264299083,1.07590274441,1.36433526845,1.33411147211,0.177359223932,0.195043889955,0.846944372459,3,orange,2018-04-04,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-29,0.273641955454,0.126814480204,1.50531526705,1.10973496065,1.40959895987,1.3857861768,0.183177724759,0.203397339528,0.874111872552,3,orange,2018-04-05,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-30,0.270565809649,0.122391650537,1.54947732591,1.14474833368,1.45628019176,1.43907919814,0.189677015222,0.211392970415,0.902073060785,3,orange,2018-04-06,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-31,0.267562408768,0.118073412274,1.59620830658,1.18179844639,1.50415972753,1.49374024752,0.196821709571,0.219092284868,0.931204035393,3,orange,2018-04-07,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-01,0.264809845414,0.114115823905,1.64477392569,1.22030313077,1.55300188059,1.54950025642,0.204576342693,0.226564552647,0.961306403697,3,orange,2018-04-08,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-02,0.256234191939,0.101785896456,1.69348095059,1.25891992708,1.57701992125,1.5769201402,0.212531241278,0.233844207928,0.979208654578,3,orange,2018-04-09,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-03,0.245658910029,0.0865809375452,1.70857207866,1.27088475187,1.5801441305,1.58048685306,0.220299105587,0.240937622584,0.979317514159,3,orange,2018-04-10,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-04,0.235110212569,0.0714142013018,1.72254003872,1.28195908601,1.58179076527,1.58236671223,0.227880094349,0.24789723523,0.978579999846,3,orange,2018-04-11,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-05,0.226581773207,0.0591521574947,1.73676594231,1.29323792767,1.58123230268,1.58172915068,0.235274445659,0.254759484021,0.978039745281,3,orange,2018-04-12,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-06,0.218002823477,0.046817490746,1.74962302009,1.30343151175,1.57872928521,1.57887161333,0.242481683326,0.261440501814,0.976373538608,3,orange,2018-04-13,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-07,0.210779218724,0.0364315157544,1.76211335459,1.3133343277,1.57438472776,1.57391170582,0.249606350395,0.267920954611,0.974559183092,3,orange,2018-04-14,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-08,0.204768274585,0.0277890833897,1.77484189643,1.32342600357,1.56792408656,1.56653599881,0.256594933003,0.274200509079,0.972583695257,3,orange,2018-04-15,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-09,0.197772944155,0.0177313173036,1.78661407801,1.33275944036,1.55979647938,1.55725722177,0.263381776013,0.280277720773,0.969249326477,3,orange,2018-04-16,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-10,0.19137729039,0.00853575603815,1.79732110492,1.3412483817,1.54964403098,1.54566681107,0.269967593708,0.286153478583,0.965150316269,3,orange,2018-04-17,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-11,0.184002732754,-0.00206725641893,1.80848968619,1.35010326104,1.53737549882,1.53166060087,0.276351671805,0.291828560285,0.959898868495,3,orange,2018-04-18,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-12,0.183823061063,-0.00232558529438,1.81905573655,1.35848043076,1.52344000067,1.51575132063,0.282534803953,0.297302410324,0.957302055365,3,orange,2018-04-19,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-13,0.193973729974,0.0122688723295,1.8283128773,1.36581984678,1.50747093403,1.49752044336,0.288516196503,0.302574362035,0.95853638749,3,orange,2018-04-20,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-14,0.205632424247,0.029031542949,1.83738929453,1.37301597827,1.48938273851,1.47687029017,0.294296166913,0.307745584363,0.959639270463,3,orange,2018-04-21,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-15,0.217947098082,0.0467373697286,1.84624974012,1.38004087916,1.46964543966,1.4543374596,0.29987511201,0.312822895982,0.96037190283,3,orange,2018-04-22,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-16,0.230101941558,0.0642133951602,1.85412754558,1.38628670528,1.44787761743,1.42948650843,0.305252476238,0.317717339972,0.959995536291,3,orange,2018-04-23,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-17,0.241740013652,0.0809464155648,1.86236858098,1.39282051404,1.42397280368,1.40219588867,0.310428338962,0.322421746897,0.958654272758,3,orange,2018-04-24,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-18,0.253833300833,0.098333936411,1.86953255197,1.39850038483,1.39814088959,1.37270521987,0.315403017642,0.326941690973,0.956513180372,3,orange,2018-04-25,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-19,0.265588044102,0.115234704629,1.87574902487,1.40342904283,1.37065419001,1.34132538674,0.320175797994,0.331273394423,0.9533297114,3,orange,2018-04-26,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-20,0.277645746694,0.132571062564,1.88230853386,1.40862967299,1.3414084657,1.3079373859,0.324748029222,0.33541919058,0.949712707151,3,orange,2018-04-27,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-21,0.29148943197,0.152475275763,1.8882033656,1.41330332155,1.30964095836,1.27167042425,0.329118441486,0.339370443543,0.945816340522,3,orange,2018-04-28,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-22,0.309490058922,0.17835626839,1.8927600735,1.41691605423,1.27625753755,1.233558676,0.333287352246,0.343225366344,0.942943666207,3,orange,2018-04-29,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-23,0.329392204094,0.206971231294,1.89757389886,1.4207326395,1.24207778485,1.19453780581,0.337254761502,0.346986342538,0.940747225535,3,orange,2018-04-30,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-24,0.349108490558,0.235318969737,1.90215779681,1.4243669295,1.20589988243,1.15323577398,0.34102122481,0.350647149901,0.937640557737,3,orange,2018-05-01,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-25,0.501096751991,0.453845084642,2.44028048801,1.8510112257,1.41415129075,1.39098328615,0.345424966971,0.356571612366,1.23194653216,3,orange,2018-05-02,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-26,0.825386634827,0.920103514939,3.79219152038,2.92285811185,2.0107715367,2.07210703141,0.351225604057,0.367943321544,1.97168955273,4,red,2018-05-03,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-27,0.966272732915,1.12266712985,4.5401399646,3.51586030782,2.36245760347,2.47360485616,0.358302722974,0.381860974379,2.37071076461,4,red,2018-05-04,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-28,0.972661027958,1.13185211087,4.61554656168,3.57564554837,2.42483585965,2.54481818116,0.366537577294,0.394601421198,2.41743861347,4,red,2018-05-05,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-29,0.978564616519,1.14034018922,4.6920322813,3.63628635863,2.4888753184,2.61792799646,0.375810230113,0.406166328667,2.46485151477,4,red,2018-05-06,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-30,0.98394596341,1.14807739747,4.76914362677,3.69742318905,2.5542618166,2.69257564184,0.386001855637,0.416569616167,2.51269207612,4,red,2018-05-07,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-01,0.97762753471,1.13899286908,4.83657924985,3.75088873588,2.62081171122,2.76855146361,0.396992199502,0.425875277842,2.55281102286,4,red,2018-05-08,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-02,0.94847647085,1.09707996955,4.88728548221,3.79109058051,2.68453152426,2.84129635954,0.407889061953,0.434133499569,2.57648896986,4,red,2018-05-09,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-03,0.843765481737,0.946528305735,4.72878631142,3.66542636252,2.65009192351,2.80197883721,0.417756181867,0.44138836282,2.47131116849,4,red,2018-05-10,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-04,0.73931286609,0.796348126859,4.56445839536,3.53514089187,2.60907888421,2.75515683423,0.426573467145,0.447750900056,2.36221528432,4,red,2018-05-11,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-05,0.633717950018,0.644525568028,4.39267005731,3.39894051269,2.56158101185,2.70093150592,0.434340600326,0.453196413925,2.24813252888,4,red,2018-05-12,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-06,0.525996120972,0.489644970211,4.21553831877,3.25850368079,2.50738537013,2.63905975631,0.44105662903,0.457723828906,2.1290694691,4,red,2018-05-13,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-07,0.420879258813,0.338509749095,4.03176011962,3.11279728016,2.44596255494,2.5689371981,0.446722664368,0.461392811664,2.00674807578,4,red,2018-05-14,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-08,0.340794105059,0.2233646889,3.8408641665,2.96144765135,2.37806140505,2.49141873333,0.451338150785,0.464152811212,1.89207702453,4,red,2018-05-15,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-09,0.275806299371,0.129926336759,3.64448113088,2.80574765322,2.30410667721,2.40698928,0.454903088279,0.465958883269,1.78088775666,4,red,2018-05-16,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-10,0.210781831463,0.0364352723047,3.44196668444,2.64518643755,2.22311071418,2.31452129209,0.457418270503,0.466813565135,1.66538100065,4,red,2018-05-17,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-11,0.185904912867,0.000667665514926,3.23220626115,2.47888033371,2.13564369677,2.2146657091,0.458882268884,0.466790745698,1.56473790277,4,red,2018-05-18,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-12,0.187103248361,0.00239061173165,3.01805233866,2.30909089529,2.04545190781,2.11169942611,0.459295956439,0.466264202736,1.47439364438,3,orange,2018-05-19,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-13,0.186680134962,0.00178226654442,2.79827769017,2.13484512985,1.95152982744,2.00447450442,0.458659888723,0.46532393625,1.38036730027,3,orange,2018-05-20,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-14,0.184976169674,-0.000667665514926,2.57503571972,1.95785033866,1.85313370255,1.892141848,0.456972795895,0.464101090414,1.28310817371,3,orange,2018-05-21,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-15,0.182335557833,-0.00446429191942,2.34817445196,1.77798602983,1.75201280612,1.77669849158,0.45423539224,0.462614770364,1.18340674316,3,orange,2018-05-22,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-16,0.178394130366,-0.010131208716,2.14651157557,1.61809997155,1.69388698281,1.71033990128,0.450449503932,0.460737796497,1.10610288804,3,orange,2018-05-23,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-17,0.174330547526,-0.015973758411,1.97157061992,1.4794000763,1.66741282792,1.68011602661,0.4457082371,0.458121337928,1.04784744817,3,orange,2018-05-24,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-18,0.168964257906,-0.0236893175685,1.8789541886,1.4059702195,1.6388530701,1.64751115049,0.439929085037,0.454658505768,1.00993068414,3,orange,2018-05-25,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-19,0.162292520168,-0.0332818276332,1.8338180351,1.3701845469,1.60359249779,1.60725637665,0.433111412825,0.450280522239,0.981386365305,3,orange,2018-05-26,valid,fold1_h7_change_point_ordered_kmeans_v1,ootang_automatic_future_deformation_state_labels,exploratory_proxy_labels_not_formal_warning,ootang,False
