fit_prefix,arm,seed,query_origin,teacher,teacher_age,within_fitting_prefix,point,initial_residual_mm,true_day1_residual_mm,predicted_day1_correction_mm,error_to_half_target_mm,forecast_day1_error_mm
612,GRU_GRAPH,1,612,612,0,False,MJ1,-0.0031906685073863628,-0.18064671929926135,-1.959121965842235,-1.8687986061926043,-1.7784752465429736
612,GRU_GRAPH,2,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,2.2292868507986436,0.071866272746688775,-2.0855543053052661
612,GRU_GRAPH,2,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,32.080854907123381,30.053658928173405,28.026462949223429
612,GRU_GRAPH,2,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-0.80724466515290672,-1.0606045362612937,-1.3139644073696806
612,GRU_GRAPH,2,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-5.2455712425505769,-5.2928451524375735,-5.34011906232457
612,GRU_GRAPH,2,612,612,0,False,ATU1,0.0085362289362933552,0.010268056899974454,-0.24131875973014597,-0.24645278818013319,-0.25158681663012039
612,GRU_GRAPH,2,612,612,0,False,ATU5,0.00077395529689283649,-0.17359115168420658,8.8761193755632579,8.9629149514053612,9.0497105272474645
612,GRU_GRAPH,2,612,612,0,False,MJ3,-0.0069391467013701913,-0.27623269972355047,-2.1044073841210729,-1.9662910342592976,-1.8281746843975224
612,GRU_GRAPH,2,612,612,0,False,MJ1,-0.0031906685073863628,-0.18064671929926135,-4.5688151833698081,-4.4784918237201774,-4.3881684640705467
612,COND_ATTN,0,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,25.349173937165784,23.191753359113829,21.034332781061874
612,COND_ATTN,0,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,52.414177713182575,50.386981734232599,48.359785755282623
612,COND_ATTN,0,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,2.0683100661893179,1.814950195080931,1.5615903239725442
612,COND_ATTN,0,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-1.8576167257872431,-1.9048906356742397,-1.9521645455612362
612,COND_ATTN,0,612,612,0,False,ATU1,0.0085362289362933552,0.010268056899974454,25.179772490074477,25.17463846162449,25.169504433174502
612,COND_ATTN,0,612,612,0,False,ATU5,0.00077395529689283649,-0.17359115168420658,70.465817047153422,70.552612622995525,70.639408198837629
612,COND_ATTN,0,612,612,0,False,MJ3,-0.0069391467013701913,-0.27623269972355047,-5.091581447518422,-4.9534650976566468,-4.8153487477948715
612,COND_ATTN,0,612,612,0,False,MJ1,-0.0031906685073863628,-0.18064671929926135,-9.5969654441707188,-9.5066420845210882,-9.4163187248714575
612,COND_ATTN,1,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,27.142785375403744,24.985364797351789,22.827944219299834
612,COND_ATTN,1,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,56.765609941152398,54.738413962202422,52.711217983252446
612,COND_ATTN,1,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,1.5809916640935375,1.3276317929851507,1.0742719218767638
612,COND_ATTN,1,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-3.6812117553402679,-3.7284856652272644,-3.775759575114261
612,COND_ATTN,1,612,612,0,False,ATU1,0.0085362289362933552,0.010268056899974454,26.092438848067427,26.08730481961744,26.082170791167453
612,COND_ATTN,1,612,612,0,False,ATU5,0.00077395529689283649,-0.17359115168420658,70.630051772166269,70.716847348008372,70.803642923850475
612,COND_ATTN,1,612,612,0,False,MJ3,-0.0069391467013701913,-0.27623269972355047,-6.5711604061323374,-6.4330440562705622,-6.294927706408787
612,COND_ATTN,1,612,612,0,False,MJ1,-0.0031906685073863628,-0.18064671929926135,-11.875486474271243,-11.785163114621612,-11.694839754971982
612,COND_ATTN,2,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,27.173878107053245,25.01645752900129,22.859036950949335
612,COND_ATTN,2,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,64.159001125034735,62.131805146084758,60.104609167134782
612,COND_ATTN,2,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-2.3532980359187272,-2.6066579070271141,-2.860017778135501
612,COND_ATTN,2,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-6.3597782122484947,-6.4070521221354912,-6.4543260320224878
612,COND_ATTN,2,612,612,0,False,ATU1,0.0085362289362933552,0.010268056899974454,25.587222819319564,25.582088790869577,25.576954762419589
612,COND_ATTN,2,612,612,0,False,ATU5,0.00077395529689283649,-0.17359115168420658,76.22586756896699,76.312663144809093,76.399458720651197
612,COND_ATTN,2,612,612,0,False,MJ3,-0.0069391467013701913,-0.27623269972355047,-7.4294605731824959,-7.2913442233207206,-7.1532278734589454
612,COND_ATTN,2,612,612,0,False,MJ1,-0.0031906685073863628,-0.18064671929926135,-12.357634571706901,-12.267311212057271,-12.17698785240764
792,GRU_LOCAL,0,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,11.922990237546152,9.7655696594941972,7.6081490814422423
792,GRU_LOCAL,0,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,27.919366610187883,25.892170631237907,23.86497465228793
792,GRU_LOCAL,0,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-20.355291970698048,-20.608651841806434,-20.862011712914821
792,GRU_LOCAL,0,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-7.2305577556377569,-7.2778316655247535,-7.32510557541175
792,GRU_LOCAL,0,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,13.011359039309953,13.006225010859966,13.001090982409979
792,GRU_LOCAL,0,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,14.563284891430364,14.650080467272467,14.73687604311457
792,GRU_LOCAL,0,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,-7.9008149767274238,-7.7626986268656486,-7.6245822770038734
792,GRU_LOCAL,0,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,1.2285046326943339,1.3188279923439645,1.4091513519935952
792,GRU_LOCAL,0,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,-1.1154567140676681,-1.0493689304860458,-0.98328114690442359
792,GRU_LOCAL,0,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,1.0953870638414716,1.127582129951165,1.1597771960608585
792,GRU_LOCAL,0,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-19.249657739561101,-19.184223993450544,-19.118790247339987
792,GRU_LOCAL,0,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-8.2695998743257704,-8.2307472242092743,-8.1918945740927782
792,GRU_LOCAL,1,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,4.738511001523479,2.5810904234715242,0.42366984541956931
792,GRU_LOCAL,1,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,19.461388676662345,17.434192697712369,15.406996718762393
792,GRU_LOCAL,1,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-28.064062699138283,-28.31742257024667,-28.570782441355057
792,GRU_LOCAL,1,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-11.015611384116285,-11.062885294003282,-11.110159203890278
792,GRU_LOCAL,1,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,16.556717104931025,16.551583076481037,16.54644904803105
792,GRU_LOCAL,1,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,18.093058424380271,18.179854000222374,18.266649576064477
792,GRU_LOCAL,1,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,-8.4531393556163721,-8.3150230057545969,-8.1769066558928216
792,GRU_LOCAL,1,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,4.5923535559969952,4.6826769156466259,4.7730002752962566
792,GRU_LOCAL,1,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,-3.5685943185164217,-3.5025065349347995,-3.4364187513531772
792,GRU_LOCAL,1,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,4.4249544952734237,4.4571495613831171,4.4893446274928106
792,GRU_LOCAL,1,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-20.081731172842527,-20.01629742673197,-19.950863680621413
792,GRU_LOCAL,1,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-8.790064094863741,-8.7512114447472449,-8.7123587946307488
792,GRU_LOCAL,2,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,7.3328292254009426,5.1754086473489878,3.0179880692970329
792,GRU_LOCAL,2,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,21.817215978727575,19.790019999777599,17.762824020827622
792,GRU_LOCAL,2,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-19.753238041362131,-20.006597912470518,-20.259957783578905
792,GRU_LOCAL,2,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-7.4197539196391542,-7.4670278295261507,-7.5143017394131473
792,GRU_LOCAL,2,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,9.3721821793999887,9.3670481509500014,9.3619141225000142
792,GRU_LOCAL,2,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,13.092709880367922,13.179505456210025,13.266301032052128
792,GRU_LOCAL,2,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,-9.9096733479058567,-9.7715569980440815,-9.6334406481823063
792,GRU_LOCAL,2,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,-0.55653193349520191,-0.46620857384557124,-0.37588521419594056
792,GRU_LOCAL,2,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,-2.3271350976311242,-2.261047314049502,-2.1949595304678797
792,GRU_LOCAL,2,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,2.9683622829455034,3.0005573490551969,3.0327524151648904
792,GRU_LOCAL,2,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-21.380011537603608,-21.314577791493051,-21.249144045382494
792,GRU_LOCAL,2,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-8.5591969101772278,-8.5203442600607318,-8.4814916099442357
792,GRU_GRAPH,0,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,11.715745701636314,9.5583251235843587,7.4009045455324038
792,GRU_GRAPH,0,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,27.487628902351847,25.460432923401871,23.433236944451895
792,GRU_GRAPH,0,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-20.72974048665899,-20.983100357767377,-21.236460228875764
792,GRU_GRAPH,0,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-7.5276672603157149,-7.5749411702027114,-7.6222150800897079
792,GRU_GRAPH,0,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,12.732143663125029,12.727009634675042,12.721875606225055
792,GRU_GRAPH,0,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,14.450830913633851,14.537626489475954,14.624422065318058
792,GRU_GRAPH,0,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,-7.9362662918185727,-7.7981499419567974,-7.6600335920950222
792,GRU_GRAPH,0,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,1.337185392040509,1.4275087516901397,1.5178321113397704
792,GRU_GRAPH,0,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,-0.93815378597612209,-0.87206600239449983,-0.80597821881287757
792,GRU_GRAPH,0,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,1.2047720031766294,1.2369670692863228,1.2691621353960163
792,GRU_GRAPH,0,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-18.936775842987672,-18.871342096877115,-18.805908350766558
792,GRU_GRAPH,0,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-8.256563757910838,-8.2177111077943419,-8.1788584576778458
792,GRU_GRAPH,1,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,4.7507033215740488,2.593282743522094,0.43586216547013912
792,GRU_GRAPH,1,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,18.931846222177814,16.904650243227838,14.877454264277862
792,GRU_GRAPH,1,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-28.174979144182199,-28.428339015290586,-28.681698886398973
792,GRU_GRAPH,1,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-11.657438536683497,-11.704712446570493,-11.75198635645749
792,GRU_GRAPH,1,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,16.121413652847362,16.116279624397375,16.111145595947388
792,GRU_GRAPH,1,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,17.735850037937876,17.822645613779979,17.909441189622083
792,GRU_GRAPH,1,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,-8.7402305278418648,-8.6021141779800896,-8.4639978281183144
792,GRU_GRAPH,1,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,4.5141488194220445,4.6044721790716752,4.6947955387213058
792,GRU_GRAPH,1,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,-3.4235718030557747,-3.3574840194741524,-3.2913962358925302
792,GRU_GRAPH,1,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,4.5123523176200786,4.5445473837297721,4.5767424498394655
792,GRU_GRAPH,1,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-19.765940051326222,-19.700506305215665,-19.635072559105108
792,GRU_GRAPH,1,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-8.8056887872004364,-8.7668361370839403,-8.7279834869674442
792,GRU_GRAPH,2,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,8.0625632297255123,5.9051426516735575,3.7477220736216026
792,GRU_GRAPH,2,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,22.649154361409114,20.621958382459137,18.594762403509161
792,GRU_GRAPH,2,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-19.287541829927065,-19.540901701035452,-19.794261572143839
792,GRU_GRAPH,2,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-7.2969735788174113,-7.3442474887044078,-7.3915213985914043
792,GRU_GRAPH,2,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,8.7266170441850086,8.7214830157350214,8.7163489872850342
792,GRU_GRAPH,2,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,12.603392494424845,12.690188070266949,12.776983646109052
792,GRU_GRAPH,2,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,-10.52225235390071,-10.384136004038934,-10.246019654177159
792,GRU_GRAPH,2,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,-0.65942410973604493,-0.56910075008641425,-0.47877739043678358
792,GRU_GRAPH,2,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,-1.5191597460198381,-1.4530719624382158,-1.3869841788565935
792,GRU_GRAPH,2,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,3.1576901632266705,3.189885229336364,3.2220802954460575
792,GRU_GRAPH,2,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-20.629318056876091,-20.563884310765534,-20.498450564654977
792,GRU_GRAPH,2,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-8.1301694024296811,-8.091316752313185,-8.052464102196689
792,COND_ATTN,0,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,23.156867436087968,20.999446858036013,18.842026279984058
792,COND_ATTN,0,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,65.774260834348752,63.747064855398776,61.7198688764488
792,COND_ATTN,0,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-2.4099492145496773,-2.6633090856580641,-2.916668956766451
792,COND_ATTN,0,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-6.5362680914596565,-6.583542001346653,-6.6308159112336496
792,COND_ATTN,0,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,3.541676514954144,3.5365424865041568,3.5314084580541696
792,COND_ATTN,0,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,8.6752071188117199,8.7620026946538232,8.8487982704959265
792,COND_ATTN,0,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,8.5019722487132157,8.6400885985749909,8.7782049484367661
792,COND_ATTN,0,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,8.2849389829954596,8.3752623426450903,8.465585702294721
792,COND_ATTN,0,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,4.5626410786640186,4.6287288622456408,4.6948166458272631
792,COND_ATTN,0,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,12.976080508076764,13.008275574186458,13.040470640296151
792,COND_ATTN,0,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-48.477826626131325,-48.412392880020768,-48.346959133910211
792,COND_ATTN,0,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-18.32877691922495,-18.289924269108454,-18.251071618991958
792,COND_ATTN,1,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,26.892973953968085,24.73555337591613,22.578132797864175
792,COND_ATTN,1,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,76.029525576631769,74.002329597681793,71.975133618731817
792,COND_ATTN,1,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-5.1318939771615657,-5.3852538482699526,-5.6386137193783394
792,COND_ATTN,1,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-7.9468692310848024,-7.9941431409717989,-8.0414170508587954
792,COND_ATTN,1,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,4.8730848736134575,4.8679508451634703,4.8628168167134831
792,COND_ATTN,1,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,12.980609601767016,13.067405177609119,13.154200753451223
792,COND_ATTN,1,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,1.3074080498468446,1.4455243997086198,1.583640749570395
792,COND_ATTN,1,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,3.9222740532205087,4.0125974128701394,4.1029207725197701
792,COND_ATTN,1,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,13.525566877399687,13.591654660981309,13.657742444562931
792,COND_ATTN,1,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,34.716062976176453,34.748258042286146,34.780453108395839
792,COND_ATTN,1,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-43.397508565999296,-43.332074819888739,-43.266641073778182
792,COND_ATTN,1,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-17.82118036130986,-17.782327711193364,-17.743475061076868
792,COND_ATTN,2,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,28.829152195102147,26.671731617050192,24.514311038998237
792,COND_ATTN,2,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,80.863057627863398,78.835861648913422,76.808665669963446
792,COND_ATTN,2,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-12.006811119164976,-12.260170990273362,-12.513530861381749
792,COND_ATTN,2,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-13.835345501170314,-13.882619411057311,-13.929893320944307
792,COND_ATTN,2,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,-2.2962522429919052,-2.3013862714418925,-2.3065202998918797
792,COND_ATTN,2,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,-6.0131333761909049,-5.9263378003488016,-5.8395422245066984
792,COND_ATTN,2,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,9.3339914599501181,9.4721078098118934,9.6102241596736686
792,COND_ATTN,2,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,9.5866215380995374,9.6769448977491681,9.7672682573987988
792,COND_ATTN,2,792,792,0,False,ATU1,-0.020322995361482299,-0.13217556716324452,16.598277037791057,16.664364821372679,16.730452604954301
792,COND_ATTN,2,792,792,0,False,ATU5,-0.0088170841461305827,-0.064390132219386942,47.382762944088356,47.414958010198049,47.447153076307742
792,COND_ATTN,2,792,792,0,False,MJ3,-0.10074822814272011,-0.13086749222111393,-44.754018701545604,-44.688584955435047,-44.62315120932449
792,COND_ATTN,2,792,792,0,False,MJ1,0.018814556727420495,-0.077705300232992158,-21.782270480224199,-21.743417830107703,-21.704565179991206
972,GRU_LOCAL,0,432,432,0,True,ATU1,0.00029053715695681603,4.3148411561039097,18.524623101506407,16.367202523454452,14.209781945402497
972,GRU_LOCAL,0,432,432,0,True,ATU5,0.0049321198872576133,4.0543919578999521,30.423614336528939,28.396418357578963,26.369222378628987
972,GRU_LOCAL,0,432,432,0,True,MJ3,0.0083711120632870006,0.50671974221677374,-8.9691586042687419,-9.2225184753771288,-9.4758783464855156
972,GRU_LOCAL,0,432,432,0,True,MJ1,-0.009368641976152503,0.094547819773993069,-5.3103845091740123,-5.3576584190610088,-5.4049323289480053
972,GRU_LOCAL,0,612,612,0,True,ATU1,0.0085362289362933552,0.010268056899974454,9.9766181243251015,9.9714840958751143,9.9663500674251271
972,GRU_LOCAL,0,612,612,0,True,ATU5,0.00077395529689283649,-0.17359115168420658,8.5360158445469096,8.6228114203890129,8.7096069962311162
972,GRU_LOCAL,0,612,612,0,True,MJ3,-0.0069391467013701913,-0.27623269972355047,-15.872741892373895,-15.73462554251212,-15.596509192650345
972,GRU_LOCAL,0,612,612,0,True,MJ1,-0.0031906685073863628,-0.18064671929926135,-2.163673206017664,-2.0733498463680333,-1.9830264867184026
