fold,date,station,actual,p10,p50,p90,interval_status,interval_level,interval_color,interval_reason,interval_mapping_basis,interval_mu,interval_sigma,interval_z,velocity_mm_per_day,velocity_status,acceleration_mm_per_day_squared,acceleration_status,comparator_v0_mm_per_day,tangent_angle_degree,target_end_date,future_displacement_rate_mm_per_day,future_velocity_q90_mm_per_day,label_status,case,formal_warning_output,ecdf_future_displacement_rate_mm_per_day,ecdf_future_velocity_q90_mm_per_day,severity,auto_state_level,auto_state_color,boundary_version,artifact_kind,artifact_status
1,2018-10-22,MJ1,933.889621126,933.737169703,934.192080079,934.855604443,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,934.192080079,0.436360165324,-0.69314061307,0.0622805517256,valid,0.000303662047599,valid,0.277793969981,12.6365798958,2018-10-29,0.062615487768,0.062755851661,valid,ootang,False,0.285714285714,0.271428571429,0.278571428571,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-22,MJ3,1204.42642474,1204.25878486,1204.81955421,1205.72709149,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1204.81955421,0.57286357488,-0.686253211504,0.133000089434,valid,-0.00362713969389,valid,0.508958112156,14.6449459514,2018-10-29,0.116477006073,0.126827336415,valid,ootang,False,0.821428571429,0.817857142857,0.819642857143,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-22,MJ9,343.30528,343.081531925,343.292680777,343.585233084,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,343.292680777,0.19652029154,0.0641115617938,0.17209,valid,-0.0103800000001,valid,0.103383166641,59.0046327308,2018-10-29,0.117892857143,0.153152,valid,ootang,False,0.514285714286,0.564285714286,0.539285714286,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-23,ATU1,449.757327229,449.108610881,450.230063629,451.802281502,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,450.230063629,1.05094246081,-0.449821391801,0.164953430618,valid,-0.00123946860407,valid,1.45749892556,6.45701356828,2018-10-30,0.154371409507,0.16193918729,valid,ootang,False,0.607142857143,0.592857142857,0.6,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-23,ATU2,324.10327,323.894220095,325.080950197,326.986774886,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,325.080950197,1.20656813665,-0.810298371905,0.09802,valid,-0.00387999999998,valid,1.15246180399,4.86146132254,2018-10-30,0.0773442857143,0.090866,valid,ootang,False,0.55,0.55,0.55,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-23,ATU3,549.77049,549.475173402,551.445391815,554.583694056,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,551.445391815,1.99310235799,-0.840349121043,0.17086,valid,-0.00570000000005,valid,1.75867837307,5.54901360256,2018-10-30,0.140142857143,0.160282,valid,ootang,False,0.525,0.578571428571,0.551785714286,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-23,ATU4,278.97118,278.751368324,279.997986587,281.958608044,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,279.997986587,1.25131275404,-0.820583489802,0.11621,valid,-0.00434999999993,valid,1.02070105311,6.49533432026,2018-10-30,0.08989,0.10762,valid,ootang,False,0.660714285714,0.667857142857,0.664285714286,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-23,ATU5,584.05886206,583.647894444,585.243650045,587.717773322,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,585.243650045,1.58787362092,-0.746147532888,0.168527717409,valid,-0.00289113124063,valid,1.83120120352,5.25818983256,2018-10-30,0.153253329803,0.163221765939,valid,ootang,False,0.460714285714,0.503571428571,0.482142857143,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-23,MJ1,933.952132031,933.787221249,934.242803785,934.899385929,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,934.242803785,0.433913885554,-0.669883503664,0.062510904428,valid,0.000230352702374,valid,0.277793969981,12.6818089583,2018-10-30,0.0625526030869,0.062755851661,valid,ootang,False,0.278571428571,0.271428571429,0.275,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-23,MJ3,1204.55562981,1204.36874474,1204.93187812,1205.82782655,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1204.93187812,0.569264491761,-0.660937605306,0.12920507269,valid,-0.00379501674411,valid,0.508958112156,14.2443080706,2018-10-30,0.112010481136,0.122763716394,valid,ootang,False,0.810714285714,0.807142857143,0.808928571429,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-23,MJ9,343.46592,343.249976842,343.46114071,343.751158418,valid,1,blue,thesis_figure_5_1_observed_blue_region,specified_thesis_figure_5_1_normal_regions,343.46114071,0.195537269716,0.0244418353608,0.16064,valid,-0.01145,valid,0.103383166641,57.235862218,2018-10-30,0.102237142857,0.140024,valid,ootang,False,0.496428571429,0.521428571429,0.508928571429,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-24,ATU1,449.920572512,449.216615843,450.343747408,451.895305764,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,450.343747408,1.0450977023,-0.404914196308,0.163245283122,valid,-0.00170814749521,valid,1.45749892556,6.39070509857,2018-10-31,0.150788546447,0.159481153569,valid,ootang,False,0.596428571429,0.585714285714,0.591071428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-24,ATU2,324.19698,323.937346316,325.128945,327.007516864,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,325.128945,1.1978348671,-0.778041302654,0.09371,valid,-0.00431000000003,valid,1.15246180399,4.64865811278,2018-10-31,0.0713185714286,0.085862,valid,ootang,False,0.535714285714,0.535714285714,0.535714285714,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-24,ATU3,549.93499,549.587179828,551.561342345,554.666602793,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,551.561342345,1.98174982071,-0.820664812378,0.1645,valid,-0.00635999999997,valid,1.75867837307,5.34367871813,2018-10-31,0.131145714286,0.152868,valid,ootang,False,0.507142857143,0.535714285714,0.521428571429,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-24,ATU4,279.08231,278.84061861,280.088675672,282.032543306,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,280.088675672,1.24533755839,-0.808106737934,0.11113,valid,-0.00508000000002,valid,1.02070105311,6.213668655,2018-10-31,0.0818171428571,0.101338,valid,ootang,False,0.642857142857,0.65,0.646428571429,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-24,ATU5,584.224189491,583.754061824,585.35532363,587.799410152,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,585.35532363,1.57830296425,-0.716677446501,0.165327430948,valid,-0.00320028646092,valid,1.83120120352,5.15888248526,2018-10-31,0.148816422461,0.159526831126,valid,ootang,False,0.428571428571,0.457142857143,0.442857142857,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-24,MJ1,934.014799978,933.840231301,934.296411758,934.949189051,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,934.296411758,0.432662693897,-0.650880660597,0.0626679477843,valid,0.000157043356353,valid,0.277793969981,12.712634745,2018-10-31,0.0624164090599,0.062755851661,valid,ootang,False,0.271428571429,0.271428571429,0.271428571429,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-24,MJ3,1204.68087199,1204.47316807,1205.03854741,1205.9217713,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1205.03854741,0.565176242062,-0.63285642565,0.125242178899,valid,-0.00396289379091,valid,0.508958112156,13.8244244902,2018-10-31,0.10737607915,0.118532219325,valid,ootang,False,0.803571428571,0.796428571429,0.8,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-24,MJ9,343.61408,343.40877968,343.619918391,343.909648525,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,343.619918391,0.19541525671,-0.0298768422837,0.14816,valid,-0.01248,valid,0.103383166641,55.0934144455,2018-10-31,0.0855257142857,0.12584,valid,ootang,False,0.485714285714,0.492857142857,0.489285714286,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-25,ATU1,450.081640969,449.369545842,450.501693445,452.054099878,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,450.501693445,1.04738560158,-0.401048549291,0.161068456736,valid,-0.00217682638674,valid,1.45749892556,6.3061781168,2018-11-01,0.146737004495,0.156554440957,valid,ootang,False,0.585714285714,0.578571428571,0.582142857143,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-25,ATU2,324.28595,324.018788298,325.2148683,327.093717833,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,325.2148683,1.19969159812,-0.774297579343,0.08897,valid,-0.00473999999997,valid,1.15246180399,4.41447567793,2018-11-01,0.0648642857143,0.080436,valid,ootang,False,0.521428571429,0.525,0.523214285714,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-25,ATU3,550.09246,549.748168494,551.727392795,554.83684393,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,551.727392795,1.98535969593,-0.823494502308,0.15747,valid,-0.00702999999999,valid,1.75867837307,5.11655256815,2018-11-01,0.121491428571,0.144796,valid,ootang,False,0.485714285714,0.503571428571,0.494642857143,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-25,ATU4,279.18759,278.954253228,280.20503765,282.152520376,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,280.20503765,1.24781208217,-0.815385316974,0.10528,valid,-0.00585000000001,valid,1.02070105311,5.88893646852,2018-11-01,0.0730014285714,0.094312,valid,ootang,False,0.621428571429,0.635714285714,0.628571428571,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-25,ATU5,584.386007481,583.915615765,585.520626214,587.969663409,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,585.520626214,1.58169702479,-0.717342648799,0.161817989267,valid,-0.00350944168133,valid,1.83120120352,5.04994609594,2018-11-01,0.144070359899,0.155522741092,valid,ootang,False,0.4,0.425,0.4125,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-25,MJ1,934.07755166,933.907889471,934.364603107,935.022338634,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,934.364603107,0.434805182492,-0.660184051156,0.0627516817952,valid,8.37340109001e-05,valid,0.277793969981,12.729067702,2018-11-01,0.062206905687,0.0627243756509,valid,ootang,False,0.264285714286,0.25,0.257142857143,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-25,MJ3,1204.8019834,1204.59824523,1205.16413724,1206.04916249,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1205.16413724,0.566079069717,-0.639758408266,0.121111408058,valid,-0.00413077084113,valid,0.508958112156,13.385136494,2018-11-01,0.102573800116,0.114132845208,valid,ootang,False,0.792857142857,0.789285714286,0.791071428571,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-25,MJ9,343.74868,343.560497585,343.77188282,344.064687431,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,343.77188282,0.196710953663,-0.117953878241,0.1346,valid,-0.01356,valid,0.103383166641,52.4729618269,2018-11-01,0.06776,0.11061,valid,ootang,False,0.475,0.475,0.475,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-26,ATU1,450.24006392,449.580664106,450.713017255,452.293961747,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,450.713017255,1.05859999274,-0.446772471304,0.158422951458,valid,-0.00264550527743,valid,1.45749892556,6.20341507958,2018-11-02,0.142233192073,0.153159049453,valid,ootang,False,0.578571428571,0.567857142857,0.573214285714,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-26,ATU2,324.36974,324.150355079,325.349728054,327.264499351,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,325.349728054,1.21499132768,-0.806580287155,0.08379,valid,-0.00518000000005,valid,1.15246180399,4.15838595545,2018-11-02,0.0585514285714,0.074588,valid,ootang,False,0.457142857143,0.510714285714,0.483928571429,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-26,ATU3,550.24226,549.970735045,551.953459081,555.111424457,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,551.953459081,2.00565308094,-0.853187970151,0.1498,valid,-0.00766999999996,valid,1.75867837307,4.86856540896,2018-11-02,0.11201,0.13606,valid,ootang,False,0.467857142857,0.482142857143,0.475,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-26,ATU4,279.2863,279.097925623,280.350659839,282.32461987,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,280.350659839,1.25890298725,-0.845466132225,0.09871,valid,-0.00657000000001,valid,1.02070105311,5.5237850727,2018-11-02,0.0642928571429,0.086532,valid,ootang,False,0.607142857143,0.617857142857,0.6125,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-26,ATU5,584.544006873,584.148053477,585.752360804,588.249503566,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,585.752360804,1.60019120957,-0.755130964455,0.157999392365,valid,-0.00381859690151,valid,1.83120120352,4.93137166361,2018-11-02,0.139027913196,0.151209495838,valid,ootang,False,0.371428571429,0.392857142857,0.382142857143,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-26,MJ1,934.140313767,933.992509158,934.449535326,935.122319887,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,934.449535326,0.440798536808,-0.701503143125,0.0627621064596,valid,1.04246643104e-05,valid,0.277793969981,12.7311134129,2018-11-02,0.061926710668,0.0626175053623,valid,ootang,False,0.253571428571,0.242857142857,0.248214285714,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-26,MJ3,1204.91879616,1204.74953658,1205.31293125,1206.21720654,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1205.31293125,0.57261517512,-0.688307095058,0.11681276017,valid,-0.00429864788794,valid,0.508958112156,12.9262880423,2018-11-02,0.0976134591383,0.109565594041,valid,ootang,False,0.782142857143,0.778571428571,0.780357142857,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-26,MJ9,343.86868,343.704599481,343.916700124,344.216162218,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,343.916700124,0.199587506064,-0.24059684188,0.12,valid,-0.0146,valid,0.103383166641,49.2542334681,2018-11-02,0.0503542857143,0.094318,valid,ootang,False,0.464285714286,0.464285714286,0.464285714286,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-27,ATU1,450.395372687,449.785790791,450.921201422,452.539037232,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,450.921201422,1.07418611851,-0.489513619473,0.155308767289,valid,-0.00311418416914,valid,1.45749892556,6.08239518162,2018-11-03,0.137359151283,0.149294979058,valid,ootang,False,0.567857142857,0.557142857143,0.5625,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-27,ATU2,324.44794,324.268640255,325.478281118,327.437253387,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,325.478281118,1.2362424921,-0.833445804179,0.0782,valid,-0.00558999999993,valid,1.15246180399,3.88184003968,2018-11-03,0.0529871428571,0.068304,valid,ootang,False,0.375,0.496428571429,0.435714285714,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-27,ATU3,550.38372,550.181632911,552.173674224,555.391579304,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,552.173674224,2.03267386882,-0.880590955183,0.14146,valid,-0.00833999999998,valid,1.75867837307,4.59870839154,2018-11-03,0.103604285714,0.12667,valid,ootang,False,0.410714285714,0.467857142857,0.439285714286,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-27,ATU4,279.37768,279.234689061,280.491965877,282.498535624,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,280.491965877,1.27339805824,-0.875049141139,0.09138,valid,-0.00732999999997,valid,1.02070105311,5.11586339097,2018-11-03,0.0566171428571,0.07802,valid,ootang,False,0.582142857143,0.596428571429,0.589285714286,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-27,ATU5,584.697878513,584.370010153,585.97814318,588.531329179,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,585.97814318,1.62354922787,-0.788559191316,0.153871640244,valid,-0.00412775212146,valid,1.83120120352,4.80314978141,2018-11-03,0.133752937748,0.146587095364,valid,ootang,False,0.317857142857,0.364285714286,0.341071428571,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-27,MJ1,934.203012988,934.079661513,934.538054676,935.230124961,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,934.538054676,0.448856247519,-0.746434275371,0.0626992217784,valid,-6.28846811424e-05,valid,0.277793969981,12.718772574,2018-11-03,0.0615889125004,0.0624373257278,valid,ootang,False,0.242857142857,0.235714285714,0.239285714286,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-27,MJ3,1205.03114239,1204.89368986,1205.45567691,1206.38147342,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1205.45567691,0.580462547646,-0.731372799987,0.112346235233,valid,-0.00446652493679,valid,0.508958112156,12.4477272504,2018-11-03,0.0925441317388,0.104830465827,valid,ootang,False,0.775,0.771428571429,0.773214285714,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-27,MJ9,343.97303,343.836097266,344.050138839,344.359736826,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,344.050138839,0.20429930946,-0.377430738147,0.10435,valid,-0.01565,valid,0.103383166641,45.2666645481,2018-11-03,0.0348328571429,0.076974,valid,ootang,False,0.45,0.453571428571,0.451785714286,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-28,ATU1,450.547098592,449.969287078,451.104220407,452.744746802,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,451.104220407,1.08285268776,-0.514494558712,0.151725904229,valid,-0.00358286305993,valid,1.45749892556,5.94309465876,2018-11-04,0.132213332647,0.144962229772,valid,ootang,False,0.557142857143,0.55,0.553571428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-28,ATU2,324.52012,324.356756635,325.572601886,327.555281957,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,325.572601886,1.24791280931,-0.843393767497,0.07218,valid,-0.00602000000003,valid,1.15246180399,3.58381901479,2018-11-04,0.0482357142857,0.061592,valid,ootang,False,0.367857142857,0.442857142857,0.405357142857,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-28,ATU3,550.51618,550.353092144,552.349202965,555.596224721,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,552.349202965,2.0456215431,-0.89607140239,0.13246,valid,-0.00900000000013,valid,1.75867837307,4.30726658095,2018-11-04,0.0963714285714,0.116624,valid,ootang,False,0.142857142857,0.446428571429,0.294642857143,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-28,ATU4,279.46098,279.34776588,280.606480543,282.628451288,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,280.606480543,1.27996777624,-0.894944828923,0.0833,valid,-0.00808000000001,valid,1.02070105311,4.66560177184,2018-11-04,0.0500828571429,0.068758,valid,ootang,False,0.453571428571,0.582142857143,0.517857142857,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-28,ATU5,584.847313246,584.556231056,586.16567971,588.748121358,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,586.16567971,1.63547668908,-0.806105322257,0.149434732902,valid,-0.00443690734176,valid,1.83120120352,4.66527073593,2018-11-04,0.128322060031,0.14165553967,valid,ootang,False,0.267857142857,0.332142857143,0.3,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-28,MJ1,934.265576016,934.160566372,934.618737841,935.321560927,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,934.618737841,0.45296498557,-0.779666940477,0.0625630277516,valid,-0.000136194026822,valid,0.277793969981,12.6920409897,2018-11-04,0.0612092173815,0.0621838367477,valid,ootang,False,0.235714285714,0.225,0.230357142857,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-28,MJ3,1205.13885423,1205.01814522,1205.57930033,1206.51549593,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,1205.57930033,0.584195197874,-0.75393653945,0.107711833247,valid,-0.00463440198632,valid,0.508958112156,11.9493079825,2018-11-04,0.0874247085449,0.0999274605639,valid,ootang,False,0.764285714286,0.760714285714,0.7625,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-28,MJ9,344.06066,343.95041448,344.165270233,344.481161713,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,344.165270233,0.207072386544,-0.505186785155,0.08763,valid,-0.01672,valid,0.103383166641,40.28539343,2018-11-04,0.0213671428571,0.058578,valid,ootang,False,0.439285714286,0.442857142857,0.441071428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
1,2018-10-29,ATU1,450.694772954,450.108237462,451.243099901,452.880312414,valid,0,green,thesis_figure_5_1_observed_green_region,specified_thesis_figure_5_1_normal_regions,451.243099901,1.08153211058,-0.506990908615,0.147674362278,valid,-0.00405154195147,valid,1.45749892556,5.78548714643,2018-11-05,0.126894186688,0.140160801595,valid,ootang,False,0.546428571429,0.535714285714,0.541071428571,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning
