fold,date,block_O1_severity,block_O1_future_displacement_rate_mm_per_day,block_O1_future_velocity_q90_mm_per_day,block_O2_severity,block_O2_future_displacement_rate_mm_per_day,block_O2_future_velocity_q90_mm_per_day,block_O3_severity,block_O3_future_displacement_rate_mm_per_day,block_O3_future_velocity_q90_mm_per_day,site_severity,site_future_displacement_rate_mm_per_day,site_future_velocity_q90_mm_per_day,target_end_date,label_status,auto_state_level,auto_state_color,boundary_version,artifact_kind,artifact_status,case,formal_warning_output
1,2018-02-21,0.654166666667,0.15592279038,0.181086305904,0.455357142857,0.101143751979,0.10341329244,0.391071428571,0.0570953409053,0.0617715971901,0.500198412698,0.104720627755,0.115423731845,2018-02-28,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-22,0.654761904762,0.161516439911,0.188114856865,0.444047619048,0.100129864382,0.102577694983,0.374107142857,0.0551619558904,0.0598014055658,0.490972222222,0.105602753394,0.116831319138,2018-03-01,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-23,0.654166666667,0.167329381437,0.195213274797,0.432142857143,0.0989854649269,0.101666833777,0.359821428571,0.0532254538619,0.0578438714573,0.482043650794,0.106513433409,0.118241326677,2018-03-02,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-24,0.653571428571,0.173236597615,0.201817060135,0.421428571429,0.09767955116,0.100684042156,0.346428571429,0.0512976764586,0.0559019948646,0.47380952381,0.107404608411,0.119467699052,2018-03-03,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-25,0.654166666667,0.179160639057,0.207719213428,0.4125,0.0962526344223,0.0996266534533,0.332142857143,0.0494275479326,0.0539777757878,0.46626984127,0.108280273804,0.120441214223,2018-03-04,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-26,0.652976190476,0.185025484952,0.213095234795,0.402976190476,0.0947442736752,0.0984940010017,0.323214285714,0.0476618496789,0.0520712142269,0.459722222222,0.109143869435,0.121220150008,2018-03-05,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-27,0.652976190476,0.190754162103,0.217946457569,0.396428571429,0.0931935516877,0.0972854181347,0.313392857143,0.0460473630924,0.0501793101817,0.454265873016,0.109998358961,0.121803728629,2018-03-06,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-02-28,0.652380952381,0.196270649696,0.222300500396,0.38869047619,0.0916400274209,0.095767929458,0.301785714286,0.0446322981399,0.0482248106288,0.447619047619,0.110847658419,0.122097746828,2018-03-07,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-01,0.65,0.201497498347,0.226288028066,0.377976190476,0.0901237360255,0.0938885386873,0.290178571429,0.0434627219304,0.0462825347921,0.439384920635,0.111694652101,0.122153033848,2018-03-08,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-02,0.648214285714,0.206432547854,0.230014086723,0.369642857143,0.0887408179055,0.092017224932,0.278571428571,0.0426061903884,0.0445915549187,0.432142857143,0.112593185383,0.122207622191,2018-03-09,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-03,0.628571428571,0.211125270936,0.233497533242,0.359523809524,0.0875613582846,0.090353560152,0.26875,0.0420983575558,0.0436594428144,0.418948412698,0.113594995592,0.122503512069,2018-03-10,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-04,0.617261904762,0.215574715215,0.236739034291,0.317857142857,0.0865844047812,0.0888902110133,0.269642857143,0.0419370805757,0.0436768672701,0.401587301587,0.114698733524,0.123102037525,2018-03-11,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-05,0.58869047619,0.21978183307,0.239735923201,0.308928571429,0.0858094812048,0.0876271775163,0.270535714286,0.0421237880194,0.044567880188,0.389384920635,0.115905034098,0.123976993635,2018-03-12,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-06,0.567261904762,0.223745672121,0.242492199975,0.30119047619,0.0852380161276,0.0866273923063,0.275892857143,0.0426591941726,0.0458020203869,0.381448412698,0.11721429414,0.124973870889,2018-03-13,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-07,0.55119047619,0.227467184748,0.245004531277,0.26369047619,0.0848695333587,0.086161640553,0.28125,0.0435411561782,0.0473862878669,0.365376984127,0.118625958095,0.126184153232,2018-03-14,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-08,0.546428571429,0.230945418572,0.247274250441,0.263095238095,0.0847040328981,0.0862125357277,0.291071428571,0.0447718168933,0.0493216826277,0.366865079365,0.120140422788,0.127602822932,2018-03-15,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-09,0.533928571429,0.234181325971,0.249300024135,0.26130952381,0.0847405623646,0.0864637465437,0.298214285714,0.0463497477465,0.0515992046695,0.364484126984,0.121757212027,0.129120991783,2018-03-16,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-10,0.53630952381,0.237426877254,0.251084519025,0.258928571429,0.0849800741394,0.086917939668,0.308928571429,0.0482749487379,0.0542258539923,0.368055555556,0.123560633377,0.130742770895,2018-03-17,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-11,0.533333333333,0.24162481906,0.25262573511,0.258333333333,0.085423044413,0.0875771151007,0.325,0.0505488484387,0.0572046305959,0.372222222222,0.125865570637,0.132469160269,2018-03-18,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-12,0.535119047619,0.245449030116,0.254231968337,0.258333333333,0.0860680446143,0.088438606175,0.34375,0.0531707325634,0.0605275344806,0.379067460317,0.128229269098,0.134399369664,2018-03-19,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-13,0.556547619048,0.248900462804,0.256362074558,0.258928571429,0.0869165033141,0.0895950795573,0.370535714286,0.0561391725404,0.0641965656462,0.395337301587,0.13065204622,0.136717906587,2018-03-20,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-14,0.569642857143,0.251978164742,0.258544822697,0.264285714286,0.0879674681315,0.091053201915,0.384821428571,0.0594563112269,0.0682367240928,0.40625,0.133133981367,0.139278249568,2018-03-21,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-15,0.586904761905,0.254683088312,0.260353173419,0.269047619048,0.0892214152575,0.092734306581,0.404464285714,0.0631214343373,0.0726830098202,0.420138888889,0.135675312635,0.141923496607,2018-03-22,valid,1,blue,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-16,0.602976190476,0.257014757322,0.261789793392,0.280357142857,0.0906783446918,0.0946390602217,0.417857142857,0.0671338275857,0.0775294228287,0.43373015873,0.1382756432,0.144652758814,2018-03-23,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-17,0.608928571429,0.258972695582,0.262851349282,0.295833333333,0.0923377802437,0.0967667961707,0.43125,0.0714942052581,0.082722963118,0.445337301587,0.140934893695,0.14744703619,2018-03-24,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-18,0.614285714286,0.260557855474,0.263539841089,0.318452380952,0.0941992457233,0.099113514428,0.444642857143,0.0762018530684,0.0882646306885,0.459126984127,0.143652984755,0.150305995402,2018-03-25,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-19,0.624404761905,0.261769760807,0.263855268813,0.33630952381,0.0962651220822,0.10166588166,0.459821428571,0.0812574853027,0.09415542554,0.473511904762,0.146430789397,0.153225525338,2018-03-26,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-20,0.626785714286,0.26260793539,0.263855268813,0.394642857143,0.0985325521782,0.104422564534,0.474107142857,0.0866611019607,0.100395347672,0.498511904762,0.14926719651,0.156224393673,2018-03-27,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-21,0.629761904762,0.263073331604,0.263855268813,0.408928571429,0.101003440773,0.10737956305,0.491071428571,0.0924119887568,0.106979397085,0.509920634921,0.152162920378,0.159404742983,2018-03-28,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-22,0.629166666667,0.263164997068,0.263855268813,0.463095238095,0.103677311676,0.110541543874,0.51875,0.0985108599763,0.11391357378,0.537003968254,0.155117722907,0.162770128822,2018-03-29,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-23,0.626785714286,0.262883407974,0.263855268813,0.486904761905,0.106553688697,0.113905173673,0.53125,0.10495771562,0.121195877754,0.548313492063,0.158131604097,0.166318773413,2018-03-30,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-24,0.624404761905,0.262229040511,0.263855268813,0.499404761905,0.109633048026,0.11746978578,0.549107142857,0.111752555688,0.128825309011,0.557638888889,0.161204881408,0.170050121201,2018-03-31,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-25,0.614285714286,0.261201418488,0.263742457492,0.513095238095,0.112915389663,0.121237380195,0.5625,0.118895380179,0.136802867548,0.563293650794,0.16433739611,0.173927568412,2018-04-01,valid,2,yellow,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-26,0.608928571429,0.259831059387,0.263237677567,0.533333333333,0.117150907598,0.127311166756,0.577678571429,0.126728816496,0.146088910091,0.573313492063,0.167903594494,0.178879251471,2018-04-02,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-27,0.603571428571,0.258198169656,0.262358500225,0.552380952381,0.123051524158,0.138733466229,0.597321428571,0.135518144507,0.157905898635,0.584424603175,0.172255946107,0.186332621696,2018-04-03,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-28,0.596428571429,0.256376330369,0.2611062588,0.581547619048,0.130556498516,0.153176080804,0.616071428571,0.14514484291,0.170849330259,0.598015873016,0.177359223932,0.195043889955,2018-04-04,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-29,0.580952380952,0.254438170218,0.259481619959,0.605357142857,0.139606042228,0.16740115857,0.630357142857,0.155488961832,0.183309240054,0.605555555556,0.183177724759,0.203397339528,2018-04-05,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-30,0.566666666667,0.252457746466,0.257485250368,0.632142857143,0.150139890656,0.181408032859,0.658928571429,0.166433408544,0.195285628018,0.619246031746,0.189677015222,0.211392970415,2018-04-06,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-03-31,0.544047619048,0.250508163995,0.255298656779,0.644047619048,0.162098731546,0.195196703672,0.677678571429,0.177858233171,0.206781494153,0.621924603175,0.196821709571,0.219092284868,2018-04-07,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-01,0.536904761905,0.248661575308,0.253132648474,0.658333333333,0.175421824073,0.208769171009,0.714285714286,0.189645628698,0.217791838457,0.636507936508,0.204576342693,0.226564552647,2018-04-08,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-02,0.535714285714,0.246962472566,0.251089861317,0.664880952381,0.189298233419,0.222122101536,0.733035714286,0.20133301785,0.228320660932,0.644543650794,0.212531241278,0.233844207928,2018-04-09,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-03,0.533333333333,0.245403278014,0.249189744254,0.670833333333,0.202956725003,0.23525816192,0.751785714286,0.212537313743,0.238364961577,0.651984126984,0.220299105587,0.240937622583,2018-04-10,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-04,0.532142857143,0.243983991651,0.247588279804,0.679761904762,0.216397775016,0.248176685495,0.766964285714,0.223258516379,0.247926740391,0.659623015873,0.227880094349,0.24789723523,2018-04-11,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-05,0.533333333333,0.242705089668,0.24639311576,0.68630952381,0.229620907267,0.260878338926,0.778571428571,0.233497340041,0.257006997375,0.666071428571,0.235274445659,0.254759484021,2018-04-12,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-06,0.532738095238,0.241565619683,0.245356317363,0.692261904762,0.242627074137,0.273362455548,0.790178571429,0.243252356159,0.26560273253,0.671726190476,0.242481683327,0.261440501814,2018-04-13,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-07,0.53630952381,0.240879210826,0.244418549285,0.7,0.255414847055,0.285628368694,0.803571428571,0.252524993304,0.273715945854,0.67996031746,0.249606350395,0.267920954611,2018-04-14,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-08,0.541666666667,0.240484607229,0.243577811525,0.708333333333,0.267985654591,0.297676078364,0.816964285714,0.26131453719,0.281347637348,0.688988095238,0.256594933003,0.274200509079,2018-04-15,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-09,0.544642857143,0.240185795855,0.24283077075,0.715476190476,0.280338544365,0.309507584557,0.828571428571,0.269620987818,0.288494807012,0.69623015873,0.263381776013,0.280277720773,2018-04-16,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-10,0.547619047619,0.239983729084,0.24218142696,0.721428571429,0.292473992568,0.32111955394,0.840178571429,0.277445059473,0.295159454847,0.703075396825,0.269967593709,0.286153478583,2018-04-17,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-11,0.550595238095,0.239877454537,0.241628446822,0.729761904762,0.304391523009,0.332514653181,0.850892857143,0.284786037869,0.301342580852,0.710416666667,0.276351671805,0.291828560285,2018-04-18,valid,3,orange,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-12,0.555952380952,0.239868400785,0.241172497002,0.7375,0.316092088069,0.343693548945,0.861607142857,0.291643923007,0.307041185026,0.718353174603,0.282534803953,0.297302410324,2018-04-19,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-13,0.557738095238,0.239955615446,0.240812910834,0.745833333333,0.327574259176,0.3546549079,0.870535714286,0.298018714886,0.31225526737,0.724702380952,0.288516196503,0.302574362035,2018-04-20,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-14,0.560714285714,0.24013862233,0.240853861827,0.752976190476,0.338839464902,0.365396063378,0.880357142857,0.303910413506,0.316986827884,0.731349206349,0.294296166913,0.307745584363,2018-04-21,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-15,0.566071428571,0.240418850009,0.241307472663,0.76130952381,0.349886752867,0.375922348714,0.888392857143,0.309319733155,0.321238866568,0.738591269841,0.29987511201,0.312822895982,2018-04-22,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-16,0.572619047619,0.240795346101,0.24191620592,0.772023809524,0.360716123069,0.386228430573,0.894642857143,0.314245959543,0.325007383423,0.746428571429,0.305252476238,0.317717339972,2018-04-23,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-17,0.575,0.241268110608,0.242659219954,0.780952380952,0.37132852789,0.396317642289,0.901785714286,0.318688378389,0.328288378446,0.752579365079,0.310428338962,0.322421746897,2018-04-24,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-18,0.577976190476,0.241837143528,0.243543570749,0.795238095238,0.38172349114,0.406192650529,0.908035714286,0.32264841826,0.331088851641,0.760416666667,0.315403017642,0.326941690973,2018-04-25,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-19,0.575595238095,0.242502444861,0.244565924972,0.804166666667,0.391899584247,0.415845455293,0.914285714286,0.326125364873,0.333408803005,0.764682539683,0.320175797994,0.331273394423,2018-04-26,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-20,0.57380952381,0.243264490798,0.245731615954,0.811904761905,0.401859664353,0.425282723247,0.924107142857,0.329119932514,0.335243232539,0.76994047619,0.324748029222,0.33541919058,2018-04-27,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-21,0.573214285714,0.24412328134,0.247035977031,0.817261904762,0.411601350507,0.434505121058,0.928571428571,0.33163069261,0.336570232539,0.773015873016,0.329118441486,0.339370443543,2018-04-28,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-22,0.567857142857,0.245077864105,0.248436884434,0.82380952381,0.4211251189,0.44350398206,0.932142857143,0.333659073733,0.337735232539,0.774603174603,0.333287352246,0.343225366344,2018-04-29,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-23,0.566666666667,0.246128715283,0.249933488823,0.829166666667,0.430431921911,0.452287306252,0.935714285714,0.335203647312,0.338738232539,0.777182539683,0.337254761502,0.346986342538,2018-04-30,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-24,0.564880952381,0.247276311065,0.251528456863,0.835119047619,0.43952080716,0.460839760301,0.935714285714,0.336266556204,0.339573232539,0.778571428571,0.34102122481,0.350647149901,2018-05-01,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-25,0.594047619048,0.248718752159,0.25374377451,0.841666666667,0.449686829114,0.472876830047,0.936607142857,0.337869319639,0.343094232539,0.790773809524,0.345424966971,0.356571612366,2018-05-02,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-26,0.6125,0.250592256387,0.257216697853,0.84880952381,0.462095736298,0.493287687614,0.932142857143,0.340988819488,0.353325579165,0.797817460317,0.351225604057,0.367943321544,2018-05-03,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-27,0.616071428571,0.252806856563,0.261073795245,0.858333333333,0.476547855512,0.517866067219,0.932142857143,0.345553456849,0.366643060672,0.802182539683,0.358302722975,0.381860974379,2018-05-04,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-28,0.618452380952,0.255270680741,0.26431104562,0.870238095238,0.492849704035,0.540849197623,0.932142857143,0.351492347107,0.37864402035,0.806944444444,0.366537577294,0.394601421198,2018-05-05,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-29,0.622619047619,0.257894237928,0.266927782311,0.881547619048,0.510803989619,0.562243745491,0.932142857143,0.358732462791,0.389327458199,0.812103174603,0.375810230113,0.406166328667,2018-05-06,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-04-30,0.625595238095,0.260586608557,0.268936049357,0.891071428571,0.530213896209,0.582043044158,0.93125,0.367205062145,0.398729754986,0.815972222222,0.386001855637,0.416569616167,2018-05-07,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-01,0.628571428571,0.26325592068,0.270367385597,0.902380952381,0.55088356013,0.60025176029,0.933035714286,0.376837117696,0.40700668764,0.821329365079,0.396992199502,0.425875277842,2018-05-08,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-02,0.634523809524,0.265812230354,0.271253952504,0.910119047619,0.571321587049,0.616869893888,0.933035714286,0.386533368456,0.414276652316,0.825892857143,0.407889061953,0.434133499569,2018-05-09,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-03,0.638095238095,0.267855894797,0.27171374065,0.918452380952,0.590165888576,0.631891444951,0.933035714286,0.395246762227,0.42055990286,0.829861111111,0.417756181867,0.44138836282,2018-05-10,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-04,0.643452380952,0.269323542474,0.272067847417,0.925595238095,0.607418845664,0.645320413478,0.934821428571,0.402978013296,0.425864439272,0.834623015873,0.426573467145,0.447750900056,2018-05-11,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
1,2018-05-05,0.649404761905,0.270215649576,0.272239847417,0.932738095238,0.623079029741,0.657160132805,0.934821428571,0.409727121662,0.430189261554,0.838988095238,0.434340600326,0.453196413925,2018-05-12,valid,4,red,fold1_h7_station_ecdf_site_quantiles_v2,ootang_automatic_future_deformation_state_ecdf_challenger,exploratory_proxy_labels_not_formal_warning,ootang,False
